# event_ticker=KXATPMATCH-25OCT28TIERUB
# final_score=6-4 6-4
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Learner Tien
# kalshi_date=2025-10-28
timestamp,Andrey Rublev,Learner Tien
2025-10-28T09:19:00Z,52.00,
2025-10-28T09:20:00Z,52.00,49.00
2025-10-28T09:22:00Z,52.00,49.00
2025-10-28T09:24:00Z,52.00,49.00
2025-10-28T09:30:00Z,51.00,49.00
2025-10-28T09:33:00Z,51.00,49.00
2025-10-28T09:59:00Z,51.00,49.00
2025-10-28T10:09:00Z,51.00,49.00
2025-10-28T10:23:00Z,52.00,49.00
2025-10-28T10:36:00Z,51.00,49.00
2025-10-28T10:57:00Z,51.00,49.00
2025-10-28T11:07:00Z,51.00,49.00
2025-10-28T11:13:00Z,51.00,49.00
2025-10-28T11:33:00Z,51.00,49.00
2025-10-28T11:36:00Z,52.00,49.00
2025-10-28T11:47:00Z,52.00,49.00
2025-10-28T11:49:00Z,52.00,49.00
2025-10-28T11:56:00Z,52.00,49.00
2025-10-28T12:13:00Z,52.00,49.00
2025-10-28T12:21:00Z,52.00,49.00
2025-10-28T12:24:00Z,52.00,49.00
2025-10-28T12:25:00Z,52.00,49.00
2025-10-28T12:31:00Z,52.00,49.00
2025-10-28T12:37:00Z,52.00,49.00
2025-10-28T12:39:00Z,52.00,49.00
2025-10-28T12:44:00Z,52.00,49.00
2025-10-28T12:56:00Z,52.00,49.00
2025-10-28T12:57:00Z,52.00,49.00
2025-10-28T13:04:00Z,52.00,49.00
2025-10-28T13:16:00Z,52.00,49.00
2025-10-28T13:20:00Z,52.00,49.00
2025-10-28T13:26:00Z,52.00,50.00
2025-10-28T13:32:00Z,52.00,50.00
2025-10-28T13:33:00Z,52.00,50.00
2025-10-28T13:36:00Z,52.00,50.00
2025-10-28T13:42:00Z,52.00,49.00
2025-10-28T13:43:00Z,52.00,49.00
2025-10-28T13:47:00Z,52.00,50.00
2025-10-28T13:49:00Z,52.00,50.00
2025-10-28T13:51:00Z,52.00,50.00
2025-10-28T13:52:00Z,52.00,50.00
2025-10-28T13:56:00Z,52.00,50.00
2025-10-28T13:57:00Z,52.00,50.00
2025-10-28T14:02:00Z,52.00,50.00
2025-10-28T14:08:00Z,52.00,50.00
2025-10-28T14:09:00Z,52.00,50.00
2025-10-28T14:10:00Z,52.00,50.00
2025-10-28T14:11:00Z,52.00,50.00
2025-10-28T14:12:00Z,52.00,50.00
2025-10-28T14:13:00Z,52.00,50.00
2025-10-28T14:14:00Z,52.00,50.00
2025-10-28T14:16:00Z,52.00,50.00
2025-10-28T14:17:00Z,52.00,50.00
2025-10-28T14:19:00Z,52.00,50.00
2025-10-28T14:20:00Z,52.00,50.00
2025-10-28T14:21:00Z,52.00,50.00
2025-10-28T14:22:00Z,52.00,50.00
2025-10-28T14:23:00Z,52.00,50.00
2025-10-28T14:25:00Z,52.00,50.00
2025-10-28T14:26:00Z,52.00,50.00
2025-10-28T14:27:00Z,52.00,50.00
2025-10-28T14:29:00Z,52.00,50.00
2025-10-28T14:30:00Z,52.00,50.00
2025-10-28T14:32:00Z,52.00,50.00
2025-10-28T14:36:00Z,52.00,50.00
2025-10-28T14:38:00Z,52.00,50.00
2025-10-28T14:39:00Z,52.00,50.00
2025-10-28T14:41:00Z,52.00,50.00
2025-10-28T14:42:00Z,52.00,50.00
2025-10-28T14:43:00Z,52.00,50.00
2025-10-28T14:44:00Z,52.00,50.00
2025-10-28T14:45:00Z,51.00,50.00
2025-10-28T14:47:00Z,51.00,50.00
2025-10-28T14:49:00Z,51.00,50.00
2025-10-28T14:52:00Z,51.00,50.00
2025-10-28T14:53:00Z,51.00,49.99
2025-10-28T14:54:00Z,51.00,50.00
2025-10-28T14:56:00Z,51.00,50.00
2025-10-28T14:58:00Z,51.00,50.00
2025-10-28T15:01:00Z,51.00,50.00
2025-10-28T15:03:00Z,51.00,50.00
2025-10-28T15:05:00Z,51.00,50.00
2025-10-28T15:06:00Z,51.00,50.00
2025-10-28T15:07:00Z,51.00,50.00
2025-10-28T15:08:00Z,51.00,50.00
2025-10-28T15:09:00Z,51.00,50.00
2025-10-28T15:10:00Z,51.00,50.00
2025-10-28T15:11:00Z,51.00,50.00
2025-10-28T15:12:00Z,51.00,50.00
2025-10-28T15:14:00Z,51.00,50.00
2025-10-28T15:15:00Z,51.11,50.00
2025-10-28T15:16:00Z,51.00,50.00
2025-10-28T15:17:00Z,51.00,50.00
2025-10-28T15:19:00Z,51.00,50.00
2025-10-28T15:21:00Z,51.00,50.00
2025-10-28T15:22:00Z,51.00,50.00
2025-10-28T15:23:00Z,51.00,50.00
2025-10-28T15:24:00Z,51.00,50.00
2025-10-28T15:25:00Z,51.00,50.00
2025-10-28T15:28:00Z,51.00,49.50
2025-10-28T15:29:00Z,51.19,49.50
2025-10-28T15:30:00Z,51.92,49.50
2025-10-28T15:31:00Z,51.00,50.00
2025-10-28T15:32:00Z,51.00,50.00
2025-10-28T15:34:00Z,51.00,50.00
2025-10-28T15:35:00Z,51.00,50.00
2025-10-28T15:36:00Z,50.00,50.00
2025-10-28T15:37:00Z,51.00,50.00
2025-10-28T15:38:00Z,51.00,50.00
2025-10-28T15:39:00Z,51.00,50.00
2025-10-28T15:40:00Z,51.00,50.00
2025-10-28T15:41:00Z,51.00,50.00
2025-10-28T15:42:00Z,51.00,50.00
2025-10-28T15:43:00Z,51.00,50.00
2025-10-28T15:44:00Z,52.00,50.00
2025-10-28T15:45:00Z,52.00,50.00
2025-10-28T15:47:00Z,52.00,50.00
2025-10-28T15:49:00Z,52.00,50.00
2025-10-28T15:50:00Z,52.00,50.00
2025-10-28T15:51:00Z,52.00,50.00
2025-10-28T15:52:00Z,52.00,50.00
2025-10-28T15:53:00Z,52.00,49.00
2025-10-28T15:56:00Z,51.95,49.00
2025-10-28T15:57:00Z,51.00,48.11
2025-10-28T15:58:00Z,52.00,48.11
2025-10-28T16:00:00Z,52.00,48.11
2025-10-28T16:01:00Z,51.00,48.11
2025-10-28T16:02:00Z,51.00,49.00
2025-10-28T16:03:00Z,51.00,49.00
2025-10-28T16:04:00Z,51.29,49.00
2025-10-28T16:05:00Z,51.99,49.00
2025-10-28T16:06:00Z,51.00,49.00
2025-10-28T16:07:00Z,52.00,49.00
2025-10-28T16:09:00Z,53.00,49.00
2025-10-28T16:10:00Z,52.00,49.00
2025-10-28T16:12:00Z,52.45,49.00
2025-10-28T16:13:00Z,53.00,48.00
2025-10-28T16:15:00Z,53.00,48.00
2025-10-28T16:16:00Z,53.00,48.00
2025-10-28T16:18:00Z,53.00,48.00
2025-10-28T16:19:00Z,53.00,48.00
2025-10-28T16:20:00Z,53.00,48.00
2025-10-28T16:21:00Z,53.00,48.00
2025-10-28T16:23:00Z,53.00,48.00
2025-10-28T16:25:00Z,53.00,48.00
2025-10-28T16:27:00Z,53.00,48.00
2025-10-28T16:28:00Z,53.00,47.00
2025-10-28T16:29:00Z,53.00,48.00
2025-10-28T16:32:00Z,53.00,48.00
2025-10-28T16:35:00Z,53.00,48.00
2025-10-28T16:36:00Z,53.00,48.00
2025-10-28T16:38:00Z,53.00,48.00
2025-10-28T16:39:00Z,53.00,48.00
2025-10-28T16:40:00Z,53.00,48.00
2025-10-28T16:42:00Z,52.01,48.00
2025-10-28T16:43:00Z,52.00,48.00
2025-10-28T16:44:00Z,52.00,48.17
2025-10-28T16:46:00Z,52.00,49.00
2025-10-28T16:50:00Z,52.00,49.00
2025-10-28T16:54:00Z,52.00,49.00
2025-10-28T16:55:00Z,52.00,49.00
2025-10-28T16:58:00Z,52.00,49.00
2025-10-28T17:00:00Z,52.00,47.00
2025-10-28T17:02:00Z,52.00,49.00
2025-10-28T17:03:00Z,51.33,49.00
2025-10-28T17:05:00Z,51.33,49.00
2025-10-28T17:06:00Z,52.00,49.00
2025-10-28T17:07:00Z,52.00,49.00
2025-10-28T17:08:00Z,52.00,49.00
2025-10-28T17:12:00Z,52.00,48.00
2025-10-28T17:13:00Z,52.00,47.00
2025-10-28T17:14:00Z,52.00,47.00
2025-10-28T17:15:00Z,52.00,48.00
2025-10-28T17:16:00Z,52.00,48.00
2025-10-28T17:17:00Z,52.00,48.00
2025-10-28T17:18:00Z,52.00,47.00
2025-10-28T17:19:00Z,52.00,49.00
2025-10-28T17:20:00Z,52.00,49.00
2025-10-28T17:21:00Z,52.00,49.00
2025-10-28T17:22:00Z,52.00,49.00
2025-10-28T17:23:00Z,52.00,49.00
2025-10-28T17:24:00Z,52.00,49.00
2025-10-28T17:25:00Z,52.00,49.00
2025-10-28T17:26:00Z,52.00,49.00
2025-10-28T17:28:00Z,52.00,49.00
2025-10-28T17:29:00Z,52.00,49.00
2025-10-28T17:30:00Z,52.00,49.00
2025-10-28T17:32:00Z,52.00,49.00
2025-10-28T17:33:00Z,52.00,49.00
2025-10-28T17:34:00Z,52.00,49.00
2025-10-28T17:35:00Z,52.00,49.00
2025-10-28T17:36:00Z,52.00,49.00
2025-10-28T17:37:00Z,52.00,49.00
2025-10-28T17:38:00Z,52.00,49.00
2025-10-28T17:39:00Z,52.00,49.00
2025-10-28T17:41:00Z,52.00,49.00
2025-10-28T17:42:00Z,52.00,49.00
2025-10-28T17:44:00Z,52.00,49.00
2025-10-28T17:46:00Z,52.00,49.00
2025-10-28T17:47:00Z,52.00,49.00
