# event_ticker=KXATPCHALLENGERMATCH-26MAY01ARNBOR
# final_score=6-3 6-7(2) 7-6(3)
# score_resolution=3-6 7-6 6-7
# match_winner=Matteo Arnaldi
# fav_player=Nuno Borges
# dog_player=Matteo Arnaldi
# kalshi_date=2026-05-01
timestamp,Matteo Arnaldi,Nuno Borges
2026-04-30T22:43:00Z,,54.00
2026-04-30T22:51:00Z,,54.00
2026-04-30T23:15:00Z,,53.00
2026-04-30T23:17:00Z,,53.00
2026-04-30T23:20:00Z,,53.00
2026-05-01T00:21:00Z,47.00,53.00
2026-05-01T00:22:00Z,49.00,53.00
2026-05-01T00:30:00Z,49.00,53.00
2026-05-01T00:33:00Z,49.00,53.00
2026-05-01T00:34:00Z,49.00,53.00
2026-05-01T00:36:00Z,49.00,53.00
2026-05-01T00:50:00Z,49.00,53.00
2026-05-01T01:01:00Z,49.00,53.00
2026-05-01T01:12:00Z,49.00,53.00
2026-05-01T01:22:00Z,49.00,53.00
2026-05-01T01:36:00Z,49.00,53.00
2026-05-01T01:41:00Z,49.00,53.00
2026-05-01T02:06:00Z,48.00,53.00
2026-05-01T02:13:00Z,48.00,53.00
2026-05-01T02:26:00Z,48.00,53.00
2026-05-01T02:32:00Z,48.00,53.00
2026-05-01T02:56:00Z,48.00,53.00
2026-05-01T02:58:00Z,48.00,53.00
2026-05-01T03:04:00Z,48.00,53.00
2026-05-01T03:07:00Z,48.00,53.00
2026-05-01T03:08:00Z,48.00,53.00
2026-05-01T03:09:00Z,49.00,53.00
2026-05-01T03:16:00Z,49.00,53.00
2026-05-01T03:17:00Z,49.00,53.00
2026-05-01T03:19:00Z,48.00,53.00
2026-05-01T03:31:00Z,48.00,53.00
2026-05-01T04:06:00Z,48.00,53.00
2026-05-01T04:15:00Z,48.00,53.00
2026-05-01T04:17:00Z,48.00,53.00
2026-05-01T04:25:00Z,48.00,53.00
2026-05-01T04:26:00Z,47.05,53.00
2026-05-01T04:28:00Z,47.05,50.89
2026-05-01T04:29:00Z,48.00,50.89
2026-05-01T04:34:00Z,48.00,50.89
2026-05-01T04:36:00Z,48.00,52.00
2026-05-01T04:38:00Z,48.00,52.00
2026-05-01T04:50:00Z,48.94,52.00
2026-05-01T04:55:00Z,49.00,52.00
2026-05-01T04:58:00Z,49.00,53.00
2026-05-01T05:02:00Z,49.00,53.00
2026-05-01T05:12:00Z,49.00,53.00
2026-05-01T05:17:00Z,49.00,53.00
2026-05-01T05:19:00Z,49.00,53.00
2026-05-01T05:20:00Z,49.00,53.00
2026-05-01T05:21:00Z,49.00,53.08
2026-05-01T05:23:00Z,49.00,54.00
2026-05-01T05:31:00Z,48.00,54.00
2026-05-01T05:36:00Z,48.00,54.00
2026-05-01T05:38:00Z,48.00,54.00
2026-05-01T05:39:00Z,48.00,54.00
2026-05-01T05:40:00Z,48.00,54.00
2026-05-01T05:42:00Z,48.00,54.00
2026-05-01T05:43:00Z,48.00,54.00
2026-05-01T05:48:00Z,48.00,54.00
2026-05-01T05:49:00Z,48.00,54.00
2026-05-01T05:55:00Z,48.00,54.00
2026-05-01T05:59:00Z,48.00,54.00
2026-05-01T06:01:00Z,48.00,54.00
2026-05-01T06:02:00Z,48.00,53.00
2026-05-01T06:09:00Z,48.00,53.00
2026-05-01T06:15:00Z,48.00,53.00
2026-05-01T06:16:00Z,48.00,53.00
2026-05-01T06:19:00Z,48.00,53.00
2026-05-01T06:23:00Z,48.00,53.00
2026-05-01T06:25:00Z,47.00,53.00
2026-05-01T06:28:00Z,47.00,53.00
2026-05-01T06:29:00Z,47.00,54.00
2026-05-01T06:36:00Z,48.00,54.00
2026-05-01T06:38:00Z,48.00,53.00
2026-05-01T06:39:00Z,48.00,53.00
2026-05-01T06:41:00Z,48.00,53.00
2026-05-01T06:43:00Z,48.00,53.00
2026-05-01T06:44:00Z,48.00,53.00
2026-05-01T06:47:00Z,49.00,52.00
2026-05-01T06:48:00Z,49.00,52.00
2026-05-01T06:50:00Z,49.00,52.00
2026-05-01T06:54:00Z,49.79,52.00
2026-05-01T07:02:00Z,49.79,50.00
2026-05-01T07:05:00Z,49.79,50.00
2026-05-01T07:10:00Z,49.79,50.00
2026-05-01T07:22:00Z,51.00,50.00
2026-05-01T07:25:00Z,51.00,50.00
2026-05-01T07:26:00Z,51.00,50.00
2026-05-01T07:40:00Z,51.00,52.00
2026-05-01T07:45:00Z,51.00,52.00
2026-05-01T07:49:00Z,51.00,53.71
2026-05-01T07:50:00Z,51.00,53.00
2026-05-01T07:51:00Z,51.00,53.00
2026-05-01T07:53:00Z,51.00,53.00
2026-05-01T07:56:00Z,51.00,53.00
2026-05-01T07:57:00Z,51.00,52.68
2026-05-01T08:09:00Z,51.00,52.00
2026-05-01T08:13:00Z,51.00,52.00
2026-05-01T08:22:00Z,51.00,52.00
2026-05-01T08:27:00Z,51.00,52.00
2026-05-01T08:30:00Z,51.00,52.00
2026-05-01T08:34:00Z,48.00,52.00
2026-05-01T08:35:00Z,48.00,51.00
2026-05-01T08:41:00Z,50.00,51.00
2026-05-01T08:44:00Z,50.00,51.00
2026-05-01T08:54:00Z,48.00,51.00
2026-05-01T08:55:00Z,48.00,52.00
2026-05-01T08:57:00Z,48.00,52.00
2026-05-01T08:58:00Z,48.00,52.00
2026-05-01T09:00:00Z,48.00,52.00
2026-05-01T09:02:00Z,48.00,52.00
2026-05-01T09:03:00Z,48.00,52.00
2026-05-01T09:05:00Z,48.00,52.00
2026-05-01T09:08:00Z,48.87,52.06
2026-05-01T09:12:00Z,48.87,53.00
2026-05-01T09:14:00Z,48.87,53.00
2026-05-01T09:17:00Z,48.00,53.00
2026-05-01T09:18:00Z,48.00,53.00
2026-05-01T09:24:00Z,48.00,53.00
2026-05-01T09:33:00Z,48.69,52.00
2026-05-01T09:35:00Z,48.69,52.00
2026-05-01T09:37:00Z,49.00,52.00
2026-05-01T09:38:00Z,49.00,52.00
2026-05-01T09:41:00Z,49.00,52.00
2026-05-01T09:42:00Z,49.00,52.00
2026-05-01T09:43:00Z,49.00,52.00
2026-05-01T09:45:00Z,49.00,52.00
2026-05-01T09:48:00Z,49.00,52.00
2026-05-01T09:49:00Z,49.00,52.00
2026-05-01T09:50:00Z,49.00,52.00
2026-05-01T09:52:00Z,49.00,52.00
2026-05-01T09:53:00Z,49.00,52.00
2026-05-01T09:54:00Z,49.00,52.00
2026-05-01T09:56:00Z,49.00,51.53
2026-05-01T09:57:00Z,49.00,52.87
2026-05-01T09:59:00Z,49.00,52.25
2026-05-01T10:06:00Z,49.00,52.00
2026-05-01T10:07:00Z,49.00,52.00
2026-05-01T10:08:00Z,49.00,52.00
2026-05-01T10:09:00Z,49.00,52.00
2026-05-01T10:10:00Z,49.00,53.00
2026-05-01T10:11:00Z,45.84,57.43
2026-05-01T10:12:00Z,48.22,52.79
2026-05-01T10:13:00Z,49.94,51.30
2026-05-01T10:14:00Z,42.71,58.05
2026-05-01T10:15:00Z,50.95,52.40
2026-05-01T10:16:00Z,52.40,50.11
2026-05-01T10:17:00Z,55.13,46.55
2026-05-01T10:18:00Z,62.12,43.80
2026-05-01T10:19:00Z,54.72,49.21
2026-05-01T10:20:00Z,54.72,51.25
2026-05-01T10:21:00Z,42.29,60.63
2026-05-01T10:22:00Z,38.00,63.55
2026-05-01T10:23:00Z,36.00,65.69
2026-05-01T10:24:00Z,36.00,68.00
2026-05-01T10:25:00Z,31.00,69.34
2026-05-01T10:26:00Z,34.05,65.99
2026-05-01T10:27:00Z,36.32,64.77
2026-05-01T10:28:00Z,38.43,62.88
2026-05-01T10:29:00Z,38.43,60.61
2026-05-01T10:30:00Z,35.02,65.05
2026-05-01T10:31:00Z,33.07,67.08
2026-05-01T10:32:00Z,33.07,71.42
2026-05-01T10:33:00Z,30.06,69.75
2026-05-01T10:34:00Z,33.00,68.73
2026-05-01T10:35:00Z,34.00,68.00
2026-05-01T10:36:00Z,36.81,67.82
2026-05-01T10:37:00Z,43.01,57.20
2026-05-01T10:38:00Z,39.52,61.24
2026-05-01T10:39:00Z,46.46,55.71
2026-05-01T10:40:00Z,51.00,51.44
2026-05-01T10:41:00Z,46.50,55.09
2026-05-01T10:42:00Z,43.59,58.53
2026-05-01T10:43:00Z,45.07,54.29
2026-05-01T10:44:00Z,46.00,54.08
2026-05-01T10:45:00Z,47.34,56.93
2026-05-01T10:46:00Z,45.70,55.87
2026-05-01T10:47:00Z,49.65,51.89
2026-05-01T10:48:00Z,54.57,45.98
2026-05-01T10:49:00Z,55.89,46.29
2026-05-01T10:50:00Z,62.64,38.74
2026-05-01T10:51:00Z,62.05,38.10
2026-05-01T10:52:00Z,66.20,33.66
2026-05-01T10:53:00Z,70.51,29.53
2026-05-01T10:54:00Z,64.06,36.19
2026-05-01T10:55:00Z,67.25,34.56
2026-05-01T10:56:00Z,66.63,32.85
2026-05-01T10:57:00Z,71.36,31.62
2026-05-01T10:58:00Z,70.23,29.89
2026-05-01T10:59:00Z,73.91,26.82
2026-05-01T11:00:00Z,73.98,26.00
2026-05-01T11:01:00Z,73.91,26.80
2026-05-01T11:02:00Z,73.93,27.00
2026-05-01T11:03:00Z,73.43,26.90
2026-05-01T11:04:00Z,74.00,27.73
2026-05-01T11:05:00Z,75.83,24.38
2026-05-01T11:06:00Z,83.59,14.75
2026-05-01T11:07:00Z,86.01,14.54
2026-05-01T11:08:00Z,87.04,12.41
2026-05-01T11:09:00Z,84.90,16.52
2026-05-01T11:10:00Z,80.99,18.05
2026-05-01T11:11:00Z,83.73,17.13
2026-05-01T11:12:00Z,87.03,14.00
2026-05-01T11:13:00Z,88.16,11.90
2026-05-01T11:14:00Z,87.02,13.87
2026-05-01T11:15:00Z,86.42,14.22
2026-05-01T11:16:00Z,85.06,15.00
2026-05-01T11:17:00Z,85.48,16.19
2026-05-01T11:18:00Z,85.08,15.70
2026-05-01T11:19:00Z,87.31,15.00
2026-05-01T11:20:00Z,89.85,10.38
2026-05-01T11:21:00Z,92.90,7.15
2026-05-01T11:22:00Z,94.02,5.52
2026-05-01T11:23:00Z,94.93,6.82
2026-05-01T11:24:00Z,93.71,6.70
2026-05-01T11:25:00Z,92.03,8.97
2026-05-01T11:26:00Z,89.44,11.00
2026-05-01T11:27:00Z,88.98,12.23
2026-05-01T11:28:00Z,89.06,10.62
2026-05-01T11:29:00Z,92.63,8.82
2026-05-01T11:30:00Z,93.19,8.99
2026-05-01T11:31:00Z,91.34,9.44
2026-05-01T11:32:00Z,92.87,7.74
2026-05-01T11:33:00Z,92.15,8.97
2026-05-01T11:34:00Z,92.33,8.55
2026-05-01T11:35:00Z,91.20,8.98
2026-05-01T11:36:00Z,90.99,9.30
2026-05-01T11:37:00Z,90.88,10.00
2026-05-01T11:38:00Z,89.48,13.57
2026-05-01T11:39:00Z,81.62,21.60
2026-05-01T11:40:00Z,71.77,27.07
2026-05-01T11:41:00Z,74.33,26.17
2026-05-01T11:42:00Z,69.26,31.30
2026-05-01T11:43:00Z,66.86,33.68
2026-05-01T11:44:00Z,71.71,28.35
