# event_ticker=KXATPCHALLENGERMATCH-26MAY23NEDJOR
# final_score=6-4 6-4
# match_winner=David Jorda Sanchis
# fav_player=David Jorda Sanchis
# dog_player=Andrej Nedic
# kalshi_date=2026-05-23
timestamp,Andrej Nedic,David Jorda Sanchis
2026-05-23T07:05:00Z,68.00,35.00
2026-05-23T07:11:00Z,68.00,35.00
2026-05-23T07:29:00Z,68.00,35.00
2026-05-23T07:33:00Z,68.00,35.00
2026-05-23T07:34:00Z,68.00,35.00
2026-05-23T07:36:00Z,68.00,34.00
2026-05-23T07:38:00Z,68.00,34.00
2026-05-23T07:53:00Z,68.00,34.00
2026-05-23T07:59:00Z,68.00,33.00
2026-05-23T08:14:00Z,68.00,33.00
2026-05-23T08:15:00Z,68.00,33.00
2026-05-23T08:27:00Z,68.00,33.00
2026-05-23T08:28:00Z,68.00,33.00
2026-05-23T08:29:00Z,68.00,33.00
2026-05-23T08:48:00Z,68.00,33.00
2026-05-23T08:50:00Z,68.00,33.00
2026-05-23T08:55:00Z,68.00,33.00
2026-05-23T09:00:00Z,68.00,33.00
2026-05-23T09:04:00Z,68.00,33.00
2026-05-23T09:07:00Z,68.00,33.00
2026-05-23T09:19:00Z,68.00,33.00
2026-05-23T09:21:00Z,68.00,33.00
2026-05-23T09:24:00Z,68.00,33.00
2026-05-23T09:28:00Z,68.00,33.00
2026-05-23T09:36:00Z,67.00,33.00
2026-05-23T09:43:00Z,67.00,33.00
2026-05-23T09:44:00Z,68.00,33.00
2026-05-23T09:45:00Z,68.00,33.00
2026-05-23T09:47:00Z,67.50,33.00
2026-05-23T09:50:00Z,68.00,33.00
2026-05-23T09:56:00Z,67.00,33.00
2026-05-23T09:57:00Z,68.00,33.00
2026-05-23T10:00:00Z,68.00,33.00
2026-05-23T10:01:00Z,68.00,33.00
2026-05-23T10:04:00Z,68.00,32.50
2026-05-23T10:05:00Z,68.00,32.50
2026-05-23T10:06:00Z,68.00,32.50
2026-05-23T10:07:00Z,68.00,33.00
2026-05-23T10:11:00Z,68.00,33.00
2026-05-23T10:18:00Z,68.00,33.00
2026-05-23T10:21:00Z,68.00,33.00
2026-05-23T10:22:00Z,68.00,33.00
2026-05-23T10:25:00Z,68.00,33.00
2026-05-23T10:28:00Z,68.00,33.00
2026-05-23T10:29:00Z,68.00,33.00
2026-05-23T10:33:00Z,68.00,33.00
2026-05-23T10:35:00Z,68.00,33.00
2026-05-23T10:38:00Z,68.00,33.00
2026-05-23T10:40:00Z,68.00,33.00
2026-05-23T10:44:00Z,68.00,33.00
2026-05-23T10:47:00Z,68.00,33.00
2026-05-23T10:48:00Z,68.00,33.00
2026-05-23T10:50:00Z,68.00,33.00
2026-05-23T10:53:00Z,68.00,33.00
2026-05-23T10:55:00Z,68.00,33.00
2026-05-23T10:56:00Z,68.00,33.00
2026-05-23T10:59:00Z,67.00,33.00
2026-05-23T11:00:00Z,68.00,33.00
2026-05-23T11:01:00Z,68.00,33.00
2026-05-23T11:03:00Z,68.00,34.00
2026-05-23T11:05:00Z,69.00,34.00
2026-05-23T11:06:00Z,69.00,34.00
2026-05-23T11:07:00Z,68.01,34.00
2026-05-23T11:10:00Z,71.00,34.08
2026-05-23T11:11:00Z,67.53,34.37
2026-05-23T11:12:00Z,67.92,36.85
2026-05-23T11:13:00Z,64.56,37.73
2026-05-23T11:14:00Z,61.20,44.28
2026-05-23T11:15:00Z,66.59,34.12
2026-05-23T11:16:00Z,66.13,34.00
2026-05-23T11:17:00Z,69.23,33.98
2026-05-23T11:18:00Z,67.77,32.01
2026-05-23T11:19:00Z,71.56,32.01
2026-05-23T11:20:00Z,74.57,32.52
2026-05-23T11:21:00Z,75.32,27.13
2026-05-23T11:22:00Z,76.28,26.89
2026-05-23T11:23:00Z,72.61,25.23
2026-05-23T11:24:00Z,72.61,29.34
2026-05-23T11:25:00Z,66.28,33.66
2026-05-23T11:26:00Z,65.67,35.64
2026-05-23T11:27:00Z,62.01,37.58
2026-05-23T11:28:00Z,63.48,38.55
2026-05-23T11:29:00Z,69.05,35.00
2026-05-23T11:30:00Z,67.49,33.49
2026-05-23T11:31:00Z,63.45,36.89
2026-05-23T11:32:00Z,67.92,35.00
2026-05-23T11:33:00Z,63.17,37.00
2026-05-23T11:34:00Z,65.32,36.57
2026-05-23T11:35:00Z,61.42,39.83
2026-05-23T11:36:00Z,63.14,36.83
2026-05-23T11:37:00Z,65.93,35.99
2026-05-23T11:38:00Z,66.26,33.29
2026-05-23T11:39:00Z,67.00,33.29
2026-05-23T11:40:00Z,64.48,35.83
2026-05-23T11:41:00Z,61.36,40.65
2026-05-23T11:42:00Z,60.77,41.29
2026-05-23T11:43:00Z,58.11,46.26
2026-05-23T11:44:00Z,55.96,43.29
2026-05-23T11:45:00Z,55.26,46.86
2026-05-23T11:46:00Z,48.76,53.67
2026-05-23T11:47:00Z,41.25,59.51
2026-05-23T11:48:00Z,40.62,60.25
2026-05-23T11:49:00Z,34.86,65.93
2026-05-23T11:50:00Z,31.99,71.25
2026-05-23T11:51:00Z,30.39,70.65
2026-05-23T11:52:00Z,31.57,69.02
2026-05-23T11:53:00Z,30.88,72.59
2026-05-23T11:54:00Z,29.74,70.94
2026-05-23T11:55:00Z,30.00,70.58
2026-05-23T11:56:00Z,32.57,68.56
2026-05-23T11:57:00Z,34.89,64.37
2026-05-23T11:58:00Z,33.43,64.17
2026-05-23T11:59:00Z,31.27,70.11
2026-05-23T12:00:00Z,28.78,73.01
2026-05-23T12:01:00Z,28.92,73.58
2026-05-23T12:02:00Z,30.13,72.28
2026-05-23T12:03:00Z,30.77,72.22
2026-05-23T12:04:00Z,28.39,74.38
2026-05-23T12:05:00Z,27.82,75.49
2026-05-23T12:06:00Z,25.32,77.60
2026-05-23T12:07:00Z,27.71,73.99
2026-05-23T12:08:00Z,30.92,72.44
2026-05-23T12:09:00Z,29.54,71.45
2026-05-23T12:10:00Z,25.78,74.72
2026-05-23T12:11:00Z,26.18,74.16
2026-05-23T12:12:00Z,28.16,74.16
2026-05-23T12:13:00Z,27.32,73.71
2026-05-23T12:14:00Z,29.24,72.30
2026-05-23T12:15:00Z,29.94,72.00
2026-05-23T12:16:00Z,29.84,71.76
2026-05-23T12:17:00Z,30.17,71.81
2026-05-23T12:18:00Z,29.39,72.54
2026-05-23T12:19:00Z,27.66,73.83
2026-05-23T12:20:00Z,30.94,70.30
2026-05-23T12:21:00Z,31.68,68.93
2026-05-23T12:22:00Z,32.24,68.93
2026-05-23T12:23:00Z,33.18,68.68
2026-05-23T12:24:00Z,33.50,69.71
2026-05-23T12:25:00Z,27.12,73.11
2026-05-23T12:26:00Z,28.07,73.03
2026-05-23T12:27:00Z,22.98,78.50
2026-05-23T12:28:00Z,24.76,77.95
2026-05-23T12:29:00Z,19.56,80.88
2026-05-23T12:30:00Z,17.75,80.63
2026-05-23T12:31:00Z,19.02,81.47
2026-05-23T12:32:00Z,21.57,80.82
2026-05-23T12:33:00Z,17.89,82.03
2026-05-23T12:34:00Z,9.89,90.32
2026-05-23T12:35:00Z,10.07,90.47
2026-05-23T12:36:00Z,12.53,89.59
2026-05-23T12:37:00Z,7.76,92.69
2026-05-23T12:38:00Z,10.35,90.68
2026-05-23T12:39:00Z,10.75,89.25
2026-05-23T12:40:00Z,8.25,91.16
2026-05-23T12:41:00Z,8.82,91.89
2026-05-23T12:42:00Z,10.30,90.92
2026-05-23T12:43:00Z,11.89,90.73
2026-05-23T12:44:00Z,11.69,89.82
2026-05-23T12:45:00Z,9.35,91.73
2026-05-23T12:46:00Z,6.48,94.42
2026-05-23T12:47:00Z,7.17,93.60
2026-05-23T12:48:00Z,9.05,92.04
2026-05-23T12:49:00Z,8.86,92.00
2026-05-23T12:50:00Z,13.58,87.82
2026-05-23T12:51:00Z,10.48,91.34
2026-05-23T12:52:00Z,3.05,97.81
2026-05-23T12:53:00Z,4.19,97.88
2026-05-23T12:54:00Z,1.66,98.53
2026-05-23T12:55:00Z,1.00,99.00
2026-05-23T12:56:00Z,1.00,99.00
2026-05-23T12:57:00Z,1.00,99.00
2026-05-23T12:58:00Z,1.00,99.00
2026-05-23T12:59:00Z,1.00,99.00
2026-05-23T13:00:00Z,1.00,99.00
2026-05-23T13:01:00Z,1.00,99.00
