# event_ticker=KXATPMATCH-26MAR23CERMED
# final_score=6-0 4-6 7-5
# score_resolution=0-6 6-4 5-7
# match_winner=Francisco Cerundolo
# fav_player=Daniil Medvedev
# dog_player=Francisco Cerundolo
# kalshi_date=2026-03-23
timestamp,Daniil Medvedev,Francisco Cerundolo
2026-03-23T06:50:00Z,78.00,22.00
2026-03-23T06:51:00Z,79.00,22.00
2026-03-23T06:54:00Z,79.00,22.00
2026-03-23T06:57:00Z,79.00,22.00
2026-03-23T06:58:00Z,79.00,22.00
2026-03-23T07:14:00Z,79.00,22.00
2026-03-23T07:15:00Z,79.00,22.00
2026-03-23T07:18:00Z,79.00,22.00
2026-03-23T07:19:00Z,79.00,22.00
2026-03-23T07:27:00Z,79.00,22.00
2026-03-23T07:34:00Z,79.00,22.00
2026-03-23T07:40:00Z,79.00,22.00
2026-03-23T07:41:00Z,79.00,21.00
2026-03-23T07:42:00Z,79.00,22.00
2026-03-23T07:43:00Z,79.00,22.00
2026-03-23T07:45:00Z,78.00,22.00
2026-03-23T07:46:00Z,78.00,22.00
2026-03-23T07:48:00Z,78.00,22.00
2026-03-23T07:49:00Z,78.00,22.00
2026-03-23T07:51:00Z,78.00,22.00
2026-03-23T07:52:00Z,78.00,22.00
2026-03-23T07:54:00Z,78.00,22.00
2026-03-23T07:55:00Z,78.00,22.00
2026-03-23T07:58:00Z,78.00,22.00
2026-03-23T08:00:00Z,78.00,22.00
2026-03-23T08:05:00Z,78.00,22.00
2026-03-23T08:07:00Z,78.00,22.00
2026-03-23T08:08:00Z,78.00,22.00
2026-03-23T08:09:00Z,77.00,22.00
2026-03-23T08:12:00Z,78.00,22.00
2026-03-23T08:16:00Z,78.00,22.00
2026-03-23T08:18:00Z,78.00,22.00
2026-03-23T08:24:00Z,78.00,22.00
2026-03-23T08:26:00Z,78.00,22.00
2026-03-23T08:28:00Z,78.00,23.00
2026-03-23T08:29:00Z,78.00,23.00
2026-03-23T08:37:00Z,78.00,23.00
2026-03-23T08:40:00Z,78.00,23.00
2026-03-23T08:46:00Z,78.00,23.00
2026-03-23T08:58:00Z,78.00,23.00
2026-03-23T09:04:00Z,77.00,23.00
2026-03-23T09:06:00Z,78.00,23.00
2026-03-23T09:07:00Z,78.00,23.00
2026-03-23T09:08:00Z,78.00,23.00
2026-03-23T09:09:00Z,78.00,23.00
2026-03-23T09:19:00Z,78.00,22.00
2026-03-23T09:21:00Z,78.00,23.00
2026-03-23T09:25:00Z,78.00,22.00
2026-03-23T09:28:00Z,78.00,22.00
2026-03-23T09:33:00Z,77.00,22.00
2026-03-23T09:34:00Z,78.00,22.00
2026-03-23T09:49:00Z,78.00,22.00
2026-03-23T09:50:00Z,78.00,22.00
2026-03-23T09:51:00Z,78.00,23.00
2026-03-23T09:53:00Z,78.00,23.00
2026-03-23T09:54:00Z,78.00,23.00
2026-03-23T09:58:00Z,78.00,23.00
2026-03-23T09:59:00Z,78.00,23.00
2026-03-23T10:02:00Z,78.00,23.00
2026-03-23T10:05:00Z,78.00,23.00
2026-03-23T10:08:00Z,78.00,23.00
2026-03-23T10:13:00Z,78.00,23.00
2026-03-23T10:15:00Z,78.00,23.00
2026-03-23T10:21:00Z,78.00,23.00
2026-03-23T10:25:00Z,78.00,23.00
2026-03-23T10:26:00Z,78.00,23.00
2026-03-23T10:27:00Z,78.00,23.00
2026-03-23T10:29:00Z,78.00,23.00
2026-03-23T10:32:00Z,78.00,23.00
2026-03-23T10:34:00Z,78.00,23.00
2026-03-23T10:42:00Z,78.00,23.00
2026-03-23T11:01:00Z,78.00,23.00
2026-03-23T11:03:00Z,78.00,23.00
2026-03-23T11:05:00Z,78.00,23.00
2026-03-23T11:08:00Z,78.00,23.00
2026-03-23T11:15:00Z,78.00,23.00
2026-03-23T11:16:00Z,78.00,23.00
2026-03-23T11:21:00Z,78.00,23.00
2026-03-23T11:26:00Z,78.00,23.00
2026-03-23T11:28:00Z,78.00,23.00
2026-03-23T11:33:00Z,78.00,23.00
2026-03-23T11:40:00Z,78.00,23.00
2026-03-23T11:41:00Z,78.00,23.00
2026-03-23T11:42:00Z,78.00,23.00
2026-03-23T11:43:00Z,78.00,23.00
2026-03-23T11:47:00Z,78.00,23.00
2026-03-23T11:51:00Z,78.00,23.00
2026-03-23T11:56:00Z,78.00,23.00
2026-03-23T12:00:00Z,78.00,22.00
2026-03-23T12:01:00Z,78.00,22.00
2026-03-23T12:03:00Z,77.72,22.00
2026-03-23T12:04:00Z,78.00,22.00
2026-03-23T12:05:00Z,78.00,22.00
2026-03-23T12:07:00Z,78.00,22.00
2026-03-23T12:19:00Z,78.00,22.00
2026-03-23T12:24:00Z,78.00,22.00
2026-03-23T12:25:00Z,78.00,22.00
2026-03-23T12:26:00Z,78.00,22.00
2026-03-23T12:27:00Z,78.00,23.00
2026-03-23T12:28:00Z,78.00,23.00
2026-03-23T12:29:00Z,78.00,23.00
2026-03-23T12:32:00Z,78.00,23.00
2026-03-23T12:37:00Z,77.50,23.00
2026-03-23T12:38:00Z,78.00,23.00
2026-03-23T12:39:00Z,78.00,23.00
2026-03-23T12:40:00Z,78.00,23.00
2026-03-23T12:47:00Z,78.00,23.00
2026-03-23T12:53:00Z,78.00,23.00
2026-03-23T12:54:00Z,78.00,23.00
2026-03-23T12:56:00Z,78.00,23.00
2026-03-23T12:58:00Z,78.00,23.00
2026-03-23T13:02:00Z,78.00,23.00
2026-03-23T13:03:00Z,77.00,23.00
2026-03-23T13:05:00Z,78.00,23.00
2026-03-23T13:09:00Z,78.00,23.00
2026-03-23T13:11:00Z,78.00,23.00
2026-03-23T13:12:00Z,78.00,23.00
2026-03-23T13:13:00Z,77.96,23.00
2026-03-23T13:17:00Z,78.00,23.00
2026-03-23T13:18:00Z,78.00,23.00
2026-03-23T13:19:00Z,78.00,23.00
2026-03-23T13:21:00Z,78.00,23.00
2026-03-23T13:22:00Z,78.00,22.87
2026-03-23T13:23:00Z,78.00,22.87
2026-03-23T13:24:00Z,78.00,22.87
2026-03-23T13:25:00Z,78.00,22.87
2026-03-23T13:32:00Z,78.00,23.00
2026-03-23T13:34:00Z,78.00,23.00
2026-03-23T13:36:00Z,78.00,23.00
2026-03-23T13:37:00Z,78.00,23.00
2026-03-23T13:38:00Z,78.00,23.00
2026-03-23T13:39:00Z,77.00,22.00
2026-03-23T13:41:00Z,78.00,23.00
2026-03-23T13:42:00Z,77.00,23.00
2026-03-23T13:44:00Z,78.00,23.00
2026-03-23T13:45:00Z,78.00,23.00
2026-03-23T13:47:00Z,78.00,23.00
2026-03-23T13:48:00Z,78.00,23.00
2026-03-23T13:49:00Z,78.00,23.00
2026-03-23T13:50:00Z,78.00,23.00
2026-03-23T13:51:00Z,78.00,23.00
2026-03-23T13:52:00Z,78.00,23.00
2026-03-23T13:53:00Z,78.00,23.00
2026-03-23T13:56:00Z,77.00,23.00
2026-03-23T14:00:00Z,78.00,23.00
2026-03-23T14:02:00Z,78.00,23.00
2026-03-23T14:03:00Z,78.00,23.00
2026-03-23T14:04:00Z,78.00,23.00
2026-03-23T14:05:00Z,78.00,23.00
2026-03-23T14:06:00Z,78.00,23.00
2026-03-23T14:07:00Z,78.00,23.00
2026-03-23T14:08:00Z,78.00,22.01
2026-03-23T14:10:00Z,77.98,22.01
2026-03-23T14:11:00Z,77.00,22.01
2026-03-23T14:12:00Z,78.00,22.01
2026-03-23T14:14:00Z,78.00,23.00
2026-03-23T14:15:00Z,78.00,22.00
2026-03-23T14:16:00Z,78.00,22.00
2026-03-23T14:18:00Z,78.00,23.00
2026-03-23T14:19:00Z,78.00,23.00
2026-03-23T14:23:00Z,78.00,23.00
2026-03-23T14:24:00Z,78.00,23.00
2026-03-23T14:26:00Z,78.00,23.00
2026-03-23T14:28:00Z,77.43,23.00
2026-03-23T14:29:00Z,78.00,23.00
2026-03-23T14:30:00Z,78.00,23.00
2026-03-23T14:31:00Z,78.00,23.00
2026-03-23T14:32:00Z,78.00,23.00
2026-03-23T14:33:00Z,78.00,23.00
2026-03-23T14:34:00Z,78.00,23.00
2026-03-23T14:35:00Z,78.00,23.00
2026-03-23T14:37:00Z,78.00,23.00
2026-03-23T14:38:00Z,78.00,22.00
2026-03-23T14:40:00Z,78.00,22.00
2026-03-23T14:41:00Z,78.00,22.00
2026-03-23T14:43:00Z,78.00,22.00
2026-03-23T14:44:00Z,78.00,23.00
2026-03-23T14:45:00Z,78.00,23.00
2026-03-23T14:48:00Z,78.00,23.00
2026-03-23T14:49:00Z,78.00,23.00
2026-03-23T14:51:00Z,77.94,23.00
2026-03-23T14:52:00Z,78.00,23.00
2026-03-23T14:53:00Z,78.00,23.00
2026-03-23T14:54:00Z,78.00,23.00
2026-03-23T14:55:00Z,78.00,23.00
2026-03-23T14:56:00Z,78.00,23.00
2026-03-23T14:57:00Z,78.00,23.00
2026-03-23T14:58:00Z,77.73,23.00
2026-03-23T14:59:00Z,78.00,23.00
2026-03-23T15:01:00Z,78.00,23.00
2026-03-23T15:02:00Z,78.00,23.00
2026-03-23T15:04:00Z,78.00,23.00
2026-03-23T15:06:00Z,78.00,23.00
2026-03-23T15:07:00Z,78.00,22.00
2026-03-23T15:08:00Z,78.00,22.00
2026-03-23T15:09:00Z,78.00,23.00
2026-03-23T15:10:00Z,78.00,23.00
2026-03-23T15:11:00Z,78.00,23.00
2026-03-23T15:12:00Z,78.00,23.00
2026-03-23T15:13:00Z,78.00,23.00
2026-03-23T15:14:00Z,78.00,23.00
2026-03-23T15:15:00Z,77.99,23.00
2026-03-23T15:16:00Z,78.00,23.00
2026-03-23T15:17:00Z,78.00,23.00
2026-03-23T15:18:00Z,78.00,23.00
2026-03-23T15:19:00Z,78.00,23.00
2026-03-23T15:20:00Z,78.00,23.00
2026-03-23T15:21:00Z,78.00,23.00
2026-03-23T15:23:00Z,78.00,23.00
2026-03-23T15:24:00Z,78.00,23.00
2026-03-23T15:25:00Z,78.00,23.00
2026-03-23T15:26:00Z,78.00,23.00
2026-03-23T15:27:00Z,78.00,23.00
2026-03-23T15:28:00Z,78.03,23.00
2026-03-23T15:29:00Z,79.00,23.00
2026-03-23T15:30:00Z,79.00,23.00
2026-03-23T15:32:00Z,79.00,23.00
2026-03-23T15:33:00Z,79.00,23.00
2026-03-23T15:34:00Z,79.00,23.00
2026-03-23T15:35:00Z,79.00,23.00
2026-03-23T15:36:00Z,79.00,23.00
2026-03-23T15:38:00Z,79.00,23.00
2026-03-23T15:39:00Z,79.00,23.00
2026-03-23T15:40:00Z,79.00,23.00
2026-03-23T15:41:00Z,79.00,23.00
2026-03-23T15:42:00Z,79.00,23.00
2026-03-23T15:43:00Z,78.68,23.00
2026-03-23T15:44:00Z,79.00,23.00
2026-03-23T15:45:00Z,79.00,23.00
2026-03-23T15:46:00Z,79.00,22.00
2026-03-23T15:47:00Z,79.00,22.00
2026-03-23T15:48:00Z,79.00,23.00
2026-03-23T15:49:00Z,79.00,23.00
2026-03-23T15:50:00Z,78.94,23.00
2026-03-23T15:51:00Z,78.36,22.99
2026-03-23T15:52:00Z,79.00,23.00
2026-03-23T15:53:00Z,79.00,22.00
2026-03-23T15:54:00Z,79.00,22.99
2026-03-23T15:55:00Z,79.00,23.00
2026-03-23T15:56:00Z,79.00,23.00
2026-03-23T15:57:00Z,79.00,22.00
2026-03-23T15:58:00Z,79.00,22.00
2026-03-23T15:59:00Z,79.00,22.92
2026-03-23T16:00:00Z,79.00,22.94
2026-03-23T16:01:00Z,79.00,23.00
2026-03-23T16:02:00Z,78.92,22.00
2026-03-23T16:03:00Z,79.00,22.00
2026-03-23T16:04:00Z,79.00,21.00
2026-03-23T16:05:00Z,79.00,21.00
2026-03-23T16:06:00Z,79.04,21.00
2026-03-23T16:07:00Z,81.00,21.00
2026-03-23T16:08:00Z,80.00,21.00
2026-03-23T16:09:00Z,80.62,21.00
2026-03-23T16:10:00Z,80.94,21.00
2026-03-23T16:11:00Z,79.25,21.58
2026-03-23T16:12:00Z,80.15,20.56
2026-03-23T16:13:00Z,77.91,22.97
2026-03-23T16:14:00Z,70.32,29.79
2026-03-23T16:15:00Z,70.12,31.91
2026-03-23T16:16:00Z,62.14,38.49
2026-03-23T16:17:00Z,56.65,44.73
2026-03-23T16:18:00Z,54.84,45.47
2026-03-23T16:19:00Z,59.27,41.86
2026-03-23T16:20:00Z,55.94,44.83
2026-03-23T16:21:00Z,55.00,46.00
2026-03-23T16:22:00Z,55.22,44.75
2026-03-23T16:23:00Z,58.43,42.94
2026-03-23T16:24:00Z,51.52,53.24
2026-03-23T16:25:00Z,44.82,56.36
2026-03-23T16:26:00Z,42.25,58.57
2026-03-23T16:27:00Z,46.90,54.38
2026-03-23T16:28:00Z,46.17,55.91
2026-03-23T16:29:00Z,41.01,60.02
2026-03-23T16:30:00Z,41.00,59.69
2026-03-23T16:31:00Z,41.87,60.28
2026-03-23T16:32:00Z,38.91,61.78
2026-03-23T16:33:00Z,35.37,64.92
2026-03-23T16:34:00Z,36.91,64.12
2026-03-23T16:35:00Z,36.90,64.91
2026-03-23T16:36:00Z,36.64,64.80
2026-03-23T16:37:00Z,35.88,65.09
2026-03-23T16:38:00Z,35.76,66.00
2026-03-23T16:39:00Z,36.34,65.96
2026-03-23T16:40:00Z,32.64,68.34
2026-03-23T16:41:00Z,33.29,67.71
2026-03-23T16:42:00Z,31.88,68.15
2026-03-23T16:43:00Z,33.66,67.93
2026-03-23T16:44:00Z,32.83,69.15
2026-03-23T16:45:00Z,27.35,74.24
2026-03-23T16:46:00Z,15.06,85.80
2026-03-23T16:47:00Z,13.95,85.52
2026-03-23T16:48:00Z,12.03,90.05
2026-03-23T16:49:00Z,9.98,90.50
2026-03-23T16:50:00Z,15.26,86.38
2026-03-23T16:51:00Z,26.71,73.62
2026-03-23T16:52:00Z,29.07,71.45
2026-03-23T16:53:00Z,30.39,69.85
2026-03-23T16:54:00Z,31.60,69.44
2026-03-23T16:55:00Z,26.15,74.25
2026-03-23T16:56:00Z,17.80,86.37
2026-03-23T16:57:00Z,14.74,85.93
2026-03-23T16:58:00Z,19.81,81.92
2026-03-23T16:59:00Z,23.76,78.07
2026-03-23T17:00:00Z,28.53,73.80
2026-03-23T17:01:00Z,29.22,72.96
2026-03-23T17:02:00Z,33.73,67.50
2026-03-23T17:03:00Z,34.90,65.02
2026-03-23T17:04:00Z,37.09,62.07
2026-03-23T17:05:00Z,35.77,64.43
2026-03-23T17:06:00Z,34.68,62.57
2026-03-23T17:07:00Z,24.93,72.98
2026-03-23T17:08:00Z,34.92,65.87
2026-03-23T17:09:00Z,38.66,61.41
2026-03-23T17:10:00Z,39.32,60.04
2026-03-23T17:11:00Z,43.92,53.32
2026-03-23T17:12:00Z,43.77,58.31
2026-03-23T17:13:00Z,35.16,66.03
2026-03-23T17:14:00Z,43.65,57.87
2026-03-23T17:15:00Z,43.92,56.41
2026-03-23T17:16:00Z,49.17,53.28
2026-03-23T17:17:00Z,49.58,51.29
2026-03-23T17:18:00Z,48.60,52.14
2026-03-23T17:19:00Z,52.69,47.00
2026-03-23T17:20:00Z,53.89,46.39
2026-03-23T17:21:00Z,50.79,53.53
2026-03-23T17:22:00Z,46.88,52.07
2026-03-23T17:23:00Z,52.98,47.43
2026-03-23T17:24:00Z,61.54,38.68
2026-03-23T17:25:00Z,60.03,43.05
2026-03-23T17:26:00Z,55.23,47.43
2026-03-23T17:27:00Z,69.31,32.12
2026-03-23T17:28:00Z,68.70,28.66
2026-03-23T17:29:00Z,75.13,24.95
2026-03-23T17:30:00Z,74.53,29.64
2026-03-23T17:31:00Z,76.30,23.92
2026-03-23T17:32:00Z,76.31,22.74
2026-03-23T17:33:00Z,75.44,24.89
2026-03-23T17:34:00Z,74.68,25.90
2026-03-23T17:35:00Z,73.40,27.53
2026-03-23T17:36:00Z,77.70,23.48
2026-03-23T17:37:00Z,73.86,27.79
2026-03-23T17:38:00Z,77.45,22.97
2026-03-23T17:39:00Z,85.77,14.80
2026-03-23T17:40:00Z,87.28,13.48
2026-03-23T17:41:00Z,81.15,22.23
2026-03-23T17:42:00Z,70.15,30.94
2026-03-23T17:43:00Z,63.85,35.74
2026-03-23T17:44:00Z,63.92,35.88
2026-03-23T17:45:00Z,61.30,38.15
2026-03-23T17:46:00Z,61.76,37.92
2026-03-23T17:47:00Z,64.03,36.79
2026-03-23T17:48:00Z,65.26,37.66
2026-03-23T17:49:00Z,69.09,30.76
2026-03-23T17:50:00Z,68.53,32.06
2026-03-23T17:51:00Z,61.49,38.36
2026-03-23T17:52:00Z,62.15,38.14
2026-03-23T17:53:00Z,61.91,38.92
2026-03-23T17:54:00Z,62.79,38.33
2026-03-23T17:55:00Z,62.92,37.92
2026-03-23T17:56:00Z,63.92,37.42
2026-03-23T17:57:00Z,63.36,37.68
2026-03-23T17:58:00Z,63.89,36.87
2026-03-23T17:59:00Z,68.69,31.71
2026-03-23T18:00:00Z,72.23,28.52
2026-03-23T18:01:00Z,70.61,27.33
2026-03-23T18:02:00Z,69.78,33.59
2026-03-23T18:03:00Z,64.53,35.98
2026-03-23T18:04:00Z,63.23,37.44
2026-03-23T18:05:00Z,62.49,37.92
2026-03-23T18:06:00Z,61.56,39.56
2026-03-23T18:07:00Z,43.44,53.50
2026-03-23T18:08:00Z,54.29,49.74
2026-03-23T18:09:00Z,47.90,52.45
2026-03-23T18:10:00Z,51.33,50.28
2026-03-23T18:11:00Z,53.45,50.72
2026-03-23T18:12:00Z,65.70,34.03
2026-03-23T18:13:00Z,58.04,40.70
2026-03-23T18:14:00Z,66.55,33.13
2026-03-23T18:15:00Z,78.75,23.48
2026-03-23T18:16:00Z,60.12,39.99
2026-03-23T18:17:00Z,55.58,44.71
2026-03-23T18:18:00Z,57.08,42.78
2026-03-23T18:19:00Z,66.12,34.65
2026-03-23T18:20:00Z,68.10,31.63
2026-03-23T18:21:00Z,67.69,34.04
2026-03-23T18:22:00Z,59.01,40.45
2026-03-23T18:23:00Z,53.59,45.54
2026-03-23T18:24:00Z,54.53,45.68
2026-03-23T18:25:00Z,49.02,49.53
2026-03-23T18:26:00Z,57.96,42.96
2026-03-23T18:27:00Z,43.04,57.80
2026-03-23T18:28:00Z,20.08,91.60
2026-03-23T18:29:00Z,1.00,99.00
2026-03-23T18:30:00Z,1.00,99.00
