# event_ticker=KXATPMATCH-26APR12BUSMOU
# final_score=6-4 6-4
# match_winner=Corentin Moutet
# fav_player=Corentin Moutet
# dog_player=Ignacio Buse
# kalshi_date=2026-04-12
timestamp,Corentin Moutet,Ignacio Buse
2026-04-13T02:55:00Z,65.00,37.00
2026-04-13T02:57:00Z,65.00,37.00
2026-04-13T02:59:00Z,65.00,37.00
2026-04-13T03:00:00Z,65.00,37.00
2026-04-13T03:01:00Z,65.00,37.00
2026-04-13T03:02:00Z,65.00,37.00
2026-04-13T03:09:00Z,65.00,37.00
2026-04-13T03:10:00Z,65.00,37.00
2026-04-13T03:13:00Z,65.00,37.00
2026-04-13T03:16:00Z,65.00,37.00
2026-04-13T03:19:00Z,65.00,37.00
2026-04-13T03:21:00Z,64.00,37.00
2026-04-13T03:26:00Z,64.00,36.00
2026-04-13T03:28:00Z,65.00,37.00
2026-04-13T03:29:00Z,65.00,37.00
2026-04-13T03:31:00Z,65.00,36.00
2026-04-13T03:33:00Z,65.00,36.00
2026-04-13T03:37:00Z,65.00,36.00
2026-04-13T03:39:00Z,65.00,35.00
2026-04-13T03:42:00Z,65.00,35.00
2026-04-13T03:43:00Z,65.00,36.00
2026-04-13T03:45:00Z,65.00,36.00
2026-04-13T03:46:00Z,65.00,36.00
2026-04-13T03:47:00Z,65.00,36.00
2026-04-13T03:48:00Z,65.00,36.00
2026-04-13T03:50:00Z,65.00,36.00
2026-04-13T03:51:00Z,65.00,36.00
2026-04-13T03:54:00Z,65.00,36.00
2026-04-13T03:58:00Z,65.00,36.00
2026-04-13T03:59:00Z,65.00,36.00
2026-04-13T04:00:00Z,65.00,36.00
2026-04-13T04:01:00Z,65.00,36.00
2026-04-13T04:04:00Z,65.00,36.00
2026-04-13T04:05:00Z,65.00,35.61
2026-04-13T04:06:00Z,65.00,35.00
2026-04-13T04:09:00Z,65.00,36.00
2026-04-13T04:10:00Z,65.00,36.00
2026-04-13T04:12:00Z,65.00,36.00
2026-04-13T04:13:00Z,65.00,37.67
2026-04-13T04:15:00Z,65.00,37.67
2026-04-13T04:21:00Z,65.00,37.67
2026-04-13T04:26:00Z,65.00,36.00
2026-04-13T04:29:00Z,65.00,36.00
2026-04-13T04:31:00Z,65.00,36.00
2026-04-13T04:33:00Z,65.00,37.61
2026-04-13T04:35:00Z,62.96,37.61
2026-04-13T04:39:00Z,64.00,38.00
2026-04-13T04:40:00Z,64.00,37.00
2026-04-13T04:52:00Z,64.00,38.00
2026-04-13T04:53:00Z,64.00,38.00
2026-04-13T04:54:00Z,64.00,38.00
2026-04-13T04:55:00Z,64.00,38.00
2026-04-13T04:58:00Z,64.00,38.00
2026-04-13T04:59:00Z,64.00,37.00
2026-04-13T05:01:00Z,64.00,36.75
2026-04-13T05:04:00Z,63.87,36.75
2026-04-13T05:10:00Z,64.00,36.75
2026-04-13T05:19:00Z,64.00,37.00
2026-04-13T05:20:00Z,64.00,36.00
2026-04-13T05:21:00Z,63.00,36.00
2026-04-13T05:30:00Z,64.00,36.00
2026-04-13T05:33:00Z,64.00,36.00
2026-04-13T05:35:00Z,64.00,37.00
2026-04-13T05:36:00Z,64.00,37.00
2026-04-13T05:39:00Z,64.00,37.00
2026-04-13T05:40:00Z,64.00,37.00
2026-04-13T05:42:00Z,64.00,37.00
2026-04-13T05:43:00Z,64.00,37.00
2026-04-13T05:45:00Z,64.00,37.00
2026-04-13T05:50:00Z,64.00,37.00
2026-04-13T05:51:00Z,64.00,37.00
2026-04-13T05:53:00Z,64.00,37.00
2026-04-13T05:59:00Z,64.00,37.00
2026-04-13T06:05:00Z,64.00,37.00
2026-04-13T06:06:00Z,64.00,37.00
2026-04-13T06:07:00Z,64.00,37.00
2026-04-13T06:10:00Z,64.00,37.00
2026-04-13T06:16:00Z,64.00,37.00
2026-04-13T06:18:00Z,64.00,37.00
2026-04-13T06:19:00Z,64.00,37.00
2026-04-13T06:24:00Z,64.00,37.00
2026-04-13T06:26:00Z,64.00,37.00
2026-04-13T06:27:00Z,64.00,37.00
2026-04-13T06:28:00Z,64.00,37.00
2026-04-13T06:29:00Z,64.00,37.00
2026-04-13T06:36:00Z,64.00,37.00
2026-04-13T06:37:00Z,64.00,37.00
2026-04-13T06:40:00Z,64.00,37.00
2026-04-13T06:42:00Z,64.00,37.00
2026-04-13T06:56:00Z,64.00,37.00
2026-04-13T06:57:00Z,64.00,37.00
2026-04-13T06:59:00Z,64.00,37.00
2026-04-13T07:00:00Z,64.00,37.00
2026-04-13T07:02:00Z,64.00,37.00
2026-04-13T07:03:00Z,64.91,37.00
2026-04-13T07:04:00Z,65.00,37.00
2026-04-13T07:05:00Z,65.00,37.00
2026-04-13T07:06:00Z,65.00,37.00
2026-04-13T07:11:00Z,65.00,37.00
2026-04-13T07:12:00Z,65.00,37.00
2026-04-13T07:16:00Z,65.58,37.00
2026-04-13T07:19:00Z,65.00,37.00
2026-04-13T07:23:00Z,65.00,36.00
2026-04-13T07:26:00Z,65.00,36.00
2026-04-13T07:31:00Z,66.00,36.00
2026-04-13T07:34:00Z,66.00,36.00
2026-04-13T07:38:00Z,66.00,36.00
2026-04-13T07:43:00Z,65.00,36.00
2026-04-13T07:45:00Z,65.00,36.00
2026-04-13T07:46:00Z,65.00,36.00
2026-04-13T07:51:00Z,65.00,36.00
2026-04-13T07:57:00Z,65.00,36.00
2026-04-13T07:58:00Z,65.00,36.00
2026-04-13T08:04:00Z,65.00,36.00
2026-04-13T08:06:00Z,65.00,36.00
2026-04-13T08:08:00Z,65.00,37.00
2026-04-13T08:14:00Z,65.00,37.00
2026-04-13T08:15:00Z,65.00,37.00
2026-04-13T08:16:00Z,65.00,37.00
2026-04-13T08:18:00Z,65.00,37.00
2026-04-13T08:22:00Z,65.00,37.00
2026-04-13T08:34:00Z,65.00,37.00
2026-04-13T08:35:00Z,65.00,36.00
2026-04-13T08:36:00Z,65.00,36.00
2026-04-13T08:38:00Z,65.00,37.00
2026-04-13T08:39:00Z,65.00,37.00
2026-04-13T08:40:00Z,65.00,37.00
2026-04-13T08:46:00Z,64.63,37.00
2026-04-13T08:47:00Z,63.00,37.00
2026-04-13T08:48:00Z,63.00,37.00
2026-04-13T08:49:00Z,63.00,37.00
2026-04-13T08:50:00Z,63.00,37.00
2026-04-13T08:53:00Z,63.00,37.00
2026-04-13T08:56:00Z,63.00,37.00
2026-04-13T09:01:00Z,63.00,37.00
2026-04-13T09:02:00Z,63.00,37.00
2026-04-13T09:03:00Z,65.00,37.00
2026-04-13T09:04:00Z,65.00,37.00
2026-04-13T09:07:00Z,65.00,36.00
2026-04-13T09:08:00Z,65.00,36.00
2026-04-13T09:11:00Z,65.00,36.00
2026-04-13T09:12:00Z,65.00,35.03
2026-04-13T09:13:00Z,68.90,34.07
2026-04-13T09:14:00Z,66.74,31.69
2026-04-13T09:15:00Z,64.99,37.51
2026-04-13T09:16:00Z,64.84,36.47
2026-04-13T09:17:00Z,63.41,36.92
2026-04-13T09:18:00Z,68.38,35.01
2026-04-13T09:19:00Z,66.50,35.38
2026-04-13T09:20:00Z,71.10,33.69
2026-04-13T09:21:00Z,73.88,27.99
2026-04-13T09:22:00Z,73.07,29.27
2026-04-13T09:23:00Z,73.00,28.11
2026-04-13T09:24:00Z,74.00,27.08
2026-04-13T09:25:00Z,72.97,28.42
2026-04-13T09:26:00Z,71.21,29.95
2026-04-13T09:27:00Z,75.15,28.17
2026-04-13T09:28:00Z,75.92,25.99
2026-04-13T09:29:00Z,76.78,24.64
2026-04-13T09:30:00Z,78.93,24.87
2026-04-13T09:31:00Z,79.81,20.48
2026-04-13T09:32:00Z,81.79,18.88
2026-04-13T09:33:00Z,81.99,18.69
2026-04-13T09:34:00Z,81.93,19.43
2026-04-13T09:35:00Z,79.20,20.75
2026-04-13T09:36:00Z,77.00,25.95
2026-04-13T09:37:00Z,72.64,26.91
2026-04-13T09:38:00Z,73.86,24.28
2026-04-13T09:39:00Z,81.00,22.00
2026-04-13T09:40:00Z,79.42,21.38
2026-04-13T09:41:00Z,78.33,26.00
2026-04-13T09:42:00Z,74.44,26.00
2026-04-13T09:43:00Z,77.00,26.00
2026-04-13T09:44:00Z,83.00,20.05
2026-04-13T09:45:00Z,82.02,18.87
2026-04-13T09:46:00Z,83.00,18.87
2026-04-13T09:47:00Z,84.65,17.53
2026-04-13T09:48:00Z,83.27,18.28
2026-04-13T09:49:00Z,84.00,18.00
2026-04-13T09:50:00Z,84.96,17.99
2026-04-13T09:51:00Z,81.87,20.00
2026-04-13T09:52:00Z,81.42,19.00
2026-04-13T09:53:00Z,81.42,24.77
2026-04-13T09:54:00Z,72.83,26.10
2026-04-13T09:55:00Z,73.00,26.96
2026-04-13T09:56:00Z,74.00,26.26
2026-04-13T09:57:00Z,72.91,29.00
2026-04-13T09:58:00Z,73.00,29.00
2026-04-13T09:59:00Z,73.98,27.91
2026-04-13T10:00:00Z,76.70,27.00
2026-04-13T10:01:00Z,80.00,22.10
2026-04-13T10:02:00Z,78.00,21.45
2026-04-13T10:03:00Z,77.02,23.04
2026-04-13T10:04:00Z,77.02,22.42
2026-04-13T10:05:00Z,78.00,23.00
2026-04-13T10:06:00Z,81.99,20.25
2026-04-13T10:07:00Z,80.28,19.36
2026-04-13T10:08:00Z,81.62,18.48
2026-04-13T10:09:00Z,83.32,18.00
2026-04-13T10:10:00Z,84.40,17.70
2026-04-13T10:11:00Z,83.23,20.40
2026-04-13T10:12:00Z,80.40,19.21
2026-04-13T10:13:00Z,79.00,23.40
2026-04-13T10:14:00Z,79.00,22.00
2026-04-13T10:15:00Z,78.09,23.73
2026-04-13T10:16:00Z,76.76,24.17
2026-04-13T10:17:00Z,76.42,25.61
2026-04-13T10:18:00Z,80.56,21.43
2026-04-13T10:19:00Z,84.93,17.37
2026-04-13T10:20:00Z,84.79,19.35
2026-04-13T10:21:00Z,80.54,22.36
2026-04-13T10:22:00Z,77.09,23.05
2026-04-13T10:23:00Z,77.29,22.99
2026-04-13T10:24:00Z,75.07,23.73
2026-04-13T10:25:00Z,77.23,23.81
2026-04-13T10:26:00Z,73.65,26.12
2026-04-13T10:27:00Z,75.56,25.42
2026-04-13T10:28:00Z,71.57,32.32
2026-04-13T10:29:00Z,66.06,34.35
2026-04-13T10:30:00Z,68.54,36.17
2026-04-13T10:31:00Z,74.89,23.70
2026-04-13T10:32:00Z,75.98,24.06
2026-04-13T10:33:00Z,76.44,24.88
2026-04-13T10:34:00Z,78.29,26.00
2026-04-13T10:35:00Z,77.00,23.33
2026-04-13T10:36:00Z,80.79,20.30
2026-04-13T10:37:00Z,80.37,20.39
2026-04-13T10:38:00Z,80.63,21.52
2026-04-13T10:39:00Z,75.27,27.63
2026-04-13T10:40:00Z,75.88,25.61
2026-04-13T10:41:00Z,75.83,26.00
2026-04-13T10:42:00Z,76.00,26.00
2026-04-13T10:43:00Z,78.00,24.84
2026-04-13T10:44:00Z,79.35,19.86
2026-04-13T10:45:00Z,82.19,15.27
2026-04-13T10:46:00Z,87.36,14.17
2026-04-13T10:47:00Z,86.54,13.78
2026-04-13T10:48:00Z,91.87,6.39
2026-04-13T10:49:00Z,94.03,4.91
2026-04-13T10:50:00Z,95.77,4.62
2026-04-13T10:51:00Z,98.89,1.34
2026-04-13T10:52:00Z,98.96,1.00
2026-04-13T10:53:00Z,99.00,1.00
2026-04-13T10:54:00Z,99.00,1.00
2026-04-13T10:55:00Z,99.00,1.00
2026-04-13T10:56:00Z,99.00,1.00
