# event_ticker=KXATPMATCH-25JUL28CARUGO
# final_score=6-4 4-1 RET
# match_winner=Roberto Carballes Baena
# fav_player=Camilo Ugo Carabelli
# dog_player=Roberto Carballes Baena
# kalshi_date=2025-07-28
timestamp,Camilo Ugo Carabelli,Roberto Carballes Baena
2025-07-29T04:10:00Z,,99.00
2025-07-29T04:57:00Z,,99.00
2025-07-29T14:31:00Z,,99.00
2025-07-29T15:09:00Z,,99.00
2025-07-29T15:14:00Z,,99.00
2025-07-29T15:18:00Z,,99.00
2025-07-29T15:31:00Z,,99.00
