# event_ticker=KXATPMATCH-26FEB18MEDTSI
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Stefanos Tsitsipas
# fav_player=Daniil Medvedev
# dog_player=Stefanos Tsitsipas
# kalshi_date=2026-02-18
timestamp,Daniil Medvedev,Stefanos Tsitsipas
2026-02-18T03:23:00Z,72.00,31.00
2026-02-18T03:24:00Z,72.00,31.00
2026-02-18T03:25:00Z,72.00,31.00
2026-02-18T03:26:00Z,72.00,31.00
2026-02-18T03:32:00Z,72.00,31.00
2026-02-18T03:33:00Z,72.00,31.00
2026-02-18T03:34:00Z,72.00,31.00
2026-02-18T03:38:00Z,72.00,31.00
2026-02-18T03:39:00Z,72.00,31.00
2026-02-18T03:41:00Z,72.00,31.00
2026-02-18T03:47:00Z,72.00,31.00
2026-02-18T03:51:00Z,72.00,31.00
2026-02-18T03:52:00Z,72.00,31.00
2026-02-18T03:55:00Z,73.00,31.00
2026-02-18T03:58:00Z,73.00,31.00
2026-02-18T03:59:00Z,73.00,31.00
2026-02-18T04:00:00Z,73.00,31.00
2026-02-18T04:01:00Z,73.00,31.00
2026-02-18T04:02:00Z,73.00,31.00
2026-02-18T04:03:00Z,73.00,31.00
2026-02-18T04:05:00Z,73.00,31.00
2026-02-18T04:06:00Z,73.00,30.00
2026-02-18T04:08:00Z,73.00,30.00
2026-02-18T04:10:00Z,73.00,30.00
2026-02-18T04:11:00Z,73.00,30.00
2026-02-18T04:12:00Z,73.00,30.00
2026-02-18T04:14:00Z,73.00,30.00
2026-02-18T04:16:00Z,73.00,30.00
2026-02-18T04:19:00Z,73.00,30.00
2026-02-18T04:20:00Z,73.00,30.00
2026-02-18T04:22:00Z,73.00,30.00
2026-02-18T04:24:00Z,73.00,28.00
2026-02-18T04:25:00Z,73.00,26.97
2026-02-18T04:29:00Z,74.00,30.00
2026-02-18T04:35:00Z,74.00,30.00
2026-02-18T04:36:00Z,74.00,30.00
2026-02-18T04:37:00Z,74.00,30.00
2026-02-18T04:38:00Z,74.08,30.00
2026-02-18T04:39:00Z,74.00,30.00
2026-02-18T04:40:00Z,74.00,30.00
2026-02-18T04:41:00Z,74.00,30.00
2026-02-18T04:42:00Z,75.00,30.00
2026-02-18T04:43:00Z,75.00,30.00
2026-02-18T04:46:00Z,75.00,30.00
2026-02-18T04:48:00Z,75.00,30.00
2026-02-18T04:50:00Z,75.00,28.00
2026-02-18T04:51:00Z,75.00,28.00
2026-02-18T04:55:00Z,75.00,28.00
2026-02-18T04:56:00Z,75.00,28.00
2026-02-18T05:00:00Z,75.62,28.00
2026-02-18T05:03:00Z,75.00,28.00
2026-02-18T05:06:00Z,74.00,28.00
2026-02-18T05:07:00Z,74.00,26.00
2026-02-18T05:08:00Z,74.00,26.00
2026-02-18T05:09:00Z,74.00,28.00
2026-02-18T05:10:00Z,74.00,28.00
2026-02-18T05:11:00Z,74.00,28.00
2026-02-18T05:12:00Z,74.00,28.00
2026-02-18T05:14:00Z,75.00,28.00
2026-02-18T05:15:00Z,75.00,28.00
2026-02-18T05:17:00Z,75.00,28.00
2026-02-18T05:18:00Z,74.00,28.00
2026-02-18T05:20:00Z,75.00,28.00
2026-02-18T05:21:00Z,74.01,28.00
2026-02-18T05:22:00Z,74.00,28.00
2026-02-18T05:23:00Z,74.01,28.00
2026-02-18T05:26:00Z,74.00,28.00
2026-02-18T05:30:00Z,74.00,28.00
2026-02-18T05:31:00Z,74.00,28.00
2026-02-18T05:32:00Z,74.00,28.00
2026-02-18T05:34:00Z,74.00,28.00
2026-02-18T05:35:00Z,74.00,28.00
2026-02-18T05:37:00Z,74.00,28.00
2026-02-18T05:38:00Z,74.00,28.00
2026-02-18T05:41:00Z,74.00,28.00
2026-02-18T05:43:00Z,74.00,27.00
2026-02-18T05:44:00Z,75.00,27.00
2026-02-18T05:45:00Z,75.00,27.00
2026-02-18T05:48:00Z,75.00,27.00
2026-02-18T05:50:00Z,75.00,27.00
2026-02-18T05:51:00Z,75.00,27.00
2026-02-18T05:52:00Z,75.05,27.00
2026-02-18T05:53:00Z,76.00,27.00
2026-02-18T05:54:00Z,76.00,27.00
2026-02-18T05:57:00Z,76.00,27.00
2026-02-18T05:58:00Z,76.00,27.00
2026-02-18T05:59:00Z,76.00,27.00
2026-02-18T06:00:00Z,76.00,27.00
2026-02-18T06:01:00Z,76.00,27.00
2026-02-18T06:02:00Z,75.99,27.00
2026-02-18T06:03:00Z,75.99,27.00
2026-02-18T06:05:00Z,75.93,26.00
2026-02-18T06:06:00Z,75.93,27.07
2026-02-18T06:07:00Z,76.00,26.21
2026-02-18T06:08:00Z,76.00,26.21
2026-02-18T06:09:00Z,76.00,26.21
2026-02-18T06:10:00Z,74.00,26.21
2026-02-18T06:11:00Z,76.00,26.21
2026-02-18T06:12:00Z,76.00,26.21
2026-02-18T06:14:00Z,76.00,26.21
2026-02-18T06:15:00Z,76.00,26.21
2026-02-18T06:17:00Z,76.00,26.21
2026-02-18T06:18:00Z,76.02,26.21
2026-02-18T06:19:00Z,77.00,26.21
2026-02-18T06:21:00Z,77.00,26.21
2026-02-18T06:22:00Z,75.09,26.21
2026-02-18T06:23:00Z,71.76,27.00
2026-02-18T06:24:00Z,76.00,27.00
2026-02-18T06:25:00Z,76.00,27.00
2026-02-18T06:26:00Z,76.00,27.00
2026-02-18T06:27:00Z,76.00,27.00
2026-02-18T06:28:00Z,76.00,27.08
2026-02-18T06:30:00Z,76.00,26.00
2026-02-18T06:31:00Z,76.00,26.00
2026-02-18T06:32:00Z,76.00,27.00
2026-02-18T06:36:00Z,76.00,27.00
2026-02-18T06:38:00Z,76.00,27.00
2026-02-18T06:40:00Z,76.00,27.00
2026-02-18T06:41:00Z,76.00,27.00
2026-02-18T06:44:00Z,76.00,27.00
2026-02-18T06:45:00Z,76.00,27.00
2026-02-18T06:46:00Z,76.00,27.00
2026-02-18T06:48:00Z,76.00,27.00
2026-02-18T06:49:00Z,76.00,27.00
2026-02-18T06:52:00Z,77.00,27.00
2026-02-18T06:54:00Z,77.00,27.00
2026-02-18T06:57:00Z,77.00,27.00
2026-02-18T06:59:00Z,77.00,28.00
2026-02-18T07:01:00Z,75.86,28.00
2026-02-18T07:02:00Z,75.00,28.00
2026-02-18T07:03:00Z,75.00,28.00
2026-02-18T07:07:00Z,75.00,28.00
2026-02-18T07:09:00Z,75.00,28.00
2026-02-18T07:10:00Z,75.00,28.00
2026-02-18T07:12:00Z,75.00,28.00
2026-02-18T07:17:00Z,75.00,28.00
2026-02-18T07:19:00Z,75.00,28.00
2026-02-18T07:20:00Z,75.00,28.00
2026-02-18T07:22:00Z,75.00,28.00
2026-02-18T07:26:00Z,75.00,27.05
2026-02-18T07:27:00Z,76.00,28.00
2026-02-18T07:28:00Z,76.00,28.00
2026-02-18T07:29:00Z,76.00,27.00
2026-02-18T07:33:00Z,76.00,27.00
2026-02-18T07:40:00Z,76.00,27.00
2026-02-18T07:41:00Z,73.97,27.00
2026-02-18T07:43:00Z,74.27,27.00
2026-02-18T07:44:00Z,75.00,27.00
2026-02-18T07:52:00Z,76.00,27.00
2026-02-18T07:53:00Z,76.00,27.00
2026-02-18T07:55:00Z,76.00,27.00
2026-02-18T08:07:00Z,76.00,27.00
2026-02-18T08:09:00Z,76.00,27.00
2026-02-18T08:16:00Z,76.00,27.00
2026-02-18T08:17:00Z,76.00,26.00
2026-02-18T08:18:00Z,76.00,27.00
2026-02-18T08:19:00Z,76.00,26.00
2026-02-18T08:20:00Z,76.00,26.00
2026-02-18T08:21:00Z,76.00,27.00
2026-02-18T08:23:00Z,74.83,27.00
2026-02-18T08:26:00Z,74.83,27.00
2026-02-18T08:28:00Z,75.00,27.00
2026-02-18T08:32:00Z,75.00,27.00
2026-02-18T08:36:00Z,75.00,27.00
2026-02-18T08:37:00Z,75.00,27.00
2026-02-18T08:38:00Z,75.00,27.00
2026-02-18T08:40:00Z,75.00,27.00
2026-02-18T08:41:00Z,75.00,27.00
2026-02-18T08:43:00Z,75.00,27.00
2026-02-18T08:44:00Z,75.00,27.00
2026-02-18T08:47:00Z,75.00,27.00
2026-02-18T08:48:00Z,75.00,27.00
2026-02-18T08:50:00Z,75.00,27.00
2026-02-18T08:54:00Z,75.00,27.00
2026-02-18T08:55:00Z,75.00,27.00
2026-02-18T08:59:00Z,75.00,27.00
2026-02-18T09:06:00Z,75.00,27.00
2026-02-18T09:20:00Z,74.00,27.00
2026-02-18T09:27:00Z,75.00,27.00
2026-02-18T09:41:00Z,75.00,27.00
2026-02-18T09:42:00Z,75.00,27.00
2026-02-18T09:44:00Z,75.00,27.00
2026-02-18T09:47:00Z,75.00,27.00
2026-02-18T09:49:00Z,75.00,27.00
2026-02-18T09:52:00Z,75.00,27.00
2026-02-18T09:54:00Z,75.00,27.00
2026-02-18T09:55:00Z,75.00,27.00
2026-02-18T09:56:00Z,75.31,27.00
2026-02-18T09:58:00Z,75.17,27.00
2026-02-18T10:00:00Z,75.17,27.00
2026-02-18T10:08:00Z,75.00,27.00
2026-02-18T10:09:00Z,75.00,27.00
2026-02-18T10:10:00Z,75.00,27.00
2026-02-18T10:14:00Z,75.00,27.00
2026-02-18T10:18:00Z,75.00,27.00
2026-02-18T10:19:00Z,75.00,27.00
2026-02-18T10:21:00Z,75.00,27.00
2026-02-18T10:24:00Z,75.00,27.00
2026-02-18T10:26:00Z,75.00,27.00
2026-02-18T10:29:00Z,75.00,27.00
2026-02-18T10:30:00Z,75.00,27.00
2026-02-18T10:31:00Z,75.00,27.00
2026-02-18T10:34:00Z,75.00,27.00
2026-02-18T10:35:00Z,75.00,27.00
2026-02-18T10:44:00Z,75.00,27.00
2026-02-18T10:47:00Z,75.00,27.00
2026-02-18T10:48:00Z,75.00,27.35
2026-02-18T10:49:00Z,75.00,27.35
2026-02-18T10:50:00Z,75.00,27.35
2026-02-18T10:51:00Z,75.00,27.00
2026-02-18T10:52:00Z,75.00,27.00
2026-02-18T10:54:00Z,75.00,27.00
2026-02-18T10:58:00Z,75.00,27.00
2026-02-18T11:00:00Z,75.00,27.00
2026-02-18T11:01:00Z,75.00,27.00
2026-02-18T11:04:00Z,75.00,27.00
2026-02-18T11:07:00Z,75.00,27.00
2026-02-18T11:08:00Z,75.00,27.00
2026-02-18T11:12:00Z,75.00,27.00
2026-02-18T11:13:00Z,75.00,27.00
2026-02-18T11:14:00Z,75.00,27.00
2026-02-18T11:15:00Z,75.00,27.00
2026-02-18T11:16:00Z,75.00,27.00
2026-02-18T11:18:00Z,75.00,27.00
2026-02-18T11:21:00Z,75.00,27.00
2026-02-18T11:23:00Z,75.00,26.41
2026-02-18T11:24:00Z,75.00,27.00
2026-02-18T11:25:00Z,76.00,27.00
2026-02-18T11:27:00Z,76.00,27.00
2026-02-18T11:29:00Z,75.57,27.00
2026-02-18T11:30:00Z,76.00,27.00
2026-02-18T11:32:00Z,76.00,27.00
2026-02-18T11:33:00Z,76.00,27.00
2026-02-18T11:36:00Z,76.00,27.00
2026-02-18T11:38:00Z,75.74,27.00
2026-02-18T11:39:00Z,76.00,27.00
2026-02-18T11:40:00Z,76.00,27.00
2026-02-18T11:41:00Z,76.00,27.00
2026-02-18T11:42:00Z,75.67,27.00
2026-02-18T11:44:00Z,76.00,27.00
2026-02-18T11:45:00Z,76.00,27.00
2026-02-18T11:47:00Z,76.00,27.00
2026-02-18T11:48:00Z,76.00,27.00
2026-02-18T11:50:00Z,76.00,27.00
2026-02-18T11:51:00Z,75.00,27.00
2026-02-18T11:56:00Z,76.00,27.00
2026-02-18T11:57:00Z,76.00,27.00
2026-02-18T11:58:00Z,73.37,27.00
2026-02-18T11:59:00Z,73.00,27.92
2026-02-18T12:00:00Z,72.03,28.00
2026-02-18T12:01:00Z,72.00,28.96
2026-02-18T12:02:00Z,71.00,29.00
2026-02-18T12:03:00Z,73.00,29.00
2026-02-18T12:04:00Z,73.00,29.00
2026-02-18T12:05:00Z,73.00,29.00
2026-02-18T12:07:00Z,73.00,29.00
2026-02-18T12:08:00Z,73.00,29.00
2026-02-18T12:09:00Z,71.48,29.00
2026-02-18T12:10:00Z,73.00,29.00
2026-02-18T12:11:00Z,73.00,29.00
2026-02-18T12:12:00Z,74.00,29.00
2026-02-18T12:13:00Z,73.00,29.00
2026-02-18T12:16:00Z,73.00,29.00
2026-02-18T12:17:00Z,73.00,28.00
2026-02-18T12:18:00Z,73.00,28.00
2026-02-18T12:19:00Z,73.00,28.00
2026-02-18T12:20:00Z,74.00,28.00
2026-02-18T12:21:00Z,74.00,28.00
2026-02-18T12:22:00Z,73.00,28.00
2026-02-18T12:24:00Z,73.00,28.00
2026-02-18T12:25:00Z,73.00,28.00
2026-02-18T12:27:00Z,73.00,28.00
2026-02-18T12:28:00Z,73.00,28.00
2026-02-18T12:29:00Z,73.00,28.00
2026-02-18T12:30:00Z,73.00,28.00
2026-02-18T12:31:00Z,73.00,28.00
2026-02-18T12:32:00Z,73.05,28.00
2026-02-18T12:35:00Z,74.00,28.00
2026-02-18T12:36:00Z,74.00,28.00
2026-02-18T12:37:00Z,74.00,28.00
2026-02-18T12:38:00Z,74.00,28.00
2026-02-18T12:40:00Z,74.00,28.00
2026-02-18T12:41:00Z,74.00,28.00
2026-02-18T12:42:00Z,74.00,27.91
2026-02-18T12:43:00Z,74.00,27.91
2026-02-18T12:44:00Z,73.00,27.91
2026-02-18T12:46:00Z,73.00,28.00
2026-02-18T12:47:00Z,73.76,28.00
2026-02-18T12:48:00Z,73.32,28.00
2026-02-18T12:49:00Z,74.00,28.00
2026-02-18T12:50:00Z,73.00,28.00
2026-02-18T12:51:00Z,73.00,28.00
2026-02-18T12:52:00Z,73.00,28.00
2026-02-18T12:53:00Z,73.86,28.00
2026-02-18T12:54:00Z,74.00,28.00
2026-02-18T12:55:00Z,73.86,28.00
2026-02-18T12:56:00Z,74.00,28.00
2026-02-18T12:57:00Z,72.00,28.00
2026-02-18T12:58:00Z,72.00,29.00
2026-02-18T12:59:00Z,72.00,28.00
2026-02-18T13:00:00Z,72.00,29.00
2026-02-18T13:01:00Z,71.75,29.00
2026-02-18T13:02:00Z,72.00,29.00
2026-02-18T13:03:00Z,72.04,29.00
2026-02-18T13:04:00Z,71.18,29.01
2026-02-18T13:05:00Z,72.12,27.25
2026-02-18T13:06:00Z,72.58,28.67
2026-02-18T13:07:00Z,74.54,26.06
2026-02-18T13:08:00Z,71.64,29.49
2026-02-18T13:09:00Z,69.58,33.52
2026-02-18T13:10:00Z,69.04,32.68
2026-02-18T13:11:00Z,69.39,31.52
2026-02-18T13:12:00Z,70.19,30.69
2026-02-18T13:13:00Z,68.33,32.59
2026-02-18T13:14:00Z,71.60,30.40
2026-02-18T13:15:00Z,71.89,31.15
2026-02-18T13:16:00Z,70.90,31.67
2026-02-18T13:17:00Z,70.62,30.65
2026-02-18T13:18:00Z,69.61,30.25
2026-02-18T13:19:00Z,70.72,29.67
2026-02-18T13:20:00Z,72.13,28.33
2026-02-18T13:21:00Z,69.46,32.32
2026-02-18T13:22:00Z,69.82,31.38
2026-02-18T13:23:00Z,71.75,31.59
2026-02-18T13:24:00Z,71.76,28.86
2026-02-18T13:25:00Z,72.85,28.64
2026-02-18T13:26:00Z,71.27,27.77
2026-02-18T13:27:00Z,69.08,31.86
2026-02-18T13:28:00Z,70.48,32.38
2026-02-18T13:29:00Z,68.00,34.00
2026-02-18T13:30:00Z,64.66,37.69
2026-02-18T13:31:00Z,60.38,44.18
2026-02-18T13:32:00Z,50.12,49.09
2026-02-18T13:33:00Z,44.32,58.14
2026-02-18T13:34:00Z,40.14,60.99
2026-02-18T13:35:00Z,39.36,62.14
2026-02-18T13:36:00Z,39.47,61.62
2026-02-18T13:37:00Z,38.84,63.14
2026-02-18T13:38:00Z,34.78,67.58
2026-02-18T13:39:00Z,39.58,62.60
2026-02-18T13:40:00Z,41.92,59.91
2026-02-18T13:41:00Z,40.69,61.08
2026-02-18T13:42:00Z,36.61,63.99
2026-02-18T13:43:00Z,36.00,64.97
2026-02-18T13:44:00Z,36.06,65.75
2026-02-18T13:45:00Z,38.04,65.03
2026-02-18T13:46:00Z,39.57,60.69
2026-02-18T13:47:00Z,40.19,61.72
2026-02-18T13:48:00Z,37.16,63.99
2026-02-18T13:49:00Z,35.94,65.44
2026-02-18T13:50:00Z,37.67,63.81
2026-02-18T13:51:00Z,38.26,61.04
2026-02-18T13:52:00Z,37.03,63.89
2026-02-18T13:53:00Z,36.99,62.72
2026-02-18T13:54:00Z,38.14,62.62
2026-02-18T13:55:00Z,40.56,60.25
2026-02-18T13:56:00Z,35.73,65.81
2026-02-18T13:57:00Z,31.28,68.66
2026-02-18T13:58:00Z,29.42,70.41
2026-02-18T13:59:00Z,30.80,70.13
2026-02-18T14:00:00Z,26.73,72.37
2026-02-18T14:01:00Z,26.20,72.82
2026-02-18T14:02:00Z,31.89,68.57
2026-02-18T14:03:00Z,35.56,66.07
2026-02-18T14:04:00Z,35.99,64.28
2026-02-18T14:05:00Z,38.63,63.53
2026-02-18T14:06:00Z,39.65,61.15
2026-02-18T14:07:00Z,36.38,65.07
2026-02-18T14:08:00Z,32.15,68.00
2026-02-18T14:09:00Z,29.88,71.53
2026-02-18T14:10:00Z,18.92,81.54
2026-02-18T14:11:00Z,9.79,88.84
2026-02-18T14:12:00Z,9.44,91.76
2026-02-18T14:13:00Z,8.21,92.09
2026-02-18T14:14:00Z,8.50,91.10
2026-02-18T14:15:00Z,6.09,94.65
2026-02-18T14:16:00Z,4.65,95.35
2026-02-18T14:17:00Z,5.93,95.10
2026-02-18T14:18:00Z,5.71,94.99
2026-02-18T14:19:00Z,5.42,95.11
2026-02-18T14:20:00Z,2.11,98.63
2026-02-18T14:21:00Z,1.20,98.63
2026-02-18T14:22:00Z,1.00,99.00
2026-02-18T14:23:00Z,1.00,99.00
2026-02-18T14:24:00Z,1.00,99.00
2026-02-18T14:25:00Z,1.00,99.00
2026-02-18T14:26:00Z,1.00,99.00
2026-02-18T14:27:00Z,1.00,99.00
2026-02-18T14:28:00Z,1.00,99.00
2026-02-18T14:29:00Z,1.00,99.00
2026-02-18T14:30:00Z,1.00,99.00
2026-02-18T14:31:00Z,1.00,99.00
