# event_ticker=KXATPMATCH-25OCT25MUSZVE
# final_score=6-4 7-5
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Lorenzo Musetti
# kalshi_date=2025-10-25
timestamp,Alexander Zverev,Lorenzo Musetti
2025-10-25T11:22:00Z,51.00,51.00
2025-10-25T11:25:00Z,51.00,51.00
2025-10-25T11:27:00Z,51.00,51.00
2025-10-25T11:35:00Z,51.00,51.00
2025-10-25T11:37:00Z,51.00,51.00
2025-10-25T11:46:00Z,51.00,51.00
2025-10-25T11:48:00Z,51.00,51.00
2025-10-25T11:51:00Z,51.00,51.00
2025-10-25T11:57:00Z,51.00,51.00
2025-10-25T12:04:00Z,51.00,51.00
2025-10-25T12:05:00Z,51.00,51.00
2025-10-25T12:07:00Z,51.00,51.00
2025-10-25T12:10:00Z,50.02,51.00
2025-10-25T12:15:00Z,50.02,51.00
2025-10-25T12:16:00Z,51.00,51.00
2025-10-25T12:22:00Z,51.00,51.00
2025-10-25T12:28:00Z,51.00,50.00
2025-10-25T12:33:00Z,51.00,50.00
2025-10-25T12:41:00Z,51.00,49.00
2025-10-25T12:50:00Z,51.00,49.00
2025-10-25T12:52:00Z,51.00,50.00
2025-10-25T12:57:00Z,51.00,50.00
2025-10-25T12:59:00Z,51.00,50.00
2025-10-25T13:04:00Z,51.00,50.00
2025-10-25T13:10:00Z,51.00,50.00
2025-10-25T13:13:00Z,50.00,50.00
2025-10-25T13:27:00Z,50.00,50.00
2025-10-25T13:32:00Z,51.48,50.00
2025-10-25T13:35:00Z,51.48,50.00
2025-10-25T13:40:00Z,52.00,50.00
2025-10-25T13:43:00Z,52.00,50.00
2025-10-25T13:47:00Z,52.00,50.00
2025-10-25T13:48:00Z,52.00,50.00
2025-10-25T13:50:00Z,52.00,50.00
2025-10-25T13:51:00Z,52.00,50.00
2025-10-25T13:54:00Z,52.00,50.00
2025-10-25T14:08:00Z,52.00,50.00
2025-10-25T14:13:00Z,50.45,50.00
2025-10-25T14:14:00Z,51.70,50.55
2025-10-25T14:15:00Z,51.00,50.55
2025-10-25T14:17:00Z,51.00,50.00
2025-10-25T14:19:00Z,51.00,50.00
2025-10-25T14:20:00Z,51.00,50.00
2025-10-25T14:26:00Z,51.00,50.00
2025-10-25T14:27:00Z,51.00,50.00
2025-10-25T14:28:00Z,51.00,50.00
2025-10-25T14:29:00Z,51.00,50.00
2025-10-25T14:30:00Z,51.00,50.00
2025-10-25T14:32:00Z,51.00,50.00
2025-10-25T14:34:00Z,52.00,50.00
2025-10-25T14:36:00Z,51.83,53.79
2025-10-25T14:37:00Z,50.00,52.00
2025-10-25T14:38:00Z,50.00,52.00
2025-10-25T14:40:00Z,50.00,52.00
2025-10-25T14:41:00Z,50.00,52.00
2025-10-25T14:42:00Z,50.00,52.00
2025-10-25T14:43:00Z,50.00,51.00
2025-10-25T14:44:00Z,50.00,51.00
2025-10-25T14:45:00Z,50.00,51.00
2025-10-25T14:49:00Z,50.00,51.00
2025-10-25T14:50:00Z,50.00,51.00
2025-10-25T14:51:00Z,50.00,51.00
2025-10-25T14:52:00Z,50.00,51.00
2025-10-25T14:53:00Z,50.00,51.00
2025-10-25T14:54:00Z,50.00,51.00
2025-10-25T14:56:00Z,50.00,51.00
2025-10-25T14:58:00Z,50.00,51.00
2025-10-25T14:59:00Z,50.00,51.00
2025-10-25T15:00:00Z,50.00,51.00
2025-10-25T15:01:00Z,50.00,51.00
2025-10-25T15:02:00Z,50.00,51.00
2025-10-25T15:03:00Z,50.00,51.00
2025-10-25T15:04:00Z,50.00,51.00
2025-10-25T15:05:00Z,50.30,50.88
2025-10-25T15:06:00Z,52.50,49.34
2025-10-25T15:07:00Z,51.03,50.36
2025-10-25T15:08:00Z,52.39,50.12
2025-10-25T15:09:00Z,51.97,50.86
2025-10-25T15:10:00Z,50.90,52.45
2025-10-25T15:11:00Z,51.79,52.26
2025-10-25T15:12:00Z,52.29,49.44
2025-10-25T15:13:00Z,51.98,51.03
2025-10-25T15:14:00Z,51.98,50.90
2025-10-25T15:15:00Z,51.99,52.19
2025-10-25T15:16:00Z,48.73,52.72
2025-10-25T15:17:00Z,45.10,57.76
2025-10-25T15:18:00Z,46.46,56.39
2025-10-25T15:19:00Z,49.64,49.69
2025-10-25T15:20:00Z,50.37,51.89
2025-10-25T15:21:00Z,49.00,53.71
2025-10-25T15:22:00Z,45.75,55.00
2025-10-25T15:23:00Z,46.00,55.00
2025-10-25T15:24:00Z,46.76,53.76
2025-10-25T15:25:00Z,48.00,53.94
2025-10-25T15:26:00Z,49.92,52.69
2025-10-25T15:27:00Z,49.92,53.00
2025-10-25T15:28:00Z,50.37,48.38
2025-10-25T15:29:00Z,57.32,44.50
2025-10-25T15:30:00Z,58.72,41.55
2025-10-25T15:31:00Z,54.13,46.11
2025-10-25T15:32:00Z,64.91,38.41
2025-10-25T15:33:00Z,70.41,29.98
2025-10-25T15:34:00Z,73.02,29.00
2025-10-25T15:35:00Z,74.33,27.82
2025-10-25T15:36:00Z,75.42,27.33
2025-10-25T15:37:00Z,76.00,25.53
2025-10-25T15:38:00Z,76.69,24.24
2025-10-25T15:39:00Z,76.00,24.99
2025-10-25T15:40:00Z,74.08,25.59
2025-10-25T15:41:00Z,74.37,27.99
2025-10-25T15:42:00Z,70.80,28.28
2025-10-25T15:43:00Z,76.04,24.83
2025-10-25T15:44:00Z,78.05,21.41
2025-10-25T15:45:00Z,78.31,23.95
2025-10-25T15:46:00Z,76.84,24.34
2025-10-25T15:47:00Z,77.00,24.81
2025-10-25T15:48:00Z,75.33,23.05
2025-10-25T15:49:00Z,76.96,24.05
2025-10-25T15:50:00Z,73.73,27.50
2025-10-25T15:51:00Z,73.29,27.02
2025-10-25T15:52:00Z,73.85,28.19
2025-10-25T15:53:00Z,75.87,25.50
2025-10-25T15:54:00Z,75.99,24.82
2025-10-25T15:55:00Z,73.32,26.26
2025-10-25T15:56:00Z,73.00,29.22
2025-10-25T15:57:00Z,72.94,29.00
2025-10-25T15:58:00Z,72.00,29.73
2025-10-25T15:59:00Z,68.22,31.85
2025-10-25T16:00:00Z,67.67,33.30
2025-10-25T16:01:00Z,70.60,29.70
2025-10-25T16:02:00Z,74.13,26.99
2025-10-25T16:03:00Z,73.18,28.05
2025-10-25T16:04:00Z,72.16,29.48
2025-10-25T16:05:00Z,70.25,31.00
2025-10-25T16:06:00Z,70.04,30.02
2025-10-25T16:07:00Z,72.26,29.03
2025-10-25T16:08:00Z,74.41,25.64
2025-10-25T16:09:00Z,73.34,28.92
2025-10-25T16:10:00Z,70.00,30.28
2025-10-25T16:11:00Z,71.00,30.29
2025-10-25T16:12:00Z,72.00,30.29
2025-10-25T16:13:00Z,72.36,26.10
2025-10-25T16:14:00Z,74.83,24.28
2025-10-25T16:15:00Z,72.88,27.22
2025-10-25T16:16:00Z,71.06,28.08
2025-10-25T16:17:00Z,70.15,28.66
2025-10-25T16:18:00Z,72.03,30.30
2025-10-25T16:19:00Z,74.83,26.00
2025-10-25T16:20:00Z,74.94,25.08
2025-10-25T16:21:00Z,74.00,27.71
2025-10-25T16:22:00Z,74.73,25.18
2025-10-25T16:23:00Z,77.51,23.54
2025-10-25T16:24:00Z,72.46,27.22
2025-10-25T16:25:00Z,72.46,28.00
2025-10-25T16:26:00Z,74.48,26.82
2025-10-25T16:27:00Z,69.04,31.05
2025-10-25T16:28:00Z,70.13,29.50
2025-10-25T16:29:00Z,77.94,23.14
2025-10-25T16:30:00Z,77.08,23.58
2025-10-25T16:31:00Z,75.74,23.79
2025-10-25T16:32:00Z,80.63,19.95
2025-10-25T16:33:00Z,90.90,6.55
2025-10-25T16:34:00Z,97.98,2.97
2025-10-25T16:35:00Z,97.86,2.34
2025-10-25T16:36:00Z,98.96,1.56
2025-10-25T16:37:00Z,99.00,1.00
2025-10-25T16:38:00Z,99.00,1.00
2025-10-25T16:39:00Z,99.00,1.00
