# event_ticker=KXATPMATCH-26MAR29KOVHIJ
# final_score=6-4 6-2
# score_resolution=4-6 2-6
# match_winner=Rinky Hijikata
# fav_player=Aleksandar Kovacevic
# dog_player=Rinky Hijikata
# kalshi_date=2026-03-29
timestamp,Aleksandar Kovacevic,Rinky Hijikata
2026-03-31T22:08:00Z,60.00,41.00
2026-03-31T22:10:00Z,60.00,41.00
2026-03-31T22:12:00Z,60.00,41.00
2026-03-31T22:13:00Z,60.00,41.21
2026-03-31T22:14:00Z,60.00,40.00
2026-03-31T22:15:00Z,60.00,40.00
2026-03-31T22:16:00Z,60.00,40.00
2026-03-31T22:20:00Z,60.00,41.12
2026-03-31T22:21:00Z,60.00,41.12
2026-03-31T22:22:00Z,60.00,41.00
2026-03-31T22:23:00Z,60.00,41.00
2026-03-31T22:26:00Z,61.00,41.00
2026-03-31T22:28:00Z,60.76,41.00
2026-03-31T22:31:00Z,60.76,41.00
2026-03-31T22:34:00Z,61.00,41.00
2026-03-31T22:35:00Z,61.00,41.00
2026-03-31T22:36:00Z,61.00,41.00
2026-03-31T22:37:00Z,61.00,41.00
2026-03-31T22:38:00Z,61.00,41.00
2026-03-31T22:39:00Z,61.00,39.00
2026-03-31T22:40:00Z,61.00,39.00
2026-03-31T22:41:00Z,61.00,39.00
2026-03-31T22:42:00Z,61.00,40.00
2026-03-31T22:43:00Z,61.00,40.00
2026-03-31T22:44:00Z,60.39,41.00
2026-03-31T22:45:00Z,60.39,41.00
2026-03-31T22:46:00Z,60.00,41.00
2026-03-31T22:47:00Z,60.00,41.00
2026-03-31T22:48:00Z,60.00,41.00
2026-03-31T22:49:00Z,60.00,41.00
2026-03-31T22:50:00Z,60.00,41.00
2026-03-31T22:51:00Z,60.00,41.00
2026-03-31T22:53:00Z,60.00,41.00
2026-03-31T22:54:00Z,59.00,41.00
2026-03-31T22:55:00Z,58.97,41.00
2026-03-31T22:56:00Z,59.00,41.00
2026-03-31T22:57:00Z,59.00,41.00
2026-03-31T22:58:00Z,59.22,42.00
2026-03-31T22:59:00Z,59.00,42.00
2026-03-31T23:00:00Z,59.00,42.00
2026-03-31T23:01:00Z,59.00,42.00
2026-03-31T23:02:00Z,59.00,42.00
2026-03-31T23:03:00Z,59.00,42.00
2026-03-31T23:04:00Z,59.00,42.00
2026-03-31T23:06:00Z,59.00,42.00
2026-03-31T23:07:00Z,59.00,42.00
2026-03-31T23:08:00Z,59.00,42.00
2026-03-31T23:09:00Z,59.00,42.00
2026-03-31T23:11:00Z,60.00,42.00
2026-03-31T23:15:00Z,60.00,41.00
2026-03-31T23:17:00Z,60.00,41.00
2026-03-31T23:18:00Z,60.00,41.00
2026-03-31T23:20:00Z,60.00,41.00
2026-03-31T23:21:00Z,60.00,41.00
2026-03-31T23:22:00Z,60.00,41.00
2026-03-31T23:23:00Z,60.00,41.00
2026-03-31T23:24:00Z,60.00,41.00
2026-03-31T23:25:00Z,60.00,41.00
2026-03-31T23:27:00Z,60.00,41.00
2026-03-31T23:28:00Z,60.00,41.00
2026-03-31T23:29:00Z,60.00,41.00
2026-03-31T23:31:00Z,59.96,41.00
2026-03-31T23:32:00Z,60.00,41.00
2026-03-31T23:34:00Z,60.00,41.00
2026-03-31T23:35:00Z,60.00,41.00
2026-03-31T23:36:00Z,60.00,41.00
2026-03-31T23:38:00Z,60.00,41.00
2026-03-31T23:39:00Z,60.00,41.00
2026-03-31T23:40:00Z,60.00,41.00
2026-03-31T23:41:00Z,60.00,41.00
2026-03-31T23:42:00Z,60.00,40.00
2026-03-31T23:43:00Z,60.00,40.00
2026-03-31T23:44:00Z,60.00,40.00
2026-03-31T23:45:00Z,60.00,40.00
2026-03-31T23:46:00Z,60.00,40.00
2026-03-31T23:47:00Z,60.00,40.00
2026-03-31T23:48:00Z,60.00,40.00
2026-03-31T23:50:00Z,59.00,40.00
2026-03-31T23:51:00Z,58.08,40.00
2026-03-31T23:52:00Z,60.00,41.00
2026-03-31T23:53:00Z,60.00,41.00
2026-03-31T23:54:00Z,60.00,41.00
2026-03-31T23:55:00Z,60.00,41.00
2026-03-31T23:56:00Z,60.00,41.00
2026-03-31T23:57:00Z,60.00,41.00
2026-03-31T23:58:00Z,60.00,41.00
2026-03-31T23:59:00Z,60.00,41.00
2026-04-01T00:01:00Z,60.00,41.00
2026-04-01T00:02:00Z,60.00,41.00
2026-04-01T00:03:00Z,59.00,41.00
2026-04-01T00:04:00Z,58.26,41.00
2026-04-01T00:05:00Z,59.12,41.00
2026-04-01T00:06:00Z,59.77,41.00
2026-04-01T00:07:00Z,59.00,41.00
2026-04-01T00:08:00Z,59.23,41.00
2026-04-01T00:10:00Z,60.00,41.00
2026-04-01T00:11:00Z,60.00,39.33
2026-04-01T00:12:00Z,60.00,39.33
2026-04-01T00:13:00Z,60.00,39.33
2026-04-01T00:14:00Z,60.00,39.33
2026-04-01T00:15:00Z,60.00,40.00
2026-04-01T00:16:00Z,60.00,40.00
2026-04-01T00:18:00Z,60.00,40.00
2026-04-01T00:19:00Z,60.00,41.00
2026-04-01T00:20:00Z,60.00,41.00
2026-04-01T00:21:00Z,60.00,41.00
2026-04-01T00:22:00Z,60.00,42.00
2026-04-01T00:23:00Z,60.00,39.24
2026-04-01T00:24:00Z,60.00,39.24
2026-04-01T00:25:00Z,61.00,39.24
2026-04-01T00:26:00Z,60.00,39.24
2026-04-01T00:28:00Z,60.27,39.24
2026-04-01T00:29:00Z,61.00,39.24
2026-04-01T00:30:00Z,61.00,42.00
2026-04-01T00:31:00Z,61.00,42.00
2026-04-01T00:32:00Z,61.00,42.00
2026-04-01T00:33:00Z,61.00,42.00
2026-04-01T00:34:00Z,61.00,41.00
2026-04-01T00:35:00Z,61.00,41.00
2026-04-01T00:36:00Z,61.00,40.00
2026-04-01T00:37:00Z,61.00,40.00
2026-04-01T00:38:00Z,61.00,41.00
2026-04-01T00:39:00Z,60.99,40.41
2026-04-01T00:40:00Z,60.03,41.54
2026-04-01T00:41:00Z,60.61,39.58
2026-04-01T00:42:00Z,61.74,41.37
2026-04-01T00:43:00Z,62.37,39.18
2026-04-01T00:44:00Z,61.71,40.88
2026-04-01T00:45:00Z,65.94,35.47
2026-04-01T00:46:00Z,66.29,35.30
2026-04-01T00:47:00Z,66.26,35.06
2026-04-01T00:48:00Z,62.00,38.73
2026-04-01T00:49:00Z,60.74,39.92
2026-04-01T00:50:00Z,55.22,46.16
2026-04-01T00:51:00Z,47.73,55.41
2026-04-01T00:52:00Z,44.24,55.96
2026-04-01T00:53:00Z,45.22,54.15
2026-04-01T00:54:00Z,45.19,57.28
2026-04-01T00:55:00Z,38.62,62.58
2026-04-01T00:56:00Z,37.89,62.39
2026-04-01T00:57:00Z,39.67,61.47
2026-04-01T00:58:00Z,41.52,58.53
2026-04-01T00:59:00Z,43.00,57.35
2026-04-01T01:00:00Z,40.98,58.10
2026-04-01T01:01:00Z,37.05,63.13
2026-04-01T01:02:00Z,36.99,64.56
2026-04-01T01:03:00Z,33.34,67.00
2026-04-01T01:04:00Z,35.58,64.25
2026-04-01T01:05:00Z,36.00,64.25
2026-04-01T01:06:00Z,37.80,62.52
2026-04-01T01:07:00Z,38.97,61.02
2026-04-01T01:08:00Z,39.28,64.42
2026-04-01T01:09:00Z,38.77,61.84
2026-04-01T01:10:00Z,35.54,65.09
2026-04-01T01:11:00Z,33.59,66.57
2026-04-01T01:12:00Z,33.42,67.12
2026-04-01T01:13:00Z,31.99,68.10
2026-04-01T01:14:00Z,34.58,66.56
2026-04-01T01:15:00Z,34.83,65.72
2026-04-01T01:16:00Z,33.01,67.87
2026-04-01T01:17:00Z,34.73,67.88
2026-04-01T01:18:00Z,38.37,65.20
2026-04-01T01:19:00Z,34.81,65.30
2026-04-01T01:20:00Z,31.91,68.06
2026-04-01T01:21:00Z,32.00,68.94
2026-04-01T01:22:00Z,29.47,69.76
2026-04-01T01:23:00Z,28.21,71.14
2026-04-01T01:24:00Z,21.36,76.69
2026-04-01T01:25:00Z,17.94,82.17
2026-04-01T01:26:00Z,16.59,84.13
2026-04-01T01:27:00Z,17.75,82.48
2026-04-01T01:28:00Z,17.05,82.35
2026-04-01T01:29:00Z,16.17,85.94
2026-04-01T01:30:00Z,19.43,81.52
2026-04-01T01:31:00Z,11.85,88.72
2026-04-01T01:32:00Z,11.88,88.97
2026-04-01T01:33:00Z,11.11,88.20
2026-04-01T01:34:00Z,13.28,87.51
2026-04-01T01:35:00Z,9.19,89.61
2026-04-01T01:36:00Z,9.38,92.61
2026-04-01T01:37:00Z,13.17,86.99
2026-04-01T01:38:00Z,13.79,88.00
2026-04-01T01:39:00Z,13.36,84.16
2026-04-01T01:40:00Z,12.41,88.92
2026-04-01T01:41:00Z,9.30,90.64
2026-04-01T01:42:00Z,6.50,91.48
2026-04-01T01:43:00Z,6.06,94.00
2026-04-01T01:44:00Z,7.95,92.52
2026-04-01T01:45:00Z,6.61,92.46
2026-04-01T01:46:00Z,5.88,96.13
2026-04-01T01:47:00Z,1.74,98.98
2026-04-01T01:48:00Z,1.45,97.93
2026-04-01T01:49:00Z,1.72,98.98
2026-04-01T01:50:00Z,1.00,99.00
2026-04-01T01:51:00Z,1.00,99.00
2026-04-01T01:52:00Z,1.00,99.00
2026-04-01T01:53:00Z,1.00,99.00
2026-04-01T01:54:00Z,1.00,99.00
2026-04-01T01:55:00Z,1.00,99.00
2026-04-01T01:56:00Z,1.00,99.00
2026-04-01T01:57:00Z,1.00,99.00
2026-04-01T01:58:00Z,1.00,99.00
2026-04-01T01:59:00Z,1.00,99.00
2026-04-01T02:00:00Z,1.00,99.00
2026-04-01T02:03:00Z,1.00,99.00
2026-04-01T02:04:00Z,1.00,99.00
2026-04-01T02:05:00Z,1.00,99.00
