# event_ticker=KXATPMATCH-26FEB03KOUKOV
# final_score=6-7(5) 6-2 6-2
# score_resolution=6-7 6-2 6-2
# match_winner=Aleksandar Kovacevic
# fav_player=Aleksandar Kovacevic
# dog_player=Moise Kouame
# kalshi_date=2026-02-03
timestamp,Aleksandar Kovacevic,Moise Kouame
2026-02-04T06:35:00Z,69.00,33.00
2026-02-04T06:36:00Z,69.00,33.00
2026-02-04T06:38:00Z,69.00,33.00
2026-02-04T06:41:00Z,69.00,33.00
2026-02-04T06:42:00Z,69.00,33.00
2026-02-04T06:44:00Z,69.00,33.00
2026-02-04T06:45:00Z,69.00,33.00
2026-02-04T06:46:00Z,69.00,33.00
2026-02-04T06:47:00Z,69.00,33.00
2026-02-04T06:53:00Z,69.00,33.00
2026-02-04T06:55:00Z,69.00,33.00
2026-02-04T06:59:00Z,69.00,33.00
2026-02-04T07:01:00Z,69.00,33.00
2026-02-04T07:07:00Z,68.00,33.00
2026-02-04T07:08:00Z,69.00,33.00
2026-02-04T07:14:00Z,69.00,33.00
2026-02-04T07:16:00Z,69.00,33.00
2026-02-04T07:17:00Z,69.00,33.30
2026-02-04T07:20:00Z,68.00,33.30
2026-02-04T07:22:00Z,68.00,33.05
2026-02-04T07:23:00Z,68.00,33.05
2026-02-04T07:25:00Z,68.00,33.05
2026-02-04T07:32:00Z,68.00,33.05
2026-02-04T07:33:00Z,68.00,33.05
2026-02-04T07:36:00Z,68.00,34.00
2026-02-04T07:37:00Z,68.00,34.00
2026-02-04T07:39:00Z,68.00,34.00
2026-02-04T07:44:00Z,68.00,33.00
2026-02-04T07:45:00Z,68.00,33.00
2026-02-04T07:50:00Z,68.00,33.00
2026-02-04T07:52:00Z,68.00,34.00
2026-02-04T07:54:00Z,68.00,34.00
2026-02-04T07:55:00Z,68.00,34.00
2026-02-04T07:56:00Z,68.00,34.00
2026-02-04T08:01:00Z,68.00,34.00
2026-02-04T08:08:00Z,68.00,34.00
2026-02-04T08:12:00Z,68.00,34.00
2026-02-04T08:13:00Z,68.00,34.00
2026-02-04T08:22:00Z,68.00,34.00
2026-02-04T08:24:00Z,68.00,34.00
2026-02-04T08:35:00Z,68.00,34.00
2026-02-04T08:51:00Z,68.00,34.00
2026-02-04T08:53:00Z,68.00,34.00
2026-02-04T08:58:00Z,68.00,34.00
2026-02-04T09:05:00Z,67.00,34.00
2026-02-04T09:06:00Z,68.00,34.00
2026-02-04T09:10:00Z,68.00,34.00
2026-02-04T09:29:00Z,68.00,34.00
2026-02-04T09:38:00Z,68.00,34.00
2026-02-04T09:40:00Z,68.00,34.00
2026-02-04T09:45:00Z,68.00,33.00
2026-02-04T09:48:00Z,68.00,33.00
2026-02-04T09:51:00Z,67.00,33.00
2026-02-04T09:52:00Z,67.00,33.00
2026-02-04T09:59:00Z,67.00,33.00
2026-02-04T10:00:00Z,67.00,33.00
2026-02-04T10:04:00Z,67.00,33.00
2026-02-04T10:16:00Z,67.00,33.00
2026-02-04T10:32:00Z,67.97,33.00
2026-02-04T10:37:00Z,68.00,33.00
2026-02-04T10:38:00Z,68.00,33.00
2026-02-04T10:55:00Z,68.00,33.00
2026-02-04T11:11:00Z,68.00,33.00
2026-02-04T11:12:00Z,68.00,33.00
2026-02-04T11:16:00Z,68.00,33.00
2026-02-04T11:18:00Z,68.00,33.00
2026-02-04T11:31:00Z,68.00,34.00
2026-02-04T11:36:00Z,67.00,34.00
2026-02-04T11:38:00Z,67.00,34.00
2026-02-04T11:39:00Z,67.00,34.00
2026-02-04T11:41:00Z,67.00,34.00
2026-02-04T11:46:00Z,68.00,34.00
2026-02-04T11:50:00Z,68.00,33.00
2026-02-04T11:57:00Z,68.00,33.00
2026-02-04T12:00:00Z,68.00,33.00
2026-02-04T12:05:00Z,68.00,33.00
2026-02-04T12:07:00Z,68.00,33.00
2026-02-04T12:11:00Z,68.00,33.00
2026-02-04T12:12:00Z,68.00,33.00
2026-02-04T12:13:00Z,68.00,33.00
2026-02-04T12:14:00Z,68.00,33.00
2026-02-04T12:15:00Z,68.00,33.00
2026-02-04T12:16:00Z,68.00,33.00
2026-02-04T12:18:00Z,68.00,33.00
2026-02-04T12:19:00Z,68.00,33.00
2026-02-04T12:21:00Z,68.00,33.00
2026-02-04T12:23:00Z,68.00,33.00
2026-02-04T12:26:00Z,68.00,33.00
2026-02-04T12:27:00Z,68.00,33.00
2026-02-04T12:28:00Z,68.00,33.00
2026-02-04T12:29:00Z,68.00,33.00
2026-02-04T12:33:00Z,68.00,33.00
2026-02-04T12:36:00Z,68.00,32.00
2026-02-04T12:37:00Z,68.00,32.00
2026-02-04T12:38:00Z,68.00,32.00
2026-02-04T12:39:00Z,68.00,32.00
2026-02-04T12:40:00Z,68.00,32.00
2026-02-04T12:41:00Z,68.00,32.00
2026-02-04T12:43:00Z,68.00,32.00
2026-02-04T12:44:00Z,68.00,32.00
2026-02-04T12:45:00Z,68.00,32.00
2026-02-04T12:46:00Z,68.00,32.00
2026-02-04T12:47:00Z,68.00,32.00
2026-02-04T12:48:00Z,68.00,32.00
2026-02-04T12:49:00Z,68.00,32.00
2026-02-04T12:51:00Z,68.00,32.00
2026-02-04T12:53:00Z,68.00,32.00
2026-02-04T12:54:00Z,68.00,32.00
2026-02-04T12:55:00Z,68.00,32.00
2026-02-04T12:56:00Z,68.00,32.00
2026-02-04T12:57:00Z,68.00,32.00
2026-02-04T12:58:00Z,68.00,32.00
2026-02-04T12:59:00Z,68.00,32.00
2026-02-04T13:00:00Z,68.00,32.00
2026-02-04T13:01:00Z,68.00,32.00
2026-02-04T13:02:00Z,68.00,32.00
2026-02-04T13:03:00Z,68.00,32.41
2026-02-04T13:04:00Z,68.00,33.00
2026-02-04T13:05:00Z,68.00,33.00
2026-02-04T13:06:00Z,69.00,33.00
2026-02-04T13:07:00Z,69.00,33.00
2026-02-04T13:08:00Z,69.00,32.00
2026-02-04T13:09:00Z,69.00,32.00
2026-02-04T13:10:00Z,69.97,32.00
2026-02-04T13:12:00Z,69.97,32.00
2026-02-04T13:13:00Z,70.00,31.86
2026-02-04T13:14:00Z,70.00,32.00
2026-02-04T13:15:00Z,69.73,32.00
2026-02-04T13:16:00Z,69.67,32.00
2026-02-04T13:17:00Z,70.00,32.00
2026-02-04T13:18:00Z,70.00,31.00
2026-02-04T13:19:00Z,70.00,31.00
2026-02-04T13:20:00Z,69.95,32.00
2026-02-04T13:21:00Z,69.98,32.00
2026-02-04T13:22:00Z,70.00,31.12
2026-02-04T13:23:00Z,70.00,31.12
2026-02-04T13:24:00Z,70.00,32.00
2026-02-04T13:25:00Z,69.81,32.64
2026-02-04T13:26:00Z,69.99,32.64
2026-02-04T13:27:00Z,69.98,31.21
2026-02-04T13:28:00Z,70.00,31.37
2026-02-04T13:29:00Z,71.00,31.00
2026-02-04T13:30:00Z,70.85,29.85
2026-02-04T13:31:00Z,69.16,31.00
2026-02-04T13:32:00Z,71.00,31.00
2026-02-04T13:33:00Z,70.98,32.00
2026-02-04T13:34:00Z,68.06,32.00
2026-02-04T13:35:00Z,71.00,32.00
2026-02-04T13:36:00Z,72.64,31.49
2026-02-04T13:37:00Z,71.97,30.00
2026-02-04T13:38:00Z,71.33,30.95
2026-02-04T13:39:00Z,70.73,31.00
2026-02-04T13:40:00Z,71.78,28.56
2026-02-04T13:41:00Z,71.07,29.55
2026-02-04T13:42:00Z,72.98,28.57
2026-02-04T13:43:00Z,72.51,30.05
2026-02-04T13:44:00Z,69.03,32.46
2026-02-04T13:45:00Z,67.00,34.23
2026-02-04T13:46:00Z,64.26,36.12
2026-02-04T13:47:00Z,70.76,32.68
2026-02-04T13:48:00Z,69.08,31.79
2026-02-04T13:49:00Z,67.82,34.41
2026-02-04T13:50:00Z,68.59,34.41
2026-02-04T13:51:00Z,65.80,35.99
2026-02-04T13:52:00Z,64.40,36.57
2026-02-04T13:53:00Z,65.05,35.44
2026-02-04T13:54:00Z,69.44,33.21
2026-02-04T13:55:00Z,66.10,36.38
2026-02-04T13:56:00Z,64.46,34.85
2026-02-04T13:57:00Z,66.92,34.91
2026-02-04T13:58:00Z,66.57,35.75
2026-02-04T13:59:00Z,63.66,38.89
2026-02-04T14:00:00Z,64.39,37.85
2026-02-04T14:01:00Z,65.42,35.39
2026-02-04T14:02:00Z,65.73,33.94
2026-02-04T14:03:00Z,64.67,38.79
2026-02-04T14:04:00Z,65.75,35.24
2026-02-04T14:05:00Z,65.87,35.95
2026-02-04T14:06:00Z,62.93,38.04
2026-02-04T14:07:00Z,62.28,40.74
2026-02-04T14:08:00Z,61.81,39.14
2026-02-04T14:09:00Z,62.81,39.27
2026-02-04T14:10:00Z,62.97,36.32
2026-02-04T14:11:00Z,64.22,36.80
2026-02-04T14:12:00Z,64.88,37.00
2026-02-04T14:13:00Z,63.89,38.60
2026-02-04T14:14:00Z,64.62,36.99
2026-02-04T14:15:00Z,65.07,34.37
2026-02-04T14:16:00Z,67.45,35.66
2026-02-04T14:17:00Z,62.51,39.59
2026-02-04T14:18:00Z,63.33,38.11
2026-02-04T14:19:00Z,64.06,35.97
2026-02-04T14:20:00Z,64.54,37.74
2026-02-04T14:21:00Z,63.98,36.81
2026-02-04T14:22:00Z,64.63,38.47
2026-02-04T14:23:00Z,61.93,39.91
2026-02-04T14:24:00Z,60.98,41.52
2026-02-04T14:25:00Z,63.83,38.54
2026-02-04T14:26:00Z,61.69,44.28
2026-02-04T14:27:00Z,55.05,46.34
2026-02-04T14:28:00Z,54.92,46.86
2026-02-04T14:29:00Z,44.27,57.29
2026-02-04T14:30:00Z,38.52,62.37
2026-02-04T14:31:00Z,40.76,60.65
2026-02-04T14:32:00Z,40.53,56.78
2026-02-04T14:33:00Z,41.56,58.06
2026-02-04T14:34:00Z,41.81,61.95
2026-02-04T14:35:00Z,35.95,64.59
2026-02-04T14:36:00Z,36.80,63.66
2026-02-04T14:37:00Z,39.40,59.77
2026-02-04T14:38:00Z,46.90,50.68
2026-02-04T14:39:00Z,48.93,54.47
2026-02-04T14:40:00Z,40.34,62.48
2026-02-04T14:41:00Z,35.03,65.25
2026-02-04T14:42:00Z,34.02,67.90
2026-02-04T14:43:00Z,39.00,64.56
2026-02-04T14:44:00Z,37.81,62.89
2026-02-04T14:45:00Z,41.25,58.46
2026-02-04T14:46:00Z,41.47,57.72
2026-02-04T14:47:00Z,55.43,45.98
2026-02-04T14:48:00Z,59.70,41.48
2026-02-04T14:49:00Z,59.95,39.89
2026-02-04T14:50:00Z,62.68,37.89
2026-02-04T14:51:00Z,62.53,39.11
2026-02-04T14:52:00Z,62.82,38.72
2026-02-04T14:53:00Z,63.89,34.02
2026-02-04T14:54:00Z,59.94,40.52
2026-02-04T14:55:00Z,60.74,39.97
2026-02-04T14:56:00Z,60.92,40.21
2026-02-04T14:57:00Z,62.59,38.62
2026-02-04T14:58:00Z,62.80,38.98
2026-02-04T14:59:00Z,64.59,37.76
2026-02-04T15:00:00Z,64.60,35.04
2026-02-04T15:01:00Z,71.18,30.50
2026-02-04T15:02:00Z,71.77,27.99
2026-02-04T15:03:00Z,72.50,28.15
2026-02-04T15:04:00Z,73.23,28.35
2026-02-04T15:05:00Z,73.52,28.60
2026-02-04T15:06:00Z,71.82,28.93
2026-02-04T15:07:00Z,77.85,20.10
2026-02-04T15:08:00Z,81.31,16.59
2026-02-04T15:09:00Z,90.62,10.03
2026-02-04T15:10:00Z,91.91,8.72
2026-02-04T15:11:00Z,93.89,6.86
2026-02-04T15:12:00Z,92.59,7.41
2026-02-04T15:13:00Z,90.89,8.88
2026-02-04T15:14:00Z,91.37,9.08
2026-02-04T15:15:00Z,91.39,9.27
2026-02-04T15:16:00Z,93.94,5.60
2026-02-04T15:17:00Z,95.66,5.77
2026-02-04T15:18:00Z,95.22,5.10
2026-02-04T15:19:00Z,97.48,2.58
2026-02-04T15:20:00Z,98.70,1.60
2026-02-04T15:21:00Z,99.00,1.00
2026-02-04T15:22:00Z,99.00,1.00
2026-02-04T15:23:00Z,99.00,1.00
2026-02-04T15:24:00Z,99.00,1.00
2026-02-04T15:25:00Z,99.00,1.00
2026-02-04T15:26:00Z,99.00,1.00
2026-02-04T15:27:00Z,99.00,1.00
2026-02-04T15:28:00Z,99.00,1.00
2026-02-04T15:29:00Z,99.00,1.00
2026-02-04T15:30:00Z,99.00,1.00
2026-02-04T15:31:00Z,99.00,1.00
2026-02-04T15:32:00Z,98.82,1.00
2026-02-04T15:33:00Z,98.99,1.11
2026-02-04T15:34:00Z,99.00,1.00
2026-02-04T15:35:00Z,99.00,1.00
2026-02-04T15:36:00Z,99.00,1.00
