# event_ticker=KXATPCHALLENGERMATCH-26MAY29ILAMAY
# final_score=7-6(10) 6-7(4) 6-3
# score_resolution=6-7 7-6 3-6
# match_winner=Andre Ilagan
# fav_player=Aidan Mayo
# dog_player=Andre Ilagan
# kalshi_date=2026-05-29
timestamp,Andre Ilagan,Aidan Mayo
2026-05-30T17:15:00Z,38.49,64.32
2026-05-30T17:16:00Z,34.54,67.84
2026-05-30T17:17:00Z,41.14,60.14
2026-05-30T17:18:00Z,32.87,68.10
2026-05-30T17:19:00Z,37.35,64.09
2026-05-30T17:20:00Z,38.52,63.00
2026-05-30T17:21:00Z,46.78,52.97
2026-05-30T17:22:00Z,32.50,64.13
2026-05-30T17:23:00Z,32.85,67.94
2026-05-30T17:24:00Z,33.18,72.13
2026-05-30T17:25:00Z,33.30,68.11
2026-05-30T17:26:00Z,36.09,67.17
2026-05-30T17:27:00Z,36.06,57.29
2026-05-30T17:28:00Z,56.24,40.67
2026-05-30T17:29:00Z,62.10,38.74
2026-05-30T17:30:00Z,62.03,38.18
2026-05-30T17:31:00Z,62.05,38.95
2026-05-30T17:32:00Z,62.00,37.57
2026-05-30T17:33:00Z,62.74,37.97
2026-05-30T17:34:00Z,62.00,38.00
2026-05-30T17:35:00Z,63.00,37.97
2026-05-30T17:36:00Z,63.00,38.00
2026-05-30T17:37:00Z,62.61,38.30
2026-05-30T17:38:00Z,60.85,38.00
2026-05-30T17:39:00Z,63.07,40.97
2026-05-30T17:40:00Z,61.04,38.62
2026-05-30T17:41:00Z,63.06,37.36
2026-05-30T17:42:00Z,63.31,37.02
2026-05-30T17:43:00Z,57.77,41.82
2026-05-30T17:44:00Z,55.91,43.05
2026-05-30T17:45:00Z,54.51,46.92
2026-05-30T17:46:00Z,55.22,43.60
2026-05-30T17:47:00Z,64.08,35.60
2026-05-30T17:48:00Z,65.58,34.31
2026-05-30T17:49:00Z,63.17,38.38
2026-05-30T17:50:00Z,59.00,41.73
2026-05-30T17:51:00Z,59.00,42.00
2026-05-30T17:52:00Z,59.88,41.58
2026-05-30T17:53:00Z,61.12,39.00
2026-05-30T17:54:00Z,59.01,41.20
2026-05-30T17:55:00Z,61.57,37.09
2026-05-30T17:56:00Z,64.27,34.46
2026-05-30T17:57:00Z,64.27,41.28
2026-05-30T17:58:00Z,58.00,43.00
2026-05-30T17:59:00Z,56.76,43.74
2026-05-30T18:00:00Z,55.45,45.20
2026-05-30T18:01:00Z,57.47,41.10
2026-05-30T18:02:00Z,57.47,45.65
2026-05-30T18:03:00Z,53.71,46.86
2026-05-30T18:04:00Z,47.66,52.21
2026-05-30T18:05:00Z,54.91,45.87
2026-05-30T18:06:00Z,55.03,44.39
2026-05-30T18:07:00Z,56.53,44.33
2026-05-30T18:08:00Z,48.09,49.19
2026-05-30T18:09:00Z,51.42,48.02
2026-05-30T18:10:00Z,58.62,41.61
2026-05-30T18:11:00Z,58.18,41.47
2026-05-30T18:12:00Z,55.50,44.40
2026-05-30T18:13:00Z,54.00,47.00
2026-05-30T18:14:00Z,54.00,46.92
2026-05-30T18:15:00Z,54.00,47.00
2026-05-30T18:16:00Z,56.09,45.07
2026-05-30T18:17:00Z,58.85,41.23
2026-05-30T18:18:00Z,58.68,42.22
2026-05-30T18:19:00Z,61.15,40.29
2026-05-30T18:20:00Z,56.21,44.69
2026-05-30T18:21:00Z,56.00,45.26
2026-05-30T18:22:00Z,57.43,45.43
2026-05-30T18:23:00Z,59.08,41.23
2026-05-30T18:24:00Z,58.87,41.63
2026-05-30T18:25:00Z,63.12,36.84
2026-05-30T18:26:00Z,62.76,39.26
2026-05-30T18:27:00Z,58.18,41.82
2026-05-30T18:28:00Z,57.00,43.71
2026-05-30T18:29:00Z,57.39,43.65
2026-05-30T18:30:00Z,57.69,43.12
2026-05-30T18:31:00Z,57.85,42.76
2026-05-30T18:32:00Z,62.15,38.00
2026-05-30T18:33:00Z,72.49,27.88
2026-05-30T18:34:00Z,64.33,39.93
2026-05-30T18:35:00Z,53.11,47.27
2026-05-30T18:36:00Z,44.76,55.60
2026-05-30T18:37:00Z,47.00,53.18
2026-05-30T18:38:00Z,40.63,61.17
2026-05-30T18:39:00Z,35.62,63.79
2026-05-30T18:40:00Z,37.61,61.87
2026-05-30T18:41:00Z,34.84,64.92
2026-05-30T18:42:00Z,35.23,64.83
2026-05-30T18:43:00Z,35.99,64.12
2026-05-30T18:44:00Z,37.01,63.71
2026-05-30T18:45:00Z,37.99,62.79
2026-05-30T18:46:00Z,37.96,63.00
2026-05-30T18:47:00Z,38.00,61.35
2026-05-30T18:48:00Z,40.03,61.43
2026-05-30T18:49:00Z,39.75,61.98
2026-05-30T18:50:00Z,39.96,61.82
2026-05-30T18:51:00Z,39.37,61.51
2026-05-30T18:52:00Z,39.46,61.03
2026-05-30T18:53:00Z,38.91,62.15
2026-05-30T18:54:00Z,34.05,67.08
2026-05-30T18:55:00Z,37.47,63.01
2026-05-30T18:56:00Z,41.88,58.35
2026-05-30T18:57:00Z,45.43,53.56
2026-05-30T18:58:00Z,59.41,38.19
2026-05-30T18:59:00Z,62.05,37.70
2026-05-30T19:00:00Z,53.48,45.61
2026-05-30T19:01:00Z,69.11,30.69
2026-05-30T19:02:00Z,72.31,27.05
2026-05-30T19:03:00Z,75.91,23.24
2026-05-30T19:04:00Z,78.90,21.11
2026-05-30T19:05:00Z,79.34,21.29
2026-05-30T19:06:00Z,77.22,23.78
2026-05-30T19:07:00Z,75.97,24.95
2026-05-30T19:08:00Z,72.52,29.25
2026-05-30T19:09:00Z,71.59,30.62
2026-05-30T19:10:00Z,79.52,23.08
2026-05-30T19:11:00Z,84.66,16.91
2026-05-30T19:12:00Z,84.52,16.89
2026-05-30T19:13:00Z,87.82,12.21
2026-05-30T19:14:00Z,89.22,11.80
2026-05-30T19:15:00Z,85.04,15.06
2026-05-30T19:16:00Z,89.18,13.50
2026-05-30T19:17:00Z,84.70,16.44
2026-05-30T19:18:00Z,80.82,28.44
2026-05-30T19:19:00Z,67.13,29.86
2026-05-30T19:20:00Z,64.85,37.24
2026-05-30T19:21:00Z,73.42,25.30
2026-05-30T19:22:00Z,85.29,17.37
2026-05-30T19:23:00Z,90.83,9.77
2026-05-30T19:24:00Z,90.93,9.98
2026-05-30T19:25:00Z,89.03,11.42
2026-05-30T19:26:00Z,85.96,13.68
2026-05-30T19:27:00Z,85.31,18.44
2026-05-30T19:28:00Z,76.17,21.32
2026-05-30T19:29:00Z,79.78,22.51
2026-05-30T19:30:00Z,83.79,27.05
2026-05-30T19:31:00Z,93.06,7.21
2026-05-30T19:32:00Z,90.38,13.18
2026-05-30T19:33:00Z,98.65,5.47
2026-05-30T19:34:00Z,99.00,1.00
2026-05-30T19:35:00Z,99.00,1.00
2026-05-30T19:36:00Z,99.00,1.00
2026-05-30T19:37:00Z,99.00,1.00
2026-05-30T19:38:00Z,99.00,1.00
2026-05-30T19:39:00Z,99.00,1.00
2026-05-30T19:40:00Z,99.00,1.00
2026-05-30T19:41:00Z,99.00,1.00
2026-05-30T19:42:00Z,99.00,1.00
