# event_ticker=KXATPMATCH-26FEB12PAUKEC
# final_score=5-7 6-4 6-4
# score_resolution=7-5 4-6 4-6
# match_winner=Miomir Kecmanovic
# fav_player=Tommy Paul
# dog_player=Miomir Kecmanovic
# kalshi_date=2026-02-12
timestamp,Tommy Paul,Miomir Kecmanovic
2026-02-12T21:51:00Z,79.00,22.00
2026-02-12T21:54:00Z,79.00,22.00
2026-02-12T21:55:00Z,79.00,22.00
2026-02-12T21:56:00Z,79.00,22.43
2026-02-12T22:04:00Z,79.00,22.43
2026-02-12T22:05:00Z,79.00,22.43
2026-02-12T22:08:00Z,79.00,22.43
2026-02-12T22:09:00Z,79.00,22.43
2026-02-12T22:13:00Z,79.00,22.43
2026-02-12T22:15:00Z,79.00,22.43
2026-02-12T22:21:00Z,79.00,22.43
2026-02-12T22:26:00Z,79.00,22.43
2026-02-12T22:33:00Z,79.00,22.43
2026-02-12T22:37:00Z,79.00,22.43
2026-02-12T22:41:00Z,79.00,22.00
2026-02-12T22:42:00Z,79.00,22.00
2026-02-12T22:43:00Z,79.00,22.00
2026-02-12T22:44:00Z,79.00,22.00
2026-02-12T22:49:00Z,80.00,22.17
2026-02-12T22:50:00Z,80.00,21.00
2026-02-12T22:51:00Z,80.00,21.00
2026-02-12T22:53:00Z,80.00,22.00
2026-02-12T22:54:00Z,79.00,23.00
2026-02-12T22:56:00Z,79.00,23.00
2026-02-12T22:58:00Z,79.00,23.00
2026-02-12T22:59:00Z,79.00,23.00
2026-02-12T23:00:00Z,79.00,23.00
2026-02-12T23:02:00Z,79.67,21.00
2026-02-12T23:04:00Z,80.00,21.00
2026-02-12T23:05:00Z,80.00,21.00
2026-02-12T23:07:00Z,80.00,21.00
2026-02-12T23:09:00Z,80.00,21.00
2026-02-12T23:10:00Z,79.03,21.00
2026-02-12T23:11:00Z,80.00,21.00
2026-02-12T23:14:00Z,80.00,21.00
2026-02-12T23:15:00Z,80.00,21.00
2026-02-12T23:17:00Z,80.00,21.86
2026-02-12T23:18:00Z,80.00,21.86
2026-02-12T23:19:00Z,80.00,21.86
2026-02-12T23:23:00Z,78.04,21.86
2026-02-12T23:28:00Z,79.00,21.86
2026-02-12T23:30:00Z,79.00,21.86
2026-02-12T23:31:00Z,79.00,21.86
2026-02-12T23:32:00Z,79.00,21.00
2026-02-12T23:34:00Z,79.00,22.00
2026-02-12T23:36:00Z,79.00,22.00
2026-02-12T23:37:00Z,79.00,22.00
2026-02-12T23:38:00Z,79.22,22.00
2026-02-12T23:39:00Z,80.00,22.00
2026-02-12T23:40:00Z,80.00,22.00
2026-02-12T23:42:00Z,80.00,22.00
2026-02-12T23:43:00Z,80.00,22.00
2026-02-12T23:45:00Z,80.00,22.00
2026-02-12T23:49:00Z,80.00,22.00
2026-02-12T23:51:00Z,80.00,22.00
2026-02-12T23:54:00Z,80.00,22.00
2026-02-12T23:56:00Z,80.00,21.00
2026-02-12T23:57:00Z,80.00,21.00
2026-02-13T00:00:00Z,80.00,21.00
2026-02-13T00:02:00Z,80.00,21.00
2026-02-13T00:04:00Z,80.00,21.00
2026-02-13T00:06:00Z,80.00,21.00
2026-02-13T00:08:00Z,80.00,21.00
2026-02-13T00:09:00Z,80.00,22.00
2026-02-13T00:11:00Z,80.00,22.00
2026-02-13T00:12:00Z,80.00,22.00
2026-02-13T00:14:00Z,80.00,22.00
2026-02-13T00:16:00Z,80.00,22.00
2026-02-13T00:17:00Z,80.00,22.00
2026-02-13T00:18:00Z,80.00,22.00
2026-02-13T00:19:00Z,80.00,22.00
2026-02-13T00:22:00Z,80.00,22.00
2026-02-13T00:23:00Z,80.00,22.00
2026-02-13T00:24:00Z,80.00,22.00
2026-02-13T00:25:00Z,80.00,22.00
2026-02-13T00:26:00Z,80.00,22.00
2026-02-13T00:27:00Z,80.00,22.00
2026-02-13T00:28:00Z,80.00,20.00
2026-02-13T00:29:00Z,80.00,20.00
2026-02-13T00:30:00Z,80.00,22.00
2026-02-13T00:32:00Z,80.00,22.00
2026-02-13T00:44:00Z,80.00,22.00
2026-02-13T00:49:00Z,79.00,22.00
2026-02-13T00:50:00Z,79.00,22.00
2026-02-13T00:51:00Z,79.00,22.00
2026-02-13T00:54:00Z,79.00,22.00
2026-02-13T00:56:00Z,79.00,22.00
2026-02-13T00:58:00Z,79.00,22.00
2026-02-13T00:59:00Z,79.00,22.00
2026-02-13T01:01:00Z,79.00,22.00
2026-02-13T01:04:00Z,79.00,22.00
2026-02-13T01:09:00Z,79.00,22.00
2026-02-13T01:11:00Z,79.00,22.00
2026-02-13T01:12:00Z,79.00,22.00
2026-02-13T01:14:00Z,79.00,22.00
2026-02-13T01:17:00Z,79.00,22.00
2026-02-13T01:20:00Z,79.00,22.00
2026-02-13T01:23:00Z,79.62,22.00
2026-02-13T01:26:00Z,80.00,22.00
2026-02-13T01:28:00Z,80.00,22.00
2026-02-13T01:30:00Z,80.00,22.00
2026-02-13T01:31:00Z,80.00,22.00
2026-02-13T01:33:00Z,80.00,22.00
2026-02-13T01:35:00Z,80.00,22.00
2026-02-13T01:36:00Z,80.00,22.00
2026-02-13T01:37:00Z,80.00,22.00
2026-02-13T01:38:00Z,80.00,22.00
2026-02-13T01:39:00Z,80.00,22.00
2026-02-13T01:40:00Z,80.00,22.00
2026-02-13T01:42:00Z,80.00,22.00
2026-02-13T01:43:00Z,80.00,22.00
2026-02-13T01:44:00Z,80.00,22.00
2026-02-13T01:45:00Z,80.00,22.00
2026-02-13T01:46:00Z,80.00,22.00
2026-02-13T01:47:00Z,80.00,22.00
2026-02-13T01:48:00Z,80.00,22.00
2026-02-13T01:52:00Z,79.07,22.00
2026-02-13T01:55:00Z,79.07,22.00
2026-02-13T01:56:00Z,80.00,21.00
2026-02-13T01:57:00Z,80.00,21.00
2026-02-13T01:58:00Z,80.00,21.00
2026-02-13T01:59:00Z,80.00,21.00
2026-02-13T02:00:00Z,80.00,21.00
2026-02-13T02:01:00Z,80.00,21.00
2026-02-13T02:02:00Z,80.00,21.62
2026-02-13T02:03:00Z,80.00,21.62
2026-02-13T02:04:00Z,79.00,21.00
2026-02-13T02:06:00Z,80.00,21.79
2026-02-13T02:07:00Z,80.00,22.00
2026-02-13T02:09:00Z,78.03,21.00
2026-02-13T02:10:00Z,78.03,22.00
2026-02-13T02:11:00Z,78.03,22.00
2026-02-13T02:12:00Z,79.12,22.00
2026-02-13T02:14:00Z,80.00,22.00
2026-02-13T02:15:00Z,80.00,21.00
2026-02-13T02:16:00Z,80.00,21.00
2026-02-13T02:17:00Z,80.00,21.00
2026-02-13T02:20:00Z,80.00,21.00
2026-02-13T02:21:00Z,80.04,21.00
2026-02-13T02:22:00Z,80.04,21.00
2026-02-13T02:23:00Z,80.41,21.00
2026-02-13T02:24:00Z,80.95,20.00
2026-02-13T02:25:00Z,82.00,19.00
2026-02-13T02:26:00Z,82.00,19.00
2026-02-13T02:28:00Z,82.00,19.00
2026-02-13T02:29:00Z,82.00,19.23
2026-02-13T02:31:00Z,82.00,19.23
2026-02-13T02:33:00Z,82.00,19.00
2026-02-13T02:35:00Z,82.00,19.00
2026-02-13T02:36:00Z,82.00,19.00
2026-02-13T02:40:00Z,82.00,19.00
2026-02-13T02:41:00Z,82.00,19.00
2026-02-13T02:43:00Z,82.00,19.00
2026-02-13T02:44:00Z,82.00,19.00
2026-02-13T02:47:00Z,82.00,19.00
2026-02-13T02:48:00Z,82.00,19.00
2026-02-13T02:49:00Z,82.00,19.00
2026-02-13T02:50:00Z,82.00,19.00
2026-02-13T02:52:00Z,82.00,18.67
2026-02-13T02:54:00Z,82.00,19.00
2026-02-13T02:55:00Z,82.00,19.00
2026-02-13T02:57:00Z,82.00,19.00
2026-02-13T02:59:00Z,82.00,19.00
2026-02-13T03:01:00Z,82.00,19.00
2026-02-13T03:02:00Z,82.00,19.00
2026-02-13T03:03:00Z,82.00,19.00
2026-02-13T03:04:00Z,82.00,19.00
2026-02-13T03:05:00Z,82.00,19.00
2026-02-13T03:06:00Z,82.00,19.00
2026-02-13T03:07:00Z,82.00,19.00
2026-02-13T03:09:00Z,82.00,19.00
2026-02-13T03:11:00Z,82.00,19.00
2026-02-13T03:12:00Z,82.00,19.00
2026-02-13T03:13:00Z,82.00,19.00
2026-02-13T03:15:00Z,82.00,19.00
2026-02-13T03:17:00Z,82.00,19.00
2026-02-13T03:18:00Z,82.00,19.00
2026-02-13T03:19:00Z,82.00,18.88
2026-02-13T03:20:00Z,82.00,19.00
2026-02-13T03:21:00Z,82.00,18.95
2026-02-13T03:22:00Z,82.00,19.68
2026-02-13T03:23:00Z,82.00,20.00
2026-02-13T03:26:00Z,82.00,20.00
2026-02-13T03:27:00Z,82.00,20.00
2026-02-13T03:30:00Z,82.00,18.23
2026-02-13T03:32:00Z,82.00,19.00
2026-02-13T03:33:00Z,81.00,19.00
2026-02-13T03:34:00Z,82.00,19.00
2026-02-13T03:35:00Z,82.00,20.00
2026-02-13T03:36:00Z,82.00,20.00
2026-02-13T03:37:00Z,82.00,20.00
2026-02-13T03:38:00Z,82.00,20.00
2026-02-13T03:39:00Z,82.00,20.00
2026-02-13T03:40:00Z,82.00,20.00
2026-02-13T03:41:00Z,80.67,20.00
2026-02-13T03:42:00Z,80.67,20.00
2026-02-13T03:43:00Z,82.00,20.00
2026-02-13T03:44:00Z,82.00,20.00
2026-02-13T03:45:00Z,82.00,19.00
2026-02-13T03:46:00Z,82.00,19.00
2026-02-13T03:47:00Z,82.00,19.00
2026-02-13T03:48:00Z,82.00,19.00
2026-02-13T03:49:00Z,80.00,19.00
2026-02-13T03:50:00Z,80.00,19.00
2026-02-13T03:51:00Z,83.00,19.00
2026-02-13T03:52:00Z,82.61,19.34
2026-02-13T03:53:00Z,82.00,20.00
2026-02-13T03:54:00Z,82.00,19.00
2026-02-13T03:55:00Z,82.09,19.00
2026-02-13T03:56:00Z,82.36,19.00
2026-02-13T03:57:00Z,82.45,19.00
2026-02-13T03:58:00Z,83.00,19.00
2026-02-13T03:59:00Z,82.55,19.00
2026-02-13T04:00:00Z,82.30,19.00
2026-02-13T04:01:00Z,83.63,19.00
2026-02-13T04:02:00Z,83.00,19.00
2026-02-13T04:03:00Z,83.00,19.00
2026-02-13T04:04:00Z,83.00,19.00
2026-02-13T04:05:00Z,83.56,19.00
2026-02-13T04:06:00Z,83.99,18.72
2026-02-13T04:07:00Z,84.60,18.99
2026-02-13T04:08:00Z,84.53,18.90
2026-02-13T04:09:00Z,84.00,19.00
2026-02-13T04:10:00Z,83.00,18.92
2026-02-13T04:11:00Z,82.03,18.46
2026-02-13T04:12:00Z,83.79,16.96
2026-02-13T04:13:00Z,83.01,18.01
2026-02-13T04:14:00Z,82.80,18.81
2026-02-13T04:15:00Z,82.14,16.80
2026-02-13T04:16:00Z,85.00,16.00
2026-02-13T04:17:00Z,85.00,15.70
2026-02-13T04:18:00Z,84.68,15.59
2026-02-13T04:19:00Z,83.26,18.18
2026-02-13T04:20:00Z,83.06,17.91
2026-02-13T04:21:00Z,83.86,17.76
2026-02-13T04:22:00Z,83.81,17.95
2026-02-13T04:23:00Z,83.00,18.76
2026-02-13T04:24:00Z,82.01,18.34
2026-02-13T04:25:00Z,82.42,18.24
2026-02-13T04:26:00Z,84.61,18.60
2026-02-13T04:27:00Z,85.00,14.24
2026-02-13T04:28:00Z,82.87,18.79
2026-02-13T04:29:00Z,81.08,19.93
2026-02-13T04:30:00Z,81.64,18.27
2026-02-13T04:31:00Z,82.84,18.48
2026-02-13T04:32:00Z,83.02,18.00
2026-02-13T04:33:00Z,83.49,17.32
2026-02-13T04:34:00Z,84.04,15.19
2026-02-13T04:35:00Z,81.90,18.54
2026-02-13T04:36:00Z,81.90,18.98
2026-02-13T04:37:00Z,82.76,18.18
2026-02-13T04:38:00Z,84.00,18.00
2026-02-13T04:39:00Z,82.33,18.00
2026-02-13T04:40:00Z,84.16,18.32
2026-02-13T04:41:00Z,82.99,17.57
2026-02-13T04:42:00Z,81.00,19.42
2026-02-13T04:43:00Z,78.73,24.37
2026-02-13T04:44:00Z,75.86,24.69
2026-02-13T04:45:00Z,82.80,19.06
2026-02-13T04:46:00Z,82.24,18.68
2026-02-13T04:47:00Z,83.00,17.09
2026-02-13T04:48:00Z,83.95,15.42
2026-02-13T04:49:00Z,87.16,16.89
2026-02-13T04:50:00Z,92.09,7.66
2026-02-13T04:51:00Z,92.44,7.80
2026-02-13T04:52:00Z,93.00,7.70
2026-02-13T04:53:00Z,92.63,9.30
2026-02-13T04:54:00Z,93.20,8.36
2026-02-13T04:55:00Z,93.27,7.45
2026-02-13T04:56:00Z,94.00,6.10
2026-02-13T04:57:00Z,94.00,6.68
2026-02-13T04:58:00Z,93.29,7.93
2026-02-13T04:59:00Z,92.21,8.81
2026-02-13T05:00:00Z,89.71,11.96
2026-02-13T05:01:00Z,91.72,9.31
2026-02-13T05:02:00Z,91.14,9.31
2026-02-13T05:03:00Z,92.87,8.52
2026-02-13T05:04:00Z,91.74,7.62
2026-02-13T05:05:00Z,91.81,11.10
2026-02-13T05:06:00Z,91.00,9.99
2026-02-13T05:07:00Z,90.98,10.96
2026-02-13T05:08:00Z,91.37,9.32
2026-02-13T05:09:00Z,91.74,10.55
2026-02-13T05:10:00Z,92.00,8.65
2026-02-13T05:11:00Z,91.85,9.46
2026-02-13T05:12:00Z,91.01,10.07
2026-02-13T05:13:00Z,89.17,11.73
2026-02-13T05:14:00Z,87.23,13.87
2026-02-13T05:15:00Z,86.81,14.06
2026-02-13T05:16:00Z,88.69,13.48
2026-02-13T05:17:00Z,90.95,10.97
2026-02-13T05:18:00Z,90.73,10.83
2026-02-13T05:19:00Z,90.05,10.35
2026-02-13T05:20:00Z,93.79,6.39
2026-02-13T05:21:00Z,91.89,8.45
2026-02-13T05:22:00Z,90.65,11.52
2026-02-13T05:23:00Z,87.01,14.10
2026-02-13T05:24:00Z,81.84,19.96
2026-02-13T05:25:00Z,75.32,25.91
2026-02-13T05:26:00Z,77.80,23.20
2026-02-13T05:27:00Z,74.37,22.75
2026-02-13T05:28:00Z,69.38,31.21
2026-02-13T05:29:00Z,70.25,30.80
2026-02-13T05:30:00Z,71.69,27.44
2026-02-13T05:31:00Z,72.53,30.30
2026-02-13T05:32:00Z,69.73,32.72
2026-02-13T05:33:00Z,69.63,30.05
2026-02-13T05:34:00Z,70.94,29.94
2026-02-13T05:35:00Z,70.74,30.78
2026-02-13T05:36:00Z,70.38,29.52
2026-02-13T05:37:00Z,69.57,32.54
2026-02-13T05:38:00Z,56.38,43.58
2026-02-13T05:39:00Z,46.08,52.96
2026-02-13T05:40:00Z,39.40,61.15
2026-02-13T05:41:00Z,37.34,66.51
2026-02-13T05:42:00Z,29.63,71.41
2026-02-13T05:43:00Z,30.08,71.04
2026-02-13T05:44:00Z,33.05,67.83
2026-02-13T05:45:00Z,33.87,66.73
2026-02-13T05:46:00Z,29.74,69.77
2026-02-13T05:47:00Z,26.24,74.37
2026-02-13T05:48:00Z,22.89,76.23
2026-02-13T05:49:00Z,25.14,75.82
2026-02-13T05:50:00Z,25.30,74.35
2026-02-13T05:51:00Z,24.92,75.21
2026-02-13T05:52:00Z,17.28,82.67
2026-02-13T05:53:00Z,5.22,94.44
2026-02-13T05:54:00Z,5.15,95.06
2026-02-13T05:55:00Z,2.89,97.67
2026-02-13T05:56:00Z,1.64,98.28
2026-02-13T05:57:00Z,1.99,98.13
2026-02-13T05:58:00Z,1.98,98.15
2026-02-13T05:59:00Z,1.98,98.02
2026-02-13T06:00:00Z,2.21,98.30
2026-02-13T06:01:00Z,3.88,95.89
2026-02-13T06:02:00Z,5.94,95.12
2026-02-13T06:03:00Z,8.28,92.32
2026-02-13T06:04:00Z,6.63,92.71
2026-02-13T06:05:00Z,10.48,88.96
2026-02-13T06:06:00Z,13.74,86.68
2026-02-13T06:07:00Z,14.60,86.07
2026-02-13T06:08:00Z,14.40,85.85
2026-02-13T06:09:00Z,9.73,89.08
2026-02-13T06:10:00Z,1.82,98.74
2026-02-13T06:11:00Z,1.00,99.00
2026-02-13T06:12:00Z,1.00,99.00
2026-02-13T06:13:00Z,1.00,99.00
2026-02-13T06:14:00Z,1.00,99.00
2026-02-13T06:15:00Z,1.00,99.00
2026-02-13T06:16:00Z,1.00,99.00
2026-02-13T06:17:00Z,1.00,99.00
