# event_ticker=KXATPMATCH-26MAY10RUULEH
# final_score=6-3 6-4
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Jiri Lehecka
# kalshi_date=2026-05-10
timestamp,Casper Ruud,Jiri Lehecka
2026-05-09T23:39:00Z,62.00,39.00
2026-05-09T23:45:00Z,61.00,39.00
2026-05-09T23:48:00Z,62.00,39.00
2026-05-09T23:51:00Z,62.00,39.00
2026-05-09T23:52:00Z,62.00,39.00
2026-05-09T23:55:00Z,62.00,39.00
2026-05-09T23:56:00Z,62.00,39.00
2026-05-09T23:58:00Z,62.00,39.00
2026-05-09T23:59:00Z,62.00,39.00
2026-05-10T00:01:00Z,62.00,38.00
2026-05-10T00:02:00Z,62.00,38.00
2026-05-10T00:11:00Z,62.00,38.00
2026-05-10T00:12:00Z,62.00,38.00
2026-05-10T00:13:00Z,62.00,39.00
2026-05-10T00:14:00Z,62.00,39.00
2026-05-10T00:15:00Z,62.00,39.00
2026-05-10T00:18:00Z,62.00,39.00
2026-05-10T00:28:00Z,62.00,39.00
2026-05-10T00:29:00Z,62.00,39.00
2026-05-10T00:32:00Z,62.00,39.00
2026-05-10T00:42:00Z,62.00,39.00
2026-05-10T00:44:00Z,62.00,39.00
2026-05-10T00:47:00Z,62.00,39.00
2026-05-10T00:55:00Z,62.00,39.00
2026-05-10T00:58:00Z,62.00,39.00
2026-05-10T00:59:00Z,62.00,39.00
2026-05-10T01:00:00Z,62.00,38.00
2026-05-10T01:03:00Z,62.00,39.00
2026-05-10T01:08:00Z,62.00,39.00
2026-05-10T01:09:00Z,62.00,39.00
2026-05-10T01:10:00Z,62.00,39.00
2026-05-10T01:15:00Z,62.00,39.00
2026-05-10T01:22:00Z,62.00,38.00
2026-05-10T01:25:00Z,62.61,38.00
2026-05-10T01:26:00Z,61.00,38.00
2026-05-10T01:27:00Z,63.00,38.00
2026-05-10T01:30:00Z,63.00,38.00
2026-05-10T01:31:00Z,63.00,38.00
2026-05-10T01:32:00Z,63.00,39.00
2026-05-10T01:36:00Z,63.00,39.00
2026-05-10T01:39:00Z,63.00,39.00
2026-05-10T01:42:00Z,63.00,39.00
2026-05-10T01:47:00Z,63.00,39.00
2026-05-10T01:52:00Z,63.00,39.00
2026-05-10T01:57:00Z,63.00,39.00
2026-05-10T02:01:00Z,63.00,39.00
2026-05-10T02:03:00Z,63.00,39.00
2026-05-10T02:05:00Z,63.00,39.00
2026-05-10T02:07:00Z,63.00,39.00
2026-05-10T02:16:00Z,63.00,39.00
2026-05-10T02:17:00Z,63.00,39.00
2026-05-10T02:18:00Z,63.00,39.00
2026-05-10T02:19:00Z,63.00,39.00
2026-05-10T02:20:00Z,63.00,39.00
2026-05-10T02:21:00Z,63.00,39.00
2026-05-10T02:22:00Z,63.00,39.00
2026-05-10T02:24:00Z,63.00,39.00
2026-05-10T02:29:00Z,63.00,39.00
2026-05-10T02:31:00Z,63.00,39.00
2026-05-10T02:32:00Z,63.00,39.00
2026-05-10T02:34:00Z,64.00,38.00
2026-05-10T02:35:00Z,64.00,38.00
2026-05-10T02:36:00Z,64.00,38.00
2026-05-10T02:37:00Z,64.00,38.00
2026-05-10T02:38:00Z,64.00,38.00
2026-05-10T02:40:00Z,64.00,38.00
2026-05-10T02:41:00Z,64.00,38.00
2026-05-10T02:42:00Z,62.00,38.00
2026-05-10T02:44:00Z,61.16,38.00
2026-05-10T02:48:00Z,63.00,38.00
2026-05-10T02:52:00Z,63.00,38.00
2026-05-10T02:55:00Z,63.00,38.00
2026-05-10T02:56:00Z,63.00,38.00
2026-05-10T02:57:00Z,63.00,38.00
2026-05-10T02:59:00Z,63.00,38.67
2026-05-10T03:00:00Z,62.88,39.00
2026-05-10T03:01:00Z,62.00,39.00
2026-05-10T03:03:00Z,62.00,39.00
2026-05-10T03:04:00Z,62.00,39.00
2026-05-10T03:05:00Z,62.00,39.00
2026-05-10T03:06:00Z,62.00,39.00
2026-05-10T03:12:00Z,62.00,39.00
2026-05-10T03:13:00Z,62.00,39.00
2026-05-10T03:14:00Z,62.00,39.00
2026-05-10T03:17:00Z,62.00,39.00
2026-05-10T03:19:00Z,62.00,39.00
2026-05-10T03:20:00Z,62.00,39.00
2026-05-10T03:21:00Z,62.00,39.00
2026-05-10T03:23:00Z,62.00,39.00
2026-05-10T03:24:00Z,63.00,39.00
2026-05-10T03:25:00Z,63.00,39.00
2026-05-10T03:26:00Z,63.00,39.00
2026-05-10T03:27:00Z,63.00,39.00
2026-05-10T03:28:00Z,63.00,39.00
2026-05-10T03:31:00Z,63.00,39.00
2026-05-10T03:32:00Z,63.00,39.00
2026-05-10T03:33:00Z,63.00,39.00
2026-05-10T03:36:00Z,63.00,38.00
2026-05-10T03:37:00Z,63.00,38.00
2026-05-10T03:39:00Z,63.00,38.00
2026-05-10T03:40:00Z,63.00,38.00
2026-05-10T03:41:00Z,63.00,38.00
2026-05-10T03:44:00Z,63.00,38.00
2026-05-10T03:45:00Z,63.00,38.00
2026-05-10T03:46:00Z,63.00,38.00
2026-05-10T03:47:00Z,63.00,38.00
2026-05-10T03:48:00Z,63.00,37.81
2026-05-10T03:49:00Z,63.00,38.00
2026-05-10T03:50:00Z,63.00,38.00
2026-05-10T03:51:00Z,63.00,38.00
2026-05-10T03:52:00Z,63.00,38.00
2026-05-10T03:53:00Z,63.00,38.00
2026-05-10T03:54:00Z,63.00,38.00
2026-05-10T03:55:00Z,63.00,38.00
2026-05-10T03:56:00Z,63.00,38.00
2026-05-10T03:57:00Z,63.00,38.00
2026-05-10T03:58:00Z,63.00,38.00
2026-05-10T04:00:00Z,63.00,38.00
2026-05-10T04:01:00Z,63.00,38.00
2026-05-10T04:02:00Z,63.00,38.00
2026-05-10T04:03:00Z,63.00,38.00
2026-05-10T04:04:00Z,63.00,38.00
2026-05-10T04:05:00Z,63.00,38.00
2026-05-10T04:06:00Z,63.00,38.00
2026-05-10T04:08:00Z,63.00,38.00
2026-05-10T04:09:00Z,63.00,38.00
2026-05-10T04:12:00Z,63.00,38.00
2026-05-10T04:13:00Z,63.00,38.00
2026-05-10T04:14:00Z,63.00,38.00
2026-05-10T04:15:00Z,63.00,38.00
2026-05-10T04:16:00Z,63.00,38.00
2026-05-10T04:17:00Z,63.00,38.00
2026-05-10T04:19:00Z,63.00,38.00
2026-05-10T04:23:00Z,63.00,38.00
2026-05-10T04:26:00Z,63.00,38.00
2026-05-10T04:27:00Z,62.00,38.00
2026-05-10T04:28:00Z,63.00,38.00
2026-05-10T04:30:00Z,63.00,38.00
2026-05-10T04:31:00Z,63.00,38.00
2026-05-10T04:32:00Z,63.00,38.00
2026-05-10T04:33:00Z,62.00,38.00
2026-05-10T04:34:00Z,63.00,38.00
2026-05-10T04:35:00Z,63.00,38.00
2026-05-10T04:36:00Z,63.00,38.00
2026-05-10T04:37:00Z,63.00,38.00
2026-05-10T04:38:00Z,63.00,38.00
2026-05-10T04:39:00Z,63.00,38.00
2026-05-10T04:40:00Z,62.00,38.00
2026-05-10T04:41:00Z,62.65,38.00
2026-05-10T04:42:00Z,63.00,38.00
2026-05-10T04:43:00Z,62.55,38.00
2026-05-10T04:44:00Z,62.55,38.00
2026-05-10T04:45:00Z,63.51,38.00
2026-05-10T04:46:00Z,64.00,38.00
2026-05-10T04:47:00Z,64.00,38.00
2026-05-10T04:48:00Z,64.00,38.00
2026-05-10T04:49:00Z,64.00,38.00
2026-05-10T04:50:00Z,64.00,38.00
2026-05-10T04:51:00Z,64.00,38.00
2026-05-10T04:52:00Z,64.00,38.00
2026-05-10T04:53:00Z,64.00,38.00
2026-05-10T04:54:00Z,64.00,38.00
2026-05-10T04:55:00Z,64.00,38.00
2026-05-10T04:56:00Z,64.00,38.00
2026-05-10T04:57:00Z,64.00,38.00
2026-05-10T04:58:00Z,64.00,38.00
2026-05-10T04:59:00Z,64.00,38.00
2026-05-10T05:00:00Z,64.00,38.00
2026-05-10T05:01:00Z,62.03,38.00
2026-05-10T05:02:00Z,63.00,38.00
2026-05-10T05:03:00Z,63.54,38.00
2026-05-10T05:04:00Z,64.00,38.00
2026-05-10T05:05:00Z,64.00,38.00
2026-05-10T05:06:00Z,64.00,38.00
2026-05-10T05:07:00Z,64.00,38.00
2026-05-10T05:08:00Z,64.00,38.00
2026-05-10T05:09:00Z,64.00,38.00
2026-05-10T05:10:00Z,64.00,38.00
2026-05-10T05:11:00Z,64.00,38.00
2026-05-10T05:12:00Z,64.00,38.00
2026-05-10T05:13:00Z,64.00,38.00
2026-05-10T05:14:00Z,64.00,37.10
2026-05-10T05:15:00Z,64.00,38.00
2026-05-10T05:16:00Z,62.00,38.00
2026-05-10T05:18:00Z,63.00,38.00
2026-05-10T05:19:00Z,63.00,38.00
2026-05-10T05:20:00Z,63.58,38.00
2026-05-10T05:22:00Z,64.00,38.00
2026-05-10T05:23:00Z,64.00,38.00
2026-05-10T05:24:00Z,62.00,38.00
2026-05-10T05:25:00Z,62.00,38.00
2026-05-10T05:26:00Z,63.00,38.00
2026-05-10T05:27:00Z,63.29,38.00
2026-05-10T05:28:00Z,63.98,38.00
2026-05-10T05:29:00Z,63.98,38.00
2026-05-10T05:32:00Z,64.00,38.00
2026-05-10T05:33:00Z,64.00,38.00
2026-05-10T05:34:00Z,64.00,38.00
2026-05-10T05:35:00Z,64.00,38.00
2026-05-10T05:36:00Z,64.00,38.00
2026-05-10T05:37:00Z,64.00,38.00
2026-05-10T05:38:00Z,64.00,38.00
2026-05-10T05:39:00Z,64.00,38.00
2026-05-10T05:40:00Z,64.00,38.00
2026-05-10T05:41:00Z,64.00,38.00
2026-05-10T05:42:00Z,64.00,38.00
2026-05-10T05:43:00Z,64.00,38.00
2026-05-10T05:44:00Z,63.95,38.00
2026-05-10T05:45:00Z,63.95,38.00
2026-05-10T05:46:00Z,64.00,38.00
2026-05-10T05:47:00Z,64.00,38.00
2026-05-10T05:49:00Z,64.00,38.00
2026-05-10T05:51:00Z,64.00,38.00
2026-05-10T05:52:00Z,64.00,37.00
2026-05-10T05:53:00Z,64.00,37.00
2026-05-10T05:54:00Z,64.00,37.00
2026-05-10T05:55:00Z,64.00,37.00
2026-05-10T05:56:00Z,64.00,38.00
2026-05-10T05:57:00Z,63.00,38.00
2026-05-10T05:58:00Z,63.00,38.00
2026-05-10T05:59:00Z,63.00,38.00
2026-05-10T06:00:00Z,63.00,38.00
2026-05-10T06:01:00Z,63.00,38.00
2026-05-10T06:02:00Z,63.00,38.00
2026-05-10T06:03:00Z,65.00,38.00
2026-05-10T06:04:00Z,65.00,38.00
2026-05-10T06:05:00Z,65.00,37.02
2026-05-10T06:06:00Z,65.00,37.20
2026-05-10T06:08:00Z,65.00,36.00
2026-05-10T06:13:00Z,65.00,36.00
2026-05-10T06:14:00Z,65.00,36.00
2026-05-10T06:15:00Z,65.00,36.00
2026-05-10T06:16:00Z,65.00,36.00
2026-05-10T06:17:00Z,65.96,36.00
2026-05-10T06:18:00Z,66.00,36.00
2026-05-10T06:20:00Z,66.00,36.00
2026-05-10T06:21:00Z,66.00,36.00
2026-05-10T06:22:00Z,66.00,36.00
2026-05-10T06:23:00Z,66.00,36.00
2026-05-10T06:24:00Z,66.00,36.00
2026-05-10T06:26:00Z,66.00,36.00
2026-05-10T06:27:00Z,66.00,36.00
2026-05-10T06:28:00Z,66.00,36.00
2026-05-10T06:30:00Z,66.00,36.00
2026-05-10T06:31:00Z,66.00,36.00
2026-05-10T06:32:00Z,66.00,36.00
2026-05-10T06:33:00Z,66.00,36.00
2026-05-10T06:34:00Z,66.00,36.00
2026-05-10T06:37:00Z,66.00,36.00
2026-05-10T06:38:00Z,66.00,35.00
2026-05-10T06:39:00Z,66.00,35.00
2026-05-10T06:42:00Z,65.00,34.99
2026-05-10T06:43:00Z,66.00,34.99
2026-05-10T06:44:00Z,66.00,35.00
2026-05-10T06:45:00Z,66.00,35.00
2026-05-10T06:46:00Z,66.00,35.00
2026-05-10T06:48:00Z,66.00,35.00
2026-05-10T06:50:00Z,66.00,35.00
2026-05-10T06:52:00Z,66.00,35.00
2026-05-10T06:53:00Z,66.00,35.00
2026-05-10T06:54:00Z,66.00,35.00
2026-05-10T06:56:00Z,66.00,35.00
2026-05-10T06:57:00Z,66.00,35.00
2026-05-10T06:58:00Z,66.00,35.00
2026-05-10T06:59:00Z,66.00,35.00
2026-05-10T07:00:00Z,66.00,35.00
2026-05-10T07:01:00Z,66.00,35.00
2026-05-10T07:03:00Z,66.00,35.00
2026-05-10T07:04:00Z,66.00,35.00
2026-05-10T07:05:00Z,66.00,35.00
2026-05-10T07:09:00Z,66.00,35.00
2026-05-10T07:10:00Z,66.00,35.00
2026-05-10T07:12:00Z,66.00,35.00
2026-05-10T07:13:00Z,66.00,35.00
2026-05-10T07:14:00Z,66.00,35.00
2026-05-10T07:17:00Z,66.00,35.00
2026-05-10T07:19:00Z,66.00,35.00
2026-05-10T07:23:00Z,66.00,35.00
2026-05-10T07:24:00Z,66.00,35.00
2026-05-10T07:26:00Z,65.99,35.00
2026-05-10T07:27:00Z,66.00,35.00
2026-05-10T07:28:00Z,66.00,35.00
2026-05-10T07:29:00Z,66.00,35.26
2026-05-10T07:31:00Z,66.00,36.00
2026-05-10T07:32:00Z,66.00,36.00
2026-05-10T07:33:00Z,66.00,36.00
2026-05-10T07:35:00Z,66.00,36.00
2026-05-10T07:36:00Z,66.00,36.00
2026-05-10T07:38:00Z,66.00,36.00
2026-05-10T07:39:00Z,66.00,36.00
2026-05-10T07:40:00Z,66.00,36.00
2026-05-10T07:41:00Z,66.00,36.00
2026-05-10T07:42:00Z,66.00,36.00
2026-05-10T07:43:00Z,66.00,36.00
2026-05-10T07:44:00Z,66.00,36.00
2026-05-10T07:45:00Z,65.00,36.00
2026-05-10T07:46:00Z,65.00,36.00
2026-05-10T07:47:00Z,65.06,36.00
2026-05-10T07:48:00Z,66.00,36.00
2026-05-10T07:51:00Z,65.00,36.00
2026-05-10T07:52:00Z,66.00,36.00
2026-05-10T07:53:00Z,66.00,36.00
2026-05-10T07:54:00Z,66.00,36.00
2026-05-10T07:55:00Z,66.00,36.00
2026-05-10T07:56:00Z,66.00,36.00
2026-05-10T07:57:00Z,66.00,36.00
2026-05-10T07:58:00Z,66.00,36.00
2026-05-10T07:59:00Z,66.00,35.68
2026-05-10T08:00:00Z,65.96,35.00
2026-05-10T08:01:00Z,65.96,36.00
2026-05-10T08:02:00Z,65.96,36.00
2026-05-10T08:03:00Z,66.00,36.00
2026-05-10T08:04:00Z,66.00,36.00
2026-05-10T08:06:00Z,66.00,36.00
2026-05-10T08:07:00Z,66.00,36.90
2026-05-10T08:09:00Z,66.00,37.00
2026-05-10T08:10:00Z,66.00,37.00
2026-05-10T08:11:00Z,66.00,37.00
2026-05-10T08:12:00Z,65.79,37.00
2026-05-10T08:13:00Z,66.00,37.00
2026-05-10T08:14:00Z,66.00,37.00
2026-05-10T08:15:00Z,66.00,37.00
2026-05-10T08:16:00Z,66.00,37.00
2026-05-10T08:17:00Z,65.94,37.00
2026-05-10T08:18:00Z,65.00,37.00
2026-05-10T08:19:00Z,66.00,37.00
2026-05-10T08:20:00Z,66.00,37.00
2026-05-10T08:21:00Z,66.00,37.00
2026-05-10T08:22:00Z,66.00,37.00
2026-05-10T08:23:00Z,65.92,37.00
2026-05-10T08:24:00Z,66.00,37.00
2026-05-10T08:25:00Z,66.00,37.00
2026-05-10T08:26:00Z,65.33,37.00
2026-05-10T08:27:00Z,65.33,35.63
2026-05-10T08:28:00Z,66.00,35.63
2026-05-10T08:29:00Z,65.00,35.63
2026-05-10T08:30:00Z,66.00,37.00
2026-05-10T08:33:00Z,66.00,37.00
2026-05-10T08:34:00Z,66.00,36.55
2026-05-10T08:35:00Z,66.00,37.00
2026-05-10T08:36:00Z,66.00,37.00
2026-05-10T08:37:00Z,65.00,36.00
2026-05-10T08:38:00Z,65.00,36.00
2026-05-10T08:39:00Z,66.00,36.00
2026-05-10T08:40:00Z,66.00,35.11
2026-05-10T08:41:00Z,65.00,36.26
2026-05-10T08:42:00Z,66.00,37.00
2026-05-10T08:43:00Z,66.00,37.00
2026-05-10T08:44:00Z,66.00,37.00
2026-05-10T08:45:00Z,65.14,37.00
2026-05-10T08:46:00Z,65.14,37.00
2026-05-10T08:47:00Z,66.00,37.00
2026-05-10T08:48:00Z,66.00,37.00
2026-05-10T08:49:00Z,66.00,37.00
2026-05-10T08:50:00Z,66.00,37.00
2026-05-10T08:51:00Z,66.00,37.00
2026-05-10T08:52:00Z,65.07,37.00
2026-05-10T08:53:00Z,65.07,37.00
2026-05-10T08:54:00Z,66.00,37.00
2026-05-10T08:55:00Z,66.00,37.00
2026-05-10T08:56:00Z,66.00,37.00
2026-05-10T08:57:00Z,65.03,37.00
2026-05-10T08:58:00Z,65.00,37.00
2026-05-10T09:00:00Z,65.00,37.00
2026-05-10T09:01:00Z,64.99,37.00
2026-05-10T09:02:00Z,65.00,37.05
2026-05-10T09:03:00Z,65.00,37.83
2026-05-10T09:04:00Z,65.00,37.52
2026-05-10T09:05:00Z,65.00,37.38
2026-05-10T09:06:00Z,65.00,36.42
2026-05-10T09:07:00Z,65.00,37.00
2026-05-10T09:08:00Z,65.00,37.00
2026-05-10T09:09:00Z,65.00,37.00
2026-05-10T09:10:00Z,64.67,37.00
2026-05-10T09:11:00Z,64.00,37.32
2026-05-10T09:12:00Z,65.00,37.55
2026-05-10T09:13:00Z,63.95,37.09
2026-05-10T09:14:00Z,64.08,35.87
2026-05-10T09:15:00Z,66.21,34.81
2026-05-10T09:16:00Z,69.00,33.67
2026-05-10T09:17:00Z,69.21,32.15
2026-05-10T09:18:00Z,70.85,29.74
2026-05-10T09:19:00Z,69.70,34.88
2026-05-10T09:20:00Z,65.61,37.10
2026-05-10T09:21:00Z,66.69,34.27
2026-05-10T09:22:00Z,69.31,31.59
2026-05-10T09:23:00Z,69.52,32.00
2026-05-10T09:24:00Z,70.00,31.69
2026-05-10T09:25:00Z,73.16,28.98
2026-05-10T09:26:00Z,79.17,22.19
2026-05-10T09:27:00Z,83.32,18.00
2026-05-10T09:28:00Z,85.68,16.69
2026-05-10T09:29:00Z,86.96,14.57
2026-05-10T09:30:00Z,86.05,14.00
2026-05-10T09:31:00Z,86.95,15.00
2026-05-10T09:32:00Z,85.98,15.00
2026-05-10T09:33:00Z,85.73,15.43
2026-05-10T09:34:00Z,85.93,15.99
2026-05-10T09:35:00Z,85.06,16.06
2026-05-10T09:36:00Z,83.67,16.99
2026-05-10T09:37:00Z,86.49,15.23
2026-05-10T09:38:00Z,87.00,15.00
2026-05-10T09:39:00Z,88.00,14.55
2026-05-10T09:40:00Z,88.78,12.08
2026-05-10T09:41:00Z,86.87,13.66
2026-05-10T09:42:00Z,86.99,15.00
2026-05-10T09:43:00Z,85.82,17.57
2026-05-10T09:44:00Z,86.00,13.68
2026-05-10T09:45:00Z,87.99,13.75
2026-05-10T09:46:00Z,86.13,14.30
2026-05-10T09:47:00Z,86.04,13.98
2026-05-10T09:48:00Z,88.00,14.00
2026-05-10T09:49:00Z,87.59,14.00
2026-05-10T09:50:00Z,88.00,14.00
2026-05-10T09:51:00Z,86.00,15.20
2026-05-10T09:52:00Z,89.09,11.42
2026-05-10T09:53:00Z,94.09,6.94
2026-05-10T09:54:00Z,95.14,6.00
2026-05-10T09:55:00Z,95.51,6.01
2026-05-10T09:56:00Z,96.47,4.16
2026-05-10T09:57:00Z,94.72,4.24
2026-05-10T09:58:00Z,91.59,10.37
2026-05-10T09:59:00Z,87.11,14.29
2026-05-10T10:00:00Z,89.46,13.32
2026-05-10T10:01:00Z,85.99,14.26
2026-05-10T10:02:00Z,84.00,17.78
2026-05-10T10:03:00Z,83.88,16.87
2026-05-10T10:04:00Z,83.00,17.33
2026-05-10T10:05:00Z,84.26,18.24
2026-05-10T10:06:00Z,84.55,15.17
2026-05-10T10:07:00Z,85.92,14.96
2026-05-10T10:08:00Z,89.67,10.58
2026-05-10T10:09:00Z,92.60,6.97
2026-05-10T10:10:00Z,87.02,12.71
2026-05-10T10:11:00Z,85.42,16.50
2026-05-10T10:12:00Z,83.81,17.26
2026-05-10T10:13:00Z,80.12,18.61
2026-05-10T10:14:00Z,81.22,19.90
2026-05-10T10:15:00Z,80.28,20.21
2026-05-10T10:16:00Z,77.17,23.05
2026-05-10T10:17:00Z,78.67,20.67
2026-05-10T10:18:00Z,84.67,16.10
2026-05-10T10:19:00Z,90.55,10.14
2026-05-10T10:20:00Z,93.16,7.18
2026-05-10T10:21:00Z,95.73,4.27
2026-05-10T10:22:00Z,96.11,3.69
2026-05-10T10:23:00Z,96.34,3.79
2026-05-10T10:24:00Z,97.99,1.97
2026-05-10T10:25:00Z,98.77,1.86
2026-05-10T10:26:00Z,98.77,2.18
2026-05-10T10:27:00Z,98.00,2.73
2026-05-10T10:28:00Z,98.01,3.00
2026-05-10T10:29:00Z,98.96,2.22
2026-05-10T10:30:00Z,99.00,1.13
2026-05-10T10:31:00Z,99.00,1.00
2026-05-10T10:32:00Z,99.00,1.00
