# event_ticker=KXATPMATCH-26MAY06TSIMAC
# final_score=6-4 7-6(4)
# score_resolution=6-4 7-6
# match_winner=Tomas Machac
# fav_player=Tomas Machac
# dog_player=Stefanos Tsitsipas
# kalshi_date=2026-05-06
timestamp,Stefanos Tsitsipas,Tomas Machac
2026-05-07T12:18:00Z,60.00,40.00
2026-05-07T12:20:00Z,60.00,42.00
2026-05-07T12:21:00Z,60.00,42.00
2026-05-07T12:22:00Z,60.00,42.00
2026-05-07T12:25:00Z,60.00,42.00
2026-05-07T12:27:00Z,60.00,42.00
2026-05-07T12:29:00Z,60.00,42.00
2026-05-07T12:30:00Z,60.00,42.00
2026-05-07T12:31:00Z,60.00,42.00
2026-05-07T12:33:00Z,60.00,42.00
2026-05-07T12:34:00Z,60.00,42.00
2026-05-07T12:35:00Z,60.00,42.00
2026-05-07T12:36:00Z,60.00,42.00
2026-05-07T12:38:00Z,60.00,42.00
2026-05-07T12:39:00Z,60.00,42.00
2026-05-07T12:40:00Z,60.00,41.00
2026-05-07T12:41:00Z,60.00,42.00
2026-05-07T12:42:00Z,60.00,42.00
2026-05-07T12:43:00Z,60.00,42.00
2026-05-07T12:44:00Z,60.00,42.00
2026-05-07T12:46:00Z,60.00,42.00
2026-05-07T12:47:00Z,60.00,42.00
2026-05-07T12:48:00Z,60.00,42.00
2026-05-07T12:49:00Z,60.00,42.00
2026-05-07T12:50:00Z,60.00,42.00
2026-05-07T12:51:00Z,60.00,42.00
2026-05-07T12:52:00Z,60.00,42.00
2026-05-07T12:53:00Z,60.00,42.00
2026-05-07T12:54:00Z,60.00,42.00
2026-05-07T12:55:00Z,60.00,42.00
2026-05-07T12:56:00Z,60.00,41.16
2026-05-07T12:57:00Z,60.00,42.00
2026-05-07T12:58:00Z,60.00,42.00
2026-05-07T12:59:00Z,60.00,42.00
2026-05-07T13:00:00Z,58.12,42.00
2026-05-07T13:01:00Z,59.00,42.00
2026-05-07T13:02:00Z,59.00,42.00
2026-05-07T13:03:00Z,59.00,42.00
2026-05-07T13:04:00Z,59.00,42.00
2026-05-07T13:05:00Z,59.00,42.00
2026-05-07T13:06:00Z,59.00,42.00
2026-05-07T13:07:00Z,59.00,42.00
2026-05-07T13:08:00Z,59.00,42.00
2026-05-07T13:09:00Z,59.00,42.00
2026-05-07T13:10:00Z,59.00,42.00
2026-05-07T13:11:00Z,59.00,42.00
2026-05-07T13:12:00Z,59.00,42.00
2026-05-07T13:13:00Z,59.00,42.00
2026-05-07T13:14:00Z,59.00,42.00
2026-05-07T13:15:00Z,59.00,42.00
2026-05-07T13:16:00Z,59.00,42.00
2026-05-07T13:17:00Z,59.00,42.00
2026-05-07T13:18:00Z,59.00,42.00
2026-05-07T13:19:00Z,59.00,42.00
2026-05-07T13:20:00Z,59.00,42.00
2026-05-07T13:21:00Z,58.85,42.48
2026-05-07T13:22:00Z,58.00,43.00
2026-05-07T13:23:00Z,60.00,43.00
2026-05-07T13:24:00Z,58.00,43.00
2026-05-07T13:25:00Z,58.00,43.00
2026-05-07T13:26:00Z,59.00,43.00
2026-05-07T13:27:00Z,59.00,43.00
2026-05-07T13:28:00Z,59.00,43.00
2026-05-07T13:29:00Z,59.09,43.00
2026-05-07T13:30:00Z,59.00,43.00
2026-05-07T13:31:00Z,59.07,43.00
2026-05-07T13:32:00Z,59.00,43.00
2026-05-07T13:33:00Z,59.00,42.00
2026-05-07T13:34:00Z,59.00,43.00
2026-05-07T13:35:00Z,59.00,43.00
2026-05-07T13:36:00Z,59.00,43.00
2026-05-07T13:37:00Z,59.00,43.00
2026-05-07T13:38:00Z,59.00,43.00
2026-05-07T13:39:00Z,59.00,43.00
2026-05-07T13:40:00Z,59.00,43.00
2026-05-07T13:41:00Z,59.00,43.00
2026-05-07T13:42:00Z,59.00,43.00
2026-05-07T13:43:00Z,59.00,42.00
2026-05-07T13:44:00Z,59.00,42.14
2026-05-07T13:46:00Z,58.28,42.14
2026-05-07T13:47:00Z,58.00,42.14
2026-05-07T13:49:00Z,59.00,42.44
2026-05-07T13:50:00Z,59.00,42.44
2026-05-07T13:51:00Z,59.00,43.00
2026-05-07T13:52:00Z,59.00,42.00
2026-05-07T13:53:00Z,59.00,42.99
2026-05-07T13:54:00Z,59.00,43.00
2026-05-07T13:55:00Z,59.00,43.00
2026-05-07T13:56:00Z,59.00,43.00
2026-05-07T13:57:00Z,59.00,43.00
2026-05-07T13:58:00Z,59.00,42.00
2026-05-07T13:59:00Z,59.00,42.00
2026-05-07T14:00:00Z,59.00,42.00
2026-05-07T14:01:00Z,59.00,42.00
2026-05-07T14:02:00Z,59.00,41.04
2026-05-07T14:03:00Z,59.84,42.00
2026-05-07T14:04:00Z,59.00,42.00
2026-05-07T14:05:00Z,59.00,42.00
2026-05-07T14:06:00Z,60.00,42.00
2026-05-07T14:07:00Z,59.00,42.00
2026-05-07T14:08:00Z,59.00,42.00
2026-05-07T14:09:00Z,59.00,42.00
2026-05-07T14:10:00Z,58.79,42.31
2026-05-07T14:11:00Z,59.00,42.00
2026-05-07T14:12:00Z,59.00,42.00
2026-05-07T14:13:00Z,59.00,42.00
2026-05-07T14:14:00Z,59.00,42.00
2026-05-07T14:15:00Z,59.00,42.00
2026-05-07T14:16:00Z,59.00,42.00
2026-05-07T14:17:00Z,59.00,42.84
2026-05-07T14:18:00Z,59.00,43.00
2026-05-07T14:19:00Z,59.00,42.18
2026-05-07T14:20:00Z,59.00,43.00
2026-05-07T14:21:00Z,59.00,43.00
2026-05-07T14:22:00Z,59.00,43.00
2026-05-07T14:23:00Z,59.00,43.00
2026-05-07T14:24:00Z,59.00,43.00
2026-05-07T14:25:00Z,59.00,43.00
2026-05-07T14:26:00Z,59.00,43.00
2026-05-07T14:27:00Z,59.00,43.00
2026-05-07T14:28:00Z,59.00,43.00
2026-05-07T14:29:00Z,59.00,43.00
2026-05-07T14:30:00Z,59.00,43.00
2026-05-07T14:31:00Z,59.00,43.00
2026-05-07T14:32:00Z,59.05,42.96
2026-05-07T14:33:00Z,60.71,43.00
2026-05-07T14:34:00Z,60.00,43.00
2026-05-07T14:35:00Z,59.45,43.00
2026-05-07T14:36:00Z,59.24,43.00
2026-05-07T14:37:00Z,61.74,41.58
2026-05-07T14:38:00Z,62.99,39.00
2026-05-07T14:39:00Z,62.75,39.00
2026-05-07T14:40:00Z,63.15,39.31
2026-05-07T14:41:00Z,60.21,40.92
2026-05-07T14:42:00Z,59.98,41.83
2026-05-07T14:43:00Z,61.78,39.52
2026-05-07T14:44:00Z,59.50,42.89
2026-05-07T14:45:00Z,54.70,48.05
2026-05-07T14:46:00Z,54.10,45.96
2026-05-07T14:47:00Z,55.75,45.49
2026-05-07T14:48:00Z,54.26,45.61
2026-05-07T14:49:00Z,52.83,51.42
2026-05-07T14:50:00Z,43.89,57.30
2026-05-07T14:51:00Z,42.44,58.00
2026-05-07T14:52:00Z,41.55,59.81
2026-05-07T14:53:00Z,39.68,61.65
2026-05-07T14:54:00Z,39.40,61.59
2026-05-07T14:55:00Z,41.00,60.58
2026-05-07T14:56:00Z,40.90,60.15
2026-05-07T14:57:00Z,40.54,59.90
2026-05-07T14:58:00Z,40.95,59.75
2026-05-07T14:59:00Z,40.46,62.02
2026-05-07T15:00:00Z,38.46,63.10
2026-05-07T15:01:00Z,37.82,63.00
2026-05-07T15:02:00Z,37.38,62.71
2026-05-07T15:03:00Z,37.66,63.19
2026-05-07T15:04:00Z,38.39,62.65
2026-05-07T15:05:00Z,38.99,62.00
2026-05-07T15:06:00Z,38.89,62.53
2026-05-07T15:07:00Z,42.44,61.21
2026-05-07T15:08:00Z,39.03,61.73
2026-05-07T15:09:00Z,39.29,60.72
2026-05-07T15:10:00Z,35.82,65.20
2026-05-07T15:11:00Z,35.69,65.08
2026-05-07T15:12:00Z,36.69,65.06
2026-05-07T15:13:00Z,37.00,63.61
2026-05-07T15:14:00Z,36.69,64.04
2026-05-07T15:15:00Z,33.26,68.09
2026-05-07T15:16:00Z,31.69,68.88
2026-05-07T15:17:00Z,31.95,68.01
2026-05-07T15:18:00Z,32.00,68.10
2026-05-07T15:19:00Z,32.87,68.00
2026-05-07T15:20:00Z,31.76,68.87
2026-05-07T15:21:00Z,33.20,66.91
2026-05-07T15:22:00Z,35.94,65.31
2026-05-07T15:23:00Z,34.81,66.91
2026-05-07T15:24:00Z,34.99,65.99
2026-05-07T15:25:00Z,35.08,66.97
2026-05-07T15:26:00Z,35.86,65.83
2026-05-07T15:27:00Z,29.71,71.77
2026-05-07T15:28:00Z,22.72,78.23
2026-05-07T15:29:00Z,23.25,77.46
2026-05-07T15:30:00Z,14.57,85.98
2026-05-07T15:31:00Z,14.57,86.05
2026-05-07T15:32:00Z,10.96,89.90
2026-05-07T15:33:00Z,9.94,90.13
2026-05-07T15:34:00Z,10.84,89.28
2026-05-07T15:35:00Z,11.14,89.91
2026-05-07T15:36:00Z,11.64,89.75
2026-05-07T15:37:00Z,11.03,89.68
2026-05-07T15:38:00Z,12.00,88.46
2026-05-07T15:39:00Z,12.06,89.15
2026-05-07T15:40:00Z,8.61,91.98
2026-05-07T15:41:00Z,8.49,91.19
2026-05-07T15:42:00Z,8.95,91.15
2026-05-07T15:43:00Z,9.00,91.02
2026-05-07T15:44:00Z,9.93,91.00
2026-05-07T15:45:00Z,12.52,90.37
2026-05-07T15:46:00Z,11.90,84.97
2026-05-07T15:47:00Z,14.81,86.93
2026-05-07T15:48:00Z,9.05,91.93
2026-05-07T15:49:00Z,12.71,87.15
2026-05-07T15:50:00Z,15.74,85.65
2026-05-07T15:51:00Z,6.77,92.88
2026-05-07T15:52:00Z,4.84,95.23
2026-05-07T15:53:00Z,5.03,95.02
2026-05-07T15:54:00Z,4.51,94.77
2026-05-07T15:55:00Z,5.01,94.52
2026-05-07T15:56:00Z,5.99,94.97
2026-05-07T15:57:00Z,5.58,95.82
2026-05-07T15:58:00Z,9.81,89.57
2026-05-07T15:59:00Z,17.89,83.12
2026-05-07T16:00:00Z,30.93,71.10
2026-05-07T16:01:00Z,38.25,61.83
2026-05-07T16:02:00Z,39.82,60.93
2026-05-07T16:03:00Z,41.22,59.94
2026-05-07T16:04:00Z,41.07,59.79
2026-05-07T16:05:00Z,39.78,62.52
2026-05-07T16:06:00Z,37.95,63.22
2026-05-07T16:07:00Z,36.67,64.41
2026-05-07T16:08:00Z,40.22,62.80
2026-05-07T16:09:00Z,38.29,64.44
2026-05-07T16:10:00Z,19.31,78.28
2026-05-07T16:11:00Z,20.23,82.93
2026-05-07T16:12:00Z,14.78,84.97
2026-05-07T16:13:00Z,10.45,87.69
2026-05-07T16:14:00Z,8.38,94.02
2026-05-07T16:15:00Z,1.00,99.00
2026-05-07T16:16:00Z,1.00,99.00
2026-05-07T16:17:00Z,1.00,99.00
