# event_ticker=KXATPMATCH-26FEB22PAUKOR
# final_score=6-4 6-3
# match_winner=Sebastian Korda
# fav_player=Sebastian Korda
# dog_player=Tommy Paul
# kalshi_date=2026-02-22
timestamp,Sebastian Korda,Tommy Paul
2026-02-22T09:25:00Z,,54.00
2026-02-22T09:27:00Z,,54.00
2026-02-22T09:39:00Z,,54.00
2026-02-22T09:46:00Z,,54.00
2026-02-22T09:47:00Z,,54.00
2026-02-22T09:48:00Z,,54.00
2026-02-22T09:52:00Z,49.00,54.00
2026-02-22T09:54:00Z,49.00,54.00
2026-02-22T10:00:00Z,49.00,54.00
2026-02-22T10:05:00Z,49.00,54.00
2026-02-22T10:25:00Z,49.00,54.00
2026-02-22T10:27:00Z,48.00,54.00
2026-02-22T10:32:00Z,48.00,54.00
2026-02-22T10:33:00Z,48.00,54.00
2026-02-22T10:37:00Z,48.00,54.00
2026-02-22T10:40:00Z,48.00,54.00
2026-02-22T10:48:00Z,48.25,54.00
2026-02-22T10:49:00Z,48.25,53.00
2026-02-22T10:52:00Z,48.25,54.00
2026-02-22T10:58:00Z,49.00,54.00
2026-02-22T11:00:00Z,49.00,53.00
2026-02-22T11:01:00Z,49.00,53.00
2026-02-22T11:02:00Z,49.00,53.00
2026-02-22T11:05:00Z,49.00,54.00
2026-02-22T11:08:00Z,49.00,54.00
2026-02-22T11:13:00Z,47.53,54.00
2026-02-22T11:24:00Z,48.00,54.00
2026-02-22T11:27:00Z,48.00,54.00
2026-02-22T11:28:00Z,48.00,54.00
2026-02-22T11:34:00Z,49.00,54.00
2026-02-22T11:36:00Z,49.00,54.00
2026-02-22T11:41:00Z,49.00,54.00
2026-02-22T11:43:00Z,49.00,54.00
2026-02-22T11:47:00Z,49.00,54.00
2026-02-22T11:53:00Z,49.00,54.00
2026-02-22T11:59:00Z,49.00,54.00
2026-02-22T12:00:00Z,49.00,54.00
2026-02-22T12:01:00Z,49.91,54.00
2026-02-22T12:02:00Z,49.91,54.00
2026-02-22T12:05:00Z,49.91,54.00
2026-02-22T12:07:00Z,48.00,54.00
2026-02-22T12:08:00Z,48.00,54.00
2026-02-22T12:09:00Z,47.00,54.00
2026-02-22T12:10:00Z,47.00,54.00
2026-02-22T12:12:00Z,46.00,54.00
2026-02-22T12:13:00Z,46.00,53.30
2026-02-22T12:14:00Z,47.00,54.00
2026-02-22T12:15:00Z,46.00,54.00
2026-02-22T12:16:00Z,46.07,54.00
2026-02-22T12:17:00Z,46.00,54.00
2026-02-22T12:22:00Z,46.00,54.00
2026-02-22T12:24:00Z,46.00,54.00
2026-02-22T12:36:00Z,46.00,54.00
2026-02-22T12:37:00Z,47.00,54.00
2026-02-22T12:40:00Z,47.00,54.00
2026-02-22T12:44:00Z,48.00,54.00
2026-02-22T12:45:00Z,48.00,54.00
2026-02-22T12:47:00Z,48.00,54.00
2026-02-22T12:53:00Z,48.39,54.00
2026-02-22T12:54:00Z,49.00,54.00
2026-02-22T12:59:00Z,49.00,54.00
2026-02-22T13:00:00Z,49.00,54.00
2026-02-22T13:02:00Z,49.00,54.00
2026-02-22T13:05:00Z,49.00,53.01
2026-02-22T13:06:00Z,49.00,54.00
2026-02-22T13:08:00Z,49.00,54.00
2026-02-22T13:10:00Z,49.00,54.00
2026-02-22T13:12:00Z,49.00,54.00
2026-02-22T13:15:00Z,49.00,54.00
2026-02-22T13:17:00Z,49.00,54.00
2026-02-22T13:20:00Z,49.00,54.00
2026-02-22T13:21:00Z,49.00,54.00
2026-02-22T13:22:00Z,49.00,54.00
2026-02-22T13:25:00Z,49.00,54.00
2026-02-22T13:28:00Z,49.00,54.00
2026-02-22T13:32:00Z,49.00,54.00
2026-02-22T13:33:00Z,49.00,54.00
2026-02-22T13:34:00Z,49.00,54.00
2026-02-22T13:40:00Z,49.00,54.00
2026-02-22T13:44:00Z,49.00,54.00
2026-02-22T13:45:00Z,49.00,54.00
2026-02-22T13:48:00Z,48.91,54.00
2026-02-22T13:51:00Z,48.00,54.00
2026-02-22T13:53:00Z,48.00,54.00
2026-02-22T13:57:00Z,48.00,54.00
2026-02-22T13:58:00Z,48.00,54.00
2026-02-22T13:59:00Z,48.00,54.00
2026-02-22T14:00:00Z,48.00,54.00
2026-02-22T14:02:00Z,48.00,54.00
2026-02-22T14:03:00Z,48.00,54.00
2026-02-22T14:04:00Z,48.00,54.00
2026-02-22T14:05:00Z,48.00,54.00
2026-02-22T14:13:00Z,48.00,54.00
2026-02-22T14:14:00Z,48.00,54.00
2026-02-22T14:16:00Z,48.00,54.00
2026-02-22T14:17:00Z,48.00,54.00
2026-02-22T14:18:00Z,49.00,54.00
2026-02-22T14:19:00Z,49.00,53.00
2026-02-22T14:21:00Z,49.00,54.00
2026-02-22T14:26:00Z,49.00,54.00
2026-02-22T14:28:00Z,48.86,54.00
2026-02-22T14:29:00Z,48.86,54.00
2026-02-22T14:34:00Z,48.86,54.00
2026-02-22T14:37:00Z,49.00,54.00
2026-02-22T14:38:00Z,49.00,54.00
2026-02-22T14:42:00Z,49.00,54.00
2026-02-22T14:44:00Z,49.00,54.00
2026-02-22T14:45:00Z,49.00,54.00
2026-02-22T14:48:00Z,49.00,54.00
2026-02-22T14:51:00Z,49.00,54.00
2026-02-22T14:52:00Z,49.00,53.25
2026-02-22T14:53:00Z,49.00,54.00
2026-02-22T14:54:00Z,48.00,54.00
2026-02-22T14:55:00Z,48.00,54.00
2026-02-22T14:57:00Z,48.00,54.00
2026-02-22T15:01:00Z,48.00,54.00
2026-02-22T15:03:00Z,48.00,53.00
2026-02-22T15:05:00Z,48.00,54.00
2026-02-22T15:07:00Z,48.00,54.00
2026-02-22T15:08:00Z,48.00,54.00
2026-02-22T15:12:00Z,48.00,54.00
2026-02-22T15:14:00Z,48.00,54.00
2026-02-22T15:16:00Z,48.00,54.00
2026-02-22T15:17:00Z,48.00,54.00
2026-02-22T15:19:00Z,48.00,54.00
2026-02-22T15:20:00Z,48.00,54.00
2026-02-22T15:21:00Z,48.00,54.00
2026-02-22T15:22:00Z,48.00,54.00
2026-02-22T15:24:00Z,48.00,54.00
2026-02-22T15:25:00Z,48.92,54.00
2026-02-22T15:26:00Z,49.00,54.00
2026-02-22T15:27:00Z,49.00,54.00
2026-02-22T15:33:00Z,49.00,54.00
2026-02-22T15:34:00Z,49.00,54.00
2026-02-22T15:36:00Z,49.00,54.00
2026-02-22T15:37:00Z,49.00,54.00
2026-02-22T15:38:00Z,49.00,54.00
2026-02-22T15:40:00Z,49.00,54.00
2026-02-22T15:41:00Z,49.00,54.00
2026-02-22T15:42:00Z,49.00,54.00
2026-02-22T15:44:00Z,49.00,54.00
2026-02-22T15:45:00Z,49.00,54.00
2026-02-22T15:46:00Z,49.00,54.00
2026-02-22T15:47:00Z,49.00,54.00
2026-02-22T15:48:00Z,49.00,54.00
2026-02-22T15:49:00Z,49.00,54.00
2026-02-22T15:51:00Z,49.00,54.00
2026-02-22T15:54:00Z,49.00,54.00
2026-02-22T15:55:00Z,49.00,54.00
2026-02-22T15:56:00Z,49.00,54.00
2026-02-22T15:57:00Z,49.00,54.00
2026-02-22T15:58:00Z,49.00,54.00
2026-02-22T16:00:00Z,49.00,54.00
2026-02-22T16:01:00Z,49.00,54.00
2026-02-22T16:02:00Z,49.00,54.00
2026-02-22T16:03:00Z,49.00,54.00
2026-02-22T16:04:00Z,49.00,54.00
2026-02-22T16:05:00Z,48.00,54.00
2026-02-22T16:06:00Z,48.00,54.00
2026-02-22T16:07:00Z,48.00,54.00
2026-02-22T16:08:00Z,48.00,54.00
2026-02-22T16:09:00Z,48.00,53.58
2026-02-22T16:10:00Z,48.33,54.00
2026-02-22T16:11:00Z,48.33,54.00
2026-02-22T16:12:00Z,47.11,54.00
2026-02-22T16:13:00Z,48.00,54.00
2026-02-22T16:14:00Z,47.00,54.00
2026-02-22T16:15:00Z,47.12,54.00
2026-02-22T16:16:00Z,47.12,54.00
2026-02-22T16:17:00Z,48.00,54.00
2026-02-22T16:18:00Z,48.00,54.00
2026-02-22T16:19:00Z,48.00,54.00
2026-02-22T16:20:00Z,48.00,54.00
2026-02-22T16:21:00Z,48.00,54.00
2026-02-22T16:22:00Z,48.00,54.00
2026-02-22T16:23:00Z,48.00,54.00
2026-02-22T16:24:00Z,48.00,54.00
2026-02-22T16:25:00Z,48.00,53.61
2026-02-22T16:26:00Z,48.00,53.98
2026-02-22T16:27:00Z,48.00,53.00
2026-02-22T16:28:00Z,48.00,53.00
2026-02-22T16:31:00Z,48.00,53.00
2026-02-22T16:32:00Z,48.00,53.00
2026-02-22T16:33:00Z,48.00,53.00
2026-02-22T16:34:00Z,48.00,53.00
2026-02-22T16:35:00Z,48.00,53.00
2026-02-22T16:36:00Z,48.00,52.52
2026-02-22T16:38:00Z,48.00,53.00
2026-02-22T16:39:00Z,47.84,53.00
2026-02-22T16:40:00Z,48.00,53.00
2026-02-22T16:41:00Z,48.00,53.00
2026-02-22T16:42:00Z,48.00,53.00
2026-02-22T16:43:00Z,48.00,53.00
2026-02-22T16:45:00Z,48.00,53.00
2026-02-22T16:46:00Z,48.00,53.00
2026-02-22T16:47:00Z,48.00,53.00
2026-02-22T16:48:00Z,48.00,53.00
2026-02-22T16:49:00Z,48.00,53.00
2026-02-22T16:50:00Z,48.00,53.00
2026-02-22T16:52:00Z,48.00,53.00
2026-02-22T16:53:00Z,48.00,53.00
2026-02-22T16:54:00Z,48.00,54.00
2026-02-22T16:55:00Z,48.00,54.00
2026-02-22T16:56:00Z,48.00,54.00
2026-02-22T16:58:00Z,48.00,54.00
2026-02-22T17:01:00Z,48.00,54.00
2026-02-22T17:02:00Z,48.00,54.00
2026-02-22T17:03:00Z,48.00,54.00
2026-02-22T17:04:00Z,48.00,54.00
2026-02-22T17:05:00Z,48.00,54.00
2026-02-22T17:06:00Z,48.00,54.00
2026-02-22T17:07:00Z,48.00,54.00
2026-02-22T17:08:00Z,48.00,54.00
2026-02-22T17:10:00Z,48.00,53.65
2026-02-22T17:11:00Z,47.00,54.00
2026-02-22T17:12:00Z,48.00,54.00
2026-02-22T17:13:00Z,48.00,54.00
2026-02-22T17:15:00Z,48.00,54.00
2026-02-22T17:16:00Z,48.32,54.00
2026-02-22T17:17:00Z,48.32,54.00
2026-02-22T17:18:00Z,48.00,54.00
2026-02-22T17:19:00Z,48.00,54.00
2026-02-22T17:20:00Z,48.00,54.00
2026-02-22T17:21:00Z,48.00,54.00
2026-02-22T17:22:00Z,48.00,54.00
2026-02-22T17:23:00Z,48.00,54.39
2026-02-22T17:24:00Z,48.00,54.00
2026-02-22T17:25:00Z,48.00,54.88
2026-02-22T17:26:00Z,47.00,54.10
2026-02-22T17:27:00Z,47.00,54.68
2026-02-22T17:28:00Z,47.00,55.00
2026-02-22T17:29:00Z,47.00,55.00
2026-02-22T17:30:00Z,47.00,55.00
2026-02-22T17:31:00Z,47.00,55.00
2026-02-22T17:32:00Z,47.00,55.00
2026-02-22T17:33:00Z,47.00,54.00
2026-02-22T17:34:00Z,47.00,54.00
2026-02-22T17:35:00Z,47.00,55.00
2026-02-22T17:36:00Z,47.00,55.00
2026-02-22T17:37:00Z,47.00,55.00
2026-02-22T17:38:00Z,47.00,55.00
2026-02-22T17:39:00Z,47.00,54.00
2026-02-22T17:40:00Z,48.00,54.00
2026-02-22T17:41:00Z,48.00,54.00
2026-02-22T17:42:00Z,48.00,54.00
2026-02-22T17:43:00Z,48.00,54.00
2026-02-22T17:44:00Z,48.00,54.00
2026-02-22T17:45:00Z,48.00,53.83
2026-02-22T17:46:00Z,48.00,54.19
2026-02-22T17:47:00Z,47.00,54.00
2026-02-22T17:48:00Z,47.00,54.00
2026-02-22T17:49:00Z,47.00,54.70
2026-02-22T17:50:00Z,47.00,54.98
2026-02-22T17:51:00Z,46.00,54.00
2026-02-22T17:52:00Z,46.00,54.00
2026-02-22T17:55:00Z,47.00,55.00
2026-02-22T17:56:00Z,47.00,55.00
2026-02-22T17:57:00Z,47.00,54.51
2026-02-22T17:58:00Z,45.25,55.00
2026-02-22T17:59:00Z,45.25,55.00
2026-02-22T18:00:00Z,45.25,55.00
2026-02-22T18:01:00Z,47.00,55.00
2026-02-22T18:02:00Z,47.00,54.00
2026-02-22T18:04:00Z,48.00,54.00
2026-02-22T18:05:00Z,48.00,55.00
2026-02-22T18:06:00Z,48.00,55.00
2026-02-22T18:07:00Z,48.00,55.00
2026-02-22T18:08:00Z,48.00,55.00
2026-02-22T18:09:00Z,48.00,55.00
2026-02-22T18:10:00Z,48.00,54.00
2026-02-22T18:11:00Z,47.00,54.00
2026-02-22T18:12:00Z,47.00,54.00
2026-02-22T18:14:00Z,47.00,55.00
2026-02-22T18:15:00Z,47.00,55.00
2026-02-22T18:16:00Z,47.00,55.00
2026-02-22T18:17:00Z,47.00,55.00
2026-02-22T18:18:00Z,47.00,55.00
2026-02-22T18:19:00Z,47.00,55.00
2026-02-22T18:21:00Z,47.00,55.00
