# event_ticker=KXATPMATCH-26FEB01KECCAR
# final_score=4-6 6-3 7-6(4)
# score_resolution=6-4 3-6 6-7
# match_winner=Pablo Carreno Busta
# fav_player=Miomir Kecmanovic
# dog_player=Pablo Carreno Busta
# kalshi_date=2026-02-01
timestamp,Miomir Kecmanovic,Pablo Carreno Busta
2026-02-03T05:04:00Z,57.00,45.00
2026-02-03T05:05:00Z,57.00,45.00
2026-02-03T05:06:00Z,57.00,45.00
2026-02-03T05:07:00Z,57.00,45.00
2026-02-03T05:08:00Z,57.00,45.00
2026-02-03T05:09:00Z,57.00,45.00
2026-02-03T05:11:00Z,57.00,45.00
2026-02-03T05:12:00Z,57.00,45.00
2026-02-03T05:13:00Z,57.00,45.53
2026-02-03T05:14:00Z,56.00,44.00
2026-02-03T05:15:00Z,56.00,44.00
2026-02-03T05:16:00Z,56.00,44.00
2026-02-03T05:23:00Z,57.00,44.00
2026-02-03T05:24:00Z,57.00,44.00
2026-02-03T05:26:00Z,57.00,44.00
2026-02-03T05:27:00Z,57.00,44.00
2026-02-03T05:29:00Z,57.00,45.00
2026-02-03T05:30:00Z,56.87,45.00
2026-02-03T05:33:00Z,57.00,45.00
2026-02-03T05:36:00Z,57.00,45.00
2026-02-03T05:37:00Z,57.00,45.00
2026-02-03T05:38:00Z,57.00,45.00
2026-02-03T05:39:00Z,57.00,45.00
2026-02-03T05:40:00Z,57.00,45.00
2026-02-03T05:41:00Z,57.00,45.00
2026-02-03T05:42:00Z,57.00,45.00
2026-02-03T05:43:00Z,57.00,45.00
2026-02-03T05:44:00Z,57.00,45.00
2026-02-03T05:47:00Z,57.00,45.00
2026-02-03T05:48:00Z,57.00,45.00
2026-02-03T05:49:00Z,57.00,44.00
2026-02-03T05:50:00Z,57.00,44.00
2026-02-03T05:51:00Z,57.00,44.00
2026-02-03T05:53:00Z,57.54,44.00
2026-02-03T05:55:00Z,57.17,44.00
2026-02-03T05:56:00Z,58.00,44.00
2026-02-03T05:58:00Z,58.00,44.00
2026-02-03T05:59:00Z,58.00,44.00
2026-02-03T06:00:00Z,58.00,44.00
2026-02-03T06:01:00Z,57.00,44.00
2026-02-03T06:03:00Z,57.00,44.00
2026-02-03T06:04:00Z,57.00,44.57
2026-02-03T06:05:00Z,57.00,44.57
2026-02-03T06:08:00Z,57.00,44.57
2026-02-03T06:09:00Z,57.00,45.00
2026-02-03T06:10:00Z,57.00,45.00
2026-02-03T06:11:00Z,57.00,45.00
2026-02-03T06:12:00Z,57.00,45.00
2026-02-03T06:13:00Z,57.00,45.00
2026-02-03T06:14:00Z,57.00,45.00
2026-02-03T06:15:00Z,57.00,45.00
2026-02-03T06:16:00Z,57.00,45.00
2026-02-03T06:17:00Z,57.00,44.50
2026-02-03T06:18:00Z,56.96,44.00
2026-02-03T06:20:00Z,57.00,44.00
2026-02-03T06:21:00Z,56.13,44.00
2026-02-03T06:24:00Z,57.00,44.00
2026-02-03T06:25:00Z,57.00,44.00
2026-02-03T06:27:00Z,57.00,44.00
2026-02-03T06:28:00Z,57.00,44.00
2026-02-03T06:30:00Z,57.00,44.00
2026-02-03T06:32:00Z,57.00,43.00
2026-02-03T06:35:00Z,57.00,43.00
2026-02-03T06:37:00Z,57.00,44.00
2026-02-03T06:38:00Z,56.03,44.00
2026-02-03T06:39:00Z,57.00,44.00
2026-02-03T06:40:00Z,57.00,44.00
2026-02-03T06:42:00Z,57.00,44.00
2026-02-03T06:43:00Z,57.00,44.00
2026-02-03T06:44:00Z,57.00,44.00
2026-02-03T06:45:00Z,57.00,44.00
2026-02-03T06:46:00Z,57.00,44.00
2026-02-03T06:47:00Z,57.00,44.00
2026-02-03T06:48:00Z,57.05,44.00
2026-02-03T06:50:00Z,58.00,44.00
2026-02-03T06:51:00Z,57.00,43.00
2026-02-03T06:56:00Z,58.00,43.00
2026-02-03T06:57:00Z,58.00,43.00
2026-02-03T07:00:00Z,58.00,44.00
2026-02-03T07:01:00Z,58.00,44.00
2026-02-03T07:03:00Z,58.00,44.00
2026-02-03T07:05:00Z,58.00,44.00
2026-02-03T07:07:00Z,58.00,44.00
2026-02-03T07:08:00Z,58.00,44.00
2026-02-03T07:09:00Z,58.00,44.00
2026-02-03T07:10:00Z,58.00,44.00
2026-02-03T07:11:00Z,58.00,44.00
2026-02-03T07:15:00Z,58.00,44.00
2026-02-03T07:16:00Z,58.00,44.00
2026-02-03T07:17:00Z,58.00,44.00
2026-02-03T07:19:00Z,58.00,44.00
2026-02-03T07:23:00Z,58.00,44.00
2026-02-03T07:24:00Z,58.00,44.00
2026-02-03T07:26:00Z,58.00,44.00
2026-02-03T07:29:00Z,58.00,44.00
2026-02-03T07:31:00Z,58.00,44.00
2026-02-03T07:32:00Z,58.00,44.00
2026-02-03T07:33:00Z,58.00,44.00
2026-02-03T07:34:00Z,58.00,44.00
2026-02-03T07:36:00Z,57.00,44.00
2026-02-03T07:37:00Z,57.00,42.36
2026-02-03T07:39:00Z,57.00,43.00
2026-02-03T07:40:00Z,57.00,43.00
2026-02-03T07:42:00Z,57.00,43.00
2026-02-03T07:44:00Z,57.00,43.00
2026-02-03T07:45:00Z,57.00,44.77
2026-02-03T07:46:00Z,57.00,44.77
2026-02-03T07:48:00Z,57.00,44.77
2026-02-03T07:49:00Z,57.00,44.77
2026-02-03T07:52:00Z,57.00,44.77
2026-02-03T07:56:00Z,57.00,45.40
2026-02-03T07:58:00Z,57.00,45.40
2026-02-03T07:59:00Z,57.00,45.40
2026-02-03T08:00:00Z,57.00,46.78
2026-02-03T08:02:00Z,57.00,46.00
2026-02-03T08:03:00Z,57.00,46.00
2026-02-03T08:04:00Z,57.00,46.00
2026-02-03T08:05:00Z,57.00,45.00
2026-02-03T08:06:00Z,57.00,45.00
2026-02-03T08:07:00Z,57.00,45.00
2026-02-03T08:09:00Z,57.00,45.00
2026-02-03T08:12:00Z,57.00,45.00
2026-02-03T08:13:00Z,57.00,46.00
2026-02-03T08:14:00Z,57.00,46.00
2026-02-03T08:16:00Z,57.00,46.00
2026-02-03T08:18:00Z,56.00,46.00
2026-02-03T08:20:00Z,57.00,46.00
2026-02-03T08:21:00Z,57.00,45.00
2026-02-03T08:23:00Z,57.00,45.00
2026-02-03T08:24:00Z,57.00,44.38
2026-02-03T08:26:00Z,57.00,44.38
2026-02-03T08:27:00Z,57.00,44.38
2026-02-03T08:28:00Z,57.00,45.00
2026-02-03T08:29:00Z,57.00,45.00
2026-02-03T08:35:00Z,57.00,45.00
2026-02-03T08:42:00Z,57.00,45.00
2026-02-03T08:44:00Z,57.00,45.00
2026-02-03T08:46:00Z,57.00,45.00
2026-02-03T08:48:00Z,57.00,45.00
2026-02-03T08:49:00Z,57.00,45.00
2026-02-03T08:50:00Z,57.00,45.00
2026-02-03T08:51:00Z,57.00,45.00
2026-02-03T08:52:00Z,57.00,45.00
2026-02-03T08:53:00Z,57.00,45.00
2026-02-03T08:55:00Z,57.00,44.00
2026-02-03T08:56:00Z,57.00,44.00
2026-02-03T08:58:00Z,57.00,45.00
2026-02-03T08:59:00Z,57.00,45.00
2026-02-03T09:07:00Z,57.00,43.00
2026-02-03T09:08:00Z,57.00,43.00
2026-02-03T09:12:00Z,57.00,43.00
2026-02-03T09:16:00Z,56.00,43.00
2026-02-03T09:18:00Z,57.00,43.00
2026-02-03T09:20:00Z,57.00,43.00
2026-02-03T09:23:00Z,57.00,43.00
2026-02-03T09:25:00Z,57.00,44.00
2026-02-03T09:29:00Z,57.00,44.00
2026-02-03T09:31:00Z,57.00,44.00
2026-02-03T09:32:00Z,57.00,44.00
2026-02-03T09:33:00Z,57.00,44.00
2026-02-03T09:34:00Z,57.00,44.00
2026-02-03T09:35:00Z,57.00,44.00
2026-02-03T09:41:00Z,57.00,44.00
2026-02-03T09:42:00Z,57.00,44.00
2026-02-03T09:43:00Z,57.00,44.00
2026-02-03T09:44:00Z,57.00,44.00
2026-02-03T09:46:00Z,57.00,44.00
2026-02-03T09:47:00Z,56.00,44.00
2026-02-03T09:50:00Z,57.00,44.00
2026-02-03T09:54:00Z,56.00,44.00
2026-02-03T09:56:00Z,57.00,44.00
2026-02-03T09:59:00Z,57.00,44.00
2026-02-03T10:01:00Z,57.00,44.00
2026-02-03T10:08:00Z,57.00,44.00
2026-02-03T10:09:00Z,57.00,44.00
2026-02-03T10:12:00Z,57.00,44.00
2026-02-03T10:14:00Z,57.00,44.00
2026-02-03T10:15:00Z,57.00,44.00
2026-02-03T10:21:00Z,57.00,44.00
2026-02-03T10:23:00Z,57.57,44.00
2026-02-03T10:24:00Z,57.57,43.00
2026-02-03T10:26:00Z,58.00,43.00
2026-02-03T10:31:00Z,58.00,43.00
2026-02-03T10:32:00Z,57.00,43.00
2026-02-03T10:34:00Z,56.98,43.00
2026-02-03T10:37:00Z,57.00,43.00
2026-02-03T10:38:00Z,57.00,44.00
2026-02-03T10:45:00Z,57.00,44.00
2026-02-03T10:47:00Z,57.00,44.00
2026-02-03T10:49:00Z,57.00,44.00
2026-02-03T10:50:00Z,57.00,44.00
2026-02-03T10:53:00Z,57.00,44.00
2026-02-03T10:54:00Z,57.00,44.00
2026-02-03T10:55:00Z,57.00,44.00
2026-02-03T10:57:00Z,57.00,44.00
2026-02-03T10:58:00Z,57.00,44.00
2026-02-03T11:00:00Z,57.00,44.00
2026-02-03T11:01:00Z,57.00,44.00
2026-02-03T11:02:00Z,57.00,44.00
2026-02-03T11:03:00Z,57.00,44.00
2026-02-03T11:05:00Z,57.00,44.00
2026-02-03T11:06:00Z,57.00,44.00
2026-02-03T11:07:00Z,57.00,44.00
2026-02-03T11:08:00Z,57.00,44.00
2026-02-03T11:09:00Z,57.00,44.00
2026-02-03T11:11:00Z,57.00,44.00
2026-02-03T11:12:00Z,57.00,44.00
2026-02-03T11:13:00Z,57.00,44.00
2026-02-03T11:14:00Z,57.00,44.00
2026-02-03T11:15:00Z,57.00,43.00
2026-02-03T11:16:00Z,56.98,43.00
2026-02-03T11:17:00Z,56.98,42.15
2026-02-03T11:18:00Z,56.98,42.00
2026-02-03T11:19:00Z,56.98,41.08
2026-02-03T11:20:00Z,56.98,42.00
2026-02-03T11:21:00Z,56.98,43.00
2026-02-03T11:24:00Z,57.00,43.00
2026-02-03T11:25:00Z,57.00,43.00
2026-02-03T11:26:00Z,57.00,42.00
2026-02-03T11:27:00Z,57.00,43.00
2026-02-03T11:28:00Z,58.00,43.00
2026-02-03T11:29:00Z,58.00,43.00
2026-02-03T11:30:00Z,58.00,43.00
2026-02-03T11:31:00Z,58.00,43.00
2026-02-03T11:36:00Z,58.00,43.00
2026-02-03T11:37:00Z,58.82,43.00
2026-02-03T11:38:00Z,59.00,43.00
2026-02-03T11:39:00Z,58.00,43.67
2026-02-03T11:40:00Z,56.99,46.80
2026-02-03T11:41:00Z,56.25,44.45
2026-02-03T11:42:00Z,53.31,47.88
2026-02-03T11:43:00Z,54.20,47.56
2026-02-03T11:44:00Z,57.37,44.29
2026-02-03T11:45:00Z,59.28,43.49
2026-02-03T11:46:00Z,59.00,45.00
2026-02-03T11:47:00Z,61.02,41.00
2026-02-03T11:48:00Z,60.86,41.09
2026-02-03T11:49:00Z,62.18,36.83
2026-02-03T11:50:00Z,57.01,43.04
2026-02-03T11:51:00Z,57.52,43.69
2026-02-03T11:52:00Z,58.63,41.99
2026-02-03T11:53:00Z,62.19,40.38
2026-02-03T11:54:00Z,60.75,41.05
2026-02-03T11:55:00Z,58.17,42.44
2026-02-03T11:56:00Z,60.36,42.09
2026-02-03T11:57:00Z,59.96,42.11
2026-02-03T11:58:00Z,59.72,41.90
2026-02-03T11:59:00Z,61.87,40.00
2026-02-03T12:00:00Z,65.94,34.25
2026-02-03T12:01:00Z,69.78,32.96
2026-02-03T12:02:00Z,74.76,27.49
2026-02-03T12:03:00Z,71.10,30.99
2026-02-03T12:04:00Z,64.72,35.38
2026-02-03T12:05:00Z,63.11,38.28
2026-02-03T12:06:00Z,64.00,37.23
2026-02-03T12:07:00Z,65.94,36.01
2026-02-03T12:08:00Z,66.73,34.46
2026-02-03T12:09:00Z,66.48,35.04
2026-02-03T12:10:00Z,66.79,34.87
2026-02-03T12:11:00Z,66.11,38.07
2026-02-03T12:12:00Z,69.96,30.82
2026-02-03T12:13:00Z,81.38,18.86
2026-02-03T12:14:00Z,84.24,15.33
2026-02-03T12:15:00Z,86.11,14.87
2026-02-03T12:16:00Z,88.21,12.93
2026-02-03T12:17:00Z,89.37,11.94
2026-02-03T12:18:00Z,89.16,12.00
2026-02-03T12:19:00Z,88.77,11.26
2026-02-03T12:20:00Z,87.54,13.50
2026-02-03T12:21:00Z,85.41,15.26
2026-02-03T12:22:00Z,89.35,13.99
2026-02-03T12:23:00Z,87.74,14.64
2026-02-03T12:24:00Z,86.11,15.10
2026-02-03T12:25:00Z,84.77,17.65
2026-02-03T12:26:00Z,81.13,19.08
2026-02-03T12:27:00Z,78.49,28.47
2026-02-03T12:28:00Z,71.74,30.78
2026-02-03T12:29:00Z,66.21,34.49
2026-02-03T12:30:00Z,66.51,35.44
2026-02-03T12:31:00Z,67.51,35.29
2026-02-03T12:32:00Z,68.16,35.63
2026-02-03T12:33:00Z,67.84,38.59
2026-02-03T12:34:00Z,69.16,41.76
2026-02-03T12:35:00Z,67.00,33.86
2026-02-03T12:36:00Z,64.34,36.68
2026-02-03T12:37:00Z,65.34,40.25
2026-02-03T12:38:00Z,64.52,37.90
2026-02-03T12:39:00Z,65.87,35.41
2026-02-03T12:40:00Z,66.42,36.73
2026-02-03T12:41:00Z,64.91,36.55
2026-02-03T12:42:00Z,68.20,33.93
2026-02-03T12:43:00Z,67.91,37.82
2026-02-03T12:44:00Z,64.22,37.84
2026-02-03T12:45:00Z,64.18,36.32
2026-02-03T12:46:00Z,66.86,36.05
2026-02-03T12:47:00Z,65.40,38.45
2026-02-03T12:48:00Z,62.68,36.31
2026-02-03T12:49:00Z,68.14,35.69
2026-02-03T12:50:00Z,64.00,35.79
2026-02-03T12:51:00Z,64.01,37.46
2026-02-03T12:52:00Z,63.69,36.31
2026-02-03T12:53:00Z,66.98,33.65
2026-02-03T12:54:00Z,62.68,40.11
2026-02-03T12:55:00Z,63.62,39.64
2026-02-03T12:56:00Z,66.57,35.32
2026-02-03T12:57:00Z,64.23,36.39
2026-02-03T12:58:00Z,65.08,35.93
2026-02-03T12:59:00Z,68.23,36.72
2026-02-03T13:00:00Z,63.57,36.68
2026-02-03T13:01:00Z,60.46,39.13
2026-02-03T13:02:00Z,50.36,49.54
2026-02-03T13:03:00Z,31.43,69.10
2026-02-03T13:04:00Z,29.70,71.58
2026-02-03T13:05:00Z,26.81,68.70
2026-02-03T13:06:00Z,21.51,78.22
2026-02-03T13:07:00Z,23.72,77.69
2026-02-03T13:08:00Z,19.90,77.29
2026-02-03T13:09:00Z,15.69,85.02
2026-02-03T13:10:00Z,17.20,83.94
2026-02-03T13:11:00Z,8.25,94.11
2026-02-03T13:12:00Z,3.92,94.52
2026-02-03T13:13:00Z,4.00,96.75
2026-02-03T13:14:00Z,2.51,97.32
2026-02-03T13:15:00Z,1.31,98.91
2026-02-03T13:16:00Z,3.05,97.11
2026-02-03T13:17:00Z,4.34,98.05
2026-02-03T13:18:00Z,2.32,97.81
2026-02-03T13:19:00Z,3.24,98.84
2026-02-03T13:20:00Z,1.00,98.87
2026-02-03T13:21:00Z,5.21,95.51
2026-02-03T13:22:00Z,9.40,92.00
2026-02-03T13:23:00Z,3.89,95.69
2026-02-03T13:24:00Z,3.02,96.57
2026-02-03T13:25:00Z,8.05,92.98
2026-02-03T13:26:00Z,12.09,89.08
2026-02-03T13:27:00Z,12.90,87.98
2026-02-03T13:28:00Z,21.25,82.37
2026-02-03T13:29:00Z,37.03,62.81
2026-02-03T13:30:00Z,39.74,52.14
2026-02-03T13:31:00Z,47.51,61.29
2026-02-03T13:32:00Z,60.93,38.86
2026-02-03T13:33:00Z,71.16,31.61
2026-02-03T13:34:00Z,67.74,31.67
2026-02-03T13:35:00Z,68.92,26.27
2026-02-03T13:36:00Z,69.95,28.29
2026-02-03T13:37:00Z,65.49,35.96
2026-02-03T13:38:00Z,67.80,34.63
2026-02-03T13:39:00Z,55.55,40.30
2026-02-03T13:40:00Z,71.57,27.58
2026-02-03T13:41:00Z,84.68,12.27
2026-02-03T13:42:00Z,73.47,23.49
2026-02-03T13:43:00Z,52.09,44.48
2026-02-03T13:44:00Z,24.87,68.98
2026-02-03T13:45:00Z,6.41,94.53
2026-02-03T13:46:00Z,11.64,86.91
2026-02-03T13:47:00Z,6.77,98.49
2026-02-03T13:48:00Z,1.00,99.00
2026-02-03T13:49:00Z,1.00,99.00
2026-02-03T13:50:00Z,1.00,99.00
2026-02-03T13:51:00Z,1.00,99.00
