# event_ticker=KXATPMATCH-25OCT23MUNSHE
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Jaume Munar
# fav_player=Ben Shelton
# dog_player=Jaume Munar
# kalshi_date=2025-10-23
timestamp,Ben Shelton,Jaume Munar
2025-10-23T10:03:00Z,67.00,35.00
2025-10-23T10:08:00Z,67.00,35.00
2025-10-23T10:15:00Z,67.00,35.00
2025-10-23T10:19:00Z,66.00,35.00
2025-10-23T10:21:00Z,67.00,35.00
2025-10-23T10:25:00Z,67.00,35.00
2025-10-23T10:26:00Z,67.00,35.00
2025-10-23T10:29:00Z,67.00,35.00
2025-10-23T10:30:00Z,67.00,35.00
2025-10-23T10:32:00Z,67.00,35.00
2025-10-23T10:39:00Z,67.00,35.00
2025-10-23T10:40:00Z,67.00,35.00
2025-10-23T10:43:00Z,67.00,35.00
2025-10-23T10:46:00Z,67.00,35.00
2025-10-23T10:47:00Z,67.00,36.00
2025-10-23T10:50:00Z,66.00,36.00
2025-10-23T10:54:00Z,66.00,36.00
2025-10-23T10:55:00Z,66.00,36.00
2025-10-23T10:57:00Z,66.00,36.00
2025-10-23T10:59:00Z,66.00,36.00
2025-10-23T11:08:00Z,66.00,36.00
2025-10-23T11:09:00Z,66.00,36.00
2025-10-23T11:17:00Z,66.00,36.00
2025-10-23T11:19:00Z,66.00,36.00
2025-10-23T11:21:00Z,66.00,36.00
2025-10-23T11:22:00Z,66.00,36.00
2025-10-23T11:25:00Z,66.00,36.00
2025-10-23T11:33:00Z,66.00,36.00
2025-10-23T11:39:00Z,66.00,36.00
2025-10-23T11:40:00Z,66.00,36.00
2025-10-23T11:44:00Z,66.00,36.00
2025-10-23T11:49:00Z,66.00,36.00
2025-10-23T11:50:00Z,66.00,35.69
2025-10-23T11:56:00Z,66.00,35.69
2025-10-23T11:57:00Z,66.00,35.69
2025-10-23T11:59:00Z,66.00,35.69
2025-10-23T12:00:00Z,66.00,35.69
2025-10-23T12:01:00Z,66.00,35.69
2025-10-23T12:03:00Z,66.00,35.69
2025-10-23T12:09:00Z,66.00,35.69
2025-10-23T12:12:00Z,66.00,35.69
2025-10-23T12:13:00Z,66.00,35.69
2025-10-23T12:17:00Z,66.00,35.69
2025-10-23T12:18:00Z,66.83,35.00
2025-10-23T12:20:00Z,66.00,35.00
2025-10-23T12:27:00Z,66.98,35.00
2025-10-23T12:28:00Z,67.00,35.00
2025-10-23T12:30:00Z,65.18,35.00
2025-10-23T12:31:00Z,65.85,35.00
2025-10-23T12:33:00Z,67.00,35.00
2025-10-23T12:35:00Z,67.00,35.00
2025-10-23T12:38:00Z,67.00,35.00
2025-10-23T12:42:00Z,67.00,35.00
2025-10-23T12:43:00Z,67.00,35.00
2025-10-23T12:44:00Z,67.00,35.00
2025-10-23T12:48:00Z,66.00,35.00
2025-10-23T12:50:00Z,66.00,35.00
2025-10-23T12:51:00Z,66.00,35.00
2025-10-23T12:52:00Z,66.00,35.00
2025-10-23T12:53:00Z,66.00,35.00
2025-10-23T12:54:00Z,66.00,35.00
2025-10-23T12:55:00Z,66.00,35.00
2025-10-23T12:56:00Z,66.00,35.00
2025-10-23T12:57:00Z,66.00,35.00
2025-10-23T12:58:00Z,66.00,35.00
2025-10-23T13:01:00Z,66.00,35.00
2025-10-23T13:02:00Z,66.00,35.00
2025-10-23T13:03:00Z,66.00,35.00
2025-10-23T13:04:00Z,66.00,35.00
2025-10-23T13:06:00Z,66.00,35.00
2025-10-23T13:07:00Z,66.00,35.00
2025-10-23T13:08:00Z,66.00,35.00
2025-10-23T13:10:00Z,66.00,35.00
2025-10-23T13:12:00Z,66.00,35.00
2025-10-23T13:13:00Z,66.00,35.00
2025-10-23T13:14:00Z,66.00,35.00
2025-10-23T13:16:00Z,66.00,36.00
2025-10-23T13:17:00Z,66.00,36.00
2025-10-23T13:18:00Z,66.00,36.00
2025-10-23T13:19:00Z,66.00,35.00
2025-10-23T13:20:00Z,66.00,35.00
2025-10-23T13:21:00Z,66.00,35.00
2025-10-23T13:22:00Z,66.00,35.00
2025-10-23T13:23:00Z,66.00,35.00
2025-10-23T13:24:00Z,66.00,35.00
2025-10-23T13:25:00Z,66.00,35.00
2025-10-23T13:26:00Z,66.00,35.00
2025-10-23T13:27:00Z,66.00,35.00
2025-10-23T13:28:00Z,66.00,35.00
2025-10-23T13:29:00Z,66.00,35.00
2025-10-23T13:30:00Z,66.00,35.00
2025-10-23T13:31:00Z,66.00,35.00
2025-10-23T13:32:00Z,66.00,35.59
2025-10-23T13:33:00Z,66.00,36.00
2025-10-23T13:34:00Z,66.00,35.00
2025-10-23T13:35:00Z,66.00,35.16
2025-10-23T13:36:00Z,66.00,36.00
2025-10-23T13:37:00Z,66.00,35.00
2025-10-23T13:38:00Z,66.00,35.89
2025-10-23T13:39:00Z,66.00,36.00
2025-10-23T13:40:00Z,66.00,34.00
2025-10-23T13:41:00Z,66.00,36.00
2025-10-23T13:42:00Z,66.00,36.00
2025-10-23T13:43:00Z,66.00,36.00
2025-10-23T13:44:00Z,65.86,36.00
2025-10-23T13:45:00Z,66.00,35.00
2025-10-23T13:46:00Z,66.00,35.79
2025-10-23T13:47:00Z,66.00,36.00
2025-10-23T13:48:00Z,66.00,36.00
2025-10-23T13:49:00Z,66.00,36.00
2025-10-23T13:50:00Z,65.32,36.00
2025-10-23T13:51:00Z,66.00,36.00
2025-10-23T13:53:00Z,66.00,36.00
2025-10-23T13:54:00Z,66.00,36.00
2025-10-23T13:55:00Z,66.00,36.00
2025-10-23T13:56:00Z,66.00,36.00
2025-10-23T13:57:00Z,64.56,36.00
2025-10-23T13:58:00Z,65.00,36.00
2025-10-23T13:59:00Z,64.06,36.07
2025-10-23T14:00:00Z,63.95,36.00
2025-10-23T14:01:00Z,65.00,36.00
2025-10-23T14:02:00Z,65.00,36.00
2025-10-23T14:03:00Z,65.00,36.01
2025-10-23T14:04:00Z,65.00,37.00
2025-10-23T14:05:00Z,65.00,37.00
2025-10-23T14:06:00Z,65.00,35.00
2025-10-23T14:07:00Z,65.00,37.00
2025-10-23T14:08:00Z,65.00,36.98
2025-10-23T14:09:00Z,65.00,36.98
2025-10-23T14:10:00Z,65.00,37.00
2025-10-23T14:11:00Z,65.00,37.00
2025-10-23T14:12:00Z,65.00,37.00
2025-10-23T14:13:00Z,65.00,37.00
2025-10-23T14:14:00Z,65.00,38.00
2025-10-23T14:15:00Z,65.00,38.00
2025-10-23T14:16:00Z,65.00,38.00
2025-10-23T14:17:00Z,65.00,38.00
2025-10-23T14:18:00Z,65.00,39.00
2025-10-23T14:19:00Z,65.00,39.00
2025-10-23T14:20:00Z,64.71,39.37
2025-10-23T14:21:00Z,62.60,39.00
2025-10-23T14:22:00Z,62.55,40.08
2025-10-23T14:23:00Z,60.03,43.00
2025-10-23T14:24:00Z,58.24,43.96
2025-10-23T14:25:00Z,58.30,43.96
2025-10-23T14:26:00Z,60.24,40.00
2025-10-23T14:27:00Z,59.76,40.00
2025-10-23T14:28:00Z,60.16,40.00
2025-10-23T14:29:00Z,59.60,41.88
2025-10-23T14:30:00Z,59.00,41.00
2025-10-23T14:31:00Z,59.04,41.80
2025-10-23T14:32:00Z,58.61,42.16
2025-10-23T14:33:00Z,57.90,42.87
2025-10-23T14:34:00Z,55.69,46.57
2025-10-23T14:35:00Z,52.70,50.75
2025-10-23T14:36:00Z,54.35,48.30
2025-10-23T14:37:00Z,57.46,42.91
2025-10-23T14:38:00Z,57.00,46.00
2025-10-23T14:39:00Z,61.56,44.17
2025-10-23T14:40:00Z,59.95,42.11
2025-10-23T14:41:00Z,57.96,43.91
2025-10-23T14:42:00Z,57.98,44.37
2025-10-23T14:43:00Z,57.83,46.00
2025-10-23T14:44:00Z,56.84,45.25
2025-10-23T14:45:00Z,64.25,48.64
2025-10-23T14:46:00Z,40.33,62.55
2025-10-23T14:47:00Z,38.22,63.68
2025-10-23T14:48:00Z,39.23,64.58
2025-10-23T14:49:00Z,42.85,60.59
2025-10-23T14:50:00Z,36.43,65.98
2025-10-23T14:51:00Z,29.13,71.13
2025-10-23T14:52:00Z,29.99,71.36
2025-10-23T14:53:00Z,29.87,72.55
2025-10-23T14:54:00Z,27.68,73.48
2025-10-23T14:55:00Z,27.19,73.88
2025-10-23T14:56:00Z,27.44,74.81
2025-10-23T14:57:00Z,27.04,75.05
2025-10-23T14:58:00Z,26.44,74.12
2025-10-23T14:59:00Z,28.48,72.29
2025-10-23T15:00:00Z,26.62,75.00
2025-10-23T15:01:00Z,26.00,75.95
2025-10-23T15:02:00Z,25.52,75.88
2025-10-23T15:03:00Z,25.51,76.54
2025-10-23T15:04:00Z,26.30,75.22
2025-10-23T15:05:00Z,28.01,72.31
2025-10-23T15:06:00Z,30.34,70.37
2025-10-23T15:07:00Z,28.18,72.29
2025-10-23T15:08:00Z,27.12,73.71
2025-10-23T15:09:00Z,26.90,73.59
2025-10-23T15:10:00Z,30.07,72.18
2025-10-23T15:11:00Z,30.80,71.71
2025-10-23T15:12:00Z,31.08,70.00
2025-10-23T15:13:00Z,30.95,71.20
2025-10-23T15:14:00Z,30.88,72.82
2025-10-23T15:15:00Z,28.94,72.87
2025-10-23T15:16:00Z,29.68,73.00
2025-10-23T15:17:00Z,28.41,73.64
2025-10-23T15:18:00Z,26.24,74.89
2025-10-23T15:19:00Z,30.00,71.07
2025-10-23T15:20:00Z,29.95,70.78
2025-10-23T15:21:00Z,28.85,72.00
2025-10-23T15:22:00Z,28.73,72.06
2025-10-23T15:23:00Z,30.49,69.41
2025-10-23T15:24:00Z,28.91,73.00
2025-10-23T15:25:00Z,29.92,72.37
2025-10-23T15:26:00Z,31.05,70.50
2025-10-23T15:27:00Z,31.18,72.00
2025-10-23T15:28:00Z,24.94,75.98
2025-10-23T15:29:00Z,22.24,78.61
2025-10-23T15:30:00Z,7.31,91.57
2025-10-23T15:31:00Z,5.79,93.96
2025-10-23T15:32:00Z,6.71,93.86
2025-10-23T15:33:00Z,5.36,97.31
2025-10-23T15:34:00Z,3.20,97.70
2025-10-23T15:35:00Z,4.46,95.41
2025-10-23T15:36:00Z,3.94,95.91
2025-10-23T15:37:00Z,3.43,97.08
2025-10-23T15:38:00Z,2.97,97.73
2025-10-23T15:39:00Z,1.29,98.87
2025-10-23T15:40:00Z,1.29,99.00
2025-10-23T15:41:00Z,1.29,99.00
