# event_ticker=KXATPMATCH-26APR13NAVSHE
# final_score=7-6(4) 3-6 6-3
# score_resolution=6-7 6-3 3-6
# match_winner=Ben Shelton
# fav_player=Emilio Nava
# dog_player=Ben Shelton
# kalshi_date=2026-04-13
timestamp,Emilio Nava,Ben Shelton
2026-04-13T03:10:00Z,26.00,76.00
2026-04-13T03:11:00Z,26.00,76.00
2026-04-13T03:12:00Z,26.00,76.00
2026-04-13T03:14:00Z,26.00,76.00
2026-04-13T03:15:00Z,26.00,76.00
2026-04-13T03:17:00Z,26.00,76.00
2026-04-13T03:18:00Z,26.00,76.00
2026-04-13T03:19:00Z,26.00,76.00
2026-04-13T03:20:00Z,26.00,76.00
2026-04-13T03:21:00Z,26.00,75.00
2026-04-13T03:24:00Z,26.00,75.42
2026-04-13T03:25:00Z,26.00,74.07
2026-04-13T03:26:00Z,26.00,74.29
2026-04-13T03:27:00Z,24.60,76.00
2026-04-13T03:28:00Z,24.60,76.00
2026-04-13T03:30:00Z,24.60,74.02
2026-04-13T03:31:00Z,24.60,76.00
2026-04-13T03:32:00Z,24.60,76.00
2026-04-13T03:33:00Z,24.60,76.00
2026-04-13T03:34:00Z,24.60,76.00
2026-04-13T03:35:00Z,24.60,76.00
2026-04-13T03:36:00Z,24.60,76.00
2026-04-13T03:38:00Z,26.00,76.00
2026-04-13T03:39:00Z,26.00,76.00
2026-04-13T03:40:00Z,26.00,76.00
2026-04-13T03:41:00Z,26.00,76.02
2026-04-13T03:44:00Z,25.00,76.02
2026-04-13T03:45:00Z,25.00,76.00
2026-04-13T03:46:00Z,25.00,76.00
2026-04-13T03:47:00Z,25.00,76.00
2026-04-13T03:49:00Z,25.00,76.00
2026-04-13T03:50:00Z,26.00,76.00
2026-04-13T03:52:00Z,26.00,76.00
2026-04-13T03:53:00Z,26.00,76.00
2026-04-13T03:54:00Z,26.00,76.66
2026-04-13T04:02:00Z,26.00,76.00
2026-04-13T04:03:00Z,26.00,77.00
2026-04-13T04:05:00Z,26.00,76.00
2026-04-13T04:06:00Z,26.00,76.00
2026-04-13T04:08:00Z,26.00,76.00
2026-04-13T04:11:00Z,26.00,76.00
2026-04-13T04:12:00Z,26.00,76.54
2026-04-13T04:16:00Z,26.00,76.00
2026-04-13T04:18:00Z,26.00,76.00
2026-04-13T04:20:00Z,26.00,76.00
2026-04-13T04:21:00Z,26.00,76.84
2026-04-13T04:22:00Z,26.00,77.96
2026-04-13T04:23:00Z,26.00,77.00
2026-04-13T04:24:00Z,24.03,78.61
2026-04-13T04:27:00Z,24.03,77.00
2026-04-13T04:28:00Z,24.03,76.00
2026-04-13T04:29:00Z,24.03,77.00
2026-04-13T04:30:00Z,23.94,77.00
2026-04-13T04:31:00Z,25.00,77.00
2026-04-13T04:33:00Z,25.00,77.00
2026-04-13T04:34:00Z,25.00,77.00
2026-04-13T04:37:00Z,25.00,77.00
2026-04-13T04:38:00Z,25.00,78.00
2026-04-13T04:39:00Z,25.00,76.72
2026-04-13T04:40:00Z,25.00,77.00
2026-04-13T04:41:00Z,25.00,78.00
2026-04-13T04:42:00Z,25.00,78.00
2026-04-13T04:43:00Z,25.00,76.00
2026-04-13T04:44:00Z,25.00,78.00
2026-04-13T04:46:00Z,25.00,77.00
2026-04-13T04:47:00Z,25.00,77.00
2026-04-13T04:48:00Z,25.00,77.00
2026-04-13T04:50:00Z,24.47,78.00
2026-04-13T04:51:00Z,25.00,78.00
2026-04-13T04:52:00Z,25.00,77.00
2026-04-13T04:57:00Z,25.00,77.00
2026-04-13T05:01:00Z,25.00,77.00
2026-04-13T05:02:00Z,25.00,77.00
2026-04-13T05:03:00Z,25.00,76.00
2026-04-13T05:04:00Z,25.00,76.00
2026-04-13T05:05:00Z,25.00,77.00
2026-04-13T05:06:00Z,25.00,77.00
2026-04-13T05:07:00Z,25.00,77.00
2026-04-13T05:09:00Z,25.00,75.94
2026-04-13T05:11:00Z,25.00,76.00
2026-04-13T05:14:00Z,25.00,76.00
2026-04-13T05:15:00Z,25.00,76.00
2026-04-13T05:16:00Z,25.00,76.00
2026-04-13T05:18:00Z,25.00,76.00
2026-04-13T05:19:00Z,25.00,76.00
2026-04-13T05:20:00Z,25.00,76.00
2026-04-13T05:21:00Z,25.00,76.00
2026-04-13T05:25:00Z,24.00,76.00
2026-04-13T05:26:00Z,24.00,76.00
2026-04-13T05:28:00Z,24.70,76.00
2026-04-13T05:29:00Z,24.70,76.00
2026-04-13T05:34:00Z,24.70,76.00
2026-04-13T05:38:00Z,23.09,78.81
2026-04-13T05:39:00Z,23.09,77.00
2026-04-13T05:40:00Z,23.00,77.00
2026-04-13T05:45:00Z,23.00,77.00
2026-04-13T05:47:00Z,24.00,77.00
2026-04-13T05:48:00Z,24.00,77.00
2026-04-13T05:49:00Z,24.00,77.00
2026-04-13T05:51:00Z,24.00,77.00
2026-04-13T06:03:00Z,23.00,78.95
2026-04-13T06:04:00Z,23.00,77.44
2026-04-13T06:05:00Z,23.00,78.00
2026-04-13T06:06:00Z,23.00,77.09
2026-04-13T06:09:00Z,24.00,77.09
2026-04-13T06:10:00Z,24.00,78.00
2026-04-13T06:11:00Z,24.00,78.00
2026-04-13T06:12:00Z,24.00,78.00
2026-04-13T06:13:00Z,24.00,78.00
2026-04-13T06:15:00Z,24.00,78.00
2026-04-13T06:16:00Z,24.00,78.00
2026-04-13T06:20:00Z,24.00,78.89
2026-04-13T06:23:00Z,24.00,78.00
2026-04-13T06:25:00Z,24.00,78.00
2026-04-13T06:36:00Z,24.00,78.00
2026-04-13T06:37:00Z,24.00,78.00
2026-04-13T06:43:00Z,24.00,79.45
2026-04-13T06:46:00Z,24.00,79.00
2026-04-13T06:48:00Z,25.00,79.00
2026-04-13T06:51:00Z,25.00,78.00
2026-04-13T06:52:00Z,25.00,78.00
2026-04-13T06:54:00Z,25.00,78.00
2026-04-13T06:55:00Z,25.00,78.00
2026-04-13T06:56:00Z,25.00,78.00
2026-04-13T06:57:00Z,25.00,78.00
2026-04-13T07:00:00Z,25.00,78.00
2026-04-13T07:01:00Z,25.00,78.00
2026-04-13T07:02:00Z,25.00,79.00
2026-04-13T07:09:00Z,25.00,79.00
2026-04-13T07:14:00Z,25.00,79.00
2026-04-13T07:18:00Z,25.00,79.00
2026-04-13T07:22:00Z,25.00,79.00
2026-04-13T07:26:00Z,25.00,79.00
2026-04-13T07:27:00Z,25.00,79.00
2026-04-13T07:37:00Z,24.00,79.00
2026-04-13T07:41:00Z,24.00,79.00
2026-04-13T07:47:00Z,25.00,79.00
2026-04-13T07:51:00Z,25.00,77.00
2026-04-13T08:10:00Z,25.00,77.00
2026-04-13T08:12:00Z,25.00,77.00
2026-04-13T08:13:00Z,25.00,77.00
2026-04-13T08:17:00Z,25.00,77.00
2026-04-13T08:21:00Z,25.00,77.00
2026-04-13T08:24:00Z,25.00,77.00
2026-04-13T08:25:00Z,25.00,77.00
2026-04-13T08:36:00Z,25.00,77.00
2026-04-13T08:37:00Z,25.00,77.00
2026-04-13T08:38:00Z,25.00,77.00
2026-04-13T08:39:00Z,25.00,78.73
2026-04-13T08:43:00Z,25.00,77.00
2026-04-13T08:44:00Z,25.00,77.00
2026-04-13T08:47:00Z,25.00,77.00
2026-04-13T08:51:00Z,25.00,77.00
2026-04-13T08:53:00Z,25.00,77.00
2026-04-13T08:54:00Z,25.00,77.00
2026-04-13T08:56:00Z,25.00,77.00
2026-04-13T09:07:00Z,25.00,77.00
2026-04-13T09:10:00Z,25.00,77.00
2026-04-13T09:14:00Z,25.00,77.00
2026-04-13T09:15:00Z,25.00,77.00
2026-04-13T09:21:00Z,25.00,77.00
2026-04-13T09:28:00Z,25.00,77.00
2026-04-13T09:30:00Z,25.00,77.00
2026-04-13T09:31:00Z,25.00,77.00
2026-04-13T09:35:00Z,25.00,77.00
2026-04-13T09:39:00Z,25.00,77.00
2026-04-13T09:43:00Z,25.00,77.00
2026-04-13T09:45:00Z,25.00,77.00
2026-04-13T09:54:00Z,25.00,77.00
2026-04-13T09:56:00Z,25.00,77.00
2026-04-13T09:57:00Z,25.00,77.00
2026-04-13T09:59:00Z,25.00,77.00
2026-04-13T10:02:00Z,25.00,77.00
2026-04-13T10:13:00Z,25.00,77.00
2026-04-13T10:16:00Z,25.00,77.00
2026-04-13T10:17:00Z,25.00,77.00
2026-04-13T10:21:00Z,25.00,77.00
2026-04-13T10:22:00Z,25.00,77.00
2026-04-13T10:23:00Z,25.00,77.00
2026-04-13T10:24:00Z,25.00,76.00
2026-04-13T10:25:00Z,25.00,76.00
2026-04-13T10:26:00Z,25.00,75.00
2026-04-13T10:27:00Z,25.00,75.00
2026-04-13T10:29:00Z,25.00,75.00
2026-04-13T10:31:00Z,25.00,75.00
2026-04-13T10:33:00Z,25.00,75.00
2026-04-13T10:35:00Z,25.00,75.00
2026-04-13T10:38:00Z,25.00,75.00
2026-04-13T10:39:00Z,25.00,75.00
2026-04-13T10:40:00Z,25.00,75.00
2026-04-13T10:41:00Z,25.00,75.00
2026-04-13T10:43:00Z,25.00,75.00
2026-04-13T10:47:00Z,25.00,75.00
2026-04-13T10:48:00Z,25.00,75.00
2026-04-13T10:50:00Z,25.00,75.00
2026-04-13T10:51:00Z,26.00,75.00
2026-04-13T10:52:00Z,26.00,75.00
2026-04-13T10:53:00Z,26.00,75.00
2026-04-13T10:54:00Z,26.00,75.00
2026-04-13T10:55:00Z,26.00,75.00
2026-04-13T10:57:00Z,26.00,75.00
2026-04-13T10:59:00Z,26.00,75.00
2026-04-13T11:01:00Z,26.00,75.00
2026-04-13T11:02:00Z,26.00,75.00
2026-04-13T11:03:00Z,26.00,75.00
2026-04-13T11:04:00Z,26.00,75.00
2026-04-13T11:05:00Z,26.00,75.00
2026-04-13T11:06:00Z,26.00,75.00
2026-04-13T11:07:00Z,26.00,75.00
2026-04-13T11:08:00Z,26.00,75.00
2026-04-13T11:10:00Z,26.00,75.00
2026-04-13T11:11:00Z,26.00,75.00
2026-04-13T11:13:00Z,26.00,75.00
2026-04-13T11:14:00Z,26.00,75.00
2026-04-13T11:15:00Z,26.00,75.00
2026-04-13T11:16:00Z,26.00,75.00
2026-04-13T11:17:00Z,26.00,75.00
2026-04-13T11:18:00Z,26.00,75.00
2026-04-13T11:21:00Z,26.00,75.00
2026-04-13T11:22:00Z,25.00,75.00
2026-04-13T11:23:00Z,25.00,75.00
2026-04-13T11:25:00Z,26.00,75.00
2026-04-13T11:26:00Z,26.00,75.00
2026-04-13T11:27:00Z,26.00,75.00
2026-04-13T11:28:00Z,26.00,75.00
2026-04-13T11:29:00Z,26.00,75.00
2026-04-13T11:33:00Z,26.00,75.00
2026-04-13T11:34:00Z,26.00,75.00
2026-04-13T11:35:00Z,26.00,75.00
2026-04-13T11:36:00Z,26.00,75.00
2026-04-13T11:37:00Z,26.00,75.00
2026-04-13T11:38:00Z,26.00,75.00
2026-04-13T11:39:00Z,26.00,75.00
2026-04-13T11:41:00Z,26.00,75.00
2026-04-13T11:42:00Z,26.00,75.00
2026-04-13T11:44:00Z,26.00,75.00
2026-04-13T11:45:00Z,26.00,75.00
2026-04-13T11:46:00Z,26.00,75.00
2026-04-13T11:47:00Z,26.00,75.00
2026-04-13T11:48:00Z,26.00,74.23
2026-04-13T11:49:00Z,26.00,75.00
2026-04-13T11:50:00Z,26.00,75.00
2026-04-13T11:51:00Z,26.00,75.00
2026-04-13T11:53:00Z,26.00,74.09
2026-04-13T11:54:00Z,26.00,75.00
2026-04-13T11:55:00Z,26.00,75.00
2026-04-13T11:56:00Z,26.00,75.00
2026-04-13T11:57:00Z,26.00,74.89
2026-04-13T11:58:00Z,26.00,75.00
2026-04-13T11:59:00Z,26.00,75.00
2026-04-13T12:00:00Z,26.00,75.00
2026-04-13T12:01:00Z,26.00,75.00
2026-04-13T12:02:00Z,26.00,75.00
2026-04-13T12:03:00Z,26.00,74.91
2026-04-13T12:04:00Z,26.00,75.00
2026-04-13T12:05:00Z,26.00,75.00
2026-04-13T12:07:00Z,26.00,75.00
2026-04-13T12:08:00Z,26.00,75.00
2026-04-13T12:09:00Z,26.00,75.00
2026-04-13T12:10:00Z,26.00,75.00
2026-04-13T12:12:00Z,26.00,75.00
2026-04-13T12:13:00Z,26.00,75.00
2026-04-13T12:14:00Z,26.00,75.00
2026-04-13T12:15:00Z,26.00,75.00
2026-04-13T12:16:00Z,27.00,75.00
2026-04-13T12:17:00Z,27.00,75.00
2026-04-13T12:18:00Z,25.58,75.00
2026-04-13T12:19:00Z,27.00,75.00
2026-04-13T12:20:00Z,27.00,75.00
2026-04-13T12:21:00Z,27.00,75.00
2026-04-13T12:22:00Z,27.00,75.00
2026-04-13T12:23:00Z,27.00,75.00
2026-04-13T12:24:00Z,27.00,75.00
2026-04-13T12:25:00Z,27.00,75.00
2026-04-13T12:26:00Z,27.00,75.00
2026-04-13T12:27:00Z,27.00,74.98
2026-04-13T12:28:00Z,27.00,75.00
2026-04-13T12:29:00Z,27.00,76.00
2026-04-13T12:30:00Z,27.00,76.00
2026-04-13T12:31:00Z,27.00,76.00
2026-04-13T12:32:00Z,26.00,76.00
2026-04-13T12:33:00Z,26.00,77.35
2026-04-13T12:34:00Z,26.00,77.00
2026-04-13T12:35:00Z,25.16,77.00
2026-04-13T12:36:00Z,25.16,76.94
2026-04-13T12:37:00Z,25.16,77.00
2026-04-13T12:38:00Z,25.00,77.00
2026-04-13T12:39:00Z,25.00,77.00
2026-04-13T12:40:00Z,25.00,77.00
2026-04-13T12:41:00Z,25.00,77.90
2026-04-13T12:42:00Z,25.00,78.00
2026-04-13T12:43:00Z,25.00,78.00
2026-04-13T12:45:00Z,24.04,78.00
2026-04-13T12:46:00Z,24.04,79.00
2026-04-13T12:47:00Z,24.04,79.00
2026-04-13T12:48:00Z,24.04,78.96
2026-04-13T12:49:00Z,25.00,78.00
2026-04-13T12:50:00Z,25.00,78.00
2026-04-13T12:51:00Z,25.00,76.99
2026-04-13T12:52:00Z,25.00,77.60
2026-04-13T12:53:00Z,25.00,78.00
2026-04-13T12:54:00Z,24.00,77.19
2026-04-13T12:55:00Z,23.00,77.84
2026-04-13T12:56:00Z,23.00,78.77
2026-04-13T12:57:00Z,23.00,78.92
2026-04-13T12:58:00Z,21.00,79.69
2026-04-13T12:59:00Z,20.86,79.96
2026-04-13T13:00:00Z,20.86,80.61
2026-04-13T13:01:00Z,20.54,79.15
2026-04-13T13:02:00Z,22.89,78.74
2026-04-13T13:03:00Z,21.63,80.11
2026-04-13T13:04:00Z,20.00,81.11
2026-04-13T13:05:00Z,20.00,81.00
2026-04-13T13:06:00Z,19.74,81.07
2026-04-13T13:07:00Z,18.91,81.18
2026-04-13T13:08:00Z,22.52,79.04
2026-04-13T13:09:00Z,21.81,79.16
2026-04-13T13:10:00Z,19.96,81.22
2026-04-13T13:11:00Z,20.00,81.00
2026-04-13T13:12:00Z,19.65,80.96
2026-04-13T13:13:00Z,19.88,81.72
2026-04-13T13:14:00Z,19.00,82.64
2026-04-13T13:15:00Z,15.90,83.91
2026-04-13T13:16:00Z,19.12,81.80
2026-04-13T13:17:00Z,20.62,80.39
2026-04-13T13:18:00Z,21.00,80.47
2026-04-13T13:19:00Z,18.98,83.90
2026-04-13T13:20:00Z,19.00,82.88
2026-04-13T13:21:00Z,19.00,83.00
2026-04-13T13:22:00Z,19.19,80.74
2026-04-13T13:23:00Z,21.00,80.02
2026-04-13T13:24:00Z,20.76,80.51
2026-04-13T13:25:00Z,21.78,80.08
2026-04-13T13:26:00Z,25.03,77.42
2026-04-13T13:27:00Z,20.53,83.48
2026-04-13T13:28:00Z,20.19,81.41
2026-04-13T13:29:00Z,19.94,81.49
2026-04-13T13:30:00Z,22.09,80.88
2026-04-13T13:31:00Z,23.73,77.98
2026-04-13T13:32:00Z,23.67,79.82
2026-04-13T13:33:00Z,21.88,80.23
2026-04-13T13:34:00Z,21.97,80.03
2026-04-13T13:35:00Z,21.53,81.06
2026-04-13T13:36:00Z,21.17,78.91
2026-04-13T13:37:00Z,24.79,77.01
2026-04-13T13:38:00Z,23.60,78.49
2026-04-13T13:39:00Z,14.59,87.49
2026-04-13T13:40:00Z,12.53,86.41
2026-04-13T13:41:00Z,12.48,87.97
2026-04-13T13:42:00Z,14.19,87.00
2026-04-13T13:43:00Z,16.49,86.66
2026-04-13T13:44:00Z,10.93,90.13
2026-04-13T13:45:00Z,9.54,91.63
2026-04-13T13:46:00Z,8.95,91.30
2026-04-13T13:47:00Z,8.93,91.33
2026-04-13T13:48:00Z,8.32,91.76
2026-04-13T13:49:00Z,6.14,93.74
2026-04-13T13:50:00Z,9.21,90.23
2026-04-13T13:51:00Z,9.28,92.04
2026-04-13T13:52:00Z,9.52,93.36
2026-04-13T13:53:00Z,10.15,90.41
2026-04-13T13:54:00Z,9.90,90.05
2026-04-13T13:55:00Z,10.87,91.20
2026-04-13T13:56:00Z,14.55,87.82
2026-04-13T13:57:00Z,12.49,90.60
2026-04-13T13:58:00Z,10.05,90.33
2026-04-13T13:59:00Z,10.78,90.06
2026-04-13T14:00:00Z,12.39,89.97
2026-04-13T14:01:00Z,12.93,88.56
2026-04-13T14:02:00Z,12.99,87.30
2026-04-13T14:03:00Z,11.09,89.58
2026-04-13T14:04:00Z,10.79,89.72
2026-04-13T14:05:00Z,11.51,89.20
2026-04-13T14:06:00Z,12.89,88.80
2026-04-13T14:07:00Z,10.72,90.36
2026-04-13T14:08:00Z,10.99,90.01
2026-04-13T14:09:00Z,11.19,89.01
2026-04-13T14:10:00Z,13.00,87.92
2026-04-13T14:11:00Z,14.45,85.74
2026-04-13T14:12:00Z,19.49,82.76
2026-04-13T14:13:00Z,26.13,80.23
2026-04-13T14:14:00Z,30.83,71.44
2026-04-13T14:15:00Z,30.98,69.78
2026-04-13T14:16:00Z,30.90,70.98
2026-04-13T14:17:00Z,30.20,71.68
2026-04-13T14:18:00Z,29.99,71.88
2026-04-13T14:19:00Z,30.95,69.42
2026-04-13T14:20:00Z,32.74,68.13
2026-04-13T14:21:00Z,33.47,67.40
2026-04-13T14:22:00Z,32.97,68.88
2026-04-13T14:23:00Z,31.87,69.50
2026-04-13T14:24:00Z,31.44,70.49
2026-04-13T14:25:00Z,29.68,74.21
2026-04-13T14:26:00Z,32.50,69.81
2026-04-13T14:27:00Z,33.22,70.60
2026-04-13T14:28:00Z,32.30,67.61
2026-04-13T14:29:00Z,31.33,69.04
2026-04-13T14:30:00Z,33.53,69.50
2026-04-13T14:31:00Z,41.51,62.02
2026-04-13T14:32:00Z,43.05,59.01
2026-04-13T14:33:00Z,59.68,42.64
2026-04-13T14:34:00Z,69.45,31.26
2026-04-13T14:35:00Z,63.45,42.92
2026-04-13T14:36:00Z,47.09,52.98
2026-04-13T14:37:00Z,46.14,56.59
2026-04-13T14:38:00Z,44.55,54.48
2026-04-13T14:39:00Z,32.98,67.73
2026-04-13T14:40:00Z,24.97,74.46
2026-04-13T14:41:00Z,24.74,74.80
2026-04-13T14:42:00Z,24.07,74.61
2026-04-13T14:43:00Z,27.55,74.15
2026-04-13T14:44:00Z,27.82,74.35
2026-04-13T14:45:00Z,28.43,72.14
2026-04-13T14:46:00Z,26.47,72.94
2026-04-13T14:47:00Z,25.08,75.68
2026-04-13T14:48:00Z,25.07,76.64
2026-04-13T14:49:00Z,25.58,75.08
2026-04-13T14:50:00Z,21.91,78.04
2026-04-13T14:51:00Z,18.19,79.78
2026-04-13T14:52:00Z,12.41,87.03
2026-04-13T14:53:00Z,4.08,95.55
2026-04-13T14:54:00Z,1.84,97.75
2026-04-13T14:55:00Z,1.24,98.85
2026-04-13T14:56:00Z,1.01,98.44
2026-04-13T14:57:00Z,2.09,98.18
2026-04-13T14:58:00Z,2.04,98.77
2026-04-13T14:59:00Z,1.36,98.93
2026-04-13T15:00:00Z,1.00,99.00
2026-04-13T15:01:00Z,1.00,99.00
2026-04-13T15:02:00Z,1.00,99.00
2026-04-13T15:03:00Z,1.00,99.00
2026-04-13T15:04:00Z,1.00,99.00
