# event_ticker=KXATPMATCH-26FEB26TIABEL
# final_score=6-3 6-4
# match_winner=Frances Tiafoe
# fav_player=Frances Tiafoe
# dog_player=Mattia Bellucci
# kalshi_date=2026-02-26
timestamp,Frances Tiafoe,Mattia Bellucci
2026-02-26T17:54:00Z,67.00,34.00
2026-02-26T17:55:00Z,67.00,34.00
2026-02-26T17:56:00Z,67.00,34.00
2026-02-26T18:06:00Z,67.00,34.00
2026-02-26T18:08:00Z,67.00,34.00
2026-02-26T18:11:00Z,67.00,34.00
2026-02-26T18:13:00Z,67.00,34.00
2026-02-26T18:16:00Z,67.00,34.00
2026-02-26T18:17:00Z,67.00,34.00
2026-02-26T18:18:00Z,67.00,34.00
2026-02-26T18:23:00Z,67.00,34.00
2026-02-26T18:27:00Z,67.00,34.00
2026-02-26T18:29:00Z,67.00,34.00
2026-02-26T18:31:00Z,67.00,34.00
2026-02-26T18:32:00Z,67.00,34.00
2026-02-26T18:33:00Z,67.39,34.00
2026-02-26T18:34:00Z,68.00,34.00
2026-02-26T18:35:00Z,68.00,34.00
2026-02-26T18:36:00Z,68.00,34.00
2026-02-26T18:38:00Z,67.99,34.00
2026-02-26T18:39:00Z,67.99,33.00
2026-02-26T18:41:00Z,68.00,33.00
2026-02-26T18:43:00Z,68.00,33.00
2026-02-26T18:44:00Z,68.00,33.00
2026-02-26T18:46:00Z,68.00,34.00
2026-02-26T18:47:00Z,68.00,34.00
2026-02-26T18:48:00Z,68.00,34.00
2026-02-26T18:49:00Z,66.00,34.00
2026-02-26T18:52:00Z,68.00,34.00
2026-02-26T18:53:00Z,68.00,34.00
2026-02-26T18:55:00Z,68.00,34.00
2026-02-26T18:56:00Z,68.00,34.00
2026-02-26T19:00:00Z,68.00,34.00
2026-02-26T19:01:00Z,68.00,34.00
2026-02-26T19:02:00Z,68.00,34.00
2026-02-26T19:03:00Z,66.00,34.00
2026-02-26T19:05:00Z,68.00,34.00
2026-02-26T19:06:00Z,68.00,34.00
2026-02-26T19:08:00Z,68.00,34.00
2026-02-26T19:10:00Z,66.00,34.00
2026-02-26T19:11:00Z,66.00,34.00
2026-02-26T19:12:00Z,68.00,34.00
2026-02-26T19:13:00Z,68.00,33.00
2026-02-26T19:14:00Z,68.00,33.00
2026-02-26T19:15:00Z,69.00,33.00
2026-02-26T19:20:00Z,68.00,33.00
2026-02-26T19:23:00Z,68.00,33.00
2026-02-26T19:27:00Z,67.00,33.00
2026-02-26T19:28:00Z,68.00,33.00
2026-02-26T19:40:00Z,68.00,33.00
2026-02-26T19:41:00Z,67.00,33.00
2026-02-26T19:44:00Z,68.00,33.00
2026-02-26T19:46:00Z,68.00,33.00
2026-02-26T19:47:00Z,68.00,33.00
2026-02-26T19:48:00Z,68.00,33.00
2026-02-26T19:51:00Z,68.00,33.00
2026-02-26T19:54:00Z,68.96,33.00
2026-02-26T19:55:00Z,68.96,33.00
2026-02-26T19:58:00Z,69.00,33.00
2026-02-26T19:59:00Z,69.00,33.00
2026-02-26T20:04:00Z,69.00,33.00
2026-02-26T20:05:00Z,69.00,33.00
2026-02-26T20:07:00Z,69.00,33.00
2026-02-26T20:08:00Z,69.00,33.00
2026-02-26T20:10:00Z,69.00,33.00
2026-02-26T20:11:00Z,69.00,33.00
2026-02-26T20:13:00Z,68.00,33.00
2026-02-26T20:15:00Z,69.00,33.00
2026-02-26T20:18:00Z,69.00,33.00
2026-02-26T20:20:00Z,69.00,33.00
2026-02-26T20:21:00Z,69.00,33.00
2026-02-26T20:24:00Z,69.00,33.00
2026-02-26T20:28:00Z,69.00,33.00
2026-02-26T20:32:00Z,69.00,33.00
2026-02-26T20:33:00Z,69.00,33.00
2026-02-26T20:34:00Z,69.00,33.00
2026-02-26T20:35:00Z,69.00,33.00
2026-02-26T20:36:00Z,69.00,32.00
2026-02-26T20:37:00Z,69.00,32.00
2026-02-26T20:40:00Z,69.00,33.00
2026-02-26T20:41:00Z,69.00,33.00
2026-02-26T20:42:00Z,69.00,31.00
2026-02-26T20:45:00Z,69.00,31.00
2026-02-26T20:46:00Z,69.00,31.00
2026-02-26T20:50:00Z,69.00,31.00
2026-02-26T20:51:00Z,69.00,31.00
2026-02-26T20:52:00Z,69.00,31.00
2026-02-26T20:53:00Z,69.00,31.00
2026-02-26T20:54:00Z,69.00,31.00
2026-02-26T20:55:00Z,69.00,32.00
2026-02-26T20:56:00Z,69.00,33.00
2026-02-26T20:57:00Z,69.00,33.00
2026-02-26T20:58:00Z,69.00,33.00
2026-02-26T20:59:00Z,68.00,33.00
2026-02-26T21:00:00Z,69.00,33.00
2026-02-26T21:02:00Z,69.00,33.00
2026-02-26T21:05:00Z,69.00,33.00
2026-02-26T21:06:00Z,69.00,33.00
2026-02-26T21:07:00Z,69.00,33.00
2026-02-26T21:08:00Z,69.00,33.00
2026-02-26T21:09:00Z,69.00,33.00
2026-02-26T21:10:00Z,69.00,33.00
2026-02-26T21:12:00Z,69.00,33.00
2026-02-26T21:13:00Z,69.00,33.00
2026-02-26T21:14:00Z,69.00,33.00
2026-02-26T21:18:00Z,69.00,33.00
2026-02-26T21:19:00Z,69.00,33.00
2026-02-26T21:21:00Z,69.00,33.00
2026-02-26T21:24:00Z,69.00,33.00
2026-02-26T21:25:00Z,69.00,32.00
2026-02-26T21:26:00Z,69.00,32.00
2026-02-26T21:27:00Z,69.00,32.00
2026-02-26T21:28:00Z,69.00,32.00
2026-02-26T21:29:00Z,69.00,32.00
2026-02-26T21:33:00Z,69.00,32.00
2026-02-26T21:34:00Z,69.00,32.00
2026-02-26T21:36:00Z,69.00,32.00
2026-02-26T21:37:00Z,69.00,32.00
2026-02-26T21:38:00Z,68.00,33.00
2026-02-26T21:39:00Z,68.00,33.00
2026-02-26T21:40:00Z,68.00,33.00
2026-02-26T21:44:00Z,68.00,33.00
2026-02-26T21:45:00Z,68.00,33.00
2026-02-26T21:48:00Z,68.00,33.00
2026-02-26T21:52:00Z,68.00,33.00
2026-02-26T21:53:00Z,68.00,33.00
2026-02-26T21:56:00Z,68.00,33.00
2026-02-26T21:58:00Z,68.00,33.00
2026-02-26T22:01:00Z,68.00,33.00
2026-02-26T22:06:00Z,68.00,33.00
2026-02-26T22:07:00Z,68.00,33.00
2026-02-26T22:09:00Z,68.00,33.00
2026-02-26T22:10:00Z,68.00,33.00
2026-02-26T22:22:00Z,68.00,33.00
2026-02-26T22:23:00Z,68.00,33.00
2026-02-26T22:27:00Z,68.00,33.00
2026-02-26T22:32:00Z,68.00,33.00
2026-02-26T22:33:00Z,68.00,33.00
2026-02-26T22:36:00Z,68.00,33.00
2026-02-26T22:37:00Z,68.00,33.00
2026-02-26T22:38:00Z,68.00,33.00
2026-02-26T22:40:00Z,68.00,33.00
2026-02-26T22:42:00Z,68.00,33.00
2026-02-26T22:43:00Z,68.00,33.00
2026-02-26T22:44:00Z,68.00,33.00
2026-02-26T22:45:00Z,68.00,33.00
2026-02-26T22:47:00Z,68.00,33.00
2026-02-26T22:48:00Z,68.00,33.00
2026-02-26T22:51:00Z,67.77,33.00
2026-02-26T22:54:00Z,68.00,33.00
2026-02-26T22:56:00Z,68.00,33.00
2026-02-26T22:57:00Z,68.00,33.00
2026-02-26T22:58:00Z,68.00,33.00
2026-02-26T23:00:00Z,68.00,33.00
2026-02-26T23:03:00Z,68.00,33.00
2026-02-26T23:04:00Z,68.00,33.00
2026-02-26T23:10:00Z,68.00,33.00
2026-02-26T23:12:00Z,68.00,33.00
2026-02-26T23:14:00Z,68.00,33.00
2026-02-26T23:18:00Z,68.00,33.00
2026-02-26T23:19:00Z,68.00,33.00
2026-02-26T23:20:00Z,68.00,33.00
2026-02-26T23:21:00Z,68.00,33.00
2026-02-26T23:23:00Z,68.00,33.00
2026-02-26T23:24:00Z,68.00,33.00
2026-02-26T23:25:00Z,68.00,33.00
2026-02-26T23:26:00Z,68.00,33.00
2026-02-26T23:27:00Z,68.00,33.00
2026-02-26T23:28:00Z,68.00,33.00
2026-02-26T23:29:00Z,68.00,33.00
2026-02-26T23:30:00Z,68.00,33.00
2026-02-26T23:34:00Z,68.00,33.00
2026-02-26T23:35:00Z,68.00,33.00
2026-02-26T23:36:00Z,68.00,33.00
2026-02-26T23:37:00Z,68.00,33.00
2026-02-26T23:40:00Z,68.00,33.00
2026-02-26T23:41:00Z,68.00,33.00
2026-02-26T23:43:00Z,68.00,33.00
2026-02-26T23:44:00Z,68.00,33.00
2026-02-26T23:48:00Z,68.00,34.00
2026-02-26T23:50:00Z,68.00,34.00
2026-02-26T23:51:00Z,68.00,34.00
2026-02-26T23:52:00Z,68.00,34.00
2026-02-26T23:54:00Z,68.00,34.00
2026-02-26T23:55:00Z,68.00,33.00
2026-02-26T23:56:00Z,68.00,33.00
2026-02-26T23:57:00Z,68.00,33.00
2026-02-26T23:58:00Z,68.00,33.00
2026-02-27T00:00:00Z,68.00,33.00
2026-02-27T00:02:00Z,68.00,33.00
2026-02-27T00:03:00Z,68.00,33.00
2026-02-27T00:04:00Z,68.00,33.00
2026-02-27T00:05:00Z,66.00,33.00
2026-02-27T00:06:00Z,68.00,33.00
2026-02-27T00:07:00Z,68.00,33.00
2026-02-27T00:09:00Z,68.00,33.00
2026-02-27T00:10:00Z,68.00,33.00
2026-02-27T00:12:00Z,68.00,33.00
2026-02-27T00:13:00Z,68.00,33.00
2026-02-27T00:14:00Z,68.00,33.00
2026-02-27T00:16:00Z,68.00,34.00
2026-02-27T00:17:00Z,67.88,34.00
2026-02-27T00:18:00Z,68.00,34.00
2026-02-27T00:19:00Z,68.00,32.00
2026-02-27T00:20:00Z,68.00,34.00
2026-02-27T00:21:00Z,68.00,34.00
2026-02-27T00:22:00Z,68.00,34.00
2026-02-27T00:23:00Z,68.00,34.00
2026-02-27T00:24:00Z,68.00,34.00
2026-02-27T00:25:00Z,68.00,34.00
2026-02-27T00:26:00Z,67.59,34.00
2026-02-27T00:27:00Z,67.00,34.00
2026-02-27T00:28:00Z,66.04,34.00
2026-02-27T00:29:00Z,67.00,34.00
2026-02-27T00:30:00Z,67.00,34.00
2026-02-27T00:31:00Z,67.00,34.00
2026-02-27T00:32:00Z,67.00,34.00
2026-02-27T00:33:00Z,66.00,34.00
2026-02-27T00:34:00Z,67.00,34.00
2026-02-27T00:35:00Z,67.00,34.00
2026-02-27T00:36:00Z,67.00,34.00
2026-02-27T00:37:00Z,67.00,34.00
2026-02-27T00:39:00Z,68.00,34.00
2026-02-27T00:40:00Z,68.00,34.00
2026-02-27T00:43:00Z,68.00,34.00
2026-02-27T00:44:00Z,68.00,34.00
2026-02-27T00:46:00Z,68.00,34.00
2026-02-27T00:48:00Z,68.00,33.00
2026-02-27T00:49:00Z,68.00,34.00
2026-02-27T00:50:00Z,68.00,34.00
2026-02-27T00:51:00Z,68.00,34.00
2026-02-27T00:53:00Z,68.00,33.00
2026-02-27T00:54:00Z,68.00,33.00
2026-02-27T00:55:00Z,67.50,32.00
2026-02-27T00:56:00Z,68.00,33.00
2026-02-27T00:57:00Z,68.00,33.00
2026-02-27T00:58:00Z,68.00,33.00
2026-02-27T00:59:00Z,68.00,33.00
2026-02-27T01:00:00Z,68.00,33.00
2026-02-27T01:01:00Z,67.96,33.00
2026-02-27T01:02:00Z,68.00,33.00
2026-02-27T01:03:00Z,68.10,33.00
2026-02-27T01:04:00Z,69.00,33.00
2026-02-27T01:05:00Z,68.00,33.00
2026-02-27T01:06:00Z,69.00,33.00
2026-02-27T01:07:00Z,69.00,33.00
2026-02-27T01:08:00Z,69.00,33.00
2026-02-27T01:09:00Z,69.00,33.00
2026-02-27T01:11:00Z,69.00,32.79
2026-02-27T01:12:00Z,69.00,33.00
2026-02-27T01:13:00Z,69.00,33.00
2026-02-27T01:14:00Z,69.00,33.00
2026-02-27T01:15:00Z,69.00,33.00
2026-02-27T01:16:00Z,69.00,33.00
2026-02-27T01:17:00Z,69.00,33.00
2026-02-27T01:18:00Z,69.00,33.00
2026-02-27T01:19:00Z,69.00,33.00
2026-02-27T01:20:00Z,69.00,32.99
2026-02-27T01:21:00Z,69.00,32.99
2026-02-27T01:22:00Z,69.00,33.00
2026-02-27T01:23:00Z,69.00,33.00
2026-02-27T01:24:00Z,69.00,33.00
2026-02-27T01:25:00Z,69.00,33.00
2026-02-27T01:26:00Z,69.00,33.00
2026-02-27T01:28:00Z,69.00,33.00
2026-02-27T01:29:00Z,69.00,33.00
2026-02-27T01:30:00Z,69.00,33.00
2026-02-27T01:31:00Z,69.00,33.00
2026-02-27T01:32:00Z,69.00,32.17
2026-02-27T01:33:00Z,69.00,30.00
2026-02-27T01:34:00Z,69.00,32.00
2026-02-27T01:35:00Z,69.00,32.00
2026-02-27T01:36:00Z,69.00,31.00
2026-02-27T01:37:00Z,69.00,31.00
2026-02-27T01:38:00Z,69.00,32.00
2026-02-27T01:39:00Z,69.00,32.00
2026-02-27T01:40:00Z,69.00,32.00
2026-02-27T01:41:00Z,69.00,32.00
2026-02-27T01:42:00Z,69.00,32.00
2026-02-27T01:43:00Z,69.00,32.00
2026-02-27T01:44:00Z,69.00,32.00
2026-02-27T01:45:00Z,68.91,32.00
2026-02-27T01:46:00Z,69.00,32.00
2026-02-27T01:47:00Z,69.00,32.00
2026-02-27T01:48:00Z,69.00,32.00
2026-02-27T01:49:00Z,68.88,32.00
2026-02-27T01:50:00Z,69.00,32.00
2026-02-27T01:51:00Z,69.00,32.84
2026-02-27T01:52:00Z,69.00,32.00
2026-02-27T01:53:00Z,69.00,32.00
2026-02-27T01:54:00Z,69.00,32.00
2026-02-27T01:55:00Z,67.20,33.00
2026-02-27T01:56:00Z,68.89,33.00
2026-02-27T01:57:00Z,69.00,33.00
2026-02-27T01:58:00Z,68.00,33.00
2026-02-27T01:59:00Z,68.00,31.00
2026-02-27T02:00:00Z,68.00,33.00
2026-02-27T02:01:00Z,68.00,33.00
2026-02-27T02:02:00Z,68.00,33.00
2026-02-27T02:03:00Z,67.00,33.00
2026-02-27T02:04:00Z,68.00,33.00
2026-02-27T02:05:00Z,68.00,33.00
2026-02-27T02:06:00Z,68.00,33.00
2026-02-27T02:07:00Z,68.00,33.00
2026-02-27T02:08:00Z,69.00,33.00
2026-02-27T02:09:00Z,67.00,33.00
2026-02-27T02:10:00Z,69.00,32.00
2026-02-27T02:11:00Z,69.00,32.00
2026-02-27T02:12:00Z,69.00,33.00
2026-02-27T02:13:00Z,68.00,33.00
2026-02-27T02:14:00Z,68.00,33.00
2026-02-27T02:15:00Z,68.00,33.00
2026-02-27T02:16:00Z,68.00,33.55
2026-02-27T02:17:00Z,68.00,34.00
2026-02-27T02:18:00Z,67.18,33.91
2026-02-27T02:19:00Z,69.00,32.05
2026-02-27T02:20:00Z,65.64,36.20
2026-02-27T02:21:00Z,64.23,35.49
2026-02-27T02:22:00Z,63.04,38.14
2026-02-27T02:23:00Z,65.03,38.55
2026-02-27T02:24:00Z,65.35,36.92
2026-02-27T02:25:00Z,56.68,44.92
2026-02-27T02:26:00Z,59.05,41.20
2026-02-27T02:27:00Z,59.06,40.98
2026-02-27T02:28:00Z,62.84,38.72
2026-02-27T02:29:00Z,62.06,39.10
2026-02-27T02:30:00Z,65.22,37.70
2026-02-27T02:31:00Z,68.00,33.43
2026-02-27T02:32:00Z,63.11,35.77
2026-02-27T02:33:00Z,60.00,40.98
2026-02-27T02:34:00Z,60.08,41.34
2026-02-27T02:35:00Z,56.96,45.69
2026-02-27T02:36:00Z,55.78,46.56
2026-02-27T02:37:00Z,58.90,46.64
2026-02-27T02:38:00Z,60.07,41.21
2026-02-27T02:39:00Z,57.52,42.60
2026-02-27T02:40:00Z,61.84,40.18
2026-02-27T02:41:00Z,60.63,41.38
2026-02-27T02:42:00Z,57.72,44.67
2026-02-27T02:43:00Z,55.53,45.03
2026-02-27T02:44:00Z,56.60,44.82
2026-02-27T02:45:00Z,52.43,51.26
2026-02-27T02:46:00Z,50.69,48.20
2026-02-27T02:47:00Z,48.92,53.87
2026-02-27T02:48:00Z,56.67,44.84
2026-02-27T02:49:00Z,56.09,44.87
2026-02-27T02:50:00Z,59.72,43.55
2026-02-27T02:51:00Z,61.66,39.53
2026-02-27T02:52:00Z,70.60,32.84
2026-02-27T02:53:00Z,75.40,25.55
2026-02-27T02:54:00Z,75.82,25.69
2026-02-27T02:55:00Z,75.35,24.08
2026-02-27T02:56:00Z,71.88,31.76
2026-02-27T02:57:00Z,65.95,35.75
2026-02-27T02:58:00Z,72.21,30.91
2026-02-27T02:59:00Z,76.71,23.89
2026-02-27T03:00:00Z,78.05,21.58
2026-02-27T03:01:00Z,80.58,21.08
2026-02-27T03:02:00Z,81.02,17.31
2026-02-27T03:03:00Z,82.33,19.13
2026-02-27T03:04:00Z,82.36,18.00
2026-02-27T03:05:00Z,82.89,17.85
2026-02-27T03:06:00Z,82.34,16.65
2026-02-27T03:07:00Z,80.84,20.66
2026-02-27T03:08:00Z,80.88,18.75
2026-02-27T03:09:00Z,77.66,22.52
2026-02-27T03:10:00Z,81.22,18.39
2026-02-27T03:11:00Z,84.62,16.82
2026-02-27T03:12:00Z,86.55,14.46
2026-02-27T03:13:00Z,85.06,15.95
2026-02-27T03:14:00Z,84.94,17.08
2026-02-27T03:15:00Z,83.54,19.44
2026-02-27T03:16:00Z,80.95,20.03
2026-02-27T03:17:00Z,80.68,19.12
2026-02-27T03:18:00Z,76.96,24.26
2026-02-27T03:19:00Z,71.58,28.96
2026-02-27T03:20:00Z,78.45,25.42
2026-02-27T03:21:00Z,79.84,21.13
2026-02-27T03:22:00Z,78.07,20.99
2026-02-27T03:23:00Z,79.68,20.73
2026-02-27T03:24:00Z,78.41,21.96
2026-02-27T03:25:00Z,76.33,27.38
2026-02-27T03:26:00Z,67.21,33.38
2026-02-27T03:27:00Z,63.27,37.21
2026-02-27T03:28:00Z,62.95,38.33
2026-02-27T03:29:00Z,70.31,32.04
2026-02-27T03:30:00Z,67.49,34.63
2026-02-27T03:31:00Z,74.31,21.25
2026-02-27T03:32:00Z,80.55,22.13
2026-02-27T03:33:00Z,80.61,19.88
2026-02-27T03:34:00Z,79.74,22.05
2026-02-27T03:35:00Z,73.55,25.76
2026-02-27T03:36:00Z,79.26,23.94
2026-02-27T03:37:00Z,81.62,19.48
2026-02-27T03:38:00Z,82.00,18.69
2026-02-27T03:39:00Z,81.86,17.07
2026-02-27T03:40:00Z,85.67,11.97
2026-02-27T03:41:00Z,86.39,13.49
2026-02-27T03:42:00Z,87.45,12.41
2026-02-27T03:43:00Z,92.18,7.49
2026-02-27T03:44:00Z,94.17,5.70
2026-02-27T03:45:00Z,94.65,5.54
2026-02-27T03:46:00Z,96.63,3.31
2026-02-27T03:47:00Z,97.45,2.79
2026-02-27T03:48:00Z,97.78,2.80
2026-02-27T03:49:00Z,98.11,2.99
2026-02-27T03:50:00Z,97.37,3.07
2026-02-27T03:51:00Z,97.89,3.47
2026-02-27T03:52:00Z,97.67,2.35
2026-02-27T03:53:00Z,94.91,5.28
2026-02-27T03:54:00Z,87.57,12.20
2026-02-27T03:55:00Z,82.77,17.66
2026-02-27T03:56:00Z,83.04,17.98
2026-02-27T03:57:00Z,86.12,13.38
2026-02-27T03:58:00Z,87.97,9.88
2026-02-27T03:59:00Z,93.83,6.10
2026-02-27T04:00:00Z,93.06,9.30
2026-02-27T04:01:00Z,82.53,16.76
2026-02-27T04:02:00Z,84.47,17.59
2026-02-27T04:03:00Z,86.35,14.78
2026-02-27T04:04:00Z,93.69,5.15
2026-02-27T04:05:00Z,99.00,1.00
2026-02-27T04:06:00Z,99.00,1.00
