# event_ticker=KXATPCHALLENGERMATCH-26FEB12MORSWE
# final_score=7-5 7-6(3)
# score_resolution=5-7 6-7
# match_winner=Hiroki Moriya
# fav_player=Dane Sweeny
# dog_player=Hiroki Moriya
# kalshi_date=2026-02-12
timestamp,Dane Sweeny,Hiroki Moriya
2026-02-12T17:50:00Z,88.00,
2026-02-12T17:51:00Z,88.00,13.00
2026-02-12T18:36:00Z,87.00,13.00
2026-02-12T18:38:00Z,87.00,13.00
2026-02-12T18:49:00Z,87.00,13.00
2026-02-12T19:01:00Z,87.00,13.00
2026-02-12T19:05:00Z,88.00,13.00
2026-02-12T19:10:00Z,88.00,13.00
2026-02-12T19:28:00Z,88.00,13.00
2026-02-12T19:40:00Z,88.00,13.00
2026-02-12T19:58:00Z,88.00,13.00
2026-02-12T20:04:00Z,88.00,13.00
2026-02-12T20:11:00Z,88.00,11.00
2026-02-12T20:32:00Z,88.00,11.00
2026-02-12T20:33:00Z,88.00,11.00
2026-02-12T20:34:00Z,89.00,11.00
2026-02-12T20:37:00Z,89.00,11.00
2026-02-12T20:39:00Z,89.00,12.08
2026-02-12T20:45:00Z,89.00,13.00
2026-02-12T20:46:00Z,89.00,13.00
2026-02-12T21:11:00Z,89.00,13.00
2026-02-12T21:14:00Z,89.00,13.00
2026-02-12T21:15:00Z,89.00,13.00
2026-02-12T21:26:00Z,89.00,13.00
2026-02-12T21:27:00Z,89.00,12.00
2026-02-12T21:38:00Z,89.00,12.00
2026-02-12T21:45:00Z,89.00,12.00
2026-02-12T21:57:00Z,89.00,12.00
2026-02-12T22:09:00Z,89.00,12.00
2026-02-12T22:10:00Z,89.00,12.00
2026-02-12T22:40:00Z,89.00,12.00
2026-02-12T23:05:00Z,89.00,12.00
2026-02-12T23:14:00Z,89.00,12.00
2026-02-12T23:24:00Z,89.00,13.00
2026-02-12T23:40:00Z,89.00,13.00
2026-02-12T23:41:00Z,89.00,13.00
2026-02-12T23:42:00Z,89.00,13.00
2026-02-12T23:43:00Z,89.00,13.00
2026-02-13T00:05:00Z,89.00,12.00
2026-02-13T00:06:00Z,89.00,12.00
2026-02-13T00:11:00Z,89.00,12.00
2026-02-13T00:27:00Z,89.00,12.30
2026-02-13T00:40:00Z,89.00,11.00
2026-02-13T00:48:00Z,89.00,13.00
2026-02-13T00:53:00Z,89.00,13.00
2026-02-13T00:58:00Z,89.00,13.00
2026-02-13T01:13:00Z,89.00,13.00
2026-02-13T01:15:00Z,89.00,13.00
2026-02-13T01:19:00Z,89.00,12.00
2026-02-13T01:29:00Z,89.00,12.00
2026-02-13T01:39:00Z,89.00,12.00
2026-02-13T01:53:00Z,89.00,11.00
2026-02-13T02:09:00Z,89.00,12.00
2026-02-13T02:10:00Z,89.00,12.00
2026-02-13T02:22:00Z,89.00,12.00
2026-02-13T02:29:00Z,89.00,11.00
2026-02-13T02:30:00Z,89.00,12.00
2026-02-13T02:46:00Z,89.00,12.00
2026-02-13T02:49:00Z,89.00,12.00
2026-02-13T03:00:00Z,89.00,12.00
2026-02-13T03:06:00Z,89.00,12.00
2026-02-13T03:07:00Z,89.00,12.00
2026-02-13T03:09:00Z,89.00,12.00
2026-02-13T03:11:00Z,89.00,12.00
2026-02-13T03:12:00Z,89.00,12.00
2026-02-13T03:17:00Z,89.00,12.00
2026-02-13T03:19:00Z,89.00,12.00
2026-02-13T03:20:00Z,89.00,12.00
2026-02-13T03:24:00Z,89.00,11.93
2026-02-13T03:25:00Z,89.00,12.00
2026-02-13T03:27:00Z,89.00,12.00
2026-02-13T03:31:00Z,89.00,12.00
2026-02-13T03:32:00Z,89.00,12.00
2026-02-13T03:34:00Z,89.00,12.00
2026-02-13T03:41:00Z,89.00,12.00
2026-02-13T03:43:00Z,89.00,12.00
2026-02-13T03:45:00Z,89.00,11.99
2026-02-13T03:46:00Z,89.00,10.31
2026-02-13T03:52:00Z,89.90,10.31
2026-02-13T03:53:00Z,90.00,12.00
2026-02-13T03:54:00Z,90.00,12.00
2026-02-13T03:55:00Z,90.00,12.00
2026-02-13T03:56:00Z,90.00,12.00
2026-02-13T03:58:00Z,90.00,12.00
2026-02-13T04:03:00Z,90.00,12.00
2026-02-13T04:10:00Z,90.00,12.00
2026-02-13T04:12:00Z,90.00,12.00
2026-02-13T04:13:00Z,90.00,12.00
2026-02-13T04:14:00Z,90.00,12.00
2026-02-13T04:15:00Z,90.00,12.00
2026-02-13T04:16:00Z,90.00,12.00
2026-02-13T04:20:00Z,90.00,12.00
2026-02-13T04:22:00Z,90.00,12.00
2026-02-13T04:23:00Z,90.00,12.00
2026-02-13T04:25:00Z,90.00,12.00
2026-02-13T04:26:00Z,90.00,11.00
2026-02-13T04:27:00Z,90.03,11.00
2026-02-13T04:30:00Z,90.03,11.85
2026-02-13T04:33:00Z,90.03,11.99
2026-02-13T04:34:00Z,90.03,12.00
2026-02-13T04:35:00Z,90.03,12.00
2026-02-13T04:36:00Z,89.00,12.00
2026-02-13T04:40:00Z,89.00,12.29
2026-02-13T04:42:00Z,89.00,12.00
2026-02-13T04:44:00Z,89.00,12.00
2026-02-13T04:47:00Z,89.00,12.00
2026-02-13T04:48:00Z,89.00,12.00
2026-02-13T04:50:00Z,89.00,12.00
2026-02-13T04:52:00Z,89.00,12.00
2026-02-13T04:53:00Z,89.00,12.00
2026-02-13T04:54:00Z,89.00,12.00
2026-02-13T04:55:00Z,89.00,12.00
2026-02-13T04:56:00Z,89.00,12.00
2026-02-13T04:57:00Z,89.00,12.00
2026-02-13T04:58:00Z,89.00,12.00
2026-02-13T04:59:00Z,89.00,12.00
2026-02-13T05:00:00Z,89.00,12.00
2026-02-13T05:01:00Z,89.00,12.54
2026-02-13T05:02:00Z,89.00,12.00
2026-02-13T05:03:00Z,89.00,12.47
2026-02-13T05:04:00Z,89.00,12.00
2026-02-13T05:05:00Z,89.00,12.49
2026-02-13T05:06:00Z,89.00,12.00
2026-02-13T05:07:00Z,89.00,12.00
2026-02-13T05:09:00Z,89.00,13.00
2026-02-13T05:10:00Z,89.00,12.00
2026-02-13T05:11:00Z,89.00,12.59
2026-02-13T05:12:00Z,89.00,12.83
2026-02-13T05:13:00Z,89.00,12.76
2026-02-13T05:14:00Z,89.00,12.36
2026-02-13T05:15:00Z,89.00,12.67
2026-02-13T05:16:00Z,89.00,12.79
2026-02-13T05:17:00Z,89.00,13.00
2026-02-13T05:18:00Z,89.00,13.00
2026-02-13T05:19:00Z,88.00,13.00
2026-02-13T05:20:00Z,89.00,13.00
2026-02-13T05:21:00Z,89.00,13.00
2026-02-13T05:22:00Z,89.00,12.39
2026-02-13T05:23:00Z,89.00,13.00
2026-02-13T05:24:00Z,89.00,13.00
2026-02-13T05:25:00Z,89.00,13.00
2026-02-13T05:26:00Z,89.00,13.00
2026-02-13T05:27:00Z,89.00,12.00
2026-02-13T05:28:00Z,89.00,10.00
2026-02-13T05:29:00Z,89.46,9.39
2026-02-13T05:30:00Z,91.00,11.31
2026-02-13T05:31:00Z,91.00,11.04
2026-02-13T05:32:00Z,90.08,12.00
2026-02-13T05:33:00Z,90.08,11.87
2026-02-13T05:34:00Z,90.08,12.00
2026-02-13T05:35:00Z,88.00,12.00
2026-02-13T05:36:00Z,88.00,12.47
2026-02-13T05:37:00Z,88.00,13.00
2026-02-13T05:38:00Z,88.00,13.00
2026-02-13T05:39:00Z,88.00,13.40
2026-02-13T05:40:00Z,88.00,14.00
2026-02-13T05:41:00Z,89.31,12.90
2026-02-13T05:42:00Z,89.46,12.70
2026-02-13T05:43:00Z,89.08,13.55
2026-02-13T05:44:00Z,87.99,14.40
2026-02-13T05:45:00Z,88.00,13.75
2026-02-13T05:46:00Z,87.84,13.40
2026-02-13T05:47:00Z,88.05,12.74
2026-02-13T05:48:00Z,88.21,12.96
2026-02-13T05:49:00Z,86.89,14.25
2026-02-13T05:50:00Z,86.00,14.96
2026-02-13T05:51:00Z,86.95,12.71
2026-02-13T05:52:00Z,87.08,12.45
2026-02-13T05:53:00Z,90.00,12.02
2026-02-13T05:54:00Z,86.67,14.05
2026-02-13T05:55:00Z,85.28,13.70
2026-02-13T05:56:00Z,87.75,14.09
2026-02-13T05:57:00Z,88.36,12.36
2026-02-13T05:58:00Z,90.27,12.50
2026-02-13T05:59:00Z,91.00,8.50
2026-02-13T06:00:00Z,89.00,10.86
2026-02-13T06:01:00Z,90.99,11.47
2026-02-13T06:02:00Z,88.43,13.69
2026-02-13T06:03:00Z,87.36,12.05
2026-02-13T06:04:00Z,85.57,16.47
2026-02-13T06:05:00Z,86.78,15.78
2026-02-13T06:06:00Z,86.78,15.58
2026-02-13T06:07:00Z,83.10,20.52
2026-02-13T06:08:00Z,84.00,16.27
2026-02-13T06:09:00Z,84.00,16.64
2026-02-13T06:10:00Z,84.84,17.04
2026-02-13T06:11:00Z,82.06,19.35
2026-02-13T06:12:00Z,81.05,21.63
2026-02-13T06:13:00Z,80.81,22.96
2026-02-13T06:14:00Z,78.77,24.14
2026-02-13T06:15:00Z,77.72,23.95
2026-02-13T06:16:00Z,75.42,30.55
2026-02-13T06:17:00Z,74.63,26.55
2026-02-13T06:18:00Z,75.27,25.03
2026-02-13T06:19:00Z,77.58,22.92
2026-02-13T06:20:00Z,77.22,23.83
2026-02-13T06:21:00Z,79.39,20.93
2026-02-13T06:22:00Z,79.00,22.67
2026-02-13T06:23:00Z,77.73,22.35
2026-02-13T06:24:00Z,79.00,21.29
2026-02-13T06:25:00Z,79.16,22.40
2026-02-13T06:26:00Z,72.95,25.06
2026-02-13T06:27:00Z,69.36,34.66
2026-02-13T06:28:00Z,68.14,34.33
2026-02-13T06:29:00Z,69.54,31.07
2026-02-13T06:30:00Z,72.25,28.95
2026-02-13T06:31:00Z,76.29,23.88
2026-02-13T06:32:00Z,82.28,16.78
2026-02-13T06:33:00Z,82.49,18.33
2026-02-13T06:34:00Z,81.16,22.57
2026-02-13T06:35:00Z,82.86,17.89
2026-02-13T06:36:00Z,80.54,20.84
2026-02-13T06:37:00Z,81.91,17.63
2026-02-13T06:38:00Z,84.00,14.64
2026-02-13T06:39:00Z,86.07,15.78
2026-02-13T06:40:00Z,83.42,23.89
2026-02-13T06:41:00Z,83.76,17.82
2026-02-13T06:42:00Z,85.68,17.34
2026-02-13T06:43:00Z,88.00,14.64
2026-02-13T06:44:00Z,80.04,18.22
2026-02-13T06:45:00Z,81.94,19.86
2026-02-13T06:46:00Z,84.76,16.68
2026-02-13T06:47:00Z,82.69,17.62
2026-02-13T06:48:00Z,83.06,15.59
2026-02-13T06:49:00Z,85.00,16.27
2026-02-13T06:50:00Z,82.99,17.41
2026-02-13T06:51:00Z,85.82,18.82
2026-02-13T06:52:00Z,86.00,13.41
2026-02-13T06:53:00Z,89.77,11.16
2026-02-13T06:54:00Z,87.46,13.82
2026-02-13T06:55:00Z,86.09,14.31
2026-02-13T06:56:00Z,83.12,16.83
2026-02-13T06:57:00Z,84.19,16.68
2026-02-13T06:58:00Z,80.58,20.13
2026-02-13T06:59:00Z,80.00,21.93
2026-02-13T07:00:00Z,81.56,18.13
2026-02-13T07:01:00Z,84.00,17.52
2026-02-13T07:02:00Z,83.21,16.67
2026-02-13T07:03:00Z,80.94,21.12
2026-02-13T07:04:00Z,78.47,22.68
2026-02-13T07:05:00Z,78.61,22.23
2026-02-13T07:06:00Z,78.93,22.36
2026-02-13T07:07:00Z,67.63,27.55
2026-02-13T07:08:00Z,65.61,36.45
2026-02-13T07:09:00Z,62.70,40.59
2026-02-13T07:10:00Z,58.28,42.62
2026-02-13T07:11:00Z,59.46,42.66
2026-02-13T07:12:00Z,59.08,42.46
2026-02-13T07:13:00Z,59.96,41.47
2026-02-13T07:14:00Z,60.00,41.58
2026-02-13T07:15:00Z,59.63,41.29
2026-02-13T07:16:00Z,60.00,42.34
2026-02-13T07:17:00Z,59.86,41.56
2026-02-13T07:18:00Z,60.63,40.70
2026-02-13T07:19:00Z,59.68,41.72
2026-02-13T07:20:00Z,60.10,39.23
2026-02-13T07:21:00Z,64.06,37.18
2026-02-13T07:22:00Z,61.28,39.00
2026-02-13T07:23:00Z,62.59,38.40
2026-02-13T07:24:00Z,58.50,43.36
2026-02-13T07:25:00Z,54.57,48.14
2026-02-13T07:26:00Z,51.74,51.11
2026-02-13T07:27:00Z,49.18,51.21
2026-02-13T07:28:00Z,56.40,43.65
2026-02-13T07:29:00Z,56.59,42.79
2026-02-13T07:30:00Z,57.16,44.16
2026-02-13T07:31:00Z,57.76,42.38
2026-02-13T07:32:00Z,53.58,47.04
2026-02-13T07:33:00Z,51.84,48.67
2026-02-13T07:34:00Z,55.00,45.76
2026-02-13T07:35:00Z,58.57,42.02
2026-02-13T07:36:00Z,61.56,38.93
2026-02-13T07:37:00Z,61.74,38.41
2026-02-13T07:38:00Z,70.19,28.78
2026-02-13T07:39:00Z,74.49,26.62
2026-02-13T07:40:00Z,76.95,24.90
2026-02-13T07:41:00Z,76.23,23.65
2026-02-13T07:42:00Z,71.13,30.35
2026-02-13T07:43:00Z,56.48,41.26
2026-02-13T07:44:00Z,48.79,49.80
2026-02-13T07:45:00Z,46.19,55.72
2026-02-13T07:46:00Z,45.46,56.16
2026-02-13T07:47:00Z,43.01,56.53
2026-02-13T07:48:00Z,37.91,60.04
2026-02-13T07:49:00Z,36.15,68.45
2026-02-13T07:50:00Z,43.85,59.08
2026-02-13T07:51:00Z,42.54,56.39
2026-02-13T07:52:00Z,41.92,59.78
2026-02-13T07:53:00Z,39.11,63.48
2026-02-13T07:54:00Z,24.12,78.95
2026-02-13T07:55:00Z,12.64,87.82
2026-02-13T07:56:00Z,17.88,83.78
2026-02-13T07:57:00Z,26.46,74.17
2026-02-13T07:58:00Z,26.82,73.76
2026-02-13T07:59:00Z,32.25,69.21
2026-02-13T08:00:00Z,32.80,68.01
2026-02-13T08:01:00Z,28.41,73.05
2026-02-13T08:02:00Z,36.41,63.75
2026-02-13T08:03:00Z,41.13,61.87
2026-02-13T08:04:00Z,40.65,62.94
2026-02-13T08:05:00Z,45.34,56.23
2026-02-13T08:06:00Z,49.72,50.71
2026-02-13T08:07:00Z,55.53,42.48
2026-02-13T08:08:00Z,52.73,51.74
2026-02-13T08:09:00Z,53.23,47.36
2026-02-13T08:10:00Z,52.82,51.08
2026-02-13T08:11:00Z,54.10,43.31
2026-02-13T08:12:00Z,43.59,57.26
