# event_ticker=KXATPMATCH-26MAR20DZUSIN
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Jannik Sinner
# fav_player=Damir Dzumhur
# dog_player=Jannik Sinner
# kalshi_date=2026-03-20
timestamp,Damir Dzumhur,Jannik Sinner
2026-03-21T13:27:00Z,3.00,98.00
2026-03-21T13:34:00Z,3.00,98.00
2026-03-21T13:40:00Z,3.00,98.00
2026-03-21T13:42:00Z,3.00,98.00
2026-03-21T13:44:00Z,3.00,98.00
2026-03-21T13:48:00Z,3.00,98.00
2026-03-21T13:49:00Z,3.00,98.00
2026-03-21T13:50:00Z,3.00,98.00
2026-03-21T13:53:00Z,3.00,98.00
2026-03-21T13:54:00Z,3.00,98.00
2026-03-21T14:05:00Z,3.00,98.00
2026-03-21T14:17:00Z,3.00,98.00
2026-03-21T14:41:00Z,2.00,98.00
2026-03-21T14:44:00Z,3.00,98.00
2026-03-21T14:48:00Z,3.00,98.00
2026-03-21T14:52:00Z,3.00,98.00
2026-03-21T14:55:00Z,3.00,98.00
2026-03-21T14:58:00Z,3.00,98.00
2026-03-21T14:59:00Z,3.00,98.00
2026-03-21T15:00:00Z,3.00,98.00
2026-03-21T15:01:00Z,3.00,98.00
2026-03-21T15:03:00Z,3.00,98.00
2026-03-21T15:06:00Z,3.00,98.15
2026-03-21T15:14:00Z,3.00,98.15
2026-03-21T15:16:00Z,3.00,99.00
2026-03-21T15:17:00Z,3.00,99.00
2026-03-21T15:19:00Z,3.00,99.00
2026-03-21T15:21:00Z,3.00,99.00
2026-03-21T15:22:00Z,3.00,99.00
2026-03-21T15:23:00Z,3.00,99.00
2026-03-21T15:28:00Z,3.00,99.00
2026-03-21T15:31:00Z,2.01,99.00
2026-03-21T15:33:00Z,2.00,99.00
2026-03-21T15:35:00Z,2.00,99.00
2026-03-21T15:37:00Z,2.00,99.00
2026-03-21T15:41:00Z,2.00,99.00
2026-03-21T15:43:00Z,2.00,99.00
2026-03-21T15:44:00Z,2.00,99.00
2026-03-21T15:45:00Z,2.00,99.00
2026-03-21T15:46:00Z,2.00,99.00
2026-03-21T15:47:00Z,2.00,99.00
2026-03-21T15:50:00Z,2.00,98.00
2026-03-21T15:51:00Z,1.00,98.00
2026-03-21T15:52:00Z,2.00,98.00
2026-03-21T15:53:00Z,2.00,98.00
2026-03-21T15:54:00Z,2.00,97.23
2026-03-21T15:55:00Z,2.00,97.23
2026-03-21T16:00:00Z,2.00,99.00
2026-03-21T16:09:00Z,2.00,99.00
2026-03-21T16:13:00Z,2.00,99.00
2026-03-21T16:15:00Z,2.00,99.00
2026-03-21T16:18:00Z,2.00,99.00
2026-03-21T16:19:00Z,2.00,99.00
2026-03-21T16:20:00Z,2.00,99.00
2026-03-21T16:21:00Z,2.00,99.00
2026-03-21T16:23:00Z,2.00,99.00
2026-03-21T16:24:00Z,2.00,99.00
2026-03-21T16:26:00Z,2.00,99.00
2026-03-21T16:31:00Z,2.00,99.00
2026-03-21T16:32:00Z,2.00,99.00
2026-03-21T16:34:00Z,2.00,99.00
2026-03-21T16:38:00Z,2.00,99.00
2026-03-21T16:42:00Z,2.00,99.00
2026-03-21T16:46:00Z,2.00,99.00
2026-03-21T16:47:00Z,2.00,98.00
2026-03-21T16:50:00Z,2.00,98.00
2026-03-21T16:51:00Z,2.00,98.00
2026-03-21T16:54:00Z,2.00,99.00
2026-03-21T16:55:00Z,2.00,99.00
2026-03-21T16:56:00Z,2.00,99.00
2026-03-21T16:57:00Z,2.00,99.00
2026-03-21T16:58:00Z,2.00,99.00
2026-03-21T16:59:00Z,3.00,99.00
2026-03-21T17:00:00Z,3.00,99.00
2026-03-21T17:01:00Z,3.00,99.00
2026-03-21T17:02:00Z,3.00,99.00
2026-03-21T17:03:00Z,2.91,99.00
2026-03-21T17:04:00Z,3.00,99.00
2026-03-21T17:05:00Z,3.00,99.00
2026-03-21T17:07:00Z,3.00,99.00
2026-03-21T17:10:00Z,3.00,98.00
2026-03-21T17:11:00Z,3.09,98.00
2026-03-21T17:12:00Z,2.00,99.00
2026-03-21T17:13:00Z,3.00,98.00
2026-03-21T17:14:00Z,2.75,99.00
2026-03-21T17:15:00Z,2.00,99.00
2026-03-21T17:16:00Z,2.11,99.00
2026-03-21T17:17:00Z,2.00,99.00
2026-03-21T17:18:00Z,2.00,99.00
2026-03-21T17:19:00Z,2.00,99.00
2026-03-21T17:20:00Z,2.05,99.00
2026-03-21T17:21:00Z,2.00,99.00
2026-03-21T17:22:00Z,1.59,99.00
2026-03-21T17:23:00Z,2.00,99.00
2026-03-21T17:24:00Z,2.00,99.00
2026-03-21T17:25:00Z,2.00,99.00
2026-03-21T17:26:00Z,1.17,99.00
2026-03-21T17:27:00Z,1.46,99.00
2026-03-21T17:28:00Z,1.16,99.00
2026-03-21T17:29:00Z,2.00,99.00
2026-03-21T17:30:00Z,1.00,99.00
2026-03-21T17:31:00Z,1.00,99.00
2026-03-21T17:32:00Z,1.00,99.00
2026-03-21T17:33:00Z,1.00,99.00
2026-03-21T17:34:00Z,1.00,99.00
2026-03-21T17:35:00Z,1.00,99.00
2026-03-21T17:36:00Z,1.00,99.00
2026-03-21T17:37:00Z,1.00,99.00
2026-03-21T17:38:00Z,1.00,99.00
2026-03-21T17:39:00Z,1.00,99.00
2026-03-21T17:40:00Z,1.00,99.00
2026-03-21T17:41:00Z,1.00,99.00
2026-03-21T17:42:00Z,1.00,99.00
2026-03-21T17:43:00Z,1.00,99.00
2026-03-21T17:44:00Z,1.00,99.00
2026-03-21T17:45:00Z,1.00,99.00
2026-03-21T17:46:00Z,1.29,99.00
2026-03-21T17:47:00Z,1.16,99.00
2026-03-21T17:48:00Z,1.00,99.00
2026-03-21T17:49:00Z,1.00,99.00
2026-03-21T17:50:00Z,1.00,99.00
2026-03-21T17:51:00Z,1.00,99.00
2026-03-21T17:52:00Z,1.00,99.00
2026-03-21T17:53:00Z,1.00,99.00
2026-03-21T17:54:00Z,1.00,99.00
2026-03-21T17:55:00Z,1.89,99.00
2026-03-21T17:56:00Z,1.92,99.00
2026-03-21T17:57:00Z,1.99,99.00
2026-03-21T17:58:00Z,2.00,99.00
2026-03-21T17:59:00Z,1.72,99.00
2026-03-21T18:00:00Z,2.00,99.00
2026-03-21T18:01:00Z,2.00,99.00
2026-03-21T18:02:00Z,1.55,99.00
2026-03-21T18:03:00Z,1.00,99.00
2026-03-21T18:04:00Z,1.00,99.00
2026-03-21T18:05:00Z,1.00,99.00
2026-03-21T18:06:00Z,1.00,99.00
2026-03-21T18:08:00Z,1.00,99.00
2026-03-21T18:09:00Z,1.00,99.00
2026-03-21T18:10:00Z,1.00,99.00
2026-03-21T18:11:00Z,1.00,99.00
2026-03-21T18:12:00Z,1.00,99.00
2026-03-21T18:13:00Z,1.00,99.00
2026-03-21T18:14:00Z,1.00,99.00
2026-03-21T18:15:00Z,1.00,99.00
2026-03-21T18:16:00Z,1.00,99.00
2026-03-21T18:17:00Z,1.00,99.00
2026-03-21T18:18:00Z,1.00,99.00
2026-03-21T18:19:00Z,1.00,99.00
2026-03-21T18:20:00Z,1.00,99.00
2026-03-21T18:21:00Z,1.00,99.00
2026-03-21T18:22:00Z,1.00,99.00
2026-03-21T18:23:00Z,1.00,99.00
2026-03-21T18:24:00Z,1.00,99.00
2026-03-21T18:25:00Z,1.00,99.00
2026-03-21T18:27:00Z,1.00,99.00
