# event_ticker=KXATPMATCH-26JUN09HALSHI
# final_score=6-4 6-2
# match_winner=Sho Shimabukuro
# fav_player=Sho Shimabukuro
# dog_player=Quentin Halys
# kalshi_date=2026-06-09
timestamp,Quentin Halys,Sho Shimabukuro
2026-06-09T04:47:00Z,59.00,43.00
2026-06-09T04:48:00Z,58.00,43.00
2026-06-09T04:50:00Z,58.00,43.00
2026-06-09T04:51:00Z,59.00,43.00
2026-06-09T04:52:00Z,59.00,43.00
2026-06-09T04:54:00Z,59.00,43.00
2026-06-09T04:55:00Z,59.00,43.00
2026-06-09T04:56:00Z,59.00,43.00
2026-06-09T04:58:00Z,59.00,43.00
2026-06-09T05:00:00Z,59.00,43.00
2026-06-09T05:02:00Z,59.00,43.00
2026-06-09T05:04:00Z,59.00,43.00
2026-06-09T05:05:00Z,59.00,43.00
2026-06-09T05:06:00Z,59.00,43.00
2026-06-09T05:07:00Z,59.00,43.00
2026-06-09T05:08:00Z,59.00,43.00
2026-06-09T05:09:00Z,59.00,43.00
2026-06-09T05:10:00Z,59.00,43.00
2026-06-09T05:11:00Z,59.00,43.00
2026-06-09T05:12:00Z,59.00,43.00
2026-06-09T05:13:00Z,59.00,43.00
2026-06-09T05:14:00Z,59.00,43.00
2026-06-09T05:15:00Z,59.00,43.00
2026-06-09T05:18:00Z,59.00,42.79
2026-06-09T05:19:00Z,59.00,42.79
2026-06-09T05:20:00Z,59.00,42.79
2026-06-09T05:21:00Z,59.00,41.00
2026-06-09T05:22:00Z,59.00,41.00
2026-06-09T05:24:00Z,59.00,41.00
2026-06-09T05:26:00Z,59.00,41.00
2026-06-09T05:27:00Z,59.00,43.00
2026-06-09T05:28:00Z,59.00,43.00
2026-06-09T05:29:00Z,61.27,40.11
2026-06-09T05:30:00Z,61.27,41.00
2026-06-09T05:32:00Z,60.00,41.00
2026-06-09T05:35:00Z,60.00,41.00
2026-06-09T05:36:00Z,60.00,41.00
2026-06-09T05:39:00Z,60.00,41.00
2026-06-09T05:41:00Z,60.00,41.00
2026-06-09T05:42:00Z,59.02,41.00
2026-06-09T05:43:00Z,60.01,41.48
2026-06-09T05:45:00Z,59.00,41.48
2026-06-09T05:46:00Z,59.00,41.48
2026-06-09T05:47:00Z,59.00,42.00
2026-06-09T05:48:00Z,59.00,42.00
2026-06-09T05:49:00Z,59.00,42.00
2026-06-09T05:50:00Z,59.00,42.00
2026-06-09T05:51:00Z,59.00,42.00
2026-06-09T05:52:00Z,59.00,42.00
2026-06-09T05:56:00Z,59.00,42.00
2026-06-09T05:59:00Z,59.00,42.00
2026-06-09T06:00:00Z,59.00,42.00
2026-06-09T06:02:00Z,59.00,42.00
2026-06-09T06:03:00Z,59.00,42.00
2026-06-09T06:04:00Z,59.00,42.00
2026-06-09T06:05:00Z,59.00,42.00
2026-06-09T06:08:00Z,59.00,42.00
2026-06-09T06:11:00Z,59.00,42.00
2026-06-09T06:12:00Z,59.00,42.00
2026-06-09T06:14:00Z,59.00,42.00
2026-06-09T06:15:00Z,59.00,42.00
2026-06-09T06:17:00Z,59.00,42.00
2026-06-09T06:20:00Z,59.00,42.00
2026-06-09T06:21:00Z,59.00,42.00
2026-06-09T06:23:00Z,59.87,42.00
2026-06-09T06:24:00Z,59.87,42.00
2026-06-09T06:25:00Z,60.00,42.00
2026-06-09T06:26:00Z,60.00,42.00
2026-06-09T06:27:00Z,60.00,42.00
2026-06-09T06:28:00Z,60.00,41.00
2026-06-09T06:29:00Z,59.94,41.00
2026-06-09T06:30:00Z,60.37,42.00
2026-06-09T06:31:00Z,63.71,39.56
2026-06-09T06:32:00Z,60.00,41.00
2026-06-09T06:33:00Z,60.00,41.00
2026-06-09T06:34:00Z,60.00,41.00
2026-06-09T06:35:00Z,60.00,41.00
2026-06-09T06:40:00Z,60.00,41.00
2026-06-09T06:41:00Z,60.00,41.00
2026-06-09T06:42:00Z,60.00,41.00
2026-06-09T06:43:00Z,60.00,41.00
2026-06-09T06:44:00Z,60.00,41.00
2026-06-09T06:45:00Z,60.00,41.00
2026-06-09T06:46:00Z,60.00,41.00
2026-06-09T06:48:00Z,60.00,41.00
2026-06-09T06:49:00Z,60.00,41.00
2026-06-09T06:51:00Z,60.00,41.00
2026-06-09T06:52:00Z,59.00,41.00
2026-06-09T06:53:00Z,59.00,41.00
2026-06-09T06:54:00Z,59.00,41.00
2026-06-09T06:56:00Z,59.00,41.00
2026-06-09T06:57:00Z,59.00,41.00
2026-06-09T06:58:00Z,60.00,41.00
2026-06-09T07:00:00Z,60.00,41.00
2026-06-09T07:01:00Z,60.00,41.00
2026-06-09T07:02:00Z,60.00,41.00
2026-06-09T07:04:00Z,60.00,41.00
2026-06-09T07:05:00Z,60.00,41.00
2026-06-09T07:06:00Z,60.00,41.00
2026-06-09T07:07:00Z,60.00,41.00
2026-06-09T07:09:00Z,60.00,41.00
2026-06-09T07:10:00Z,60.00,41.00
2026-06-09T07:11:00Z,60.00,41.00
2026-06-09T07:12:00Z,60.00,41.00
2026-06-09T07:13:00Z,60.00,41.00
2026-06-09T07:16:00Z,60.00,41.00
2026-06-09T07:17:00Z,60.00,41.00
2026-06-09T07:20:00Z,60.00,41.00
2026-06-09T07:21:00Z,60.00,41.00
2026-06-09T07:25:00Z,60.00,41.00
2026-06-09T07:27:00Z,60.00,41.00
2026-06-09T07:30:00Z,60.00,41.00
2026-06-09T07:34:00Z,60.00,41.00
2026-06-09T07:35:00Z,60.00,41.00
2026-06-09T07:36:00Z,60.00,41.00
2026-06-09T07:37:00Z,60.00,41.00
2026-06-09T07:40:00Z,60.00,41.00
2026-06-09T07:42:00Z,59.00,41.00
2026-06-09T07:45:00Z,60.00,41.00
2026-06-09T07:47:00Z,60.00,41.00
2026-06-09T07:50:00Z,60.00,41.00
2026-06-09T07:51:00Z,60.00,41.00
2026-06-09T07:52:00Z,60.00,41.00
2026-06-09T07:55:00Z,60.00,41.00
2026-06-09T07:56:00Z,60.00,41.00
2026-06-09T07:57:00Z,60.00,40.00
2026-06-09T07:58:00Z,60.00,40.00
2026-06-09T08:00:00Z,60.00,40.00
2026-06-09T08:01:00Z,60.00,40.00
2026-06-09T08:03:00Z,60.00,40.00
2026-06-09T08:04:00Z,60.00,40.00
2026-06-09T08:06:00Z,60.00,41.00
2026-06-09T08:07:00Z,60.00,41.00
2026-06-09T08:08:00Z,60.00,41.00
2026-06-09T08:11:00Z,59.70,41.00
2026-06-09T08:12:00Z,60.00,41.00
2026-06-09T08:13:00Z,60.00,41.00
2026-06-09T08:14:00Z,59.97,41.00
2026-06-09T08:15:00Z,60.00,41.00
2026-06-09T08:16:00Z,60.00,41.00
2026-06-09T08:17:00Z,59.00,41.00
2026-06-09T08:19:00Z,60.00,41.00
2026-06-09T08:20:00Z,60.00,41.00
2026-06-09T08:21:00Z,60.00,41.00
2026-06-09T08:22:00Z,60.00,41.00
2026-06-09T08:23:00Z,60.00,41.00
2026-06-09T08:25:00Z,60.00,41.00
2026-06-09T08:26:00Z,60.00,41.00
2026-06-09T08:27:00Z,60.00,41.00
2026-06-09T08:28:00Z,60.00,41.00
2026-06-09T08:29:00Z,60.00,41.00
2026-06-09T08:30:00Z,60.00,41.00
2026-06-09T08:31:00Z,60.00,41.00
2026-06-09T08:32:00Z,60.00,41.00
2026-06-09T08:34:00Z,60.00,41.00
2026-06-09T08:38:00Z,60.00,41.00
2026-06-09T08:40:00Z,60.00,41.00
2026-06-09T08:41:00Z,60.00,41.00
2026-06-09T08:42:00Z,60.00,41.00
2026-06-09T08:44:00Z,60.00,41.00
2026-06-09T08:46:00Z,59.00,41.00
2026-06-09T08:49:00Z,59.00,42.00
2026-06-09T08:51:00Z,59.00,42.00
2026-06-09T08:52:00Z,59.00,42.00
2026-06-09T08:53:00Z,59.00,42.00
2026-06-09T08:54:00Z,59.00,42.00
2026-06-09T08:57:00Z,59.00,42.00
2026-06-09T08:59:00Z,59.00,42.00
2026-06-09T09:00:00Z,59.00,42.00
2026-06-09T09:01:00Z,59.00,42.00
2026-06-09T09:02:00Z,59.00,42.00
2026-06-09T09:03:00Z,59.00,42.00
2026-06-09T09:04:00Z,59.08,42.00
2026-06-09T09:06:00Z,59.08,41.00
2026-06-09T09:08:00Z,59.08,41.00
2026-06-09T09:09:00Z,59.08,41.70
2026-06-09T09:10:00Z,60.00,41.70
2026-06-09T09:11:00Z,60.00,41.00
2026-06-09T09:12:00Z,60.00,42.00
2026-06-09T09:13:00Z,60.00,42.00
2026-06-09T09:14:00Z,59.00,42.00
2026-06-09T09:15:00Z,59.00,42.00
2026-06-09T09:18:00Z,59.00,41.00
2026-06-09T09:19:00Z,60.00,41.00
2026-06-09T09:20:00Z,60.00,41.00
2026-06-09T09:21:00Z,59.00,41.00
2026-06-09T09:24:00Z,60.00,41.00
2026-06-09T09:26:00Z,60.00,41.00
2026-06-09T09:30:00Z,60.00,41.00
2026-06-09T09:31:00Z,60.00,41.00
2026-06-09T09:32:00Z,59.00,41.00
2026-06-09T09:35:00Z,60.00,39.83
2026-06-09T09:36:00Z,60.00,39.83
2026-06-09T09:38:00Z,60.00,42.00
2026-06-09T09:39:00Z,60.00,42.00
2026-06-09T09:40:00Z,60.00,42.00
2026-06-09T09:41:00Z,60.00,42.00
2026-06-09T09:43:00Z,60.00,42.00
2026-06-09T09:44:00Z,60.00,41.00
2026-06-09T09:45:00Z,60.00,41.00
2026-06-09T09:46:00Z,60.00,41.00
2026-06-09T09:47:00Z,60.00,42.00
2026-06-09T09:49:00Z,59.00,40.56
2026-06-09T09:50:00Z,56.42,43.14
2026-06-09T09:51:00Z,49.44,49.24
2026-06-09T09:52:00Z,53.37,47.08
2026-06-09T09:53:00Z,48.18,56.88
2026-06-09T09:54:00Z,40.25,60.75
2026-06-09T09:55:00Z,38.00,62.08
2026-06-09T09:56:00Z,37.96,62.85
2026-06-09T09:57:00Z,37.96,63.28
2026-06-09T09:58:00Z,38.97,63.28
2026-06-09T09:59:00Z,40.00,61.00
2026-06-09T10:00:00Z,44.67,57.45
2026-06-09T10:01:00Z,42.75,58.30
2026-06-09T10:02:00Z,39.00,60.04
2026-06-09T10:03:00Z,36.80,62.18
2026-06-09T10:04:00Z,36.31,62.00
2026-06-09T10:05:00Z,36.96,64.00
2026-06-09T10:06:00Z,37.00,64.00
2026-06-09T10:07:00Z,37.48,62.08
2026-06-09T10:08:00Z,43.72,57.80
2026-06-09T10:09:00Z,38.05,62.93
2026-06-09T10:10:00Z,36.64,64.04
2026-06-09T10:11:00Z,37.00,64.00
2026-06-09T10:12:00Z,38.00,64.00
2026-06-09T10:13:00Z,39.54,59.42
2026-06-09T10:14:00Z,57.74,48.84
2026-06-09T10:15:00Z,63.07,39.15
2026-06-09T10:16:00Z,63.43,36.95
2026-06-09T10:17:00Z,58.78,42.29
2026-06-09T10:18:00Z,47.82,55.38
2026-06-09T10:19:00Z,37.68,62.23
2026-06-09T10:20:00Z,37.80,63.12
2026-06-09T10:21:00Z,34.93,63.67
2026-06-09T10:22:00Z,33.95,66.85
2026-06-09T10:23:00Z,34.67,66.95
2026-06-09T10:24:00Z,34.65,66.03
2026-06-09T10:25:00Z,29.64,69.66
2026-06-09T10:26:00Z,14.17,85.79
2026-06-09T10:27:00Z,13.10,87.78
2026-06-09T10:28:00Z,11.33,88.90
2026-06-09T10:29:00Z,11.70,90.17
2026-06-09T10:30:00Z,11.99,88.28
2026-06-09T10:31:00Z,12.29,88.00
2026-06-09T10:32:00Z,12.99,88.42
2026-06-09T10:33:00Z,10.64,89.50
2026-06-09T10:34:00Z,8.02,91.73
2026-06-09T10:35:00Z,7.73,92.89
2026-06-09T10:36:00Z,3.21,98.85
2026-06-09T10:37:00Z,1.36,98.85
2026-06-09T10:38:00Z,1.15,98.85
2026-06-09T10:39:00Z,1.00,99.00
2026-06-09T10:40:00Z,1.00,99.00
2026-06-09T10:41:00Z,1.00,99.00
2026-06-09T10:42:00Z,1.00,99.00
2026-06-09T10:43:00Z,1.00,99.00
2026-06-09T10:44:00Z,1.00,99.00
2026-06-09T10:45:00Z,1.08,99.00
2026-06-09T10:46:00Z,1.00,99.00
2026-06-09T10:48:00Z,1.00,99.00
2026-06-09T10:50:00Z,1.00,99.00
