# event_ticker=KXATPCHALLENGERMATCH-26MAR13BORGIR
# final_score=7-6(8) 6-2
# score_resolution=7-6 6-2
# match_winner=Marcos Giron
# fav_player=Marcos Giron
# dog_player=Nuno Borges
# kalshi_date=2026-03-13
timestamp,Marcos Giron,Nuno Borges
2026-03-14T00:31:00Z,51.00,51.00
2026-03-14T00:35:00Z,51.00,51.00
2026-03-14T00:37:00Z,51.00,51.00
2026-03-14T00:40:00Z,51.00,51.00
2026-03-14T00:44:00Z,50.06,50.00
2026-03-14T00:46:00Z,51.00,50.00
2026-03-14T00:51:00Z,51.00,50.00
2026-03-14T00:52:00Z,51.00,50.00
2026-03-14T00:53:00Z,51.00,50.00
2026-03-14T00:55:00Z,51.00,50.00
2026-03-14T00:56:00Z,51.00,50.30
2026-03-14T00:59:00Z,51.00,50.00
2026-03-14T01:00:00Z,51.00,50.00
2026-03-14T01:02:00Z,51.00,50.00
2026-03-14T01:03:00Z,51.00,50.00
2026-03-14T01:04:00Z,51.00,50.00
2026-03-14T01:05:00Z,51.00,50.00
2026-03-14T01:06:00Z,51.00,50.00
2026-03-14T01:08:00Z,51.00,50.00
2026-03-14T01:12:00Z,51.00,48.77
2026-03-14T01:14:00Z,51.32,48.77
2026-03-14T01:15:00Z,52.00,48.77
2026-03-14T01:16:00Z,52.00,50.00
2026-03-14T01:23:00Z,49.38,50.00
2026-03-14T01:24:00Z,49.38,50.00
2026-03-14T01:28:00Z,49.38,50.00
2026-03-14T01:29:00Z,51.00,50.00
2026-03-14T01:30:00Z,51.00,50.00
2026-03-14T01:32:00Z,51.00,50.00
2026-03-14T01:34:00Z,51.00,50.00
2026-03-14T01:35:00Z,51.00,50.00
2026-03-14T01:36:00Z,51.00,50.00
2026-03-14T01:37:00Z,51.79,50.00
2026-03-14T01:40:00Z,51.79,50.00
2026-03-14T01:41:00Z,52.00,50.00
2026-03-14T01:42:00Z,52.00,50.00
2026-03-14T01:43:00Z,52.00,50.00
2026-03-14T01:46:00Z,52.00,50.00
2026-03-14T01:49:00Z,52.03,48.00
2026-03-14T01:51:00Z,53.00,50.00
2026-03-14T01:53:00Z,53.00,47.00
2026-03-14T01:54:00Z,54.00,46.00
2026-03-14T01:55:00Z,54.00,46.00
2026-03-14T01:56:00Z,54.00,46.33
2026-03-14T01:57:00Z,54.00,46.00
2026-03-14T01:58:00Z,53.00,48.00
2026-03-14T01:59:00Z,51.43,48.00
2026-03-14T02:01:00Z,54.00,48.00
2026-03-14T02:02:00Z,54.00,49.43
2026-03-14T02:03:00Z,54.00,49.43
2026-03-14T02:04:00Z,54.00,49.43
2026-03-14T02:05:00Z,54.00,49.43
2026-03-14T02:06:00Z,54.00,49.00
2026-03-14T02:07:00Z,54.00,49.00
2026-03-14T02:08:00Z,54.29,49.00
2026-03-14T02:09:00Z,54.00,48.07
2026-03-14T02:10:00Z,53.76,48.68
2026-03-14T02:11:00Z,53.76,49.00
2026-03-14T02:12:00Z,55.27,49.00
2026-03-14T02:14:00Z,53.85,48.92
2026-03-14T02:15:00Z,54.00,49.00
2026-03-14T02:16:00Z,53.94,49.00
2026-03-14T02:17:00Z,53.59,49.00
2026-03-14T02:18:00Z,53.00,49.00
2026-03-14T02:19:00Z,53.77,49.63
2026-03-14T02:20:00Z,51.15,48.00
2026-03-14T02:21:00Z,53.00,49.00
2026-03-14T02:22:00Z,53.30,49.00
2026-03-14T02:23:00Z,52.07,50.66
2026-03-14T02:24:00Z,53.00,47.12
2026-03-14T02:25:00Z,53.00,49.63
2026-03-14T02:26:00Z,53.00,49.15
2026-03-14T02:27:00Z,51.00,49.15
2026-03-14T02:28:00Z,53.00,49.00
2026-03-14T02:29:00Z,53.00,49.00
2026-03-14T02:30:00Z,51.82,49.00
2026-03-14T02:31:00Z,53.00,47.00
2026-03-14T02:32:00Z,53.00,47.18
2026-03-14T02:33:00Z,53.00,49.00
2026-03-14T02:34:00Z,53.00,48.00
2026-03-14T02:35:00Z,53.00,48.00
2026-03-14T02:36:00Z,53.00,48.00
2026-03-14T02:37:00Z,53.00,47.27
2026-03-14T02:38:00Z,52.23,47.25
2026-03-14T02:39:00Z,52.23,47.40
2026-03-14T02:40:00Z,54.41,48.00
2026-03-14T02:41:00Z,54.51,47.00
2026-03-14T02:42:00Z,53.17,48.00
2026-03-14T02:43:00Z,53.80,48.00
2026-03-14T02:44:00Z,54.00,48.00
2026-03-14T02:45:00Z,54.00,48.00
2026-03-14T02:46:00Z,54.18,48.00
2026-03-14T02:47:00Z,54.00,48.00
2026-03-14T02:48:00Z,54.01,48.00
2026-03-14T02:49:00Z,54.91,46.73
2026-03-14T02:50:00Z,54.16,48.00
2026-03-14T02:51:00Z,54.41,47.27
2026-03-14T02:52:00Z,50.22,49.83
2026-03-14T02:53:00Z,48.83,52.62
2026-03-14T02:54:00Z,43.25,58.90
2026-03-14T02:55:00Z,35.20,63.65
2026-03-14T02:56:00Z,38.87,61.13
2026-03-14T02:57:00Z,47.94,56.25
2026-03-14T02:58:00Z,53.20,50.42
2026-03-14T02:59:00Z,53.63,47.33
2026-03-14T03:00:00Z,56.62,45.99
2026-03-14T03:01:00Z,57.21,46.16
2026-03-14T03:02:00Z,58.44,42.10
2026-03-14T03:03:00Z,53.00,49.00
2026-03-14T03:04:00Z,52.86,49.09
2026-03-14T03:05:00Z,54.42,47.38
2026-03-14T03:06:00Z,51.66,48.91
2026-03-14T03:07:00Z,54.37,47.37
2026-03-14T03:08:00Z,53.06,49.37
2026-03-14T03:09:00Z,54.86,46.44
2026-03-14T03:10:00Z,63.34,38.88
2026-03-14T03:11:00Z,58.60,41.29
2026-03-14T03:12:00Z,53.57,46.55
2026-03-14T03:13:00Z,52.71,47.35
2026-03-14T03:14:00Z,52.14,47.33
2026-03-14T03:15:00Z,53.26,52.10
2026-03-14T03:16:00Z,55.02,44.93
2026-03-14T03:17:00Z,50.86,48.56
2026-03-14T03:18:00Z,49.26,51.84
2026-03-14T03:19:00Z,50.16,50.34
2026-03-14T03:20:00Z,52.32,47.06
2026-03-14T03:21:00Z,53.47,48.26
2026-03-14T03:22:00Z,50.24,51.04
2026-03-14T03:23:00Z,50.35,51.23
2026-03-14T03:24:00Z,50.00,51.90
2026-03-14T03:25:00Z,50.05,51.59
2026-03-14T03:26:00Z,49.36,52.10
2026-03-14T03:27:00Z,45.52,57.59
2026-03-14T03:28:00Z,44.77,56.71
2026-03-14T03:29:00Z,50.59,51.61
2026-03-14T03:30:00Z,47.57,55.04
2026-03-14T03:31:00Z,49.67,50.03
2026-03-14T03:32:00Z,53.61,46.27
2026-03-14T03:33:00Z,49.43,51.87
2026-03-14T03:34:00Z,48.34,52.85
2026-03-14T03:35:00Z,46.37,53.13
2026-03-14T03:36:00Z,47.94,53.63
2026-03-14T03:37:00Z,40.67,59.41
2026-03-14T03:38:00Z,42.69,55.99
2026-03-14T03:39:00Z,50.81,52.12
2026-03-14T03:40:00Z,56.55,43.16
2026-03-14T03:41:00Z,48.06,47.24
2026-03-14T03:42:00Z,40.70,59.79
2026-03-14T03:43:00Z,45.25,54.68
2026-03-14T03:44:00Z,48.42,53.84
2026-03-14T03:45:00Z,54.17,47.92
2026-03-14T03:46:00Z,59.32,44.38
2026-03-14T03:47:00Z,56.34,48.82
2026-03-14T03:48:00Z,50.50,51.49
2026-03-14T03:49:00Z,45.60,52.47
2026-03-14T03:50:00Z,46.44,58.42
2026-03-14T03:51:00Z,52.89,51.00
2026-03-14T03:52:00Z,64.34,34.21
2026-03-14T03:53:00Z,72.95,25.90
2026-03-14T03:54:00Z,73.04,26.31
2026-03-14T03:55:00Z,73.98,27.20
2026-03-14T03:56:00Z,71.43,27.48
2026-03-14T03:57:00Z,74.00,26.79
2026-03-14T03:58:00Z,75.77,25.37
2026-03-14T03:59:00Z,76.60,23.65
2026-03-14T04:00:00Z,71.92,27.42
2026-03-14T04:01:00Z,69.03,32.48
2026-03-14T04:02:00Z,70.21,30.46
2026-03-14T04:03:00Z,73.32,29.02
2026-03-14T04:04:00Z,74.71,26.51
2026-03-14T04:05:00Z,74.74,26.44
2026-03-14T04:06:00Z,72.83,28.88
2026-03-14T04:07:00Z,68.80,31.17
2026-03-14T04:08:00Z,68.37,33.89
2026-03-14T04:09:00Z,67.60,31.95
2026-03-14T04:10:00Z,73.63,28.07
2026-03-14T04:11:00Z,73.89,26.41
2026-03-14T04:12:00Z,81.83,18.61
2026-03-14T04:13:00Z,89.83,7.42
2026-03-14T04:14:00Z,94.34,5.61
2026-03-14T04:15:00Z,96.28,3.81
2026-03-14T04:16:00Z,97.66,2.63
2026-03-14T04:17:00Z,97.49,2.56
2026-03-14T04:18:00Z,97.31,2.90
2026-03-14T04:19:00Z,98.65,1.24
2026-03-14T04:20:00Z,99.00,1.24
2026-03-14T04:21:00Z,99.00,1.00
2026-03-14T04:22:00Z,99.00,1.00
2026-03-14T04:23:00Z,99.00,1.00
2026-03-14T04:24:00Z,99.00,1.00
