# event_ticker=KXATPMATCH-26APR27TSIMER
# final_score=6-4 6-2
# score_resolution=4-6 2-6
# match_winner=Stefanos Tsitsipas
# fav_player=Daniel Merida
# dog_player=Stefanos Tsitsipas
# kalshi_date=2026-04-27
timestamp,Stefanos Tsitsipas,Daniel Merida
2026-04-27T02:59:00Z,65.00,37.00
2026-04-27T03:01:00Z,65.00,37.00
2026-04-27T03:08:00Z,65.00,37.00
2026-04-27T03:14:00Z,65.00,37.00
2026-04-27T03:16:00Z,65.00,37.00
2026-04-27T03:17:00Z,65.00,36.00
2026-04-27T03:20:00Z,65.00,36.00
2026-04-27T03:25:00Z,65.00,36.00
2026-04-27T03:29:00Z,65.00,37.00
2026-04-27T03:31:00Z,65.00,37.00
2026-04-27T03:34:00Z,65.00,37.00
2026-04-27T03:35:00Z,65.00,37.00
2026-04-27T03:41:00Z,65.00,37.00
2026-04-27T03:42:00Z,65.00,37.00
2026-04-27T03:44:00Z,65.00,37.00
2026-04-27T03:45:00Z,65.00,37.00
2026-04-27T03:47:00Z,65.00,37.00
2026-04-27T03:48:00Z,65.00,37.00
2026-04-27T03:49:00Z,65.00,37.00
2026-04-27T03:52:00Z,65.00,37.00
2026-04-27T03:53:00Z,65.00,37.00
2026-04-27T03:55:00Z,65.00,37.00
2026-04-27T03:57:00Z,65.00,37.00
2026-04-27T04:00:00Z,65.00,37.00
2026-04-27T04:01:00Z,65.00,37.00
2026-04-27T04:07:00Z,65.00,37.00
2026-04-27T04:12:00Z,64.00,37.00
2026-04-27T04:13:00Z,64.00,36.99
2026-04-27T04:14:00Z,65.00,36.99
2026-04-27T04:15:00Z,64.88,36.99
2026-04-27T04:17:00Z,64.88,37.00
2026-04-27T04:19:00Z,65.00,37.00
2026-04-27T04:21:00Z,65.00,37.00
2026-04-27T04:22:00Z,65.00,37.00
2026-04-27T04:26:00Z,65.00,37.00
2026-04-27T04:27:00Z,65.00,37.00
2026-04-27T04:28:00Z,65.00,37.00
2026-04-27T04:30:00Z,65.00,37.00
2026-04-27T04:31:00Z,65.00,37.00
2026-04-27T04:32:00Z,65.00,37.00
2026-04-27T04:34:00Z,65.00,36.00
2026-04-27T04:35:00Z,65.00,36.00
2026-04-27T04:36:00Z,65.00,36.78
2026-04-27T04:37:00Z,65.00,36.78
2026-04-27T04:39:00Z,65.00,36.78
2026-04-27T04:40:00Z,65.00,36.78
2026-04-27T04:41:00Z,65.00,36.78
2026-04-27T04:42:00Z,65.00,36.78
2026-04-27T04:43:00Z,65.00,37.00
2026-04-27T04:46:00Z,65.00,37.00
2026-04-27T04:47:00Z,65.00,37.00
2026-04-27T04:49:00Z,65.00,36.00
2026-04-27T04:51:00Z,65.00,36.00
2026-04-27T04:52:00Z,65.00,36.00
2026-04-27T04:53:00Z,65.00,36.00
2026-04-27T04:55:00Z,65.00,36.00
2026-04-27T04:56:00Z,65.00,36.00
2026-04-27T04:57:00Z,65.00,36.45
2026-04-27T04:58:00Z,65.00,37.00
2026-04-27T04:59:00Z,65.00,37.00
2026-04-27T05:00:00Z,65.00,37.00
2026-04-27T05:02:00Z,65.00,37.00
2026-04-27T05:03:00Z,65.00,37.00
2026-04-27T05:05:00Z,65.00,37.00
2026-04-27T05:06:00Z,65.00,37.00
2026-04-27T05:07:00Z,65.00,37.00
2026-04-27T05:08:00Z,65.00,37.00
2026-04-27T05:11:00Z,65.00,36.89
2026-04-27T05:13:00Z,65.00,37.00
2026-04-27T05:14:00Z,65.00,37.00
2026-04-27T05:15:00Z,65.00,37.00
2026-04-27T05:16:00Z,65.00,37.00
2026-04-27T05:17:00Z,65.00,37.00
2026-04-27T05:18:00Z,63.02,37.00
2026-04-27T05:19:00Z,63.02,37.00
2026-04-27T05:20:00Z,65.00,37.00
2026-04-27T05:21:00Z,65.00,37.00
2026-04-27T05:22:00Z,65.00,37.00
2026-04-27T05:23:00Z,65.00,37.00
2026-04-27T05:24:00Z,65.00,37.00
2026-04-27T05:25:00Z,65.00,37.00
2026-04-27T05:26:00Z,65.00,37.00
2026-04-27T05:27:00Z,65.00,37.00
2026-04-27T05:28:00Z,65.00,37.00
2026-04-27T05:30:00Z,65.00,37.00
2026-04-27T05:31:00Z,65.00,37.00
2026-04-27T05:34:00Z,65.00,37.00
2026-04-27T05:35:00Z,65.00,37.00
2026-04-27T05:36:00Z,65.00,37.00
2026-04-27T05:38:00Z,65.00,37.00
2026-04-27T05:39:00Z,65.00,37.00
2026-04-27T05:41:00Z,65.00,37.00
2026-04-27T05:42:00Z,65.00,37.00
2026-04-27T05:43:00Z,65.00,36.00
2026-04-27T05:44:00Z,65.00,37.00
2026-04-27T05:47:00Z,65.00,37.00
2026-04-27T05:48:00Z,65.00,37.00
2026-04-27T05:49:00Z,65.00,36.00
2026-04-27T05:50:00Z,65.00,36.00
2026-04-27T05:52:00Z,63.00,36.00
2026-04-27T05:53:00Z,65.00,36.00
2026-04-27T05:55:00Z,65.00,36.00
2026-04-27T05:57:00Z,65.00,36.00
2026-04-27T05:58:00Z,65.00,36.00
2026-04-27T06:00:00Z,65.00,36.00
2026-04-27T06:01:00Z,65.00,36.00
2026-04-27T06:02:00Z,65.00,36.00
2026-04-27T06:04:00Z,65.00,36.00
2026-04-27T06:06:00Z,65.00,36.00
2026-04-27T06:08:00Z,65.00,36.00
2026-04-27T06:09:00Z,65.00,36.00
2026-04-27T06:11:00Z,65.00,36.56
2026-04-27T06:13:00Z,63.00,37.00
2026-04-27T06:14:00Z,65.00,37.00
2026-04-27T06:16:00Z,65.00,36.00
2026-04-27T06:23:00Z,65.00,36.00
2026-04-27T06:25:00Z,65.00,36.00
2026-04-27T06:27:00Z,65.00,36.00
2026-04-27T06:28:00Z,65.00,36.00
2026-04-27T06:29:00Z,65.00,36.00
2026-04-27T06:30:00Z,65.00,36.00
2026-04-27T06:31:00Z,65.00,36.00
2026-04-27T06:33:00Z,65.00,36.00
2026-04-27T06:34:00Z,65.00,36.00
2026-04-27T06:36:00Z,65.00,36.00
2026-04-27T06:37:00Z,64.00,36.00
2026-04-27T06:38:00Z,64.00,36.00
2026-04-27T06:40:00Z,65.00,35.32
2026-04-27T06:44:00Z,65.00,35.32
2026-04-27T06:45:00Z,65.00,35.32
2026-04-27T06:49:00Z,65.00,36.00
2026-04-27T06:52:00Z,65.00,36.00
2026-04-27T06:55:00Z,65.00,36.00
2026-04-27T06:58:00Z,65.00,36.00
2026-04-27T06:59:00Z,65.00,36.00
2026-04-27T07:00:00Z,65.00,36.00
2026-04-27T07:02:00Z,65.00,36.00
2026-04-27T07:04:00Z,65.00,36.00
2026-04-27T07:06:00Z,65.00,36.00
2026-04-27T07:08:00Z,65.00,36.00
2026-04-27T07:12:00Z,65.00,36.00
2026-04-27T07:13:00Z,65.00,36.00
2026-04-27T07:19:00Z,65.00,36.00
2026-04-27T07:20:00Z,65.00,36.00
2026-04-27T07:24:00Z,65.00,36.00
2026-04-27T07:26:00Z,65.00,36.00
2026-04-27T07:27:00Z,65.00,36.00
2026-04-27T07:34:00Z,65.00,36.00
2026-04-27T07:35:00Z,65.00,36.00
2026-04-27T07:38:00Z,65.00,36.00
2026-04-27T07:40:00Z,65.00,36.00
2026-04-27T07:46:00Z,65.00,36.00
2026-04-27T07:47:00Z,65.00,36.00
2026-04-27T07:50:00Z,64.00,36.00
2026-04-27T07:52:00Z,64.00,36.00
2026-04-27T07:53:00Z,65.00,36.00
2026-04-27T07:55:00Z,65.00,36.00
2026-04-27T07:56:00Z,65.00,36.00
2026-04-27T08:02:00Z,65.00,36.00
2026-04-27T08:04:00Z,65.00,36.00
2026-04-27T08:06:00Z,65.00,36.00
2026-04-27T08:11:00Z,65.00,36.00
2026-04-27T08:13:00Z,65.00,36.00
2026-04-27T08:15:00Z,65.00,36.00
2026-04-27T08:18:00Z,65.00,36.00
2026-04-27T08:19:00Z,65.00,36.00
2026-04-27T08:24:00Z,65.00,36.00
2026-04-27T08:35:00Z,65.00,36.00
2026-04-27T08:37:00Z,65.00,36.00
2026-04-27T08:38:00Z,65.00,36.00
2026-04-27T08:39:00Z,65.00,36.00
2026-04-27T08:48:00Z,65.00,36.00
2026-04-27T08:49:00Z,65.00,36.00
2026-04-27T08:55:00Z,65.00,36.00
2026-04-27T08:56:00Z,65.00,36.00
2026-04-27T08:57:00Z,65.00,36.00
2026-04-27T08:59:00Z,65.00,36.00
2026-04-27T09:00:00Z,65.00,36.00
2026-04-27T09:01:00Z,65.00,36.00
2026-04-27T09:02:00Z,65.00,36.00
2026-04-27T09:04:00Z,65.00,36.00
2026-04-27T09:07:00Z,65.00,36.00
2026-04-27T09:08:00Z,65.00,36.00
2026-04-27T09:10:00Z,65.00,35.33
2026-04-27T09:15:00Z,65.00,36.00
2026-04-27T09:16:00Z,65.00,36.00
2026-04-27T09:17:00Z,65.00,36.00
2026-04-27T09:20:00Z,65.00,36.00
2026-04-27T09:21:00Z,65.00,36.00
2026-04-27T09:22:00Z,65.00,36.00
2026-04-27T09:24:00Z,65.00,36.00
2026-04-27T09:25:00Z,65.00,36.00
2026-04-27T09:26:00Z,64.15,36.00
2026-04-27T09:30:00Z,65.00,36.00
2026-04-27T09:34:00Z,65.00,36.00
2026-04-27T09:35:00Z,65.00,36.00
2026-04-27T09:36:00Z,65.00,36.00
2026-04-27T09:37:00Z,65.00,36.00
2026-04-27T09:39:00Z,65.00,36.00
2026-04-27T09:41:00Z,65.00,36.00
2026-04-27T09:44:00Z,65.00,36.00
2026-04-27T09:45:00Z,65.00,36.00
2026-04-27T09:46:00Z,65.00,36.00
2026-04-27T09:47:00Z,65.00,36.00
2026-04-27T09:50:00Z,65.00,36.00
2026-04-27T09:51:00Z,65.00,36.00
2026-04-27T09:54:00Z,65.00,36.00
2026-04-27T09:55:00Z,65.00,36.00
2026-04-27T09:57:00Z,65.00,36.00
2026-04-27T09:58:00Z,65.00,36.00
2026-04-27T10:00:00Z,65.00,36.00
2026-04-27T10:02:00Z,65.00,36.00
2026-04-27T10:03:00Z,65.00,36.00
2026-04-27T10:04:00Z,65.00,36.00
2026-04-27T10:05:00Z,65.00,36.00
2026-04-27T10:07:00Z,65.00,36.00
2026-04-27T10:08:00Z,65.00,36.00
2026-04-27T10:10:00Z,65.00,36.00
2026-04-27T10:11:00Z,65.00,36.00
2026-04-27T10:12:00Z,65.00,36.00
2026-04-27T10:13:00Z,65.00,36.00
2026-04-27T10:15:00Z,65.00,36.00
2026-04-27T10:16:00Z,65.00,36.00
2026-04-27T10:17:00Z,65.00,36.00
2026-04-27T10:18:00Z,65.00,36.00
2026-04-27T10:19:00Z,65.00,36.00
2026-04-27T10:20:00Z,65.00,36.00
2026-04-27T10:21:00Z,65.00,36.00
2026-04-27T10:22:00Z,65.00,36.00
2026-04-27T10:23:00Z,66.00,36.00
2026-04-27T10:24:00Z,65.91,36.00
2026-04-27T10:25:00Z,66.00,36.00
2026-04-27T10:26:00Z,66.00,36.00
2026-04-27T10:27:00Z,66.00,36.00
2026-04-27T10:28:00Z,66.00,36.00
2026-04-27T10:29:00Z,67.00,35.00
2026-04-27T10:30:00Z,67.00,36.00
2026-04-27T10:31:00Z,67.00,35.00
2026-04-27T10:34:00Z,67.00,35.00
2026-04-27T10:35:00Z,67.00,35.00
2026-04-27T10:36:00Z,66.37,35.00
2026-04-27T10:38:00Z,66.37,35.00
2026-04-27T10:39:00Z,66.37,35.00
2026-04-27T10:40:00Z,67.00,34.00
2026-04-27T10:41:00Z,67.00,34.00
2026-04-27T10:42:00Z,67.00,34.00
2026-04-27T10:43:00Z,67.00,34.00
2026-04-27T10:44:00Z,66.07,34.00
2026-04-27T10:45:00Z,68.00,34.00
2026-04-27T10:46:00Z,68.00,33.00
2026-04-27T10:47:00Z,68.00,33.00
2026-04-27T10:48:00Z,68.00,33.00
2026-04-27T10:49:00Z,68.00,33.00
2026-04-27T10:50:00Z,68.00,33.00
2026-04-27T10:51:00Z,68.00,33.00
2026-04-27T10:52:00Z,68.00,33.06
2026-04-27T10:53:00Z,67.86,33.44
2026-04-27T10:54:00Z,68.00,33.00
2026-04-27T10:55:00Z,68.00,33.00
2026-04-27T10:56:00Z,68.00,33.00
2026-04-27T10:57:00Z,68.00,33.00
2026-04-27T10:58:00Z,68.00,33.00
2026-04-27T10:59:00Z,68.00,33.00
2026-04-27T11:00:00Z,68.00,33.00
2026-04-27T11:01:00Z,68.00,33.00
2026-04-27T11:02:00Z,69.10,33.00
2026-04-27T11:03:00Z,71.00,33.00
2026-04-27T11:04:00Z,71.00,31.00
2026-04-27T11:05:00Z,71.00,30.93
2026-04-27T11:06:00Z,71.00,30.93
2026-04-27T11:07:00Z,71.00,31.00
2026-04-27T11:08:00Z,70.98,31.00
2026-04-27T11:09:00Z,71.00,31.00
2026-04-27T11:10:00Z,70.51,31.00
2026-04-27T11:11:00Z,71.00,31.00
2026-04-27T11:12:00Z,71.00,31.00
2026-04-27T11:13:00Z,71.00,32.00
2026-04-27T11:14:00Z,71.00,32.00
2026-04-27T11:15:00Z,71.00,32.00
2026-04-27T11:16:00Z,71.00,31.00
2026-04-27T11:17:00Z,70.64,31.00
2026-04-27T11:18:00Z,71.00,31.74
2026-04-27T11:20:00Z,71.00,32.00
2026-04-27T11:21:00Z,70.86,32.00
2026-04-27T11:22:00Z,70.00,32.00
2026-04-27T11:23:00Z,70.00,32.00
2026-04-27T11:24:00Z,70.00,32.00
2026-04-27T11:25:00Z,69.33,32.00
2026-04-27T11:26:00Z,70.00,32.00
2026-04-27T11:27:00Z,70.00,32.00
2026-04-27T11:28:00Z,70.00,32.00
2026-04-27T11:30:00Z,70.00,31.69
2026-04-27T11:32:00Z,70.00,32.00
2026-04-27T11:33:00Z,69.00,32.00
2026-04-27T11:34:00Z,68.19,32.00
2026-04-27T11:35:00Z,69.00,32.00
2026-04-27T11:36:00Z,69.00,32.00
2026-04-27T11:37:00Z,69.00,31.00
2026-04-27T11:38:00Z,68.40,31.00
2026-04-27T11:39:00Z,69.00,32.00
2026-04-27T11:40:00Z,69.00,32.00
2026-04-27T11:42:00Z,69.00,32.00
2026-04-27T11:43:00Z,69.00,32.00
2026-04-27T11:44:00Z,69.00,32.00
2026-04-27T11:45:00Z,69.00,32.00
2026-04-27T11:46:00Z,69.00,32.00
2026-04-27T11:47:00Z,68.02,32.00
2026-04-27T11:48:00Z,68.30,32.00
2026-04-27T11:49:00Z,68.86,32.00
2026-04-27T11:50:00Z,69.86,32.00
2026-04-27T11:51:00Z,71.00,32.00
2026-04-27T11:52:00Z,71.00,32.00
2026-04-27T11:53:00Z,70.06,32.00
2026-04-27T11:54:00Z,70.00,31.97
2026-04-27T11:55:00Z,71.00,32.00
2026-04-27T11:56:00Z,71.00,32.00
2026-04-27T11:57:00Z,71.00,32.00
2026-04-27T11:58:00Z,70.57,32.00
2026-04-27T11:59:00Z,70.57,32.00
2026-04-27T12:00:00Z,70.02,32.00
2026-04-27T12:01:00Z,70.95,32.00
2026-04-27T12:02:00Z,70.00,32.00
2026-04-27T12:03:00Z,70.97,32.00
2026-04-27T12:04:00Z,71.00,32.00
2026-04-27T12:05:00Z,71.00,32.00
2026-04-27T12:06:00Z,71.00,32.00
2026-04-27T12:07:00Z,70.68,32.00
2026-04-27T12:08:00Z,71.00,32.00
2026-04-27T12:09:00Z,71.00,32.00
2026-04-27T12:10:00Z,71.01,31.99
2026-04-27T12:11:00Z,71.99,32.00
2026-04-27T12:12:00Z,71.02,31.00
2026-04-27T12:13:00Z,69.72,31.54
2026-04-27T12:14:00Z,67.56,34.04
2026-04-27T12:15:00Z,65.39,36.45
2026-04-27T12:16:00Z,64.56,36.17
2026-04-27T12:17:00Z,57.03,42.41
2026-04-27T12:18:00Z,64.95,33.23
2026-04-27T12:19:00Z,71.31,29.64
2026-04-27T12:20:00Z,72.46,27.05
2026-04-27T12:21:00Z,71.93,29.18
2026-04-27T12:22:00Z,71.17,29.64
2026-04-27T12:23:00Z,69.42,31.75
2026-04-27T12:24:00Z,70.31,29.85
2026-04-27T12:25:00Z,65.34,34.63
2026-04-27T12:26:00Z,66.11,35.59
2026-04-27T12:27:00Z,66.45,34.49
2026-04-27T12:28:00Z,70.31,30.56
2026-04-27T12:29:00Z,71.96,29.15
2026-04-27T12:30:00Z,71.53,30.11
2026-04-27T12:31:00Z,68.00,31.89
2026-04-27T12:32:00Z,68.00,33.00
2026-04-27T12:33:00Z,68.85,32.11
2026-04-27T12:34:00Z,71.00,29.90
2026-04-27T12:35:00Z,73.42,29.67
2026-04-27T12:36:00Z,68.63,31.02
2026-04-27T12:37:00Z,68.95,32.15
2026-04-27T12:38:00Z,67.96,33.00
2026-04-27T12:39:00Z,68.00,32.95
2026-04-27T12:40:00Z,70.16,31.03
2026-04-27T12:41:00Z,72.04,28.96
2026-04-27T12:42:00Z,70.99,30.01
2026-04-27T12:43:00Z,76.02,22.17
2026-04-27T12:44:00Z,80.32,14.00
2026-04-27T12:45:00Z,88.99,12.39
2026-04-27T12:46:00Z,89.07,15.13
2026-04-27T12:47:00Z,90.22,10.49
2026-04-27T12:48:00Z,89.05,10.92
2026-04-27T12:49:00Z,90.98,9.95
2026-04-27T12:50:00Z,90.03,10.00
2026-04-27T12:51:00Z,89.58,9.36
2026-04-27T12:52:00Z,92.90,8.92
2026-04-27T12:53:00Z,93.99,6.17
2026-04-27T12:54:00Z,95.66,4.37
2026-04-27T12:55:00Z,97.50,3.20
2026-04-27T12:56:00Z,97.09,2.43
2026-04-27T12:57:00Z,97.37,3.08
2026-04-27T12:58:00Z,96.58,3.16
2026-04-27T12:59:00Z,97.88,2.07
2026-04-27T13:00:00Z,98.43,2.49
2026-04-27T13:01:00Z,99.00,1.78
2026-04-27T13:02:00Z,99.00,1.00
2026-04-27T13:03:00Z,99.00,1.00
2026-04-27T13:04:00Z,99.00,1.00
2026-04-27T13:05:00Z,99.00,1.00
2026-04-27T13:06:00Z,99.00,1.00
2026-04-27T13:07:00Z,99.00,1.00
2026-04-27T13:08:00Z,99.00,1.00
2026-04-27T13:09:00Z,99.00,1.00
2026-04-27T13:10:00Z,99.00,1.23
2026-04-27T13:11:00Z,98.84,1.21
2026-04-27T13:12:00Z,99.00,1.00
2026-04-27T13:13:00Z,99.00,1.07
2026-04-27T13:14:00Z,99.00,1.00
2026-04-27T13:15:00Z,99.00,1.00
2026-04-27T13:16:00Z,99.00,1.00
2026-04-27T13:17:00Z,99.00,1.00
2026-04-27T13:18:00Z,99.00,1.00
2026-04-27T13:19:00Z,99.00,1.00
2026-04-27T13:20:00Z,99.00,1.00
2026-04-27T13:23:00Z,99.00,1.00
2026-04-27T13:24:00Z,99.00,1.00
2026-04-27T13:26:00Z,99.00,1.00
2026-04-27T13:27:00Z,99.00,1.00
