# event_ticker=KXATPMATCH-25OCT01KORBER
# final_score=6-4 7-5
# score_resolution=4-6 5-7
# match_winner=Zizou Bergs
# fav_player=Sebastian Korda
# dog_player=Zizou Bergs
# kalshi_date=2025-10-01
timestamp,Sebastian Korda,Zizou Bergs
2025-10-01T04:49:00Z,69.00,33.00
2025-10-01T04:51:00Z,69.00,33.00
2025-10-01T05:03:00Z,69.00,33.00
2025-10-01T05:11:00Z,69.00,33.00
2025-10-01T05:14:00Z,69.00,33.00
2025-10-01T05:15:00Z,69.00,33.00
2025-10-01T05:20:00Z,69.00,33.00
2025-10-01T05:29:00Z,69.00,33.00
2025-10-01T05:31:00Z,69.00,33.00
2025-10-01T05:35:00Z,69.00,33.00
2025-10-01T05:36:00Z,69.00,33.00
2025-10-01T05:45:00Z,69.00,33.00
2025-10-01T05:47:00Z,69.00,33.00
2025-10-01T05:54:00Z,69.00,33.00
2025-10-01T06:16:00Z,69.00,33.00
2025-10-01T06:17:00Z,69.00,33.00
2025-10-01T06:20:00Z,69.00,33.00
2025-10-01T06:25:00Z,69.00,33.00
2025-10-01T06:26:00Z,67.00,33.00
2025-10-01T06:37:00Z,69.00,32.00
2025-10-01T06:47:00Z,69.00,32.00
2025-10-01T06:51:00Z,69.00,32.00
2025-10-01T06:55:00Z,69.00,34.00
2025-10-01T07:00:00Z,69.00,34.00
2025-10-01T07:01:00Z,69.00,33.00
2025-10-01T07:12:00Z,69.00,33.00
2025-10-01T07:15:00Z,69.00,33.00
2025-10-01T07:21:00Z,69.00,33.00
2025-10-01T07:24:00Z,67.17,33.00
2025-10-01T07:27:00Z,67.17,33.00
2025-10-01T07:30:00Z,68.00,33.00
2025-10-01T07:34:00Z,68.00,33.00
2025-10-01T07:35:00Z,68.30,33.00
2025-10-01T08:01:00Z,69.00,33.00
2025-10-01T08:11:00Z,68.00,33.00
2025-10-01T08:12:00Z,68.00,34.00
2025-10-01T08:19:00Z,68.00,34.00
2025-10-01T08:22:00Z,68.00,34.00
2025-10-01T08:33:00Z,68.00,34.00
2025-10-01T08:37:00Z,68.00,34.00
2025-10-01T08:41:00Z,68.00,33.00
2025-10-01T08:43:00Z,68.00,33.00
2025-10-01T08:46:00Z,68.00,33.00
2025-10-01T08:49:00Z,68.00,33.00
2025-10-01T08:51:00Z,68.00,33.00
2025-10-01T08:55:00Z,68.00,33.00
2025-10-01T09:00:00Z,68.00,33.00
2025-10-01T09:02:00Z,69.00,33.00
2025-10-01T09:03:00Z,69.00,34.00
2025-10-01T09:04:00Z,69.00,34.00
2025-10-01T09:07:00Z,69.00,34.00
2025-10-01T09:08:00Z,69.00,34.00
2025-10-01T09:09:00Z,69.00,32.00
2025-10-01T09:10:00Z,69.00,32.00
2025-10-01T09:12:00Z,69.00,32.00
2025-10-01T09:13:00Z,69.00,32.00
2025-10-01T09:16:00Z,69.00,32.00
2025-10-01T09:17:00Z,69.00,32.00
2025-10-01T09:18:00Z,69.00,32.00
2025-10-01T09:19:00Z,69.00,32.00
2025-10-01T09:23:00Z,69.00,32.00
2025-10-01T09:25:00Z,69.00,32.00
2025-10-01T09:26:00Z,70.00,37.56
2025-10-01T09:27:00Z,70.00,34.00
2025-10-01T09:29:00Z,69.00,34.00
2025-10-01T09:30:00Z,69.00,34.00
2025-10-01T09:32:00Z,69.00,34.00
2025-10-01T09:34:00Z,69.00,34.00
2025-10-01T09:35:00Z,70.00,34.00
2025-10-01T09:36:00Z,70.00,33.00
2025-10-01T09:37:00Z,69.82,33.00
2025-10-01T09:38:00Z,69.82,33.00
2025-10-01T09:39:00Z,67.60,33.00
2025-10-01T09:40:00Z,66.00,33.00
2025-10-01T09:41:00Z,62.47,40.01
2025-10-01T09:42:00Z,55.00,46.63
2025-10-01T09:43:00Z,53.13,45.57
2025-10-01T09:44:00Z,53.02,48.00
2025-10-01T09:45:00Z,51.00,50.32
2025-10-01T09:46:00Z,56.00,43.00
2025-10-01T09:47:00Z,63.39,37.70
2025-10-01T09:48:00Z,67.00,35.00
2025-10-01T09:49:00Z,69.00,33.00
2025-10-01T09:50:00Z,60.39,41.13
2025-10-01T09:51:00Z,51.00,50.19
2025-10-01T09:52:00Z,51.00,52.56
2025-10-01T09:53:00Z,46.14,54.58
2025-10-01T09:54:00Z,41.69,56.00
2025-10-01T09:55:00Z,43.48,56.00
2025-10-01T09:56:00Z,41.00,60.00
2025-10-01T09:57:00Z,40.50,65.00
2025-10-01T09:58:00Z,35.71,61.64
2025-10-01T09:59:00Z,49.00,61.64
2025-10-01T10:00:00Z,46.00,55.00
2025-10-01T10:01:00Z,46.00,55.00
2025-10-01T10:02:00Z,42.00,59.00
2025-10-01T10:03:00Z,38.00,59.92
2025-10-01T10:04:00Z,38.00,61.00
2025-10-01T10:05:00Z,39.00,61.00
2025-10-01T10:06:00Z,36.96,61.06
2025-10-01T10:07:00Z,36.00,64.60
2025-10-01T10:08:00Z,40.41,61.00
2025-10-01T10:09:00Z,40.41,61.58
2025-10-01T10:10:00Z,41.23,58.00
2025-10-01T10:11:00Z,41.23,61.00
2025-10-01T10:12:00Z,38.47,62.11
2025-10-01T10:13:00Z,36.00,62.11
2025-10-01T10:14:00Z,37.00,63.00
2025-10-01T10:15:00Z,41.46,63.00
2025-10-01T10:16:00Z,36.12,62.95
2025-10-01T10:17:00Z,36.12,61.00
2025-10-01T10:19:00Z,41.00,59.31
2025-10-01T10:20:00Z,42.22,57.00
2025-10-01T10:21:00Z,37.00,59.69
2025-10-01T10:22:00Z,39.25,59.13
2025-10-01T10:23:00Z,38.00,63.99
2025-10-01T10:24:00Z,38.00,63.00
2025-10-01T10:25:00Z,38.99,63.00
2025-10-01T10:26:00Z,36.00,62.00
2025-10-01T10:27:00Z,36.00,62.47
2025-10-01T10:28:00Z,39.00,62.73
2025-10-01T10:29:00Z,39.00,62.00
2025-10-01T10:30:00Z,42.65,58.62
2025-10-01T10:31:00Z,42.65,56.00
2025-10-01T10:32:00Z,42.65,58.93
2025-10-01T10:33:00Z,42.55,59.48
2025-10-01T10:35:00Z,44.32,55.93
2025-10-01T10:36:00Z,56.56,47.50
2025-10-01T10:37:00Z,56.56,41.00
2025-10-01T10:38:00Z,57.00,46.00
2025-10-01T10:39:00Z,56.94,42.00
2025-10-01T10:40:00Z,63.00,42.00
2025-10-01T10:41:00Z,62.00,38.00
2025-10-01T10:42:00Z,62.00,39.03
2025-10-01T10:44:00Z,61.69,39.69
2025-10-01T10:45:00Z,63.27,36.50
2025-10-01T10:46:00Z,66.00,36.50
2025-10-01T10:47:00Z,66.00,33.30
2025-10-01T10:48:00Z,64.00,36.47
2025-10-01T10:49:00Z,64.00,36.90
2025-10-01T10:50:00Z,64.17,32.00
2025-10-01T10:51:00Z,54.70,42.48
2025-10-01T10:52:00Z,47.36,57.80
2025-10-01T10:53:00Z,41.64,61.62
2025-10-01T10:54:00Z,40.77,62.85
2025-10-01T10:55:00Z,38.43,63.71
2025-10-01T10:56:00Z,46.08,58.20
2025-10-01T10:57:00Z,43.16,57.83
2025-10-01T10:58:00Z,36.02,65.96
2025-10-01T10:59:00Z,33.36,68.77
2025-10-01T11:00:00Z,21.44,82.61
2025-10-01T11:01:00Z,24.88,76.94
2025-10-01T11:02:00Z,36.59,67.60
2025-10-01T11:03:00Z,39.83,61.96
2025-10-01T11:04:00Z,40.02,61.22
2025-10-01T11:05:00Z,38.73,68.51
2025-10-01T11:06:00Z,33.16,67.55
2025-10-01T11:07:00Z,33.00,68.36
2025-10-01T11:08:00Z,29.04,69.54
2025-10-01T11:09:00Z,18.15,81.40
2025-10-01T11:10:00Z,6.24,91.96
2025-10-01T11:11:00Z,6.76,94.59
2025-10-01T11:12:00Z,4.84,96.48
2025-10-01T11:13:00Z,4.17,95.44
2025-10-01T11:14:00Z,5.40,95.21
2025-10-01T11:15:00Z,4.71,95.32
2025-10-01T11:16:00Z,6.59,94.56
2025-10-01T11:17:00Z,3.39,98.39
2025-10-01T11:18:00Z,1.00,99.00
2025-10-01T11:19:00Z,1.00,99.00
2025-10-01T11:20:00Z,1.00,99.00
2025-10-01T11:22:00Z,1.00,99.00
2025-10-01T11:24:00Z,1.00,99.00
2025-10-01T11:26:00Z,1.00,99.00
