# event_ticker=KXATPMATCH-26JAN11NAVBAE
# final_score=4-6 7-5 6-3
# score_resolution=6-4 5-7 3-6
# match_winner=Sebastian Baez
# fav_player=Emilio Nava
# dog_player=Sebastian Baez
# kalshi_date=2026-01-11
timestamp,Emilio Nava,Sebastian Baez
2026-01-12T05:32:00Z,55.00,46.00
2026-01-12T05:34:00Z,55.00,46.00
2026-01-12T05:36:00Z,55.00,46.00
2026-01-12T05:38:00Z,55.00,45.00
2026-01-12T05:41:00Z,55.00,46.44
2026-01-12T05:42:00Z,55.00,46.44
2026-01-12T05:43:00Z,55.00,46.44
2026-01-12T05:44:00Z,55.00,46.83
2026-01-12T05:45:00Z,55.00,46.83
2026-01-12T05:47:00Z,55.00,46.00
2026-01-12T05:48:00Z,55.00,46.48
2026-01-12T05:49:00Z,55.00,47.00
2026-01-12T05:54:00Z,54.00,47.00
2026-01-12T05:55:00Z,54.00,47.00
2026-01-12T05:56:00Z,54.00,47.00
2026-01-12T05:57:00Z,54.00,47.00
2026-01-12T05:58:00Z,54.00,46.00
2026-01-12T05:59:00Z,54.00,46.00
2026-01-12T06:02:00Z,54.00,46.00
2026-01-12T06:03:00Z,56.00,46.00
2026-01-12T06:04:00Z,57.15,46.00
2026-01-12T06:05:00Z,57.00,46.00
2026-01-12T06:06:00Z,57.00,45.00
2026-01-12T06:08:00Z,57.00,45.56
2026-01-12T06:10:00Z,56.94,45.56
2026-01-12T06:11:00Z,56.00,46.00
2026-01-12T06:12:00Z,57.00,46.00
2026-01-12T06:13:00Z,57.00,46.00
2026-01-12T06:14:00Z,57.00,46.00
2026-01-12T06:16:00Z,56.00,46.00
2026-01-12T06:17:00Z,56.00,46.00
2026-01-12T06:18:00Z,56.00,46.00
2026-01-12T06:21:00Z,56.00,46.00
2026-01-12T06:22:00Z,57.00,44.00
2026-01-12T06:23:00Z,56.97,46.00
2026-01-12T06:24:00Z,56.97,46.00
2026-01-12T06:25:00Z,56.97,45.00
2026-01-12T06:26:00Z,56.00,45.00
2026-01-12T06:27:00Z,56.00,45.00
2026-01-12T06:29:00Z,56.43,45.00
2026-01-12T06:32:00Z,56.43,45.00
2026-01-12T06:33:00Z,57.00,53.29
2026-01-12T06:34:00Z,57.00,47.00
2026-01-12T06:35:00Z,55.00,47.00
2026-01-12T06:36:00Z,55.00,47.00
2026-01-12T06:37:00Z,55.00,47.00
2026-01-12T06:38:00Z,55.00,47.00
2026-01-12T06:40:00Z,55.00,48.45
2026-01-12T06:42:00Z,55.00,48.00
2026-01-12T06:43:00Z,55.00,48.58
2026-01-12T06:44:00Z,55.00,48.00
2026-01-12T06:45:00Z,55.00,47.77
2026-01-12T06:46:00Z,54.57,46.86
2026-01-12T06:47:00Z,53.00,46.15
2026-01-12T06:48:00Z,59.95,41.12
2026-01-12T06:49:00Z,61.00,42.00
2026-01-12T06:50:00Z,62.12,38.19
2026-01-12T06:51:00Z,59.66,43.06
2026-01-12T06:52:00Z,58.26,43.41
2026-01-12T06:53:00Z,60.56,43.47
2026-01-12T06:54:00Z,56.56,46.52
2026-01-12T06:55:00Z,45.53,54.12
2026-01-12T06:56:00Z,46.77,51.89
2026-01-12T06:57:00Z,54.00,46.53
2026-01-12T06:58:00Z,59.00,47.63
2026-01-12T06:59:00Z,58.89,43.55
2026-01-12T07:00:00Z,55.67,44.42
2026-01-12T07:01:00Z,62.11,37.02
2026-01-12T07:02:00Z,67.37,36.89
2026-01-12T07:03:00Z,58.18,45.54
2026-01-12T07:04:00Z,56.33,45.55
2026-01-12T07:05:00Z,55.00,46.45
2026-01-12T07:06:00Z,59.54,42.63
2026-01-12T07:07:00Z,59.94,42.20
2026-01-12T07:08:00Z,63.30,42.13
2026-01-12T07:09:00Z,66.21,38.82
2026-01-12T07:10:00Z,63.50,37.37
2026-01-12T07:11:00Z,58.89,43.09
2026-01-12T07:12:00Z,52.73,47.24
2026-01-12T07:13:00Z,51.79,49.75
2026-01-12T07:14:00Z,60.35,41.16
2026-01-12T07:15:00Z,61.85,41.87
2026-01-12T07:16:00Z,57.89,44.60
2026-01-12T07:17:00Z,55.00,47.40
2026-01-12T07:18:00Z,50.09,51.68
2026-01-12T07:19:00Z,40.52,60.03
2026-01-12T07:20:00Z,37.57,64.35
2026-01-12T07:21:00Z,50.04,57.04
2026-01-12T07:22:00Z,55.34,42.69
2026-01-12T07:23:00Z,55.32,42.94
2026-01-12T07:24:00Z,57.26,43.57
2026-01-12T07:25:00Z,60.01,40.08
2026-01-12T07:26:00Z,56.38,49.04
2026-01-12T07:27:00Z,55.75,46.44
2026-01-12T07:28:00Z,63.89,35.66
2026-01-12T07:29:00Z,59.28,39.26
2026-01-12T07:30:00Z,67.21,35.41
2026-01-12T07:31:00Z,72.66,34.54
2026-01-12T07:32:00Z,78.31,21.98
2026-01-12T07:33:00Z,78.13,23.29
2026-01-12T07:34:00Z,78.03,23.66
2026-01-12T07:35:00Z,79.13,21.69
2026-01-12T07:36:00Z,76.91,25.88
2026-01-12T07:37:00Z,77.98,24.57
2026-01-12T07:38:00Z,80.97,20.35
2026-01-12T07:39:00Z,82.42,18.13
2026-01-12T07:40:00Z,81.00,19.20
2026-01-12T07:41:00Z,78.33,18.51
2026-01-12T07:42:00Z,78.00,20.64
2026-01-12T07:43:00Z,80.34,17.48
2026-01-12T07:44:00Z,80.34,17.36
2026-01-12T07:45:00Z,82.50,20.23
2026-01-12T07:46:00Z,79.00,25.69
2026-01-12T07:47:00Z,80.03,20.38
2026-01-12T07:48:00Z,80.50,18.52
2026-01-12T07:49:00Z,79.88,21.00
2026-01-12T07:50:00Z,80.88,20.09
2026-01-12T07:51:00Z,80.00,21.48
2026-01-12T07:52:00Z,78.40,21.98
2026-01-12T07:53:00Z,78.40,18.89
2026-01-12T07:54:00Z,80.95,17.06
2026-01-12T07:55:00Z,82.76,19.20
2026-01-12T07:56:00Z,82.15,16.38
2026-01-12T07:57:00Z,81.69,19.07
2026-01-12T07:58:00Z,79.99,21.48
2026-01-12T07:59:00Z,81.92,18.25
2026-01-12T08:00:00Z,79.85,22.59
2026-01-12T08:01:00Z,81.71,20.49
2026-01-12T08:02:00Z,82.44,20.73
2026-01-12T08:03:00Z,83.18,18.89
2026-01-12T08:04:00Z,84.00,17.55
2026-01-12T08:05:00Z,84.04,16.05
2026-01-12T08:06:00Z,84.78,18.96
2026-01-12T08:07:00Z,82.76,18.39
2026-01-12T08:08:00Z,82.82,17.75
2026-01-12T08:09:00Z,83.48,21.63
2026-01-12T08:10:00Z,81.80,17.38
2026-01-12T08:11:00Z,78.46,21.61
2026-01-12T08:12:00Z,83.06,19.66
2026-01-12T08:13:00Z,83.06,17.59
2026-01-12T08:14:00Z,82.47,15.86
2026-01-12T08:15:00Z,84.82,17.82
2026-01-12T08:16:00Z,85.95,13.67
2026-01-12T08:17:00Z,87.62,13.41
2026-01-12T08:18:00Z,83.35,15.33
2026-01-12T08:19:00Z,80.22,22.17
2026-01-12T08:20:00Z,72.68,27.48
2026-01-12T08:21:00Z,65.05,31.84
2026-01-12T08:22:00Z,65.66,38.18
2026-01-12T08:23:00Z,75.48,33.79
2026-01-12T08:24:00Z,78.83,30.69
2026-01-12T08:25:00Z,78.24,24.41
2026-01-12T08:26:00Z,66.96,32.98
2026-01-12T08:27:00Z,58.68,41.71
2026-01-12T08:28:00Z,47.56,51.21
2026-01-12T08:29:00Z,50.56,53.36
2026-01-12T08:30:00Z,44.64,56.29
2026-01-12T08:31:00Z,43.48,58.37
2026-01-12T08:32:00Z,41.80,58.16
2026-01-12T08:33:00Z,42.94,61.67
2026-01-12T08:34:00Z,45.72,57.47
2026-01-12T08:35:00Z,41.20,61.83
2026-01-12T08:36:00Z,46.19,59.87
2026-01-12T08:37:00Z,51.36,50.64
2026-01-12T08:38:00Z,49.54,56.72
2026-01-12T08:39:00Z,46.91,61.75
2026-01-12T08:40:00Z,42.84,57.24
2026-01-12T08:41:00Z,47.48,53.80
2026-01-12T08:42:00Z,46.10,60.11
2026-01-12T08:43:00Z,47.52,54.51
2026-01-12T08:44:00Z,48.98,50.78
2026-01-12T08:45:00Z,48.64,52.72
2026-01-12T08:46:00Z,47.30,56.18
2026-01-12T08:47:00Z,42.57,59.34
2026-01-12T08:48:00Z,45.34,56.64
2026-01-12T08:49:00Z,49.26,52.52
2026-01-12T08:50:00Z,51.45,51.54
2026-01-12T08:51:00Z,51.51,49.86
2026-01-12T08:52:00Z,47.34,50.50
2026-01-12T08:53:00Z,50.15,49.08
2026-01-12T08:54:00Z,67.84,39.39
2026-01-12T08:55:00Z,54.99,45.39
2026-01-12T08:56:00Z,51.07,50.23
2026-01-12T08:57:00Z,53.43,47.39
2026-01-12T08:58:00Z,51.26,51.07
2026-01-12T08:59:00Z,47.72,51.65
2026-01-12T09:00:00Z,50.33,55.10
2026-01-12T09:01:00Z,54.06,49.28
2026-01-12T09:02:00Z,51.98,51.43
2026-01-12T09:03:00Z,23.52,74.96
2026-01-12T09:04:00Z,16.06,83.24
2026-01-12T09:05:00Z,18.94,82.96
2026-01-12T09:06:00Z,24.83,81.63
2026-01-12T09:07:00Z,11.89,88.59
2026-01-12T09:08:00Z,7.19,93.63
2026-01-12T09:09:00Z,3.39,96.55
2026-01-12T09:10:00Z,1.48,97.92
2026-01-12T09:11:00Z,1.00,99.00
2026-01-12T09:12:00Z,1.00,99.00
2026-01-12T09:13:00Z,1.00,99.00
2026-01-12T09:14:00Z,1.00,99.00
2026-01-12T09:15:00Z,1.00,99.00
2026-01-12T09:16:00Z,1.00,99.00
2026-01-12T09:17:00Z,1.00,99.00
2026-01-12T09:18:00Z,1.00,99.00
