# event_ticker=KXATPMATCH-26MAR22HALMAJ
# final_score=7-6(4) 6-1
# score_resolution=6-7 1-6
# match_winner=Quentin Halys
# fav_player=Kamil Majchrzak
# dog_player=Quentin Halys
# kalshi_date=2026-03-22
timestamp,Kamil Majchrzak,Quentin Halys
2026-03-23T16:12:00Z,55.00,46.00
2026-03-23T16:17:00Z,55.00,46.00
2026-03-23T16:24:00Z,55.00,46.00
2026-03-23T16:26:00Z,55.00,46.00
2026-03-23T16:36:00Z,55.00,46.00
2026-03-23T16:40:00Z,55.00,46.00
2026-03-23T16:47:00Z,55.00,46.00
2026-03-23T16:49:00Z,55.00,46.00
2026-03-23T16:52:00Z,55.00,46.00
2026-03-23T16:55:00Z,55.00,46.00
2026-03-23T16:57:00Z,55.00,46.00
2026-03-23T17:00:00Z,55.00,46.00
2026-03-23T17:03:00Z,55.00,45.01
2026-03-23T17:06:00Z,55.00,45.01
2026-03-23T17:08:00Z,55.00,45.01
2026-03-23T17:09:00Z,55.00,45.01
2026-03-23T17:10:00Z,55.00,45.01
2026-03-23T17:14:00Z,55.00,45.01
2026-03-23T17:15:00Z,55.00,45.01
2026-03-23T17:16:00Z,55.00,45.01
2026-03-23T17:18:00Z,55.00,46.00
2026-03-23T17:26:00Z,55.00,46.00
2026-03-23T17:28:00Z,55.00,46.00
2026-03-23T17:29:00Z,55.00,46.00
2026-03-23T17:30:00Z,55.00,45.00
2026-03-23T17:32:00Z,55.00,46.00
2026-03-23T17:34:00Z,55.00,46.00
2026-03-23T17:40:00Z,55.00,46.00
2026-03-23T17:42:00Z,55.00,46.00
2026-03-23T17:43:00Z,55.00,46.00
2026-03-23T17:46:00Z,55.00,46.00
2026-03-23T17:52:00Z,55.00,46.00
2026-03-23T17:53:00Z,55.00,46.00
2026-03-23T17:57:00Z,55.00,46.00
2026-03-23T18:04:00Z,55.00,46.00
2026-03-23T18:13:00Z,55.00,46.00
2026-03-23T18:14:00Z,55.00,46.00
2026-03-23T18:20:00Z,55.00,46.00
2026-03-23T18:22:00Z,55.00,46.00
2026-03-23T18:24:00Z,55.00,46.00
2026-03-23T18:29:00Z,55.00,46.00
2026-03-23T18:31:00Z,55.00,45.00
2026-03-23T18:33:00Z,55.00,46.00
2026-03-23T18:34:00Z,55.00,46.00
2026-03-23T18:36:00Z,55.00,46.00
2026-03-23T18:38:00Z,55.00,46.00
2026-03-23T18:39:00Z,55.00,46.00
2026-03-23T18:45:00Z,55.00,46.00
2026-03-23T18:50:00Z,55.00,46.00
2026-03-23T18:51:00Z,55.00,46.00
2026-03-23T18:53:00Z,55.00,46.00
2026-03-23T18:55:00Z,55.00,46.00
2026-03-23T18:56:00Z,55.00,46.00
2026-03-23T19:00:00Z,55.00,46.00
2026-03-23T19:02:00Z,55.00,46.00
2026-03-23T19:03:00Z,55.00,46.00
2026-03-23T19:04:00Z,55.00,46.00
2026-03-23T19:07:00Z,55.00,46.00
2026-03-23T19:08:00Z,55.00,46.00
2026-03-23T19:12:00Z,55.00,46.00
2026-03-23T19:13:00Z,55.00,46.00
2026-03-23T19:18:00Z,55.00,46.00
2026-03-23T19:19:00Z,55.00,46.00
2026-03-23T19:20:00Z,54.00,46.00
2026-03-23T19:21:00Z,55.00,46.00
2026-03-23T19:27:00Z,54.00,46.00
2026-03-23T19:29:00Z,55.00,46.00
2026-03-23T19:30:00Z,55.00,46.00
2026-03-23T19:32:00Z,55.00,46.00
2026-03-23T19:33:00Z,55.00,46.00
2026-03-23T19:35:00Z,55.00,46.00
2026-03-23T19:36:00Z,55.00,46.00
2026-03-23T19:37:00Z,55.00,46.00
2026-03-23T19:43:00Z,55.00,46.00
2026-03-23T19:44:00Z,55.00,46.00
2026-03-23T19:47:00Z,55.00,46.00
2026-03-23T19:49:00Z,55.00,46.00
2026-03-23T19:50:00Z,55.00,46.00
2026-03-23T20:15:00Z,55.00,46.00
2026-03-23T20:16:00Z,55.00,46.00
2026-03-23T20:21:00Z,56.00,46.00
2026-03-23T20:22:00Z,56.00,46.00
2026-03-23T20:23:00Z,56.00,46.00
2026-03-23T20:26:00Z,56.00,46.00
2026-03-23T20:28:00Z,56.00,46.00
2026-03-23T20:29:00Z,56.00,45.00
2026-03-23T20:32:00Z,56.00,46.00
2026-03-23T20:36:00Z,56.00,46.00
2026-03-23T20:37:00Z,56.00,46.00
2026-03-23T20:39:00Z,56.00,46.00
2026-03-23T20:40:00Z,56.00,46.00
2026-03-23T20:41:00Z,56.00,46.00
2026-03-23T20:42:00Z,56.00,46.00
2026-03-23T20:47:00Z,55.43,46.00
2026-03-23T20:49:00Z,56.00,46.00
2026-03-23T20:51:00Z,56.00,46.00
2026-03-23T20:52:00Z,56.00,46.00
2026-03-23T20:56:00Z,55.00,46.00
2026-03-23T20:57:00Z,56.00,44.20
2026-03-23T20:58:00Z,55.25,46.00
2026-03-23T20:59:00Z,56.00,46.00
2026-03-23T21:00:00Z,56.00,46.00
2026-03-23T21:01:00Z,56.00,46.00
2026-03-23T21:02:00Z,56.00,46.00
2026-03-23T21:03:00Z,56.00,46.00
2026-03-23T21:05:00Z,56.00,46.00
2026-03-23T21:06:00Z,56.00,46.00
2026-03-23T21:07:00Z,55.66,46.00
2026-03-23T21:08:00Z,56.00,46.00
2026-03-23T21:10:00Z,56.00,46.00
2026-03-23T21:13:00Z,56.00,44.00
2026-03-23T21:20:00Z,56.00,44.00
2026-03-23T21:22:00Z,56.00,46.00
2026-03-23T21:26:00Z,56.00,46.00
2026-03-23T21:27:00Z,56.00,46.00
2026-03-23T21:30:00Z,56.00,46.00
2026-03-23T21:31:00Z,55.00,46.00
2026-03-23T21:32:00Z,56.00,44.00
2026-03-23T21:33:00Z,56.00,44.00
2026-03-23T21:37:00Z,56.00,44.00
2026-03-23T21:38:00Z,56.00,46.00
2026-03-23T21:39:00Z,56.00,46.00
2026-03-23T21:40:00Z,56.00,46.00
2026-03-23T21:44:00Z,55.00,46.00
2026-03-23T21:45:00Z,56.00,46.00
2026-03-23T21:46:00Z,56.00,46.00
2026-03-23T21:47:00Z,56.00,46.00
2026-03-23T21:49:00Z,55.00,46.00
2026-03-23T21:50:00Z,55.00,46.00
2026-03-23T21:51:00Z,55.00,46.00
2026-03-23T21:52:00Z,55.00,46.00
2026-03-23T21:53:00Z,55.00,46.00
2026-03-23T21:54:00Z,55.00,46.00
2026-03-23T21:55:00Z,55.00,46.00
2026-03-23T21:56:00Z,55.00,46.00
2026-03-23T21:57:00Z,55.00,46.00
2026-03-23T21:58:00Z,55.00,46.00
2026-03-23T21:59:00Z,55.00,46.00
2026-03-23T22:01:00Z,55.00,46.00
2026-03-23T22:02:00Z,55.00,46.00
2026-03-23T22:03:00Z,56.00,46.00
2026-03-23T22:04:00Z,56.00,46.00
2026-03-23T22:05:00Z,56.00,46.00
2026-03-23T22:06:00Z,54.00,46.00
2026-03-23T22:07:00Z,56.00,46.00
2026-03-23T22:08:00Z,55.00,43.73
2026-03-23T22:09:00Z,55.51,46.00
2026-03-23T22:10:00Z,56.00,46.00
2026-03-23T22:11:00Z,56.00,46.00
2026-03-23T22:12:00Z,56.00,46.00
2026-03-23T22:13:00Z,56.00,46.00
2026-03-23T22:14:00Z,56.00,46.00
2026-03-23T22:15:00Z,56.00,46.00
2026-03-23T22:16:00Z,56.00,46.00
2026-03-23T22:17:00Z,56.00,46.00
2026-03-23T22:18:00Z,56.00,46.00
2026-03-23T22:19:00Z,56.00,46.00
2026-03-23T22:20:00Z,56.00,46.00
2026-03-23T22:21:00Z,56.00,46.00
2026-03-23T22:22:00Z,55.27,46.00
2026-03-23T22:23:00Z,55.00,46.00
2026-03-23T22:24:00Z,54.76,46.00
2026-03-23T22:25:00Z,55.07,46.00
2026-03-23T22:26:00Z,55.69,46.00
2026-03-23T22:27:00Z,55.99,46.00
2026-03-23T22:28:00Z,55.91,45.75
2026-03-23T22:29:00Z,55.99,46.00
2026-03-23T22:30:00Z,55.90,46.00
2026-03-23T22:31:00Z,55.85,46.00
2026-03-23T22:32:00Z,55.94,46.00
2026-03-23T22:33:00Z,55.99,44.31
2026-03-23T22:34:00Z,56.00,46.00
2026-03-23T22:35:00Z,55.40,46.00
2026-03-23T22:36:00Z,55.89,46.00
2026-03-23T22:37:00Z,55.00,46.00
2026-03-23T22:38:00Z,55.74,46.00
2026-03-23T22:39:00Z,55.31,46.00
2026-03-23T22:40:00Z,55.51,46.00
2026-03-23T22:41:00Z,55.98,44.00
2026-03-23T22:42:00Z,56.00,45.73
2026-03-23T22:43:00Z,56.00,45.25
2026-03-23T22:44:00Z,56.60,44.25
2026-03-23T22:45:00Z,56.78,45.94
2026-03-23T22:46:00Z,57.00,45.00
2026-03-23T22:47:00Z,57.30,44.48
2026-03-23T22:48:00Z,59.98,43.74
2026-03-23T22:49:00Z,61.03,40.00
2026-03-23T22:50:00Z,62.05,38.51
2026-03-23T22:51:00Z,61.82,42.82
2026-03-23T22:52:00Z,55.52,46.02
2026-03-23T22:53:00Z,55.77,45.12
2026-03-23T22:54:00Z,59.93,41.02
2026-03-23T22:55:00Z,60.07,40.23
2026-03-23T22:56:00Z,63.67,37.44
2026-03-23T22:57:00Z,70.50,33.45
2026-03-23T22:58:00Z,69.83,30.00
2026-03-23T22:59:00Z,76.87,24.23
2026-03-23T23:00:00Z,75.91,27.75
2026-03-23T23:01:00Z,69.33,33.16
2026-03-23T23:02:00Z,74.91,26.92
2026-03-23T23:03:00Z,74.32,26.03
2026-03-23T23:04:00Z,76.00,23.54
2026-03-23T23:05:00Z,77.64,23.90
2026-03-23T23:06:00Z,77.92,23.40
2026-03-23T23:07:00Z,75.25,25.75
2026-03-23T23:08:00Z,76.70,25.62
2026-03-23T23:09:00Z,73.94,27.62
2026-03-23T23:10:00Z,74.77,27.54
2026-03-23T23:11:00Z,71.51,28.29
2026-03-23T23:12:00Z,75.65,25.93
2026-03-23T23:13:00Z,75.74,23.88
2026-03-23T23:14:00Z,75.71,25.65
2026-03-23T23:15:00Z,74.65,27.61
2026-03-23T23:16:00Z,64.65,38.14
2026-03-23T23:17:00Z,54.31,46.84
2026-03-23T23:18:00Z,52.61,48.82
2026-03-23T23:19:00Z,49.47,51.16
2026-03-23T23:20:00Z,45.10,54.81
2026-03-23T23:21:00Z,41.46,60.38
2026-03-23T23:22:00Z,44.49,53.94
2026-03-23T23:23:00Z,46.88,53.45
2026-03-23T23:24:00Z,45.60,64.27
2026-03-23T23:25:00Z,46.98,54.66
2026-03-23T23:26:00Z,38.10,59.73
2026-03-23T23:27:00Z,45.28,57.64
2026-03-23T23:28:00Z,45.06,57.48
2026-03-23T23:29:00Z,47.08,53.38
2026-03-23T23:30:00Z,46.37,55.02
2026-03-23T23:31:00Z,41.29,59.11
2026-03-23T23:32:00Z,34.85,64.84
2026-03-23T23:33:00Z,27.37,74.63
2026-03-23T23:34:00Z,27.10,76.60
2026-03-23T23:35:00Z,20.70,82.00
2026-03-23T23:36:00Z,22.95,79.65
2026-03-23T23:37:00Z,26.76,75.82
2026-03-23T23:38:00Z,19.07,81.45
2026-03-23T23:39:00Z,18.91,81.04
2026-03-23T23:40:00Z,20.00,80.89
2026-03-23T23:41:00Z,21.03,79.23
2026-03-23T23:42:00Z,19.68,82.46
2026-03-23T23:43:00Z,18.32,81.62
2026-03-23T23:44:00Z,19.93,79.32
2026-03-23T23:45:00Z,19.86,80.78
2026-03-23T23:46:00Z,13.98,85.50
2026-03-23T23:47:00Z,15.30,85.75
2026-03-23T23:48:00Z,20.15,80.75
2026-03-23T23:49:00Z,18.42,82.65
2026-03-23T23:50:00Z,16.70,84.24
2026-03-23T23:51:00Z,17.00,84.40
2026-03-23T23:52:00Z,15.11,84.78
2026-03-23T23:53:00Z,11.84,89.31
2026-03-23T23:54:00Z,13.79,86.53
2026-03-23T23:55:00Z,16.08,84.54
2026-03-23T23:56:00Z,12.66,89.91
2026-03-23T23:57:00Z,3.80,95.55
2026-03-23T23:58:00Z,2.98,97.38
2026-03-23T23:59:00Z,3.09,96.49
2026-03-24T00:00:00Z,2.79,97.40
2026-03-24T00:01:00Z,2.47,97.30
2026-03-24T00:02:00Z,1.04,98.94
2026-03-24T00:03:00Z,1.36,98.78
2026-03-24T00:04:00Z,1.29,99.00
2026-03-24T00:05:00Z,1.00,99.00
2026-03-24T00:06:00Z,1.00,99.00
