# event_ticker=KXATPMATCH-26MAY08TIEDZU
# final_score=6-2 6-1
# score_resolution=2-6 1-6
# match_winner=Learner Tien
# fav_player=Damir Dzumhur
# dog_player=Learner Tien
# kalshi_date=2026-05-08
timestamp,Learner Tien,Damir Dzumhur
2026-05-08T02:48:00Z,,42.00
2026-05-08T02:49:00Z,,42.00
2026-05-08T02:50:00Z,59.00,42.00
2026-05-08T02:51:00Z,59.00,42.00
2026-05-08T02:53:00Z,59.00,42.00
2026-05-08T02:57:00Z,59.00,42.00
2026-05-08T03:00:00Z,59.00,42.00
2026-05-08T03:02:00Z,59.00,42.00
2026-05-08T03:06:00Z,59.00,42.00
2026-05-08T03:08:00Z,59.00,42.00
2026-05-08T03:09:00Z,59.00,42.00
2026-05-08T03:10:00Z,59.00,42.00
2026-05-08T03:11:00Z,59.00,42.00
2026-05-08T03:12:00Z,59.00,42.00
2026-05-08T03:13:00Z,59.00,42.00
2026-05-08T03:14:00Z,59.00,42.00
2026-05-08T03:16:00Z,59.00,42.00
2026-05-08T03:21:00Z,59.00,42.00
2026-05-08T03:23:00Z,59.00,41.94
2026-05-08T03:24:00Z,59.00,41.94
2026-05-08T03:25:00Z,59.00,42.00
2026-05-08T03:32:00Z,59.00,42.00
2026-05-08T03:34:00Z,59.00,42.00
2026-05-08T03:37:00Z,59.00,42.00
2026-05-08T03:38:00Z,59.00,42.00
2026-05-08T03:41:00Z,59.00,42.00
2026-05-08T03:42:00Z,59.00,42.00
2026-05-08T03:43:00Z,59.00,42.00
2026-05-08T03:44:00Z,59.00,42.00
2026-05-08T03:52:00Z,59.00,42.00
2026-05-08T03:54:00Z,59.00,42.00
2026-05-08T03:57:00Z,59.00,42.00
2026-05-08T03:58:00Z,59.00,42.00
2026-05-08T04:05:00Z,59.00,42.00
2026-05-08T04:08:00Z,59.00,42.00
2026-05-08T04:13:00Z,59.00,42.00
2026-05-08T04:15:00Z,59.00,42.00
2026-05-08T04:17:00Z,59.00,42.00
2026-05-08T04:19:00Z,59.00,42.00
2026-05-08T04:24:00Z,59.00,42.00
2026-05-08T04:27:00Z,59.00,42.00
2026-05-08T04:30:00Z,59.00,42.00
2026-05-08T04:33:00Z,59.00,42.00
2026-05-08T04:35:00Z,59.00,42.00
2026-05-08T04:36:00Z,59.00,42.00
2026-05-08T04:37:00Z,59.00,42.00
2026-05-08T04:38:00Z,59.00,42.00
2026-05-08T04:39:00Z,59.00,42.00
2026-05-08T04:40:00Z,59.00,42.00
2026-05-08T04:41:00Z,59.00,42.00
2026-05-08T04:42:00Z,59.00,42.00
2026-05-08T04:44:00Z,59.00,42.00
2026-05-08T04:46:00Z,59.00,42.00
2026-05-08T04:47:00Z,59.00,42.00
2026-05-08T04:49:00Z,59.00,42.00
2026-05-08T04:50:00Z,59.00,42.00
2026-05-08T04:51:00Z,59.00,42.00
2026-05-08T04:52:00Z,59.00,42.00
2026-05-08T04:55:00Z,59.00,42.00
2026-05-08T04:56:00Z,59.00,42.00
2026-05-08T04:57:00Z,59.00,42.00
2026-05-08T05:00:00Z,59.00,42.00
2026-05-08T05:01:00Z,59.00,42.00
2026-05-08T05:02:00Z,59.00,42.00
2026-05-08T05:03:00Z,59.00,42.00
2026-05-08T05:04:00Z,59.00,42.00
2026-05-08T05:05:00Z,59.00,42.00
2026-05-08T05:06:00Z,59.00,42.00
2026-05-08T05:08:00Z,59.00,42.00
2026-05-08T05:11:00Z,58.00,42.00
2026-05-08T05:12:00Z,58.00,42.00
2026-05-08T05:13:00Z,59.00,42.00
2026-05-08T05:17:00Z,59.00,42.00
2026-05-08T05:18:00Z,59.00,42.00
2026-05-08T05:19:00Z,59.00,42.00
2026-05-08T05:22:00Z,59.00,42.00
2026-05-08T05:25:00Z,59.00,42.00
2026-05-08T05:27:00Z,59.00,42.00
2026-05-08T05:30:00Z,59.00,42.00
2026-05-08T05:31:00Z,59.00,42.00
2026-05-08T05:33:00Z,59.00,42.00
2026-05-08T05:34:00Z,59.00,42.00
2026-05-08T05:36:00Z,59.00,42.00
2026-05-08T05:40:00Z,59.00,42.00
2026-05-08T05:41:00Z,58.00,42.00
2026-05-08T05:42:00Z,58.00,42.00
2026-05-08T05:44:00Z,59.00,42.00
2026-05-08T05:46:00Z,59.00,41.00
2026-05-08T05:47:00Z,59.00,42.00
2026-05-08T05:54:00Z,59.00,42.00
2026-05-08T06:01:00Z,59.00,42.00
2026-05-08T06:05:00Z,59.00,42.00
2026-05-08T06:08:00Z,59.00,42.00
2026-05-08T06:12:00Z,59.00,42.00
2026-05-08T06:15:00Z,59.00,42.00
2026-05-08T06:16:00Z,59.00,42.00
2026-05-08T06:19:00Z,59.00,42.00
2026-05-08T06:20:00Z,59.00,42.00
2026-05-08T06:23:00Z,59.00,42.00
2026-05-08T06:25:00Z,59.00,42.00
2026-05-08T06:28:00Z,59.00,42.00
2026-05-08T06:29:00Z,59.00,42.00
2026-05-08T06:30:00Z,59.00,42.00
2026-05-08T06:32:00Z,59.00,42.00
2026-05-08T06:33:00Z,59.00,42.00
2026-05-08T06:35:00Z,59.00,42.00
2026-05-08T06:36:00Z,59.00,42.00
2026-05-08T06:38:00Z,59.00,42.00
2026-05-08T06:40:00Z,59.00,42.00
2026-05-08T06:47:00Z,59.00,42.00
2026-05-08T06:48:00Z,59.00,42.00
2026-05-08T06:49:00Z,59.00,42.00
2026-05-08T06:52:00Z,59.00,42.00
2026-05-08T06:53:00Z,59.00,42.00
2026-05-08T06:55:00Z,58.00,42.00
2026-05-08T06:56:00Z,58.00,43.00
2026-05-08T07:00:00Z,58.00,43.00
2026-05-08T07:06:00Z,58.00,43.00
2026-05-08T07:09:00Z,58.00,43.00
2026-05-08T07:13:00Z,59.00,43.00
2026-05-08T07:14:00Z,59.00,43.00
2026-05-08T07:21:00Z,59.00,43.00
2026-05-08T07:22:00Z,59.00,43.00
2026-05-08T07:23:00Z,59.00,43.00
2026-05-08T07:28:00Z,58.00,43.00
2026-05-08T07:29:00Z,58.00,42.00
2026-05-08T07:33:00Z,58.00,42.00
2026-05-08T07:37:00Z,59.00,43.00
2026-05-08T07:40:00Z,59.00,42.00
2026-05-08T07:42:00Z,58.00,42.00
2026-05-08T07:44:00Z,58.00,42.00
2026-05-08T07:45:00Z,58.00,43.00
2026-05-08T07:54:00Z,58.00,43.00
2026-05-08T07:59:00Z,58.00,43.00
2026-05-08T08:02:00Z,58.00,43.00
2026-05-08T08:03:00Z,58.00,43.00
2026-05-08T08:05:00Z,58.00,44.00
2026-05-08T08:13:00Z,58.00,44.00
2026-05-08T08:17:00Z,58.00,44.00
2026-05-08T08:19:00Z,57.00,44.00
2026-05-08T08:25:00Z,57.00,43.46
2026-05-08T08:27:00Z,57.00,44.00
2026-05-08T08:28:00Z,57.00,44.00
2026-05-08T08:46:00Z,57.00,44.00
2026-05-08T08:57:00Z,57.00,44.00
2026-05-08T09:08:00Z,57.00,44.00
2026-05-08T09:10:00Z,57.00,44.00
2026-05-08T09:11:00Z,57.00,44.00
2026-05-08T09:14:00Z,57.00,44.00
2026-05-08T09:17:00Z,57.00,44.00
2026-05-08T09:21:00Z,57.00,44.00
2026-05-08T09:26:00Z,57.00,44.00
2026-05-08T09:28:00Z,56.00,44.00
2026-05-08T09:34:00Z,56.00,44.00
2026-05-08T09:37:00Z,56.00,44.00
2026-05-08T09:39:00Z,56.20,44.00
2026-05-08T09:43:00Z,57.00,44.00
2026-05-08T09:50:00Z,56.00,44.00
2026-05-08T09:51:00Z,56.00,44.00
2026-05-08T09:52:00Z,56.00,45.00
2026-05-08T09:53:00Z,56.00,45.00
2026-05-08T09:54:00Z,56.00,45.67
2026-05-08T09:55:00Z,56.00,46.00
2026-05-08T09:59:00Z,56.00,46.00
2026-05-08T10:01:00Z,56.00,46.00
2026-05-08T10:02:00Z,56.00,46.00
2026-05-08T10:03:00Z,56.00,46.00
2026-05-08T10:05:00Z,56.00,46.00
2026-05-08T10:06:00Z,56.00,46.00
2026-05-08T10:07:00Z,56.00,46.00
2026-05-08T10:10:00Z,56.00,46.00
2026-05-08T10:14:00Z,56.00,46.00
2026-05-08T10:15:00Z,56.00,46.00
2026-05-08T10:21:00Z,56.00,46.00
2026-05-08T10:22:00Z,56.00,46.00
2026-05-08T10:23:00Z,56.00,46.00
2026-05-08T10:28:00Z,55.95,46.00
2026-05-08T10:29:00Z,55.95,46.00
2026-05-08T10:34:00Z,55.95,46.00
2026-05-08T10:37:00Z,56.62,46.00
2026-05-08T10:38:00Z,56.62,46.00
2026-05-08T10:42:00Z,56.00,46.00
2026-05-08T10:43:00Z,56.00,46.00
2026-05-08T10:45:00Z,56.00,46.00
2026-05-08T10:47:00Z,56.00,46.00
2026-05-08T10:48:00Z,56.00,46.00
2026-05-08T10:51:00Z,57.00,46.00
2026-05-08T10:55:00Z,57.00,46.00
2026-05-08T10:58:00Z,57.00,46.00
2026-05-08T11:06:00Z,57.00,46.00
2026-05-08T11:08:00Z,57.00,46.00
2026-05-08T11:09:00Z,57.00,46.00
2026-05-08T11:11:00Z,57.00,46.00
2026-05-08T11:16:00Z,56.00,46.00
2026-05-08T11:17:00Z,56.00,46.00
2026-05-08T11:20:00Z,56.00,46.00
2026-05-08T11:23:00Z,56.00,46.00
2026-05-08T11:24:00Z,56.00,46.00
2026-05-08T11:30:00Z,56.00,46.00
2026-05-08T11:32:00Z,56.00,46.00
2026-05-08T11:37:00Z,56.00,46.00
2026-05-08T11:38:00Z,56.00,45.00
2026-05-08T11:42:00Z,57.00,45.00
2026-05-08T11:43:00Z,57.00,45.00
2026-05-08T11:47:00Z,57.00,45.00
2026-05-08T11:49:00Z,57.00,45.00
2026-05-08T11:51:00Z,57.00,45.00
2026-05-08T11:52:00Z,57.00,45.00
2026-05-08T11:53:00Z,57.00,45.00
2026-05-08T11:54:00Z,57.00,45.00
2026-05-08T11:56:00Z,57.00,45.00
2026-05-08T11:57:00Z,57.00,45.00
2026-05-08T11:58:00Z,57.00,45.00
2026-05-08T11:59:00Z,57.00,44.00
2026-05-08T12:04:00Z,57.00,44.00
2026-05-08T12:05:00Z,56.00,45.00
2026-05-08T12:06:00Z,56.00,45.00
2026-05-08T12:07:00Z,56.00,45.00
2026-05-08T12:08:00Z,56.00,45.00
2026-05-08T12:10:00Z,56.00,46.00
2026-05-08T12:11:00Z,56.00,46.00
2026-05-08T12:12:00Z,55.91,45.00
2026-05-08T12:13:00Z,56.00,45.00
2026-05-08T12:14:00Z,56.00,45.00
2026-05-08T12:15:00Z,56.00,45.00
2026-05-08T12:16:00Z,56.00,46.00
2026-05-08T12:17:00Z,56.00,46.00
2026-05-08T12:18:00Z,56.00,47.00
2026-05-08T12:19:00Z,56.00,46.98
2026-05-08T12:21:00Z,56.00,46.88
2026-05-08T12:22:00Z,56.00,46.00
2026-05-08T12:23:00Z,56.00,46.00
2026-05-08T12:24:00Z,56.00,45.00
2026-05-08T12:25:00Z,56.00,45.00
2026-05-08T12:26:00Z,56.00,46.85
2026-05-08T12:28:00Z,56.00,46.98
2026-05-08T12:29:00Z,56.00,46.98
2026-05-08T12:30:00Z,56.00,47.00
2026-05-08T12:32:00Z,56.00,46.99
2026-05-08T12:33:00Z,56.00,47.00
2026-05-08T12:34:00Z,56.00,46.99
2026-05-08T12:36:00Z,56.00,46.99
2026-05-08T12:37:00Z,56.00,46.50
2026-05-08T12:38:00Z,56.00,45.00
2026-05-08T12:39:00Z,56.00,45.00
2026-05-08T12:40:00Z,56.00,45.00
2026-05-08T12:41:00Z,55.00,45.00
2026-05-08T12:42:00Z,56.00,46.00
2026-05-08T12:43:00Z,56.00,46.00
2026-05-08T12:44:00Z,56.00,46.00
2026-05-08T12:45:00Z,56.00,46.59
2026-05-08T12:46:00Z,56.00,47.00
2026-05-08T12:47:00Z,56.00,47.00
2026-05-08T12:48:00Z,56.00,47.00
2026-05-08T12:50:00Z,55.18,45.00
2026-05-08T12:51:00Z,55.23,46.33
2026-05-08T12:52:00Z,56.00,46.33
2026-05-08T12:53:00Z,56.00,46.33
2026-05-08T12:55:00Z,55.65,46.33
2026-05-08T12:58:00Z,56.00,47.00
2026-05-08T12:59:00Z,56.00,47.00
2026-05-08T13:00:00Z,56.00,47.00
2026-05-08T13:02:00Z,55.00,47.00
2026-05-08T13:03:00Z,56.00,47.00
2026-05-08T13:04:00Z,56.00,47.00
2026-05-08T13:05:00Z,56.00,47.00
2026-05-08T13:06:00Z,56.00,47.00
2026-05-08T13:07:00Z,56.00,47.00
2026-05-08T13:08:00Z,56.00,46.81
2026-05-08T13:09:00Z,55.43,45.00
2026-05-08T13:10:00Z,56.00,45.00
2026-05-08T13:12:00Z,56.00,46.45
2026-05-08T13:13:00Z,56.00,47.00
2026-05-08T13:14:00Z,56.00,47.00
2026-05-08T13:15:00Z,56.00,47.00
2026-05-08T13:16:00Z,55.00,47.00
2026-05-08T13:17:00Z,55.00,47.00
2026-05-08T13:18:00Z,56.00,47.00
2026-05-08T13:20:00Z,56.00,47.00
2026-05-08T13:21:00Z,56.00,47.00
2026-05-08T13:22:00Z,56.00,47.00
2026-05-08T13:24:00Z,56.00,47.00
2026-05-08T13:25:00Z,56.00,47.00
2026-05-08T13:27:00Z,56.00,47.00
2026-05-08T13:28:00Z,56.00,47.00
2026-05-08T13:29:00Z,56.00,47.00
2026-05-08T13:31:00Z,56.00,47.00
2026-05-08T13:36:00Z,56.00,46.00
2026-05-08T13:38:00Z,56.00,46.00
2026-05-08T13:40:00Z,56.00,46.00
2026-05-08T13:41:00Z,55.30,46.00
2026-05-08T13:42:00Z,56.00,47.00
2026-05-08T13:43:00Z,56.00,47.00
2026-05-08T13:44:00Z,56.00,47.00
2026-05-08T13:46:00Z,56.00,47.00
2026-05-08T13:47:00Z,56.00,47.00
2026-05-08T13:48:00Z,55.98,47.00
2026-05-08T13:49:00Z,56.00,47.00
2026-05-08T13:50:00Z,55.99,47.00
2026-05-08T13:52:00Z,55.99,46.00
2026-05-08T13:53:00Z,55.19,46.00
2026-05-08T13:54:00Z,56.00,46.00
2026-05-08T13:55:00Z,56.00,46.00
2026-05-08T13:56:00Z,56.00,47.00
2026-05-08T13:58:00Z,56.00,47.00
2026-05-08T13:59:00Z,56.00,45.09
2026-05-08T14:00:00Z,56.00,46.74
2026-05-08T14:01:00Z,56.00,46.74
2026-05-08T14:02:00Z,56.00,47.00
2026-05-08T14:03:00Z,56.00,47.00
2026-05-08T14:04:00Z,56.00,47.00
2026-05-08T14:05:00Z,56.00,47.00
2026-05-08T14:06:00Z,56.00,47.00
2026-05-08T14:07:00Z,56.00,47.00
2026-05-08T14:08:00Z,56.00,47.00
2026-05-08T14:09:00Z,56.00,47.00
2026-05-08T14:11:00Z,55.13,47.00
2026-05-08T14:13:00Z,55.13,47.00
2026-05-08T14:14:00Z,55.00,47.00
2026-05-08T14:15:00Z,56.00,47.00
2026-05-08T14:16:00Z,56.00,47.00
2026-05-08T14:17:00Z,56.00,47.00
2026-05-08T14:18:00Z,56.00,47.00
2026-05-08T14:19:00Z,56.00,47.00
2026-05-08T14:20:00Z,55.10,47.00
2026-05-08T14:21:00Z,55.55,47.00
2026-05-08T14:22:00Z,55.55,47.00
2026-05-08T14:23:00Z,55.55,47.00
2026-05-08T14:24:00Z,55.00,46.95
2026-05-08T14:25:00Z,56.00,47.00
2026-05-08T14:26:00Z,56.00,46.00
2026-05-08T14:27:00Z,56.00,47.00
2026-05-08T14:28:00Z,55.26,47.00
2026-05-08T14:29:00Z,55.98,47.00
2026-05-08T14:30:00Z,55.98,47.00
2026-05-08T14:31:00Z,56.00,47.00
2026-05-08T14:32:00Z,56.00,47.00
2026-05-08T14:33:00Z,56.00,47.00
2026-05-08T14:34:00Z,55.76,47.00
