# event_ticker=KXATPMATCH-26FEB11FRINAK
# final_score=6-3 6-4
# match_winner=Taylor Fritz
# fav_player=Taylor Fritz
# dog_player=Brandon Nakashima
# kalshi_date=2026-02-11
timestamp,Taylor Fritz,Brandon Nakashima
2026-02-11T17:20:00Z,60.00,40.00
2026-02-11T17:25:00Z,60.00,40.00
2026-02-11T17:26:00Z,60.00,40.00
2026-02-11T17:30:00Z,60.00,40.00
2026-02-11T17:32:00Z,60.00,40.00
2026-02-11T17:36:00Z,60.00,40.00
2026-02-11T17:42:00Z,60.00,40.00
2026-02-11T17:47:00Z,60.00,40.00
2026-02-11T17:49:00Z,60.00,41.00
2026-02-11T17:50:00Z,60.00,41.00
2026-02-11T17:51:00Z,60.00,41.00
2026-02-11T17:59:00Z,60.00,41.00
2026-02-11T18:01:00Z,60.00,41.00
2026-02-11T18:02:00Z,60.00,41.00
2026-02-11T18:03:00Z,60.00,41.00
2026-02-11T18:11:00Z,60.00,41.00
2026-02-11T18:12:00Z,60.00,41.00
2026-02-11T18:13:00Z,60.00,41.00
2026-02-11T18:14:00Z,60.00,41.00
2026-02-11T18:15:00Z,60.00,41.00
2026-02-11T18:24:00Z,60.00,41.00
2026-02-11T18:25:00Z,60.00,41.00
2026-02-11T18:27:00Z,60.00,41.00
2026-02-11T18:28:00Z,60.00,41.00
2026-02-11T18:30:00Z,60.00,41.00
2026-02-11T18:32:00Z,60.00,41.00
2026-02-11T18:37:00Z,60.00,41.00
2026-02-11T18:38:00Z,60.00,41.00
2026-02-11T18:39:00Z,60.00,41.00
2026-02-11T18:40:00Z,60.00,41.00
2026-02-11T18:47:00Z,60.00,41.00
2026-02-11T18:48:00Z,60.00,41.00
2026-02-11T18:49:00Z,60.00,41.00
2026-02-11T18:51:00Z,60.00,41.00
2026-02-11T18:52:00Z,60.00,41.00
2026-02-11T18:54:00Z,60.00,41.00
2026-02-11T18:55:00Z,60.00,41.00
2026-02-11T19:00:00Z,60.00,41.00
2026-02-11T19:03:00Z,60.00,41.00
2026-02-11T19:04:00Z,60.00,41.00
2026-02-11T19:07:00Z,60.00,41.00
2026-02-11T19:13:00Z,60.00,41.00
2026-02-11T19:15:00Z,58.00,41.00
2026-02-11T19:16:00Z,58.00,41.00
2026-02-11T19:17:00Z,57.00,41.00
2026-02-11T19:18:00Z,57.00,42.99
2026-02-11T19:21:00Z,58.00,42.99
2026-02-11T19:24:00Z,58.00,43.00
2026-02-11T19:31:00Z,58.00,43.00
2026-02-11T19:34:00Z,58.00,43.00
2026-02-11T19:35:00Z,58.00,43.00
2026-02-11T19:49:00Z,58.00,43.00
2026-02-11T19:50:00Z,58.00,43.00
2026-02-11T19:51:00Z,58.00,43.00
2026-02-11T19:52:00Z,58.00,43.00
2026-02-11T19:54:00Z,58.00,42.00
2026-02-11T19:57:00Z,59.00,42.00
2026-02-11T19:58:00Z,59.00,42.00
2026-02-11T20:02:00Z,59.00,42.00
2026-02-11T20:03:00Z,59.00,42.00
2026-02-11T20:04:00Z,59.00,42.00
2026-02-11T20:05:00Z,59.00,42.00
2026-02-11T20:11:00Z,59.00,41.00
2026-02-11T20:12:00Z,59.00,41.00
2026-02-11T20:21:00Z,59.00,41.00
2026-02-11T20:24:00Z,59.58,41.00
2026-02-11T20:25:00Z,60.00,41.00
2026-02-11T20:27:00Z,60.00,41.00
2026-02-11T20:29:00Z,60.00,41.00
2026-02-11T20:30:00Z,60.07,41.00
2026-02-11T20:31:00Z,61.00,41.00
2026-02-11T20:32:00Z,60.00,41.00
2026-02-11T20:33:00Z,60.00,41.00
2026-02-11T20:34:00Z,60.00,41.00
2026-02-11T20:35:00Z,60.00,41.00
2026-02-11T20:36:00Z,60.05,41.00
2026-02-11T20:37:00Z,61.00,41.00
2026-02-11T20:38:00Z,61.00,41.00
2026-02-11T20:39:00Z,61.00,41.00
2026-02-11T20:40:00Z,61.00,41.00
2026-02-11T20:41:00Z,61.00,41.00
2026-02-11T20:43:00Z,61.00,41.00
2026-02-11T20:44:00Z,61.00,41.00
2026-02-11T20:45:00Z,61.00,41.00
2026-02-11T20:46:00Z,61.00,41.00
2026-02-11T20:47:00Z,61.00,41.00
2026-02-11T20:49:00Z,61.00,41.00
2026-02-11T20:50:00Z,61.00,40.00
2026-02-11T20:53:00Z,61.00,40.00
2026-02-11T20:55:00Z,61.00,41.00
2026-02-11T20:56:00Z,61.00,41.00
2026-02-11T20:57:00Z,61.00,41.00
2026-02-11T21:00:00Z,61.00,41.00
2026-02-11T21:02:00Z,61.00,41.00
2026-02-11T21:03:00Z,61.00,41.00
2026-02-11T21:04:00Z,61.00,41.00
2026-02-11T21:06:00Z,61.00,41.00
2026-02-11T21:07:00Z,61.00,41.00
2026-02-11T21:09:00Z,61.00,41.00
2026-02-11T21:10:00Z,61.00,41.00
2026-02-11T21:11:00Z,61.00,41.00
2026-02-11T21:12:00Z,61.00,41.00
2026-02-11T21:17:00Z,61.00,41.00
2026-02-11T21:19:00Z,61.00,41.00
2026-02-11T21:23:00Z,61.00,41.00
2026-02-11T21:25:00Z,61.00,41.00
2026-02-11T21:26:00Z,61.00,41.00
2026-02-11T21:27:00Z,61.00,41.00
2026-02-11T21:28:00Z,61.00,41.00
2026-02-11T21:32:00Z,61.00,41.00
2026-02-11T21:33:00Z,61.00,41.61
2026-02-11T21:34:00Z,61.00,41.61
2026-02-11T21:35:00Z,61.00,41.61
2026-02-11T21:36:00Z,61.00,41.61
2026-02-11T21:38:00Z,61.00,41.61
2026-02-11T21:39:00Z,61.00,41.61
2026-02-11T21:40:00Z,61.00,41.00
2026-02-11T21:42:00Z,61.00,41.00
2026-02-11T21:43:00Z,60.93,41.00
2026-02-11T21:44:00Z,60.93,41.00
2026-02-11T21:47:00Z,61.00,41.00
2026-02-11T21:49:00Z,61.00,41.00
2026-02-11T21:50:00Z,61.00,41.00
2026-02-11T21:51:00Z,61.00,41.00
2026-02-11T21:52:00Z,61.00,41.00
2026-02-11T21:53:00Z,60.21,41.00
2026-02-11T21:54:00Z,61.00,41.00
2026-02-11T21:55:00Z,61.00,41.00
2026-02-11T21:56:00Z,61.00,41.00
2026-02-11T21:57:00Z,61.00,41.00
2026-02-11T21:58:00Z,61.00,41.00
2026-02-11T21:59:00Z,61.00,41.00
2026-02-11T22:00:00Z,61.00,41.00
2026-02-11T22:03:00Z,61.00,41.00
2026-02-11T22:04:00Z,61.00,41.00
2026-02-11T22:07:00Z,61.00,41.00
2026-02-11T22:08:00Z,61.00,41.00
2026-02-11T22:10:00Z,61.00,41.00
2026-02-11T22:11:00Z,61.00,41.00
2026-02-11T22:12:00Z,61.00,41.00
2026-02-11T22:15:00Z,61.00,41.00
2026-02-11T22:16:00Z,61.00,41.00
2026-02-11T22:17:00Z,61.00,41.00
2026-02-11T22:18:00Z,61.00,40.00
2026-02-11T22:19:00Z,60.06,41.98
2026-02-11T22:20:00Z,60.06,42.00
2026-02-11T22:21:00Z,61.00,42.00
2026-02-11T22:22:00Z,61.00,42.00
2026-02-11T22:23:00Z,61.00,42.00
2026-02-11T22:24:00Z,61.00,42.00
2026-02-11T22:25:00Z,61.00,42.00
2026-02-11T22:26:00Z,61.00,42.00
2026-02-11T22:27:00Z,61.00,42.00
2026-02-11T22:28:00Z,61.00,42.00
2026-02-11T22:31:00Z,61.00,42.00
2026-02-11T22:32:00Z,61.00,42.00
2026-02-11T22:34:00Z,61.00,42.00
2026-02-11T22:35:00Z,61.00,42.00
2026-02-11T22:36:00Z,61.00,42.00
2026-02-11T22:37:00Z,61.00,42.00
2026-02-11T22:39:00Z,61.00,42.00
2026-02-11T22:40:00Z,61.00,42.00
2026-02-11T22:41:00Z,61.00,42.00
2026-02-11T22:42:00Z,61.00,42.00
2026-02-11T22:43:00Z,61.00,42.00
2026-02-11T22:44:00Z,61.00,41.00
2026-02-11T22:45:00Z,61.00,42.00
2026-02-11T22:46:00Z,61.00,42.00
2026-02-11T22:48:00Z,61.00,42.00
2026-02-11T22:49:00Z,61.00,42.00
2026-02-11T22:50:00Z,61.00,42.00
2026-02-11T22:51:00Z,61.00,42.00
2026-02-11T22:52:00Z,61.00,42.00
2026-02-11T22:53:00Z,61.00,42.00
2026-02-11T22:55:00Z,61.00,42.00
2026-02-11T22:56:00Z,61.00,42.00
2026-02-11T22:57:00Z,60.00,42.00
2026-02-11T22:58:00Z,61.00,42.00
2026-02-11T22:59:00Z,61.00,42.00
2026-02-11T23:00:00Z,61.00,42.00
2026-02-11T23:01:00Z,61.00,42.00
2026-02-11T23:02:00Z,61.00,42.00
2026-02-11T23:04:00Z,61.00,42.00
2026-02-11T23:05:00Z,61.00,42.00
2026-02-11T23:06:00Z,61.00,42.00
2026-02-11T23:08:00Z,61.00,42.00
2026-02-11T23:09:00Z,61.00,42.00
2026-02-11T23:10:00Z,61.00,42.00
2026-02-11T23:11:00Z,61.00,42.00
2026-02-11T23:12:00Z,61.00,42.00
2026-02-11T23:13:00Z,61.00,42.00
2026-02-11T23:14:00Z,61.00,42.00
2026-02-11T23:15:00Z,61.00,42.00
2026-02-11T23:16:00Z,61.00,42.00
2026-02-11T23:17:00Z,61.00,42.00
2026-02-11T23:18:00Z,61.00,41.00
2026-02-11T23:19:00Z,61.00,42.00
2026-02-11T23:20:00Z,61.00,42.00
2026-02-11T23:22:00Z,61.00,42.00
2026-02-11T23:23:00Z,59.11,42.00
2026-02-11T23:24:00Z,59.00,41.00
2026-02-11T23:25:00Z,59.00,41.00
2026-02-11T23:26:00Z,60.00,42.00
2026-02-11T23:27:00Z,60.00,42.00
2026-02-11T23:28:00Z,60.00,42.00
2026-02-11T23:29:00Z,59.17,42.00
2026-02-11T23:30:00Z,59.42,42.00
2026-02-11T23:31:00Z,59.99,42.00
2026-02-11T23:32:00Z,60.00,42.00
2026-02-11T23:33:00Z,60.00,42.00
2026-02-11T23:34:00Z,60.00,42.00
2026-02-11T23:35:00Z,60.00,42.00
2026-02-11T23:36:00Z,60.00,42.00
2026-02-11T23:37:00Z,60.00,42.00
2026-02-11T23:38:00Z,60.00,42.00
2026-02-11T23:39:00Z,60.00,42.00
2026-02-11T23:40:00Z,60.00,42.00
2026-02-11T23:41:00Z,60.00,42.00
2026-02-11T23:42:00Z,60.00,42.00
2026-02-11T23:43:00Z,60.00,42.00
2026-02-11T23:44:00Z,60.00,42.00
2026-02-11T23:45:00Z,60.00,42.00
2026-02-11T23:46:00Z,60.00,42.00
2026-02-11T23:47:00Z,60.00,42.00
2026-02-11T23:48:00Z,60.00,42.00
2026-02-11T23:49:00Z,60.00,42.00
2026-02-11T23:50:00Z,60.00,42.00
2026-02-11T23:51:00Z,60.00,42.00
2026-02-11T23:52:00Z,60.00,41.39
2026-02-11T23:53:00Z,60.00,41.39
2026-02-11T23:54:00Z,60.00,42.00
2026-02-11T23:55:00Z,60.00,42.00
2026-02-11T23:56:00Z,60.00,42.00
2026-02-11T23:57:00Z,60.00,42.00
2026-02-11T23:58:00Z,59.93,42.00
2026-02-11T23:59:00Z,60.00,42.00
2026-02-12T00:00:00Z,60.00,42.00
2026-02-12T00:01:00Z,60.00,42.00
2026-02-12T00:02:00Z,60.00,42.00
2026-02-12T00:03:00Z,60.00,42.00
2026-02-12T00:04:00Z,60.00,42.00
2026-02-12T00:06:00Z,60.00,42.00
2026-02-12T00:07:00Z,60.00,42.00
2026-02-12T00:08:00Z,60.00,42.00
2026-02-12T00:09:00Z,60.00,42.00
2026-02-12T00:10:00Z,60.00,42.00
2026-02-12T00:11:00Z,60.00,42.00
2026-02-12T00:12:00Z,60.00,42.00
2026-02-12T00:13:00Z,60.00,42.00
2026-02-12T00:14:00Z,60.00,42.00
2026-02-12T00:15:00Z,60.00,42.00
2026-02-12T00:16:00Z,60.00,42.00
2026-02-12T00:17:00Z,60.00,42.00
2026-02-12T00:18:00Z,60.00,42.00
2026-02-12T00:19:00Z,60.00,42.00
2026-02-12T00:20:00Z,60.00,42.00
2026-02-12T00:21:00Z,60.00,42.00
2026-02-12T00:22:00Z,60.00,42.00
2026-02-12T00:23:00Z,60.00,42.00
2026-02-12T00:24:00Z,60.98,42.00
2026-02-12T00:25:00Z,60.06,42.00
2026-02-12T00:26:00Z,60.00,42.00
2026-02-12T00:27:00Z,61.00,42.00
2026-02-12T00:28:00Z,60.00,42.00
2026-02-12T00:29:00Z,61.00,42.00
2026-02-12T00:30:00Z,60.00,42.00
2026-02-12T00:31:00Z,60.00,41.11
2026-02-12T00:32:00Z,60.00,42.00
2026-02-12T00:33:00Z,60.00,42.00
2026-02-12T00:34:00Z,60.99,42.00
2026-02-12T00:35:00Z,61.00,42.00
2026-02-12T00:36:00Z,61.00,42.00
2026-02-12T00:37:00Z,61.00,42.00
2026-02-12T00:38:00Z,61.00,42.00
2026-02-12T00:39:00Z,61.00,42.00
2026-02-12T00:40:00Z,61.00,42.00
2026-02-12T00:41:00Z,60.98,42.00
2026-02-12T00:42:00Z,60.96,42.00
2026-02-12T00:43:00Z,60.28,42.00
2026-02-12T00:44:00Z,60.28,42.00
2026-02-12T00:45:00Z,59.54,42.00
2026-02-12T00:46:00Z,60.00,42.00
2026-02-12T00:47:00Z,60.00,42.00
2026-02-12T00:48:00Z,60.00,42.00
2026-02-12T00:49:00Z,60.00,42.00
2026-02-12T00:50:00Z,60.00,42.00
2026-02-12T00:51:00Z,59.35,42.00
2026-02-12T00:52:00Z,59.26,42.00
2026-02-12T00:53:00Z,59.90,41.00
2026-02-12T00:54:00Z,59.00,42.00
2026-02-12T00:55:00Z,59.54,42.00
2026-02-12T00:56:00Z,60.00,41.15
2026-02-12T00:57:00Z,60.00,42.00
2026-02-12T00:58:00Z,60.00,42.00
2026-02-12T00:59:00Z,60.00,42.00
2026-02-12T01:00:00Z,60.00,42.00
2026-02-12T01:01:00Z,59.99,42.00
2026-02-12T01:02:00Z,60.00,42.00
2026-02-12T01:03:00Z,60.00,42.00
2026-02-12T01:04:00Z,60.50,42.00
2026-02-12T01:05:00Z,60.22,41.93
2026-02-12T01:06:00Z,60.02,42.31
2026-02-12T01:07:00Z,59.92,41.98
2026-02-12T01:08:00Z,60.10,42.00
2026-02-12T01:09:00Z,60.84,41.98
2026-02-12T01:10:00Z,62.18,40.73
2026-02-12T01:11:00Z,62.14,39.68
2026-02-12T01:12:00Z,63.03,37.94
2026-02-12T01:13:00Z,63.32,37.95
2026-02-12T01:14:00Z,61.72,39.87
2026-02-12T01:15:00Z,62.02,39.44
2026-02-12T01:16:00Z,63.87,37.69
2026-02-12T01:17:00Z,65.00,36.00
2026-02-12T01:18:00Z,65.07,36.00
2026-02-12T01:19:00Z,63.43,37.78
2026-02-12T01:20:00Z,62.99,37.66
2026-02-12T01:21:00Z,64.37,36.41
2026-02-12T01:22:00Z,64.11,37.18
2026-02-12T01:23:00Z,65.96,36.03
2026-02-12T01:24:00Z,66.70,35.47
2026-02-12T01:25:00Z,66.38,35.00
2026-02-12T01:26:00Z,65.66,36.03
2026-02-12T01:27:00Z,64.52,36.87
2026-02-12T01:28:00Z,67.94,32.95
2026-02-12T01:29:00Z,65.68,35.24
2026-02-12T01:30:00Z,66.23,34.81
2026-02-12T01:31:00Z,65.82,36.11
2026-02-12T01:32:00Z,56.05,44.96
2026-02-12T01:33:00Z,59.10,37.73
2026-02-12T01:34:00Z,64.76,35.47
2026-02-12T01:35:00Z,66.00,35.98
2026-02-12T01:36:00Z,68.45,34.41
2026-02-12T01:37:00Z,66.77,35.10
2026-02-12T01:38:00Z,69.43,30.44
2026-02-12T01:39:00Z,81.14,21.50
2026-02-12T01:40:00Z,84.87,15.31
2026-02-12T01:41:00Z,85.75,14.57
2026-02-12T01:42:00Z,86.01,15.79
2026-02-12T01:43:00Z,85.74,15.04
2026-02-12T01:44:00Z,85.83,15.95
2026-02-12T01:45:00Z,84.69,17.11
2026-02-12T01:46:00Z,83.74,17.59
2026-02-12T01:47:00Z,84.17,18.31
2026-02-12T01:48:00Z,82.37,19.83
2026-02-12T01:49:00Z,84.06,17.97
2026-02-12T01:50:00Z,84.98,16.20
2026-02-12T01:51:00Z,83.90,16.24
2026-02-12T01:52:00Z,83.25,17.23
2026-02-12T01:53:00Z,83.00,18.79
2026-02-12T01:54:00Z,82.97,18.10
2026-02-12T01:55:00Z,82.51,18.86
2026-02-12T01:56:00Z,78.17,22.76
2026-02-12T01:57:00Z,83.96,17.80
2026-02-12T01:58:00Z,83.14,18.02
2026-02-12T01:59:00Z,83.96,20.20
2026-02-12T02:00:00Z,83.43,16.57
2026-02-12T02:01:00Z,91.12,11.94
2026-02-12T02:02:00Z,96.23,3.96
2026-02-12T02:03:00Z,94.15,3.47
2026-02-12T02:04:00Z,97.62,2.43
2026-02-12T02:05:00Z,98.58,1.92
2026-02-12T02:06:00Z,96.96,1.95
2026-02-12T02:07:00Z,97.90,3.00
2026-02-12T02:08:00Z,97.42,3.03
2026-02-12T02:09:00Z,97.60,3.48
2026-02-12T02:10:00Z,98.46,1.39
2026-02-12T02:11:00Z,98.70,1.98
2026-02-12T02:12:00Z,98.13,2.00
2026-02-12T02:13:00Z,98.90,2.00
2026-02-12T02:14:00Z,98.09,2.31
2026-02-12T02:15:00Z,98.74,2.18
2026-02-12T02:16:00Z,98.12,2.00
2026-02-12T02:17:00Z,98.80,1.32
2026-02-12T02:18:00Z,99.00,1.00
2026-02-12T02:19:00Z,99.00,1.00
2026-02-12T02:20:00Z,99.00,1.00
2026-02-12T02:21:00Z,99.00,1.00
2026-02-12T02:22:00Z,99.00,1.00
