# event_ticker=KXATPMATCH-26APR05ALTMAC
# final_score=6-4 1-6 6-3
# match_winner=Tomas Machac
# fav_player=Tomas Machac
# dog_player=Daniel Altmaier
# kalshi_date=2026-04-05
timestamp,Tomas Machac,Daniel Altmaier
2026-04-06T06:41:00Z,60.00,41.00
2026-04-06T06:42:00Z,60.00,41.00
2026-04-06T06:54:00Z,60.00,41.00
2026-04-06T07:01:00Z,60.00,41.00
2026-04-06T07:05:00Z,60.00,41.00
2026-04-06T07:06:00Z,60.00,40.00
2026-04-06T07:10:00Z,60.00,40.00
2026-04-06T07:12:00Z,60.00,40.00
2026-04-06T07:20:00Z,60.00,40.00
2026-04-06T07:23:00Z,60.00,39.00
2026-04-06T07:25:00Z,60.00,39.00
2026-04-06T07:29:00Z,60.00,40.00
2026-04-06T07:31:00Z,60.00,40.00
2026-04-06T07:34:00Z,60.00,40.00
2026-04-06T07:35:00Z,60.00,40.00
2026-04-06T07:38:00Z,62.00,40.00
2026-04-06T07:45:00Z,62.00,40.00
2026-04-06T07:47:00Z,62.00,40.00
2026-04-06T08:06:00Z,61.00,40.00
2026-04-06T08:41:00Z,61.00,40.00
2026-04-06T08:44:00Z,61.00,40.00
2026-04-06T08:51:00Z,61.00,40.00
2026-04-06T08:54:00Z,61.00,40.00
2026-04-06T08:57:00Z,61.00,40.00
2026-04-06T09:26:00Z,61.00,40.00
2026-04-06T09:27:00Z,61.00,40.00
2026-04-06T09:31:00Z,61.00,40.00
2026-04-06T09:37:00Z,60.00,40.00
2026-04-06T10:02:00Z,61.00,40.00
2026-04-06T10:04:00Z,61.00,40.00
2026-04-06T10:11:00Z,61.00,40.00
2026-04-06T10:12:00Z,61.00,40.00
2026-04-06T10:13:00Z,61.00,40.00
2026-04-06T10:15:00Z,62.00,40.00
2026-04-06T10:19:00Z,62.00,40.00
2026-04-06T10:20:00Z,62.00,40.00
2026-04-06T10:22:00Z,62.00,40.00
2026-04-06T10:37:00Z,62.00,40.00
2026-04-06T10:51:00Z,61.00,40.00
2026-04-06T10:52:00Z,61.00,40.00
2026-04-06T10:59:00Z,61.00,40.00
2026-04-06T11:10:00Z,61.00,40.00
2026-04-06T11:20:00Z,61.00,40.00
2026-04-06T11:24:00Z,61.00,40.00
2026-04-06T11:35:00Z,61.00,40.00
2026-04-06T11:40:00Z,61.00,41.00
2026-04-06T11:51:00Z,61.00,41.00
2026-04-06T11:54:00Z,61.00,41.00
2026-04-06T11:59:00Z,60.00,41.00
2026-04-06T12:02:00Z,61.00,41.00
2026-04-06T12:05:00Z,61.00,41.00
2026-04-06T12:08:00Z,61.00,41.00
2026-04-06T12:10:00Z,61.00,41.00
2026-04-06T12:11:00Z,61.00,41.00
2026-04-06T12:12:00Z,61.00,41.00
2026-04-06T12:15:00Z,61.00,41.00
2026-04-06T12:18:00Z,60.03,41.00
2026-04-06T12:19:00Z,61.00,41.00
2026-04-06T12:20:00Z,61.00,41.00
2026-04-06T12:23:00Z,61.00,41.00
2026-04-06T12:24:00Z,61.00,41.00
2026-04-06T12:25:00Z,61.00,41.00
2026-04-06T12:28:00Z,61.00,41.00
2026-04-06T12:30:00Z,61.00,41.00
2026-04-06T12:31:00Z,61.00,41.00
2026-04-06T12:32:00Z,61.07,41.00
2026-04-06T12:33:00Z,61.00,41.00
2026-04-06T12:34:00Z,61.00,41.00
2026-04-06T12:36:00Z,61.96,41.00
2026-04-06T12:37:00Z,61.00,41.00
2026-04-06T12:39:00Z,61.00,41.00
2026-04-06T12:42:00Z,61.96,41.00
2026-04-06T12:43:00Z,61.94,41.00
2026-04-06T12:44:00Z,59.02,41.00
2026-04-06T12:45:00Z,62.00,41.00
2026-04-06T12:46:00Z,62.00,41.00
2026-04-06T12:47:00Z,62.00,41.00
2026-04-06T12:48:00Z,62.00,39.00
2026-04-06T12:50:00Z,62.00,39.00
2026-04-06T12:51:00Z,62.00,39.00
2026-04-06T12:53:00Z,62.00,39.00
2026-04-06T12:54:00Z,62.00,39.00
2026-04-06T12:56:00Z,62.00,39.00
2026-04-06T12:57:00Z,62.00,41.00
2026-04-06T12:58:00Z,62.00,41.00
2026-04-06T12:59:00Z,61.00,41.00
2026-04-06T13:00:00Z,62.00,41.00
2026-04-06T13:01:00Z,62.00,40.00
2026-04-06T13:02:00Z,62.00,40.00
2026-04-06T13:04:00Z,62.00,40.00
2026-04-06T13:06:00Z,62.00,40.00
2026-04-06T13:08:00Z,62.00,39.22
2026-04-06T13:11:00Z,62.00,39.22
2026-04-06T13:12:00Z,62.00,39.00
2026-04-06T13:13:00Z,62.80,39.00
2026-04-06T13:16:00Z,63.00,38.00
2026-04-06T13:17:00Z,63.00,38.00
2026-04-06T13:19:00Z,63.43,38.00
2026-04-06T13:20:00Z,64.00,38.00
2026-04-06T13:22:00Z,64.00,38.00
2026-04-06T13:23:00Z,64.81,38.00
2026-04-06T13:24:00Z,65.00,37.00
2026-04-06T13:26:00Z,64.00,37.00
2026-04-06T13:27:00Z,64.00,37.00
2026-04-06T13:30:00Z,64.98,37.00
2026-04-06T13:32:00Z,64.90,38.00
2026-04-06T13:33:00Z,66.82,37.68
2026-04-06T13:34:00Z,62.41,38.09
2026-04-06T13:35:00Z,64.14,37.00
2026-04-06T13:36:00Z,69.50,30.59
2026-04-06T13:37:00Z,73.88,32.48
2026-04-06T13:38:00Z,74.99,32.48
2026-04-06T13:39:00Z,74.99,28.00
2026-04-06T13:40:00Z,76.00,25.00
2026-04-06T13:41:00Z,74.00,26.42
2026-04-06T13:42:00Z,75.00,26.77
2026-04-06T13:43:00Z,75.00,27.00
2026-04-06T13:44:00Z,77.52,25.00
2026-04-06T13:45:00Z,83.25,21.12
2026-04-06T13:46:00Z,77.98,21.12
2026-04-06T13:47:00Z,76.00,20.57
2026-04-06T13:48:00Z,75.29,20.57
2026-04-06T13:50:00Z,75.00,27.99
2026-04-06T13:51:00Z,75.00,26.03
2026-04-06T13:52:00Z,76.86,26.03
2026-04-06T13:53:00Z,76.00,26.03
2026-04-06T13:54:00Z,75.07,25.00
2026-04-06T13:55:00Z,77.22,26.16
2026-04-06T13:56:00Z,77.67,23.00
2026-04-06T13:57:00Z,80.00,22.00
2026-04-06T13:58:00Z,75.00,25.00
2026-04-06T13:59:00Z,75.00,26.23
2026-04-06T14:00:00Z,73.10,26.23
2026-04-06T14:01:00Z,72.03,29.62
2026-04-06T14:02:00Z,75.00,26.65
2026-04-06T14:03:00Z,77.60,24.55
2026-04-06T14:04:00Z,75.75,21.00
2026-04-06T14:05:00Z,77.00,21.97
2026-04-06T14:06:00Z,77.84,25.35
2026-04-06T14:07:00Z,76.93,25.35
2026-04-06T14:08:00Z,76.07,25.00
2026-04-06T14:09:00Z,76.00,25.00
2026-04-06T14:10:00Z,76.94,24.77
2026-04-06T14:11:00Z,70.65,31.24
2026-04-06T14:12:00Z,65.28,34.38
2026-04-06T14:13:00Z,56.87,45.82
2026-04-06T14:14:00Z,51.69,48.79
2026-04-06T14:15:00Z,55.94,44.77
2026-04-06T14:16:00Z,60.49,37.35
2026-04-06T14:17:00Z,74.91,25.89
2026-04-06T14:18:00Z,77.00,23.66
2026-04-06T14:19:00Z,75.83,24.50
2026-04-06T14:20:00Z,78.53,23.74
2026-04-06T14:21:00Z,74.20,30.44
2026-04-06T14:22:00Z,74.08,23.53
2026-04-06T14:23:00Z,77.30,25.44
2026-04-06T14:24:00Z,78.87,20.86
2026-04-06T14:25:00Z,81.84,18.99
2026-04-06T14:26:00Z,82.00,19.00
2026-04-06T14:27:00Z,81.47,20.13
2026-04-06T14:28:00Z,79.07,22.95
2026-04-06T14:29:00Z,80.23,21.34
2026-04-06T14:30:00Z,80.23,21.58
2026-04-06T14:31:00Z,77.79,23.00
2026-04-06T14:32:00Z,75.35,26.76
2026-04-06T14:33:00Z,77.84,24.55
2026-04-06T14:34:00Z,76.16,24.99
2026-04-06T14:35:00Z,80.12,22.71
2026-04-06T14:36:00Z,78.83,22.75
2026-04-06T14:37:00Z,79.01,22.65
2026-04-06T14:38:00Z,76.50,25.14
2026-04-06T14:39:00Z,75.00,26.46
2026-04-06T14:40:00Z,76.00,26.00
2026-04-06T14:41:00Z,73.58,27.88
2026-04-06T14:42:00Z,72.14,29.12
2026-04-06T14:43:00Z,63.66,36.76
2026-04-06T14:44:00Z,64.22,37.87
2026-04-06T14:45:00Z,68.61,32.60
2026-04-06T14:46:00Z,64.42,33.29
2026-04-06T14:47:00Z,67.38,33.11
2026-04-06T14:48:00Z,60.31,39.61
2026-04-06T14:49:00Z,64.25,38.38
2026-04-06T14:50:00Z,63.94,37.31
2026-04-06T14:51:00Z,66.18,32.88
2026-04-06T14:52:00Z,62.63,39.80
2026-04-06T14:53:00Z,57.75,42.71
2026-04-06T14:54:00Z,57.86,43.91
2026-04-06T14:55:00Z,58.61,42.17
2026-04-06T14:56:00Z,55.49,46.58
2026-04-06T14:57:00Z,49.02,51.52
2026-04-06T14:58:00Z,48.35,53.09
2026-04-06T14:59:00Z,51.10,50.35
2026-04-06T15:00:00Z,49.87,52.07
2026-04-06T15:01:00Z,47.86,52.13
2026-04-06T15:02:00Z,47.97,52.34
2026-04-06T15:03:00Z,49.38,51.24
2026-04-06T15:04:00Z,49.97,50.49
2026-04-06T15:05:00Z,50.35,50.65
2026-04-06T15:06:00Z,50.96,50.19
2026-04-06T15:07:00Z,51.00,49.99
2026-04-06T15:08:00Z,51.20,49.75
2026-04-06T15:09:00Z,51.83,49.91
2026-04-06T15:10:00Z,51.93,49.95
2026-04-06T15:11:00Z,52.22,49.06
2026-04-06T15:12:00Z,53.81,48.29
2026-04-06T15:13:00Z,52.66,48.95
2026-04-06T15:14:00Z,49.09,53.76
2026-04-06T15:15:00Z,52.16,48.26
2026-04-06T15:16:00Z,55.79,44.19
2026-04-06T15:17:00Z,51.51,47.46
2026-04-06T15:18:00Z,48.92,51.50
2026-04-06T15:19:00Z,45.45,55.69
2026-04-06T15:20:00Z,48.50,51.48
2026-04-06T15:21:00Z,56.22,44.42
2026-04-06T15:22:00Z,57.73,42.92
2026-04-06T15:23:00Z,56.93,43.72
2026-04-06T15:24:00Z,55.96,46.00
2026-04-06T15:25:00Z,54.37,46.95
2026-04-06T15:26:00Z,55.94,46.24
2026-04-06T15:27:00Z,59.81,41.81
2026-04-06T15:28:00Z,59.37,41.19
2026-04-06T15:29:00Z,53.87,45.78
2026-04-06T15:30:00Z,57.23,42.86
2026-04-06T15:31:00Z,62.99,36.91
2026-04-06T15:32:00Z,64.24,36.92
2026-04-06T15:33:00Z,67.11,39.23
2026-04-06T15:34:00Z,58.95,42.21
2026-04-06T15:35:00Z,57.10,42.19
2026-04-06T15:36:00Z,62.81,39.03
2026-04-06T15:37:00Z,62.96,33.84
2026-04-06T15:38:00Z,65.63,36.58
2026-04-06T15:39:00Z,74.74,25.26
2026-04-06T15:40:00Z,88.01,11.50
2026-04-06T15:41:00Z,89.92,8.80
2026-04-06T15:42:00Z,89.47,10.84
2026-04-06T15:43:00Z,92.69,6.53
2026-04-06T15:44:00Z,93.63,6.32
2026-04-06T15:45:00Z,96.89,4.01
2026-04-06T15:46:00Z,96.71,3.84
2026-04-06T15:47:00Z,94.77,4.75
2026-04-06T15:48:00Z,93.93,6.36
2026-04-06T15:49:00Z,94.04,5.83
2026-04-06T15:50:00Z,97.91,1.49
2026-04-06T15:51:00Z,98.99,1.00
2026-04-06T15:52:00Z,99.00,1.00
2026-04-06T15:53:00Z,99.00,1.00
2026-04-06T15:54:00Z,99.00,1.00
2026-04-06T15:55:00Z,99.00,1.00
2026-04-06T15:56:00Z,99.00,1.00
