# event_ticker=KXATPCHALLENGERMATCH-26APR25FELKEN
# final_score=7-6(2) 6-3
# score_resolution=6-7 3-6
# match_winner=Jack Kennedy
# fav_player=Kilian Feldbausch
# dog_player=Jack Kennedy
# kalshi_date=2026-04-25
timestamp,Kilian Feldbausch,Jack Kennedy
2026-04-25T16:54:00Z,54.00,46.00
2026-04-25T16:56:00Z,54.00,46.00
2026-04-25T17:00:00Z,57.00,46.00
2026-04-25T17:01:00Z,57.00,46.00
2026-04-25T17:02:00Z,57.00,46.00
2026-04-25T17:03:00Z,57.00,46.00
2026-04-25T17:08:00Z,55.00,47.00
2026-04-25T17:10:00Z,55.00,48.00
2026-04-25T17:11:00Z,55.00,48.00
2026-04-25T17:12:00Z,55.00,48.00
2026-04-25T17:13:00Z,55.00,48.00
2026-04-25T17:14:00Z,55.00,47.00
2026-04-25T17:15:00Z,55.00,48.00
2026-04-25T17:17:00Z,55.00,48.00
2026-04-25T17:18:00Z,55.00,49.43
2026-04-25T17:19:00Z,55.00,48.00
2026-04-25T17:20:00Z,55.00,48.00
2026-04-25T17:21:00Z,54.00,47.00
2026-04-25T17:22:00Z,54.00,48.00
2026-04-25T17:23:00Z,54.00,48.00
2026-04-25T17:24:00Z,54.00,48.00
2026-04-25T17:25:00Z,54.00,48.00
2026-04-25T17:26:00Z,54.00,48.00
2026-04-25T17:27:00Z,54.00,48.00
2026-04-25T17:28:00Z,54.00,48.71
2026-04-25T17:29:00Z,54.00,48.11
2026-04-25T17:30:00Z,54.00,48.00
2026-04-25T17:31:00Z,54.00,48.00
2026-04-25T17:32:00Z,54.00,49.00
2026-04-25T17:33:00Z,54.00,48.00
2026-04-25T17:34:00Z,54.00,48.81
2026-04-25T17:35:00Z,53.45,48.81
2026-04-25T17:36:00Z,54.00,48.85
2026-04-25T17:37:00Z,54.00,48.16
2026-04-25T17:38:00Z,54.00,48.00
2026-04-25T17:39:00Z,54.00,49.00
2026-04-25T17:41:00Z,54.00,49.00
2026-04-25T17:44:00Z,54.00,48.00
2026-04-25T17:46:00Z,54.00,48.00
2026-04-25T17:47:00Z,55.00,49.00
2026-04-25T17:49:00Z,55.00,49.00
2026-04-25T17:50:00Z,54.03,49.32
2026-04-25T17:51:00Z,54.03,48.75
2026-04-25T17:52:00Z,54.03,48.66
2026-04-25T17:53:00Z,55.00,48.31
2026-04-25T17:54:00Z,55.00,48.78
2026-04-25T17:55:00Z,55.00,47.00
2026-04-25T17:56:00Z,55.00,47.65
2026-04-25T17:57:00Z,55.00,47.65
2026-04-25T17:58:00Z,55.00,48.00
2026-04-25T17:59:00Z,55.00,48.33
2026-04-25T18:00:00Z,55.00,48.00
2026-04-25T18:01:00Z,55.00,48.99
2026-04-25T18:03:00Z,55.00,47.96
2026-04-25T18:04:00Z,55.00,47.00
2026-04-25T18:05:00Z,55.00,48.19
2026-04-25T18:06:00Z,55.00,48.75
2026-04-25T18:07:00Z,55.00,47.62
2026-04-25T18:09:00Z,55.00,47.95
2026-04-25T18:10:00Z,55.00,47.00
2026-04-25T18:11:00Z,55.00,46.20
2026-04-25T18:12:00Z,55.00,47.84
2026-04-25T18:13:00Z,55.00,48.11
2026-04-25T18:14:00Z,56.00,48.90
2026-04-25T18:15:00Z,55.08,45.71
2026-04-25T18:16:00Z,57.47,42.68
2026-04-25T18:17:00Z,58.94,42.18
2026-04-25T18:18:00Z,60.04,41.00
2026-04-25T18:19:00Z,56.47,44.44
2026-04-25T18:20:00Z,56.79,43.69
2026-04-25T18:21:00Z,55.43,43.27
2026-04-25T18:22:00Z,55.57,45.63
2026-04-25T18:23:00Z,51.33,49.40
2026-04-25T18:24:00Z,48.76,53.05
2026-04-25T18:25:00Z,46.56,53.20
2026-04-25T18:26:00Z,51.85,47.68
2026-04-25T18:27:00Z,53.51,48.44
2026-04-25T18:28:00Z,49.28,54.08
2026-04-25T18:29:00Z,41.91,58.23
2026-04-25T18:30:00Z,43.58,56.97
2026-04-25T18:31:00Z,42.54,58.24
2026-04-25T18:32:00Z,41.41,57.99
2026-04-25T18:33:00Z,38.60,63.16
2026-04-25T18:34:00Z,31.80,68.32
2026-04-25T18:35:00Z,32.00,69.00
2026-04-25T18:36:00Z,34.49,65.57
2026-04-25T18:37:00Z,37.80,62.80
2026-04-25T18:38:00Z,39.55,63.69
2026-04-25T18:39:00Z,38.69,62.96
2026-04-25T18:40:00Z,41.00,60.64
2026-04-25T18:41:00Z,39.06,60.76
2026-04-25T18:42:00Z,39.11,60.34
2026-04-25T18:43:00Z,42.88,57.80
2026-04-25T18:44:00Z,44.00,57.98
2026-04-25T18:45:00Z,45.15,55.05
2026-04-25T18:46:00Z,39.24,60.97
2026-04-25T18:47:00Z,38.14,62.73
2026-04-25T18:48:00Z,40.41,59.05
2026-04-25T18:49:00Z,40.98,60.92
2026-04-25T18:50:00Z,39.82,60.35
2026-04-25T18:51:00Z,41.00,59.25
2026-04-25T18:52:00Z,43.17,59.54
2026-04-25T18:53:00Z,47.65,52.31
2026-04-25T18:54:00Z,52.22,48.24
2026-04-25T18:55:00Z,58.76,42.93
2026-04-25T18:56:00Z,66.64,34.77
2026-04-25T18:57:00Z,65.86,35.37
2026-04-25T18:58:00Z,63.21,36.85
2026-04-25T18:59:00Z,66.04,33.98
2026-04-25T19:00:00Z,66.03,34.03
2026-04-25T19:01:00Z,56.27,38.98
2026-04-25T19:02:00Z,53.97,47.85
2026-04-25T19:03:00Z,54.39,46.73
2026-04-25T19:04:00Z,43.29,55.81
2026-04-25T19:05:00Z,39.36,61.66
2026-04-25T19:06:00Z,39.67,59.86
2026-04-25T19:07:00Z,43.52,55.98
2026-04-25T19:08:00Z,52.80,45.90
2026-04-25T19:09:00Z,55.65,48.37
2026-04-25T19:10:00Z,53.20,49.37
2026-04-25T19:11:00Z,59.02,39.04
2026-04-25T19:12:00Z,52.54,48.25
2026-04-25T19:13:00Z,42.79,58.50
2026-04-25T19:14:00Z,39.69,61.76
2026-04-25T19:15:00Z,29.11,70.23
2026-04-25T19:16:00Z,28.00,71.46
2026-04-25T19:17:00Z,28.00,71.14
2026-04-25T19:18:00Z,28.99,71.00
2026-04-25T19:19:00Z,29.28,70.25
2026-04-25T19:20:00Z,29.00,70.09
2026-04-25T19:21:00Z,29.94,69.27
2026-04-25T19:22:00Z,36.81,65.04
2026-04-25T19:23:00Z,40.69,59.33
2026-04-25T19:24:00Z,43.86,55.98
2026-04-25T19:25:00Z,44.28,55.00
2026-04-25T19:26:00Z,46.61,52.95
2026-04-25T19:27:00Z,44.54,56.01
2026-04-25T19:28:00Z,42.47,58.96
2026-04-25T19:29:00Z,40.98,59.75
2026-04-25T19:30:00Z,42.25,59.59
2026-04-25T19:31:00Z,38.70,61.39
2026-04-25T19:32:00Z,31.76,69.54
2026-04-25T19:33:00Z,27.40,71.47
2026-04-25T19:34:00Z,35.02,70.31
2026-04-25T19:35:00Z,30.74,70.92
2026-04-25T19:36:00Z,26.97,73.71
2026-04-25T19:37:00Z,24.73,75.58
2026-04-25T19:38:00Z,20.91,80.19
2026-04-25T19:39:00Z,21.06,78.68
2026-04-25T19:40:00Z,23.81,75.37
2026-04-25T19:41:00Z,21.97,78.29
2026-04-25T19:42:00Z,11.96,87.48
2026-04-25T19:43:00Z,9.65,90.34
2026-04-25T19:44:00Z,10.72,89.63
2026-04-25T19:45:00Z,16.94,84.57
2026-04-25T19:46:00Z,21.00,79.97
2026-04-25T19:47:00Z,21.60,78.60
2026-04-25T19:48:00Z,20.87,80.54
2026-04-25T19:49:00Z,14.15,88.03
2026-04-25T19:50:00Z,11.91,90.61
2026-04-25T19:51:00Z,7.64,93.38
2026-04-25T19:52:00Z,11.60,88.69
2026-04-25T19:53:00Z,12.27,88.09
2026-04-25T19:54:00Z,7.86,93.35
2026-04-25T19:55:00Z,5.14,95.55
2026-04-25T19:56:00Z,2.78,98.08
2026-04-25T19:57:00Z,1.00,99.00
