# event_ticker=KXATPCHALLENGERMATCH-26APR10KOTSIM
# final_score=2-6 7-6(5) 6-3
# score_resolution=6-2 6-7 3-6
# match_winner=Pavel Kotov
# fav_player=Ilia Simakin
# dog_player=Pavel Kotov
# kalshi_date=2026-04-10
timestamp,Ilia Simakin,Pavel Kotov
2026-04-10T03:09:00Z,34.00,67.00
2026-04-10T03:10:00Z,35.00,67.00
2026-04-10T03:11:00Z,35.00,67.00
2026-04-10T03:13:00Z,35.00,67.00
2026-04-10T03:15:00Z,35.00,67.00
2026-04-10T03:16:00Z,35.00,67.00
2026-04-10T03:18:00Z,35.00,67.00
2026-04-10T03:20:00Z,35.00,67.00
2026-04-10T03:22:00Z,35.00,67.00
2026-04-10T03:23:00Z,35.00,67.00
2026-04-10T03:26:00Z,35.00,67.00
2026-04-10T03:29:00Z,35.00,67.00
2026-04-10T03:30:00Z,35.00,66.00
2026-04-10T03:31:00Z,35.00,67.00
2026-04-10T03:32:00Z,35.00,67.00
2026-04-10T03:34:00Z,35.00,67.00
2026-04-10T03:35:00Z,35.00,67.00
2026-04-10T03:36:00Z,35.00,67.00
2026-04-10T03:38:00Z,35.00,67.00
2026-04-10T03:39:00Z,35.00,67.00
2026-04-10T03:40:00Z,35.00,67.00
2026-04-10T03:42:00Z,35.00,67.00
2026-04-10T03:48:00Z,35.00,67.00
2026-04-10T03:50:00Z,35.00,67.00
2026-04-10T03:51:00Z,35.00,67.00
2026-04-10T03:52:00Z,35.00,67.00
2026-04-10T03:55:00Z,35.00,67.00
2026-04-10T03:57:00Z,35.00,67.00
2026-04-10T03:59:00Z,35.00,67.00
2026-04-10T04:00:00Z,34.00,67.00
2026-04-10T04:01:00Z,35.00,67.00
2026-04-10T04:02:00Z,35.00,67.00
2026-04-10T04:03:00Z,35.00,66.01
2026-04-10T04:04:00Z,34.00,66.01
2026-04-10T04:05:00Z,34.00,66.00
2026-04-10T04:06:00Z,35.09,66.00
2026-04-10T04:07:00Z,35.00,66.00
2026-04-10T04:08:00Z,35.00,66.00
2026-04-10T04:09:00Z,35.74,66.00
2026-04-10T04:10:00Z,35.00,66.53
2026-04-10T04:11:00Z,35.00,66.00
2026-04-10T04:12:00Z,34.19,66.00
2026-04-10T04:13:00Z,34.19,66.00
2026-04-10T04:15:00Z,35.59,66.00
2026-04-10T04:16:00Z,36.00,66.33
2026-04-10T04:17:00Z,35.95,67.00
2026-04-10T04:18:00Z,35.00,67.00
2026-04-10T04:19:00Z,35.00,66.34
2026-04-10T04:20:00Z,36.00,66.00
2026-04-10T04:21:00Z,36.00,66.76
2026-04-10T04:22:00Z,36.40,67.00
2026-04-10T04:23:00Z,36.36,66.00
2026-04-10T04:24:00Z,36.00,66.00
2026-04-10T04:25:00Z,36.00,65.99
2026-04-10T04:26:00Z,36.88,66.00
2026-04-10T04:27:00Z,36.75,66.00
2026-04-10T04:28:00Z,37.00,66.79
2026-04-10T04:29:00Z,37.02,66.00
2026-04-10T04:30:00Z,38.00,64.79
2026-04-10T04:31:00Z,39.81,64.81
2026-04-10T04:32:00Z,45.41,56.99
2026-04-10T04:33:00Z,44.11,58.76
2026-04-10T04:34:00Z,44.63,57.30
2026-04-10T04:35:00Z,55.04,47.38
2026-04-10T04:36:00Z,61.92,41.03
2026-04-10T04:37:00Z,64.76,35.15
2026-04-10T04:38:00Z,67.49,34.26
2026-04-10T04:39:00Z,67.54,34.63
2026-04-10T04:40:00Z,67.40,34.99
2026-04-10T04:41:00Z,67.12,36.34
2026-04-10T04:42:00Z,62.70,39.43
2026-04-10T04:43:00Z,60.20,42.34
2026-04-10T04:44:00Z,62.71,43.29
2026-04-10T04:45:00Z,54.31,45.79
2026-04-10T04:46:00Z,63.84,37.80
2026-04-10T04:47:00Z,66.67,33.85
2026-04-10T04:48:00Z,68.54,34.57
2026-04-10T04:49:00Z,69.49,32.60
2026-04-10T04:50:00Z,70.16,34.55
2026-04-10T04:51:00Z,64.78,37.86
2026-04-10T04:52:00Z,64.35,38.60
2026-04-10T04:53:00Z,66.12,38.98
2026-04-10T04:54:00Z,68.92,35.81
2026-04-10T04:55:00Z,66.96,35.63
2026-04-10T04:56:00Z,71.24,32.19
2026-04-10T04:57:00Z,70.60,32.08
2026-04-10T04:58:00Z,72.78,30.99
2026-04-10T04:59:00Z,72.57,30.23
2026-04-10T05:00:00Z,72.03,28.73
2026-04-10T05:01:00Z,76.14,25.42
2026-04-10T05:02:00Z,75.22,28.75
2026-04-10T05:03:00Z,74.20,28.24
2026-04-10T05:04:00Z,75.08,26.54
2026-04-10T05:05:00Z,77.40,24.94
2026-04-10T05:06:00Z,76.57,26.38
2026-04-10T05:07:00Z,74.88,26.47
2026-04-10T05:08:00Z,80.54,22.00
2026-04-10T05:09:00Z,80.57,19.29
2026-04-10T05:10:00Z,83.96,18.51
2026-04-10T05:11:00Z,80.49,22.09
2026-04-10T05:12:00Z,80.03,22.56
2026-04-10T05:13:00Z,79.57,23.09
2026-04-10T05:14:00Z,79.10,23.50
2026-04-10T05:15:00Z,80.54,20.47
2026-04-10T05:16:00Z,79.21,21.35
2026-04-10T05:17:00Z,78.25,22.38
2026-04-10T05:18:00Z,75.36,23.62
2026-04-10T05:19:00Z,76.51,24.81
2026-04-10T05:20:00Z,82.06,21.89
2026-04-10T05:21:00Z,79.14,22.80
2026-04-10T05:22:00Z,79.66,21.81
2026-04-10T05:23:00Z,80.04,20.66
2026-04-10T05:24:00Z,78.35,23.38
2026-04-10T05:25:00Z,78.87,22.88
2026-04-10T05:26:00Z,77.42,23.67
2026-04-10T05:27:00Z,77.72,24.44
2026-04-10T05:28:00Z,80.01,18.57
2026-04-10T05:29:00Z,83.10,18.89
2026-04-10T05:30:00Z,82.47,20.10
2026-04-10T05:31:00Z,82.39,19.94
2026-04-10T05:32:00Z,81.95,19.01
2026-04-10T05:33:00Z,79.50,21.84
2026-04-10T05:34:00Z,77.87,24.53
2026-04-10T05:35:00Z,78.00,23.49
2026-04-10T05:36:00Z,83.15,20.97
2026-04-10T05:37:00Z,83.70,18.44
2026-04-10T05:38:00Z,83.74,18.35
2026-04-10T05:39:00Z,88.19,14.21
2026-04-10T05:40:00Z,95.45,7.28
2026-04-10T05:41:00Z,89.87,13.14
2026-04-10T05:42:00Z,89.09,11.85
2026-04-10T05:43:00Z,82.76,19.75
2026-04-10T05:44:00Z,82.81,17.31
2026-04-10T05:45:00Z,87.00,14.52
2026-04-10T05:46:00Z,87.34,14.27
2026-04-10T05:47:00Z,85.14,18.99
2026-04-10T05:48:00Z,88.09,14.49
2026-04-10T05:49:00Z,84.17,17.07
2026-04-10T05:50:00Z,82.08,20.68
2026-04-10T05:51:00Z,82.99,19.70
2026-04-10T05:52:00Z,79.21,23.99
2026-04-10T05:53:00Z,61.60,37.66
2026-04-10T05:54:00Z,66.02,36.60
2026-04-10T05:55:00Z,56.28,42.59
2026-04-10T05:56:00Z,66.10,35.87
2026-04-10T05:57:00Z,81.88,20.62
2026-04-10T05:58:00Z,70.26,29.19
2026-04-10T05:59:00Z,53.93,44.14
2026-04-10T06:00:00Z,56.83,43.10
2026-04-10T06:01:00Z,57.51,43.91
2026-04-10T06:02:00Z,56.87,44.51
2026-04-10T06:03:00Z,56.35,45.77
2026-04-10T06:04:00Z,52.34,47.09
2026-04-10T06:05:00Z,64.56,34.85
2026-04-10T06:06:00Z,65.21,36.22
2026-04-10T06:07:00Z,55.18,45.39
2026-04-10T06:08:00Z,49.03,48.76
2026-04-10T06:09:00Z,50.72,50.98
2026-04-10T06:10:00Z,40.84,59.74
2026-04-10T06:11:00Z,49.51,52.05
2026-04-10T06:12:00Z,43.47,55.58
2026-04-10T06:13:00Z,49.30,51.21
2026-04-10T06:14:00Z,51.41,50.66
2026-04-10T06:15:00Z,43.02,56.21
2026-04-10T06:16:00Z,44.47,57.18
2026-04-10T06:17:00Z,44.96,55.90
2026-04-10T06:18:00Z,46.34,54.71
2026-04-10T06:19:00Z,47.07,54.89
2026-04-10T06:20:00Z,48.94,51.97
2026-04-10T06:21:00Z,50.00,50.65
2026-04-10T06:22:00Z,52.21,46.86
2026-04-10T06:23:00Z,63.68,36.31
2026-04-10T06:24:00Z,51.22,48.30
2026-04-10T06:25:00Z,47.16,51.95
2026-04-10T06:26:00Z,41.39,58.16
2026-04-10T06:27:00Z,37.97,63.69
2026-04-10T06:28:00Z,35.92,63.38
2026-04-10T06:29:00Z,28.73,71.27
2026-04-10T06:30:00Z,12.01,87.07
2026-04-10T06:31:00Z,12.47,89.79
2026-04-10T06:32:00Z,8.60,92.46
2026-04-10T06:33:00Z,6.65,92.07
2026-04-10T06:34:00Z,8.12,93.73
2026-04-10T06:35:00Z,11.26,89.93
2026-04-10T06:36:00Z,10.49,91.82
2026-04-10T06:37:00Z,8.29,93.40
2026-04-10T06:38:00Z,3.41,96.48
2026-04-10T06:39:00Z,5.26,96.75
2026-04-10T06:40:00Z,2.34,96.69
2026-04-10T06:41:00Z,3.18,95.37
2026-04-10T06:42:00Z,4.63,95.19
2026-04-10T06:43:00Z,4.12,96.46
2026-04-10T06:44:00Z,7.29,89.59
2026-04-10T06:45:00Z,10.18,91.22
2026-04-10T06:46:00Z,6.42,93.71
2026-04-10T06:47:00Z,1.00,99.00
2026-04-10T06:48:00Z,1.00,99.00
2026-04-10T06:49:00Z,1.00,99.00
2026-04-10T06:50:00Z,1.00,99.00
2026-04-10T06:51:00Z,1.00,99.00
2026-04-10T06:52:00Z,1.00,99.00
