# event_ticker=KXATPCHALLENGERMATCH-26MAR25MARRIB
# final_score=2-6 6-4 6-2
# score_resolution=6-2 4-6 2-6
# match_winner=Michele Ribecai
# fav_player=Matteo Martineau
# dog_player=Michele Ribecai
# kalshi_date=2026-03-25
timestamp,Matteo Martineau,Michele Ribecai
2026-03-25T13:48:00Z,45.70,56.08
2026-03-25T13:49:00Z,46.00,56.08
2026-03-25T13:50:00Z,46.00,56.08
2026-03-25T13:52:00Z,47.00,56.13
2026-03-25T13:53:00Z,49.00,52.00
2026-03-25T13:54:00Z,50.79,51.00
2026-03-25T13:55:00Z,52.00,50.00
2026-03-25T13:56:00Z,51.01,50.98
2026-03-25T13:57:00Z,47.11,52.36
2026-03-25T13:58:00Z,49.00,53.00
2026-03-25T13:59:00Z,47.99,54.20
2026-03-25T14:00:00Z,46.46,54.23
2026-03-25T14:01:00Z,48.00,58.07
2026-03-25T14:02:00Z,49.70,57.15
2026-03-25T14:03:00Z,49.99,50.83
2026-03-25T14:04:00Z,52.00,49.00
2026-03-25T14:05:00Z,59.25,46.66
2026-03-25T14:06:00Z,57.01,38.82
2026-03-25T14:07:00Z,61.46,38.82
2026-03-25T14:08:00Z,66.03,33.00
2026-03-25T14:09:00Z,58.00,43.40
2026-03-25T14:10:00Z,63.00,43.40
2026-03-25T14:11:00Z,67.33,41.00
2026-03-25T14:12:00Z,66.63,37.02
2026-03-25T14:13:00Z,58.53,42.95
2026-03-25T14:14:00Z,61.00,39.00
2026-03-25T14:15:00Z,62.41,44.02
2026-03-25T14:16:00Z,51.88,50.33
2026-03-25T14:17:00Z,50.06,51.00
2026-03-25T14:18:00Z,51.33,48.50
2026-03-25T14:19:00Z,53.43,47.00
2026-03-25T14:20:00Z,58.31,40.76
2026-03-25T14:21:00Z,64.77,37.26
2026-03-25T14:22:00Z,66.00,35.19
2026-03-25T14:23:00Z,65.57,36.49
2026-03-25T14:24:00Z,67.67,34.63
2026-03-25T14:25:00Z,66.22,39.75
2026-03-25T14:26:00Z,68.00,36.08
2026-03-25T14:27:00Z,65.11,36.08
2026-03-25T14:28:00Z,67.92,38.15
2026-03-25T14:29:00Z,64.07,36.95
2026-03-25T14:30:00Z,67.43,34.56
2026-03-25T14:31:00Z,63.31,42.06
2026-03-25T14:32:00Z,62.50,40.39
2026-03-25T14:33:00Z,64.69,34.21
2026-03-25T14:34:00Z,62.30,35.67
2026-03-25T14:35:00Z,63.29,35.81
2026-03-25T14:36:00Z,69.42,32.92
2026-03-25T14:37:00Z,70.00,30.76
2026-03-25T14:38:00Z,71.98,30.74
2026-03-25T14:39:00Z,74.74,26.63
2026-03-25T14:40:00Z,76.49,24.00
2026-03-25T14:41:00Z,77.00,24.00
2026-03-25T14:42:00Z,77.00,24.00
2026-03-25T14:43:00Z,77.00,23.66
2026-03-25T14:44:00Z,76.70,25.00
2026-03-25T14:45:00Z,73.71,28.99
2026-03-25T14:46:00Z,76.24,27.20
2026-03-25T14:47:00Z,69.30,30.13
2026-03-25T14:48:00Z,75.20,24.31
2026-03-25T14:49:00Z,76.60,23.75
2026-03-25T14:50:00Z,69.26,34.95
2026-03-25T14:51:00Z,63.89,37.43
2026-03-25T14:52:00Z,57.56,41.52
2026-03-25T14:53:00Z,59.73,42.90
2026-03-25T14:54:00Z,57.88,43.58
2026-03-25T14:55:00Z,53.57,46.97
2026-03-25T14:56:00Z,52.81,49.08
2026-03-25T14:57:00Z,48.89,54.98
2026-03-25T14:58:00Z,46.11,55.00
2026-03-25T14:59:00Z,45.12,55.43
2026-03-25T15:00:00Z,45.88,53.94
2026-03-25T15:01:00Z,44.34,55.92
2026-03-25T15:02:00Z,41.35,57.85
2026-03-25T15:03:00Z,44.75,56.91
2026-03-25T15:04:00Z,45.18,55.96
2026-03-25T15:05:00Z,45.00,55.02
2026-03-25T15:06:00Z,46.45,55.13
2026-03-25T15:07:00Z,46.59,55.52
2026-03-25T15:08:00Z,51.94,48.84
2026-03-25T15:09:00Z,53.39,45.96
2026-03-25T15:10:00Z,55.74,45.01
2026-03-25T15:11:00Z,57.91,44.21
2026-03-25T15:12:00Z,57.90,43.56
2026-03-25T15:13:00Z,58.11,43.16
2026-03-25T15:14:00Z,55.92,47.23
2026-03-25T15:15:00Z,49.03,50.70
2026-03-25T15:16:00Z,49.21,51.28
2026-03-25T15:17:00Z,50.31,50.00
2026-03-25T15:18:00Z,51.18,48.90
2026-03-25T15:19:00Z,52.62,48.16
2026-03-25T15:20:00Z,45.34,51.26
2026-03-25T15:21:00Z,46.02,55.86
2026-03-25T15:22:00Z,45.00,54.85
2026-03-25T15:23:00Z,44.03,56.15
2026-03-25T15:24:00Z,44.10,55.52
2026-03-25T15:25:00Z,43.98,55.67
2026-03-25T15:26:00Z,44.00,57.00
2026-03-25T15:27:00Z,44.00,56.87
2026-03-25T15:28:00Z,48.45,54.94
2026-03-25T15:29:00Z,52.15,47.82
2026-03-25T15:30:00Z,54.10,47.01
2026-03-25T15:31:00Z,54.72,48.70
2026-03-25T15:32:00Z,53.18,50.26
2026-03-25T15:33:00Z,55.82,47.08
2026-03-25T15:34:00Z,48.05,53.22
2026-03-25T15:35:00Z,41.49,58.11
2026-03-25T15:36:00Z,26.28,74.56
2026-03-25T15:37:00Z,24.59,76.83
2026-03-25T15:38:00Z,19.96,82.39
2026-03-25T15:39:00Z,15.65,84.47
2026-03-25T15:40:00Z,25.32,76.55
2026-03-25T15:41:00Z,25.92,78.08
2026-03-25T15:42:00Z,17.20,83.84
2026-03-25T15:43:00Z,13.57,86.33
2026-03-25T15:44:00Z,14.08,88.12
2026-03-25T15:45:00Z,13.08,86.86
2026-03-25T15:46:00Z,19.15,82.24
2026-03-25T15:47:00Z,19.99,79.95
2026-03-25T15:48:00Z,23.47,79.04
2026-03-25T15:49:00Z,23.93,76.46
2026-03-25T15:50:00Z,15.26,85.95
2026-03-25T15:51:00Z,15.34,87.64
2026-03-25T15:52:00Z,9.94,90.20
2026-03-25T15:53:00Z,7.64,93.66
2026-03-25T15:54:00Z,10.22,91.74
2026-03-25T15:55:00Z,9.53,90.57
2026-03-25T15:56:00Z,4.34,94.32
2026-03-25T15:57:00Z,1.39,98.77
2026-03-25T15:58:00Z,1.65,98.10
2026-03-25T15:59:00Z,1.66,98.79
2026-03-25T16:00:00Z,1.62,98.87
2026-03-25T16:01:00Z,1.79,98.43
2026-03-25T16:02:00Z,3.00,97.19
2026-03-25T16:03:00Z,3.55,96.89
2026-03-25T16:04:00Z,2.07,98.19
2026-03-25T16:05:00Z,1.93,98.73
2026-03-25T16:06:00Z,2.64,98.00
2026-03-25T16:07:00Z,1.00,98.94
2026-03-25T16:08:00Z,1.00,99.00
2026-03-25T16:09:00Z,1.00,99.00
2026-03-25T16:10:00Z,1.00,99.00
2026-03-25T16:11:00Z,1.00,99.00
2026-03-25T16:12:00Z,1.00,99.00
