# event_ticker=KXATPCHALLENGERMATCH-26APR16SAFVAN
# final_score=7-5 3-6 6-2
# match_winner=Roman Safiullin
# fav_player=Roman Safiullin
# dog_player=Luca Van Assche
# kalshi_date=2026-04-16
timestamp,Roman Safiullin,Luca Van Assche
2026-04-16T13:41:00Z,36.00,66.00
2026-04-16T13:42:00Z,36.00,66.92
2026-04-16T13:43:00Z,36.00,66.98
2026-04-16T13:44:00Z,36.00,66.37
2026-04-16T13:47:00Z,36.00,67.00
2026-04-16T13:48:00Z,36.00,66.97
2026-04-16T13:49:00Z,36.00,66.00
2026-04-16T13:50:00Z,36.00,66.00
2026-04-16T13:51:00Z,36.00,66.00
2026-04-16T13:53:00Z,36.00,66.00
2026-04-16T13:54:00Z,36.00,66.00
2026-04-16T13:55:00Z,36.00,66.00
2026-04-16T13:58:00Z,36.00,66.00
2026-04-16T13:59:00Z,36.00,66.00
2026-04-16T14:00:00Z,36.00,66.00
2026-04-16T14:01:00Z,36.00,66.00
2026-04-16T14:02:00Z,36.00,66.00
2026-04-16T14:04:00Z,36.00,66.00
2026-04-16T14:05:00Z,36.00,65.03
2026-04-16T14:08:00Z,33.44,66.00
2026-04-16T14:10:00Z,35.00,66.00
2026-04-16T14:12:00Z,35.00,66.00
2026-04-16T14:14:00Z,35.75,65.00
2026-04-16T14:15:00Z,35.75,66.00
2026-04-16T14:17:00Z,35.75,66.00
2026-04-16T14:19:00Z,35.75,66.00
2026-04-16T14:20:00Z,35.75,66.00
2026-04-16T14:21:00Z,35.00,66.72
2026-04-16T14:22:00Z,35.00,67.00
2026-04-16T14:23:00Z,35.67,67.00
2026-04-16T14:28:00Z,35.67,67.00
2026-04-16T14:29:00Z,33.00,67.00
2026-04-16T14:31:00Z,33.00,64.70
2026-04-16T14:32:00Z,33.00,66.00
2026-04-16T14:33:00Z,35.25,67.00
2026-04-16T14:34:00Z,34.00,67.00
2026-04-16T14:36:00Z,34.00,67.00
2026-04-16T14:38:00Z,34.00,67.00
2026-04-16T14:39:00Z,34.00,67.00
2026-04-16T14:41:00Z,34.00,67.00
2026-04-16T14:42:00Z,34.00,67.00
2026-04-16T14:45:00Z,34.00,67.00
2026-04-16T14:46:00Z,34.00,67.00
2026-04-16T14:50:00Z,35.00,67.00
2026-04-16T14:51:00Z,35.00,67.00
2026-04-16T14:52:00Z,35.00,65.00
2026-04-16T14:54:00Z,32.81,65.00
2026-04-16T14:57:00Z,35.83,65.00
2026-04-16T14:59:00Z,35.43,67.00
2026-04-16T15:01:00Z,35.43,67.00
2026-04-16T15:05:00Z,35.43,68.00
2026-04-16T15:06:00Z,35.00,68.00
2026-04-16T15:07:00Z,35.00,67.00
2026-04-16T15:08:00Z,35.00,67.82
2026-04-16T15:10:00Z,35.00,68.00
2026-04-16T15:12:00Z,35.00,67.00
2026-04-16T15:15:00Z,35.00,67.00
2026-04-16T15:16:00Z,35.00,67.00
2026-04-16T15:17:00Z,33.00,67.00
2026-04-16T15:18:00Z,33.00,67.01
2026-04-16T15:20:00Z,35.00,67.01
2026-04-16T15:21:00Z,35.00,65.00
2026-04-16T15:22:00Z,35.00,67.00
2026-04-16T15:24:00Z,34.00,67.00
2026-04-16T15:25:00Z,34.00,67.00
2026-04-16T15:26:00Z,34.92,67.00
2026-04-16T15:27:00Z,34.03,67.00
2026-04-16T15:28:00Z,34.03,67.00
2026-04-16T15:29:00Z,35.00,67.00
2026-04-16T15:30:00Z,35.11,67.00
2026-04-16T15:31:00Z,33.00,68.14
2026-04-16T15:32:00Z,32.74,75.43
2026-04-16T15:33:00Z,23.91,77.08
2026-04-16T15:34:00Z,23.00,79.06
2026-04-16T15:35:00Z,20.00,80.37
2026-04-16T15:36:00Z,19.00,81.70
2026-04-16T15:37:00Z,17.39,84.00
2026-04-16T15:38:00Z,16.69,82.92
2026-04-16T15:39:00Z,17.92,82.05
2026-04-16T15:40:00Z,18.28,81.15
2026-04-16T15:41:00Z,18.00,81.29
2026-04-16T15:42:00Z,19.74,81.00
2026-04-16T15:43:00Z,20.00,81.71
2026-04-16T15:44:00Z,16.72,83.91
2026-04-16T15:45:00Z,15.97,85.00
2026-04-16T15:46:00Z,16.00,85.69
2026-04-16T15:47:00Z,16.37,84.71
2026-04-16T15:48:00Z,17.61,82.00
2026-04-16T15:49:00Z,17.82,81.92
2026-04-16T15:50:00Z,18.46,83.24
2026-04-16T15:51:00Z,17.94,82.72
2026-04-16T15:52:00Z,18.07,83.13
2026-04-16T15:53:00Z,16.00,84.97
2026-04-16T15:54:00Z,16.00,84.34
2026-04-16T15:55:00Z,16.00,84.95
2026-04-16T15:56:00Z,16.71,84.04
2026-04-16T15:57:00Z,16.00,84.09
2026-04-16T15:58:00Z,16.00,83.97
2026-04-16T15:59:00Z,15.05,85.99
2026-04-16T16:00:00Z,14.47,86.69
2026-04-16T16:01:00Z,13.37,87.77
2026-04-16T16:02:00Z,13.00,87.86
2026-04-16T16:03:00Z,13.18,87.70
2026-04-16T16:04:00Z,12.98,87.95
2026-04-16T16:05:00Z,13.98,86.06
2026-04-16T16:06:00Z,13.90,86.87
2026-04-16T16:07:00Z,13.69,87.00
2026-04-16T16:08:00Z,15.79,85.11
2026-04-16T16:09:00Z,16.85,84.54
2026-04-16T16:10:00Z,14.47,86.37
2026-04-16T16:11:00Z,15.07,85.33
2026-04-16T16:12:00Z,19.28,81.86
2026-04-16T16:13:00Z,18.70,79.32
2026-04-16T16:14:00Z,19.87,82.55
2026-04-16T16:15:00Z,28.51,72.20
2026-04-16T16:16:00Z,31.40,69.54
2026-04-16T16:17:00Z,36.99,65.64
2026-04-16T16:18:00Z,38.55,61.54
2026-04-16T16:19:00Z,40.87,60.03
2026-04-16T16:20:00Z,40.59,60.33
2026-04-16T16:21:00Z,38.57,63.09
2026-04-16T16:22:00Z,43.30,59.24
2026-04-16T16:23:00Z,52.83,49.19
2026-04-16T16:24:00Z,53.80,45.27
2026-04-16T16:25:00Z,61.08,38.78
2026-04-16T16:26:00Z,61.57,38.98
2026-04-16T16:27:00Z,60.01,39.00
2026-04-16T16:28:00Z,59.40,40.71
2026-04-16T16:29:00Z,55.94,45.68
2026-04-16T16:30:00Z,59.59,47.42
2026-04-16T16:31:00Z,54.52,46.81
2026-04-16T16:32:00Z,56.93,48.01
2026-04-16T16:33:00Z,54.68,48.83
2026-04-16T16:34:00Z,54.26,47.16
2026-04-16T16:35:00Z,45.75,54.93
2026-04-16T16:36:00Z,42.65,58.27
2026-04-16T16:37:00Z,41.06,59.62
2026-04-16T16:38:00Z,42.11,59.37
2026-04-16T16:39:00Z,41.19,61.43
2026-04-16T16:40:00Z,38.97,62.29
2026-04-16T16:41:00Z,41.46,59.67
2026-04-16T16:42:00Z,42.74,60.47
2026-04-16T16:43:00Z,42.86,59.78
2026-04-16T16:44:00Z,42.62,59.70
2026-04-16T16:45:00Z,45.98,56.73
2026-04-16T16:46:00Z,44.12,58.62
2026-04-16T16:47:00Z,40.54,60.21
2026-04-16T16:48:00Z,43.94,57.52
2026-04-16T16:49:00Z,48.78,51.45
2026-04-16T16:50:00Z,51.78,49.98
2026-04-16T16:51:00Z,51.82,49.06
2026-04-16T16:52:00Z,49.34,53.18
2026-04-16T16:53:00Z,45.31,56.31
2026-04-16T16:54:00Z,46.53,55.11
2026-04-16T16:55:00Z,49.45,53.40
2026-04-16T16:56:00Z,49.01,53.20
2026-04-16T16:57:00Z,54.28,48.03
2026-04-16T16:58:00Z,61.85,39.14
2026-04-16T16:59:00Z,61.00,42.52
2026-04-16T17:00:00Z,59.15,43.25
2026-04-16T17:01:00Z,46.52,48.02
2026-04-16T17:02:00Z,42.46,56.89
2026-04-16T17:03:00Z,41.68,58.77
2026-04-16T17:04:00Z,45.90,56.01
2026-04-16T17:05:00Z,51.54,49.53
2026-04-16T17:06:00Z,53.38,45.96
2026-04-16T17:07:00Z,60.58,41.04
2026-04-16T17:08:00Z,62.95,36.83
2026-04-16T17:09:00Z,62.84,38.27
2026-04-16T17:10:00Z,63.34,37.69
2026-04-16T17:11:00Z,59.48,40.69
2026-04-16T17:12:00Z,48.00,53.44
2026-04-16T17:13:00Z,42.74,57.56
2026-04-16T17:14:00Z,46.24,54.97
2026-04-16T17:15:00Z,51.56,48.01
2026-04-16T17:16:00Z,58.93,41.31
2026-04-16T17:17:00Z,56.08,45.61
2026-04-16T17:18:00Z,47.96,55.59
2026-04-16T17:19:00Z,39.10,60.49
2026-04-16T17:20:00Z,32.89,65.74
2026-04-16T17:21:00Z,32.53,69.40
2026-04-16T17:22:00Z,31.39,68.62
2026-04-16T17:23:00Z,31.34,68.71
2026-04-16T17:24:00Z,31.90,68.55
2026-04-16T17:25:00Z,31.07,69.51
2026-04-16T17:26:00Z,30.20,70.46
2026-04-16T17:27:00Z,41.08,64.27
2026-04-16T17:28:00Z,44.94,57.63
2026-04-16T17:29:00Z,47.63,54.91
2026-04-16T17:30:00Z,51.34,47.56
2026-04-16T17:31:00Z,56.70,40.66
2026-04-16T17:32:00Z,62.55,38.27
2026-04-16T17:33:00Z,67.42,31.72
2026-04-16T17:34:00Z,69.32,33.53
2026-04-16T17:35:00Z,75.74,26.18
2026-04-16T17:36:00Z,77.35,23.08
2026-04-16T17:37:00Z,67.88,32.84
2026-04-16T17:38:00Z,70.13,29.38
2026-04-16T17:39:00Z,74.77,28.47
2026-04-16T17:40:00Z,64.84,35.14
2026-04-16T17:41:00Z,60.56,40.44
2026-04-16T17:42:00Z,60.61,39.66
2026-04-16T17:43:00Z,68.22,32.07
2026-04-16T17:44:00Z,72.32,28.61
2026-04-16T17:45:00Z,72.31,28.25
2026-04-16T17:46:00Z,71.25,29.05
2026-04-16T17:47:00Z,70.23,31.08
2026-04-16T17:48:00Z,75.31,27.75
2026-04-16T17:49:00Z,88.76,10.76
2026-04-16T17:50:00Z,91.10,9.46
2026-04-16T17:51:00Z,95.60,4.06
2026-04-16T17:52:00Z,97.89,2.74
2026-04-16T17:53:00Z,98.48,2.04
2026-04-16T17:54:00Z,98.95,1.00
2026-04-16T17:55:00Z,98.75,1.67
2026-04-16T17:56:00Z,98.14,1.18
2026-04-16T17:57:00Z,97.19,3.10
2026-04-16T17:58:00Z,96.39,3.88
2026-04-16T17:59:00Z,96.66,5.11
2026-04-16T18:00:00Z,98.46,2.46
2026-04-16T18:01:00Z,98.84,1.09
2026-04-16T18:02:00Z,97.06,4.73
2026-04-16T18:03:00Z,98.20,2.88
2026-04-16T18:04:00Z,99.00,2.88
2026-04-16T18:05:00Z,99.00,2.88
2026-04-16T18:06:00Z,99.00,1.00
2026-04-16T18:07:00Z,99.00,1.00
2026-04-16T18:08:00Z,99.00,1.00
2026-04-16T18:09:00Z,99.00,1.00
2026-04-16T18:10:00Z,99.00,1.00
2026-04-16T18:11:00Z,99.00,1.00
2026-04-16T18:12:00Z,99.00,1.00
