# event_ticker=KXATPMATCH-25SEP29SINMAR
# final_score=6-1 7-5
# score_resolution=1-6 5-7
# match_winner=Jannik Sinner
# fav_player=Fabian Marozsan
# dog_player=Jannik Sinner
# kalshi_date=2025-09-29
timestamp,Fabian Marozsan,Jannik Sinner
2025-09-29T00:18:00Z,8.00,94.08
2025-09-29T00:19:00Z,8.00,94.08
2025-09-29T00:28:00Z,8.00,94.08
2025-09-29T00:33:00Z,8.00,94.00
2025-09-29T00:35:00Z,8.00,94.00
2025-09-29T00:52:00Z,8.00,94.00
2025-09-29T01:03:00Z,8.00,94.00
2025-09-29T01:06:00Z,8.00,94.00
2025-09-29T01:15:00Z,8.00,94.00
2025-09-29T01:16:00Z,8.00,94.00
2025-09-29T01:23:00Z,8.00,94.00
2025-09-29T01:26:00Z,8.00,94.00
2025-09-29T01:27:00Z,8.00,94.00
2025-09-29T01:33:00Z,8.00,94.00
2025-09-29T01:34:00Z,8.00,94.00
2025-09-29T01:35:00Z,8.00,94.00
2025-09-29T01:38:00Z,8.00,94.00
2025-09-29T01:40:00Z,8.00,94.00
2025-09-29T01:49:00Z,8.00,94.00
2025-09-29T01:57:00Z,8.00,94.00
2025-09-29T02:00:00Z,8.00,94.00
2025-09-29T02:01:00Z,8.00,94.00
2025-09-29T02:02:00Z,8.00,94.00
2025-09-29T02:05:00Z,8.00,94.00
2025-09-29T02:08:00Z,8.00,94.00
2025-09-29T02:09:00Z,8.00,94.00
2025-09-29T02:11:00Z,8.00,94.00
2025-09-29T02:12:00Z,8.00,94.00
2025-09-29T02:13:00Z,8.00,94.00
2025-09-29T02:19:00Z,8.00,94.00
2025-09-29T02:24:00Z,8.00,94.00
2025-09-29T02:30:00Z,8.00,94.00
2025-09-29T02:31:00Z,8.00,94.00
2025-09-29T02:32:00Z,8.00,94.00
2025-09-29T02:35:00Z,7.00,93.94
2025-09-29T02:36:00Z,7.00,93.88
2025-09-29T02:39:00Z,7.00,93.00
2025-09-29T02:44:00Z,8.00,94.20
2025-09-29T02:45:00Z,7.00,94.20
2025-09-29T02:46:00Z,7.00,93.00
2025-09-29T02:51:00Z,7.00,92.00
2025-09-29T02:55:00Z,7.00,93.00
2025-09-29T02:57:00Z,8.00,93.00
2025-09-29T02:59:00Z,8.00,92.00
2025-09-29T03:03:00Z,8.00,93.00
2025-09-29T03:07:00Z,8.00,94.00
2025-09-29T03:08:00Z,7.00,94.00
2025-09-29T03:11:00Z,7.00,94.00
2025-09-29T03:14:00Z,7.00,94.00
2025-09-29T03:15:00Z,7.00,94.00
2025-09-29T03:16:00Z,7.00,94.00
2025-09-29T03:17:00Z,7.00,94.00
2025-09-29T03:18:00Z,7.00,94.00
2025-09-29T03:19:00Z,7.00,94.00
2025-09-29T03:20:00Z,7.00,94.00
2025-09-29T03:21:00Z,7.00,94.00
2025-09-29T03:22:00Z,6.00,94.00
2025-09-29T03:23:00Z,6.00,94.00
2025-09-29T03:24:00Z,6.00,94.00
2025-09-29T03:25:00Z,6.00,94.00
2025-09-29T03:26:00Z,6.00,94.00
2025-09-29T03:27:00Z,6.00,94.00
2025-09-29T03:28:00Z,6.00,94.00
2025-09-29T03:29:00Z,6.00,94.00
2025-09-29T03:30:00Z,6.00,94.40
2025-09-29T03:35:00Z,6.00,94.40
2025-09-29T03:38:00Z,6.00,94.00
2025-09-29T03:44:00Z,6.00,94.00
2025-09-29T03:46:00Z,6.00,94.00
2025-09-29T03:47:00Z,6.00,94.00
2025-09-29T03:48:00Z,6.00,94.00
2025-09-29T03:49:00Z,5.00,94.00
2025-09-29T03:50:00Z,5.00,95.00
2025-09-29T03:51:00Z,6.00,95.00
2025-09-29T03:52:00Z,6.00,95.00
2025-09-29T03:55:00Z,6.00,95.00
2025-09-29T03:58:00Z,5.00,95.00
2025-09-29T03:59:00Z,5.00,95.00
2025-09-29T04:00:00Z,5.00,95.00
2025-09-29T04:01:00Z,5.00,95.00
2025-09-29T04:02:00Z,5.00,95.00
2025-09-29T04:03:00Z,5.00,95.00
2025-09-29T04:04:00Z,5.00,95.00
2025-09-29T04:05:00Z,5.00,95.00
2025-09-29T04:06:00Z,5.00,95.00
2025-09-29T04:07:00Z,5.00,95.00
2025-09-29T04:08:00Z,5.00,95.00
2025-09-29T04:09:00Z,5.00,95.00
2025-09-29T04:10:00Z,5.00,95.00
2025-09-29T04:11:00Z,5.00,95.00
2025-09-29T04:12:00Z,5.00,95.00
2025-09-29T04:13:00Z,5.00,95.00
2025-09-29T04:14:00Z,5.00,95.00
2025-09-29T04:15:00Z,5.00,95.00
2025-09-29T04:16:00Z,5.00,95.00
2025-09-29T04:17:00Z,6.00,95.00
2025-09-29T04:18:00Z,6.00,95.00
2025-09-29T04:19:00Z,6.00,95.00
2025-09-29T04:20:00Z,6.00,95.00
2025-09-29T04:21:00Z,6.00,95.00
2025-09-29T04:22:00Z,6.00,95.00
2025-09-29T04:23:00Z,6.00,95.00
2025-09-29T04:24:00Z,6.00,95.00
2025-09-29T04:28:00Z,6.00,95.00
2025-09-29T04:29:00Z,6.00,95.00
2025-09-29T04:30:00Z,6.00,95.00
2025-09-29T04:31:00Z,6.00,95.00
2025-09-29T04:32:00Z,6.00,95.00
2025-09-29T04:34:00Z,6.00,95.00
2025-09-29T04:35:00Z,6.00,95.00
2025-09-29T04:36:00Z,6.00,95.00
2025-09-29T04:37:00Z,6.00,95.00
2025-09-29T04:39:00Z,6.00,95.00
2025-09-29T04:41:00Z,6.00,95.00
2025-09-29T04:42:00Z,6.00,95.00
2025-09-29T04:43:00Z,6.00,95.00
2025-09-29T04:44:00Z,6.00,95.00
2025-09-29T04:45:00Z,6.00,95.00
2025-09-29T04:46:00Z,6.00,95.00
2025-09-29T04:47:00Z,6.00,95.00
2025-09-29T04:48:00Z,6.00,95.00
2025-09-29T04:49:00Z,6.00,95.00
2025-09-29T04:50:00Z,6.00,95.00
2025-09-29T04:51:00Z,6.00,95.00
2025-09-29T04:52:00Z,6.00,95.00
2025-09-29T04:53:00Z,6.00,95.00
2025-09-29T04:56:00Z,6.00,95.00
2025-09-29T04:57:00Z,6.00,95.00
2025-09-29T04:58:00Z,6.00,95.00
2025-09-29T05:00:00Z,6.00,95.00
2025-09-29T05:01:00Z,6.00,95.00
2025-09-29T05:02:00Z,6.00,95.00
2025-09-29T05:04:00Z,6.00,95.00
2025-09-29T05:06:00Z,6.00,95.00
2025-09-29T05:12:00Z,6.00,95.00
2025-09-29T05:13:00Z,6.00,95.00
2025-09-29T05:15:00Z,6.00,95.00
2025-09-29T05:17:00Z,6.00,95.00
2025-09-29T05:18:00Z,6.00,95.00
2025-09-29T05:19:00Z,6.00,95.00
2025-09-29T05:20:00Z,6.00,95.00
2025-09-29T05:21:00Z,6.00,95.00
2025-09-29T05:22:00Z,6.00,95.00
2025-09-29T05:23:00Z,5.00,95.00
2025-09-29T05:25:00Z,5.00,95.00
2025-09-29T05:31:00Z,6.00,95.00
2025-09-29T05:32:00Z,6.00,95.00
2025-09-29T05:35:00Z,6.00,95.00
2025-09-29T05:36:00Z,6.00,95.00
2025-09-29T05:38:00Z,6.00,95.00
2025-09-29T05:39:00Z,6.00,95.00
2025-09-29T05:42:00Z,5.00,95.00
2025-09-29T05:43:00Z,6.00,95.00
2025-09-29T05:44:00Z,6.00,95.00
2025-09-29T05:45:00Z,6.22,95.00
2025-09-29T05:47:00Z,7.00,95.00
2025-09-29T05:48:00Z,7.00,95.00
2025-09-29T05:51:00Z,7.00,95.00
2025-09-29T05:52:00Z,7.00,95.00
2025-09-29T05:54:00Z,7.00,95.00
2025-09-29T05:56:00Z,7.00,95.00
2025-09-29T05:57:00Z,7.00,95.00
2025-09-29T05:58:00Z,7.00,95.00
2025-09-29T05:59:00Z,7.64,95.69
2025-09-29T06:00:00Z,7.00,95.69
2025-09-29T06:01:00Z,7.00,95.00
2025-09-29T06:02:00Z,6.00,96.12
2025-09-29T06:03:00Z,6.00,96.12
2025-09-29T06:04:00Z,6.93,96.12
2025-09-29T06:05:00Z,6.00,96.12
2025-09-29T06:07:00Z,6.00,96.12
2025-09-29T06:08:00Z,6.92,96.00
2025-09-29T06:09:00Z,6.92,96.00
2025-09-29T06:10:00Z,6.00,96.00
2025-09-29T06:11:00Z,6.00,96.00
2025-09-29T06:12:00Z,5.74,97.33
2025-09-29T06:13:00Z,6.00,97.33
2025-09-29T06:14:00Z,5.25,95.00
2025-09-29T06:15:00Z,5.00,95.00
2025-09-29T06:16:00Z,5.00,95.66
2025-09-29T06:17:00Z,6.00,95.66
2025-09-29T06:18:00Z,6.00,96.00
2025-09-29T06:19:00Z,6.00,96.00
2025-09-29T06:20:00Z,7.74,95.00
2025-09-29T06:21:00Z,8.37,94.00
2025-09-29T06:22:00Z,9.82,94.00
2025-09-29T06:23:00Z,8.94,95.72
2025-09-29T06:24:00Z,6.90,93.98
2025-09-29T06:25:00Z,7.53,93.98
2025-09-29T06:26:00Z,7.98,94.00
2025-09-29T06:27:00Z,6.95,94.00
2025-09-29T06:28:00Z,6.13,94.00
2025-09-29T06:29:00Z,6.89,94.02
2025-09-29T06:30:00Z,6.60,94.17
2025-09-29T06:31:00Z,4.47,95.07
2025-09-29T06:32:00Z,3.32,98.00
2025-09-29T06:33:00Z,2.36,98.00
2025-09-29T06:34:00Z,3.00,98.00
2025-09-29T06:35:00Z,3.00,98.00
2025-09-29T06:36:00Z,2.96,98.00
2025-09-29T06:37:00Z,3.00,98.00
2025-09-29T06:38:00Z,3.00,98.00
2025-09-29T06:39:00Z,2.03,98.15
2025-09-29T06:40:00Z,1.97,98.15
2025-09-29T06:41:00Z,1.68,98.15
2025-09-29T06:42:00Z,1.42,98.00
2025-09-29T06:49:00Z,3.00,98.00
2025-09-29T06:52:00Z,3.00,98.00
2025-09-29T06:54:00Z,3.00,97.00
2025-09-29T06:55:00Z,2.00,97.00
2025-09-29T06:56:00Z,2.00,98.00
2025-09-29T07:11:00Z,2.00,99.00
2025-09-29T07:12:00Z,2.00,99.00
2025-09-29T07:13:00Z,2.00,99.00
2025-09-29T07:14:00Z,2.00,99.00
2025-09-29T07:15:00Z,2.00,99.00
2025-09-29T07:16:00Z,1.90,97.98
2025-09-29T07:17:00Z,1.90,98.00
2025-09-29T07:18:00Z,2.83,97.31
2025-09-29T07:19:00Z,5.00,97.00
2025-09-29T07:20:00Z,2.87,97.00
2025-09-29T07:21:00Z,2.32,98.00
2025-09-29T07:22:00Z,3.00,98.00
2025-09-29T07:23:00Z,3.00,98.16
2025-09-29T07:24:00Z,2.00,98.16
2025-09-29T07:25:00Z,2.00,98.00
2025-09-29T07:26:00Z,4.00,99.00
2025-09-29T07:27:00Z,4.00,98.00
2025-09-29T07:28:00Z,3.43,97.00
2025-09-29T07:29:00Z,3.00,96.52
2025-09-29T07:30:00Z,5.00,96.52
2025-09-29T07:31:00Z,4.07,96.00
2025-09-29T07:32:00Z,5.00,95.14
2025-09-29T07:33:00Z,4.00,96.00
2025-09-29T07:34:00Z,15.04,92.85
2025-09-29T07:35:00Z,11.30,91.21
2025-09-29T07:36:00Z,11.44,91.65
2025-09-29T07:37:00Z,7.80,93.97
2025-09-29T07:38:00Z,8.00,93.97
2025-09-29T07:39:00Z,3.07,98.00
2025-09-29T07:40:00Z,4.86,97.00
2025-09-29T07:41:00Z,1.29,98.00
2025-09-29T07:42:00Z,1.01,98.00
2025-09-29T07:43:00Z,1.81,99.00
2025-09-29T07:44:00Z,1.00,99.00
