# event_ticker=KXATPMATCH-26MAR20VANFRI
# final_score=6-3 6-7(2) 6-3
# score_resolution=6-3 6-7 6-3
# match_winner=Taylor Fritz
# fav_player=Taylor Fritz
# dog_player=Botic Van de Zandschulp
# kalshi_date=2026-03-20
timestamp,Taylor Fritz,Botic Van de Zandschulp
2026-03-20T10:49:00Z,,24.00
2026-03-20T10:50:00Z,77.00,24.00
2026-03-20T10:56:00Z,77.00,24.00
2026-03-20T11:03:00Z,77.00,24.00
2026-03-20T11:18:00Z,77.00,24.00
2026-03-20T12:20:00Z,77.00,24.61
2026-03-20T12:32:00Z,77.00,24.61
2026-03-20T12:48:00Z,77.00,24.00
2026-03-20T12:49:00Z,77.00,24.00
2026-03-20T12:54:00Z,77.00,24.00
2026-03-20T13:01:00Z,77.00,24.00
2026-03-20T13:04:00Z,77.00,24.00
2026-03-20T13:14:00Z,77.00,24.00
2026-03-20T13:15:00Z,76.00,24.00
2026-03-20T13:19:00Z,76.00,24.00
2026-03-20T13:25:00Z,76.00,24.00
2026-03-20T13:26:00Z,76.00,25.00
2026-03-20T13:27:00Z,76.00,25.00
2026-03-20T13:29:00Z,76.00,24.00
2026-03-20T13:31:00Z,76.00,25.00
2026-03-20T13:33:00Z,74.00,25.00
2026-03-20T13:34:00Z,76.00,26.00
2026-03-20T13:37:00Z,76.00,26.00
2026-03-20T13:39:00Z,76.00,26.00
2026-03-20T13:40:00Z,76.00,26.00
2026-03-20T13:43:00Z,76.00,26.00
2026-03-20T13:46:00Z,76.00,26.00
2026-03-20T13:49:00Z,76.00,26.00
2026-03-20T13:50:00Z,76.00,26.00
2026-03-20T13:55:00Z,76.00,26.00
2026-03-20T13:57:00Z,76.00,25.00
2026-03-20T13:59:00Z,76.00,25.00
2026-03-20T14:00:00Z,76.00,25.00
2026-03-20T14:01:00Z,76.00,25.00
2026-03-20T14:02:00Z,76.00,25.00
2026-03-20T14:03:00Z,76.00,25.00
2026-03-20T14:05:00Z,76.00,25.00
2026-03-20T14:16:00Z,76.00,25.00
2026-03-20T14:23:00Z,76.00,25.00
2026-03-20T14:28:00Z,76.00,26.00
2026-03-20T14:30:00Z,76.00,26.00
2026-03-20T14:33:00Z,76.00,26.00
2026-03-20T14:39:00Z,76.00,26.00
2026-03-20T14:47:00Z,76.00,26.00
2026-03-20T14:48:00Z,76.00,26.00
2026-03-20T14:49:00Z,76.00,25.03
2026-03-20T14:51:00Z,76.00,25.03
2026-03-20T14:53:00Z,76.00,25.03
2026-03-20T14:54:00Z,76.00,25.00
2026-03-20T14:58:00Z,76.00,25.00
2026-03-20T15:01:00Z,76.00,25.00
2026-03-20T15:03:00Z,76.00,25.00
2026-03-20T15:04:00Z,76.00,25.00
2026-03-20T15:06:00Z,76.00,25.00
2026-03-20T15:08:00Z,76.00,25.00
2026-03-20T15:15:00Z,76.00,25.00
2026-03-20T15:19:00Z,76.00,25.00
2026-03-20T15:21:00Z,76.00,25.00
2026-03-20T15:27:00Z,76.00,24.00
2026-03-20T15:28:00Z,76.00,25.00
2026-03-20T15:35:00Z,76.00,25.00
2026-03-20T15:37:00Z,76.00,25.00
2026-03-20T15:47:00Z,76.00,25.00
2026-03-20T15:56:00Z,76.00,25.00
2026-03-20T16:02:00Z,76.00,25.00
2026-03-20T16:05:00Z,76.00,25.00
2026-03-20T16:10:00Z,76.00,25.00
2026-03-20T16:12:00Z,76.00,25.00
2026-03-20T16:14:00Z,76.00,25.00
2026-03-20T16:37:00Z,76.00,25.00
2026-03-20T16:42:00Z,76.00,24.00
2026-03-20T16:44:00Z,76.00,24.00
2026-03-20T16:49:00Z,76.00,25.00
2026-03-20T16:50:00Z,76.00,24.00
2026-03-20T16:53:00Z,76.00,24.00
2026-03-20T17:09:00Z,76.00,24.00
2026-03-20T17:20:00Z,76.00,24.00
2026-03-20T17:21:00Z,76.00,25.00
2026-03-20T17:22:00Z,76.00,25.00
2026-03-20T17:34:00Z,76.00,25.00
2026-03-20T17:38:00Z,76.00,25.00
2026-03-20T17:41:00Z,76.00,25.00
2026-03-20T17:44:00Z,76.00,25.00
2026-03-20T17:52:00Z,76.00,25.00
2026-03-20T17:55:00Z,76.00,25.00
2026-03-20T17:56:00Z,76.00,25.00
2026-03-20T18:00:00Z,76.00,25.00
2026-03-20T18:02:00Z,76.00,25.00
2026-03-20T18:07:00Z,75.00,25.00
2026-03-20T18:11:00Z,76.00,25.00
2026-03-20T18:22:00Z,76.00,25.00
2026-03-20T18:42:00Z,76.00,25.00
2026-03-20T18:43:00Z,76.00,25.00
2026-03-20T18:51:00Z,76.00,25.00
2026-03-20T18:55:00Z,76.00,25.00
2026-03-20T18:59:00Z,76.00,25.00
2026-03-20T19:00:00Z,76.00,25.00
2026-03-20T19:09:00Z,76.00,25.00
2026-03-20T19:15:00Z,76.00,25.00
2026-03-20T19:16:00Z,76.00,25.00
2026-03-20T19:19:00Z,76.00,25.00
2026-03-20T19:21:00Z,76.00,25.00
2026-03-20T19:22:00Z,76.00,25.00
2026-03-20T19:30:00Z,76.00,25.00
2026-03-20T19:32:00Z,76.00,25.00
2026-03-20T19:43:00Z,76.00,25.00
2026-03-20T19:55:00Z,76.00,24.00
2026-03-20T19:59:00Z,76.00,24.00
2026-03-20T20:09:00Z,76.00,25.00
2026-03-20T20:23:00Z,76.00,25.00
2026-03-20T20:25:00Z,76.00,25.00
2026-03-20T20:29:00Z,76.00,25.00
2026-03-20T20:33:00Z,76.00,25.00
2026-03-20T20:53:00Z,76.00,25.00
2026-03-20T21:02:00Z,76.00,25.00
2026-03-20T21:03:00Z,76.38,25.00
2026-03-20T21:05:00Z,77.00,25.00
2026-03-20T21:06:00Z,77.00,25.00
2026-03-20T21:10:00Z,77.00,25.00
2026-03-20T21:19:00Z,77.00,25.00
2026-03-20T21:23:00Z,77.00,25.00
2026-03-20T21:25:00Z,77.00,25.00
2026-03-20T21:28:00Z,77.00,25.00
2026-03-20T21:30:00Z,77.00,25.00
2026-03-20T21:34:00Z,77.00,25.00
2026-03-20T21:35:00Z,77.00,25.00
2026-03-20T21:38:00Z,77.00,24.95
2026-03-20T21:39:00Z,77.00,24.95
2026-03-20T21:40:00Z,76.00,24.95
2026-03-20T21:42:00Z,77.00,24.95
2026-03-20T21:47:00Z,77.00,25.00
2026-03-20T21:48:00Z,76.00,25.00
2026-03-20T21:50:00Z,77.00,25.00
2026-03-20T21:56:00Z,77.00,25.00
2026-03-20T21:58:00Z,76.00,25.00
2026-03-20T22:02:00Z,76.00,25.00
2026-03-20T22:03:00Z,76.00,25.00
2026-03-20T22:04:00Z,76.00,24.00
2026-03-20T22:11:00Z,76.00,24.00
2026-03-20T22:12:00Z,76.00,24.00
2026-03-20T22:13:00Z,76.00,25.00
2026-03-20T22:14:00Z,76.00,25.00
2026-03-20T22:16:00Z,76.00,25.00
2026-03-20T22:17:00Z,76.81,25.00
2026-03-20T22:18:00Z,76.81,25.00
2026-03-20T22:19:00Z,76.81,25.00
2026-03-20T22:20:00Z,77.00,25.00
2026-03-20T22:21:00Z,77.00,25.00
2026-03-20T22:22:00Z,77.00,25.74
2026-03-20T22:23:00Z,77.00,25.00
2026-03-20T22:24:00Z,77.00,25.20
2026-03-20T22:25:00Z,77.00,25.70
2026-03-20T22:26:00Z,77.00,25.00
2026-03-20T22:27:00Z,76.05,25.00
2026-03-20T22:28:00Z,77.00,26.00
2026-03-20T22:30:00Z,77.00,26.00
2026-03-20T22:31:00Z,77.00,26.00
2026-03-20T22:32:00Z,76.96,26.00
2026-03-20T22:33:00Z,77.00,26.00
2026-03-20T22:34:00Z,75.86,26.00
2026-03-20T22:35:00Z,77.00,26.00
2026-03-20T22:36:00Z,77.00,25.37
2026-03-20T22:37:00Z,77.04,23.94
2026-03-20T22:38:00Z,78.97,22.00
2026-03-20T22:39:00Z,80.13,20.00
2026-03-20T22:40:00Z,82.98,18.39
2026-03-20T22:41:00Z,79.83,20.02
2026-03-20T22:42:00Z,77.12,24.00
2026-03-20T22:43:00Z,78.20,23.03
2026-03-20T22:44:00Z,78.41,23.04
2026-03-20T22:45:00Z,79.00,22.00
2026-03-20T22:46:00Z,78.25,22.42
2026-03-20T22:47:00Z,78.10,22.17
2026-03-20T22:48:00Z,79.00,22.98
2026-03-20T22:49:00Z,82.22,16.17
2026-03-20T22:50:00Z,79.28,18.94
2026-03-20T22:51:00Z,82.29,18.86
2026-03-20T22:52:00Z,85.73,16.62
2026-03-20T22:53:00Z,85.56,11.12
2026-03-20T22:54:00Z,90.14,10.78
2026-03-20T22:55:00Z,91.30,9.07
2026-03-20T22:56:00Z,92.00,8.94
2026-03-20T22:57:00Z,91.35,8.00
2026-03-20T22:58:00Z,92.29,7.51
2026-03-20T22:59:00Z,93.34,6.96
2026-03-20T23:00:00Z,93.66,7.99
2026-03-20T23:01:00Z,92.33,8.09
2026-03-20T23:02:00Z,92.00,9.02
2026-03-20T23:03:00Z,92.92,8.77
2026-03-20T23:04:00Z,93.00,7.89
2026-03-20T23:05:00Z,93.00,7.89
2026-03-20T23:06:00Z,92.00,8.72
2026-03-20T23:07:00Z,91.80,9.22
2026-03-20T23:08:00Z,90.78,10.69
2026-03-20T23:09:00Z,92.00,8.65
2026-03-20T23:10:00Z,92.10,8.14
2026-03-20T23:11:00Z,92.98,8.00
2026-03-20T23:12:00Z,93.00,8.13
2026-03-20T23:13:00Z,92.28,9.00
2026-03-20T23:14:00Z,91.50,10.00
2026-03-20T23:15:00Z,90.62,10.08
2026-03-20T23:16:00Z,90.80,9.57
2026-03-20T23:17:00Z,91.33,8.85
2026-03-20T23:18:00Z,92.98,9.29
2026-03-20T23:19:00Z,92.26,10.00
2026-03-20T23:20:00Z,90.80,10.00
2026-03-20T23:21:00Z,91.00,9.07
2026-03-20T23:22:00Z,91.00,10.00
2026-03-20T23:23:00Z,90.99,10.69
2026-03-20T23:24:00Z,90.99,12.32
2026-03-20T23:25:00Z,89.03,12.04
2026-03-20T23:26:00Z,90.29,9.10
2026-03-20T23:27:00Z,90.98,10.76
2026-03-20T23:28:00Z,90.98,11.97
2026-03-20T23:29:00Z,88.99,11.95
2026-03-20T23:30:00Z,88.03,12.00
2026-03-20T23:31:00Z,90.30,10.58
2026-03-20T23:32:00Z,91.00,10.45
2026-03-20T23:33:00Z,90.51,10.54
2026-03-20T23:34:00Z,90.08,11.08
2026-03-20T23:35:00Z,89.00,11.55
2026-03-20T23:36:00Z,88.35,11.99
2026-03-20T23:37:00Z,89.00,12.00
2026-03-20T23:38:00Z,89.25,13.39
2026-03-20T23:39:00Z,89.38,11.22
2026-03-20T23:40:00Z,90.00,10.87
2026-03-20T23:41:00Z,91.69,9.89
2026-03-20T23:42:00Z,91.35,9.00
2026-03-20T23:43:00Z,90.00,7.19
2026-03-20T23:44:00Z,89.81,11.27
2026-03-20T23:45:00Z,88.00,12.59
2026-03-20T23:46:00Z,88.31,13.03
2026-03-20T23:47:00Z,82.69,17.10
2026-03-20T23:48:00Z,78.71,22.08
2026-03-20T23:49:00Z,83.61,16.17
2026-03-20T23:50:00Z,87.51,14.10
2026-03-20T23:51:00Z,88.96,10.86
2026-03-20T23:52:00Z,84.65,13.58
2026-03-20T23:53:00Z,86.00,14.89
2026-03-20T23:54:00Z,86.22,15.00
2026-03-20T23:55:00Z,87.58,15.38
2026-03-20T23:56:00Z,83.93,16.67
2026-03-20T23:57:00Z,82.15,16.52
2026-03-20T23:58:00Z,87.31,13.62
2026-03-20T23:59:00Z,82.29,20.21
2026-03-21T00:00:00Z,79.46,22.04
2026-03-21T00:01:00Z,83.26,18.39
2026-03-21T00:02:00Z,76.85,24.15
2026-03-21T00:03:00Z,70.44,30.88
2026-03-21T00:04:00Z,65.90,34.00
2026-03-21T00:05:00Z,66.47,33.46
2026-03-21T00:06:00Z,66.09,33.92
2026-03-21T00:07:00Z,66.20,33.66
2026-03-21T00:08:00Z,69.02,29.63
2026-03-21T00:09:00Z,71.60,29.75
2026-03-21T00:10:00Z,66.85,34.42
2026-03-21T00:11:00Z,68.52,32.89
2026-03-21T00:12:00Z,74.44,26.08
2026-03-21T00:13:00Z,74.28,29.15
2026-03-21T00:14:00Z,71.10,29.40
2026-03-21T00:15:00Z,69.67,34.43
2026-03-21T00:16:00Z,67.72,32.38
2026-03-21T00:17:00Z,68.22,31.73
2026-03-21T00:18:00Z,72.87,28.32
2026-03-21T00:19:00Z,72.97,28.27
2026-03-21T00:20:00Z,69.81,30.59
2026-03-21T00:21:00Z,66.13,32.21
2026-03-21T00:22:00Z,69.36,33.43
2026-03-21T00:23:00Z,65.73,33.46
2026-03-21T00:24:00Z,65.52,34.34
2026-03-21T00:25:00Z,71.67,28.94
