# event_ticker=KXATPMATCH-26JUN10BORCIL
# final_score=3-6 7-6(5) 6-3
# score_resolution=3-6 7-6 6-3
# match_winner=Marin Cilic
# fav_player=Marin Cilic
# dog_player=Nuno Borges
# kalshi_date=2026-06-10
timestamp,Nuno Borges,Marin Cilic
2026-06-11T23:39:00Z,82.00,19.00
2026-06-11T23:40:00Z,81.62,19.00
2026-06-11T23:41:00Z,81.49,19.00
2026-06-11T23:42:00Z,83.00,19.00
2026-06-11T23:43:00Z,83.00,19.00
2026-06-11T23:44:00Z,83.00,17.79
2026-06-11T23:45:00Z,83.00,17.06
2026-06-11T23:46:00Z,82.84,17.06
2026-06-11T23:47:00Z,82.00,17.00
2026-06-11T23:48:00Z,81.99,17.00
2026-06-11T23:49:00Z,82.05,17.31
2026-06-11T23:50:00Z,83.00,17.31
2026-06-11T23:51:00Z,82.83,17.07
2026-06-11T23:52:00Z,81.56,17.07
2026-06-11T23:53:00Z,82.06,18.00
2026-06-11T23:54:00Z,82.52,18.00
2026-06-11T23:55:00Z,82.00,18.00
2026-06-11T23:56:00Z,82.43,17.00
2026-06-11T23:57:00Z,82.05,18.00
2026-06-11T23:58:00Z,82.51,18.00
2026-06-11T23:59:00Z,82.05,17.00
2026-06-12T00:00:00Z,82.00,17.00
2026-06-12T00:01:00Z,83.00,18.00
2026-06-12T00:02:00Z,83.00,18.00
2026-06-12T00:04:00Z,83.00,18.00
2026-06-12T00:05:00Z,82.02,18.00
2026-06-12T00:06:00Z,82.26,18.00
2026-06-12T00:07:00Z,81.44,18.00
2026-06-12T00:08:00Z,83.00,17.00
2026-06-12T00:09:00Z,83.00,17.00
2026-06-12T00:10:00Z,83.00,17.55
2026-06-12T00:11:00Z,83.00,18.00
2026-06-12T00:12:00Z,81.94,18.00
2026-06-12T00:13:00Z,83.00,18.00
2026-06-12T00:14:00Z,82.97,17.00
2026-06-12T00:15:00Z,81.10,17.00
2026-06-12T00:16:00Z,83.00,18.00
2026-06-12T00:17:00Z,81.11,18.00
2026-06-12T00:18:00Z,83.00,18.00
2026-06-12T00:19:00Z,81.12,18.00
2026-06-12T00:20:00Z,81.03,18.00
2026-06-12T00:21:00Z,83.00,17.00
2026-06-12T00:22:00Z,82.00,17.00
2026-06-12T00:23:00Z,81.00,17.00
2026-06-12T00:24:00Z,81.00,17.83
2026-06-12T00:25:00Z,81.57,17.64
2026-06-12T00:26:00Z,81.00,17.64
2026-06-12T00:27:00Z,81.59,17.64
2026-06-12T00:28:00Z,81.53,18.00
2026-06-12T00:29:00Z,81.09,18.00
2026-06-12T00:30:00Z,81.95,17.00
2026-06-12T00:31:00Z,81.05,17.17
2026-06-12T00:32:00Z,81.05,18.00
2026-06-12T00:33:00Z,81.05,17.00
2026-06-12T00:34:00Z,81.10,17.00
2026-06-12T00:35:00Z,81.41,17.00
2026-06-12T00:36:00Z,81.00,18.00
2026-06-12T00:37:00Z,82.00,18.00
2026-06-12T00:38:00Z,82.00,17.00
2026-06-12T00:39:00Z,82.08,18.00
2026-06-12T00:40:00Z,82.17,18.00
2026-06-12T00:41:00Z,81.86,18.00
2026-06-12T00:42:00Z,81.00,18.00
2026-06-12T00:43:00Z,82.11,18.00
2026-06-12T00:44:00Z,82.11,18.00
2026-06-12T00:45:00Z,83.00,18.00
2026-06-12T00:46:00Z,81.50,17.00
2026-06-12T00:47:00Z,81.15,17.00
2026-06-12T00:48:00Z,82.99,18.00
2026-06-12T00:49:00Z,81.00,18.00
2026-06-12T00:50:00Z,81.22,18.00
2026-06-12T00:52:00Z,82.00,18.00
2026-06-12T00:53:00Z,81.01,18.00
2026-06-12T00:54:00Z,81.25,18.24
2026-06-12T00:55:00Z,81.14,17.58
2026-06-12T00:56:00Z,82.00,18.93
2026-06-12T00:57:00Z,82.00,18.00
2026-06-12T00:58:00Z,81.97,18.00
2026-06-12T00:59:00Z,81.02,18.00
2026-06-12T01:00:00Z,81.42,18.00
2026-06-12T01:01:00Z,82.00,18.00
2026-06-12T01:02:00Z,81.00,18.00
2026-06-12T01:03:00Z,81.00,19.00
2026-06-12T01:04:00Z,81.01,19.00
2026-06-12T01:05:00Z,81.22,19.00
2026-06-12T01:06:00Z,82.00,19.00
2026-06-12T01:07:00Z,82.00,18.27
2026-06-12T01:08:00Z,81.94,18.00
2026-06-12T01:09:00Z,82.00,18.00
2026-06-12T01:10:00Z,81.00,19.00
2026-06-12T01:11:00Z,80.00,19.00
2026-06-12T01:12:00Z,81.09,19.00
2026-06-12T01:13:00Z,80.04,18.00
2026-06-12T01:14:00Z,82.00,18.00
2026-06-12T01:15:00Z,80.00,18.00
2026-06-12T01:16:00Z,82.00,18.00
2026-06-12T01:17:00Z,82.00,18.72
2026-06-12T01:18:00Z,82.00,19.00
2026-06-12T01:20:00Z,82.00,19.00
2026-06-12T01:21:00Z,82.00,19.00
2026-06-12T01:22:00Z,81.11,19.00
2026-06-12T01:23:00Z,82.00,18.00
2026-06-12T01:24:00Z,82.00,18.00
2026-06-12T01:25:00Z,82.00,18.00
2026-06-12T01:27:00Z,82.00,18.00
2026-06-12T01:28:00Z,81.64,18.00
2026-06-12T01:29:00Z,81.00,18.00
2026-06-12T01:30:00Z,81.56,18.00
2026-06-12T01:31:00Z,80.00,19.00
2026-06-12T01:32:00Z,82.00,20.00
2026-06-12T01:33:00Z,80.06,18.00
2026-06-12T01:34:00Z,82.00,18.00
2026-06-12T01:36:00Z,80.10,20.00
2026-06-12T01:37:00Z,80.10,20.00
2026-06-12T01:39:00Z,82.00,20.00
2026-06-12T01:40:00Z,82.00,20.00
2026-06-12T01:41:00Z,81.00,20.00
2026-06-12T01:42:00Z,82.00,20.00
2026-06-12T01:43:00Z,82.00,20.00
2026-06-12T01:44:00Z,82.00,18.00
2026-06-12T01:45:00Z,80.00,18.49
2026-06-12T01:46:00Z,82.00,18.49
2026-06-12T01:47:00Z,80.31,20.00
2026-06-12T01:48:00Z,80.31,20.00
2026-06-12T01:49:00Z,81.04,20.00
2026-06-12T01:50:00Z,82.00,20.00
2026-06-12T01:51:00Z,81.87,20.00
2026-06-12T01:52:00Z,82.00,20.00
2026-06-12T01:53:00Z,82.00,18.00
2026-06-12T01:54:00Z,82.00,18.00
2026-06-12T01:55:00Z,82.00,20.00
2026-06-12T01:56:00Z,82.00,20.00
2026-06-12T01:57:00Z,82.00,18.00
2026-06-12T01:58:00Z,80.00,18.00
2026-06-12T01:59:00Z,82.00,18.00
2026-06-12T02:00:00Z,81.97,18.00
2026-06-12T02:01:00Z,81.30,20.00
2026-06-12T02:02:00Z,82.00,20.00
2026-06-12T02:03:00Z,82.00,20.00
2026-06-12T02:04:00Z,82.00,20.00
2026-06-12T02:05:00Z,80.00,18.00
2026-06-12T02:06:00Z,80.02,20.00
2026-06-12T02:07:00Z,82.00,20.00
2026-06-12T02:08:00Z,80.02,20.00
2026-06-12T02:09:00Z,80.02,20.00
2026-06-12T02:10:00Z,82.00,20.00
2026-06-12T02:11:00Z,81.97,20.00
2026-06-12T02:12:00Z,82.00,20.00
2026-06-12T02:13:00Z,82.00,20.00
2026-06-12T02:14:00Z,81.93,20.00
2026-06-12T02:15:00Z,80.00,18.00
2026-06-12T02:16:00Z,81.44,18.00
2026-06-12T02:17:00Z,82.00,19.00
2026-06-12T02:18:00Z,82.00,19.00
2026-06-12T02:19:00Z,81.17,19.00
2026-06-12T02:20:00Z,82.00,18.95
2026-06-12T02:21:00Z,81.99,19.00
2026-06-12T02:22:00Z,82.00,19.00
2026-06-12T02:23:00Z,82.00,19.00
2026-06-12T02:24:00Z,82.00,19.00
2026-06-12T02:25:00Z,82.00,19.00
2026-06-12T02:26:00Z,81.99,19.00
2026-06-12T02:27:00Z,81.00,19.00
2026-06-12T02:28:00Z,82.00,19.00
2026-06-12T02:29:00Z,82.00,18.16
2026-06-12T02:30:00Z,82.00,18.00
2026-06-12T02:31:00Z,82.00,18.00
2026-06-12T02:33:00Z,81.05,18.00
2026-06-12T02:34:00Z,82.00,18.02
2026-06-12T02:35:00Z,81.00,18.02
2026-06-12T02:36:00Z,81.02,18.02
2026-06-12T02:37:00Z,81.06,18.02
2026-06-12T02:38:00Z,82.00,18.00
2026-06-12T02:39:00Z,82.00,18.00
2026-06-12T02:40:00Z,81.00,18.00
2026-06-12T02:42:00Z,81.98,19.00
2026-06-12T02:43:00Z,81.11,19.00
2026-06-12T02:44:00Z,81.00,19.00
2026-06-12T02:45:00Z,82.00,19.00
2026-06-12T02:46:00Z,81.97,19.00
2026-06-12T02:47:00Z,81.00,19.00
2026-06-12T02:48:00Z,81.99,19.00
2026-06-12T02:49:00Z,81.74,19.00
2026-06-12T02:50:00Z,82.00,19.00
2026-06-12T02:51:00Z,82.00,18.50
2026-06-12T02:52:00Z,82.00,18.50
2026-06-12T02:53:00Z,81.00,18.50
2026-06-12T02:55:00Z,81.55,19.00
2026-06-12T02:56:00Z,81.04,19.00
2026-06-12T02:57:00Z,81.89,19.00
2026-06-12T02:59:00Z,82.00,19.00
2026-06-12T03:00:00Z,81.65,19.00
2026-06-12T03:01:00Z,81.90,19.00
2026-06-12T03:02:00Z,81.99,18.00
2026-06-12T03:03:00Z,82.00,18.00
2026-06-12T03:04:00Z,81.84,19.00
2026-06-12T03:05:00Z,82.00,19.00
2026-06-12T03:06:00Z,81.01,19.00
2026-06-12T03:07:00Z,82.00,19.00
2026-06-12T03:08:00Z,82.00,19.00
2026-06-12T03:09:00Z,82.00,19.00
2026-06-12T03:10:00Z,81.00,19.00
2026-06-12T03:11:00Z,82.00,19.00
2026-06-12T03:12:00Z,81.06,19.00
2026-06-12T03:13:00Z,82.00,18.00
2026-06-12T03:14:00Z,82.00,18.00
2026-06-12T03:15:00Z,81.01,18.00
2026-06-12T03:16:00Z,82.00,18.19
2026-06-12T03:17:00Z,82.00,19.00
2026-06-12T03:18:00Z,81.61,19.00
2026-06-12T03:19:00Z,82.00,19.00
2026-06-12T03:20:00Z,81.02,19.00
2026-06-12T03:21:00Z,82.00,18.01
2026-06-12T03:22:00Z,81.65,18.01
2026-06-12T03:23:00Z,82.00,18.01
2026-06-12T03:24:00Z,81.35,19.00
2026-06-12T03:25:00Z,82.00,19.00
2026-06-12T03:26:00Z,82.00,19.00
2026-06-12T03:27:00Z,82.00,19.00
2026-06-12T03:28:00Z,81.08,19.00
2026-06-12T03:29:00Z,82.00,19.00
2026-06-12T03:30:00Z,81.00,18.00
2026-06-12T03:31:00Z,82.00,18.53
2026-06-12T03:32:00Z,81.95,18.53
2026-06-12T03:33:00Z,82.00,18.53
2026-06-12T03:34:00Z,82.00,19.00
2026-06-12T03:35:00Z,81.90,19.00
2026-06-12T03:36:00Z,82.00,19.00
2026-06-12T03:38:00Z,81.00,19.00
2026-06-12T03:39:00Z,82.00,19.00
2026-06-12T03:40:00Z,81.38,19.00
2026-06-12T03:41:00Z,81.52,18.15
2026-06-12T03:42:00Z,81.10,18.15
2026-06-12T03:43:00Z,81.81,19.00
2026-06-12T03:44:00Z,82.00,19.00
2026-06-12T03:45:00Z,81.00,19.00
2026-06-12T03:46:00Z,81.17,19.00
2026-06-12T03:47:00Z,81.17,18.89
2026-06-12T03:48:00Z,81.00,18.89
2026-06-12T03:49:00Z,82.00,19.00
2026-06-12T03:50:00Z,81.57,19.00
2026-06-12T03:51:00Z,81.94,19.00
2026-06-12T03:52:00Z,81.18,19.00
2026-06-12T03:55:00Z,81.00,19.00
2026-06-12T03:56:00Z,81.17,19.00
2026-06-12T03:57:00Z,82.00,18.97
2026-06-12T03:58:00Z,81.99,18.97
2026-06-12T03:59:00Z,81.77,19.00
2026-06-12T04:00:00Z,82.00,19.00
2026-06-12T04:01:00Z,81.40,19.00
2026-06-12T04:02:00Z,82.00,19.00
2026-06-12T04:03:00Z,82.00,19.00
2026-06-12T04:04:00Z,81.95,19.00
2026-06-12T04:05:00Z,82.00,19.72
2026-06-12T04:06:00Z,81.99,19.84
2026-06-12T04:07:00Z,81.76,18.25
2026-06-12T04:08:00Z,81.64,20.00
2026-06-12T04:09:00Z,81.89,18.00
2026-06-12T04:10:00Z,82.00,18.17
2026-06-12T04:11:00Z,81.77,19.00
2026-06-12T04:12:00Z,81.82,19.00
2026-06-12T04:13:00Z,82.00,19.00
2026-06-12T04:14:00Z,81.78,19.00
2026-06-12T04:15:00Z,81.05,18.22
2026-06-12T04:16:00Z,81.04,19.00
2026-06-12T04:17:00Z,81.00,19.00
2026-06-12T04:18:00Z,81.39,18.63
2026-06-12T04:19:00Z,81.96,19.00
2026-06-12T04:20:00Z,81.59,19.00
2026-06-12T04:21:00Z,82.00,19.00
2026-06-12T04:22:00Z,81.72,18.16
2026-06-12T04:23:00Z,82.00,18.56
2026-06-12T04:24:00Z,82.00,19.00
2026-06-12T04:25:00Z,81.98,19.00
2026-06-12T04:26:00Z,81.40,19.00
2026-06-12T04:27:00Z,82.00,19.00
2026-06-12T04:28:00Z,81.96,18.93
2026-06-12T04:29:00Z,81.10,18.41
2026-06-12T04:30:00Z,81.85,19.00
2026-06-12T04:31:00Z,81.50,19.00
2026-06-12T04:32:00Z,81.65,19.00
2026-06-12T04:33:00Z,81.00,19.00
2026-06-12T04:34:00Z,81.85,19.00
2026-06-12T04:35:00Z,81.20,19.00
2026-06-12T04:36:00Z,81.54,18.53
2026-06-12T04:37:00Z,81.68,19.00
2026-06-12T04:38:00Z,81.74,19.00
2026-06-12T04:39:00Z,81.78,19.00
2026-06-12T04:40:00Z,81.14,18.81
2026-06-12T04:41:00Z,81.89,18.67
2026-06-12T04:42:00Z,81.03,18.90
2026-06-12T04:43:00Z,81.18,18.90
2026-06-12T04:44:00Z,81.94,19.00
2026-06-12T04:45:00Z,81.00,19.00
2026-06-12T04:46:00Z,82.00,19.00
2026-06-12T04:47:00Z,81.96,18.00
2026-06-12T04:48:00Z,81.88,19.00
2026-06-12T04:49:00Z,82.00,19.00
2026-06-12T04:50:00Z,81.87,18.00
2026-06-12T04:51:00Z,81.93,19.00
2026-06-12T04:52:00Z,81.29,19.00
2026-06-12T04:53:00Z,82.00,19.00
2026-06-12T04:54:00Z,82.00,18.48
2026-06-12T04:55:00Z,81.08,19.00
2026-06-12T04:56:00Z,81.77,19.00
2026-06-12T04:57:00Z,81.80,19.00
2026-06-12T04:58:00Z,81.75,19.00
2026-06-12T04:59:00Z,82.00,19.00
2026-06-12T05:00:00Z,82.00,18.61
2026-06-12T05:01:00Z,81.42,18.00
2026-06-12T05:02:00Z,81.13,18.00
2026-06-12T05:03:00Z,81.98,18.00
2026-06-12T05:04:00Z,82.00,18.00
2026-06-12T05:05:00Z,81.89,18.00
2026-06-12T05:06:00Z,81.23,18.00
2026-06-12T05:07:00Z,81.62,19.00
2026-06-12T05:08:00Z,81.05,19.00
2026-06-12T05:09:00Z,82.00,18.66
2026-06-12T05:10:00Z,82.00,18.66
2026-06-12T05:11:00Z,82.00,19.00
2026-06-12T05:12:00Z,82.00,19.00
2026-06-12T05:13:00Z,81.17,19.00
2026-06-12T05:14:00Z,81.94,19.00
2026-06-12T05:15:00Z,82.00,18.37
2026-06-12T05:16:00Z,80.77,18.37
2026-06-12T05:17:00Z,82.00,18.37
2026-06-12T05:18:00Z,82.00,18.37
2026-06-12T05:19:00Z,80.83,18.37
2026-06-12T05:20:00Z,80.30,19.00
2026-06-12T05:21:00Z,82.00,19.00
2026-06-12T05:22:00Z,82.00,18.24
2026-06-12T05:23:00Z,80.19,19.00
2026-06-12T05:24:00Z,82.00,19.69
2026-06-12T05:25:00Z,82.00,19.69
2026-06-12T05:26:00Z,80.00,20.00
2026-06-12T05:27:00Z,80.00,20.00
2026-06-12T05:28:00Z,82.00,20.00
2026-06-12T05:29:00Z,81.50,20.00
2026-06-12T05:30:00Z,80.00,20.00
2026-06-12T05:31:00Z,80.70,20.00
2026-06-12T05:32:00Z,82.00,18.00
2026-06-12T05:34:00Z,82.00,18.00
2026-06-12T05:35:00Z,81.00,18.00
2026-06-12T05:36:00Z,81.10,20.00
2026-06-12T05:37:00Z,81.10,19.00
2026-06-12T05:38:00Z,82.00,19.00
2026-06-12T05:39:00Z,82.00,19.00
2026-06-12T05:40:00Z,81.00,19.00
2026-06-12T05:41:00Z,82.00,18.00
2026-06-12T05:42:00Z,82.00,19.52
2026-06-12T05:43:00Z,81.75,18.03
2026-06-12T05:44:00Z,82.00,18.13
2026-06-12T05:45:00Z,81.33,19.00
2026-06-12T05:46:00Z,82.00,19.00
2026-06-12T05:47:00Z,81.27,18.64
2026-06-12T05:48:00Z,82.00,18.64
2026-06-12T05:49:00Z,81.97,18.64
2026-06-12T05:50:00Z,81.00,20.00
2026-06-12T05:51:00Z,81.40,18.00
2026-06-12T05:52:00Z,81.40,18.00
2026-06-12T05:54:00Z,82.00,18.00
2026-06-12T05:55:00Z,82.00,18.00
2026-06-12T05:56:00Z,82.00,18.00
2026-06-12T05:57:00Z,81.92,18.00
2026-06-12T05:58:00Z,81.71,18.00
2026-06-12T05:59:00Z,82.00,18.00
2026-06-12T06:00:00Z,81.09,18.00
2026-06-12T06:01:00Z,82.00,18.00
2026-06-12T06:02:00Z,82.00,20.00
2026-06-12T06:03:00Z,82.00,20.00
2026-06-12T06:04:00Z,81.03,19.93
2026-06-12T06:05:00Z,81.66,19.93
2026-06-12T06:06:00Z,82.00,19.93
2026-06-12T06:07:00Z,81.36,20.00
2026-06-12T06:09:00Z,82.00,20.00
2026-06-12T06:10:00Z,80.00,20.00
2026-06-12T06:11:00Z,80.00,20.00
2026-06-12T06:12:00Z,82.00,18.00
2026-06-12T06:15:00Z,82.00,19.31
2026-06-12T06:16:00Z,80.94,19.31
2026-06-12T06:19:00Z,80.94,20.00
2026-06-12T06:20:00Z,81.00,18.81
2026-06-12T06:21:00Z,80.00,18.81
2026-06-12T06:22:00Z,80.72,18.81
2026-06-12T06:23:00Z,80.66,18.81
2026-06-12T06:25:00Z,82.00,18.81
2026-06-12T06:26:00Z,80.00,18.81
2026-06-12T06:27:00Z,82.00,18.81
2026-06-12T06:28:00Z,80.31,18.81
2026-06-12T06:29:00Z,80.31,20.00
2026-06-12T06:30:00Z,81.57,20.00
2026-06-12T06:31:00Z,82.00,20.00
2026-06-12T06:32:00Z,80.00,20.00
2026-06-12T06:33:00Z,82.00,20.00
2026-06-12T06:34:00Z,81.24,19.00
2026-06-12T06:35:00Z,80.95,19.00
2026-06-12T06:36:00Z,82.00,20.00
2026-06-12T06:37:00Z,81.08,19.11
2026-06-12T06:38:00Z,81.80,19.11
2026-06-12T06:39:00Z,82.00,18.63
2026-06-12T06:40:00Z,81.78,18.63
2026-06-12T06:41:00Z,82.00,18.63
2026-06-12T06:42:00Z,82.00,20.00
2026-06-12T06:43:00Z,82.00,20.00
2026-06-12T06:44:00Z,82.00,19.65
2026-06-12T06:45:00Z,82.00,19.65
2026-06-12T06:46:00Z,80.06,18.00
2026-06-12T06:47:00Z,80.26,20.00
2026-06-12T06:48:00Z,82.00,20.00
2026-06-12T06:49:00Z,80.00,20.00
2026-06-12T06:51:00Z,82.00,20.00
2026-06-12T06:52:00Z,80.00,20.00
2026-06-12T06:53:00Z,82.00,18.57
2026-06-12T06:54:00Z,80.00,18.57
2026-06-12T06:57:00Z,82.00,18.57
2026-06-12T06:58:00Z,82.00,18.57
2026-06-12T06:59:00Z,80.00,20.00
2026-06-12T07:00:00Z,82.00,20.00
2026-06-12T07:01:00Z,81.89,20.00
2026-06-12T07:02:00Z,80.00,20.00
2026-06-12T07:03:00Z,82.00,18.00
2026-06-12T07:04:00Z,81.61,18.00
2026-06-12T07:05:00Z,82.00,20.00
2026-06-12T07:06:00Z,81.97,20.00
2026-06-12T07:07:00Z,82.00,20.00
2026-06-12T07:08:00Z,82.00,18.00
2026-06-12T07:09:00Z,82.00,20.00
2026-06-12T07:10:00Z,81.05,20.00
2026-06-12T07:11:00Z,81.98,20.00
2026-06-12T07:12:00Z,82.00,20.00
2026-06-12T07:15:00Z,82.00,18.00
2026-06-12T07:16:00Z,80.11,18.29
2026-06-12T07:17:00Z,80.00,18.29
2026-06-12T07:18:00Z,82.00,19.49
2026-06-12T07:19:00Z,82.00,19.49
2026-06-12T07:20:00Z,82.00,19.49
2026-06-12T07:21:00Z,82.00,19.49
2026-06-12T07:22:00Z,82.00,19.49
2026-06-12T07:23:00Z,80.50,19.49
2026-06-12T07:25:00Z,82.00,19.95
2026-06-12T07:26:00Z,82.00,19.95
2026-06-12T07:27:00Z,82.00,19.95
2026-06-12T07:28:00Z,82.00,20.00
2026-06-12T07:30:00Z,80.21,20.00
2026-06-12T07:31:00Z,82.00,20.00
2026-06-12T07:32:00Z,82.00,20.00
2026-06-12T07:34:00Z,82.00,20.00
2026-06-12T07:35:00Z,82.00,20.00
2026-06-12T07:36:00Z,82.00,20.00
2026-06-12T07:37:00Z,82.00,20.00
2026-06-12T07:39:00Z,82.00,20.00
2026-06-12T07:41:00Z,82.00,18.00
2026-06-12T07:42:00Z,82.00,18.00
2026-06-12T07:43:00Z,80.00,18.00
2026-06-12T07:45:00Z,80.00,18.00
2026-06-12T07:46:00Z,82.00,20.00
2026-06-12T07:47:00Z,80.00,20.00
2026-06-12T07:48:00Z,80.92,20.00
2026-06-12T07:49:00Z,80.92,20.00
2026-06-12T07:51:00Z,82.00,20.00
2026-06-12T07:52:00Z,80.00,20.00
2026-06-12T07:53:00Z,82.22,20.00
2026-06-12T07:54:00Z,81.00,20.00
2026-06-12T07:55:00Z,80.00,20.00
2026-06-12T07:57:00Z,82.00,20.00
2026-06-12T07:58:00Z,80.00,20.00
2026-06-12T08:00:00Z,82.95,20.00
2026-06-12T08:01:00Z,80.18,18.11
2026-06-12T08:02:00Z,80.32,18.11
2026-06-12T08:03:00Z,82.25,18.11
2026-06-12T08:05:00Z,83.00,18.11
2026-06-12T08:06:00Z,81.00,20.00
2026-06-12T08:08:00Z,81.00,18.00
2026-06-12T08:09:00Z,81.30,18.00
2026-06-12T08:10:00Z,81.00,20.00
2026-06-12T08:11:00Z,81.00,20.00
2026-06-12T08:12:00Z,80.63,20.00
2026-06-12T08:14:00Z,82.88,20.00
2026-06-12T08:15:00Z,83.00,20.00
2026-06-12T08:16:00Z,82.16,20.00
2026-06-12T08:17:00Z,82.84,20.00
2026-06-12T08:18:00Z,83.00,20.00
2026-06-12T08:19:00Z,83.00,20.00
2026-06-12T08:20:00Z,83.00,19.70
2026-06-12T08:21:00Z,83.00,19.70
2026-06-12T08:22:00Z,81.03,19.70
2026-06-12T08:23:00Z,82.00,19.70
2026-06-12T08:24:00Z,82.24,19.70
2026-06-12T08:25:00Z,79.40,19.70
2026-06-12T08:27:00Z,81.99,19.70
2026-06-12T08:28:00Z,79.53,19.70
2026-06-12T08:29:00Z,82.13,19.70
2026-06-12T08:30:00Z,82.58,19.70
2026-06-12T08:31:00Z,82.58,19.00
2026-06-12T08:32:00Z,82.58,19.00
2026-06-12T08:33:00Z,80.50,19.00
2026-06-12T08:34:00Z,83.00,18.76
2026-06-12T08:35:00Z,82.99,18.76
2026-06-12T08:36:00Z,82.99,17.50
2026-06-12T08:37:00Z,83.00,17.00
2026-06-12T08:38:00Z,83.00,19.00
2026-06-12T08:39:00Z,81.49,19.00
2026-06-12T08:40:00Z,82.60,19.00
2026-06-12T08:41:00Z,83.00,19.00
2026-06-12T08:42:00Z,83.00,19.00
2026-06-12T08:43:00Z,83.00,19.00
2026-06-12T08:45:00Z,81.48,19.00
2026-06-12T08:46:00Z,81.48,19.00
2026-06-12T08:47:00Z,83.00,19.00
2026-06-12T08:48:00Z,83.00,19.00
2026-06-12T08:49:00Z,83.00,19.00
2026-06-12T08:50:00Z,83.00,19.00
2026-06-12T08:52:00Z,83.00,19.00
2026-06-12T08:54:00Z,83.00,19.00
2026-06-12T08:56:00Z,83.00,19.00
2026-06-12T08:57:00Z,83.00,19.00
2026-06-12T08:58:00Z,83.00,19.00
2026-06-12T08:59:00Z,83.00,19.00
2026-06-12T09:00:00Z,83.00,17.00
2026-06-12T09:01:00Z,83.00,19.00
2026-06-12T09:02:00Z,83.00,19.35
