# event_ticker=KXATPMATCH-26FEB15CERNAV
# final_score=6-3 6-4
# match_winner=Francisco Cerundolo
# fav_player=Francisco Cerundolo
# dog_player=Mariano Navone
# kalshi_date=2026-02-15
timestamp,Francisco Cerundolo,Mariano Navone
2026-02-17T18:53:00Z,69.00,32.00
2026-02-17T18:54:00Z,69.00,32.00
2026-02-17T19:03:00Z,69.00,32.00
2026-02-17T19:04:00Z,69.00,32.00
2026-02-17T19:05:00Z,69.00,32.00
2026-02-17T19:20:00Z,69.00,32.00
2026-02-17T19:23:00Z,69.00,32.00
2026-02-17T19:24:00Z,69.00,32.00
2026-02-17T19:27:00Z,69.00,32.00
2026-02-17T19:28:00Z,69.00,32.00
2026-02-17T19:29:00Z,69.00,32.00
2026-02-17T19:35:00Z,69.00,32.00
2026-02-17T19:37:00Z,69.00,32.00
2026-02-17T19:38:00Z,69.00,32.00
2026-02-17T19:39:00Z,69.00,32.00
2026-02-17T19:42:00Z,69.00,32.59
2026-02-17T19:43:00Z,69.00,32.59
2026-02-17T19:44:00Z,69.00,32.59
2026-02-17T19:46:00Z,69.00,32.59
2026-02-17T19:49:00Z,69.00,32.59
2026-02-17T19:50:00Z,69.00,32.59
2026-02-17T19:51:00Z,69.00,32.59
2026-02-17T19:52:00Z,69.00,32.59
2026-02-17T19:56:00Z,68.01,32.59
2026-02-17T19:57:00Z,67.00,32.59
2026-02-17T19:58:00Z,67.00,32.59
2026-02-17T20:01:00Z,68.00,32.59
2026-02-17T20:03:00Z,68.00,32.59
2026-02-17T20:04:00Z,69.00,32.59
2026-02-17T20:08:00Z,69.00,32.59
2026-02-17T20:14:00Z,69.00,32.00
2026-02-17T20:17:00Z,69.00,32.00
2026-02-17T20:19:00Z,69.00,32.00
2026-02-17T20:21:00Z,69.00,32.00
2026-02-17T20:22:00Z,69.00,32.00
2026-02-17T20:27:00Z,69.00,32.00
2026-02-17T20:28:00Z,69.00,32.00
2026-02-17T20:29:00Z,69.00,32.00
2026-02-17T20:30:00Z,69.00,32.00
2026-02-17T20:32:00Z,69.00,32.00
2026-02-17T20:36:00Z,69.00,32.00
2026-02-17T20:38:00Z,69.00,32.00
2026-02-17T20:39:00Z,69.00,32.00
2026-02-17T20:42:00Z,69.00,32.00
2026-02-17T20:43:00Z,69.00,32.00
2026-02-17T20:44:00Z,69.00,32.00
2026-02-17T20:45:00Z,69.00,32.00
2026-02-17T20:46:00Z,69.00,32.00
2026-02-17T20:48:00Z,69.00,32.00
2026-02-17T20:50:00Z,69.00,32.00
2026-02-17T20:51:00Z,69.00,32.00
2026-02-17T20:52:00Z,69.00,32.00
2026-02-17T20:54:00Z,69.00,32.00
2026-02-17T20:55:00Z,69.00,32.00
2026-02-17T20:56:00Z,69.00,32.00
2026-02-17T20:57:00Z,69.00,32.00
2026-02-17T20:58:00Z,69.00,32.00
2026-02-17T20:59:00Z,69.00,32.00
2026-02-17T21:06:00Z,69.00,32.00
2026-02-17T21:08:00Z,69.00,32.00
2026-02-17T21:11:00Z,69.00,32.00
2026-02-17T21:13:00Z,69.00,32.00
2026-02-17T21:16:00Z,69.00,32.00
2026-02-17T21:17:00Z,69.00,32.00
2026-02-17T21:18:00Z,69.00,32.00
2026-02-17T21:19:00Z,69.00,32.00
2026-02-17T21:20:00Z,69.00,32.00
2026-02-17T21:21:00Z,69.00,32.00
2026-02-17T21:22:00Z,69.00,32.00
2026-02-17T21:23:00Z,69.00,32.00
2026-02-17T21:24:00Z,69.00,32.00
2026-02-17T21:25:00Z,69.00,32.00
2026-02-17T21:27:00Z,68.43,32.00
2026-02-17T21:28:00Z,69.00,32.00
2026-02-17T21:29:00Z,69.00,32.00
2026-02-17T21:30:00Z,69.00,32.00
2026-02-17T21:31:00Z,69.00,32.00
2026-02-17T21:32:00Z,69.00,32.00
2026-02-17T21:33:00Z,69.00,32.00
2026-02-17T21:34:00Z,68.86,32.00
2026-02-17T21:35:00Z,69.00,32.00
2026-02-17T21:36:00Z,69.00,32.00
2026-02-17T21:37:00Z,69.00,32.00
2026-02-17T21:38:00Z,69.00,32.00
2026-02-17T21:39:00Z,69.00,31.00
2026-02-17T21:42:00Z,69.00,31.00
2026-02-17T21:43:00Z,69.00,31.00
2026-02-17T21:44:00Z,69.00,31.00
2026-02-17T21:45:00Z,69.00,30.00
2026-02-17T21:46:00Z,69.79,30.00
2026-02-17T21:47:00Z,69.53,30.00
2026-02-17T21:49:00Z,70.00,31.00
2026-02-17T21:50:00Z,70.00,31.00
2026-02-17T21:51:00Z,70.00,31.00
2026-02-17T21:54:00Z,69.57,31.00
2026-02-17T21:56:00Z,70.09,31.00
2026-02-17T21:57:00Z,70.80,31.00
2026-02-17T21:59:00Z,69.00,31.00
2026-02-17T22:00:00Z,69.51,31.00
2026-02-17T22:01:00Z,70.00,31.00
2026-02-17T22:02:00Z,70.00,31.00
2026-02-17T22:03:00Z,71.00,31.00
2026-02-17T22:05:00Z,71.00,31.00
2026-02-17T22:06:00Z,71.00,31.00
2026-02-17T22:08:00Z,70.88,31.00
2026-02-17T22:11:00Z,71.00,31.00
2026-02-17T22:13:00Z,71.00,31.00
2026-02-17T22:14:00Z,71.00,31.00
2026-02-17T22:15:00Z,71.00,29.00
2026-02-17T22:16:00Z,71.00,29.00
2026-02-17T22:18:00Z,71.00,29.00
2026-02-17T22:21:00Z,70.00,29.00
2026-02-17T22:22:00Z,71.00,29.00
2026-02-17T22:23:00Z,71.00,31.00
2026-02-17T22:24:00Z,70.93,31.00
2026-02-17T22:25:00Z,70.97,29.06
2026-02-17T22:26:00Z,71.21,29.02
2026-02-17T22:28:00Z,71.50,30.00
2026-02-17T22:29:00Z,71.39,30.00
2026-02-17T22:30:00Z,71.00,30.00
2026-02-17T22:31:00Z,71.00,30.00
2026-02-17T22:32:00Z,71.91,30.00
2026-02-17T22:33:00Z,71.09,28.62
2026-02-17T22:34:00Z,72.00,28.62
2026-02-17T22:35:00Z,71.00,28.62
2026-02-17T22:36:00Z,71.49,30.00
2026-02-17T22:37:00Z,71.43,30.00
2026-02-17T22:38:00Z,71.33,30.00
2026-02-17T22:39:00Z,67.39,33.73
2026-02-17T22:40:00Z,64.99,37.43
2026-02-17T22:41:00Z,65.23,34.79
2026-02-17T22:42:00Z,62.99,38.01
2026-02-17T22:43:00Z,68.52,39.64
2026-02-17T22:44:00Z,67.65,37.43
2026-02-17T22:45:00Z,60.02,42.86
2026-02-17T22:46:00Z,58.41,49.06
2026-02-17T22:47:00Z,61.14,38.88
2026-02-17T22:48:00Z,62.92,37.94
2026-02-17T22:49:00Z,64.59,37.93
2026-02-17T22:50:00Z,68.12,32.07
2026-02-17T22:51:00Z,64.56,35.70
2026-02-17T22:52:00Z,70.54,29.19
2026-02-17T22:53:00Z,72.27,30.30
2026-02-17T22:54:00Z,69.87,37.37
2026-02-17T22:55:00Z,63.73,37.47
2026-02-17T22:56:00Z,65.85,35.44
2026-02-17T22:57:00Z,61.74,40.11
2026-02-17T22:58:00Z,61.00,40.19
2026-02-17T22:59:00Z,64.63,41.41
2026-02-17T23:00:00Z,63.16,38.85
2026-02-17T23:01:00Z,69.31,32.62
2026-02-17T23:02:00Z,69.03,30.46
2026-02-17T23:03:00Z,69.30,29.18
2026-02-17T23:04:00Z,75.88,26.96
2026-02-17T23:05:00Z,78.22,22.84
2026-02-17T23:06:00Z,78.72,23.00
2026-02-17T23:07:00Z,78.12,22.25
2026-02-17T23:08:00Z,77.54,22.71
2026-02-17T23:09:00Z,80.09,21.35
2026-02-17T23:10:00Z,84.32,15.18
2026-02-17T23:11:00Z,86.98,11.69
2026-02-17T23:12:00Z,87.50,14.49
2026-02-17T23:13:00Z,85.60,15.62
2026-02-17T23:14:00Z,83.67,21.39
2026-02-17T23:15:00Z,89.20,11.26
2026-02-17T23:16:00Z,88.62,11.95
2026-02-17T23:17:00Z,86.25,13.17
2026-02-17T23:18:00Z,89.64,10.14
2026-02-17T23:19:00Z,90.78,9.97
2026-02-17T23:20:00Z,90.99,9.98
2026-02-17T23:21:00Z,88.41,10.70
2026-02-17T23:22:00Z,89.00,12.92
2026-02-17T23:23:00Z,87.95,13.81
2026-02-17T23:24:00Z,86.71,13.98
2026-02-17T23:25:00Z,86.09,15.12
2026-02-17T23:26:00Z,89.42,12.08
2026-02-17T23:27:00Z,84.87,13.77
2026-02-17T23:28:00Z,84.15,17.26
2026-02-17T23:29:00Z,83.70,17.97
2026-02-17T23:30:00Z,85.97,16.00
2026-02-17T23:31:00Z,86.01,13.56
2026-02-17T23:32:00Z,85.51,14.97
2026-02-17T23:33:00Z,84.27,18.16
2026-02-17T23:34:00Z,82.68,23.13
2026-02-17T23:35:00Z,76.84,26.82
2026-02-17T23:36:00Z,80.88,17.22
2026-02-17T23:37:00Z,88.06,11.41
2026-02-17T23:38:00Z,89.43,11.38
2026-02-17T23:39:00Z,89.64,12.51
2026-02-17T23:40:00Z,90.63,11.74
2026-02-17T23:41:00Z,94.10,6.62
2026-02-17T23:42:00Z,93.63,6.97
2026-02-17T23:43:00Z,93.18,5.51
2026-02-17T23:44:00Z,93.81,7.10
2026-02-17T23:45:00Z,94.51,5.03
2026-02-17T23:46:00Z,96.22,5.00
2026-02-17T23:47:00Z,96.90,3.60
2026-02-17T23:48:00Z,97.00,3.05
2026-02-17T23:49:00Z,94.87,7.37
2026-02-17T23:50:00Z,93.02,8.00
2026-02-17T23:51:00Z,92.48,6.92
2026-02-17T23:52:00Z,94.45,6.71
2026-02-17T23:53:00Z,94.59,6.39
2026-02-17T23:54:00Z,96.78,3.43
2026-02-17T23:55:00Z,96.00,4.76
2026-02-17T23:56:00Z,95.80,4.01
2026-02-17T23:57:00Z,95.08,5.87
2026-02-17T23:58:00Z,94.99,6.17
2026-02-17T23:59:00Z,95.00,6.00
2026-02-18T00:00:00Z,95.31,3.51
2026-02-18T00:01:00Z,97.53,4.39
2026-02-18T00:02:00Z,97.95,2.94
2026-02-18T00:03:00Z,97.84,2.87
2026-02-18T00:04:00Z,97.91,3.31
2026-02-18T00:05:00Z,97.07,3.78
2026-02-18T00:06:00Z,97.89,3.73
2026-02-18T00:07:00Z,97.44,3.63
2026-02-18T00:08:00Z,98.78,1.66
2026-02-18T00:09:00Z,98.99,1.38
2026-02-18T00:10:00Z,99.00,1.38
2026-02-18T00:11:00Z,99.00,1.00
2026-02-18T00:12:00Z,99.00,1.00
2026-02-18T00:13:00Z,99.00,1.00
2026-02-18T00:14:00Z,99.00,1.00
2026-02-18T00:15:00Z,99.00,1.00
2026-02-18T00:16:00Z,99.00,1.00
