# event_ticker=KXATPMATCH-26MAR06MONAUG
# final_score=6-7(5) 6-3 6-4
# score_resolution=6-7 6-3 6-4
# match_winner=Felix Auger-Aliassime
# fav_player=Felix Auger-Aliassime
# dog_player=Gael Monfils
# kalshi_date=2026-03-06
timestamp,Felix Auger-Aliassime,Gael Monfils
2026-03-06T19:03:00Z,83.00,18.00
2026-03-06T19:11:00Z,83.00,18.00
2026-03-06T19:20:00Z,83.00,18.00
2026-03-06T19:24:00Z,83.00,18.00
2026-03-06T19:30:00Z,83.00,18.00
2026-03-06T19:34:00Z,83.00,17.00
2026-03-06T19:38:00Z,83.00,17.00
2026-03-06T19:42:00Z,83.00,17.00
2026-03-06T19:46:00Z,82.00,17.00
2026-03-06T20:03:00Z,83.00,17.00
2026-03-06T20:14:00Z,83.00,18.00
2026-03-06T20:15:00Z,83.00,18.00
2026-03-06T20:16:00Z,83.00,18.00
2026-03-06T20:26:00Z,83.00,18.00
2026-03-06T20:27:00Z,83.00,18.00
2026-03-06T20:30:00Z,83.00,19.00
2026-03-06T20:31:00Z,82.66,19.00
2026-03-06T20:35:00Z,82.00,19.00
2026-03-06T20:37:00Z,82.00,18.00
2026-03-06T20:41:00Z,82.00,18.00
2026-03-06T20:43:00Z,82.00,18.00
2026-03-06T20:45:00Z,83.00,18.00
2026-03-06T20:46:00Z,83.00,19.00
2026-03-06T20:49:00Z,83.00,19.00
2026-03-06T20:53:00Z,83.00,19.00
2026-03-06T20:55:00Z,83.00,19.00
2026-03-06T20:56:00Z,83.00,19.00
2026-03-06T21:00:00Z,83.00,19.00
2026-03-06T21:01:00Z,83.00,19.00
2026-03-06T21:02:00Z,83.00,19.00
2026-03-06T21:06:00Z,83.00,19.00
2026-03-06T21:07:00Z,83.00,19.00
2026-03-06T21:09:00Z,83.00,19.00
2026-03-06T21:10:00Z,83.00,19.00
2026-03-06T21:11:00Z,83.00,19.00
2026-03-06T21:12:00Z,83.00,19.00
2026-03-06T21:13:00Z,83.00,19.00
2026-03-06T21:18:00Z,83.00,19.00
2026-03-06T21:21:00Z,83.00,19.00
2026-03-06T21:23:00Z,83.00,19.00
2026-03-06T21:24:00Z,83.00,19.00
2026-03-06T21:26:00Z,82.00,19.00
2026-03-06T21:31:00Z,82.00,19.00
2026-03-06T21:34:00Z,82.00,19.00
2026-03-06T21:35:00Z,82.00,19.00
2026-03-06T21:36:00Z,82.00,20.00
2026-03-06T21:40:00Z,82.00,20.00
2026-03-06T21:41:00Z,82.00,20.00
2026-03-06T21:42:00Z,82.00,20.00
2026-03-06T21:46:00Z,82.00,18.00
2026-03-06T21:48:00Z,82.00,20.00
2026-03-06T21:51:00Z,82.00,20.00
2026-03-06T21:54:00Z,82.00,20.00
2026-03-06T21:55:00Z,82.00,20.00
2026-03-06T22:01:00Z,82.00,20.00
2026-03-06T22:03:00Z,82.00,20.00
2026-03-06T22:07:00Z,82.00,20.39
2026-03-06T22:08:00Z,82.00,20.39
2026-03-06T22:13:00Z,82.00,20.39
2026-03-06T22:16:00Z,82.00,20.00
2026-03-06T22:18:00Z,82.00,20.00
2026-03-06T22:20:00Z,82.00,20.00
2026-03-06T22:21:00Z,82.00,20.00
2026-03-06T22:22:00Z,82.00,20.00
2026-03-06T22:25:00Z,82.00,20.00
2026-03-06T22:26:00Z,82.00,20.00
2026-03-06T22:27:00Z,82.00,19.00
2026-03-06T22:28:00Z,82.00,19.00
2026-03-06T22:30:00Z,82.00,20.00
2026-03-06T22:31:00Z,82.00,20.00
2026-03-06T22:32:00Z,82.00,20.00
2026-03-06T22:35:00Z,82.00,20.00
2026-03-06T22:36:00Z,82.00,20.00
2026-03-06T22:37:00Z,82.00,20.00
2026-03-06T22:40:00Z,82.00,20.00
2026-03-06T22:42:00Z,82.00,20.00
2026-03-06T22:43:00Z,82.00,20.00
2026-03-06T22:44:00Z,82.00,20.00
2026-03-06T22:45:00Z,81.98,20.00
2026-03-06T22:47:00Z,81.98,17.16
2026-03-06T22:48:00Z,81.17,19.00
2026-03-06T22:49:00Z,81.17,18.83
2026-03-06T22:50:00Z,82.00,19.00
2026-03-06T22:51:00Z,82.00,19.00
2026-03-06T22:52:00Z,82.00,19.00
2026-03-06T22:53:00Z,82.00,19.00
2026-03-06T22:54:00Z,82.77,19.00
2026-03-06T22:55:00Z,82.77,19.00
2026-03-06T22:56:00Z,83.00,19.00
2026-03-06T22:57:00Z,83.00,19.00
2026-03-06T22:59:00Z,82.00,18.00
2026-03-06T23:00:00Z,82.00,18.00
2026-03-06T23:01:00Z,82.00,18.00
2026-03-06T23:02:00Z,82.00,18.00
2026-03-06T23:03:00Z,83.00,18.00
2026-03-06T23:04:00Z,82.00,18.00
2026-03-06T23:05:00Z,83.00,18.00
2026-03-06T23:06:00Z,82.73,18.00
2026-03-06T23:07:00Z,81.77,19.00
2026-03-06T23:08:00Z,80.12,18.73
2026-03-06T23:09:00Z,82.55,17.48
2026-03-06T23:10:00Z,81.00,21.00
2026-03-06T23:11:00Z,81.00,19.08
2026-03-06T23:12:00Z,80.16,21.44
2026-03-06T23:13:00Z,80.82,19.86
2026-03-06T23:14:00Z,80.01,21.16
2026-03-06T23:15:00Z,79.55,23.00
2026-03-06T23:16:00Z,77.73,23.72
2026-03-06T23:17:00Z,80.20,21.47
2026-03-06T23:18:00Z,79.90,24.09
2026-03-06T23:19:00Z,77.18,24.64
2026-03-06T23:20:00Z,76.89,24.81
2026-03-06T23:21:00Z,76.17,25.32
2026-03-06T23:22:00Z,77.10,23.58
2026-03-06T23:23:00Z,77.03,24.76
2026-03-06T23:24:00Z,77.44,23.31
2026-03-06T23:25:00Z,75.66,26.61
2026-03-06T23:26:00Z,72.70,28.00
2026-03-06T23:27:00Z,73.00,27.34
2026-03-06T23:28:00Z,72.92,28.01
2026-03-06T23:29:00Z,74.23,27.16
2026-03-06T23:30:00Z,74.97,27.55
2026-03-06T23:31:00Z,74.69,26.29
2026-03-06T23:32:00Z,72.48,28.01
2026-03-06T23:33:00Z,71.86,29.43
2026-03-06T23:34:00Z,71.00,29.85
2026-03-06T23:35:00Z,71.00,30.00
2026-03-06T23:36:00Z,72.20,28.41
2026-03-06T23:37:00Z,73.51,26.90
2026-03-06T23:38:00Z,73.89,28.76
2026-03-06T23:39:00Z,74.69,25.93
2026-03-06T23:40:00Z,72.80,26.25
2026-03-06T23:41:00Z,72.42,30.00
2026-03-06T23:42:00Z,71.75,29.95
2026-03-06T23:43:00Z,72.75,30.18
2026-03-06T23:44:00Z,71.06,30.22
2026-03-06T23:45:00Z,72.49,28.10
2026-03-06T23:46:00Z,72.49,26.91
2026-03-06T23:47:00Z,74.12,27.85
2026-03-06T23:48:00Z,70.09,31.10
2026-03-06T23:49:00Z,67.58,32.84
2026-03-06T23:50:00Z,68.00,33.00
2026-03-06T23:51:00Z,65.05,33.63
2026-03-06T23:52:00Z,69.74,31.79
2026-03-06T23:53:00Z,66.50,33.49
2026-03-06T23:54:00Z,68.93,31.78
2026-03-06T23:55:00Z,69.25,33.09
2026-03-06T23:56:00Z,74.06,26.74
2026-03-06T23:57:00Z,69.22,30.41
2026-03-06T23:58:00Z,70.87,33.80
2026-03-06T23:59:00Z,69.72,36.87
2026-03-07T00:00:00Z,59.40,40.66
2026-03-07T00:01:00Z,51.01,49.78
2026-03-07T00:02:00Z,53.14,49.08
2026-03-07T00:03:00Z,50.45,46.97
2026-03-07T00:04:00Z,48.07,51.91
2026-03-07T00:05:00Z,47.62,52.59
2026-03-07T00:06:00Z,45.79,54.97
2026-03-07T00:07:00Z,46.80,55.63
2026-03-07T00:08:00Z,43.34,58.28
2026-03-07T00:09:00Z,41.17,61.53
2026-03-07T00:10:00Z,43.15,57.97
2026-03-07T00:11:00Z,48.15,54.43
2026-03-07T00:12:00Z,49.10,51.41
2026-03-07T00:13:00Z,49.20,51.86
2026-03-07T00:14:00Z,43.59,57.02
2026-03-07T00:15:00Z,43.15,57.95
2026-03-07T00:16:00Z,45.88,54.87
2026-03-07T00:17:00Z,47.19,53.62
2026-03-07T00:18:00Z,47.00,53.72
2026-03-07T00:19:00Z,49.08,49.85
2026-03-07T00:20:00Z,53.37,46.60
2026-03-07T00:21:00Z,47.50,52.85
2026-03-07T00:22:00Z,44.00,56.36
2026-03-07T00:23:00Z,46.78,54.42
2026-03-07T00:24:00Z,45.03,53.99
2026-03-07T00:25:00Z,44.11,55.44
2026-03-07T00:26:00Z,45.97,55.22
2026-03-07T00:27:00Z,45.99,53.66
2026-03-07T00:28:00Z,48.10,52.30
2026-03-07T00:29:00Z,50.94,51.39
2026-03-07T00:30:00Z,61.08,36.22
2026-03-07T00:31:00Z,68.48,31.33
2026-03-07T00:32:00Z,69.71,30.96
2026-03-07T00:33:00Z,68.96,32.76
2026-03-07T00:34:00Z,69.53,31.70
2026-03-07T00:35:00Z,69.37,32.05
2026-03-07T00:36:00Z,70.02,31.87
2026-03-07T00:37:00Z,69.89,29.52
2026-03-07T00:38:00Z,69.22,29.13
2026-03-07T00:39:00Z,68.44,33.63
2026-03-07T00:40:00Z,62.73,36.91
2026-03-07T00:41:00Z,68.12,31.68
2026-03-07T00:42:00Z,71.55,29.11
2026-03-07T00:43:00Z,72.13,28.00
2026-03-07T00:44:00Z,72.34,28.92
2026-03-07T00:45:00Z,72.29,27.17
2026-03-07T00:46:00Z,75.94,26.60
2026-03-07T00:47:00Z,72.53,28.22
2026-03-07T00:48:00Z,67.58,34.42
2026-03-07T00:49:00Z,61.39,36.69
2026-03-07T00:50:00Z,63.32,36.87
2026-03-07T00:51:00Z,68.05,31.55
2026-03-07T00:52:00Z,71.25,28.72
2026-03-07T00:53:00Z,77.10,24.20
2026-03-07T00:54:00Z,86.07,12.74
2026-03-07T00:55:00Z,92.65,7.05
2026-03-07T00:56:00Z,92.56,7.62
2026-03-07T00:57:00Z,93.41,6.66
2026-03-07T00:58:00Z,94.01,6.04
2026-03-07T00:59:00Z,93.85,6.07
2026-03-07T01:00:00Z,93.00,6.84
2026-03-07T01:01:00Z,92.13,7.28
2026-03-07T01:02:00Z,93.94,6.12
2026-03-07T01:03:00Z,92.11,9.21
2026-03-07T01:04:00Z,91.72,8.95
2026-03-07T01:05:00Z,90.99,9.02
2026-03-07T01:06:00Z,92.00,8.63
2026-03-07T01:07:00Z,94.26,4.94
2026-03-07T01:08:00Z,95.12,3.90
2026-03-07T01:09:00Z,95.08,5.16
2026-03-07T01:10:00Z,93.63,6.97
2026-03-07T01:11:00Z,93.10,7.02
2026-03-07T01:12:00Z,90.92,8.41
2026-03-07T01:13:00Z,90.95,10.11
2026-03-07T01:14:00Z,92.83,6.72
2026-03-07T01:15:00Z,92.37,8.53
2026-03-07T01:16:00Z,95.48,4.92
2026-03-07T01:17:00Z,95.03,4.81
2026-03-07T01:18:00Z,94.66,6.00
2026-03-07T01:19:00Z,96.27,5.16
2026-03-07T01:20:00Z,96.22,4.53
2026-03-07T01:21:00Z,95.88,4.92
2026-03-07T01:22:00Z,96.54,5.51
2026-03-07T01:23:00Z,98.48,2.38
2026-03-07T01:24:00Z,99.00,1.00
2026-03-07T01:25:00Z,99.00,1.00
2026-03-07T01:26:00Z,99.00,1.00
