# event_ticker=KXATPMATCH-26MAR24ETCPAU
# final_score=6-1 6-3
# score_resolution=1-6 3-6
# match_winner=Tommy Paul
# fav_player=Tomas Martin Etcheverry
# dog_player=Tommy Paul
# kalshi_date=2026-03-24
timestamp,Tomas Martin Etcheverry,Tommy Paul
2026-03-24T11:46:00Z,31.00,71.00
2026-03-24T11:47:00Z,31.00,71.00
2026-03-24T11:49:00Z,30.00,71.00
2026-03-24T11:57:00Z,31.00,71.00
2026-03-24T12:01:00Z,30.00,71.00
2026-03-24T12:06:00Z,30.00,71.00
2026-03-24T12:11:00Z,30.00,71.00
2026-03-24T12:13:00Z,30.00,71.00
2026-03-24T12:14:00Z,31.00,71.00
2026-03-24T12:17:00Z,30.00,71.00
2026-03-24T12:20:00Z,30.00,71.00
2026-03-24T12:22:00Z,30.00,71.00
2026-03-24T12:27:00Z,30.00,71.00
2026-03-24T12:32:00Z,30.00,71.00
2026-03-24T12:36:00Z,31.00,71.00
2026-03-24T12:38:00Z,30.00,71.00
2026-03-24T12:43:00Z,30.00,71.00
2026-03-24T12:48:00Z,30.00,71.00
2026-03-24T12:53:00Z,30.00,71.00
2026-03-24T12:58:00Z,30.00,71.00
2026-03-24T13:04:00Z,30.00,71.00
2026-03-24T13:09:00Z,30.00,71.00
2026-03-24T13:11:00Z,31.00,71.00
2026-03-24T13:14:00Z,30.00,71.00
2026-03-24T13:20:00Z,30.00,71.00
2026-03-24T13:21:00Z,30.00,71.00
2026-03-24T13:22:00Z,30.00,71.00
2026-03-24T13:23:00Z,30.00,71.00
2026-03-24T13:24:00Z,30.00,70.00
2026-03-24T13:26:00Z,31.00,70.00
2026-03-24T13:28:00Z,31.00,71.09
2026-03-24T13:29:00Z,31.00,71.98
2026-03-24T13:30:00Z,31.00,71.98
2026-03-24T13:33:00Z,31.00,71.00
2026-03-24T13:36:00Z,31.00,71.00
2026-03-24T13:38:00Z,31.00,71.80
2026-03-24T13:44:00Z,31.00,70.00
2026-03-24T13:46:00Z,31.00,70.00
2026-03-24T13:48:00Z,31.00,70.00
2026-03-24T13:50:00Z,31.00,70.00
2026-03-24T13:51:00Z,31.00,71.00
2026-03-24T13:52:00Z,31.00,71.00
2026-03-24T13:54:00Z,31.00,71.00
2026-03-24T13:55:00Z,31.00,71.53
2026-03-24T13:58:00Z,31.00,71.00
2026-03-24T14:00:00Z,31.00,71.00
2026-03-24T14:03:00Z,31.00,70.00
2026-03-24T14:05:00Z,31.00,70.00
2026-03-24T14:10:00Z,31.00,71.00
2026-03-24T14:11:00Z,30.55,70.00
2026-03-24T14:12:00Z,31.00,71.00
2026-03-24T14:14:00Z,31.00,70.00
2026-03-24T14:15:00Z,31.00,71.99
2026-03-24T14:16:00Z,31.00,72.00
2026-03-24T14:17:00Z,31.00,72.00
2026-03-24T14:18:00Z,31.00,72.00
2026-03-24T14:19:00Z,31.00,72.00
2026-03-24T14:20:00Z,31.00,72.00
2026-03-24T14:21:00Z,30.00,72.00
2026-03-24T14:22:00Z,30.00,72.02
2026-03-24T14:23:00Z,30.00,72.00
2026-03-24T14:24:00Z,30.98,72.00
2026-03-24T14:25:00Z,30.98,72.00
2026-03-24T14:26:00Z,30.98,72.00
2026-03-24T14:27:00Z,30.98,72.38
2026-03-24T14:28:00Z,30.98,72.81
2026-03-24T14:29:00Z,30.98,72.00
2026-03-24T14:30:00Z,30.98,72.00
2026-03-24T14:31:00Z,31.00,72.00
2026-03-24T14:32:00Z,31.00,72.00
2026-03-24T14:33:00Z,31.00,72.19
2026-03-24T14:34:00Z,31.00,72.00
2026-03-24T14:35:00Z,31.00,72.57
2026-03-24T14:36:00Z,31.00,72.00
2026-03-24T14:37:00Z,31.00,72.04
2026-03-24T14:38:00Z,31.00,72.00
2026-03-24T14:39:00Z,31.00,72.00
2026-03-24T14:40:00Z,31.00,72.00
2026-03-24T14:41:00Z,31.00,72.00
2026-03-24T14:42:00Z,31.00,72.00
2026-03-24T14:43:00Z,31.00,72.00
2026-03-24T14:44:00Z,31.00,72.73
2026-03-24T14:45:00Z,30.00,72.06
2026-03-24T14:46:00Z,30.00,72.40
2026-03-24T14:47:00Z,31.00,72.00
2026-03-24T14:48:00Z,31.00,72.00
2026-03-24T14:49:00Z,31.00,72.00
2026-03-24T14:50:00Z,31.00,72.00
2026-03-24T14:51:00Z,31.00,72.00
2026-03-24T14:52:00Z,31.00,72.00
2026-03-24T14:53:00Z,31.00,72.00
2026-03-24T14:54:00Z,31.00,72.00
2026-03-24T14:55:00Z,31.00,72.00
2026-03-24T14:56:00Z,31.00,72.00
2026-03-24T14:57:00Z,31.00,72.73
2026-03-24T14:58:00Z,31.00,72.00
2026-03-24T15:00:00Z,31.00,72.00
2026-03-24T15:01:00Z,31.00,72.00
2026-03-24T15:02:00Z,31.00,72.00
2026-03-24T15:03:00Z,31.00,72.00
2026-03-24T15:04:00Z,31.00,72.00
2026-03-24T15:05:00Z,31.00,72.07
2026-03-24T15:06:00Z,31.00,72.67
2026-03-24T15:07:00Z,31.00,72.67
2026-03-24T15:08:00Z,31.00,72.00
2026-03-24T15:09:00Z,31.00,72.00
2026-03-24T15:10:00Z,31.00,72.00
2026-03-24T15:11:00Z,31.00,72.00
2026-03-24T15:12:00Z,31.00,72.07
2026-03-24T15:13:00Z,31.00,72.00
2026-03-24T15:14:00Z,31.00,72.21
2026-03-24T15:15:00Z,31.00,72.00
2026-03-24T15:17:00Z,31.00,72.17
2026-03-24T15:18:00Z,31.00,72.00
2026-03-24T15:19:00Z,31.00,72.29
2026-03-24T15:20:00Z,31.00,72.00
2026-03-24T15:21:00Z,31.00,72.00
2026-03-24T15:22:00Z,31.00,72.00
2026-03-24T15:23:00Z,31.00,72.00
2026-03-24T15:24:00Z,31.00,72.00
2026-03-24T15:25:00Z,31.00,72.00
2026-03-24T15:26:00Z,31.00,72.00
2026-03-24T15:27:00Z,31.00,72.00
2026-03-24T15:28:00Z,30.00,72.00
2026-03-24T15:30:00Z,31.00,72.00
2026-03-24T15:33:00Z,31.00,73.00
2026-03-24T15:40:00Z,31.00,73.00
2026-03-24T15:41:00Z,31.00,73.00
2026-03-24T15:44:00Z,31.00,72.00
2026-03-24T15:45:00Z,31.00,73.00
2026-03-24T15:49:00Z,31.00,72.00
2026-03-24T15:50:00Z,31.00,73.00
2026-03-24T15:51:00Z,31.00,73.00
2026-03-24T15:52:00Z,31.00,73.00
2026-03-24T15:53:00Z,31.00,73.00
2026-03-24T15:55:00Z,31.00,72.29
2026-03-24T15:56:00Z,31.00,72.00
2026-03-24T15:57:00Z,31.00,72.00
2026-03-24T15:58:00Z,31.00,73.00
2026-03-24T15:59:00Z,31.00,73.00
2026-03-24T16:01:00Z,31.00,73.00
2026-03-24T16:02:00Z,31.00,73.00
2026-03-24T16:03:00Z,31.00,73.00
2026-03-24T16:06:00Z,31.00,73.00
2026-03-24T16:10:00Z,31.00,73.00
2026-03-24T16:11:00Z,31.00,72.00
2026-03-24T16:14:00Z,31.00,73.00
2026-03-24T16:16:00Z,30.91,73.00
2026-03-24T16:19:00Z,30.91,73.00
2026-03-24T16:22:00Z,30.91,73.00
2026-03-24T16:25:00Z,29.79,73.00
2026-03-24T16:26:00Z,29.79,73.00
2026-03-24T16:27:00Z,29.79,72.95
2026-03-24T16:28:00Z,29.79,72.00
2026-03-24T16:31:00Z,29.79,72.00
2026-03-24T16:34:00Z,29.79,73.00
2026-03-24T16:35:00Z,29.79,73.00
2026-03-24T16:36:00Z,29.00,73.00
2026-03-24T16:37:00Z,29.00,73.00
2026-03-24T16:38:00Z,29.00,73.00
2026-03-24T16:40:00Z,29.00,73.00
2026-03-24T16:42:00Z,29.00,73.00
2026-03-24T16:43:00Z,29.00,72.33
2026-03-24T16:44:00Z,29.00,72.00
2026-03-24T16:45:00Z,29.00,72.00
2026-03-24T16:46:00Z,29.00,72.00
2026-03-24T16:48:00Z,29.00,72.00
2026-03-24T16:51:00Z,28.00,72.00
2026-03-24T16:53:00Z,29.00,72.00
2026-03-24T16:56:00Z,29.00,73.00
2026-03-24T16:57:00Z,29.00,72.00
2026-03-24T16:59:00Z,27.50,72.00
2026-03-24T17:01:00Z,28.00,72.00
2026-03-24T17:05:00Z,28.00,73.00
2026-03-24T17:07:00Z,28.00,73.00
2026-03-24T17:08:00Z,28.00,73.00
2026-03-24T17:10:00Z,28.00,73.00
2026-03-24T17:13:00Z,28.00,73.00
2026-03-24T17:17:00Z,28.00,73.00
2026-03-24T17:18:00Z,28.00,73.00
2026-03-24T17:21:00Z,28.00,72.96
2026-03-24T17:25:00Z,28.00,72.00
2026-03-24T17:27:00Z,28.00,73.00
2026-03-24T17:28:00Z,28.00,73.00
2026-03-24T17:33:00Z,28.00,73.00
2026-03-24T17:35:00Z,28.00,73.00
2026-03-24T17:37:00Z,28.00,73.00
2026-03-24T17:40:00Z,28.00,73.00
2026-03-24T17:41:00Z,28.00,72.75
2026-03-24T17:42:00Z,28.00,72.75
2026-03-24T17:43:00Z,28.00,72.00
2026-03-24T17:44:00Z,28.00,72.00
2026-03-24T17:45:00Z,28.00,73.00
2026-03-24T17:46:00Z,28.00,73.00
2026-03-24T17:48:00Z,28.00,73.00
2026-03-24T17:49:00Z,28.00,73.00
2026-03-24T17:50:00Z,27.78,72.68
2026-03-24T17:51:00Z,28.00,73.00
2026-03-24T17:53:00Z,27.00,73.00
2026-03-24T17:54:00Z,28.00,73.00
2026-03-24T17:55:00Z,28.00,72.00
2026-03-24T17:56:00Z,28.00,73.00
2026-03-24T17:58:00Z,28.00,73.00
2026-03-24T17:59:00Z,28.00,73.00
2026-03-24T18:01:00Z,28.00,73.00
2026-03-24T18:02:00Z,28.00,73.00
2026-03-24T18:05:00Z,28.00,72.48
2026-03-24T18:06:00Z,28.00,72.48
2026-03-24T18:08:00Z,28.00,73.00
2026-03-24T18:09:00Z,28.00,73.00
2026-03-24T18:11:00Z,27.00,73.00
2026-03-24T18:13:00Z,27.00,73.00
2026-03-24T18:14:00Z,27.00,73.00
2026-03-24T18:16:00Z,28.00,73.00
2026-03-24T18:17:00Z,28.00,73.00
2026-03-24T18:18:00Z,27.00,73.00
2026-03-24T18:19:00Z,28.00,73.00
2026-03-24T18:21:00Z,28.00,73.00
2026-03-24T18:23:00Z,28.00,73.00
2026-03-24T18:24:00Z,28.00,73.00
2026-03-24T18:27:00Z,28.00,73.00
2026-03-24T18:28:00Z,28.00,74.00
2026-03-24T18:29:00Z,28.00,74.00
2026-03-24T18:30:00Z,28.00,72.00
2026-03-24T18:31:00Z,28.00,72.00
2026-03-24T18:32:00Z,28.00,72.00
2026-03-24T18:33:00Z,28.00,74.00
2026-03-24T18:34:00Z,28.00,72.00
2026-03-24T18:35:00Z,28.00,72.00
2026-03-24T18:36:00Z,27.91,74.00
2026-03-24T18:37:00Z,28.00,74.00
2026-03-24T18:38:00Z,28.00,74.00
2026-03-24T18:39:00Z,28.00,74.00
2026-03-24T18:40:00Z,28.00,74.00
2026-03-24T18:41:00Z,28.00,74.00
2026-03-24T18:42:00Z,28.00,73.05
2026-03-24T18:43:00Z,28.00,74.00
2026-03-24T18:44:00Z,28.00,74.00
2026-03-24T18:45:00Z,28.00,74.00
2026-03-24T18:46:00Z,27.95,74.00
2026-03-24T18:47:00Z,28.00,74.00
2026-03-24T18:48:00Z,28.00,74.00
2026-03-24T18:49:00Z,28.00,74.00
2026-03-24T18:50:00Z,28.00,74.00
2026-03-24T18:51:00Z,28.00,74.00
2026-03-24T18:52:00Z,28.00,74.00
2026-03-24T18:53:00Z,27.31,73.99
2026-03-24T18:54:00Z,28.00,73.26
2026-03-24T18:55:00Z,28.00,74.00
2026-03-24T18:56:00Z,28.00,73.00
2026-03-24T18:57:00Z,27.98,74.00
2026-03-24T18:58:00Z,28.00,74.00
2026-03-24T18:59:00Z,28.00,74.00
2026-03-24T19:00:00Z,28.00,74.00
2026-03-24T19:01:00Z,28.00,74.00
2026-03-24T19:02:00Z,28.00,74.00
2026-03-24T19:03:00Z,28.00,74.00
2026-03-24T19:04:00Z,28.00,74.00
2026-03-24T19:05:00Z,28.00,74.00
2026-03-24T19:06:00Z,28.00,74.00
2026-03-24T19:07:00Z,28.00,74.00
2026-03-24T19:08:00Z,28.00,74.00
2026-03-24T19:09:00Z,28.00,74.00
2026-03-24T19:10:00Z,28.00,73.96
2026-03-24T19:11:00Z,28.00,73.96
2026-03-24T19:12:00Z,27.00,74.00
2026-03-24T19:13:00Z,28.00,74.00
2026-03-24T19:14:00Z,28.00,73.99
2026-03-24T19:15:00Z,27.99,73.99
2026-03-24T19:16:00Z,28.00,73.99
2026-03-24T19:17:00Z,27.00,73.79
2026-03-24T19:18:00Z,28.00,73.79
2026-03-24T19:19:00Z,28.00,74.00
2026-03-24T19:20:00Z,28.00,74.00
2026-03-24T19:21:00Z,28.00,74.00
2026-03-24T19:22:00Z,28.00,74.00
2026-03-24T19:23:00Z,28.00,74.00
2026-03-24T19:24:00Z,28.00,74.00
2026-03-24T19:25:00Z,28.00,73.50
2026-03-24T19:26:00Z,28.00,73.50
2026-03-24T19:27:00Z,28.00,74.00
2026-03-24T19:28:00Z,27.00,73.92
2026-03-24T19:29:00Z,27.00,73.00
2026-03-24T19:30:00Z,28.00,74.00
2026-03-24T19:31:00Z,28.00,74.00
2026-03-24T19:32:00Z,27.10,73.14
2026-03-24T19:33:00Z,28.00,73.14
2026-03-24T19:34:00Z,28.00,74.00
2026-03-24T19:35:00Z,28.00,74.00
2026-03-24T19:36:00Z,28.00,73.00
2026-03-24T19:37:00Z,28.00,73.00
2026-03-24T19:38:00Z,28.00,73.00
2026-03-24T19:39:00Z,28.00,73.00
2026-03-24T19:40:00Z,28.00,73.00
2026-03-24T19:41:00Z,27.74,74.00
2026-03-24T19:42:00Z,28.00,73.00
2026-03-24T19:43:00Z,28.00,74.00
2026-03-24T19:44:00Z,27.86,74.00
2026-03-24T19:45:00Z,28.00,74.00
2026-03-24T19:46:00Z,28.00,74.00
2026-03-24T19:47:00Z,28.00,73.50
2026-03-24T19:48:00Z,28.00,73.50
2026-03-24T19:49:00Z,28.00,73.06
2026-03-24T19:50:00Z,28.00,74.00
2026-03-24T19:51:00Z,28.00,74.00
2026-03-24T19:53:00Z,28.00,73.06
2026-03-24T19:54:00Z,28.00,74.00
2026-03-24T19:55:00Z,28.00,74.00
2026-03-24T19:59:00Z,28.00,73.01
2026-03-24T20:00:00Z,28.00,74.00
2026-03-24T20:01:00Z,28.00,74.00
2026-03-24T20:02:00Z,27.42,74.00
2026-03-24T20:03:00Z,27.42,74.00
2026-03-24T20:04:00Z,28.00,74.00
2026-03-24T20:05:00Z,28.00,74.00
2026-03-24T20:06:00Z,28.00,74.00
2026-03-24T20:07:00Z,28.00,74.00
2026-03-24T20:08:00Z,28.00,74.00
2026-03-24T20:10:00Z,28.00,73.53
2026-03-24T20:11:00Z,28.00,74.00
2026-03-24T20:12:00Z,28.00,74.00
2026-03-24T20:13:00Z,28.00,74.00
2026-03-24T20:14:00Z,28.00,74.00
2026-03-24T20:15:00Z,28.00,74.00
2026-03-24T20:16:00Z,28.00,74.00
2026-03-24T20:17:00Z,27.60,74.00
2026-03-24T20:18:00Z,27.61,73.44
2026-03-24T20:19:00Z,28.00,74.00
2026-03-24T20:20:00Z,28.00,73.95
2026-03-24T20:21:00Z,28.00,74.00
2026-03-24T20:22:00Z,28.11,73.00
2026-03-24T20:23:00Z,28.92,73.12
2026-03-24T20:24:00Z,29.00,72.98
2026-03-24T20:25:00Z,28.95,72.95
2026-03-24T20:26:00Z,28.92,72.91
2026-03-24T20:27:00Z,28.48,73.00
2026-03-24T20:28:00Z,28.89,73.00
2026-03-24T20:29:00Z,28.85,73.00
2026-03-24T20:30:00Z,28.97,72.92
2026-03-24T20:31:00Z,29.94,72.34
2026-03-24T20:32:00Z,29.55,73.00
2026-03-24T20:33:00Z,30.00,73.00
2026-03-24T20:34:00Z,30.00,72.92
2026-03-24T20:35:00Z,30.00,72.92
2026-03-24T20:36:00Z,30.34,72.29
2026-03-24T20:37:00Z,32.65,72.36
2026-03-24T20:38:00Z,29.44,72.89
2026-03-24T20:39:00Z,29.73,72.62
2026-03-24T20:40:00Z,27.90,74.61
2026-03-24T20:41:00Z,27.41,74.51
2026-03-24T20:42:00Z,27.67,74.84
2026-03-24T20:43:00Z,26.51,75.07
2026-03-24T20:44:00Z,26.92,74.16
2026-03-24T20:45:00Z,26.63,74.87
2026-03-24T20:46:00Z,26.76,74.95
2026-03-24T20:47:00Z,24.90,78.72
2026-03-24T20:48:00Z,15.38,85.59
2026-03-24T20:49:00Z,14.22,86.55
2026-03-24T20:50:00Z,12.94,88.00
2026-03-24T20:51:00Z,12.97,87.23
2026-03-24T20:52:00Z,13.32,87.07
2026-03-24T20:53:00Z,13.47,87.00
2026-03-24T20:54:00Z,14.16,87.66
2026-03-24T20:55:00Z,14.00,87.17
2026-03-24T20:56:00Z,14.92,86.76
2026-03-24T20:57:00Z,13.15,87.99
2026-03-24T20:58:00Z,13.13,88.28
2026-03-24T20:59:00Z,13.06,88.21
2026-03-24T21:00:00Z,12.99,88.75
2026-03-24T21:01:00Z,12.18,89.04
2026-03-24T21:02:00Z,12.02,89.00
2026-03-24T21:03:00Z,11.76,89.53
2026-03-24T21:04:00Z,9.84,91.18
2026-03-24T21:05:00Z,8.70,91.90
2026-03-24T21:06:00Z,9.32,91.10
2026-03-24T21:07:00Z,8.95,92.13
2026-03-24T21:08:00Z,8.64,92.40
2026-03-24T21:09:00Z,8.26,92.55
2026-03-24T21:10:00Z,8.02,91.95
2026-03-24T21:11:00Z,8.56,92.52
2026-03-24T21:12:00Z,8.54,92.61
2026-03-24T21:13:00Z,7.24,93.51
2026-03-24T21:14:00Z,8.97,91.44
2026-03-24T21:15:00Z,9.82,90.96
2026-03-24T21:16:00Z,9.33,91.34
2026-03-24T21:17:00Z,8.37,92.99
2026-03-24T21:18:00Z,8.19,92.56
2026-03-24T21:19:00Z,9.79,91.74
2026-03-24T21:20:00Z,9.99,90.49
2026-03-24T21:21:00Z,9.97,90.95
2026-03-24T21:22:00Z,10.00,90.99
2026-03-24T21:23:00Z,9.99,91.11
2026-03-24T21:24:00Z,9.10,92.09
2026-03-24T21:25:00Z,7.49,93.16
2026-03-24T21:26:00Z,5.99,94.33
2026-03-24T21:27:00Z,8.21,93.09
2026-03-24T21:28:00Z,8.34,92.26
2026-03-24T21:29:00Z,8.64,92.92
2026-03-24T21:30:00Z,6.27,94.09
2026-03-24T21:31:00Z,2.80,96.93
2026-03-24T21:32:00Z,2.59,98.02
2026-03-24T21:33:00Z,2.23,98.63
2026-03-24T21:34:00Z,2.25,97.98
2026-03-24T21:35:00Z,2.00,98.00
2026-03-24T21:36:00Z,2.29,98.86
2026-03-24T21:37:00Z,3.68,96.62
2026-03-24T21:38:00Z,4.25,96.06
2026-03-24T21:39:00Z,2.74,97.97
2026-03-24T21:40:00Z,2.68,98.02
2026-03-24T21:41:00Z,3.18,98.10
2026-03-24T21:42:00Z,1.93,98.00
2026-03-24T21:43:00Z,2.00,98.01
2026-03-24T21:44:00Z,2.17,97.79
2026-03-24T21:45:00Z,2.80,97.22
2026-03-24T21:46:00Z,2.19,98.00
2026-03-24T21:47:00Z,1.01,98.99
2026-03-24T21:48:00Z,1.00,99.00
2026-03-24T21:49:00Z,1.00,99.00
2026-03-24T21:50:00Z,1.00,99.00
2026-03-24T21:51:00Z,1.00,99.00
2026-03-24T21:52:00Z,1.00,99.00
2026-03-24T21:53:00Z,1.00,99.00
2026-03-24T21:54:00Z,1.00,99.00
2026-03-24T21:56:00Z,1.00,99.00
2026-03-24T21:57:00Z,1.00,99.00
2026-03-24T21:58:00Z,1.00,99.00
2026-03-24T21:59:00Z,1.00,99.00
2026-03-24T22:00:00Z,1.00,99.00
2026-03-24T22:01:00Z,1.00,99.00
2026-03-24T22:02:00Z,1.00,99.00
