# event_ticker=KXATPMATCH-26FEB01BASNAR
# final_score=6-3 6-3
# match_winner=Luca Nardi
# fav_player=Luca Nardi
# dog_player=Nikoloz Basilashvili
# kalshi_date=2026-02-01
timestamp,Luca Nardi,Nikoloz Basilashvili
2026-02-04T05:39:00Z,58.00,43.00
2026-02-04T05:40:00Z,58.00,43.00
2026-02-04T05:45:00Z,58.00,43.00
2026-02-04T05:47:00Z,58.00,43.00
2026-02-04T05:48:00Z,58.00,43.00
2026-02-04T05:49:00Z,58.00,43.00
2026-02-04T05:52:00Z,58.00,43.00
2026-02-04T05:53:00Z,58.00,43.00
2026-02-04T05:58:00Z,58.00,43.00
2026-02-04T06:00:00Z,58.00,43.00
2026-02-04T06:01:00Z,58.00,43.00
2026-02-04T06:03:00Z,57.00,43.00
2026-02-04T06:05:00Z,58.00,43.00
2026-02-04T06:07:00Z,58.00,43.00
2026-02-04T06:09:00Z,58.00,43.00
2026-02-04T06:12:00Z,58.00,43.00
2026-02-04T06:13:00Z,58.00,42.00
2026-02-04T06:15:00Z,58.00,43.00
2026-02-04T06:17:00Z,58.00,43.73
2026-02-04T06:18:00Z,58.00,43.73
2026-02-04T06:19:00Z,58.00,43.73
2026-02-04T06:21:00Z,58.00,43.73
2026-02-04T06:22:00Z,58.00,43.73
2026-02-04T06:23:00Z,59.00,43.73
2026-02-04T06:24:00Z,59.00,43.73
2026-02-04T06:25:00Z,59.01,43.73
2026-02-04T06:26:00Z,59.00,43.73
2026-02-04T06:27:00Z,59.00,43.73
2026-02-04T06:28:00Z,59.00,43.00
2026-02-04T06:29:00Z,59.00,43.00
2026-02-04T06:31:00Z,59.00,43.00
2026-02-04T06:32:00Z,58.55,43.00
2026-02-04T06:33:00Z,59.00,43.00
2026-02-04T06:34:00Z,59.00,43.00
2026-02-04T06:35:00Z,59.00,43.00
2026-02-04T06:36:00Z,59.00,43.00
2026-02-04T06:38:00Z,59.00,43.00
2026-02-04T06:39:00Z,59.00,43.00
2026-02-04T06:40:00Z,59.00,43.00
2026-02-04T06:41:00Z,59.00,42.00
2026-02-04T06:42:00Z,59.00,42.00
2026-02-04T06:43:00Z,59.00,43.00
2026-02-04T06:45:00Z,59.00,43.00
2026-02-04T06:46:00Z,59.00,43.00
2026-02-04T06:47:00Z,59.00,43.00
2026-02-04T06:48:00Z,59.00,42.00
2026-02-04T06:49:00Z,60.00,42.00
2026-02-04T06:50:00Z,60.00,42.00
2026-02-04T06:51:00Z,60.00,43.00
2026-02-04T06:52:00Z,60.00,43.00
2026-02-04T06:53:00Z,60.00,43.00
2026-02-04T06:54:00Z,60.00,43.00
2026-02-04T06:55:00Z,60.00,43.00
2026-02-04T06:56:00Z,60.00,43.00
2026-02-04T06:58:00Z,60.29,43.00
2026-02-04T06:59:00Z,60.00,43.00
2026-02-04T07:01:00Z,60.00,43.00
2026-02-04T07:03:00Z,58.60,43.00
2026-02-04T07:04:00Z,60.00,43.00
2026-02-04T07:05:00Z,59.00,43.00
2026-02-04T07:06:00Z,59.00,43.00
2026-02-04T07:07:00Z,59.00,43.00
2026-02-04T07:08:00Z,59.00,43.00
2026-02-04T07:09:00Z,59.00,43.00
2026-02-04T07:10:00Z,59.21,43.00
2026-02-04T07:11:00Z,60.00,43.00
2026-02-04T07:12:00Z,59.44,43.00
2026-02-04T07:13:00Z,59.00,43.00
2026-02-04T07:14:00Z,59.00,43.00
2026-02-04T07:15:00Z,58.01,43.00
2026-02-04T07:16:00Z,59.00,43.00
2026-02-04T07:18:00Z,59.63,43.00
2026-02-04T07:19:00Z,60.00,43.00
2026-02-04T07:21:00Z,59.00,43.00
2026-02-04T07:22:00Z,59.00,43.00
2026-02-04T07:23:00Z,60.00,42.00
2026-02-04T07:24:00Z,60.00,41.99
2026-02-04T07:25:00Z,60.99,41.25
2026-02-04T07:26:00Z,60.90,41.25
2026-02-04T07:27:00Z,60.87,41.00
2026-02-04T07:28:00Z,60.87,41.00
2026-02-04T07:30:00Z,60.00,41.00
2026-02-04T07:31:00Z,60.00,41.00
2026-02-04T07:32:00Z,60.00,41.00
2026-02-04T07:34:00Z,59.70,41.00
2026-02-04T07:36:00Z,60.00,41.00
2026-02-04T07:37:00Z,61.00,41.00
2026-02-04T07:38:00Z,61.00,41.00
2026-02-04T07:39:00Z,61.00,41.00
2026-02-04T07:40:00Z,61.00,41.00
2026-02-04T07:41:00Z,61.00,41.00
2026-02-04T07:43:00Z,61.00,41.00
2026-02-04T07:45:00Z,61.00,41.00
2026-02-04T07:46:00Z,60.00,41.00
2026-02-04T07:47:00Z,60.00,41.00
2026-02-04T07:48:00Z,60.00,41.00
2026-02-04T07:50:00Z,60.00,41.00
2026-02-04T07:51:00Z,60.00,41.00
2026-02-04T07:52:00Z,60.00,40.00
2026-02-04T07:53:00Z,61.00,40.00
2026-02-04T07:54:00Z,60.94,40.00
2026-02-04T07:55:00Z,61.00,40.00
2026-02-04T07:56:00Z,61.00,40.00
2026-02-04T07:59:00Z,60.00,40.00
2026-02-04T08:00:00Z,60.00,40.00
2026-02-04T08:07:00Z,61.00,40.00
2026-02-04T08:08:00Z,61.00,41.00
2026-02-04T08:09:00Z,60.00,41.00
2026-02-04T08:10:00Z,60.00,41.00
2026-02-04T08:12:00Z,61.00,41.00
2026-02-04T08:13:00Z,61.00,41.00
2026-02-04T08:15:00Z,61.00,41.00
2026-02-04T08:23:00Z,61.00,41.00
2026-02-04T08:24:00Z,61.00,41.00
2026-02-04T08:25:00Z,61.00,41.00
2026-02-04T08:29:00Z,61.00,41.00
2026-02-04T08:30:00Z,61.00,41.00
2026-02-04T08:31:00Z,61.00,41.00
2026-02-04T08:33:00Z,61.00,41.00
2026-02-04T08:34:00Z,61.00,41.00
2026-02-04T08:37:00Z,61.00,41.00
2026-02-04T08:38:00Z,60.01,41.00
2026-02-04T08:47:00Z,61.00,41.00
2026-02-04T08:53:00Z,61.00,40.00
2026-02-04T08:54:00Z,61.00,40.00
2026-02-04T08:55:00Z,61.00,40.00
2026-02-04T08:57:00Z,61.00,40.00
2026-02-04T09:00:00Z,61.00,40.00
2026-02-04T09:03:00Z,61.00,40.00
2026-02-04T09:04:00Z,61.00,40.00
2026-02-04T09:08:00Z,61.00,40.00
2026-02-04T09:12:00Z,61.00,39.54
2026-02-04T09:15:00Z,61.00,40.00
2026-02-04T09:16:00Z,60.00,40.00
2026-02-04T09:19:00Z,60.00,41.00
2026-02-04T09:22:00Z,60.00,41.00
2026-02-04T09:23:00Z,60.00,41.00
2026-02-04T09:26:00Z,60.00,41.00
2026-02-04T09:32:00Z,60.00,41.00
2026-02-04T09:37:00Z,60.00,41.63
2026-02-04T09:39:00Z,59.00,41.63
2026-02-04T09:45:00Z,59.00,42.00
2026-02-04T09:52:00Z,59.00,42.00
2026-02-04T09:55:00Z,59.00,42.00
2026-02-04T09:56:00Z,58.00,42.00
2026-02-04T09:59:00Z,59.19,42.00
2026-02-04T10:01:00Z,59.19,42.00
2026-02-04T10:03:00Z,59.00,42.00
2026-02-04T10:05:00Z,59.00,42.00
2026-02-04T10:06:00Z,59.51,42.00
2026-02-04T10:07:00Z,59.00,42.00
2026-02-04T10:08:00Z,58.00,42.00
2026-02-04T10:09:00Z,60.00,42.00
2026-02-04T10:15:00Z,60.00,42.00
2026-02-04T10:16:00Z,60.00,42.00
2026-02-04T10:17:00Z,60.00,42.00
2026-02-04T10:20:00Z,60.00,42.00
2026-02-04T10:22:00Z,60.00,42.00
2026-02-04T10:24:00Z,60.00,42.00
2026-02-04T10:26:00Z,59.00,42.00
2026-02-04T10:27:00Z,59.00,42.00
2026-02-04T10:28:00Z,59.00,42.90
2026-02-04T10:31:00Z,59.00,42.90
2026-02-04T10:33:00Z,59.00,42.90
2026-02-04T10:34:00Z,59.00,42.90
2026-02-04T10:36:00Z,59.00,42.00
2026-02-04T10:37:00Z,59.00,42.00
2026-02-04T10:38:00Z,59.00,42.00
2026-02-04T10:39:00Z,59.00,42.00
2026-02-04T10:41:00Z,59.82,42.00
2026-02-04T10:44:00Z,60.00,42.00
2026-02-04T10:49:00Z,60.00,42.00
2026-02-04T10:50:00Z,60.00,42.00
2026-02-04T10:51:00Z,60.00,42.00
2026-02-04T10:56:00Z,59.55,42.00
2026-02-04T10:58:00Z,60.00,42.00
2026-02-04T10:59:00Z,59.84,41.00
2026-02-04T11:00:00Z,59.27,41.00
2026-02-04T11:01:00Z,59.36,41.00
2026-02-04T11:02:00Z,59.99,41.00
2026-02-04T11:03:00Z,58.86,43.00
2026-02-04T11:05:00Z,58.86,42.00
2026-02-04T11:06:00Z,59.16,42.00
2026-02-04T11:07:00Z,60.00,39.13
2026-02-04T11:08:00Z,59.86,42.00
2026-02-04T11:09:00Z,58.62,42.00
2026-02-04T11:10:00Z,58.71,42.00
2026-02-04T11:11:00Z,56.65,45.75
2026-02-04T11:12:00Z,56.40,45.87
2026-02-04T11:13:00Z,55.89,45.40
2026-02-04T11:14:00Z,53.68,46.25
2026-02-04T11:15:00Z,60.00,43.00
2026-02-04T11:16:00Z,55.00,44.40
2026-02-04T11:17:00Z,55.00,45.96
2026-02-04T11:18:00Z,55.00,46.00
2026-02-04T11:19:00Z,55.28,46.00
2026-02-04T11:20:00Z,60.05,42.82
2026-02-04T11:21:00Z,61.18,38.80
2026-02-04T11:22:00Z,60.04,38.80
2026-02-04T11:23:00Z,59.92,41.25
2026-02-04T11:24:00Z,63.03,36.00
2026-02-04T11:25:00Z,61.00,42.00
2026-02-04T11:26:00Z,60.00,41.80
2026-02-04T11:27:00Z,61.20,39.00
2026-02-04T11:28:00Z,63.96,38.32
2026-02-04T11:29:00Z,67.38,36.08
2026-02-04T11:30:00Z,65.03,32.91
2026-02-04T11:31:00Z,70.78,27.45
2026-02-04T11:32:00Z,78.37,24.76
2026-02-04T11:33:00Z,79.99,21.00
2026-02-04T11:34:00Z,81.38,19.30
2026-02-04T11:35:00Z,81.38,16.44
2026-02-04T11:36:00Z,82.86,15.50
2026-02-04T11:37:00Z,87.29,11.13
2026-02-04T11:38:00Z,88.47,12.00
2026-02-04T11:39:00Z,88.05,12.00
2026-02-04T11:40:00Z,91.00,9.08
2026-02-04T11:41:00Z,92.93,8.03
2026-02-04T11:42:00Z,94.00,6.11
2026-02-04T11:43:00Z,93.07,7.54
2026-02-04T11:44:00Z,90.13,9.03
2026-02-04T11:45:00Z,89.00,12.90
2026-02-04T11:46:00Z,90.00,11.49
2026-02-04T11:47:00Z,87.14,14.91
2026-02-04T11:48:00Z,82.96,24.33
2026-02-04T11:49:00Z,87.02,12.70
2026-02-04T11:50:00Z,89.92,12.00
2026-02-04T11:51:00Z,90.13,11.05
2026-02-04T11:52:00Z,89.08,10.95
2026-02-04T11:53:00Z,91.67,10.13
2026-02-04T11:54:00Z,85.00,16.03
2026-02-04T11:55:00Z,84.83,16.65
2026-02-04T11:56:00Z,87.48,12.20
2026-02-04T11:57:00Z,88.70,13.00
2026-02-04T11:58:00Z,89.61,11.89
2026-02-04T11:59:00Z,89.95,9.86
2026-02-04T12:00:00Z,89.01,12.78
2026-02-04T12:01:00Z,90.12,11.21
2026-02-04T12:02:00Z,90.01,11.01
2026-02-04T12:03:00Z,90.59,11.16
2026-02-04T12:04:00Z,87.00,13.13
2026-02-04T12:05:00Z,88.35,14.00
2026-02-04T12:06:00Z,90.00,10.03
2026-02-04T12:07:00Z,90.00,11.00
2026-02-04T12:08:00Z,91.71,11.82
2026-02-04T12:09:00Z,94.61,6.84
2026-02-04T12:10:00Z,96.37,4.49
2026-02-04T12:11:00Z,95.35,3.19
2026-02-04T12:12:00Z,98.51,2.19
2026-02-04T12:13:00Z,97.59,1.00
2026-02-04T12:14:00Z,98.93,1.00
2026-02-04T12:15:00Z,99.00,1.00
