# event_ticker=KXATPMATCH-26APR27VALCOB
# final_score=6-3 6-2
# match_winner=Flavio Cobolli
# fav_player=Flavio Cobolli
# dog_player=Adolfo Daniel Vallejo
# kalshi_date=2026-04-27
timestamp,Adolfo Daniel Vallejo,Flavio Cobolli
2026-04-27T11:13:00Z,36.00,65.00
2026-04-27T11:14:00Z,36.00,65.00
2026-04-27T11:15:00Z,36.00,65.00
2026-04-27T11:16:00Z,36.00,65.00
2026-04-27T11:19:00Z,36.00,65.00
2026-04-27T11:20:00Z,36.00,65.00
2026-04-27T11:36:00Z,36.00,65.00
2026-04-27T11:39:00Z,36.00,65.00
2026-04-27T11:43:00Z,36.00,65.00
2026-04-27T11:46:00Z,36.00,65.00
2026-04-27T11:47:00Z,36.00,65.00
2026-04-27T11:48:00Z,36.00,65.00
2026-04-27T11:50:00Z,36.00,65.00
2026-04-27T11:52:00Z,36.00,65.00
2026-04-27T11:53:00Z,36.00,65.00
2026-04-27T11:55:00Z,36.00,65.00
2026-04-27T11:56:00Z,36.00,65.00
2026-04-27T11:58:00Z,36.00,65.00
2026-04-27T11:59:00Z,36.00,65.00
2026-04-27T12:00:00Z,36.00,65.00
2026-04-27T12:03:00Z,36.00,65.00
2026-04-27T12:05:00Z,36.00,65.00
2026-04-27T12:08:00Z,36.00,65.00
2026-04-27T12:09:00Z,36.00,65.00
2026-04-27T12:10:00Z,36.00,65.00
2026-04-27T12:11:00Z,36.00,65.00
2026-04-27T12:12:00Z,36.00,65.00
2026-04-27T12:13:00Z,36.00,65.00
2026-04-27T12:14:00Z,36.00,65.00
2026-04-27T12:15:00Z,36.00,65.00
2026-04-27T12:18:00Z,36.00,65.00
2026-04-27T12:20:00Z,36.00,65.00
2026-04-27T12:22:00Z,36.00,65.00
2026-04-27T12:23:00Z,36.00,65.00
2026-04-27T12:26:00Z,35.14,65.00
2026-04-27T12:27:00Z,36.00,65.00
2026-04-27T12:35:00Z,36.00,65.00
2026-04-27T12:38:00Z,35.00,65.00
2026-04-27T12:41:00Z,35.00,65.00
2026-04-27T12:43:00Z,35.00,65.00
2026-04-27T12:47:00Z,35.03,65.00
2026-04-27T12:50:00Z,35.03,65.00
2026-04-27T12:51:00Z,35.13,65.00
2026-04-27T12:52:00Z,35.00,65.00
2026-04-27T12:55:00Z,35.00,65.00
2026-04-27T12:56:00Z,35.00,65.00
2026-04-27T12:57:00Z,35.93,65.00
2026-04-27T12:59:00Z,35.71,65.00
2026-04-27T13:00:00Z,35.00,65.00
2026-04-27T13:03:00Z,35.00,65.00
2026-04-27T13:04:00Z,35.79,65.00
2026-04-27T13:05:00Z,35.00,65.00
2026-04-27T13:07:00Z,35.00,65.00
2026-04-27T13:09:00Z,35.00,65.00
2026-04-27T13:11:00Z,36.00,65.00
2026-04-27T13:12:00Z,36.00,65.00
2026-04-27T13:19:00Z,35.00,65.00
2026-04-27T13:21:00Z,35.00,65.00
2026-04-27T13:22:00Z,35.00,65.00
2026-04-27T13:23:00Z,36.00,65.00
2026-04-27T13:24:00Z,36.00,65.00
2026-04-27T13:25:00Z,36.00,65.00
2026-04-27T13:26:00Z,36.00,65.00
2026-04-27T13:28:00Z,36.00,65.00
2026-04-27T13:29:00Z,36.00,65.00
2026-04-27T13:30:00Z,35.00,65.00
2026-04-27T13:32:00Z,35.00,65.00
2026-04-27T13:33:00Z,35.00,65.00
2026-04-27T13:34:00Z,35.00,65.00
2026-04-27T13:36:00Z,35.00,65.00
2026-04-27T13:37:00Z,35.00,65.00
2026-04-27T13:39:00Z,35.00,65.00
2026-04-27T13:40:00Z,35.00,65.00
2026-04-27T13:41:00Z,35.00,65.00
2026-04-27T13:42:00Z,35.00,65.32
2026-04-27T13:43:00Z,36.00,65.32
2026-04-27T13:44:00Z,36.00,65.32
2026-04-27T13:45:00Z,36.00,66.00
2026-04-27T13:46:00Z,36.00,66.00
2026-04-27T13:47:00Z,36.00,66.00
2026-04-27T13:48:00Z,36.00,66.00
2026-04-27T13:50:00Z,36.00,66.00
2026-04-27T13:51:00Z,36.00,66.00
2026-04-27T13:52:00Z,36.00,65.84
2026-04-27T13:53:00Z,36.00,66.00
2026-04-27T13:54:00Z,36.00,66.00
2026-04-27T13:55:00Z,36.00,66.00
2026-04-27T13:57:00Z,36.00,66.00
2026-04-27T13:58:00Z,36.00,66.00
2026-04-27T14:00:00Z,36.00,66.00
2026-04-27T14:01:00Z,36.00,66.00
2026-04-27T14:03:00Z,36.00,66.00
2026-04-27T14:04:00Z,36.00,66.00
2026-04-27T14:05:00Z,36.00,66.00
2026-04-27T14:06:00Z,36.00,66.00
2026-04-27T14:07:00Z,36.00,66.00
2026-04-27T14:08:00Z,36.00,66.00
2026-04-27T14:09:00Z,36.00,66.00
2026-04-27T14:10:00Z,36.00,66.00
2026-04-27T14:11:00Z,36.00,65.00
2026-04-27T14:12:00Z,36.00,65.00
2026-04-27T14:14:00Z,36.00,65.00
2026-04-27T14:15:00Z,36.00,65.00
2026-04-27T14:17:00Z,36.00,65.00
2026-04-27T14:18:00Z,36.00,65.00
2026-04-27T14:20:00Z,36.00,65.00
2026-04-27T14:21:00Z,36.00,65.00
2026-04-27T14:22:00Z,36.00,65.00
2026-04-27T14:23:00Z,36.00,66.15
2026-04-27T14:24:00Z,36.00,67.00
2026-04-27T14:26:00Z,36.00,67.00
2026-04-27T14:27:00Z,36.00,67.00
2026-04-27T14:28:00Z,35.00,67.00
2026-04-27T14:29:00Z,35.00,67.00
2026-04-27T14:30:00Z,35.00,67.00
2026-04-27T14:31:00Z,35.00,67.00
2026-04-27T14:33:00Z,35.00,67.00
2026-04-27T14:34:00Z,35.00,67.00
2026-04-27T14:35:00Z,35.00,67.00
2026-04-27T14:36:00Z,35.00,67.00
2026-04-27T14:37:00Z,35.00,67.00
2026-04-27T14:38:00Z,34.00,67.00
2026-04-27T14:39:00Z,34.01,75.67
2026-04-27T14:40:00Z,33.00,68.00
2026-04-27T14:41:00Z,34.00,67.68
2026-04-27T14:42:00Z,34.00,67.68
2026-04-27T14:43:00Z,34.00,68.00
2026-04-27T14:44:00Z,34.00,68.00
2026-04-27T14:45:00Z,34.00,67.00
2026-04-27T14:46:00Z,34.00,68.00
2026-04-27T14:47:00Z,34.00,67.00
2026-04-27T14:48:00Z,34.00,67.00
2026-04-27T14:49:00Z,34.00,67.00
2026-04-27T14:50:00Z,34.00,67.00
2026-04-27T14:51:00Z,34.00,67.00
2026-04-27T14:53:00Z,34.00,67.00
2026-04-27T14:54:00Z,34.00,67.00
2026-04-27T14:55:00Z,34.00,67.00
2026-04-27T14:56:00Z,34.00,67.00
2026-04-27T14:58:00Z,34.00,67.00
2026-04-27T14:59:00Z,34.00,67.00
2026-04-27T15:00:00Z,34.00,67.00
2026-04-27T15:01:00Z,34.00,67.00
2026-04-27T15:02:00Z,34.00,67.00
2026-04-27T15:03:00Z,34.00,67.00
2026-04-27T15:04:00Z,33.00,67.00
2026-04-27T15:05:00Z,33.00,66.96
2026-04-27T15:06:00Z,33.00,67.00
2026-04-27T15:07:00Z,33.00,67.00
2026-04-27T15:08:00Z,33.00,67.00
2026-04-27T15:09:00Z,33.00,66.85
2026-04-27T15:10:00Z,33.00,67.00
2026-04-27T15:11:00Z,33.00,67.00
2026-04-27T15:12:00Z,34.00,67.00
2026-04-27T15:13:00Z,34.00,67.00
2026-04-27T15:14:00Z,34.00,67.00
2026-04-27T15:15:00Z,34.00,67.00
2026-04-27T15:16:00Z,34.00,67.00
2026-04-27T15:17:00Z,34.00,67.00
2026-04-27T15:18:00Z,34.00,67.00
2026-04-27T15:19:00Z,34.00,67.00
2026-04-27T15:20:00Z,34.00,67.00
2026-04-27T15:21:00Z,34.00,67.00
2026-04-27T15:22:00Z,34.00,67.00
2026-04-27T15:23:00Z,34.00,67.00
2026-04-27T15:24:00Z,34.00,67.00
2026-04-27T15:25:00Z,34.00,67.00
2026-04-27T15:26:00Z,34.00,67.00
2026-04-27T15:27:00Z,34.00,67.00
2026-04-27T15:28:00Z,34.00,67.00
2026-04-27T15:30:00Z,34.00,67.00
2026-04-27T15:32:00Z,34.00,67.00
2026-04-27T15:33:00Z,34.00,67.00
2026-04-27T15:34:00Z,34.00,67.00
2026-04-27T15:35:00Z,34.00,67.00
2026-04-27T15:36:00Z,34.00,67.00
2026-04-27T15:37:00Z,34.00,67.00
2026-04-27T15:38:00Z,34.00,67.00
2026-04-27T15:39:00Z,34.00,67.00
2026-04-27T15:40:00Z,34.00,67.00
2026-04-27T15:41:00Z,34.00,67.00
2026-04-27T15:42:00Z,34.00,67.00
2026-04-27T15:43:00Z,34.00,66.00
2026-04-27T15:44:00Z,34.00,67.00
2026-04-27T15:45:00Z,34.00,67.00
2026-04-27T15:46:00Z,34.00,67.00
2026-04-27T15:47:00Z,34.00,67.00
2026-04-27T15:48:00Z,34.00,67.00
2026-04-27T15:49:00Z,34.00,67.00
2026-04-27T15:50:00Z,34.00,67.00
2026-04-27T15:51:00Z,34.00,67.00
2026-04-27T15:52:00Z,34.00,67.00
2026-04-27T15:55:00Z,34.00,67.00
2026-04-27T15:56:00Z,34.00,67.00
2026-04-27T15:57:00Z,34.00,67.00
2026-04-27T15:58:00Z,34.00,67.00
2026-04-27T15:59:00Z,34.00,67.00
2026-04-27T16:00:00Z,33.00,67.00
2026-04-27T16:01:00Z,33.00,67.00
2026-04-27T16:02:00Z,34.00,66.56
2026-04-27T16:03:00Z,34.00,67.00
2026-04-27T16:04:00Z,34.00,67.00
2026-04-27T16:05:00Z,34.00,67.00
2026-04-27T16:07:00Z,34.00,67.00
2026-04-27T16:08:00Z,34.00,67.00
2026-04-27T16:09:00Z,34.00,67.00
2026-04-27T16:10:00Z,34.00,67.00
2026-04-27T16:11:00Z,34.00,67.00
2026-04-27T16:14:00Z,34.00,67.00
2026-04-27T16:15:00Z,34.00,67.00
2026-04-27T16:16:00Z,34.00,67.00
2026-04-27T16:17:00Z,34.00,67.00
2026-04-27T16:18:00Z,34.00,67.00
2026-04-27T16:19:00Z,33.90,66.04
2026-04-27T16:20:00Z,34.00,67.00
2026-04-27T16:21:00Z,34.00,67.00
2026-04-27T16:22:00Z,34.00,67.00
2026-04-27T16:23:00Z,34.00,67.00
2026-04-27T16:24:00Z,34.00,67.00
2026-04-27T16:25:00Z,34.00,66.83
2026-04-27T16:26:00Z,34.00,67.00
2026-04-27T16:27:00Z,34.00,67.00
2026-04-27T16:28:00Z,34.00,67.00
2026-04-27T16:29:00Z,34.00,67.00
2026-04-27T16:30:00Z,34.00,67.00
2026-04-27T16:31:00Z,34.00,67.00
2026-04-27T16:32:00Z,34.00,67.00
2026-04-27T16:33:00Z,34.00,67.00
2026-04-27T16:34:00Z,34.00,67.00
2026-04-27T16:35:00Z,34.00,67.00
2026-04-27T16:36:00Z,34.00,67.00
2026-04-27T16:37:00Z,34.00,67.00
2026-04-27T16:38:00Z,34.00,66.77
2026-04-27T16:39:00Z,34.00,67.00
2026-04-27T16:40:00Z,34.00,66.95
2026-04-27T16:41:00Z,34.00,67.00
2026-04-27T16:42:00Z,34.00,67.00
2026-04-27T16:43:00Z,34.00,66.79
2026-04-27T16:44:00Z,34.00,67.00
2026-04-27T16:45:00Z,34.00,67.00
2026-04-27T16:46:00Z,33.98,67.00
2026-04-27T16:47:00Z,34.00,67.00
2026-04-27T16:48:00Z,34.00,67.00
2026-04-27T16:49:00Z,34.00,67.00
2026-04-27T16:50:00Z,34.00,65.73
2026-04-27T16:51:00Z,34.00,67.00
2026-04-27T16:52:00Z,34.00,67.00
2026-04-27T16:53:00Z,34.00,67.00
2026-04-27T16:54:00Z,34.00,67.00
2026-04-27T16:55:00Z,34.00,67.00
2026-04-27T16:56:00Z,34.00,67.00
2026-04-27T16:57:00Z,34.00,66.00
2026-04-27T16:58:00Z,34.00,67.52
2026-04-27T16:59:00Z,34.00,67.52
2026-04-27T17:00:00Z,34.00,68.00
2026-04-27T17:01:00Z,34.00,68.00
2026-04-27T17:02:00Z,34.00,68.00
2026-04-27T17:03:00Z,34.00,68.00
2026-04-27T17:04:00Z,34.00,68.00
2026-04-27T17:05:00Z,34.00,68.00
2026-04-27T17:06:00Z,34.00,68.00
2026-04-27T17:07:00Z,34.00,68.00
2026-04-27T17:08:00Z,34.00,68.00
2026-04-27T17:09:00Z,34.00,68.00
2026-04-27T17:10:00Z,34.00,68.00
2026-04-27T17:11:00Z,34.00,68.00
2026-04-27T17:13:00Z,34.00,68.00
2026-04-27T17:14:00Z,34.00,68.00
2026-04-27T17:15:00Z,34.00,68.00
2026-04-27T17:16:00Z,34.00,68.00
2026-04-27T17:17:00Z,34.00,67.00
2026-04-27T17:18:00Z,34.00,68.00
2026-04-27T17:19:00Z,34.00,68.00
2026-04-27T17:20:00Z,34.00,68.00
2026-04-27T17:21:00Z,34.00,68.00
2026-04-27T17:22:00Z,34.00,67.24
2026-04-27T17:23:00Z,34.00,68.00
2026-04-27T17:24:00Z,34.00,68.00
2026-04-27T17:25:00Z,34.00,67.17
2026-04-27T17:26:00Z,34.00,68.00
2026-04-27T17:27:00Z,34.00,67.97
2026-04-27T17:28:00Z,34.00,68.00
2026-04-27T17:29:00Z,34.00,67.95
2026-04-27T17:30:00Z,34.00,68.00
2026-04-27T17:31:00Z,34.00,67.87
2026-04-27T17:32:00Z,33.94,68.00
2026-04-27T17:33:00Z,33.94,68.00
2026-04-27T17:34:00Z,34.00,68.00
2026-04-27T17:35:00Z,34.00,68.00
2026-04-27T17:36:00Z,33.60,68.00
2026-04-27T17:37:00Z,33.42,67.78
2026-04-27T17:38:00Z,33.35,68.00
2026-04-27T17:39:00Z,34.00,67.97
2026-04-27T17:40:00Z,33.37,68.00
2026-04-27T17:41:00Z,34.00,68.00
2026-04-27T17:42:00Z,34.00,68.00
2026-04-27T17:43:00Z,33.94,68.95
2026-04-27T17:44:00Z,33.91,68.90
2026-04-27T17:45:00Z,33.21,68.00
2026-04-27T17:46:00Z,34.00,69.00
2026-04-27T17:47:00Z,33.88,68.91
2026-04-27T17:48:00Z,33.10,69.00
2026-04-27T17:49:00Z,33.07,69.00
2026-04-27T17:50:00Z,33.54,69.00
2026-04-27T17:51:00Z,33.94,68.99
2026-04-27T17:52:00Z,33.58,68.23
2026-04-27T17:53:00Z,33.87,68.98
2026-04-27T17:54:00Z,33.59,69.59
2026-04-27T17:55:00Z,32.98,70.00
2026-04-27T17:56:00Z,30.28,72.98
2026-04-27T17:57:00Z,30.12,71.79
2026-04-27T17:58:00Z,30.49,71.43
2026-04-27T17:59:00Z,30.00,72.25
2026-04-27T18:00:00Z,30.07,72.29
2026-04-27T18:01:00Z,29.97,71.89
2026-04-27T18:02:00Z,30.00,72.00
2026-04-27T18:03:00Z,30.00,71.89
2026-04-27T18:04:00Z,31.00,71.25
2026-04-27T18:05:00Z,30.98,72.00
2026-04-27T18:06:00Z,31.00,71.21
2026-04-27T18:07:00Z,31.00,72.00
2026-04-27T18:08:00Z,30.89,72.00
2026-04-27T18:09:00Z,31.00,71.95
2026-04-27T18:10:00Z,31.00,71.75
2026-04-27T18:11:00Z,30.98,71.64
2026-04-27T18:12:00Z,28.89,71.99
2026-04-27T18:13:00Z,30.00,71.98
2026-04-27T18:14:00Z,30.62,71.65
2026-04-27T18:15:00Z,31.31,69.91
2026-04-27T18:16:00Z,32.83,68.68
2026-04-27T18:17:00Z,29.73,71.62
2026-04-27T18:18:00Z,30.70,69.97
2026-04-27T18:19:00Z,30.45,71.78
2026-04-27T18:20:00Z,29.65,72.13
2026-04-27T18:21:00Z,28.57,73.00
2026-04-27T18:22:00Z,28.94,72.33
2026-04-27T18:23:00Z,30.66,70.54
2026-04-27T18:24:00Z,30.15,70.85
2026-04-27T18:25:00Z,30.51,70.80
2026-04-27T18:26:00Z,32.18,69.01
2026-04-27T18:27:00Z,33.50,69.81
2026-04-27T18:28:00Z,28.97,72.50
2026-04-27T18:29:00Z,28.90,71.87
2026-04-27T18:30:00Z,29.10,71.94
2026-04-27T18:31:00Z,25.28,73.80
2026-04-27T18:32:00Z,24.44,77.30
2026-04-27T18:33:00Z,19.06,81.03
2026-04-27T18:34:00Z,18.77,82.21
2026-04-27T18:35:00Z,19.58,82.26
2026-04-27T18:36:00Z,16.04,83.97
2026-04-27T18:37:00Z,16.28,84.00
2026-04-27T18:38:00Z,14.84,85.77
2026-04-27T18:39:00Z,13.85,85.95
2026-04-27T18:40:00Z,14.92,85.60
2026-04-27T18:41:00Z,15.49,85.58
2026-04-27T18:42:00Z,18.79,83.31
2026-04-27T18:43:00Z,19.40,82.62
2026-04-27T18:44:00Z,17.24,84.41
2026-04-27T18:45:00Z,16.42,85.02
2026-04-27T18:46:00Z,15.75,84.96
2026-04-27T18:47:00Z,15.92,85.00
2026-04-27T18:48:00Z,14.56,85.95
2026-04-27T18:49:00Z,15.19,86.00
2026-04-27T18:50:00Z,15.99,84.99
2026-04-27T18:51:00Z,17.25,83.73
2026-04-27T18:52:00Z,18.68,82.90
2026-04-27T18:53:00Z,18.53,84.59
2026-04-27T18:54:00Z,18.96,82.50
2026-04-27T18:55:00Z,19.36,82.02
2026-04-27T18:56:00Z,16.75,85.72
2026-04-27T18:57:00Z,13.99,86.77
2026-04-27T18:58:00Z,13.95,86.93
2026-04-27T18:59:00Z,13.58,87.79
2026-04-27T19:00:00Z,11.28,91.86
2026-04-27T19:01:00Z,6.41,93.92
2026-04-27T19:02:00Z,4.83,95.02
2026-04-27T19:03:00Z,4.78,95.28
2026-04-27T19:04:00Z,4.84,95.64
2026-04-27T19:05:00Z,4.10,95.74
2026-04-27T19:06:00Z,3.92,96.15
2026-04-27T19:07:00Z,5.41,95.37
2026-04-27T19:08:00Z,5.98,94.41
2026-04-27T19:09:00Z,5.99,94.47
2026-04-27T19:10:00Z,6.81,94.04
2026-04-27T19:11:00Z,4.69,96.44
2026-04-27T19:12:00Z,3.84,96.29
2026-04-27T19:13:00Z,2.12,97.23
2026-04-27T19:14:00Z,1.81,97.72
2026-04-27T19:15:00Z,1.00,99.00
2026-04-27T19:16:00Z,1.00,99.00
2026-04-27T19:17:00Z,1.13,98.99
2026-04-27T19:18:00Z,1.14,98.63
2026-04-27T19:19:00Z,1.00,99.00
2026-04-27T19:20:00Z,1.00,99.00
2026-04-27T19:21:00Z,1.00,99.00
2026-04-27T19:22:00Z,1.00,99.00
2026-04-27T19:23:00Z,1.00,99.00
2026-04-27T19:24:00Z,1.00,99.00
2026-04-27T19:25:00Z,1.00,99.00
2026-04-27T19:26:00Z,1.00,99.00
2026-04-27T19:27:00Z,1.00,99.00
2026-04-27T19:28:00Z,1.00,99.00
2026-04-27T19:29:00Z,1.00,99.00
2026-04-27T19:30:00Z,1.00,99.00
2026-04-27T19:31:00Z,1.00,99.00
2026-04-27T19:32:00Z,1.00,99.00
