# event_ticker=KXATPMATCH-26FEB23CARSHA
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=Pablo Carreno Busta
# fav_player=Denis Shapovalov
# dog_player=Pablo Carreno Busta
# kalshi_date=2026-02-23
timestamp,Denis Shapovalov,Pablo Carreno Busta
2026-02-24T05:37:00Z,70.00,31.00
2026-02-24T05:41:00Z,70.00,31.00
2026-02-24T05:49:00Z,68.00,31.00
2026-02-24T05:50:00Z,68.00,33.00
2026-02-24T05:52:00Z,68.00,33.00
2026-02-24T05:53:00Z,68.00,33.00
2026-02-24T05:55:00Z,68.00,33.00
2026-02-24T05:58:00Z,68.00,33.00
2026-02-24T06:03:00Z,68.00,33.00
2026-02-24T06:04:00Z,68.00,33.00
2026-02-24T06:05:00Z,68.00,33.00
2026-02-24T06:06:00Z,68.00,33.00
2026-02-24T06:07:00Z,68.00,33.00
2026-02-24T06:08:00Z,68.00,33.00
2026-02-24T06:09:00Z,68.00,33.00
2026-02-24T06:10:00Z,68.00,33.00
2026-02-24T06:14:00Z,68.00,33.00
2026-02-24T06:15:00Z,67.71,33.00
2026-02-24T06:16:00Z,68.00,33.00
2026-02-24T06:18:00Z,68.00,33.00
2026-02-24T06:19:00Z,68.00,33.00
2026-02-24T06:21:00Z,68.00,33.00
2026-02-24T06:22:00Z,68.00,33.00
2026-02-24T06:23:00Z,68.00,33.00
2026-02-24T06:24:00Z,68.00,33.00
2026-02-24T06:25:00Z,68.00,33.00
2026-02-24T06:26:00Z,68.00,33.00
2026-02-24T06:28:00Z,68.00,33.00
2026-02-24T06:29:00Z,68.00,33.00
2026-02-24T06:34:00Z,68.00,33.00
2026-02-24T06:35:00Z,68.00,33.00
2026-02-24T06:36:00Z,68.00,32.00
2026-02-24T06:37:00Z,68.00,33.00
2026-02-24T06:38:00Z,68.00,33.00
2026-02-24T06:40:00Z,68.00,33.00
2026-02-24T06:41:00Z,68.00,33.00
2026-02-24T06:42:00Z,68.00,33.00
2026-02-24T06:43:00Z,68.00,33.00
2026-02-24T06:45:00Z,68.00,33.00
2026-02-24T06:46:00Z,68.00,33.00
2026-02-24T06:48:00Z,68.00,33.00
2026-02-24T06:49:00Z,68.00,33.00
2026-02-24T06:52:00Z,68.00,33.00
2026-02-24T06:53:00Z,67.00,33.00
2026-02-24T06:58:00Z,68.00,33.00
2026-02-24T06:59:00Z,68.00,33.00
2026-02-24T07:00:00Z,68.00,33.00
2026-02-24T07:02:00Z,68.00,33.00
2026-02-24T07:05:00Z,68.00,33.00
2026-02-24T07:07:00Z,68.93,33.00
2026-02-24T07:08:00Z,69.00,33.00
2026-02-24T07:09:00Z,69.00,33.00
2026-02-24T07:16:00Z,69.00,33.00
2026-02-24T07:17:00Z,69.00,33.00
2026-02-24T07:19:00Z,68.00,33.00
2026-02-24T07:20:00Z,69.00,33.00
2026-02-24T07:21:00Z,69.00,33.00
2026-02-24T07:22:00Z,69.00,33.00
2026-02-24T07:24:00Z,69.00,33.00
2026-02-24T07:26:00Z,69.00,33.00
2026-02-24T07:30:00Z,69.00,33.00
2026-02-24T07:32:00Z,69.00,33.00
2026-02-24T07:35:00Z,69.00,33.00
2026-02-24T07:37:00Z,68.00,33.00
2026-02-24T07:39:00Z,68.00,33.00
2026-02-24T07:40:00Z,68.00,33.00
2026-02-24T07:43:00Z,68.00,33.00
2026-02-24T07:44:00Z,68.00,33.00
2026-02-24T07:46:00Z,68.00,33.00
2026-02-24T07:47:00Z,68.00,33.00
2026-02-24T07:48:00Z,67.00,33.00
2026-02-24T07:50:00Z,68.00,33.00
2026-02-24T07:51:00Z,68.00,33.00
2026-02-24T07:52:00Z,68.00,33.00
2026-02-24T08:02:00Z,68.00,33.00
2026-02-24T08:04:00Z,68.00,33.00
2026-02-24T08:05:00Z,69.00,33.00
2026-02-24T08:08:00Z,68.00,33.00
2026-02-24T08:15:00Z,68.00,33.00
2026-02-24T08:21:00Z,68.00,33.00
2026-02-24T08:22:00Z,68.00,33.00
2026-02-24T08:23:00Z,68.00,33.00
2026-02-24T08:24:00Z,68.00,33.00
2026-02-24T08:26:00Z,68.00,33.00
2026-02-24T08:33:00Z,68.00,32.00
2026-02-24T08:34:00Z,68.00,32.00
2026-02-24T08:36:00Z,68.00,32.00
2026-02-24T08:42:00Z,68.00,32.00
2026-02-24T08:43:00Z,68.00,32.00
2026-02-24T08:45:00Z,68.00,32.00
2026-02-24T08:48:00Z,68.00,32.00
2026-02-24T08:50:00Z,68.00,32.00
2026-02-24T08:52:00Z,68.00,32.00
2026-02-24T08:54:00Z,68.00,32.00
2026-02-24T08:56:00Z,68.00,32.00
2026-02-24T08:58:00Z,68.00,32.00
2026-02-24T09:00:00Z,68.00,32.00
2026-02-24T09:05:00Z,68.00,32.00
2026-02-24T09:06:00Z,68.00,32.00
2026-02-24T09:10:00Z,68.00,32.00
2026-02-24T09:11:00Z,68.00,32.00
2026-02-24T09:19:00Z,68.00,32.00
2026-02-24T09:20:00Z,68.00,32.00
2026-02-24T09:21:00Z,68.00,32.00
2026-02-24T09:33:00Z,68.00,32.00
2026-02-24T09:35:00Z,68.00,32.00
2026-02-24T09:43:00Z,68.00,32.00
2026-02-24T09:48:00Z,68.00,32.00
2026-02-24T09:53:00Z,68.00,32.00
2026-02-24T09:54:00Z,68.00,32.00
2026-02-24T09:57:00Z,68.00,32.00
2026-02-24T09:59:00Z,68.00,32.00
2026-02-24T10:00:00Z,68.00,32.00
2026-02-24T10:01:00Z,68.00,32.00
2026-02-24T10:02:00Z,69.00,32.00
2026-02-24T10:04:00Z,69.00,32.00
2026-02-24T10:06:00Z,69.00,32.00
2026-02-24T10:07:00Z,69.63,32.00
2026-02-24T10:08:00Z,70.97,32.00
2026-02-24T10:09:00Z,69.00,32.00
2026-02-24T10:10:00Z,69.05,34.00
2026-02-24T10:11:00Z,70.22,33.41
2026-02-24T10:12:00Z,65.03,41.77
2026-02-24T10:13:00Z,54.02,48.70
2026-02-24T10:14:00Z,51.12,48.50
2026-02-24T10:15:00Z,54.00,49.05
2026-02-24T10:16:00Z,50.46,51.13
2026-02-24T10:17:00Z,49.35,53.85
2026-02-24T10:18:00Z,49.03,55.76
2026-02-24T10:19:00Z,49.09,50.92
2026-02-24T10:20:00Z,49.00,51.05
2026-02-24T10:21:00Z,48.15,52.02
2026-02-24T10:22:00Z,45.96,57.47
2026-02-24T10:23:00Z,45.74,55.27
2026-02-24T10:24:00Z,47.00,55.00
2026-02-24T10:25:00Z,50.00,54.47
2026-02-24T10:26:00Z,48.49,57.80
2026-02-24T10:27:00Z,50.40,48.12
2026-02-24T10:28:00Z,49.02,53.40
2026-02-24T10:29:00Z,47.18,56.93
2026-02-24T10:30:00Z,47.08,56.16
2026-02-24T10:31:00Z,39.11,65.67
2026-02-24T10:32:00Z,35.05,67.01
2026-02-24T10:33:00Z,33.00,68.91
2026-02-24T10:34:00Z,32.94,71.02
2026-02-24T10:35:00Z,30.47,71.43
2026-02-24T10:36:00Z,32.37,69.91
2026-02-24T10:37:00Z,30.91,69.03
2026-02-24T10:38:00Z,30.00,69.97
2026-02-24T10:39:00Z,31.00,69.97
2026-02-24T10:40:00Z,29.59,70.06
2026-02-24T10:41:00Z,34.89,69.16
2026-02-24T10:42:00Z,29.00,71.69
2026-02-24T10:43:00Z,29.00,72.75
2026-02-24T10:44:00Z,29.18,72.88
2026-02-24T10:45:00Z,33.87,69.21
2026-02-24T10:46:00Z,33.93,68.54
2026-02-24T10:47:00Z,37.18,64.04
2026-02-24T10:48:00Z,40.59,56.87
2026-02-24T10:49:00Z,41.50,58.30
2026-02-24T10:50:00Z,44.71,57.57
2026-02-24T10:51:00Z,50.01,54.78
2026-02-24T10:52:00Z,53.90,47.48
2026-02-24T10:53:00Z,50.06,50.00
2026-02-24T10:54:00Z,46.12,59.27
2026-02-24T10:55:00Z,39.84,62.07
2026-02-24T10:56:00Z,38.75,62.99
2026-02-24T10:57:00Z,29.55,68.90
2026-02-24T10:58:00Z,32.91,65.62
2026-02-24T10:59:00Z,35.16,67.80
2026-02-24T11:00:00Z,26.10,71.20
2026-02-24T11:01:00Z,26.10,75.83
2026-02-24T11:02:00Z,14.78,85.96
2026-02-24T11:03:00Z,13.60,86.62
2026-02-24T11:04:00Z,19.92,86.62
2026-02-24T11:05:00Z,15.33,88.09
2026-02-24T11:06:00Z,10.60,87.41
2026-02-24T11:07:00Z,11.52,91.69
2026-02-24T11:08:00Z,6.58,94.13
2026-02-24T11:09:00Z,3.87,96.29
2026-02-24T11:10:00Z,2.69,94.15
2026-02-24T11:11:00Z,1.46,99.00
2026-02-24T11:12:00Z,1.00,98.23
2026-02-24T11:13:00Z,1.68,97.00
2026-02-24T11:14:00Z,2.42,96.44
2026-02-24T11:15:00Z,2.00,98.64
2026-02-24T11:16:00Z,2.64,97.68
2026-02-24T11:17:00Z,1.20,98.25
2026-02-24T11:18:00Z,5.56,96.88
2026-02-24T11:19:00Z,5.59,95.86
2026-02-24T11:20:00Z,7.49,94.10
2026-02-24T11:21:00Z,8.00,94.19
2026-02-24T11:22:00Z,8.00,94.00
2026-02-24T11:23:00Z,5.79,95.99
2026-02-24T11:24:00Z,11.77,90.78
2026-02-24T11:25:00Z,20.60,79.56
2026-02-24T11:26:00Z,9.57,93.05
2026-02-24T11:27:00Z,1.09,98.93
2026-02-24T11:28:00Z,1.00,99.00
2026-02-24T11:29:00Z,1.00,99.00
2026-02-24T11:30:00Z,1.00,99.00
2026-02-24T11:31:00Z,1.00,99.00
