# event_ticker=KXATPMATCH-26FEB25ZVEKEC
# final_score=6-3 6-7(3) 7-6(4)
# score_resolution=3-6 7-6 6-7
# match_winner=Miomir Kecmanovic
# fav_player=Alexander Zverev
# dog_player=Miomir Kecmanovic
# kalshi_date=2026-02-25
timestamp,Alexander Zverev,Miomir Kecmanovic
2026-02-25T16:26:00Z,81.00,20.00
2026-02-25T16:31:00Z,81.00,20.00
2026-02-25T16:34:00Z,81.00,20.00
2026-02-25T16:37:00Z,81.00,20.00
2026-02-25T16:42:00Z,81.00,20.00
2026-02-25T16:45:00Z,81.00,20.00
2026-02-25T16:46:00Z,81.00,20.00
2026-02-25T16:49:00Z,81.00,20.00
2026-02-25T16:50:00Z,81.00,20.00
2026-02-25T16:53:00Z,81.00,20.00
2026-02-25T16:54:00Z,81.00,20.00
2026-02-25T16:56:00Z,81.00,20.00
2026-02-25T16:58:00Z,80.00,20.00
2026-02-25T16:59:00Z,81.00,20.00
2026-02-25T17:00:00Z,81.00,20.00
2026-02-25T17:02:00Z,81.00,19.00
2026-02-25T17:03:00Z,81.00,19.00
2026-02-25T17:05:00Z,81.00,19.00
2026-02-25T17:09:00Z,81.00,19.00
2026-02-25T17:10:00Z,82.00,19.00
2026-02-25T17:12:00Z,82.00,19.00
2026-02-25T17:14:00Z,82.00,19.00
2026-02-25T17:20:00Z,81.00,19.00
2026-02-25T17:21:00Z,81.00,19.00
2026-02-25T17:24:00Z,81.00,19.00
2026-02-25T17:25:00Z,81.00,19.00
2026-02-25T17:26:00Z,81.00,19.00
2026-02-25T17:27:00Z,81.00,19.00
2026-02-25T17:28:00Z,81.00,20.00
2026-02-25T17:34:00Z,81.00,20.00
2026-02-25T17:35:00Z,81.00,20.00
2026-02-25T17:36:00Z,81.00,20.00
2026-02-25T17:38:00Z,81.00,20.00
2026-02-25T17:39:00Z,81.00,20.00
2026-02-25T17:44:00Z,81.00,20.00
2026-02-25T17:45:00Z,81.00,20.00
2026-02-25T17:46:00Z,81.02,20.00
2026-02-25T17:47:00Z,81.00,20.00
2026-02-25T17:48:00Z,82.00,20.00
2026-02-25T17:51:00Z,82.00,20.00
2026-02-25T17:52:00Z,82.00,20.00
2026-02-25T17:53:00Z,82.00,19.00
2026-02-25T17:54:00Z,82.00,19.00
2026-02-25T17:55:00Z,82.00,20.00
2026-02-25T17:56:00Z,82.00,20.00
2026-02-25T17:57:00Z,82.00,20.00
2026-02-25T17:58:00Z,82.00,20.00
2026-02-25T17:59:00Z,82.00,20.00
2026-02-25T18:01:00Z,82.00,20.00
2026-02-25T18:03:00Z,82.00,20.00
2026-02-25T18:06:00Z,81.00,20.00
2026-02-25T18:09:00Z,82.00,20.00
2026-02-25T18:14:00Z,82.00,20.00
2026-02-25T18:15:00Z,82.00,20.00
2026-02-25T18:18:00Z,82.00,20.00
2026-02-25T18:20:00Z,82.00,20.00
2026-02-25T18:21:00Z,82.00,20.00
2026-02-25T18:29:00Z,82.00,20.00
2026-02-25T18:30:00Z,82.00,20.00
2026-02-25T18:31:00Z,81.85,20.00
2026-02-25T18:33:00Z,81.85,19.00
2026-02-25T18:34:00Z,82.00,19.18
2026-02-25T18:36:00Z,82.00,20.00
2026-02-25T18:38:00Z,82.00,20.00
2026-02-25T18:39:00Z,82.00,20.00
2026-02-25T18:41:00Z,82.00,20.00
2026-02-25T18:50:00Z,82.00,20.00
2026-02-25T18:51:00Z,82.00,20.00
2026-02-25T18:53:00Z,82.00,20.00
2026-02-25T18:54:00Z,82.00,20.00
2026-02-25T18:55:00Z,81.04,20.00
2026-02-25T18:56:00Z,81.04,19.00
2026-02-25T18:59:00Z,82.00,19.00
2026-02-25T19:01:00Z,82.00,19.00
2026-02-25T19:02:00Z,82.00,19.00
2026-02-25T19:03:00Z,82.00,19.00
2026-02-25T19:04:00Z,82.00,20.00
2026-02-25T19:06:00Z,82.00,20.00
2026-02-25T19:07:00Z,82.00,20.00
2026-02-25T19:08:00Z,82.00,20.00
2026-02-25T19:09:00Z,82.00,20.00
2026-02-25T19:14:00Z,82.00,20.00
2026-02-25T19:20:00Z,82.00,20.00
2026-02-25T19:22:00Z,82.00,20.00
2026-02-25T19:28:00Z,82.00,20.00
2026-02-25T19:30:00Z,82.00,20.00
2026-02-25T19:33:00Z,81.00,20.00
2026-02-25T19:38:00Z,81.00,20.00
2026-02-25T19:41:00Z,81.00,20.00
2026-02-25T19:46:00Z,81.00,20.00
2026-02-25T19:51:00Z,81.00,20.00
2026-02-25T19:54:00Z,81.00,20.00
2026-02-25T19:55:00Z,81.00,20.00
2026-02-25T19:59:00Z,81.00,20.00
2026-02-25T20:00:00Z,81.00,20.00
2026-02-25T20:01:00Z,81.00,20.00
2026-02-25T20:04:00Z,81.00,20.00
2026-02-25T20:05:00Z,81.00,20.00
2026-02-25T20:07:00Z,81.00,20.00
2026-02-25T20:09:00Z,81.00,20.00
2026-02-25T20:15:00Z,81.00,20.00
2026-02-25T20:20:00Z,81.00,20.00
2026-02-25T20:22:00Z,80.00,20.00
2026-02-25T20:31:00Z,81.00,20.00
2026-02-25T20:32:00Z,81.00,20.00
2026-02-25T20:33:00Z,81.00,20.00
2026-02-25T20:34:00Z,81.00,20.00
2026-02-25T20:35:00Z,81.00,20.00
2026-02-25T20:37:00Z,81.00,20.00
2026-02-25T20:39:00Z,81.00,20.00
2026-02-25T20:51:00Z,81.00,20.00
2026-02-25T20:54:00Z,81.00,20.00
2026-02-25T20:55:00Z,81.00,20.00
2026-02-25T20:56:00Z,81.00,20.00
2026-02-25T20:59:00Z,81.00,20.00
2026-02-25T21:01:00Z,81.00,20.00
2026-02-25T21:02:00Z,81.00,20.00
2026-02-25T21:03:00Z,81.00,20.00
2026-02-25T21:04:00Z,81.00,20.00
2026-02-25T21:05:00Z,81.00,20.00
2026-02-25T21:09:00Z,81.00,20.00
2026-02-25T21:10:00Z,81.00,20.00
2026-02-25T21:11:00Z,81.00,20.00
2026-02-25T21:12:00Z,81.00,20.00
2026-02-25T21:13:00Z,81.00,20.00
2026-02-25T21:14:00Z,81.00,20.00
2026-02-25T21:15:00Z,81.00,20.00
2026-02-25T21:18:00Z,81.00,20.00
2026-02-25T21:19:00Z,81.00,20.00
2026-02-25T21:20:00Z,81.00,20.00
2026-02-25T21:21:00Z,81.00,20.00
2026-02-25T21:22:00Z,81.00,20.00
2026-02-25T21:25:00Z,81.00,20.00
2026-02-25T21:26:00Z,81.00,19.29
2026-02-25T21:27:00Z,81.00,19.29
2026-02-25T21:28:00Z,80.23,19.29
2026-02-25T21:29:00Z,81.00,20.00
2026-02-25T21:30:00Z,81.00,20.00
2026-02-25T21:31:00Z,81.00,20.00
2026-02-25T21:33:00Z,81.00,20.00
2026-02-25T21:35:00Z,81.00,20.00
2026-02-25T21:37:00Z,81.00,20.00
2026-02-25T21:39:00Z,81.00,20.00
2026-02-25T21:41:00Z,81.00,20.00
2026-02-25T21:45:00Z,81.00,20.00
2026-02-25T21:46:00Z,81.00,20.00
2026-02-25T21:47:00Z,80.90,20.00
2026-02-25T21:49:00Z,80.90,20.00
2026-02-25T21:50:00Z,81.00,20.00
2026-02-25T21:51:00Z,81.00,20.00
2026-02-25T21:52:00Z,81.00,20.00
2026-02-25T21:55:00Z,81.00,20.00
2026-02-25T21:57:00Z,81.00,20.00
2026-02-25T21:58:00Z,81.00,20.00
2026-02-25T21:59:00Z,81.00,20.00
2026-02-25T22:00:00Z,81.00,20.00
2026-02-25T22:01:00Z,81.00,20.00
2026-02-25T22:02:00Z,81.00,20.00
2026-02-25T22:04:00Z,81.00,20.00
2026-02-25T22:05:00Z,81.00,20.00
2026-02-25T22:06:00Z,81.00,20.00
2026-02-25T22:08:00Z,81.00,19.00
2026-02-25T22:10:00Z,81.00,20.00
2026-02-25T22:11:00Z,81.00,19.00
2026-02-25T22:12:00Z,81.00,19.00
2026-02-25T22:15:00Z,81.00,19.00
2026-02-25T22:16:00Z,81.00,19.00
2026-02-25T22:17:00Z,81.00,19.00
2026-02-25T22:18:00Z,81.00,19.00
2026-02-25T22:19:00Z,81.00,19.00
2026-02-25T22:23:00Z,81.00,19.00
2026-02-25T22:24:00Z,81.00,19.00
2026-02-25T22:25:00Z,81.00,19.00
2026-02-25T22:26:00Z,81.00,20.00
2026-02-25T22:27:00Z,81.00,20.00
2026-02-25T22:29:00Z,81.00,20.00
2026-02-25T22:32:00Z,81.00,20.00
2026-02-25T22:33:00Z,81.00,20.00
2026-02-25T22:37:00Z,81.00,20.00
2026-02-25T22:38:00Z,81.00,20.00
2026-02-25T22:40:00Z,81.00,20.00
2026-02-25T22:41:00Z,81.00,20.00
2026-02-25T22:45:00Z,81.00,20.00
2026-02-25T22:48:00Z,81.00,20.00
2026-02-25T22:49:00Z,81.00,20.00
2026-02-25T22:50:00Z,81.00,20.00
2026-02-25T22:51:00Z,81.00,20.00
2026-02-25T22:52:00Z,81.00,20.00
2026-02-25T22:53:00Z,81.00,20.00
2026-02-25T22:56:00Z,81.00,20.00
2026-02-25T22:57:00Z,81.00,20.00
2026-02-25T22:58:00Z,81.00,20.00
2026-02-25T22:59:00Z,81.00,20.00
2026-02-25T23:00:00Z,81.00,20.00
2026-02-25T23:01:00Z,81.00,20.00
2026-02-25T23:02:00Z,81.00,20.00
2026-02-25T23:03:00Z,81.00,20.00
2026-02-25T23:04:00Z,81.00,20.00
2026-02-25T23:05:00Z,81.00,20.00
2026-02-25T23:07:00Z,81.00,20.00
2026-02-25T23:09:00Z,81.00,20.00
2026-02-25T23:11:00Z,81.00,20.00
2026-02-25T23:13:00Z,81.00,21.00
2026-02-25T23:14:00Z,81.00,21.00
2026-02-25T23:16:00Z,81.00,20.00
2026-02-25T23:17:00Z,81.00,21.00
2026-02-25T23:18:00Z,81.00,21.00
2026-02-25T23:19:00Z,81.00,21.00
2026-02-25T23:20:00Z,81.00,21.00
2026-02-25T23:21:00Z,81.00,21.00
2026-02-25T23:23:00Z,81.00,21.00
2026-02-25T23:25:00Z,81.00,21.00
2026-02-25T23:27:00Z,81.00,21.00
2026-02-25T23:30:00Z,81.00,21.00
2026-02-25T23:31:00Z,81.00,21.00
2026-02-25T23:32:00Z,82.00,20.00
2026-02-25T23:33:00Z,82.00,19.02
2026-02-25T23:34:00Z,82.00,20.00
2026-02-25T23:35:00Z,82.00,20.00
2026-02-25T23:36:00Z,82.00,20.00
2026-02-25T23:37:00Z,82.00,20.00
2026-02-25T23:38:00Z,82.00,20.00
2026-02-25T23:40:00Z,82.00,20.00
2026-02-25T23:43:00Z,82.00,20.00
2026-02-25T23:45:00Z,82.00,20.00
2026-02-25T23:46:00Z,82.00,20.00
2026-02-25T23:47:00Z,82.00,20.00
2026-02-25T23:48:00Z,82.00,20.00
2026-02-25T23:49:00Z,81.00,20.00
2026-02-25T23:50:00Z,81.00,20.00
2026-02-25T23:51:00Z,81.00,20.00
2026-02-25T23:52:00Z,80.47,20.00
2026-02-25T23:54:00Z,81.00,20.00
2026-02-25T23:55:00Z,81.00,20.00
2026-02-25T23:56:00Z,81.68,20.00
2026-02-25T23:57:00Z,82.00,20.00
2026-02-25T23:58:00Z,82.00,20.00
2026-02-25T23:59:00Z,82.00,19.00
2026-02-26T00:00:00Z,82.00,20.00
2026-02-26T00:01:00Z,81.50,19.00
2026-02-26T00:02:00Z,82.00,19.00
2026-02-26T00:03:00Z,82.00,19.00
2026-02-26T00:04:00Z,81.00,19.00
2026-02-26T00:05:00Z,81.00,19.44
2026-02-26T00:06:00Z,81.00,19.44
2026-02-26T00:07:00Z,81.00,19.00
2026-02-26T00:08:00Z,82.00,19.00
2026-02-26T00:09:00Z,82.00,19.00
2026-02-26T00:11:00Z,82.00,19.00
2026-02-26T00:12:00Z,81.62,19.75
2026-02-26T00:13:00Z,83.00,20.00
2026-02-26T00:14:00Z,80.82,19.99
2026-02-26T00:15:00Z,82.00,20.00
2026-02-26T00:16:00Z,84.70,19.77
2026-02-26T00:17:00Z,81.34,19.09
2026-02-26T00:18:00Z,81.00,22.00
2026-02-26T00:19:00Z,81.00,20.30
2026-02-26T00:20:00Z,81.87,19.01
2026-02-26T00:21:00Z,81.00,20.85
2026-02-26T00:22:00Z,80.00,21.12
2026-02-26T00:23:00Z,79.40,23.76
2026-02-26T00:24:00Z,80.00,22.66
2026-02-26T00:25:00Z,80.00,21.03
2026-02-26T00:26:00Z,78.94,22.17
2026-02-26T00:27:00Z,71.37,28.87
2026-02-26T00:28:00Z,63.67,38.20
2026-02-26T00:29:00Z,59.22,39.11
2026-02-26T00:30:00Z,62.73,41.09
2026-02-26T00:31:00Z,63.25,40.40
2026-02-26T00:32:00Z,56.90,43.93
2026-02-26T00:33:00Z,56.96,44.56
2026-02-26T00:34:00Z,54.92,46.27
2026-02-26T00:35:00Z,50.60,49.11
2026-02-26T00:36:00Z,50.38,51.08
2026-02-26T00:37:00Z,45.52,55.88
2026-02-26T00:38:00Z,45.21,56.89
2026-02-26T00:39:00Z,48.80,51.41
2026-02-26T00:40:00Z,49.53,50.32
2026-02-26T00:41:00Z,52.98,48.92
2026-02-26T00:42:00Z,52.91,47.74
2026-02-26T00:43:00Z,53.18,47.09
2026-02-26T00:44:00Z,53.72,46.60
2026-02-26T00:45:00Z,55.07,44.02
2026-02-26T00:46:00Z,56.89,45.16
2026-02-26T00:47:00Z,54.63,47.52
2026-02-26T00:48:00Z,54.75,47.38
2026-02-26T00:49:00Z,51.00,50.18
2026-02-26T00:50:00Z,50.99,49.91
2026-02-26T00:51:00Z,51.28,48.09
2026-02-26T00:52:00Z,53.41,45.72
2026-02-26T00:53:00Z,54.00,47.90
2026-02-26T00:54:00Z,54.47,46.03
2026-02-26T00:55:00Z,50.59,51.36
2026-02-26T00:56:00Z,50.04,50.68
2026-02-26T00:57:00Z,50.30,53.78
2026-02-26T00:58:00Z,52.86,50.76
2026-02-26T00:59:00Z,53.00,46.52
2026-02-26T01:00:00Z,53.00,46.86
2026-02-26T01:01:00Z,50.91,53.27
2026-02-26T01:02:00Z,47.99,53.40
2026-02-26T01:03:00Z,45.94,56.20
2026-02-26T01:04:00Z,43.86,57.69
2026-02-26T01:05:00Z,42.37,57.95
2026-02-26T01:06:00Z,32.44,68.59
2026-02-26T01:07:00Z,38.65,64.17
2026-02-26T01:08:00Z,46.91,53.77
2026-02-26T01:09:00Z,47.63,52.71
2026-02-26T01:10:00Z,47.94,52.98
2026-02-26T01:11:00Z,47.02,53.77
2026-02-26T01:12:00Z,45.60,55.47
2026-02-26T01:13:00Z,43.04,58.67
2026-02-26T01:14:00Z,33.48,67.07
2026-02-26T01:15:00Z,32.41,66.69
2026-02-26T01:16:00Z,38.79,62.12
2026-02-26T01:17:00Z,43.23,56.23
2026-02-26T01:18:00Z,46.76,53.85
2026-02-26T01:19:00Z,47.00,53.13
2026-02-26T01:20:00Z,46.03,54.00
2026-02-26T01:21:00Z,43.67,58.77
2026-02-26T01:22:00Z,42.74,57.55
2026-02-26T01:23:00Z,44.19,59.67
2026-02-26T01:24:00Z,44.97,54.98
2026-02-26T01:25:00Z,49.00,53.06
2026-02-26T01:26:00Z,48.19,53.09
2026-02-26T01:27:00Z,46.06,54.43
2026-02-26T01:28:00Z,48.91,52.25
2026-02-26T01:29:00Z,49.13,51.15
2026-02-26T01:30:00Z,50.62,52.60
2026-02-26T01:31:00Z,43.67,57.68
2026-02-26T01:32:00Z,42.79,59.74
2026-02-26T01:33:00Z,46.69,55.56
2026-02-26T01:34:00Z,48.09,52.84
2026-02-26T01:35:00Z,48.89,52.91
2026-02-26T01:36:00Z,48.19,53.07
2026-02-26T01:37:00Z,43.74,57.99
2026-02-26T01:38:00Z,41.51,57.88
2026-02-26T01:39:00Z,37.11,64.82
2026-02-26T01:40:00Z,39.84,62.05
2026-02-26T01:41:00Z,42.43,61.06
2026-02-26T01:42:00Z,52.14,53.48
2026-02-26T01:43:00Z,58.87,42.94
2026-02-26T01:44:00Z,63.69,35.31
2026-02-26T01:45:00Z,70.05,30.25
2026-02-26T01:46:00Z,67.21,30.77
2026-02-26T01:47:00Z,67.97,32.14
2026-02-26T01:48:00Z,71.99,28.20
2026-02-26T01:49:00Z,68.85,31.45
2026-02-26T01:50:00Z,68.85,32.93
2026-02-26T01:51:00Z,69.25,31.58
2026-02-26T01:52:00Z,65.26,35.65
2026-02-26T01:53:00Z,65.82,36.89
2026-02-26T01:54:00Z,68.13,33.27
2026-02-26T01:55:00Z,70.05,30.37
2026-02-26T01:56:00Z,69.98,30.79
2026-02-26T01:57:00Z,69.87,32.41
2026-02-26T01:58:00Z,63.83,36.95
2026-02-26T01:59:00Z,63.81,36.99
2026-02-26T02:00:00Z,61.87,38.45
2026-02-26T02:01:00Z,58.81,41.60
2026-02-26T02:02:00Z,64.08,37.32
2026-02-26T02:03:00Z,66.91,33.39
2026-02-26T02:04:00Z,67.89,33.66
2026-02-26T02:05:00Z,65.89,37.49
2026-02-26T02:06:00Z,60.00,40.42
2026-02-26T02:07:00Z,59.54,41.83
2026-02-26T02:08:00Z,59.64,41.96
2026-02-26T02:09:00Z,60.09,41.78
2026-02-26T02:10:00Z,65.36,33.16
2026-02-26T02:11:00Z,65.87,37.39
2026-02-26T02:12:00Z,66.31,35.75
2026-02-26T02:13:00Z,64.62,36.61
2026-02-26T02:14:00Z,62.45,41.06
2026-02-26T02:15:00Z,63.89,38.26
2026-02-26T02:16:00Z,71.05,27.53
2026-02-26T02:17:00Z,74.60,27.80
2026-02-26T02:18:00Z,60.01,39.92
2026-02-26T02:19:00Z,60.45,40.86
2026-02-26T02:20:00Z,58.90,40.33
2026-02-26T02:21:00Z,59.03,40.46
2026-02-26T02:22:00Z,64.61,35.56
2026-02-26T02:23:00Z,66.86,33.27
2026-02-26T02:24:00Z,61.97,39.36
2026-02-26T02:25:00Z,57.97,42.76
2026-02-26T02:26:00Z,58.05,43.56
2026-02-26T02:27:00Z,58.15,42.57
2026-02-26T02:28:00Z,54.25,46.73
2026-02-26T02:29:00Z,46.92,54.21
2026-02-26T02:30:00Z,54.24,46.21
2026-02-26T02:31:00Z,62.01,37.90
2026-02-26T02:32:00Z,61.90,38.33
2026-02-26T02:33:00Z,63.29,31.97
2026-02-26T02:34:00Z,69.74,30.08
2026-02-26T02:35:00Z,70.09,32.16
2026-02-26T02:36:00Z,60.28,43.15
2026-02-26T02:37:00Z,55.76,45.26
2026-02-26T02:38:00Z,53.20,48.20
2026-02-26T02:39:00Z,56.05,45.59
2026-02-26T02:40:00Z,61.24,40.22
2026-02-26T02:41:00Z,63.32,37.18
2026-02-26T02:42:00Z,57.19,44.57
2026-02-26T02:43:00Z,60.62,38.71
2026-02-26T02:44:00Z,64.58,35.75
2026-02-26T02:45:00Z,55.08,45.53
2026-02-26T02:46:00Z,61.88,39.16
2026-02-26T02:47:00Z,69.10,30.85
2026-02-26T02:48:00Z,59.53,40.70
2026-02-26T02:49:00Z,43.62,56.03
2026-02-26T02:50:00Z,18.26,83.28
2026-02-26T02:51:00Z,9.06,94.47
2026-02-26T02:52:00Z,1.00,99.00
2026-02-26T02:53:00Z,1.00,99.00
2026-02-26T02:54:00Z,1.00,99.00
2026-02-26T02:55:00Z,1.00,99.00
2026-02-26T02:56:00Z,1.00,99.00
2026-02-26T02:57:00Z,1.00,99.00
