# event_ticker=KXATPMATCH-26MAR04ROYBON
# final_score=6-4 6-3
# match_winner=Benjamin Bonzi
# fav_player=Benjamin Bonzi
# dog_player=Valentin Royer
# kalshi_date=2026-03-04
timestamp,Benjamin Bonzi,Valentin Royer
2026-03-05T11:32:00Z,53.00,
2026-03-05T11:49:00Z,53.34,
2026-03-05T11:56:00Z,53.34,48.00
2026-03-05T13:04:00Z,54.00,48.00
2026-03-05T13:19:00Z,54.00,48.00
2026-03-05T13:37:00Z,54.00,48.00
2026-03-05T13:54:00Z,54.00,48.00
2026-03-05T14:00:00Z,54.00,48.00
2026-03-05T14:04:00Z,54.00,48.00
2026-03-05T14:12:00Z,54.00,48.00
2026-03-05T14:13:00Z,53.00,48.00
2026-03-05T14:14:00Z,53.00,48.00
2026-03-05T14:16:00Z,53.00,48.00
2026-03-05T14:24:00Z,53.00,47.00
2026-03-05T14:40:00Z,53.00,47.00
2026-03-05T14:41:00Z,54.00,47.00
2026-03-05T14:45:00Z,54.00,47.00
2026-03-05T14:47:00Z,54.00,48.00
2026-03-05T14:49:00Z,54.00,48.00
2026-03-05T14:54:00Z,54.00,48.00
2026-03-05T15:00:00Z,53.93,48.00
2026-03-05T15:01:00Z,54.00,48.00
2026-03-05T15:09:00Z,54.00,48.00
2026-03-05T15:14:00Z,54.00,48.00
2026-03-05T15:15:00Z,54.00,48.00
2026-03-05T15:16:00Z,54.00,48.00
2026-03-05T15:17:00Z,54.00,48.00
2026-03-05T15:19:00Z,54.00,48.00
2026-03-05T15:24:00Z,54.00,48.00
2026-03-05T15:29:00Z,54.00,48.00
2026-03-05T15:34:00Z,54.00,48.00
2026-03-05T15:46:00Z,53.85,48.00
2026-03-05T15:53:00Z,53.85,48.00
2026-03-05T15:55:00Z,54.00,48.00
2026-03-05T16:00:00Z,54.00,48.00
2026-03-05T16:02:00Z,54.00,48.00
2026-03-05T16:06:00Z,54.00,48.00
2026-03-05T16:10:00Z,54.00,47.00
2026-03-05T16:24:00Z,54.00,48.00
2026-03-05T16:34:00Z,53.00,48.00
2026-03-05T16:43:00Z,53.00,48.00
2026-03-05T16:44:00Z,53.00,48.00
2026-03-05T16:46:00Z,53.00,48.36
2026-03-05T16:47:00Z,53.00,48.36
2026-03-05T16:52:00Z,53.00,47.50
2026-03-05T16:53:00Z,53.00,48.81
2026-03-05T16:57:00Z,53.00,48.81
2026-03-05T17:02:00Z,53.00,49.00
2026-03-05T17:03:00Z,53.00,49.00
2026-03-05T17:05:00Z,53.00,49.00
2026-03-05T17:12:00Z,53.00,49.00
2026-03-05T17:14:00Z,53.00,48.00
2026-03-05T17:16:00Z,53.00,49.00
2026-03-05T17:17:00Z,53.00,49.00
2026-03-05T17:19:00Z,53.00,49.00
2026-03-05T17:21:00Z,53.00,49.00
2026-03-05T17:26:00Z,53.00,49.00
2026-03-05T17:27:00Z,53.00,48.89
2026-03-05T17:28:00Z,53.00,48.89
2026-03-05T17:30:00Z,53.00,49.00
2026-03-05T17:31:00Z,53.00,49.00
2026-03-05T17:35:00Z,53.00,49.00
2026-03-05T17:36:00Z,53.00,48.00
2026-03-05T17:43:00Z,53.00,48.00
2026-03-05T17:46:00Z,53.00,48.00
2026-03-05T17:47:00Z,53.00,48.00
2026-03-05T17:55:00Z,54.00,48.00
2026-03-05T18:00:00Z,53.00,48.00
2026-03-05T18:03:00Z,53.00,48.00
2026-03-05T18:05:00Z,54.00,48.00
2026-03-05T18:11:00Z,54.00,48.00
2026-03-05T18:13:00Z,54.00,47.00
2026-03-05T18:28:00Z,54.00,48.00
2026-03-05T18:29:00Z,54.00,47.00
2026-03-05T18:32:00Z,53.00,47.00
2026-03-05T18:33:00Z,53.00,48.00
2026-03-05T18:37:00Z,53.00,48.00
2026-03-05T18:38:00Z,53.00,48.00
2026-03-05T18:40:00Z,53.00,48.00
2026-03-05T18:48:00Z,53.00,48.00
2026-03-05T18:49:00Z,53.00,48.00
2026-03-05T18:56:00Z,53.00,48.00
2026-03-05T19:03:00Z,53.00,48.00
2026-03-05T19:05:00Z,53.00,47.00
2026-03-05T19:09:00Z,53.00,47.00
2026-03-05T19:14:00Z,53.00,48.00
2026-03-05T19:15:00Z,53.00,48.00
2026-03-05T19:24:00Z,53.00,47.00
2026-03-05T19:27:00Z,54.00,47.00
2026-03-05T19:37:00Z,54.00,48.00
2026-03-05T19:52:00Z,54.00,48.00
2026-03-05T19:58:00Z,53.00,48.00
2026-03-05T20:02:00Z,53.00,48.00
2026-03-05T20:08:00Z,53.00,48.00
2026-03-05T20:10:00Z,53.00,48.00
2026-03-05T20:11:00Z,53.00,48.00
2026-03-05T20:12:00Z,53.00,48.00
2026-03-05T20:19:00Z,53.00,47.00
2026-03-05T20:31:00Z,53.00,47.00
2026-03-05T20:37:00Z,53.00,47.00
2026-03-05T20:39:00Z,53.00,48.00
2026-03-05T20:40:00Z,53.00,48.00
2026-03-05T20:41:00Z,52.00,48.00
2026-03-05T20:44:00Z,52.00,48.00
2026-03-05T20:47:00Z,52.00,48.00
2026-03-05T20:52:00Z,53.00,48.00
2026-03-05T20:59:00Z,53.00,48.00
2026-03-05T21:00:00Z,52.00,48.00
2026-03-05T21:02:00Z,52.00,48.00
2026-03-05T21:03:00Z,53.00,48.00
2026-03-05T21:04:00Z,53.00,48.00
2026-03-05T21:06:00Z,53.00,48.00
2026-03-05T21:07:00Z,53.00,48.00
2026-03-05T21:08:00Z,53.00,48.00
2026-03-05T21:09:00Z,53.00,48.00
2026-03-05T21:10:00Z,52.00,48.00
2026-03-05T21:11:00Z,53.00,48.00
2026-03-05T21:12:00Z,54.00,48.00
2026-03-05T21:13:00Z,53.00,48.00
2026-03-05T21:14:00Z,53.00,48.00
2026-03-05T21:18:00Z,53.00,48.00
2026-03-05T21:23:00Z,53.00,48.00
2026-03-05T21:24:00Z,54.00,48.00
2026-03-05T21:25:00Z,54.00,48.00
2026-03-05T21:26:00Z,54.00,48.00
2026-03-05T21:27:00Z,54.00,48.00
2026-03-05T21:28:00Z,54.00,48.00
2026-03-05T21:29:00Z,54.00,48.00
2026-03-05T21:31:00Z,54.00,48.00
2026-03-05T21:33:00Z,54.00,48.00
2026-03-05T21:34:00Z,54.00,48.00
2026-03-05T21:35:00Z,54.00,48.00
2026-03-05T21:36:00Z,54.00,48.00
2026-03-05T21:38:00Z,54.00,48.00
2026-03-05T21:39:00Z,53.73,48.00
2026-03-05T21:40:00Z,54.00,48.00
2026-03-05T21:41:00Z,54.00,48.00
2026-03-05T21:44:00Z,54.00,48.00
2026-03-05T21:47:00Z,54.00,48.00
2026-03-05T21:48:00Z,54.00,48.00
2026-03-05T21:49:00Z,53.76,48.00
2026-03-05T21:52:00Z,53.76,48.00
2026-03-05T21:53:00Z,53.76,48.00
2026-03-05T21:56:00Z,53.76,48.00
2026-03-05T21:57:00Z,54.00,48.00
2026-03-05T21:58:00Z,54.00,48.00
2026-03-05T22:01:00Z,54.00,48.00
2026-03-05T22:02:00Z,54.00,48.00
2026-03-05T22:04:00Z,54.00,48.00
2026-03-05T22:05:00Z,53.17,48.00
2026-03-05T22:06:00Z,54.00,48.00
2026-03-05T22:07:00Z,54.00,48.00
2026-03-05T22:08:00Z,54.00,47.00
2026-03-05T22:09:00Z,54.00,47.00
2026-03-05T22:10:00Z,53.00,48.00
2026-03-05T22:11:00Z,53.00,48.00
2026-03-05T22:14:00Z,53.00,48.00
2026-03-05T22:15:00Z,54.00,48.00
2026-03-05T22:16:00Z,54.00,48.00
2026-03-05T22:17:00Z,54.00,48.00
2026-03-05T22:20:00Z,53.27,47.00
2026-03-05T22:22:00Z,53.00,47.00
2026-03-05T22:23:00Z,53.00,47.00
2026-03-05T22:25:00Z,53.00,47.00
2026-03-05T22:27:00Z,53.00,48.00
2026-03-05T22:28:00Z,53.00,48.00
2026-03-05T22:29:00Z,53.00,48.00
2026-03-05T22:32:00Z,53.00,48.00
2026-03-05T22:33:00Z,53.00,48.00
2026-03-05T22:34:00Z,53.00,48.00
2026-03-05T22:35:00Z,53.00,48.00
2026-03-05T22:36:00Z,53.00,48.00
2026-03-05T22:37:00Z,53.00,48.00
2026-03-05T22:38:00Z,53.00,48.00
2026-03-05T22:39:00Z,53.00,48.00
2026-03-05T22:40:00Z,53.00,48.88
2026-03-05T22:41:00Z,53.21,48.02
2026-03-05T22:42:00Z,54.00,47.64
2026-03-05T22:43:00Z,53.21,48.00
2026-03-05T22:44:00Z,53.00,48.00
2026-03-05T22:45:00Z,53.00,48.00
2026-03-05T22:46:00Z,53.53,48.00
2026-03-05T22:47:00Z,53.00,48.00
2026-03-05T22:48:00Z,53.00,48.00
2026-03-05T22:49:00Z,53.00,48.00
2026-03-05T22:50:00Z,53.00,48.05
2026-03-05T22:51:00Z,53.00,49.00
2026-03-05T22:52:00Z,53.00,48.00
2026-03-05T22:53:00Z,52.00,49.00
2026-03-05T22:54:00Z,53.08,48.00
2026-03-05T22:55:00Z,54.00,48.00
2026-03-05T22:56:00Z,53.00,48.00
2026-03-05T22:58:00Z,54.00,48.00
2026-03-05T22:59:00Z,53.90,47.31
2026-03-05T23:00:00Z,53.90,48.00
2026-03-05T23:01:00Z,53.00,48.80
2026-03-05T23:02:00Z,53.97,47.80
2026-03-05T23:03:00Z,53.00,48.44
2026-03-05T23:04:00Z,53.00,49.00
2026-03-05T23:05:00Z,53.00,49.00
2026-03-05T23:06:00Z,53.00,49.00
2026-03-05T23:07:00Z,53.00,49.11
2026-03-05T23:08:00Z,52.08,49.36
2026-03-05T23:09:00Z,51.76,50.00
2026-03-05T23:10:00Z,54.51,47.07
2026-03-05T23:11:00Z,50.29,50.81
2026-03-05T23:12:00Z,49.49,52.02
2026-03-05T23:13:00Z,51.07,49.74
2026-03-05T23:14:00Z,53.28,46.97
2026-03-05T23:15:00Z,60.88,39.48
2026-03-05T23:16:00Z,60.23,42.12
2026-03-05T23:17:00Z,53.89,46.63
2026-03-05T23:18:00Z,54.33,44.61
2026-03-05T23:19:00Z,64.29,34.76
2026-03-05T23:20:00Z,70.00,30.59
2026-03-05T23:21:00Z,70.00,31.00
2026-03-05T23:22:00Z,72.08,28.95
2026-03-05T23:23:00Z,75.68,26.00
2026-03-05T23:24:00Z,75.06,24.39
2026-03-05T23:25:00Z,75.82,25.32
2026-03-05T23:26:00Z,75.65,25.39
2026-03-05T23:27:00Z,75.06,25.76
2026-03-05T23:28:00Z,72.97,26.87
2026-03-05T23:29:00Z,73.00,27.00
2026-03-05T23:30:00Z,65.77,32.74
2026-03-05T23:31:00Z,55.45,42.10
2026-03-05T23:32:00Z,52.30,48.33
2026-03-05T23:33:00Z,52.66,48.21
2026-03-05T23:34:00Z,54.43,46.48
2026-03-05T23:35:00Z,61.48,38.81
2026-03-05T23:36:00Z,72.86,36.36
2026-03-05T23:37:00Z,72.95,27.95
2026-03-05T23:38:00Z,73.12,26.96
2026-03-05T23:39:00Z,73.26,27.16
2026-03-05T23:40:00Z,73.36,27.85
2026-03-05T23:41:00Z,74.84,26.58
2026-03-05T23:42:00Z,74.47,25.33
2026-03-05T23:43:00Z,74.45,27.56
2026-03-05T23:44:00Z,74.73,26.79
2026-03-05T23:45:00Z,74.00,26.98
2026-03-05T23:46:00Z,71.61,28.48
2026-03-05T23:47:00Z,76.86,23.08
2026-03-05T23:48:00Z,78.06,20.53
2026-03-05T23:49:00Z,78.69,21.76
2026-03-05T23:50:00Z,78.98,21.28
2026-03-05T23:51:00Z,78.38,22.37
2026-03-05T23:52:00Z,77.68,21.05
2026-03-05T23:53:00Z,83.33,15.80
2026-03-05T23:54:00Z,88.98,9.76
2026-03-05T23:55:00Z,91.76,8.22
2026-03-05T23:56:00Z,89.99,8.02
2026-03-05T23:57:00Z,92.15,8.32
2026-03-05T23:58:00Z,91.93,8.21
2026-03-05T23:59:00Z,93.04,8.88
2026-03-06T00:00:00Z,92.47,8.13
2026-03-06T00:01:00Z,91.00,8.55
2026-03-06T00:02:00Z,90.00,10.00
2026-03-06T00:03:00Z,92.74,8.00
2026-03-06T00:04:00Z,93.13,6.65
2026-03-06T00:05:00Z,92.74,6.22
2026-03-06T00:06:00Z,93.26,6.92
2026-03-06T00:07:00Z,91.57,7.75
2026-03-06T00:08:00Z,92.98,8.93
2026-03-06T00:09:00Z,91.55,8.97
2026-03-06T00:10:00Z,86.86,12.94
2026-03-06T00:11:00Z,81.38,14.77
2026-03-06T00:12:00Z,86.76,11.57
2026-03-06T00:13:00Z,87.43,11.70
2026-03-06T00:14:00Z,92.31,7.09
2026-03-06T00:15:00Z,94.93,6.31
2026-03-06T00:16:00Z,92.50,7.51
2026-03-06T00:17:00Z,92.38,7.55
2026-03-06T00:18:00Z,92.63,7.59
2026-03-06T00:19:00Z,95.16,4.30
2026-03-06T00:20:00Z,97.39,3.19
2026-03-06T00:21:00Z,97.87,2.94
2026-03-06T00:22:00Z,98.17,1.50
2026-03-06T00:23:00Z,97.00,1.03
2026-03-06T00:24:00Z,99.00,1.33
2026-03-06T00:25:00Z,99.00,1.33
2026-03-06T00:26:00Z,99.00,1.33
