# event_ticker=KXATPMATCH-26APR22MACCOM
# final_score=3-6 7-6(3) 6-3
# score_resolution=3-6 7-6 6-3
# match_winner=Tomas Machac
# fav_player=Tomas Machac
# dog_player=Francisco Comesana
# kalshi_date=2026-04-22
timestamp,Tomas Machac,Francisco Comesana
2026-04-22T12:20:00Z,68.00,34.00
2026-04-22T12:27:00Z,68.00,34.00
2026-04-22T12:30:00Z,68.00,34.00
2026-04-22T12:34:00Z,68.00,34.00
2026-04-22T12:35:00Z,68.00,34.00
2026-04-22T12:37:00Z,68.00,34.00
2026-04-22T12:38:00Z,68.00,34.00
2026-04-22T12:39:00Z,68.00,34.00
2026-04-22T12:43:00Z,68.00,34.00
2026-04-22T12:51:00Z,68.00,34.00
2026-04-22T12:55:00Z,68.00,34.00
2026-04-22T13:01:00Z,68.00,34.00
2026-04-22T13:02:00Z,68.00,34.00
2026-04-22T13:08:00Z,68.00,34.00
2026-04-22T13:10:00Z,68.00,34.00
2026-04-22T13:14:00Z,68.00,34.00
2026-04-22T13:15:00Z,68.00,34.00
2026-04-22T13:16:00Z,68.00,34.00
2026-04-22T13:17:00Z,68.00,34.00
2026-04-22T13:19:00Z,68.00,34.00
2026-04-22T13:20:00Z,68.00,34.00
2026-04-22T13:22:00Z,68.00,34.00
2026-04-22T13:24:00Z,67.00,34.00
2026-04-22T13:25:00Z,68.00,34.00
2026-04-22T13:26:00Z,68.00,34.00
2026-04-22T13:27:00Z,68.00,34.00
2026-04-22T13:28:00Z,67.88,34.00
2026-04-22T13:30:00Z,68.00,34.00
2026-04-22T13:32:00Z,68.00,34.00
2026-04-22T13:33:00Z,68.00,34.00
2026-04-22T13:36:00Z,68.06,34.00
2026-04-22T13:40:00Z,69.00,34.00
2026-04-22T13:42:00Z,69.00,34.00
2026-04-22T13:44:00Z,69.00,34.00
2026-04-22T13:49:00Z,69.00,34.00
2026-04-22T13:53:00Z,69.00,34.00
2026-04-22T13:55:00Z,69.00,34.00
2026-04-22T13:58:00Z,69.00,34.00
2026-04-22T13:59:00Z,69.00,34.00
2026-04-22T14:00:00Z,69.00,33.00
2026-04-22T14:03:00Z,69.00,33.00
2026-04-22T14:04:00Z,69.00,34.00
2026-04-22T14:05:00Z,69.00,34.00
2026-04-22T14:06:00Z,69.00,34.00
2026-04-22T14:08:00Z,69.00,34.00
2026-04-22T14:09:00Z,69.00,34.00
2026-04-22T14:14:00Z,69.00,34.00
2026-04-22T14:15:00Z,69.00,34.00
2026-04-22T14:16:00Z,69.00,34.00
2026-04-22T14:17:00Z,69.00,34.00
2026-04-22T14:18:00Z,69.00,34.00
2026-04-22T14:19:00Z,69.00,34.00
2026-04-22T14:22:00Z,69.00,34.00
2026-04-22T14:23:00Z,69.00,34.00
2026-04-22T14:25:00Z,69.00,34.00
2026-04-22T14:27:00Z,69.00,34.00
2026-04-22T14:29:00Z,69.00,34.00
2026-04-22T14:30:00Z,69.00,33.54
2026-04-22T14:31:00Z,69.00,33.54
2026-04-22T14:32:00Z,69.00,33.54
2026-04-22T14:33:00Z,69.00,33.54
2026-04-22T14:35:00Z,69.00,33.54
2026-04-22T14:36:00Z,69.00,33.54
2026-04-22T14:37:00Z,69.00,33.54
2026-04-22T14:38:00Z,69.00,34.00
2026-04-22T14:39:00Z,69.00,34.00
2026-04-22T14:40:00Z,69.00,34.00
2026-04-22T14:42:00Z,69.00,34.00
2026-04-22T14:43:00Z,69.00,34.00
2026-04-22T14:44:00Z,69.00,34.00
2026-04-22T14:45:00Z,69.00,33.00
2026-04-22T14:46:00Z,69.00,33.00
2026-04-22T14:47:00Z,69.00,34.00
2026-04-22T14:48:00Z,69.00,34.00
2026-04-22T14:49:00Z,69.00,34.00
2026-04-22T14:50:00Z,69.00,33.00
2026-04-22T14:51:00Z,69.00,33.00
2026-04-22T14:52:00Z,69.00,33.00
2026-04-22T14:54:00Z,69.00,33.00
2026-04-22T14:57:00Z,69.00,33.00
2026-04-22T14:58:00Z,69.00,33.00
2026-04-22T14:59:00Z,69.00,33.00
2026-04-22T15:00:00Z,69.00,33.00
2026-04-22T15:01:00Z,69.00,33.00
2026-04-22T15:02:00Z,69.00,33.00
2026-04-22T15:03:00Z,69.00,33.00
2026-04-22T15:04:00Z,69.00,33.00
2026-04-22T15:05:00Z,69.00,33.00
2026-04-22T15:06:00Z,69.00,33.00
2026-04-22T15:07:00Z,69.00,33.00
2026-04-22T15:10:00Z,69.00,33.00
2026-04-22T15:11:00Z,69.00,33.00
2026-04-22T15:12:00Z,69.00,33.00
2026-04-22T15:13:00Z,69.00,33.00
2026-04-22T15:14:00Z,69.00,33.00
2026-04-22T15:15:00Z,69.00,33.00
2026-04-22T15:16:00Z,69.00,33.00
2026-04-22T15:17:00Z,69.00,33.00
2026-04-22T15:18:00Z,69.00,33.00
2026-04-22T15:19:00Z,69.00,33.00
2026-04-22T15:20:00Z,69.00,33.00
2026-04-22T15:21:00Z,69.00,33.00
2026-04-22T15:22:00Z,69.00,32.00
2026-04-22T15:23:00Z,69.00,32.00
2026-04-22T15:24:00Z,69.00,32.00
2026-04-22T15:26:00Z,69.00,33.00
2026-04-22T15:27:00Z,69.00,32.00
2026-04-22T15:28:00Z,69.00,32.00
2026-04-22T15:29:00Z,69.00,32.00
2026-04-22T15:31:00Z,68.00,32.00
2026-04-22T15:32:00Z,69.00,32.00
2026-04-22T15:33:00Z,69.00,32.00
2026-04-22T15:34:00Z,68.67,32.00
2026-04-22T15:35:00Z,69.00,32.00
2026-04-22T15:36:00Z,69.00,32.00
2026-04-22T15:37:00Z,69.00,32.00
2026-04-22T15:38:00Z,68.59,31.11
2026-04-22T15:39:00Z,69.00,31.11
2026-04-22T15:40:00Z,68.00,32.00
2026-04-22T15:41:00Z,69.00,32.00
2026-04-22T15:42:00Z,69.00,32.00
2026-04-22T15:44:00Z,69.00,32.00
2026-04-22T15:45:00Z,69.00,32.00
2026-04-22T15:46:00Z,68.82,32.00
2026-04-22T15:47:00Z,69.00,32.00
2026-04-22T15:48:00Z,69.00,32.00
2026-04-22T15:50:00Z,69.00,32.00
2026-04-22T15:51:00Z,69.00,32.00
2026-04-22T15:52:00Z,69.00,32.00
2026-04-22T15:53:00Z,68.79,32.00
2026-04-22T15:54:00Z,69.00,32.00
2026-04-22T15:57:00Z,69.00,32.00
2026-04-22T15:58:00Z,69.00,32.00
2026-04-22T15:59:00Z,68.67,32.00
2026-04-22T16:00:00Z,68.08,32.00
2026-04-22T16:01:00Z,69.00,32.00
2026-04-22T16:02:00Z,69.00,32.00
2026-04-22T16:03:00Z,69.00,32.00
2026-04-22T16:04:00Z,69.00,32.00
2026-04-22T16:05:00Z,69.00,32.00
2026-04-22T16:07:00Z,69.00,32.00
2026-04-22T16:08:00Z,69.00,32.00
2026-04-22T16:09:00Z,69.00,32.00
2026-04-22T16:10:00Z,69.00,32.00
2026-04-22T16:11:00Z,69.00,32.00
2026-04-22T16:12:00Z,68.21,32.00
2026-04-22T16:13:00Z,68.21,31.00
2026-04-22T16:16:00Z,69.00,31.00
2026-04-22T16:17:00Z,70.00,31.00
2026-04-22T16:18:00Z,69.90,31.00
2026-04-22T16:19:00Z,70.00,31.00
2026-04-22T16:21:00Z,69.00,31.00
2026-04-22T16:22:00Z,69.00,31.00
2026-04-22T16:24:00Z,69.00,31.00
2026-04-22T16:25:00Z,69.00,32.00
2026-04-22T16:28:00Z,69.00,32.00
2026-04-22T16:29:00Z,69.00,32.00
2026-04-22T16:30:00Z,69.13,32.00
2026-04-22T16:31:00Z,69.08,32.00
2026-04-22T16:32:00Z,70.00,31.00
2026-04-22T16:33:00Z,69.89,32.00
2026-04-22T16:34:00Z,70.00,32.00
2026-04-22T16:35:00Z,70.00,30.00
2026-04-22T16:36:00Z,70.00,30.00
2026-04-22T16:37:00Z,70.00,31.00
2026-04-22T16:38:00Z,70.00,31.00
2026-04-22T16:39:00Z,70.00,31.00
2026-04-22T16:40:00Z,70.00,31.00
2026-04-22T16:41:00Z,69.93,31.00
2026-04-22T16:42:00Z,70.00,31.00
2026-04-22T16:43:00Z,70.96,30.02
2026-04-22T16:44:00Z,71.00,30.02
2026-04-22T16:45:00Z,71.00,30.02
2026-04-22T16:46:00Z,71.00,30.00
2026-04-22T16:47:00Z,71.00,30.00
2026-04-22T16:48:00Z,71.00,30.00
2026-04-22T16:49:00Z,71.96,30.00
2026-04-22T16:50:00Z,72.00,30.00
2026-04-22T16:51:00Z,69.03,30.72
2026-04-22T16:52:00Z,68.00,32.03
2026-04-22T16:53:00Z,68.41,33.08
2026-04-22T16:54:00Z,66.73,34.94
2026-04-22T16:55:00Z,64.76,38.11
2026-04-22T16:56:00Z,52.87,48.13
2026-04-22T16:57:00Z,49.39,50.45
2026-04-22T16:58:00Z,46.99,52.41
2026-04-22T16:59:00Z,47.88,53.66
2026-04-22T17:00:00Z,47.98,53.99
2026-04-22T17:01:00Z,48.00,53.13
2026-04-22T17:02:00Z,47.91,53.56
2026-04-22T17:03:00Z,48.00,53.23
2026-04-22T17:04:00Z,47.49,54.97
2026-04-22T17:05:00Z,45.79,55.68
2026-04-22T17:06:00Z,45.05,57.16
2026-04-22T17:07:00Z,43.95,57.98
2026-04-22T17:08:00Z,43.75,58.00
2026-04-22T17:09:00Z,44.42,56.50
2026-04-22T17:10:00Z,44.91,55.47
2026-04-22T17:11:00Z,50.70,51.12
2026-04-22T17:12:00Z,53.80,47.48
2026-04-22T17:13:00Z,46.87,51.67
2026-04-22T17:14:00Z,46.08,52.85
2026-04-22T17:15:00Z,44.16,57.46
2026-04-22T17:16:00Z,43.00,58.00
2026-04-22T17:17:00Z,42.38,57.55
2026-04-22T17:18:00Z,44.67,56.87
2026-04-22T17:19:00Z,47.98,54.25
2026-04-22T17:20:00Z,47.96,53.62
2026-04-22T17:21:00Z,47.13,52.98
2026-04-22T17:22:00Z,48.42,48.91
2026-04-22T17:23:00Z,43.23,56.28
2026-04-22T17:24:00Z,45.92,57.73
2026-04-22T17:25:00Z,41.97,58.05
2026-04-22T17:26:00Z,41.94,57.96
2026-04-22T17:27:00Z,42.00,58.00
2026-04-22T17:28:00Z,43.70,58.62
2026-04-22T17:29:00Z,44.00,55.59
2026-04-22T17:30:00Z,45.03,55.97
2026-04-22T17:31:00Z,42.72,60.20
2026-04-22T17:32:00Z,40.06,60.88
2026-04-22T17:33:00Z,41.12,61.20
2026-04-22T17:34:00Z,42.21,59.57
2026-04-22T17:35:00Z,44.29,56.02
2026-04-22T17:36:00Z,44.94,56.00
2026-04-22T17:37:00Z,45.00,55.80
2026-04-22T17:38:00Z,42.45,57.05
2026-04-22T17:39:00Z,44.12,56.96
2026-04-22T17:40:00Z,42.24,58.33
2026-04-22T17:41:00Z,46.65,54.40
2026-04-22T17:42:00Z,43.46,58.07
2026-04-22T17:43:00Z,38.85,62.41
2026-04-22T17:44:00Z,42.95,59.38
2026-04-22T17:45:00Z,45.45,56.39
2026-04-22T17:46:00Z,45.98,54.97
2026-04-22T17:47:00Z,46.00,55.00
2026-04-22T17:48:00Z,43.66,57.01
2026-04-22T17:49:00Z,41.53,59.58
2026-04-22T17:50:00Z,38.61,61.08
2026-04-22T17:51:00Z,36.45,63.86
2026-04-22T17:52:00Z,41.43,58.10
2026-04-22T17:53:00Z,36.95,64.68
2026-04-22T17:54:00Z,38.02,63.05
2026-04-22T17:55:00Z,40.11,60.36
2026-04-22T17:56:00Z,42.00,57.74
2026-04-22T17:57:00Z,41.75,58.01
2026-04-22T17:58:00Z,39.54,59.49
2026-04-22T17:59:00Z,35.94,64.51
2026-04-22T18:00:00Z,37.79,63.22
2026-04-22T18:01:00Z,27.42,71.80
2026-04-22T18:02:00Z,33.11,71.62
2026-04-22T18:03:00Z,40.44,59.22
2026-04-22T18:04:00Z,41.20,59.01
2026-04-22T18:05:00Z,40.03,59.27
2026-04-22T18:06:00Z,35.16,65.90
2026-04-22T18:07:00Z,34.04,65.61
2026-04-22T18:08:00Z,37.62,63.17
2026-04-22T18:09:00Z,40.13,60.98
2026-04-22T18:10:00Z,40.89,60.02
2026-04-22T18:11:00Z,41.04,59.64
2026-04-22T18:12:00Z,44.23,56.78
2026-04-22T18:13:00Z,39.11,61.76
2026-04-22T18:14:00Z,35.54,63.33
2026-04-22T18:15:00Z,37.41,65.32
2026-04-22T18:16:00Z,44.35,61.80
2026-04-22T18:17:00Z,53.24,49.82
2026-04-22T18:18:00Z,59.92,40.29
2026-04-22T18:19:00Z,57.88,39.63
2026-04-22T18:20:00Z,57.04,41.66
2026-04-22T18:21:00Z,62.73,37.11
2026-04-22T18:22:00Z,63.04,36.52
2026-04-22T18:23:00Z,63.74,36.85
2026-04-22T18:24:00Z,64.67,36.73
2026-04-22T18:25:00Z,65.06,33.87
2026-04-22T18:26:00Z,73.92,18.46
2026-04-22T18:27:00Z,85.72,13.83
2026-04-22T18:28:00Z,83.79,19.20
2026-04-22T18:29:00Z,82.05,17.17
2026-04-22T18:30:00Z,80.17,19.44
2026-04-22T18:31:00Z,77.49,18.58
2026-04-22T18:32:00Z,86.19,15.19
2026-04-22T18:33:00Z,87.60,13.38
2026-04-22T18:34:00Z,85.04,15.13
2026-04-22T18:35:00Z,84.53,15.88
2026-04-22T18:36:00Z,84.49,15.54
2026-04-22T18:37:00Z,80.77,19.87
2026-04-22T18:38:00Z,85.71,16.52
2026-04-22T18:39:00Z,83.11,17.89
2026-04-22T18:40:00Z,87.09,13.51
2026-04-22T18:41:00Z,88.62,11.87
2026-04-22T18:42:00Z,88.62,11.82
2026-04-22T18:43:00Z,86.03,14.36
2026-04-22T18:44:00Z,86.34,14.97
2026-04-22T18:45:00Z,86.10,14.96
2026-04-22T18:46:00Z,85.94,14.55
2026-04-22T18:47:00Z,88.28,10.99
2026-04-22T18:48:00Z,91.22,10.44
2026-04-22T18:49:00Z,90.53,10.06
2026-04-22T18:50:00Z,91.10,9.99
2026-04-22T18:51:00Z,88.93,11.76
2026-04-22T18:52:00Z,88.85,12.46
2026-04-22T18:53:00Z,87.99,12.99
2026-04-22T18:54:00Z,88.59,11.35
2026-04-22T18:55:00Z,91.65,9.53
2026-04-22T18:56:00Z,86.57,13.13
2026-04-22T18:57:00Z,88.67,11.66
2026-04-22T18:58:00Z,93.04,6.13
2026-04-22T18:59:00Z,95.76,3.88
2026-04-22T19:00:00Z,98.88,1.31
2026-04-22T19:01:00Z,99.00,1.00
2026-04-22T19:02:00Z,99.00,1.00
2026-04-22T19:03:00Z,99.00,1.00
2026-04-22T19:04:00Z,99.00,1.00
