# event_ticker=KXATPCHALLENGERMATCH-26MAR15GIRQUI
# final_score=7-6(1) 4-6 7-5
# score_resolution=7-6 4-6 7-5
# match_winner=Ethan Quinn
# fav_player=Ethan Quinn
# dog_player=Marcos Giron
# kalshi_date=2026-03-15
timestamp,Ethan Quinn,Marcos Giron
2026-03-15T19:59:00Z,39.00,60.00
2026-03-15T20:04:00Z,39.00,62.00
2026-03-15T20:05:00Z,39.00,62.00
2026-03-15T20:12:00Z,39.00,62.00
2026-03-15T20:15:00Z,39.00,62.00
2026-03-15T20:16:00Z,39.00,62.00
2026-03-15T20:20:00Z,39.00,62.00
2026-03-15T20:22:00Z,39.00,62.00
2026-03-15T20:23:00Z,39.00,62.00
2026-03-15T20:28:00Z,39.00,62.00
2026-03-15T20:29:00Z,39.00,62.00
2026-03-15T20:30:00Z,39.00,62.00
2026-03-15T20:39:00Z,38.00,62.00
2026-03-15T20:45:00Z,39.00,62.00
2026-03-15T20:46:00Z,39.00,62.00
2026-03-15T20:47:00Z,39.00,62.00
2026-03-15T20:49:00Z,39.00,62.00
2026-03-15T20:50:00Z,39.00,62.00
2026-03-15T20:51:00Z,39.00,62.00
2026-03-15T20:52:00Z,39.00,62.00
2026-03-15T20:53:00Z,39.00,62.00
2026-03-15T20:54:00Z,39.00,62.00
2026-03-15T20:55:00Z,39.00,62.00
2026-03-15T20:57:00Z,39.00,62.00
2026-03-15T20:58:00Z,39.08,62.00
2026-03-15T20:59:00Z,39.00,62.00
2026-03-15T21:00:00Z,39.00,61.89
2026-03-15T21:01:00Z,39.00,61.89
2026-03-15T21:02:00Z,39.00,62.55
2026-03-15T21:04:00Z,39.00,62.34
2026-03-15T21:05:00Z,38.00,62.34
2026-03-15T21:06:00Z,38.00,62.34
2026-03-15T21:07:00Z,38.00,63.88
2026-03-15T21:08:00Z,38.00,63.88
2026-03-15T21:10:00Z,37.92,63.00
2026-03-15T21:13:00Z,37.92,64.00
2026-03-15T21:15:00Z,38.00,64.00
2026-03-15T21:17:00Z,37.00,64.00
2026-03-15T21:20:00Z,37.00,63.00
2026-03-15T21:22:00Z,35.65,63.23
2026-03-15T21:23:00Z,38.00,64.11
2026-03-15T21:24:00Z,38.24,64.00
2026-03-15T21:25:00Z,38.00,64.00
2026-03-15T21:26:00Z,38.00,64.00
2026-03-15T21:27:00Z,38.72,64.83
2026-03-15T21:28:00Z,33.07,68.53
2026-03-15T21:29:00Z,33.38,64.26
2026-03-15T21:30:00Z,36.13,64.05
2026-03-15T21:31:00Z,37.85,63.75
2026-03-15T21:32:00Z,39.62,62.68
2026-03-15T21:33:00Z,38.11,64.57
2026-03-15T21:34:00Z,35.37,65.35
2026-03-15T21:35:00Z,34.01,67.00
2026-03-15T21:36:00Z,36.03,62.54
2026-03-15T21:37:00Z,39.00,60.91
2026-03-15T21:38:00Z,40.46,60.00
2026-03-15T21:39:00Z,39.43,61.39
2026-03-15T21:40:00Z,39.00,62.49
2026-03-15T21:41:00Z,39.00,62.78
2026-03-15T21:42:00Z,38.64,64.99
2026-03-15T21:43:00Z,39.94,63.88
2026-03-15T21:44:00Z,41.89,60.00
2026-03-15T21:45:00Z,41.89,60.00
2026-03-15T21:46:00Z,38.01,62.00
2026-03-15T21:47:00Z,37.85,63.00
2026-03-15T21:48:00Z,40.22,64.00
2026-03-15T21:49:00Z,41.58,57.04
2026-03-15T21:50:00Z,42.00,58.00
2026-03-15T21:51:00Z,41.53,59.76
2026-03-15T21:52:00Z,41.53,62.00
2026-03-15T21:53:00Z,41.53,62.00
2026-03-15T21:54:00Z,39.00,62.00
2026-03-15T21:55:00Z,40.50,60.82
2026-03-15T21:56:00Z,37.99,62.87
2026-03-15T21:57:00Z,42.17,57.21
2026-03-15T21:58:00Z,42.83,60.84
2026-03-15T21:59:00Z,38.01,62.05
2026-03-15T22:00:00Z,38.00,63.00
2026-03-15T22:01:00Z,41.30,60.14
2026-03-15T22:02:00Z,43.19,57.69
2026-03-15T22:03:00Z,47.00,53.92
2026-03-15T22:04:00Z,54.55,44.26
2026-03-15T22:05:00Z,59.90,38.61
2026-03-15T22:06:00Z,65.66,32.75
2026-03-15T22:07:00Z,72.02,28.14
2026-03-15T22:08:00Z,70.45,29.75
2026-03-15T22:09:00Z,72.11,28.03
2026-03-15T22:10:00Z,72.31,27.97
2026-03-15T22:11:00Z,72.83,27.30
2026-03-15T22:12:00Z,75.47,24.92
2026-03-15T22:13:00Z,73.95,23.94
2026-03-15T22:14:00Z,74.25,26.33
2026-03-15T22:15:00Z,74.00,26.29
2026-03-15T22:16:00Z,74.28,26.65
2026-03-15T22:17:00Z,77.24,25.07
2026-03-15T22:18:00Z,75.95,24.04
2026-03-15T22:19:00Z,74.81,25.34
2026-03-15T22:20:00Z,76.06,25.00
2026-03-15T22:21:00Z,79.30,22.14
2026-03-15T22:22:00Z,83.23,16.56
2026-03-15T22:23:00Z,80.17,20.21
2026-03-15T22:24:00Z,90.57,8.09
2026-03-15T22:25:00Z,89.48,10.14
2026-03-15T22:26:00Z,91.63,7.52
2026-03-15T22:27:00Z,92.63,8.02
2026-03-15T22:28:00Z,86.48,14.52
2026-03-15T22:29:00Z,76.61,23.08
2026-03-15T22:30:00Z,73.67,26.63
2026-03-15T22:31:00Z,69.78,31.05
2026-03-15T22:32:00Z,63.30,34.32
2026-03-15T22:33:00Z,67.30,35.43
2026-03-15T22:34:00Z,55.87,38.67
2026-03-15T22:35:00Z,48.55,51.60
2026-03-15T22:36:00Z,48.16,52.92
2026-03-15T22:37:00Z,47.35,56.30
2026-03-15T22:38:00Z,41.85,55.74
2026-03-15T22:39:00Z,45.28,56.05
2026-03-15T22:40:00Z,46.44,54.54
2026-03-15T22:41:00Z,46.98,53.10
2026-03-15T22:42:00Z,48.82,49.89
2026-03-15T22:43:00Z,46.19,54.12
2026-03-15T22:44:00Z,46.22,55.98
2026-03-15T22:45:00Z,44.56,55.94
2026-03-15T22:46:00Z,44.47,55.88
2026-03-15T22:47:00Z,48.96,50.08
2026-03-15T22:48:00Z,53.03,47.77
2026-03-15T22:49:00Z,52.53,50.39
2026-03-15T22:50:00Z,46.69,55.24
2026-03-15T22:51:00Z,44.15,55.61
2026-03-15T22:52:00Z,45.17,56.44
2026-03-15T22:53:00Z,50.65,48.34
2026-03-15T22:54:00Z,52.14,47.96
2026-03-15T22:55:00Z,53.00,47.98
2026-03-15T22:56:00Z,47.80,52.50
2026-03-15T22:57:00Z,47.00,53.22
2026-03-15T22:58:00Z,46.88,53.18
2026-03-15T22:59:00Z,42.16,56.35
2026-03-15T23:00:00Z,49.16,54.23
2026-03-15T23:01:00Z,50.80,49.84
2026-03-15T23:02:00Z,51.88,47.99
2026-03-15T23:03:00Z,51.99,47.86
2026-03-15T23:04:00Z,53.37,48.99
2026-03-15T23:05:00Z,54.27,47.38
2026-03-15T23:06:00Z,52.28,45.22
2026-03-15T23:07:00Z,52.16,49.17
2026-03-15T23:08:00Z,55.75,45.08
2026-03-15T23:09:00Z,57.01,42.28
2026-03-15T23:10:00Z,53.90,46.99
2026-03-15T23:11:00Z,56.91,43.98
2026-03-15T23:12:00Z,55.50,44.16
2026-03-15T23:13:00Z,49.48,51.42
2026-03-15T23:14:00Z,49.13,51.04
2026-03-15T23:15:00Z,56.34,45.40
2026-03-15T23:16:00Z,58.01,41.45
2026-03-15T23:17:00Z,57.60,42.37
2026-03-15T23:18:00Z,52.74,47.40
2026-03-15T23:19:00Z,49.93,48.88
2026-03-15T23:20:00Z,52.56,48.18
2026-03-15T23:21:00Z,42.08,58.29
2026-03-15T23:22:00Z,37.52,61.64
2026-03-15T23:23:00Z,48.58,48.60
2026-03-15T23:24:00Z,52.23,50.74
2026-03-15T23:25:00Z,47.21,54.45
2026-03-15T23:26:00Z,32.66,66.63
2026-03-15T23:27:00Z,50.24,48.19
2026-03-15T23:28:00Z,54.90,46.85
2026-03-15T23:29:00Z,61.89,40.73
2026-03-15T23:30:00Z,65.61,37.93
2026-03-15T23:31:00Z,81.51,17.05
2026-03-15T23:32:00Z,99.00,1.00
2026-03-15T23:33:00Z,99.00,1.00
2026-03-15T23:34:00Z,99.00,1.00
2026-03-15T23:35:00Z,99.00,1.00
2026-03-15T23:36:00Z,99.00,1.00
2026-03-15T23:37:00Z,99.00,1.00
2026-03-15T23:38:00Z,99.00,1.00
2026-03-15T23:39:00Z,99.00,1.00
2026-03-15T23:40:00Z,99.00,1.00
2026-03-15T23:41:00Z,99.00,1.00
2026-03-15T23:42:00Z,99.00,1.00
