# event_ticker=KXATPMATCH-26MAR04TABJOD
# final_score=6-1 6-2
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Rafael Jodar
# kalshi_date=2026-03-04
timestamp,Alejandro Tabilo,Rafael Jodar
2026-03-05T13:05:00Z,,56.00
2026-03-05T13:36:00Z,46.00,56.00
2026-03-05T13:49:00Z,46.00,56.00
2026-03-05T13:57:00Z,46.00,56.00
2026-03-05T14:04:00Z,46.00,56.00
2026-03-05T14:06:00Z,46.00,56.00
2026-03-05T14:12:00Z,46.00,56.00
2026-03-05T14:14:00Z,46.00,56.00
2026-03-05T14:18:00Z,46.00,56.00
2026-03-05T14:20:00Z,46.52,56.00
2026-03-05T14:21:00Z,47.00,56.00
2026-03-05T14:22:00Z,47.00,56.00
2026-03-05T14:23:00Z,47.00,56.00
2026-03-05T14:26:00Z,47.00,56.00
2026-03-05T14:30:00Z,47.00,56.00
2026-03-05T14:37:00Z,47.00,56.00
2026-03-05T14:38:00Z,47.00,56.00
2026-03-05T14:46:00Z,47.00,55.00
2026-03-05T14:47:00Z,47.00,55.00
2026-03-05T14:54:00Z,47.00,55.00
2026-03-05T14:55:00Z,47.00,55.00
2026-03-05T14:56:00Z,47.00,55.00
2026-03-05T14:58:00Z,47.00,55.00
2026-03-05T15:01:00Z,47.00,55.00
2026-03-05T15:03:00Z,47.00,55.00
2026-03-05T15:07:00Z,47.00,55.00
2026-03-05T15:11:00Z,47.00,55.00
2026-03-05T15:12:00Z,47.00,55.00
2026-03-05T15:14:00Z,47.00,55.00
2026-03-05T15:17:00Z,47.00,55.00
2026-03-05T15:22:00Z,47.00,55.00
2026-03-05T15:26:00Z,47.00,55.00
2026-03-05T15:30:00Z,47.00,55.00
2026-03-05T15:31:00Z,47.00,55.00
2026-03-05T15:32:00Z,47.00,55.00
2026-03-05T15:33:00Z,47.00,55.00
2026-03-05T15:35:00Z,47.00,55.00
2026-03-05T15:41:00Z,47.00,55.00
2026-03-05T15:42:00Z,47.00,55.00
2026-03-05T15:47:00Z,47.00,55.00
2026-03-05T15:55:00Z,47.00,55.00
2026-03-05T15:56:00Z,47.00,55.00
2026-03-05T15:57:00Z,47.00,55.00
2026-03-05T15:59:00Z,47.00,55.00
2026-03-05T16:02:00Z,47.00,54.00
2026-03-05T16:03:00Z,47.00,54.00
2026-03-05T16:04:00Z,46.00,54.00
2026-03-05T16:05:00Z,47.00,54.00
2026-03-05T16:06:00Z,47.00,55.00
2026-03-05T16:13:00Z,47.00,55.00
2026-03-05T16:15:00Z,47.00,55.00
2026-03-05T16:23:00Z,47.00,55.00
2026-03-05T16:24:00Z,47.00,55.00
2026-03-05T16:26:00Z,47.00,55.00
2026-03-05T16:30:00Z,47.00,54.00
2026-03-05T16:31:00Z,47.00,55.00
2026-03-05T16:34:00Z,47.00,55.00
2026-03-05T16:40:00Z,47.00,55.00
2026-03-05T16:43:00Z,47.00,55.00
2026-03-05T16:45:00Z,47.00,55.00
2026-03-05T16:55:00Z,47.00,55.00
2026-03-05T16:58:00Z,47.00,55.00
2026-03-05T17:02:00Z,47.00,55.00
2026-03-05T17:23:00Z,47.00,55.00
2026-03-05T17:28:00Z,47.00,55.00
2026-03-05T17:30:00Z,47.00,55.00
2026-03-05T17:32:00Z,47.00,56.00
2026-03-05T17:35:00Z,47.00,56.00
2026-03-05T17:39:00Z,47.00,56.00
2026-03-05T17:47:00Z,47.00,56.00
2026-03-05T17:48:00Z,47.00,56.00
2026-03-05T17:52:00Z,47.00,56.00
2026-03-05T17:53:00Z,47.00,56.00
2026-03-05T17:54:00Z,47.00,56.00
2026-03-05T17:55:00Z,47.00,56.00
2026-03-05T17:58:00Z,47.00,56.00
2026-03-05T18:01:00Z,47.00,56.00
2026-03-05T18:02:00Z,47.00,55.39
2026-03-05T18:04:00Z,45.93,55.32
2026-03-05T18:07:00Z,45.00,55.00
2026-03-05T18:09:00Z,45.00,56.00
2026-03-05T18:12:00Z,45.00,56.00
2026-03-05T18:16:00Z,45.54,56.00
2026-03-05T18:17:00Z,45.00,56.00
2026-03-05T18:19:00Z,45.00,56.00
2026-03-05T18:25:00Z,45.00,56.00
2026-03-05T18:26:00Z,45.00,55.80
2026-03-05T18:27:00Z,46.00,55.80
2026-03-05T18:28:00Z,46.00,55.80
2026-03-05T18:29:00Z,46.00,55.00
2026-03-05T18:31:00Z,46.00,55.00
2026-03-05T18:37:00Z,46.00,55.00
2026-03-05T18:40:00Z,46.00,55.00
2026-03-05T18:41:00Z,45.40,55.00
2026-03-05T18:42:00Z,46.00,55.00
2026-03-05T18:43:00Z,46.00,55.85
2026-03-05T18:45:00Z,46.00,55.85
2026-03-05T18:50:00Z,46.00,55.85
2026-03-05T19:02:00Z,46.00,56.00
2026-03-05T19:03:00Z,46.00,56.00
2026-03-05T19:04:00Z,45.00,56.00
2026-03-05T19:09:00Z,46.00,56.00
2026-03-05T19:11:00Z,46.00,56.00
2026-03-05T19:26:00Z,46.00,56.00
2026-03-05T19:43:00Z,45.00,56.00
2026-03-05T19:47:00Z,45.60,56.00
2026-03-05T19:48:00Z,45.00,56.00
2026-03-05T19:59:00Z,45.00,54.02
2026-03-05T20:00:00Z,45.00,54.02
2026-03-05T20:01:00Z,45.00,56.00
2026-03-05T20:03:00Z,44.00,56.00
2026-03-05T20:04:00Z,44.00,56.00
2026-03-05T20:12:00Z,44.00,57.00
2026-03-05T20:16:00Z,44.00,57.00
2026-03-05T20:23:00Z,44.00,57.00
2026-03-05T20:25:00Z,43.00,57.00
2026-03-05T20:30:00Z,43.00,57.00
2026-03-05T20:31:00Z,43.00,56.00
2026-03-05T20:36:00Z,43.00,56.00
2026-03-05T20:44:00Z,43.00,57.00
2026-03-05T20:45:00Z,43.00,58.00
2026-03-05T20:48:00Z,43.00,58.00
2026-03-05T20:51:00Z,43.00,58.00
2026-03-05T21:00:00Z,42.00,58.00
2026-03-05T21:01:00Z,42.00,58.00
2026-03-05T21:04:00Z,42.91,58.00
2026-03-05T21:06:00Z,42.91,58.00
2026-03-05T21:08:00Z,42.00,58.65
2026-03-05T21:18:00Z,42.00,59.00
2026-03-05T21:19:00Z,43.00,59.00
2026-03-05T21:22:00Z,43.00,59.00
2026-03-05T21:24:00Z,43.00,59.00
2026-03-05T21:25:00Z,43.00,59.00
2026-03-05T21:31:00Z,43.00,59.00
2026-03-05T21:32:00Z,43.00,59.00
2026-03-05T21:33:00Z,43.00,59.00
2026-03-05T21:35:00Z,42.00,58.14
2026-03-05T21:36:00Z,42.00,58.14
2026-03-05T21:38:00Z,43.00,58.14
2026-03-05T21:40:00Z,43.00,58.14
2026-03-05T21:41:00Z,42.12,58.78
2026-03-05T21:42:00Z,42.12,58.09
2026-03-05T21:43:00Z,42.12,59.00
2026-03-05T21:46:00Z,42.12,59.00
2026-03-05T21:48:00Z,41.00,59.00
2026-03-05T21:50:00Z,42.00,58.00
2026-03-05T21:53:00Z,41.00,58.70
2026-03-05T21:54:00Z,41.00,59.00
2026-03-05T21:55:00Z,42.00,59.00
2026-03-05T21:56:00Z,42.00,59.00
2026-03-05T21:58:00Z,42.00,59.00
2026-03-05T22:00:00Z,42.00,59.00
2026-03-05T22:01:00Z,41.00,59.00
2026-03-05T22:02:00Z,41.04,58.00
2026-03-05T22:03:00Z,42.00,58.00
2026-03-05T22:05:00Z,42.00,59.00
2026-03-05T22:07:00Z,42.00,59.00
2026-03-05T22:08:00Z,42.00,59.00
2026-03-05T22:10:00Z,42.00,59.00
2026-03-05T22:12:00Z,41.00,59.00
2026-03-05T22:14:00Z,41.00,59.00
2026-03-05T22:15:00Z,41.00,59.00
2026-03-05T22:16:00Z,41.00,59.00
2026-03-05T22:17:00Z,41.00,59.00
2026-03-05T22:19:00Z,42.00,59.00
2026-03-05T22:22:00Z,42.00,59.00
2026-03-05T22:26:00Z,42.00,59.00
2026-03-05T22:32:00Z,42.00,59.00
2026-03-05T22:33:00Z,42.00,59.00
2026-03-05T22:34:00Z,42.00,59.00
2026-03-05T22:36:00Z,42.00,59.00
2026-03-05T22:38:00Z,42.00,58.00
2026-03-05T22:39:00Z,42.00,59.00
2026-03-05T22:40:00Z,42.00,59.00
2026-03-05T22:42:00Z,42.00,59.00
2026-03-05T22:44:00Z,42.00,59.00
2026-03-05T22:45:00Z,41.00,59.60
2026-03-05T22:46:00Z,42.00,59.00
2026-03-05T22:47:00Z,42.00,59.00
2026-03-05T22:48:00Z,42.00,59.00
2026-03-05T22:51:00Z,41.00,59.00
2026-03-05T22:54:00Z,42.00,59.00
2026-03-05T22:55:00Z,42.00,59.00
2026-03-05T22:56:00Z,42.00,59.00
2026-03-05T22:57:00Z,42.00,59.00
2026-03-05T22:58:00Z,42.00,59.00
2026-03-05T23:01:00Z,42.00,59.00
2026-03-05T23:02:00Z,42.00,59.00
2026-03-05T23:03:00Z,42.00,58.00
2026-03-05T23:06:00Z,42.00,58.00
2026-03-05T23:08:00Z,42.00,58.00
2026-03-05T23:09:00Z,41.00,59.95
2026-03-05T23:11:00Z,41.00,59.95
2026-03-05T23:12:00Z,42.00,59.00
2026-03-05T23:18:00Z,41.00,59.10
2026-03-05T23:20:00Z,41.00,59.00
2026-03-05T23:21:00Z,42.00,59.00
2026-03-05T23:22:00Z,42.00,59.00
2026-03-05T23:23:00Z,42.00,59.74
2026-03-05T23:24:00Z,42.00,58.38
2026-03-05T23:25:00Z,42.00,60.00
2026-03-05T23:26:00Z,42.00,60.00
2026-03-05T23:27:00Z,42.00,60.00
2026-03-05T23:28:00Z,42.00,60.00
2026-03-05T23:29:00Z,42.00,61.00
2026-03-05T23:30:00Z,42.00,61.00
2026-03-05T23:31:00Z,42.00,61.00
2026-03-05T23:32:00Z,42.00,61.00
2026-03-05T23:33:00Z,42.00,61.00
2026-03-05T23:34:00Z,42.00,61.00
2026-03-05T23:35:00Z,42.00,61.00
2026-03-05T23:38:00Z,42.00,60.00
2026-03-05T23:40:00Z,42.00,61.00
2026-03-05T23:41:00Z,42.00,61.00
2026-03-05T23:42:00Z,42.00,61.00
2026-03-05T23:43:00Z,42.00,61.00
2026-03-05T23:44:00Z,42.00,61.00
2026-03-05T23:45:00Z,42.00,61.00
2026-03-05T23:48:00Z,42.00,61.00
2026-03-05T23:49:00Z,42.00,59.00
2026-03-05T23:50:00Z,42.00,59.00
2026-03-05T23:53:00Z,42.00,60.38
2026-03-05T23:55:00Z,42.00,60.00
2026-03-05T23:56:00Z,42.00,60.00
2026-03-05T23:58:00Z,42.00,60.00
2026-03-05T23:59:00Z,42.00,60.00
2026-03-06T00:00:00Z,42.00,60.00
2026-03-06T00:01:00Z,42.00,60.69
2026-03-06T00:02:00Z,42.00,60.69
2026-03-06T00:03:00Z,42.00,60.00
2026-03-06T00:04:00Z,42.00,60.00
2026-03-06T00:05:00Z,42.00,60.00
2026-03-06T00:06:00Z,41.00,60.00
2026-03-06T00:08:00Z,42.00,59.82
2026-03-06T00:09:00Z,42.00,60.00
2026-03-06T00:10:00Z,42.00,60.00
2026-03-06T00:12:00Z,42.00,60.00
2026-03-06T00:13:00Z,42.00,60.00
2026-03-06T00:17:00Z,42.00,60.43
2026-03-06T00:18:00Z,42.00,60.00
2026-03-06T00:19:00Z,42.00,60.00
2026-03-06T00:20:00Z,41.88,59.00
2026-03-06T00:21:00Z,41.00,60.86
2026-03-06T00:22:00Z,42.00,60.86
2026-03-06T00:23:00Z,42.00,58.00
2026-03-06T00:24:00Z,42.00,60.00
2026-03-06T00:25:00Z,42.00,60.00
2026-03-06T00:26:00Z,42.00,60.00
2026-03-06T00:27:00Z,42.00,60.00
2026-03-06T00:28:00Z,42.00,60.00
2026-03-06T00:29:00Z,42.00,60.00
2026-03-06T00:30:00Z,42.00,60.00
2026-03-06T00:31:00Z,42.00,60.00
2026-03-06T00:32:00Z,42.00,60.00
2026-03-06T00:34:00Z,42.00,60.00
2026-03-06T00:36:00Z,41.91,58.00
2026-03-06T00:38:00Z,42.00,60.00
2026-03-06T00:39:00Z,42.00,60.00
2026-03-06T00:40:00Z,42.00,60.00
2026-03-06T00:41:00Z,42.00,60.92
2026-03-06T00:42:00Z,41.66,60.00
2026-03-06T00:43:00Z,41.66,60.77
2026-03-06T00:44:00Z,41.00,60.77
2026-03-06T00:45:00Z,42.00,60.00
2026-03-06T00:46:00Z,42.00,60.00
2026-03-06T00:48:00Z,42.00,59.08
2026-03-06T00:49:00Z,41.00,58.56
2026-03-06T00:50:00Z,42.00,58.56
2026-03-06T00:51:00Z,42.00,60.90
2026-03-06T00:52:00Z,42.00,60.90
2026-03-06T00:54:00Z,42.00,60.00
2026-03-06T00:55:00Z,42.00,60.00
2026-03-06T00:56:00Z,42.00,60.00
2026-03-06T00:57:00Z,42.00,60.00
2026-03-06T00:58:00Z,41.17,59.98
2026-03-06T00:59:00Z,45.29,57.55
2026-03-06T01:00:00Z,46.26,56.00
2026-03-06T01:01:00Z,42.32,59.09
2026-03-06T01:02:00Z,40.36,59.22
2026-03-06T01:03:00Z,43.00,57.68
2026-03-06T01:04:00Z,42.97,58.13
2026-03-06T01:05:00Z,44.16,56.49
2026-03-06T01:06:00Z,47.18,53.31
2026-03-06T01:07:00Z,48.08,50.25
2026-03-06T01:08:00Z,45.61,54.38
2026-03-06T01:09:00Z,47.54,55.98
2026-03-06T01:10:00Z,46.44,55.00
2026-03-06T01:11:00Z,49.46,51.00
2026-03-06T01:12:00Z,50.11,50.09
