# event_ticker=KXATPMATCH-26FEB18FUCKHA
# final_score=6-2 4-6 6-4
# match_winner=Karen Khachanov
# fav_player=Karen Khachanov
# dog_player=Marton Fucsovics
# kalshi_date=2026-02-18
timestamp,Karen Khachanov,Marton Fucsovics
2026-02-18T05:39:00Z,71.00,30.00
2026-02-18T05:41:00Z,71.00,30.00
2026-02-18T05:44:00Z,71.00,30.00
2026-02-18T05:45:00Z,71.00,30.00
2026-02-18T05:46:00Z,71.00,30.00
2026-02-18T05:47:00Z,71.00,30.00
2026-02-18T05:48:00Z,71.00,30.00
2026-02-18T05:49:00Z,71.00,30.00
2026-02-18T05:51:00Z,71.00,30.00
2026-02-18T05:52:00Z,71.00,30.00
2026-02-18T05:57:00Z,71.00,30.00
2026-02-18T05:59:00Z,71.00,29.00
2026-02-18T06:00:00Z,71.00,29.00
2026-02-18T06:01:00Z,71.00,29.00
2026-02-18T06:02:00Z,71.00,30.00
2026-02-18T06:04:00Z,71.00,30.00
2026-02-18T06:07:00Z,71.00,30.00
2026-02-18T06:08:00Z,71.00,30.00
2026-02-18T06:11:00Z,71.00,30.00
2026-02-18T06:12:00Z,71.00,30.00
2026-02-18T06:13:00Z,71.00,30.00
2026-02-18T06:18:00Z,71.00,30.00
2026-02-18T06:19:00Z,71.00,30.00
2026-02-18T06:21:00Z,71.00,30.00
2026-02-18T06:22:00Z,71.00,30.00
2026-02-18T06:23:00Z,71.00,31.00
2026-02-18T06:24:00Z,71.00,31.00
2026-02-18T06:29:00Z,71.00,31.00
2026-02-18T06:31:00Z,71.00,31.00
2026-02-18T06:34:00Z,71.00,31.00
2026-02-18T06:35:00Z,70.00,31.00
2026-02-18T06:40:00Z,71.00,31.00
2026-02-18T06:42:00Z,71.00,31.00
2026-02-18T06:46:00Z,71.00,31.00
2026-02-18T06:47:00Z,71.00,31.00
2026-02-18T06:48:00Z,71.00,31.00
2026-02-18T06:49:00Z,71.00,30.00
2026-02-18T06:50:00Z,71.00,30.00
2026-02-18T06:51:00Z,71.00,31.00
2026-02-18T06:52:00Z,71.00,31.00
2026-02-18T06:54:00Z,71.00,31.00
2026-02-18T06:56:00Z,71.00,31.00
2026-02-18T06:57:00Z,70.95,29.50
2026-02-18T07:03:00Z,71.00,29.50
2026-02-18T07:06:00Z,71.00,29.50
2026-02-18T07:07:00Z,71.67,29.50
2026-02-18T07:08:00Z,72.00,31.00
2026-02-18T07:11:00Z,72.00,31.00
2026-02-18T07:13:00Z,72.00,31.00
2026-02-18T07:14:00Z,72.00,31.00
2026-02-18T07:17:00Z,71.00,30.00
2026-02-18T07:18:00Z,69.71,30.00
2026-02-18T07:19:00Z,68.00,32.63
2026-02-18T07:20:00Z,69.00,32.63
2026-02-18T07:22:00Z,69.00,32.63
2026-02-18T07:23:00Z,69.00,32.63
2026-02-18T07:26:00Z,69.00,32.63
2026-02-18T07:27:00Z,69.00,34.00
2026-02-18T07:29:00Z,69.00,34.00
2026-02-18T07:32:00Z,69.00,34.00
2026-02-18T07:33:00Z,69.00,34.00
2026-02-18T07:36:00Z,69.00,34.00
2026-02-18T07:41:00Z,67.00,34.00
2026-02-18T07:42:00Z,69.00,34.00
2026-02-18T07:43:00Z,69.00,34.00
2026-02-18T07:46:00Z,69.00,34.00
2026-02-18T07:50:00Z,69.00,34.00
2026-02-18T07:54:00Z,69.00,34.00
2026-02-18T07:59:00Z,69.00,34.00
2026-02-18T08:04:00Z,69.00,34.00
2026-02-18T08:06:00Z,69.00,34.00
2026-02-18T08:08:00Z,69.00,34.00
2026-02-18T08:09:00Z,69.00,33.00
2026-02-18T08:15:00Z,69.00,33.00
2026-02-18T08:16:00Z,69.00,33.00
2026-02-18T08:17:00Z,70.28,33.00
2026-02-18T08:18:00Z,70.00,33.00
2026-02-18T08:19:00Z,70.00,33.00
2026-02-18T08:22:00Z,70.00,33.00
2026-02-18T08:23:00Z,70.00,33.00
2026-02-18T08:24:00Z,70.00,33.00
2026-02-18T08:25:00Z,70.00,33.00
2026-02-18T08:27:00Z,70.00,33.43
2026-02-18T08:28:00Z,70.00,33.00
2026-02-18T08:31:00Z,70.00,33.00
2026-02-18T08:41:00Z,70.00,33.00
2026-02-18T08:44:00Z,70.00,34.00
2026-02-18T08:45:00Z,70.00,33.00
2026-02-18T08:46:00Z,70.00,33.00
2026-02-18T08:47:00Z,70.00,33.00
2026-02-18T08:48:00Z,70.00,33.00
2026-02-18T08:50:00Z,70.00,33.00
2026-02-18T08:51:00Z,70.00,33.00
2026-02-18T08:52:00Z,70.00,33.00
2026-02-18T08:53:00Z,70.00,34.00
2026-02-18T08:55:00Z,70.00,33.00
2026-02-18T09:00:00Z,70.00,34.00
2026-02-18T09:10:00Z,70.00,33.00
2026-02-18T09:16:00Z,70.00,34.00
2026-02-18T09:22:00Z,70.00,33.00
2026-02-18T09:23:00Z,70.00,33.00
2026-02-18T09:26:00Z,70.00,33.00
2026-02-18T09:27:00Z,70.00,33.00
2026-02-18T09:30:00Z,70.00,33.00
2026-02-18T09:32:00Z,69.00,33.00
2026-02-18T09:34:00Z,69.00,34.00
2026-02-18T09:35:00Z,70.00,33.00
2026-02-18T09:38:00Z,70.00,34.00
2026-02-18T09:41:00Z,70.00,33.00
2026-02-18T09:42:00Z,70.00,33.00
2026-02-18T09:43:00Z,70.00,33.00
2026-02-18T09:46:00Z,70.00,33.00
2026-02-18T09:49:00Z,70.00,33.01
2026-02-18T09:50:00Z,70.00,33.01
2026-02-18T09:51:00Z,70.00,33.01
2026-02-18T09:52:00Z,70.00,34.00
2026-02-18T09:54:00Z,70.00,34.00
2026-02-18T09:55:00Z,70.00,34.00
2026-02-18T09:57:00Z,70.00,33.00
2026-02-18T09:59:00Z,69.50,33.00
2026-02-18T10:01:00Z,70.00,33.91
2026-02-18T10:02:00Z,70.00,33.00
2026-02-18T10:07:00Z,70.00,33.00
2026-02-18T10:08:00Z,70.40,33.00
2026-02-18T10:09:00Z,71.00,33.00
2026-02-18T10:10:00Z,71.00,33.00
2026-02-18T10:14:00Z,70.00,33.00
2026-02-18T10:15:00Z,71.00,33.00
2026-02-18T10:16:00Z,71.00,33.00
2026-02-18T10:18:00Z,71.00,33.00
2026-02-18T10:20:00Z,71.00,33.00
2026-02-18T10:21:00Z,71.00,34.00
2026-02-18T10:23:00Z,71.00,34.00
2026-02-18T10:24:00Z,71.00,34.00
2026-02-18T10:25:00Z,70.00,34.00
2026-02-18T10:26:00Z,69.00,34.00
2026-02-18T10:27:00Z,69.00,34.00
2026-02-18T10:28:00Z,69.00,34.00
2026-02-18T10:29:00Z,69.00,34.00
2026-02-18T10:30:00Z,69.00,34.00
2026-02-18T10:31:00Z,69.00,34.00
2026-02-18T10:32:00Z,69.00,34.00
2026-02-18T10:34:00Z,69.00,34.00
2026-02-18T10:35:00Z,69.00,34.00
2026-02-18T10:36:00Z,69.00,34.00
2026-02-18T10:38:00Z,69.00,34.00
2026-02-18T10:39:00Z,69.00,34.00
2026-02-18T10:40:00Z,68.26,34.00
2026-02-18T10:41:00Z,68.00,34.00
2026-02-18T10:42:00Z,68.00,32.99
2026-02-18T10:43:00Z,69.86,31.48
2026-02-18T10:44:00Z,71.46,29.06
2026-02-18T10:45:00Z,70.83,29.75
2026-02-18T10:46:00Z,71.85,28.38
2026-02-18T10:47:00Z,77.09,25.53
2026-02-18T10:48:00Z,76.90,22.43
2026-02-18T10:49:00Z,82.28,18.84
2026-02-18T10:50:00Z,85.87,15.99
2026-02-18T10:51:00Z,86.01,15.00
2026-02-18T10:52:00Z,84.16,15.00
2026-02-18T10:53:00Z,87.30,11.10
2026-02-18T10:54:00Z,86.98,13.60
2026-02-18T10:55:00Z,86.95,12.47
2026-02-18T10:56:00Z,89.00,11.93
2026-02-18T10:57:00Z,88.00,12.89
2026-02-18T10:58:00Z,86.31,13.99
2026-02-18T10:59:00Z,86.12,15.47
2026-02-18T11:00:00Z,88.00,14.00
2026-02-18T11:01:00Z,88.99,12.04
2026-02-18T11:02:00Z,89.00,12.00
2026-02-18T11:03:00Z,88.00,12.98
2026-02-18T11:04:00Z,89.29,12.89
2026-02-18T11:05:00Z,89.66,10.53
2026-02-18T11:06:00Z,89.64,10.10
2026-02-18T11:07:00Z,86.88,11.87
2026-02-18T11:08:00Z,89.99,12.00
2026-02-18T11:09:00Z,89.03,10.76
2026-02-18T11:10:00Z,89.00,11.70
2026-02-18T11:11:00Z,90.43,11.00
2026-02-18T11:12:00Z,91.00,11.00
2026-02-18T11:13:00Z,91.00,11.00
2026-02-18T11:14:00Z,92.03,9.67
2026-02-18T11:15:00Z,93.00,8.05
2026-02-18T11:16:00Z,92.34,8.19
2026-02-18T11:17:00Z,93.40,6.78
2026-02-18T11:18:00Z,93.11,7.98
2026-02-18T11:19:00Z,92.34,8.54
2026-02-18T11:20:00Z,94.00,7.20
2026-02-18T11:21:00Z,94.21,6.09
2026-02-18T11:22:00Z,95.00,6.43
2026-02-18T11:23:00Z,95.00,6.27
2026-02-18T11:24:00Z,91.17,11.18
2026-02-18T11:25:00Z,92.89,7.16
2026-02-18T11:26:00Z,95.83,7.16
2026-02-18T11:27:00Z,93.26,5.00
2026-02-18T11:28:00Z,93.00,6.00
2026-02-18T11:29:00Z,91.00,8.02
2026-02-18T11:30:00Z,94.00,8.11
2026-02-18T11:31:00Z,93.86,8.41
2026-02-18T11:32:00Z,93.04,7.60
2026-02-18T11:33:00Z,94.00,6.50
2026-02-18T11:34:00Z,95.01,4.54
2026-02-18T11:35:00Z,94.53,5.55
2026-02-18T11:36:00Z,93.59,7.54
2026-02-18T11:37:00Z,93.03,8.04
2026-02-18T11:38:00Z,93.58,8.00
2026-02-18T11:39:00Z,94.00,6.94
2026-02-18T11:40:00Z,95.00,7.00
2026-02-18T11:41:00Z,94.73,7.00
2026-02-18T11:42:00Z,92.63,7.22
2026-02-18T11:43:00Z,93.00,8.00
2026-02-18T11:44:00Z,92.04,8.64
2026-02-18T11:45:00Z,93.39,8.96
2026-02-18T11:46:00Z,92.25,5.60
2026-02-18T11:47:00Z,94.00,6.88
2026-02-18T11:48:00Z,94.00,6.88
2026-02-18T11:49:00Z,94.00,7.38
2026-02-18T11:50:00Z,91.33,8.85
2026-02-18T11:51:00Z,91.61,9.02
2026-02-18T11:52:00Z,93.00,7.72
2026-02-18T11:53:00Z,88.61,13.49
2026-02-18T11:54:00Z,78.80,23.30
2026-02-18T11:55:00Z,75.14,24.90
2026-02-18T11:56:00Z,74.70,27.72
2026-02-18T11:57:00Z,70.06,29.58
2026-02-18T11:58:00Z,68.35,32.17
2026-02-18T11:59:00Z,69.62,32.09
2026-02-18T12:00:00Z,69.95,30.68
2026-02-18T12:01:00Z,72.35,24.85
2026-02-18T12:02:00Z,73.30,26.64
2026-02-18T12:03:00Z,74.33,27.84
2026-02-18T12:04:00Z,77.36,22.52
2026-02-18T12:05:00Z,75.74,24.17
2026-02-18T12:06:00Z,72.43,25.93
2026-02-18T12:07:00Z,66.95,32.85
2026-02-18T12:08:00Z,62.04,36.44
2026-02-18T12:09:00Z,50.98,50.03
2026-02-18T12:10:00Z,52.80,46.30
2026-02-18T12:11:00Z,60.02,39.72
2026-02-18T12:12:00Z,56.08,43.55
2026-02-18T12:13:00Z,67.40,32.92
2026-02-18T12:14:00Z,69.83,31.51
2026-02-18T12:15:00Z,69.23,31.12
2026-02-18T12:16:00Z,68.36,31.24
2026-02-18T12:17:00Z,65.33,35.90
2026-02-18T12:18:00Z,61.18,39.57
2026-02-18T12:19:00Z,47.40,49.78
2026-02-18T12:20:00Z,46.98,54.79
2026-02-18T12:21:00Z,56.76,43.59
2026-02-18T12:22:00Z,66.51,33.28
2026-02-18T12:23:00Z,68.00,33.19
2026-02-18T12:24:00Z,69.99,29.60
2026-02-18T12:25:00Z,66.86,31.54
2026-02-18T12:26:00Z,60.92,40.09
2026-02-18T12:27:00Z,60.41,40.06
2026-02-18T12:28:00Z,62.70,38.56
2026-02-18T12:29:00Z,64.89,35.25
2026-02-18T12:30:00Z,67.01,32.70
2026-02-18T12:31:00Z,67.89,32.86
2026-02-18T12:32:00Z,67.52,32.50
2026-02-18T12:33:00Z,63.06,39.86
2026-02-18T12:34:00Z,61.57,39.78
2026-02-18T12:35:00Z,52.72,48.21
2026-02-18T12:36:00Z,63.55,39.59
2026-02-18T12:37:00Z,67.97,32.76
2026-02-18T12:38:00Z,67.90,33.93
2026-02-18T12:39:00Z,63.95,35.47
2026-02-18T12:40:00Z,64.51,36.96
2026-02-18T12:41:00Z,64.71,34.04
2026-02-18T12:42:00Z,66.51,30.07
2026-02-18T12:43:00Z,81.77,19.30
2026-02-18T12:44:00Z,97.53,3.05
2026-02-18T12:45:00Z,99.00,1.00
2026-02-18T12:46:00Z,99.00,1.00
2026-02-18T12:47:00Z,99.00,1.00
