# event_ticker=KXATPMATCH-25AUG06ZVEKHA
# final_score=7-5 3-0 RET
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Karen Khachanov
# kalshi_date=2025-08-06
timestamp,Alexander Zverev,Karen Khachanov
2025-08-06T13:14:00Z,,35.00
2025-08-06T13:31:00Z,,35.00
2025-08-06T13:34:00Z,70.00,35.00
2025-08-06T13:38:00Z,69.00,35.00
2025-08-06T13:42:00Z,69.00,35.00
2025-08-06T13:44:00Z,69.00,35.00
2025-08-06T13:46:00Z,69.00,35.00
2025-08-06T13:57:00Z,69.00,35.00
2025-08-06T14:08:00Z,69.00,34.00
2025-08-06T14:12:00Z,69.00,34.00
2025-08-06T14:13:00Z,69.00,34.00
2025-08-06T14:17:00Z,69.00,34.00
2025-08-06T14:21:00Z,69.00,34.00
2025-08-06T14:44:00Z,69.00,34.00
2025-08-06T14:45:00Z,69.00,34.00
2025-08-06T14:49:00Z,69.00,34.00
2025-08-06T14:52:00Z,69.00,34.00
2025-08-06T15:00:00Z,69.00,34.00
2025-08-06T15:04:00Z,69.00,33.29
2025-08-06T15:15:00Z,69.00,33.00
2025-08-06T15:23:00Z,69.00,33.00
2025-08-06T15:26:00Z,69.00,33.00
2025-08-06T15:30:00Z,69.14,33.00
2025-08-06T15:31:00Z,69.00,33.00
2025-08-06T15:32:00Z,69.00,33.00
2025-08-06T15:33:00Z,69.00,33.00
2025-08-06T15:35:00Z,69.00,33.00
2025-08-06T15:36:00Z,69.07,33.00
2025-08-06T15:42:00Z,68.00,33.00
2025-08-06T15:55:00Z,68.00,33.00
2025-08-06T15:58:00Z,68.00,33.29
2025-08-06T16:26:00Z,68.00,33.29
2025-08-06T16:33:00Z,68.00,33.29
2025-08-06T16:37:00Z,68.00,33.29
2025-08-06T16:41:00Z,68.00,33.29
2025-08-06T16:49:00Z,68.00,33.29
2025-08-06T17:00:00Z,68.59,33.29
2025-08-06T17:15:00Z,69.00,33.29
2025-08-06T17:23:00Z,69.00,33.29
2025-08-06T17:24:00Z,69.00,33.29
2025-08-06T17:37:00Z,69.00,33.29
2025-08-06T17:44:00Z,69.00,33.29
2025-08-06T17:45:00Z,69.00,33.29
2025-08-06T17:53:00Z,69.00,33.29
2025-08-06T17:56:00Z,69.00,33.29
2025-08-06T18:06:00Z,69.00,33.29
2025-08-06T18:11:00Z,69.00,33.29
2025-08-06T18:17:00Z,68.00,33.29
2025-08-06T18:18:00Z,69.00,33.29
2025-08-06T18:20:00Z,69.00,33.00
2025-08-06T18:28:00Z,69.00,33.00
2025-08-06T18:31:00Z,69.00,33.00
2025-08-06T18:33:00Z,69.00,33.00
2025-08-06T18:35:00Z,69.00,33.00
2025-08-06T18:48:00Z,68.00,33.00
2025-08-06T18:53:00Z,68.00,33.00
2025-08-06T18:54:00Z,68.00,33.00
2025-08-06T18:55:00Z,68.00,32.00
2025-08-06T18:59:00Z,68.00,32.00
2025-08-06T19:02:00Z,68.00,32.00
2025-08-06T19:03:00Z,68.00,32.00
2025-08-06T19:08:00Z,68.00,32.00
2025-08-06T19:13:00Z,68.00,33.00
2025-08-06T19:16:00Z,68.00,33.00
2025-08-06T19:17:00Z,68.00,33.00
2025-08-06T19:24:00Z,68.00,33.00
2025-08-06T19:30:00Z,68.00,33.00
2025-08-06T19:32:00Z,68.00,33.00
2025-08-06T19:37:00Z,68.00,33.00
2025-08-06T19:42:00Z,68.00,33.00
2025-08-06T19:44:00Z,68.00,33.00
2025-08-06T19:50:00Z,68.00,33.00
2025-08-06T19:57:00Z,68.00,33.00
2025-08-06T20:01:00Z,68.00,33.00
2025-08-06T20:02:00Z,68.00,33.00
2025-08-06T20:04:00Z,68.00,33.00
2025-08-06T20:14:00Z,68.00,33.00
2025-08-06T20:24:00Z,68.00,33.00
2025-08-06T20:26:00Z,66.26,33.00
2025-08-06T20:31:00Z,66.26,33.00
2025-08-06T20:33:00Z,68.00,33.00
2025-08-06T20:35:00Z,68.00,33.00
2025-08-06T20:36:00Z,68.00,33.00
2025-08-06T20:39:00Z,68.00,32.00
2025-08-06T20:43:00Z,68.00,32.00
2025-08-06T20:48:00Z,68.00,33.00
2025-08-06T20:50:00Z,68.00,33.00
2025-08-06T20:55:00Z,68.00,33.00
2025-08-06T21:01:00Z,68.00,33.00
2025-08-06T21:02:00Z,68.00,33.00
2025-08-06T21:06:00Z,68.00,33.00
2025-08-06T21:07:00Z,68.00,33.00
2025-08-06T21:09:00Z,68.00,33.00
2025-08-06T21:12:00Z,68.00,33.00
2025-08-06T21:15:00Z,68.00,33.00
2025-08-06T21:18:00Z,68.00,33.00
2025-08-06T21:19:00Z,68.00,33.00
2025-08-06T21:22:00Z,68.00,33.00
2025-08-06T21:32:00Z,68.00,33.00
2025-08-06T21:34:00Z,68.00,33.00
2025-08-06T21:38:00Z,68.00,33.00
2025-08-06T21:39:00Z,68.00,33.00
2025-08-06T21:40:00Z,69.00,33.00
2025-08-06T21:41:00Z,69.00,33.00
2025-08-06T21:42:00Z,69.00,33.00
2025-08-06T21:44:00Z,69.00,33.00
2025-08-06T21:46:00Z,69.00,33.00
2025-08-06T21:48:00Z,69.00,33.00
2025-08-06T21:50:00Z,69.00,33.00
2025-08-06T21:51:00Z,69.00,33.00
2025-08-06T21:53:00Z,69.00,31.00
2025-08-06T22:01:00Z,69.00,31.00
2025-08-06T22:02:00Z,69.00,31.00
2025-08-06T22:03:00Z,69.00,32.00
2025-08-06T22:05:00Z,69.00,32.00
2025-08-06T22:06:00Z,69.00,32.00
2025-08-06T22:15:00Z,69.00,32.00
2025-08-06T22:20:00Z,69.00,31.00
2025-08-06T22:22:00Z,69.00,31.00
2025-08-06T22:23:00Z,69.00,31.00
2025-08-06T22:24:00Z,69.00,32.00
2025-08-06T22:25:00Z,69.00,32.00
2025-08-06T22:27:00Z,69.95,32.00
2025-08-06T22:29:00Z,70.00,32.00
2025-08-06T22:31:00Z,69.00,32.10
2025-08-06T22:32:00Z,69.00,32.10
2025-08-06T22:37:00Z,69.00,32.10
2025-08-06T22:38:00Z,69.00,32.10
2025-08-06T22:46:00Z,69.00,32.10
2025-08-06T22:47:00Z,69.00,32.10
2025-08-06T22:48:00Z,69.00,33.00
2025-08-06T22:49:00Z,69.00,33.00
2025-08-06T22:50:00Z,69.00,33.00
2025-08-06T22:52:00Z,69.00,32.88
2025-08-06T22:53:00Z,69.00,32.88
2025-08-06T22:55:00Z,69.00,32.88
2025-08-06T22:56:00Z,69.37,32.27
2025-08-06T23:00:00Z,70.00,32.00
2025-08-06T23:01:00Z,70.00,32.00
2025-08-06T23:02:00Z,69.00,41.80
2025-08-06T23:03:00Z,69.00,35.09
2025-08-06T23:04:00Z,69.00,34.00
2025-08-06T23:05:00Z,69.00,34.00
2025-08-06T23:06:00Z,69.00,34.00
2025-08-06T23:07:00Z,69.00,34.00
2025-08-06T23:08:00Z,69.00,34.59
2025-08-06T23:09:00Z,70.81,33.00
2025-08-06T23:10:00Z,70.81,32.66
2025-08-06T23:11:00Z,69.00,32.66
2025-08-06T23:12:00Z,69.00,33.64
2025-08-06T23:14:00Z,68.29,35.70
2025-08-06T23:15:00Z,66.00,34.75
2025-08-06T23:16:00Z,67.20,35.81
2025-08-06T23:17:00Z,66.00,35.00
2025-08-06T23:18:00Z,65.33,34.57
2025-08-06T23:19:00Z,66.88,35.00
2025-08-06T23:20:00Z,68.34,35.00
2025-08-06T23:21:00Z,67.00,34.20
2025-08-06T23:22:00Z,66.00,34.20
2025-08-06T23:23:00Z,66.00,35.98
2025-08-06T23:24:00Z,65.66,37.00
2025-08-06T23:25:00Z,63.53,36.10
2025-08-06T23:26:00Z,63.53,37.56
2025-08-06T23:27:00Z,58.94,41.83
2025-08-06T23:28:00Z,57.03,41.83
2025-08-06T23:29:00Z,49.05,52.92
2025-08-06T23:30:00Z,45.78,56.64
2025-08-06T23:31:00Z,42.77,62.11
2025-08-06T23:32:00Z,45.58,54.03
2025-08-06T23:33:00Z,48.81,55.45
2025-08-06T23:34:00Z,49.92,54.00
2025-08-06T23:35:00Z,45.22,57.15
2025-08-06T23:36:00Z,45.47,59.00
2025-08-06T23:37:00Z,45.75,54.24
2025-08-06T23:38:00Z,46.07,54.24
2025-08-06T23:39:00Z,45.88,57.43
2025-08-06T23:40:00Z,47.54,54.00
2025-08-06T23:41:00Z,46.34,57.38
2025-08-06T23:42:00Z,46.42,58.10
2025-08-06T23:43:00Z,46.42,54.61
2025-08-06T23:44:00Z,43.24,58.00
2025-08-06T23:45:00Z,42.00,60.00
2025-08-06T23:46:00Z,42.00,61.72
2025-08-06T23:47:00Z,41.72,60.22
2025-08-06T23:48:00Z,43.03,59.72
2025-08-06T23:49:00Z,43.00,55.00
2025-08-06T23:50:00Z,47.49,55.31
2025-08-06T23:51:00Z,44.67,56.89
2025-08-06T23:52:00Z,40.00,58.00
2025-08-06T23:53:00Z,40.00,55.10
2025-08-06T23:54:00Z,43.84,53.86
2025-08-06T23:55:00Z,42.93,57.14
2025-08-06T23:56:00Z,43.73,58.31
2025-08-06T23:57:00Z,44.00,57.55
2025-08-06T23:58:00Z,46.17,56.00
2025-08-06T23:59:00Z,45.29,57.80
2025-08-07T00:00:00Z,47.91,54.04
2025-08-07T00:01:00Z,53.52,52.90
2025-08-07T00:02:00Z,46.18,53.00
2025-08-07T00:03:00Z,47.97,57.00
2025-08-07T00:04:00Z,43.41,57.16
2025-08-07T00:05:00Z,43.03,59.00
2025-08-07T00:06:00Z,41.38,60.01
2025-08-07T00:07:00Z,45.00,56.86
2025-08-07T00:08:00Z,44.00,58.00
2025-08-07T00:09:00Z,44.98,56.00
2025-08-07T00:10:00Z,44.98,55.00
2025-08-07T00:11:00Z,46.89,54.00
2025-08-07T00:12:00Z,48.67,53.02
2025-08-07T00:13:00Z,47.16,55.00
2025-08-07T00:14:00Z,43.82,58.00
2025-08-07T00:15:00Z,40.95,59.09
2025-08-07T00:16:00Z,39.72,59.09
2025-08-07T00:17:00Z,38.81,60.00
2025-08-07T00:18:00Z,39.68,60.00
2025-08-07T00:19:00Z,47.00,55.00
2025-08-07T00:20:00Z,47.50,55.00
2025-08-07T00:21:00Z,46.42,55.00
2025-08-07T00:22:00Z,43.00,56.00
2025-08-07T00:23:00Z,45.72,54.57
2025-08-07T00:24:00Z,46.20,54.30
2025-08-07T00:25:00Z,49.15,54.76
2025-08-07T00:26:00Z,45.00,55.91
2025-08-07T00:27:00Z,43.00,58.00
2025-08-07T00:28:00Z,45.00,58.00
2025-08-07T00:29:00Z,46.44,52.55
2025-08-07T00:30:00Z,45.17,54.00
2025-08-07T00:31:00Z,46.00,54.00
2025-08-07T00:32:00Z,47.00,54.00
2025-08-07T00:33:00Z,41.27,56.65
2025-08-07T00:34:00Z,38.47,61.00
2025-08-07T00:35:00Z,40.79,59.35
2025-08-07T00:36:00Z,39.03,58.00
2025-08-07T00:37:00Z,37.23,61.00
2025-08-07T00:38:00Z,41.05,61.00
2025-08-07T00:39:00Z,43.89,58.71
2025-08-07T00:40:00Z,46.99,55.49
