# event_ticker=KXATPMATCH-26MAY06MEDROY
# final_score=6-4 6-3
# match_winner=Hamad Medjedovic
# fav_player=Hamad Medjedovic
# dog_player=Valentin Royer
# kalshi_date=2026-05-06
timestamp,Hamad Medjedovic,Valentin Royer
2026-05-07T15:48:00Z,74.00,27.00
2026-05-07T15:49:00Z,74.00,27.00
2026-05-07T15:51:00Z,74.00,27.00
2026-05-07T15:58:00Z,74.00,27.00
2026-05-07T15:59:00Z,74.00,27.00
2026-05-07T16:01:00Z,74.00,27.00
2026-05-07T16:04:00Z,74.00,27.00
2026-05-07T16:05:00Z,74.00,27.00
2026-05-07T16:07:00Z,74.00,27.00
2026-05-07T16:11:00Z,74.00,27.00
2026-05-07T16:12:00Z,74.00,27.00
2026-05-07T16:13:00Z,74.00,27.00
2026-05-07T16:14:00Z,74.00,27.00
2026-05-07T16:16:00Z,74.00,27.00
2026-05-07T16:17:00Z,74.00,27.00
2026-05-07T16:19:00Z,74.00,27.00
2026-05-07T16:20:00Z,74.00,27.00
2026-05-07T16:22:00Z,74.00,27.00
2026-05-07T16:23:00Z,74.00,27.00
2026-05-07T16:24:00Z,74.00,27.00
2026-05-07T16:25:00Z,74.00,27.00
2026-05-07T16:26:00Z,74.00,27.00
2026-05-07T16:28:00Z,74.00,27.00
2026-05-07T16:29:00Z,74.00,27.00
2026-05-07T16:31:00Z,74.00,27.00
2026-05-07T16:32:00Z,74.00,27.00
2026-05-07T16:33:00Z,74.00,27.00
2026-05-07T16:34:00Z,74.00,27.00
2026-05-07T16:36:00Z,74.00,27.00
2026-05-07T16:37:00Z,74.00,27.00
2026-05-07T16:41:00Z,74.00,27.00
2026-05-07T16:42:00Z,74.00,27.00
2026-05-07T16:43:00Z,74.00,27.00
2026-05-07T16:44:00Z,74.00,27.00
2026-05-07T16:45:00Z,74.00,27.00
2026-05-07T16:46:00Z,74.00,27.00
2026-05-07T16:47:00Z,74.00,27.00
2026-05-07T16:48:00Z,74.00,27.00
2026-05-07T16:49:00Z,74.00,27.00
2026-05-07T16:50:00Z,74.00,27.00
2026-05-07T16:51:00Z,74.00,27.00
2026-05-07T16:52:00Z,74.00,27.00
2026-05-07T16:53:00Z,74.00,27.00
2026-05-07T16:54:00Z,74.00,27.00
2026-05-07T16:55:00Z,73.00,27.00
2026-05-07T16:56:00Z,74.00,27.00
2026-05-07T16:57:00Z,74.00,27.00
2026-05-07T16:59:00Z,74.00,27.00
2026-05-07T17:00:00Z,73.84,27.01
2026-05-07T17:01:00Z,72.00,28.01
2026-05-07T17:02:00Z,71.00,29.61
2026-05-07T17:03:00Z,70.46,30.45
2026-05-07T17:04:00Z,70.18,33.38
2026-05-07T17:05:00Z,62.13,38.49
2026-05-07T17:06:00Z,65.94,30.39
2026-05-07T17:07:00Z,72.44,28.69
2026-05-07T17:08:00Z,73.00,29.29
2026-05-07T17:09:00Z,71.00,30.37
2026-05-07T17:10:00Z,71.00,31.00
2026-05-07T17:11:00Z,72.82,28.41
2026-05-07T17:12:00Z,70.49,30.99
2026-05-07T17:13:00Z,70.00,31.00
2026-05-07T17:14:00Z,70.98,30.86
2026-05-07T17:15:00Z,72.00,29.00
2026-05-07T17:16:00Z,73.04,29.00
2026-05-07T17:17:00Z,73.91,26.24
2026-05-07T17:18:00Z,76.35,25.79
2026-05-07T17:19:00Z,69.35,30.83
2026-05-07T17:20:00Z,69.87,30.88
2026-05-07T17:21:00Z,70.00,31.00
2026-05-07T17:22:00Z,71.00,29.09
2026-05-07T17:23:00Z,73.32,27.18
2026-05-07T17:24:00Z,73.00,27.70
2026-05-07T17:25:00Z,75.56,26.00
2026-05-07T17:26:00Z,78.00,23.85
2026-05-07T17:27:00Z,81.70,21.77
2026-05-07T17:28:00Z,86.39,13.55
2026-05-07T17:29:00Z,86.00,13.85
2026-05-07T17:30:00Z,87.00,13.52
2026-05-07T17:31:00Z,85.46,14.54
2026-05-07T17:32:00Z,85.68,15.00
2026-05-07T17:33:00Z,87.99,11.56
2026-05-07T17:34:00Z,88.34,11.50
2026-05-07T17:35:00Z,89.00,12.00
2026-05-07T17:36:00Z,89.12,10.08
2026-05-07T17:37:00Z,89.00,11.63
2026-05-07T17:38:00Z,88.39,12.00
2026-05-07T17:39:00Z,87.00,12.15
2026-05-07T17:40:00Z,87.82,14.07
2026-05-07T17:41:00Z,88.00,12.04
2026-05-07T17:42:00Z,86.94,11.93
2026-05-07T17:43:00Z,86.50,14.91
2026-05-07T17:44:00Z,82.20,18.29
2026-05-07T17:45:00Z,86.15,14.09
2026-05-07T17:46:00Z,87.00,13.80
2026-05-07T17:47:00Z,87.67,13.10
2026-05-07T17:48:00Z,88.90,11.88
2026-05-07T17:49:00Z,89.00,11.87
2026-05-07T17:50:00Z,89.00,12.00
2026-05-07T17:51:00Z,88.96,12.84
2026-05-07T17:52:00Z,86.30,13.14
2026-05-07T17:53:00Z,87.35,13.27
2026-05-07T17:54:00Z,87.00,13.85
2026-05-07T17:55:00Z,87.87,13.00
2026-05-07T17:56:00Z,87.87,12.90
2026-05-07T17:57:00Z,88.00,12.89
2026-05-07T17:58:00Z,86.77,14.89
2026-05-07T17:59:00Z,87.74,12.95
2026-05-07T18:00:00Z,89.16,10.74
2026-05-07T18:01:00Z,92.98,6.23
2026-05-07T18:02:00Z,92.60,8.21
2026-05-07T18:03:00Z,87.39,14.24
2026-05-07T18:04:00Z,91.04,12.08
2026-05-07T18:05:00Z,87.62,8.94
2026-05-07T18:06:00Z,89.19,13.10
2026-05-07T18:07:00Z,89.55,11.57
2026-05-07T18:08:00Z,89.82,10.88
2026-05-07T18:09:00Z,90.87,10.02
2026-05-07T18:10:00Z,87.99,13.48
2026-05-07T18:11:00Z,89.21,11.11
2026-05-07T18:12:00Z,86.88,13.33
2026-05-07T18:13:00Z,86.88,13.68
2026-05-07T18:14:00Z,84.93,14.76
2026-05-07T18:15:00Z,81.09,19.45
2026-05-07T18:16:00Z,76.33,23.83
2026-05-07T18:17:00Z,72.08,28.37
2026-05-07T18:18:00Z,73.46,26.92
2026-05-07T18:19:00Z,76.54,24.77
2026-05-07T18:20:00Z,81.85,19.29
2026-05-07T18:21:00Z,84.00,16.81
2026-05-07T18:22:00Z,84.00,17.00
2026-05-07T18:23:00Z,84.11,16.10
2026-05-07T18:24:00Z,84.00,16.54
2026-05-07T18:25:00Z,85.00,16.26
2026-05-07T18:26:00Z,84.72,16.20
2026-05-07T18:27:00Z,85.19,14.95
2026-05-07T18:28:00Z,85.27,15.75
2026-05-07T18:29:00Z,88.34,14.62
2026-05-07T18:30:00Z,91.53,8.39
2026-05-07T18:31:00Z,89.23,8.50
2026-05-07T18:32:00Z,92.81,7.02
2026-05-07T18:33:00Z,96.23,3.12
2026-05-07T18:34:00Z,96.05,3.99
2026-05-07T18:35:00Z,96.92,3.01
2026-05-07T18:36:00Z,97.12,2.97
2026-05-07T18:37:00Z,97.00,4.21
2026-05-07T18:38:00Z,95.02,5.00
2026-05-07T18:39:00Z,98.81,1.62
2026-05-07T18:40:00Z,99.00,1.92
2026-05-07T18:41:00Z,98.00,1.99
2026-05-07T18:42:00Z,98.25,1.00
2026-05-07T18:43:00Z,99.00,1.00
2026-05-07T18:44:00Z,99.00,1.00
2026-05-07T18:45:00Z,99.00,1.00
2026-05-07T18:47:00Z,99.00,1.00
