# event_ticker=KXATPMATCH-26JUN08DAVBEL
# final_score=6-2 6-7(5) 6-1
# score_resolution=2-6 7-6 1-6
# match_winner=Mattia Bellucci
# fav_player=Alejandro Davidovich Fokina
# dog_player=Mattia Bellucci
# kalshi_date=2026-06-08
timestamp,Alejandro Davidovich Fokina,Mattia Bellucci
2026-06-07T21:16:00Z,,30.00
2026-06-07T21:18:00Z,70.00,30.00
2026-06-07T21:21:00Z,70.00,31.00
2026-06-07T21:25:00Z,69.00,31.00
2026-06-07T21:26:00Z,69.00,31.00
2026-06-07T21:29:00Z,69.00,31.00
2026-06-07T21:35:00Z,69.00,31.00
2026-06-07T21:37:00Z,69.00,30.27
2026-06-07T21:44:00Z,69.00,30.00
2026-06-07T21:51:00Z,69.00,30.00
2026-06-07T21:56:00Z,69.00,30.00
2026-06-07T21:57:00Z,69.85,30.00
2026-06-07T21:58:00Z,70.00,30.00
2026-06-07T22:02:00Z,70.00,30.00
2026-06-07T22:11:00Z,70.00,30.00
2026-06-07T22:14:00Z,70.00,30.00
2026-06-07T22:15:00Z,70.00,30.00
2026-06-07T22:16:00Z,70.00,30.00
2026-06-07T22:27:00Z,70.00,30.00
2026-06-07T22:30:00Z,70.00,30.00
2026-06-07T22:35:00Z,70.00,30.00
2026-06-07T22:36:00Z,70.00,30.00
2026-06-07T22:39:00Z,70.00,31.00
2026-06-07T22:42:00Z,70.00,31.00
2026-06-07T22:43:00Z,70.00,31.00
2026-06-07T22:46:00Z,70.00,31.00
2026-06-07T22:49:00Z,70.00,31.00
2026-06-07T22:50:00Z,70.00,31.00
2026-06-07T22:51:00Z,70.00,31.00
2026-06-07T22:52:00Z,70.00,31.00
2026-06-07T22:53:00Z,70.00,31.00
2026-06-07T23:00:00Z,70.00,31.00
2026-06-07T23:02:00Z,70.00,31.00
2026-06-07T23:05:00Z,70.00,31.00
2026-06-07T23:09:00Z,70.00,31.00
2026-06-07T23:10:00Z,70.00,31.00
2026-06-07T23:13:00Z,70.00,31.00
2026-06-07T23:14:00Z,69.00,33.10
2026-06-07T23:15:00Z,69.00,33.00
2026-06-07T23:23:00Z,70.00,33.00
2026-06-07T23:26:00Z,70.00,33.00
2026-06-07T23:29:00Z,70.00,32.00
2026-06-07T23:30:00Z,70.00,32.00
2026-06-07T23:32:00Z,70.00,32.00
2026-06-07T23:34:00Z,70.00,32.00
2026-06-07T23:40:00Z,70.00,33.00
2026-06-07T23:41:00Z,70.00,33.00
2026-06-07T23:43:00Z,70.00,33.00
2026-06-07T23:45:00Z,70.00,33.00
2026-06-07T23:51:00Z,70.00,33.00
2026-06-07T23:52:00Z,70.00,33.00
2026-06-07T23:54:00Z,70.00,33.00
2026-06-07T23:55:00Z,70.00,33.00
2026-06-07T23:58:00Z,70.00,33.00
2026-06-08T00:00:00Z,70.00,33.00
2026-06-08T00:01:00Z,70.00,33.00
2026-06-08T00:02:00Z,70.00,33.00
2026-06-08T00:04:00Z,70.00,33.00
2026-06-08T00:06:00Z,70.00,33.00
2026-06-08T00:07:00Z,70.00,33.00
2026-06-08T00:08:00Z,70.00,33.00
2026-06-08T00:10:00Z,70.00,33.00
2026-06-08T00:13:00Z,70.00,33.00
2026-06-08T00:21:00Z,70.00,33.00
2026-06-08T00:32:00Z,70.00,33.00
2026-06-08T00:33:00Z,70.00,33.00
2026-06-08T00:35:00Z,70.00,32.50
2026-06-08T00:40:00Z,70.00,32.50
2026-06-08T00:41:00Z,70.00,32.50
2026-06-08T00:42:00Z,70.00,33.00
2026-06-08T00:44:00Z,70.00,33.00
2026-06-08T00:45:00Z,70.00,33.00
2026-06-08T00:47:00Z,70.00,33.00
2026-06-08T00:48:00Z,70.00,33.00
2026-06-08T00:50:00Z,70.00,33.00
2026-06-08T00:51:00Z,70.00,33.00
2026-06-08T00:52:00Z,70.00,33.00
2026-06-08T00:53:00Z,70.00,33.00
2026-06-08T00:57:00Z,70.00,33.00
2026-06-08T01:02:00Z,70.00,33.00
2026-06-08T01:03:00Z,70.00,33.00
2026-06-08T01:05:00Z,70.00,33.00
2026-06-08T01:06:00Z,69.00,33.00
2026-06-08T01:14:00Z,68.26,33.00
2026-06-08T01:18:00Z,68.00,33.00
2026-06-08T01:19:00Z,68.00,33.00
2026-06-08T01:20:00Z,68.00,33.00
2026-06-08T01:21:00Z,68.00,33.00
2026-06-08T01:22:00Z,68.00,33.00
2026-06-08T01:25:00Z,68.00,33.00
2026-06-08T01:26:00Z,69.00,33.00
2026-06-08T01:27:00Z,69.00,33.00
2026-06-08T01:31:00Z,67.00,33.00
2026-06-08T01:33:00Z,69.00,33.00
2026-06-08T01:36:00Z,69.00,33.00
2026-06-08T01:38:00Z,68.00,33.00
2026-06-08T01:40:00Z,69.00,33.00
2026-06-08T01:41:00Z,69.00,33.00
2026-06-08T01:43:00Z,69.00,33.00
2026-06-08T01:47:00Z,69.00,33.00
2026-06-08T01:53:00Z,69.00,33.00
2026-06-08T01:54:00Z,69.00,33.00
2026-06-08T01:56:00Z,69.00,33.00
2026-06-08T01:57:00Z,69.00,32.00
2026-06-08T01:58:00Z,69.00,31.00
2026-06-08T02:01:00Z,69.00,31.00
2026-06-08T02:04:00Z,69.00,33.00
2026-06-08T02:06:00Z,69.00,33.00
2026-06-08T02:09:00Z,69.00,33.00
2026-06-08T02:10:00Z,69.00,33.00
2026-06-08T02:11:00Z,69.00,33.00
2026-06-08T02:15:00Z,69.00,33.00
2026-06-08T02:16:00Z,69.00,33.00
2026-06-08T02:18:00Z,69.00,33.00
2026-06-08T02:19:00Z,69.00,33.00
2026-06-08T02:21:00Z,69.00,33.00
2026-06-08T02:23:00Z,69.00,33.00
2026-06-08T02:24:00Z,69.00,33.00
2026-06-08T02:25:00Z,69.00,33.00
2026-06-08T02:26:00Z,69.00,32.00
2026-06-08T02:27:00Z,69.00,32.00
2026-06-08T02:31:00Z,69.00,32.00
2026-06-08T02:34:00Z,69.00,32.00
2026-06-08T02:35:00Z,69.00,32.00
2026-06-08T02:36:00Z,69.00,32.00
2026-06-08T02:39:00Z,69.00,33.00
2026-06-08T02:45:00Z,67.91,33.00
2026-06-08T02:46:00Z,68.00,33.00
2026-06-08T02:47:00Z,69.00,33.00
2026-06-08T02:48:00Z,69.00,33.00
2026-06-08T02:50:00Z,69.00,33.00
2026-06-08T02:56:00Z,68.00,32.00
2026-06-08T02:58:00Z,68.00,32.00
2026-06-08T03:02:00Z,68.00,32.00
2026-06-08T03:05:00Z,68.00,33.00
2026-06-08T03:06:00Z,68.00,33.00
2026-06-08T03:11:00Z,68.00,33.00
2026-06-08T03:16:00Z,68.00,33.00
2026-06-08T03:17:00Z,68.00,33.00
2026-06-08T03:18:00Z,68.00,33.00
2026-06-08T03:23:00Z,68.00,33.00
2026-06-08T03:24:00Z,69.00,33.00
2026-06-08T03:34:00Z,69.34,33.00
2026-06-08T03:35:00Z,69.00,33.00
2026-06-08T03:36:00Z,69.00,33.00
2026-06-08T03:37:00Z,69.00,33.00
2026-06-08T03:38:00Z,69.86,33.00
2026-06-08T03:39:00Z,70.00,33.00
2026-06-08T03:40:00Z,69.85,33.00
2026-06-08T03:41:00Z,69.81,33.00
2026-06-08T03:42:00Z,70.00,33.00
2026-06-08T03:43:00Z,70.00,32.03
2026-06-08T03:44:00Z,70.00,33.00
2026-06-08T03:45:00Z,69.00,33.00
2026-06-08T03:47:00Z,69.00,33.00
2026-06-08T03:48:00Z,68.64,33.00
2026-06-08T03:49:00Z,68.70,33.00
2026-06-08T03:50:00Z,69.88,33.00
2026-06-08T03:51:00Z,70.00,33.00
2026-06-08T03:52:00Z,70.00,33.00
2026-06-08T03:53:00Z,69.00,33.00
2026-06-08T03:54:00Z,69.00,33.00
2026-06-08T03:55:00Z,69.00,33.00
2026-06-08T03:56:00Z,69.00,33.00
2026-06-08T03:58:00Z,69.00,33.00
2026-06-08T03:59:00Z,69.00,33.00
2026-06-08T04:01:00Z,70.00,33.00
2026-06-08T04:02:00Z,70.00,33.00
2026-06-08T04:03:00Z,70.00,33.00
2026-06-08T04:04:00Z,70.00,33.00
2026-06-08T04:05:00Z,70.00,33.00
2026-06-08T04:06:00Z,70.00,33.00
2026-06-08T04:07:00Z,69.70,33.00
2026-06-08T04:08:00Z,70.00,33.00
2026-06-08T04:10:00Z,70.00,32.00
2026-06-08T04:11:00Z,70.00,32.00
2026-06-08T04:12:00Z,70.00,32.00
2026-06-08T04:13:00Z,70.00,33.00
2026-06-08T04:16:00Z,70.00,33.00
2026-06-08T04:17:00Z,70.00,33.00
2026-06-08T04:18:00Z,70.00,33.00
2026-06-08T04:19:00Z,70.00,33.00
2026-06-08T04:21:00Z,70.00,33.00
2026-06-08T04:22:00Z,70.00,33.00
2026-06-08T04:23:00Z,70.00,33.00
2026-06-08T04:24:00Z,70.00,33.00
2026-06-08T04:26:00Z,70.00,33.00
2026-06-08T04:27:00Z,70.00,33.00
2026-06-08T04:28:00Z,70.00,33.00
2026-06-08T04:29:00Z,70.00,33.00
2026-06-08T04:30:00Z,69.00,33.00
2026-06-08T04:32:00Z,69.77,33.00
2026-06-08T04:33:00Z,69.77,33.00
2026-06-08T04:34:00Z,70.00,33.00
2026-06-08T04:35:00Z,70.00,33.00
2026-06-08T04:36:00Z,70.00,33.00
2026-06-08T04:38:00Z,70.00,33.00
2026-06-08T04:39:00Z,70.00,33.00
2026-06-08T04:42:00Z,70.00,33.00
2026-06-08T04:43:00Z,70.00,33.00
2026-06-08T04:44:00Z,70.00,33.00
2026-06-08T04:45:00Z,70.00,33.00
2026-06-08T04:46:00Z,70.00,33.00
2026-06-08T04:49:00Z,70.00,32.00
2026-06-08T04:50:00Z,70.00,32.00
2026-06-08T04:51:00Z,70.00,31.00
2026-06-08T04:52:00Z,70.00,31.00
2026-06-08T04:55:00Z,70.00,31.00
2026-06-08T04:56:00Z,70.00,31.00
2026-06-08T04:57:00Z,68.91,31.00
2026-06-08T04:58:00Z,70.00,31.00
2026-06-08T04:59:00Z,70.00,31.00
2026-06-08T05:00:00Z,70.00,32.00
2026-06-08T05:01:00Z,70.00,32.00
2026-06-08T05:02:00Z,70.00,32.00
2026-06-08T05:04:00Z,70.00,31.57
2026-06-08T05:05:00Z,70.00,32.00
2026-06-08T05:06:00Z,70.00,32.00
2026-06-08T05:07:00Z,70.00,31.00
2026-06-08T05:11:00Z,70.00,31.00
2026-06-08T05:12:00Z,70.00,31.00
2026-06-08T05:13:00Z,70.00,31.00
2026-06-08T05:15:00Z,70.00,31.00
2026-06-08T05:16:00Z,70.00,31.00
2026-06-08T05:19:00Z,70.00,31.00
2026-06-08T05:20:00Z,70.00,31.00
2026-06-08T05:22:00Z,70.00,31.00
2026-06-08T05:23:00Z,70.00,31.00
