# event_ticker=KXATPMATCH-25SEP30ALCFRI
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Carlos Alcaraz
# fav_player=Taylor Fritz
# dog_player=Carlos Alcaraz
# kalshi_date=2025-09-30
timestamp,Taylor Fritz,Carlos Alcaraz
2025-09-29T23:10:00Z,50.00,77.00
2025-09-29T23:14:00Z,22.00,80.00
2025-09-29T23:16:00Z,22.00,80.00
2025-09-29T23:20:00Z,22.00,80.00
2025-09-29T23:35:00Z,22.00,80.00
2025-09-29T23:44:00Z,22.00,78.00
2025-09-29T23:48:00Z,22.00,80.00
2025-09-29T23:49:00Z,22.00,80.00
2025-09-30T00:07:00Z,22.00,80.00
2025-09-30T00:09:00Z,22.00,80.00
2025-09-30T00:15:00Z,22.00,80.00
2025-09-30T00:35:00Z,22.00,80.00
2025-09-30T00:36:00Z,22.00,80.00
2025-09-30T00:40:00Z,22.00,80.00
2025-09-30T00:44:00Z,22.00,80.00
2025-09-30T00:46:00Z,22.00,80.00
2025-09-30T00:49:00Z,22.00,80.00
2025-09-30T00:53:00Z,22.00,80.00
2025-09-30T00:58:00Z,22.00,80.00
2025-09-30T01:02:00Z,22.00,80.00
2025-09-30T01:13:00Z,22.00,80.00
2025-09-30T01:19:00Z,22.00,80.00
2025-09-30T01:21:00Z,22.00,80.00
2025-09-30T01:22:00Z,22.00,80.00
2025-09-30T01:27:00Z,22.00,80.00
2025-09-30T01:28:00Z,22.00,80.00
2025-09-30T01:30:00Z,22.00,80.00
2025-09-30T01:36:00Z,22.00,79.00
2025-09-30T01:37:00Z,22.00,79.00
2025-09-30T01:42:00Z,22.00,79.00
2025-09-30T01:44:00Z,22.00,79.00
2025-09-30T01:45:00Z,22.00,79.00
2025-09-30T01:46:00Z,22.00,80.00
2025-09-30T01:47:00Z,22.00,80.00
2025-09-30T01:48:00Z,22.00,80.00
2025-09-30T01:49:00Z,22.00,80.00
2025-09-30T01:51:00Z,22.00,80.00
2025-09-30T01:52:00Z,22.00,80.00
2025-09-30T01:57:00Z,22.00,80.00
2025-09-30T01:58:00Z,22.00,80.00
2025-09-30T02:04:00Z,22.00,80.00
2025-09-30T02:05:00Z,22.00,80.00
2025-09-30T02:07:00Z,22.00,80.00
2025-09-30T02:09:00Z,22.00,78.00
2025-09-30T02:10:00Z,22.00,80.00
2025-09-30T02:11:00Z,22.00,80.00
2025-09-30T02:12:00Z,22.00,80.00
2025-09-30T02:13:00Z,22.00,80.00
2025-09-30T02:14:00Z,22.00,80.00
2025-09-30T02:15:00Z,22.00,80.00
2025-09-30T02:22:00Z,22.00,80.00
2025-09-30T02:24:00Z,22.00,80.00
2025-09-30T02:25:00Z,22.00,80.00
2025-09-30T02:26:00Z,22.00,80.00
2025-09-30T02:28:00Z,21.00,81.00
2025-09-30T02:29:00Z,21.00,81.00
2025-09-30T02:30:00Z,20.00,81.00
2025-09-30T02:31:00Z,20.00,81.00
2025-09-30T02:32:00Z,20.00,81.00
2025-09-30T02:34:00Z,20.00,81.00
2025-09-30T02:36:00Z,20.00,81.00
2025-09-30T02:38:00Z,20.00,81.00
2025-09-30T02:39:00Z,20.00,81.00
2025-09-30T02:40:00Z,20.00,81.00
2025-09-30T02:42:00Z,20.00,81.00
2025-09-30T02:43:00Z,20.00,81.00
2025-09-30T02:44:00Z,20.00,81.00
2025-09-30T02:47:00Z,20.00,81.00
2025-09-30T02:48:00Z,20.00,81.00
2025-09-30T02:50:00Z,20.00,81.00
2025-09-30T02:51:00Z,20.00,81.00
2025-09-30T02:52:00Z,20.00,81.00
2025-09-30T02:53:00Z,20.00,81.00
2025-09-30T02:54:00Z,20.00,81.00
2025-09-30T02:56:00Z,20.00,81.00
2025-09-30T02:57:00Z,20.00,81.00
2025-09-30T02:59:00Z,20.00,81.00
2025-09-30T03:00:00Z,20.97,81.00
2025-09-30T03:01:00Z,21.00,80.00
2025-09-30T03:02:00Z,21.43,80.00
2025-09-30T03:03:00Z,22.00,80.00
2025-09-30T03:04:00Z,21.32,80.00
2025-09-30T03:06:00Z,22.00,80.00
2025-09-30T03:08:00Z,22.00,80.00
2025-09-30T03:10:00Z,22.00,80.00
2025-09-30T03:11:00Z,22.00,80.00
2025-09-30T03:13:00Z,22.00,80.00
2025-09-30T03:14:00Z,22.00,80.00
2025-09-30T03:16:00Z,22.00,80.00
2025-09-30T03:17:00Z,22.00,80.00
2025-09-30T03:19:00Z,22.00,80.00
2025-09-30T03:20:00Z,21.00,80.00
2025-09-30T03:23:00Z,21.00,80.00
2025-09-30T03:24:00Z,21.00,80.00
2025-09-30T03:26:00Z,21.00,80.00
2025-09-30T03:27:00Z,21.00,80.00
2025-09-30T03:29:00Z,21.00,80.00
2025-09-30T03:30:00Z,21.00,80.00
2025-09-30T03:31:00Z,21.00,80.00
2025-09-30T03:32:00Z,21.87,80.00
2025-09-30T03:34:00Z,21.87,80.00
2025-09-30T03:35:00Z,21.87,80.00
2025-09-30T03:38:00Z,21.87,80.00
2025-09-30T03:39:00Z,21.87,80.00
2025-09-30T03:40:00Z,21.00,80.00
2025-09-30T03:42:00Z,21.00,80.00
2025-09-30T03:44:00Z,21.00,80.00
2025-09-30T03:45:00Z,20.00,80.71
2025-09-30T03:52:00Z,20.00,80.71
2025-09-30T03:53:00Z,20.00,81.00
2025-09-30T03:54:00Z,20.00,81.00
2025-09-30T03:56:00Z,20.00,81.00
2025-09-30T03:57:00Z,20.00,81.00
2025-09-30T03:58:00Z,20.00,80.00
2025-09-30T03:59:00Z,20.00,81.00
2025-09-30T04:00:00Z,20.00,81.00
2025-09-30T04:01:00Z,20.00,81.00
2025-09-30T04:03:00Z,20.00,81.00
2025-09-30T04:09:00Z,20.00,81.00
2025-09-30T04:11:00Z,20.00,81.00
2025-09-30T04:12:00Z,20.00,81.00
2025-09-30T04:14:00Z,20.00,81.00
2025-09-30T04:15:00Z,20.00,81.00
2025-09-30T04:18:00Z,20.00,81.00
2025-09-30T04:19:00Z,20.00,81.00
2025-09-30T04:20:00Z,20.00,81.00
2025-09-30T04:25:00Z,20.00,81.00
2025-09-30T04:26:00Z,20.00,81.00
2025-09-30T04:28:00Z,20.00,81.00
2025-09-30T04:30:00Z,20.00,81.00
2025-09-30T04:31:00Z,20.00,81.00
2025-09-30T04:32:00Z,20.00,81.00
2025-09-30T04:33:00Z,20.00,81.00
2025-09-30T04:42:00Z,20.00,81.00
2025-09-30T04:43:00Z,20.00,81.00
2025-09-30T04:45:00Z,20.00,81.00
2025-09-30T04:46:00Z,20.33,81.00
2025-09-30T04:47:00Z,20.33,81.00
2025-09-30T04:48:00Z,20.33,81.00
2025-09-30T04:49:00Z,21.00,81.00
2025-09-30T04:50:00Z,21.00,81.00
2025-09-30T04:51:00Z,21.00,81.00
2025-09-30T04:52:00Z,21.00,81.00
2025-09-30T04:54:00Z,21.00,81.00
2025-09-30T04:56:00Z,21.00,81.00
2025-09-30T04:57:00Z,21.00,81.00
2025-09-30T05:00:00Z,21.00,81.00
2025-09-30T05:01:00Z,21.00,81.00
2025-09-30T05:03:00Z,21.00,81.00
2025-09-30T05:05:00Z,21.00,81.00
2025-09-30T05:08:00Z,21.00,81.00
2025-09-30T05:09:00Z,21.00,81.00
2025-09-30T05:10:00Z,21.00,81.00
2025-09-30T05:13:00Z,21.00,81.00
2025-09-30T05:14:00Z,21.00,81.00
2025-09-30T05:15:00Z,21.00,81.00
2025-09-30T05:17:00Z,21.00,81.00
2025-09-30T05:19:00Z,21.00,81.00
2025-09-30T05:24:00Z,21.00,81.00
2025-09-30T05:25:00Z,21.00,81.00
2025-09-30T05:26:00Z,21.00,81.00
2025-09-30T05:27:00Z,19.49,81.00
2025-09-30T05:30:00Z,21.00,81.00
2025-09-30T05:32:00Z,21.00,81.00
2025-09-30T05:33:00Z,20.00,81.00
2025-09-30T05:34:00Z,20.00,81.00
2025-09-30T05:35:00Z,20.00,81.00
2025-09-30T05:36:00Z,20.00,81.00
2025-09-30T05:38:00Z,20.00,81.00
2025-09-30T05:39:00Z,20.00,81.00
2025-09-30T05:40:00Z,20.00,80.00
2025-09-30T05:41:00Z,20.00,81.00
2025-09-30T05:42:00Z,20.00,81.00
2025-09-30T05:43:00Z,20.00,81.00
2025-09-30T05:44:00Z,20.00,81.00
2025-09-30T05:47:00Z,20.38,81.00
2025-09-30T05:48:00Z,21.00,81.00
2025-09-30T05:50:00Z,21.00,80.00
2025-09-30T05:51:00Z,21.00,80.00
2025-09-30T05:52:00Z,21.00,81.00
2025-09-30T05:53:00Z,21.00,81.00
2025-09-30T05:54:00Z,21.00,81.00
2025-09-30T05:55:00Z,21.00,80.75
2025-09-30T05:56:00Z,21.00,80.75
2025-09-30T05:57:00Z,21.00,81.00
2025-09-30T05:58:00Z,20.00,81.00
2025-09-30T05:59:00Z,20.00,81.06
2025-09-30T06:00:00Z,20.00,81.00
2025-09-30T06:01:00Z,20.00,81.00
2025-09-30T06:02:00Z,20.00,81.00
2025-09-30T06:03:00Z,20.00,81.00
2025-09-30T06:04:00Z,20.00,81.00
2025-09-30T06:07:00Z,20.00,81.00
2025-09-30T06:09:00Z,20.00,81.00
2025-09-30T06:12:00Z,20.00,81.00
2025-09-30T06:13:00Z,20.00,81.00
2025-09-30T06:15:00Z,20.00,81.00
2025-09-30T06:16:00Z,19.57,81.00
2025-09-30T06:17:00Z,19.57,81.00
2025-09-30T06:20:00Z,20.00,81.00
2025-09-30T06:21:00Z,20.00,81.00
2025-09-30T06:22:00Z,20.00,81.00
2025-09-30T06:24:00Z,20.00,81.00
2025-09-30T06:28:00Z,20.00,81.00
2025-09-30T06:32:00Z,20.00,81.00
2025-09-30T06:33:00Z,20.00,81.00
2025-09-30T06:34:00Z,20.00,81.00
2025-09-30T06:35:00Z,20.00,81.00
2025-09-30T06:36:00Z,20.00,81.00
2025-09-30T06:37:00Z,20.00,81.00
2025-09-30T06:38:00Z,20.00,80.00
2025-09-30T06:39:00Z,20.00,80.00
2025-09-30T06:40:00Z,20.00,80.00
2025-09-30T06:41:00Z,20.00,80.00
2025-09-30T06:42:00Z,20.00,80.00
2025-09-30T06:44:00Z,20.00,80.00
2025-09-30T06:45:00Z,20.00,80.00
2025-09-30T06:46:00Z,20.00,80.00
2025-09-30T06:47:00Z,20.00,80.00
2025-09-30T06:48:00Z,20.00,79.00
2025-09-30T06:53:00Z,20.00,80.00
2025-09-30T06:54:00Z,20.00,80.00
2025-09-30T06:57:00Z,19.00,80.00
2025-09-30T06:59:00Z,19.00,80.00
2025-09-30T07:00:00Z,20.00,80.00
2025-09-30T07:01:00Z,20.00,80.00
2025-09-30T07:03:00Z,20.00,80.00
2025-09-30T07:09:00Z,20.00,80.00
2025-09-30T07:10:00Z,20.00,80.00
2025-09-30T07:12:00Z,20.00,80.00
2025-09-30T07:14:00Z,20.00,80.00
2025-09-30T07:17:00Z,20.00,80.00
2025-09-30T07:18:00Z,20.00,79.00
2025-09-30T07:22:00Z,20.00,80.00
2025-09-30T07:23:00Z,20.00,80.00
2025-09-30T07:25:00Z,20.00,80.00
2025-09-30T07:26:00Z,20.00,80.00
2025-09-30T07:27:00Z,20.00,80.00
2025-09-30T07:28:00Z,20.00,80.00
2025-09-30T07:29:00Z,20.00,80.00
2025-09-30T07:34:00Z,20.00,79.00
2025-09-30T07:36:00Z,22.00,79.00
2025-09-30T07:37:00Z,22.00,78.00
2025-09-30T07:38:00Z,22.00,78.00
2025-09-30T07:39:00Z,23.00,78.00
2025-09-30T07:40:00Z,23.00,78.00
2025-09-30T07:41:00Z,23.00,78.00
2025-09-30T07:43:00Z,23.00,78.00
2025-09-30T07:45:00Z,23.00,78.00
2025-09-30T07:46:00Z,23.00,78.00
2025-09-30T07:47:00Z,22.00,78.00
2025-09-30T07:48:00Z,23.00,78.00
2025-09-30T07:49:00Z,23.00,78.00
2025-09-30T07:50:00Z,23.00,78.00
2025-09-30T07:53:00Z,23.00,78.00
2025-09-30T07:54:00Z,23.00,78.00
2025-09-30T07:56:00Z,23.00,78.00
2025-09-30T07:57:00Z,23.00,78.00
2025-09-30T07:58:00Z,23.00,78.00
2025-09-30T07:59:00Z,23.00,78.00
2025-09-30T08:00:00Z,23.00,78.00
2025-09-30T08:01:00Z,23.00,78.00
2025-09-30T08:02:00Z,23.00,78.00
2025-09-30T08:03:00Z,23.00,77.00
2025-09-30T08:04:00Z,23.00,77.00
2025-09-30T08:06:00Z,23.00,77.00
2025-09-30T08:07:00Z,23.00,77.00
2025-09-30T08:08:00Z,23.00,77.39
2025-09-30T08:09:00Z,23.00,78.00
2025-09-30T08:10:00Z,23.81,78.00
2025-09-30T08:11:00Z,22.00,78.00
2025-09-30T08:12:00Z,24.00,78.00
2025-09-30T08:13:00Z,24.00,78.00
2025-09-30T08:14:00Z,24.47,77.76
2025-09-30T08:15:00Z,23.00,77.00
2025-09-30T08:16:00Z,24.00,77.00
2025-09-30T08:17:00Z,24.00,77.00
2025-09-30T08:18:00Z,24.00,77.00
2025-09-30T08:19:00Z,23.40,77.00
2025-09-30T08:20:00Z,24.00,77.00
2025-09-30T08:21:00Z,24.00,77.00
2025-09-30T08:22:00Z,24.00,77.00
2025-09-30T08:23:00Z,24.00,77.00
2025-09-30T08:24:00Z,24.00,77.37
2025-09-30T08:25:00Z,24.00,77.00
2025-09-30T08:26:00Z,24.00,77.00
2025-09-30T08:27:00Z,24.00,77.00
2025-09-30T08:28:00Z,24.26,77.00
2025-09-30T08:29:00Z,24.26,75.00
2025-09-30T08:30:00Z,24.26,77.00
2025-09-30T08:32:00Z,24.99,77.00
2025-09-30T08:33:00Z,24.87,77.00
2025-09-30T08:34:00Z,25.00,77.00
2025-09-30T08:35:00Z,25.00,77.00
2025-09-30T08:36:00Z,25.00,77.00
2025-09-30T08:37:00Z,25.00,77.00
2025-09-30T08:38:00Z,25.00,77.00
2025-09-30T08:39:00Z,25.00,77.00
2025-09-30T08:40:00Z,25.00,77.00
2025-09-30T08:41:00Z,23.00,77.00
2025-09-30T08:42:00Z,24.00,77.00
2025-09-30T08:43:00Z,24.82,77.00
2025-09-30T08:44:00Z,24.82,77.00
2025-09-30T08:45:00Z,25.00,77.00
2025-09-30T08:46:00Z,24.00,77.00
2025-09-30T08:47:00Z,24.00,77.00
2025-09-30T08:48:00Z,24.00,77.00
2025-09-30T08:49:00Z,24.00,77.28
2025-09-30T08:50:00Z,24.00,77.00
2025-09-30T08:51:00Z,24.00,77.96
2025-09-30T08:52:00Z,24.00,78.00
2025-09-30T08:53:00Z,24.00,78.00
2025-09-30T08:54:00Z,24.00,78.00
2025-09-30T08:55:00Z,24.00,78.00
2025-09-30T08:56:00Z,24.00,78.00
2025-09-30T08:57:00Z,24.00,78.00
2025-09-30T08:58:00Z,24.00,78.00
2025-09-30T08:59:00Z,24.00,77.88
2025-09-30T09:00:00Z,24.00,77.00
2025-09-30T09:01:00Z,24.00,77.00
2025-09-30T09:02:00Z,24.00,77.00
2025-09-30T09:03:00Z,24.00,77.00
2025-09-30T09:04:00Z,25.00,77.00
2025-09-30T09:05:00Z,25.00,77.00
2025-09-30T09:06:00Z,25.00,77.00
2025-09-30T09:08:00Z,25.00,77.00
2025-09-30T09:09:00Z,25.00,77.00
2025-09-30T09:10:00Z,25.00,77.00
2025-09-30T09:11:00Z,25.00,77.00
2025-09-30T09:12:00Z,25.24,77.00
2025-09-30T09:13:00Z,25.90,77.00
2025-09-30T09:14:00Z,26.00,77.00
2025-09-30T09:15:00Z,25.25,76.26
2025-09-30T09:16:00Z,25.00,77.74
2025-09-30T09:17:00Z,23.37,80.87
2025-09-30T09:18:00Z,25.00,75.00
2025-09-30T09:19:00Z,24.19,77.00
2025-09-30T09:20:00Z,24.62,77.09
2025-09-30T09:21:00Z,27.84,74.20
2025-09-30T09:22:00Z,28.71,71.14
2025-09-30T09:23:00Z,24.77,78.00
2025-09-30T09:24:00Z,25.00,77.48
2025-09-30T09:25:00Z,24.76,73.94
2025-09-30T09:26:00Z,23.28,80.00
2025-09-30T09:27:00Z,25.00,76.00
2025-09-30T09:28:00Z,25.00,76.48
2025-09-30T09:29:00Z,23.17,77.37
2025-09-30T09:30:00Z,22.80,78.93
2025-09-30T09:31:00Z,23.80,78.96
2025-09-30T09:32:00Z,24.00,77.94
2025-09-30T09:33:00Z,24.19,78.00
2025-09-30T09:34:00Z,20.88,79.38
2025-09-30T09:35:00Z,14.60,86.83
2025-09-30T09:36:00Z,16.50,84.52
2025-09-30T09:37:00Z,21.90,80.04
2025-09-30T09:38:00Z,25.00,77.00
2025-09-30T09:39:00Z,24.24,75.21
2025-09-30T09:40:00Z,24.91,76.00
2025-09-30T09:41:00Z,25.00,76.98
2025-09-30T09:43:00Z,22.86,79.03
2025-09-30T09:44:00Z,20.96,78.96
2025-09-30T09:45:00Z,25.02,80.33
2025-09-30T09:46:00Z,22.61,82.14
2025-09-30T09:47:00Z,22.00,77.93
2025-09-30T09:48:00Z,24.93,77.67
2025-09-30T09:49:00Z,24.91,77.67
2025-09-30T09:50:00Z,25.00,77.67
2025-09-30T09:51:00Z,24.98,75.00
2025-09-30T09:52:00Z,28.67,71.53
2025-09-30T09:53:00Z,26.56,75.76
2025-09-30T09:54:00Z,24.36,77.00
2025-09-30T09:55:00Z,21.71,79.41
2025-09-30T09:56:00Z,16.43,84.31
2025-09-30T09:57:00Z,12.90,88.01
2025-09-30T09:58:00Z,10.61,89.14
2025-09-30T09:59:00Z,9.32,89.14
2025-09-30T10:00:00Z,8.83,91.10
2025-09-30T10:01:00Z,11.14,93.50
2025-09-30T10:02:00Z,9.00,92.68
2025-09-30T10:03:00Z,9.00,91.00
2025-09-30T10:04:00Z,9.00,92.00
2025-09-30T10:05:00Z,7.13,93.99
2025-09-30T10:06:00Z,7.90,93.99
2025-09-30T10:07:00Z,7.89,93.99
2025-09-30T10:08:00Z,8.00,93.99
2025-09-30T10:09:00Z,5.70,94.09
2025-09-30T10:10:00Z,3.83,97.09
2025-09-30T10:11:00Z,6.06,96.26
2025-09-30T10:12:00Z,1.95,98.78
2025-09-30T10:13:00Z,1.56,98.41
2025-09-30T10:14:00Z,3.35,99.00
2025-09-30T10:15:00Z,2.00,99.00
2025-09-30T10:16:00Z,1.97,98.00
2025-09-30T10:17:00Z,2.14,98.00
2025-09-30T10:18:00Z,2.00,99.00
2025-09-30T10:20:00Z,3.51,99.00
2025-09-30T10:21:00Z,2.05,99.00
2025-09-30T10:22:00Z,1.00,99.00
2025-09-30T10:23:00Z,3.24,97.17
2025-09-30T10:24:00Z,2.10,98.00
2025-09-30T10:25:00Z,2.33,98.19
2025-09-30T10:26:00Z,1.88,99.00
2025-09-30T10:27:00Z,1.88,99.00
2025-09-30T10:29:00Z,2.34,99.00
2025-09-30T10:30:00Z,1.00,99.00
2025-09-30T10:32:00Z,1.00,99.00
2025-09-30T10:33:00Z,1.00,99.00
2025-09-30T10:34:00Z,1.00,99.00
2025-09-30T10:35:00Z,1.00,99.00
2025-09-30T10:36:00Z,1.00,99.00
2025-09-30T10:37:00Z,1.00,99.00
2025-09-30T10:38:00Z,1.00,99.00
2025-09-30T10:39:00Z,1.00,99.00
2025-09-30T10:40:00Z,1.00,99.00
2025-09-30T10:41:00Z,1.62,99.00
2025-09-30T10:42:00Z,1.00,98.29
2025-09-30T10:43:00Z,2.07,98.29
2025-09-30T10:44:00Z,2.15,98.29
2025-09-30T10:45:00Z,2.22,98.29
2025-09-30T10:46:00Z,3.32,97.94
2025-09-30T10:47:00Z,5.81,97.09
2025-09-30T10:48:00Z,1.00,97.09
2025-09-30T10:49:00Z,1.00,97.09
2025-09-30T10:52:00Z,1.00,99.00
