# event_ticker=KXATPMATCH-26APR27ATMZVE
# final_score=6-3 7-6(2)
# score_resolution=6-3 7-6
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Terence Atmane
# kalshi_date=2026-04-27
timestamp,Terence Atmane,Alexander Zverev
2026-04-27T11:59:00Z,17.00,84.00
2026-04-27T12:06:00Z,17.00,84.00
2026-04-27T12:10:00Z,17.00,84.00
2026-04-27T12:12:00Z,17.00,84.00
2026-04-27T12:13:00Z,17.00,84.00
2026-04-27T12:14:00Z,17.00,84.00
2026-04-27T12:15:00Z,17.00,84.00
2026-04-27T12:19:00Z,17.00,84.00
2026-04-27T12:22:00Z,17.00,84.00
2026-04-27T12:26:00Z,16.00,84.00
2026-04-27T12:27:00Z,16.00,84.00
2026-04-27T12:28:00Z,16.00,84.00
2026-04-27T12:32:00Z,16.00,84.00
2026-04-27T12:33:00Z,17.00,84.00
2026-04-27T12:43:00Z,17.00,84.00
2026-04-27T12:46:00Z,17.00,84.00
2026-04-27T12:48:00Z,17.00,84.00
2026-04-27T12:49:00Z,17.00,84.00
2026-04-27T12:50:00Z,17.00,83.02
2026-04-27T12:56:00Z,17.00,84.00
2026-04-27T12:57:00Z,17.00,84.00
2026-04-27T13:00:00Z,17.00,83.99
2026-04-27T13:02:00Z,17.00,84.00
2026-04-27T13:04:00Z,17.00,84.00
2026-04-27T13:11:00Z,17.00,84.00
2026-04-27T13:13:00Z,17.00,84.00
2026-04-27T13:38:00Z,17.00,84.00
2026-04-27T13:42:00Z,17.00,84.00
2026-04-27T13:45:00Z,17.00,84.00
2026-04-27T13:46:00Z,17.00,84.00
2026-04-27T13:47:00Z,17.00,84.00
2026-04-27T13:48:00Z,17.00,84.00
2026-04-27T13:49:00Z,17.00,84.00
2026-04-27T13:51:00Z,17.00,84.00
2026-04-27T13:52:00Z,17.00,84.00
2026-04-27T13:53:00Z,17.00,84.00
2026-04-27T13:57:00Z,17.00,84.00
2026-04-27T14:00:00Z,17.00,84.00
2026-04-27T14:01:00Z,17.00,84.00
2026-04-27T14:03:00Z,17.00,84.00
2026-04-27T14:04:00Z,17.00,84.00
2026-04-27T14:06:00Z,17.00,84.00
2026-04-27T14:08:00Z,17.00,84.00
2026-04-27T14:09:00Z,17.00,84.00
2026-04-27T14:10:00Z,17.00,84.00
2026-04-27T14:13:00Z,17.00,84.00
2026-04-27T14:20:00Z,17.00,84.00
2026-04-27T14:21:00Z,17.00,84.00
2026-04-27T14:23:00Z,17.00,84.00
2026-04-27T14:24:00Z,17.00,84.00
2026-04-27T14:25:00Z,17.00,84.00
2026-04-27T14:26:00Z,17.00,84.00
2026-04-27T14:27:00Z,17.00,84.00
2026-04-27T14:28:00Z,17.00,84.00
2026-04-27T14:30:00Z,17.00,84.00
2026-04-27T14:31:00Z,17.00,84.00
2026-04-27T14:32:00Z,17.00,84.00
2026-04-27T14:34:00Z,17.00,84.00
2026-04-27T14:36:00Z,17.00,84.00
2026-04-27T14:38:00Z,17.00,84.00
2026-04-27T14:41:00Z,16.00,84.00
2026-04-27T14:45:00Z,17.00,84.00
2026-04-27T14:49:00Z,17.00,84.00
2026-04-27T14:50:00Z,17.00,84.00
2026-04-27T14:51:00Z,16.00,84.00
2026-04-27T14:52:00Z,16.00,84.00
2026-04-27T14:53:00Z,17.00,84.00
2026-04-27T14:54:00Z,17.00,84.00
2026-04-27T14:55:00Z,17.00,84.00
2026-04-27T14:56:00Z,17.00,84.00
2026-04-27T14:58:00Z,17.00,84.00
2026-04-27T15:01:00Z,17.00,84.00
2026-04-27T15:03:00Z,17.00,84.00
2026-04-27T15:04:00Z,17.00,84.00
2026-04-27T15:05:00Z,17.00,84.00
2026-04-27T15:06:00Z,17.00,84.00
2026-04-27T15:11:00Z,17.00,84.98
2026-04-27T15:13:00Z,17.00,85.00
2026-04-27T15:14:00Z,17.00,85.00
2026-04-27T15:15:00Z,17.00,85.00
2026-04-27T15:18:00Z,17.00,85.00
2026-04-27T15:19:00Z,17.00,85.00
2026-04-27T15:21:00Z,17.00,84.99
2026-04-27T15:25:00Z,15.25,85.00
2026-04-27T15:26:00Z,15.25,84.04
2026-04-27T15:27:00Z,15.25,85.00
2026-04-27T15:30:00Z,16.00,85.00
2026-04-27T15:34:00Z,16.00,85.00
2026-04-27T15:35:00Z,15.84,85.00
2026-04-27T15:36:00Z,15.84,85.00
2026-04-27T15:38:00Z,15.84,85.00
2026-04-27T15:39:00Z,15.84,85.00
2026-04-27T15:43:00Z,15.00,85.00
2026-04-27T15:45:00Z,16.00,85.00
2026-04-27T15:47:00Z,16.00,85.00
2026-04-27T15:49:00Z,16.00,85.00
2026-04-27T15:50:00Z,16.00,85.00
2026-04-27T15:51:00Z,16.00,85.00
2026-04-27T15:53:00Z,16.00,85.00
2026-04-27T15:54:00Z,16.00,85.00
2026-04-27T15:55:00Z,16.00,85.00
2026-04-27T15:56:00Z,16.00,85.00
2026-04-27T15:58:00Z,16.00,85.00
2026-04-27T15:59:00Z,16.00,85.00
2026-04-27T16:02:00Z,16.00,85.00
2026-04-27T16:03:00Z,16.00,85.00
2026-04-27T16:04:00Z,16.00,85.00
2026-04-27T16:06:00Z,16.00,85.00
2026-04-27T16:08:00Z,16.00,85.00
2026-04-27T16:09:00Z,16.00,85.00
2026-04-27T16:11:00Z,16.00,85.00
2026-04-27T16:12:00Z,16.00,85.00
2026-04-27T16:13:00Z,15.00,85.00
2026-04-27T16:14:00Z,15.00,85.00
2026-04-27T16:15:00Z,15.00,85.00
2026-04-27T16:16:00Z,16.00,84.14
2026-04-27T16:17:00Z,16.00,85.46
2026-04-27T16:18:00Z,16.00,85.46
2026-04-27T16:19:00Z,16.00,86.00
2026-04-27T16:20:00Z,16.00,86.00
2026-04-27T16:21:00Z,16.00,86.00
2026-04-27T16:22:00Z,16.00,86.00
2026-04-27T16:24:00Z,16.00,86.00
2026-04-27T16:25:00Z,16.00,86.00
2026-04-27T16:27:00Z,16.00,86.00
2026-04-27T16:29:00Z,16.00,86.00
2026-04-27T16:30:00Z,16.00,86.00
2026-04-27T16:31:00Z,16.00,86.00
2026-04-27T16:32:00Z,15.00,86.00
2026-04-27T16:33:00Z,15.00,86.00
2026-04-27T16:34:00Z,15.00,86.00
2026-04-27T16:35:00Z,15.00,86.00
2026-04-27T16:36:00Z,15.00,86.00
2026-04-27T16:37:00Z,15.00,86.00
2026-04-27T16:38:00Z,15.00,86.00
2026-04-27T16:39:00Z,15.00,86.00
2026-04-27T16:40:00Z,15.00,86.00
2026-04-27T16:41:00Z,15.00,86.63
2026-04-27T16:42:00Z,15.00,86.00
2026-04-27T16:43:00Z,15.00,86.00
2026-04-27T16:44:00Z,15.00,86.00
2026-04-27T16:45:00Z,15.00,85.44
2026-04-27T16:46:00Z,15.00,85.44
2026-04-27T16:47:00Z,15.00,86.00
2026-04-27T16:49:00Z,15.00,86.00
2026-04-27T16:50:00Z,15.00,86.00
2026-04-27T16:51:00Z,15.00,86.00
2026-04-27T16:52:00Z,15.00,86.00
2026-04-27T16:53:00Z,15.00,86.00
2026-04-27T16:54:00Z,15.00,86.00
2026-04-27T16:57:00Z,15.00,86.00
2026-04-27T16:58:00Z,15.00,86.00
2026-04-27T16:59:00Z,15.00,86.00
2026-04-27T17:01:00Z,15.00,86.00
2026-04-27T17:02:00Z,15.00,86.00
2026-04-27T17:03:00Z,15.00,86.00
2026-04-27T17:05:00Z,15.00,85.93
2026-04-27T17:07:00Z,15.00,86.00
2026-04-27T17:08:00Z,15.00,86.00
2026-04-27T17:09:00Z,15.00,86.00
2026-04-27T17:11:00Z,15.00,86.00
2026-04-27T17:12:00Z,15.00,86.00
2026-04-27T17:14:00Z,15.00,86.00
2026-04-27T17:15:00Z,15.00,86.00
2026-04-27T17:16:00Z,15.00,86.00
2026-04-27T17:17:00Z,15.00,86.00
2026-04-27T17:18:00Z,15.00,86.00
2026-04-27T17:19:00Z,15.00,86.00
2026-04-27T17:20:00Z,15.00,86.00
2026-04-27T17:21:00Z,15.00,86.00
2026-04-27T17:22:00Z,15.00,86.00
2026-04-27T17:23:00Z,15.00,86.00
2026-04-27T17:24:00Z,15.00,86.00
2026-04-27T17:26:00Z,15.00,86.00
2026-04-27T17:27:00Z,15.00,85.00
2026-04-27T17:28:00Z,15.00,85.97
2026-04-27T17:30:00Z,15.00,85.97
2026-04-27T17:31:00Z,15.00,86.00
2026-04-27T17:32:00Z,15.00,86.00
2026-04-27T17:33:00Z,15.00,86.00
2026-04-27T17:34:00Z,14.76,86.00
2026-04-27T17:35:00Z,15.00,86.00
2026-04-27T17:36:00Z,15.00,86.00
2026-04-27T17:37:00Z,15.00,85.00
2026-04-27T17:38:00Z,15.00,86.00
2026-04-27T17:39:00Z,15.00,86.00
2026-04-27T17:40:00Z,15.00,85.88
2026-04-27T17:41:00Z,15.00,86.00
2026-04-27T17:42:00Z,15.00,85.96
2026-04-27T17:43:00Z,15.00,85.96
2026-04-27T17:44:00Z,15.00,86.00
2026-04-27T17:45:00Z,15.00,86.00
2026-04-27T17:46:00Z,15.00,85.94
2026-04-27T17:47:00Z,15.00,86.00
2026-04-27T17:48:00Z,15.00,86.00
2026-04-27T17:49:00Z,15.00,86.00
2026-04-27T17:50:00Z,15.07,86.00
2026-04-27T17:51:00Z,15.94,85.33
2026-04-27T17:52:00Z,16.00,85.33
2026-04-27T17:53:00Z,15.42,86.47
2026-04-27T17:54:00Z,15.00,86.00
2026-04-27T17:55:00Z,15.00,86.00
2026-04-27T17:56:00Z,15.00,86.12
2026-04-27T17:57:00Z,15.00,87.00
2026-04-27T17:58:00Z,15.00,86.87
2026-04-27T17:59:00Z,15.00,87.00
2026-04-27T18:00:00Z,14.94,86.97
2026-04-27T18:01:00Z,15.00,87.00
2026-04-27T18:02:00Z,15.00,86.03
2026-04-27T18:03:00Z,15.00,87.00
2026-04-27T18:04:00Z,15.00,86.12
2026-04-27T18:05:00Z,15.00,86.59
2026-04-27T18:06:00Z,14.91,86.00
2026-04-27T18:07:00Z,14.56,86.16
2026-04-27T18:08:00Z,15.00,86.98
2026-04-27T18:09:00Z,15.00,85.99
2026-04-27T18:10:00Z,15.00,86.00
2026-04-27T18:11:00Z,15.41,86.00
2026-04-27T18:12:00Z,16.50,84.05
2026-04-27T18:13:00Z,17.81,82.94
2026-04-27T18:14:00Z,17.83,83.52
2026-04-27T18:15:00Z,17.29,83.98
2026-04-27T18:16:00Z,17.12,84.00
2026-04-27T18:17:00Z,17.87,83.57
2026-04-27T18:18:00Z,18.60,82.18
2026-04-27T18:19:00Z,19.00,82.00
2026-04-27T18:20:00Z,19.53,81.58
2026-04-27T18:21:00Z,18.50,82.77
2026-04-27T18:22:00Z,17.99,83.00
2026-04-27T18:23:00Z,17.18,83.72
2026-04-27T18:24:00Z,17.36,82.49
2026-04-27T18:25:00Z,18.42,81.95
2026-04-27T18:26:00Z,18.05,83.81
2026-04-27T18:27:00Z,17.09,82.90
2026-04-27T18:28:00Z,19.85,81.00
2026-04-27T18:29:00Z,20.93,81.00
2026-04-27T18:30:00Z,19.86,81.00
2026-04-27T18:31:00Z,18.65,81.66
2026-04-27T18:32:00Z,17.95,82.44
2026-04-27T18:33:00Z,17.84,83.17
2026-04-27T18:34:00Z,15.82,85.59
2026-04-27T18:35:00Z,10.71,88.23
2026-04-27T18:36:00Z,8.84,91.97
2026-04-27T18:37:00Z,8.90,91.94
2026-04-27T18:38:00Z,8.94,92.12
2026-04-27T18:39:00Z,8.37,93.00
2026-04-27T18:40:00Z,7.06,93.16
2026-04-27T18:41:00Z,6.98,93.96
2026-04-27T18:42:00Z,6.73,93.45
2026-04-27T18:43:00Z,6.94,93.82
2026-04-27T18:44:00Z,6.42,94.99
2026-04-27T18:45:00Z,5.42,95.04
2026-04-27T18:46:00Z,4.49,95.97
2026-04-27T18:47:00Z,4.57,95.91
2026-04-27T18:48:00Z,4.82,95.86
2026-04-27T18:49:00Z,3.96,96.30
2026-04-27T18:50:00Z,3.64,96.97
2026-04-27T18:51:00Z,4.00,97.19
2026-04-27T18:52:00Z,4.83,95.52
2026-04-27T18:53:00Z,4.89,96.01
2026-04-27T18:54:00Z,4.89,95.99
2026-04-27T18:55:00Z,4.04,96.08
2026-04-27T18:56:00Z,4.01,96.20
2026-04-27T18:57:00Z,3.89,96.58
2026-04-27T18:58:00Z,3.89,96.91
2026-04-27T18:59:00Z,3.96,96.93
2026-04-27T19:00:00Z,4.61,96.92
2026-04-27T19:01:00Z,4.89,95.14
2026-04-27T19:02:00Z,4.95,96.00
2026-04-27T19:03:00Z,5.08,95.25
2026-04-27T19:04:00Z,5.34,95.72
2026-04-27T19:05:00Z,4.85,95.80
2026-04-27T19:06:00Z,4.84,96.00
2026-04-27T19:07:00Z,4.92,95.89
2026-04-27T19:08:00Z,5.00,96.00
2026-04-27T19:09:00Z,5.21,95.76
2026-04-27T19:10:00Z,6.12,96.46
2026-04-27T19:11:00Z,3.01,97.40
2026-04-27T19:12:00Z,4.42,96.00
2026-04-27T19:13:00Z,3.83,96.52
2026-04-27T19:14:00Z,1.44,98.98
2026-04-27T19:15:00Z,1.00,99.00
2026-04-27T19:16:00Z,1.00,99.00
2026-04-27T19:17:00Z,1.00,99.00
2026-04-27T19:18:00Z,1.00,99.00
2026-04-27T19:19:00Z,1.00,99.00
2026-04-27T19:20:00Z,1.00,99.00
2026-04-27T19:21:00Z,1.00,99.00
2026-04-27T19:22:00Z,1.00,99.00
2026-04-27T19:23:00Z,1.00,99.00
2026-04-27T19:24:00Z,1.00,99.00
2026-04-27T19:25:00Z,1.00,99.00
2026-04-27T19:26:00Z,1.00,99.00
2026-04-27T19:27:00Z,1.12,98.99
2026-04-27T19:28:00Z,1.83,97.90
2026-04-27T19:29:00Z,4.37,96.09
2026-04-27T19:30:00Z,4.98,95.80
2026-04-27T19:31:00Z,4.38,96.56
2026-04-27T19:32:00Z,5.46,95.19
2026-04-27T19:33:00Z,2.30,96.97
2026-04-27T19:34:00Z,5.50,94.88
2026-04-27T19:35:00Z,6.02,94.21
2026-04-27T19:36:00Z,7.86,91.92
2026-04-27T19:37:00Z,9.99,90.38
2026-04-27T19:38:00Z,8.86,92.53
2026-04-27T19:39:00Z,5.18,94.65
2026-04-27T19:40:00Z,5.60,95.09
2026-04-27T19:41:00Z,5.91,94.92
2026-04-27T19:42:00Z,7.43,93.92
2026-04-27T19:43:00Z,8.52,91.82
2026-04-27T19:44:00Z,6.69,94.73
2026-04-27T19:45:00Z,5.05,95.74
2026-04-27T19:46:00Z,7.57,92.70
2026-04-27T19:47:00Z,4.10,96.72
2026-04-27T19:48:00Z,1.87,98.80
2026-04-27T19:49:00Z,1.08,99.00
2026-04-27T19:50:00Z,1.00,99.00
2026-04-27T19:51:00Z,1.00,99.00
2026-04-27T19:52:00Z,1.00,99.00
