# event_ticker=KXATPMATCH-26MAR22FILTSI
# final_score=6-0 6-1
# score_resolution=0-6 1-6
# match_winner=Arthur Fils
# fav_player=Stefanos Tsitsipas
# dog_player=Arthur Fils
# kalshi_date=2026-03-22
timestamp,Stefanos Tsitsipas,Arthur Fils
2026-03-22T18:37:00Z,41.00,60.00
2026-03-22T18:38:00Z,41.00,60.00
2026-03-22T18:40:00Z,41.00,60.00
2026-03-22T18:42:00Z,41.00,60.00
2026-03-22T18:44:00Z,41.00,60.00
2026-03-22T18:45:00Z,41.00,60.00
2026-03-22T18:46:00Z,41.00,60.00
2026-03-22T18:47:00Z,41.00,60.00
2026-03-22T18:52:00Z,41.00,60.00
2026-03-22T18:56:00Z,41.00,60.00
2026-03-22T18:57:00Z,41.00,60.00
2026-03-22T18:58:00Z,41.00,60.00
2026-03-22T19:01:00Z,41.00,59.00
2026-03-22T19:02:00Z,41.00,58.95
2026-03-22T19:03:00Z,43.42,56.23
2026-03-22T19:04:00Z,46.00,53.97
2026-03-22T19:05:00Z,46.00,53.00
2026-03-22T19:06:00Z,46.00,54.00
2026-03-22T19:07:00Z,46.00,54.00
2026-03-22T19:08:00Z,46.00,54.00
2026-03-22T19:09:00Z,46.00,54.00
2026-03-22T19:10:00Z,46.00,54.00
2026-03-22T19:11:00Z,46.14,54.00
2026-03-22T19:12:00Z,47.00,54.00
2026-03-22T19:13:00Z,47.00,54.00
2026-03-22T19:14:00Z,46.02,54.00
2026-03-22T19:15:00Z,46.00,54.29
2026-03-22T19:16:00Z,46.00,56.79
2026-03-22T19:20:00Z,46.00,57.00
2026-03-22T19:21:00Z,46.00,57.00
2026-03-22T19:22:00Z,46.00,57.00
2026-03-22T19:23:00Z,46.00,57.00
2026-03-22T19:24:00Z,46.00,57.00
2026-03-22T19:25:00Z,46.00,57.00
2026-03-22T19:26:00Z,46.00,57.00
2026-03-22T19:27:00Z,46.00,57.00
2026-03-22T19:29:00Z,44.00,57.00
2026-03-22T19:30:00Z,44.00,57.00
2026-03-22T19:31:00Z,43.00,57.00
2026-03-22T19:34:00Z,43.00,57.00
2026-03-22T19:35:00Z,44.00,57.00
2026-03-22T19:36:00Z,44.00,57.78
2026-03-22T19:37:00Z,44.00,58.00
2026-03-22T19:39:00Z,44.00,58.00
2026-03-22T19:40:00Z,44.00,59.00
2026-03-22T19:42:00Z,44.00,59.00
2026-03-22T19:43:00Z,44.00,59.00
2026-03-22T19:44:00Z,44.00,59.00
2026-03-22T19:45:00Z,44.00,59.00
2026-03-22T19:46:00Z,44.00,59.00
2026-03-22T19:47:00Z,44.00,58.00
2026-03-22T19:48:00Z,44.00,59.00
2026-03-22T19:49:00Z,44.00,59.00
2026-03-22T19:50:00Z,44.00,59.00
2026-03-22T19:52:00Z,44.00,59.00
2026-03-22T19:53:00Z,44.00,59.00
2026-03-22T19:54:00Z,42.68,58.00
2026-03-22T19:56:00Z,43.00,58.00
2026-03-22T19:58:00Z,43.00,58.00
2026-03-22T19:59:00Z,43.00,58.00
2026-03-22T20:00:00Z,43.00,59.00
2026-03-22T20:01:00Z,43.00,59.00
2026-03-22T20:02:00Z,43.00,59.00
2026-03-22T20:04:00Z,43.00,59.00
2026-03-22T20:05:00Z,41.33,59.00
2026-03-22T20:08:00Z,42.00,59.00
2026-03-22T20:10:00Z,43.00,59.00
2026-03-22T20:11:00Z,43.00,59.00
2026-03-22T20:14:00Z,43.00,58.00
2026-03-22T20:16:00Z,43.00,59.00
2026-03-22T20:18:00Z,43.00,59.00
2026-03-22T20:19:00Z,43.00,59.00
2026-03-22T20:20:00Z,43.00,59.00
2026-03-22T20:21:00Z,43.00,59.00
2026-03-22T20:23:00Z,43.00,59.00
2026-03-22T20:29:00Z,43.00,59.00
2026-03-22T20:31:00Z,43.00,59.00
2026-03-22T20:33:00Z,43.00,59.00
2026-03-22T20:34:00Z,43.00,59.00
2026-03-22T20:36:00Z,43.00,60.00
2026-03-22T20:37:00Z,43.00,60.00
2026-03-22T20:38:00Z,43.00,60.00
2026-03-22T20:39:00Z,41.00,60.00
2026-03-22T20:41:00Z,41.00,60.00
2026-03-22T20:42:00Z,41.00,60.00
2026-03-22T20:44:00Z,41.00,60.00
2026-03-22T20:45:00Z,41.00,60.00
2026-03-22T20:47:00Z,41.00,60.00
2026-03-22T20:48:00Z,41.00,60.00
2026-03-22T20:50:00Z,41.00,61.00
2026-03-22T20:51:00Z,41.00,61.00
2026-03-22T20:52:00Z,41.00,61.00
2026-03-22T20:58:00Z,41.00,61.00
2026-03-22T20:59:00Z,41.00,61.00
2026-03-22T21:00:00Z,41.00,61.00
2026-03-22T21:01:00Z,41.00,61.00
2026-03-22T21:02:00Z,41.00,61.00
2026-03-22T21:03:00Z,41.00,61.00
2026-03-22T21:04:00Z,41.00,61.00
2026-03-22T21:05:00Z,41.00,61.00
2026-03-22T21:07:00Z,39.01,61.00
2026-03-22T21:08:00Z,39.01,61.00
2026-03-22T21:11:00Z,39.01,60.00
2026-03-22T21:13:00Z,41.00,60.00
2026-03-22T21:16:00Z,41.00,60.00
2026-03-22T21:17:00Z,41.00,60.00
2026-03-22T21:22:00Z,41.00,60.00
2026-03-22T21:23:00Z,41.00,60.00
2026-03-22T21:24:00Z,41.00,60.00
2026-03-22T21:26:00Z,41.00,59.00
2026-03-22T21:27:00Z,41.00,60.00
2026-03-22T21:28:00Z,41.00,60.00
2026-03-22T21:29:00Z,41.00,60.00
2026-03-22T21:30:00Z,41.00,60.00
2026-03-22T21:31:00Z,41.00,60.00
2026-03-22T21:32:00Z,41.00,60.00
2026-03-22T21:34:00Z,41.00,60.00
2026-03-22T21:35:00Z,41.00,60.00
2026-03-22T21:36:00Z,41.00,60.00
2026-03-22T21:37:00Z,41.00,60.00
2026-03-22T21:38:00Z,41.00,59.00
2026-03-22T21:40:00Z,41.00,60.00
2026-03-22T21:41:00Z,41.51,60.00
2026-03-22T21:42:00Z,41.51,60.00
2026-03-22T21:43:00Z,42.00,60.00
2026-03-22T21:45:00Z,42.00,60.00
2026-03-22T21:46:00Z,40.00,60.00
2026-03-22T21:47:00Z,42.00,60.00
2026-03-22T21:48:00Z,42.00,60.00
2026-03-22T21:50:00Z,42.00,60.00
2026-03-22T21:51:00Z,42.00,60.00
2026-03-22T21:53:00Z,42.00,60.00
2026-03-22T21:54:00Z,42.00,60.00
2026-03-22T21:55:00Z,42.00,60.00
2026-03-22T21:58:00Z,42.00,60.00
2026-03-22T22:00:00Z,42.00,60.00
2026-03-22T22:02:00Z,42.00,59.98
2026-03-22T22:03:00Z,42.00,60.00
2026-03-22T22:04:00Z,42.00,60.00
2026-03-22T22:06:00Z,42.00,60.00
2026-03-22T22:08:00Z,42.00,60.00
2026-03-22T22:09:00Z,42.00,60.00
2026-03-22T22:10:00Z,42.00,60.00
2026-03-22T22:13:00Z,41.00,60.00
2026-03-22T22:14:00Z,41.00,60.00
2026-03-22T22:15:00Z,41.00,60.00
2026-03-22T22:16:00Z,41.00,60.00
2026-03-22T22:23:00Z,41.00,60.00
2026-03-22T22:26:00Z,41.00,60.00
2026-03-22T22:27:00Z,41.00,60.00
2026-03-22T22:30:00Z,40.88,60.00
2026-03-22T22:31:00Z,40.88,60.00
2026-03-22T22:32:00Z,40.88,60.00
2026-03-22T22:33:00Z,41.00,60.00
2026-03-22T22:34:00Z,41.00,59.00
2026-03-22T22:35:00Z,41.00,59.00
2026-03-22T22:36:00Z,41.00,59.24
2026-03-22T22:37:00Z,41.00,59.88
2026-03-22T22:38:00Z,41.00,60.00
2026-03-22T22:39:00Z,41.00,60.00
2026-03-22T22:40:00Z,41.00,60.00
2026-03-22T22:41:00Z,41.00,60.00
2026-03-22T22:42:00Z,41.00,60.00
2026-03-22T22:43:00Z,41.00,59.00
2026-03-22T22:44:00Z,41.00,60.00
2026-03-22T22:45:00Z,41.00,60.00
2026-03-22T22:46:00Z,41.00,60.00
2026-03-22T22:48:00Z,41.00,60.00
2026-03-22T22:49:00Z,41.00,60.00
2026-03-22T22:50:00Z,41.00,60.00
2026-03-22T22:51:00Z,41.00,60.00
2026-03-22T22:52:00Z,41.00,60.00
2026-03-22T22:53:00Z,41.00,60.00
2026-03-22T22:54:00Z,41.00,60.00
2026-03-22T22:55:00Z,41.00,60.00
2026-03-22T22:56:00Z,41.00,60.00
2026-03-22T22:57:00Z,41.00,60.00
2026-03-22T22:58:00Z,41.00,60.00
2026-03-22T22:59:00Z,41.00,60.00
2026-03-22T23:00:00Z,41.00,60.00
2026-03-22T23:01:00Z,40.21,59.15
2026-03-22T23:02:00Z,40.21,60.00
2026-03-22T23:03:00Z,41.00,60.00
2026-03-22T23:04:00Z,41.00,60.00
2026-03-22T23:06:00Z,40.00,60.00
2026-03-22T23:07:00Z,40.00,60.00
2026-03-22T23:09:00Z,41.00,60.00
2026-03-22T23:10:00Z,41.00,60.00
2026-03-22T23:11:00Z,41.00,60.00
2026-03-22T23:14:00Z,41.00,60.00
2026-03-22T23:15:00Z,41.00,60.00
2026-03-22T23:16:00Z,41.00,60.00
2026-03-22T23:19:00Z,41.00,60.00
2026-03-22T23:20:00Z,41.00,60.00
2026-03-22T23:21:00Z,41.00,60.79
2026-03-22T23:22:00Z,41.00,60.99
2026-03-22T23:24:00Z,41.00,60.00
2026-03-22T23:25:00Z,41.00,61.00
2026-03-22T23:26:00Z,41.00,61.00
2026-03-22T23:27:00Z,41.00,61.00
2026-03-22T23:30:00Z,41.00,60.29
2026-03-22T23:31:00Z,41.00,59.00
2026-03-22T23:34:00Z,41.00,59.22
2026-03-22T23:35:00Z,41.00,61.00
2026-03-22T23:37:00Z,41.00,61.00
2026-03-22T23:38:00Z,41.00,61.00
2026-03-22T23:39:00Z,41.00,61.00
2026-03-22T23:40:00Z,41.00,61.00
2026-03-22T23:41:00Z,41.00,61.00
2026-03-22T23:42:00Z,40.00,61.00
2026-03-22T23:43:00Z,40.00,61.00
2026-03-22T23:44:00Z,41.00,61.00
2026-03-22T23:45:00Z,41.00,61.00
2026-03-22T23:46:00Z,41.00,61.00
2026-03-22T23:47:00Z,41.00,60.67
2026-03-22T23:48:00Z,40.00,61.25
2026-03-22T23:50:00Z,41.00,62.00
2026-03-22T23:51:00Z,41.00,62.00
2026-03-22T23:53:00Z,41.00,62.00
2026-03-22T23:55:00Z,41.00,61.90
2026-03-22T23:56:00Z,41.00,62.09
2026-03-22T23:57:00Z,41.00,62.96
2026-03-22T23:59:00Z,41.00,63.00
2026-03-23T00:00:00Z,40.65,63.00
2026-03-23T00:01:00Z,40.65,59.68
2026-03-23T00:02:00Z,40.65,61.51
2026-03-23T00:03:00Z,41.00,61.51
2026-03-23T00:04:00Z,41.00,62.00
2026-03-23T00:05:00Z,41.00,62.00
2026-03-23T00:06:00Z,41.00,61.79
2026-03-23T00:07:00Z,41.00,59.00
2026-03-23T00:08:00Z,41.00,62.00
2026-03-23T00:09:00Z,41.00,62.00
2026-03-23T00:10:00Z,41.00,62.00
2026-03-23T00:11:00Z,41.00,62.00
2026-03-23T00:13:00Z,40.00,62.00
2026-03-23T00:14:00Z,41.00,62.00
2026-03-23T00:15:00Z,41.00,62.00
2026-03-23T00:16:00Z,41.00,62.01
2026-03-23T00:17:00Z,41.00,63.00
2026-03-23T00:18:00Z,41.00,63.00
2026-03-23T00:19:00Z,41.00,62.86
2026-03-23T00:20:00Z,41.00,63.00
2026-03-23T00:23:00Z,41.00,62.00
2026-03-23T00:24:00Z,41.00,62.00
2026-03-23T00:25:00Z,41.00,62.00
2026-03-23T00:26:00Z,41.00,62.00
2026-03-23T00:27:00Z,39.19,62.00
2026-03-23T00:29:00Z,38.58,60.85
2026-03-23T00:30:00Z,38.58,62.00
2026-03-23T00:31:00Z,40.00,62.00
2026-03-23T00:32:00Z,39.00,61.36
2026-03-23T00:33:00Z,39.00,62.00
2026-03-23T00:34:00Z,38.09,62.00
2026-03-23T00:35:00Z,39.00,62.00
2026-03-23T00:36:00Z,38.63,61.81
2026-03-23T00:37:00Z,38.63,62.00
2026-03-23T00:38:00Z,40.00,62.00
2026-03-23T00:39:00Z,40.00,61.37
2026-03-23T00:40:00Z,39.99,62.00
2026-03-23T00:41:00Z,38.01,62.90
2026-03-23T00:42:00Z,38.00,62.79
2026-03-23T00:43:00Z,38.24,62.80
2026-03-23T00:44:00Z,38.24,62.33
2026-03-23T00:45:00Z,39.00,62.52
2026-03-23T00:46:00Z,39.00,62.77
2026-03-23T00:47:00Z,39.00,62.97
2026-03-23T00:48:00Z,39.00,62.78
2026-03-23T00:49:00Z,39.00,62.41
2026-03-23T00:50:00Z,39.00,63.00
2026-03-23T00:51:00Z,39.00,63.99
2026-03-23T00:52:00Z,39.00,63.20
2026-03-23T00:53:00Z,38.93,62.96
2026-03-23T00:54:00Z,38.84,63.00
2026-03-23T00:55:00Z,39.74,63.00
2026-03-23T00:56:00Z,40.28,61.01
2026-03-23T00:57:00Z,40.01,60.36
2026-03-23T00:58:00Z,34.12,67.32
2026-03-23T00:59:00Z,29.95,72.81
2026-03-23T01:00:00Z,27.66,76.65
2026-03-23T01:01:00Z,20.69,79.57
2026-03-23T01:02:00Z,18.98,81.77
2026-03-23T01:03:00Z,17.24,83.54
2026-03-23T01:04:00Z,17.04,84.66
2026-03-23T01:05:00Z,16.41,84.24
2026-03-23T01:06:00Z,14.15,86.98
2026-03-23T01:07:00Z,11.25,87.76
2026-03-23T01:08:00Z,10.07,89.63
2026-03-23T01:09:00Z,11.69,88.70
2026-03-23T01:10:00Z,11.28,88.15
2026-03-23T01:11:00Z,16.80,83.91
2026-03-23T01:12:00Z,18.05,83.43
2026-03-23T01:13:00Z,14.67,85.75
2026-03-23T01:14:00Z,13.03,87.69
2026-03-23T01:15:00Z,13.70,87.00
2026-03-23T01:16:00Z,13.00,86.97
2026-03-23T01:17:00Z,13.50,86.15
2026-03-23T01:18:00Z,12.21,86.13
2026-03-23T01:19:00Z,14.14,87.92
2026-03-23T01:20:00Z,11.08,88.69
2026-03-23T01:21:00Z,11.86,88.99
2026-03-23T01:22:00Z,11.10,88.96
2026-03-23T01:23:00Z,12.19,88.99
2026-03-23T01:24:00Z,8.38,89.52
2026-03-23T01:25:00Z,11.49,89.90
2026-03-23T01:26:00Z,10.68,89.46
2026-03-23T01:27:00Z,9.44,89.97
2026-03-23T01:28:00Z,9.60,90.13
2026-03-23T01:29:00Z,7.69,93.37
2026-03-23T01:30:00Z,7.98,95.29
2026-03-23T01:31:00Z,4.00,96.70
2026-03-23T01:32:00Z,3.02,97.15
2026-03-23T01:33:00Z,1.98,98.00
2026-03-23T01:34:00Z,2.52,97.99
2026-03-23T01:35:00Z,3.08,97.42
2026-03-23T01:36:00Z,3.71,97.34
2026-03-23T01:37:00Z,3.53,96.06
2026-03-23T01:38:00Z,3.43,97.98
2026-03-23T01:39:00Z,5.10,95.77
2026-03-23T01:40:00Z,4.79,95.95
2026-03-23T01:41:00Z,2.97,97.95
2026-03-23T01:42:00Z,2.05,98.01
2026-03-23T01:43:00Z,1.29,99.00
2026-03-23T01:44:00Z,1.65,98.99
2026-03-23T01:45:00Z,2.72,98.33
2026-03-23T01:46:00Z,2.00,99.00
2026-03-23T01:47:00Z,1.89,99.00
2026-03-23T01:48:00Z,1.00,98.68
2026-03-23T01:49:00Z,1.00,98.40
2026-03-23T01:50:00Z,1.00,99.00
2026-03-23T01:51:00Z,1.00,99.00
2026-03-23T01:52:00Z,1.00,99.00
2026-03-23T01:53:00Z,1.00,99.00
2026-03-23T01:54:00Z,1.00,99.00
2026-03-23T01:55:00Z,1.00,99.00
2026-03-23T01:57:00Z,1.00,99.00
2026-03-23T01:59:00Z,1.00,99.00
2026-03-23T02:01:00Z,1.00,99.00
2026-03-23T02:02:00Z,1.00,99.00
