# event_ticker=KXATPMATCH-25OCT07DIABER
# final_score=3-6 7-5 7-6(8)
# score_resolution=6-3 5-7 6-7
# match_winner=Zizou Bergs
# fav_player=Gabriel Diallo
# dog_player=Zizou Bergs
# kalshi_date=2025-10-07
timestamp,Gabriel Diallo,Zizou Bergs
2025-10-06T19:18:00Z,63.00,
2025-10-06T19:19:00Z,63.00,
2025-10-06T19:24:00Z,64.00,
2025-10-06T19:47:00Z,63.00,
2025-10-06T19:51:00Z,63.00,
2025-10-06T19:58:00Z,63.00,38.00
2025-10-06T20:00:00Z,64.00,38.00
2025-10-06T20:41:00Z,64.00,38.00
2025-10-06T21:10:00Z,64.00,38.00
2025-10-06T21:11:00Z,64.00,38.00
2025-10-06T21:19:00Z,64.00,38.00
2025-10-06T21:22:00Z,64.00,37.00
2025-10-06T21:37:00Z,64.00,38.00
2025-10-06T21:46:00Z,64.00,38.00
2025-10-06T21:59:00Z,64.00,38.00
2025-10-06T22:00:00Z,64.00,38.00
2025-10-06T22:05:00Z,64.00,38.00
2025-10-06T22:13:00Z,64.00,38.00
2025-10-06T22:15:00Z,64.00,37.00
2025-10-06T22:19:00Z,64.00,37.00
2025-10-06T22:23:00Z,64.00,37.00
2025-10-06T22:30:00Z,64.00,37.00
2025-10-06T22:31:00Z,64.00,37.00
2025-10-06T22:33:00Z,64.00,37.00
2025-10-06T22:40:00Z,64.00,37.00
2025-10-06T22:43:00Z,64.00,37.00
2025-10-06T22:51:00Z,64.00,37.54
2025-10-06T23:00:00Z,64.00,37.54
2025-10-06T23:15:00Z,64.00,37.54
2025-10-06T23:27:00Z,64.00,37.54
2025-10-06T23:39:00Z,64.00,37.54
2025-10-07T00:11:00Z,64.00,37.54
2025-10-07T00:21:00Z,64.00,37.54
2025-10-07T00:41:00Z,64.00,37.54
2025-10-07T01:16:00Z,64.00,37.54
2025-10-07T01:18:00Z,64.00,37.54
2025-10-07T01:19:00Z,64.00,38.00
2025-10-07T01:28:00Z,64.00,38.00
2025-10-07T01:29:00Z,64.00,38.00
2025-10-07T01:31:00Z,64.00,38.00
2025-10-07T01:36:00Z,64.00,38.00
2025-10-07T01:48:00Z,64.00,38.00
2025-10-07T01:49:00Z,64.00,38.00
2025-10-07T02:05:00Z,64.00,38.00
2025-10-07T02:09:00Z,64.00,38.00
2025-10-07T02:20:00Z,64.00,37.00
2025-10-07T02:21:00Z,64.00,37.00
2025-10-07T02:33:00Z,64.00,37.00
2025-10-07T02:41:00Z,64.00,37.00
2025-10-07T02:58:00Z,64.00,37.00
2025-10-07T03:10:00Z,63.00,37.00
2025-10-07T03:17:00Z,63.00,37.00
2025-10-07T03:19:00Z,63.00,37.00
2025-10-07T03:20:00Z,64.00,37.00
2025-10-07T03:23:00Z,64.00,37.00
2025-10-07T03:26:00Z,64.00,37.00
2025-10-07T03:27:00Z,64.00,37.70
2025-10-07T03:28:00Z,64.00,37.70
2025-10-07T03:29:00Z,64.00,37.70
2025-10-07T03:30:00Z,64.00,37.70
2025-10-07T03:31:00Z,63.95,37.70
2025-10-07T03:32:00Z,64.00,37.70
2025-10-07T03:33:00Z,64.00,37.70
2025-10-07T03:37:00Z,64.00,37.70
2025-10-07T03:38:00Z,64.00,37.70
2025-10-07T03:39:00Z,64.00,38.00
2025-10-07T03:40:00Z,64.00,38.00
2025-10-07T03:41:00Z,64.00,38.00
2025-10-07T03:43:00Z,62.02,38.00
2025-10-07T03:44:00Z,63.00,38.00
2025-10-07T03:45:00Z,63.00,38.00
2025-10-07T03:50:00Z,63.23,38.00
2025-10-07T03:52:00Z,64.00,38.00
2025-10-07T03:53:00Z,64.00,38.00
2025-10-07T03:54:00Z,64.00,38.00
2025-10-07T03:56:00Z,64.00,38.00
2025-10-07T04:01:00Z,64.00,38.00
2025-10-07T04:02:00Z,64.00,38.00
2025-10-07T04:03:00Z,64.00,38.00
2025-10-07T04:05:00Z,64.00,38.00
2025-10-07T04:07:00Z,64.00,38.00
2025-10-07T04:09:00Z,64.00,38.00
2025-10-07T04:13:00Z,64.00,38.00
2025-10-07T04:19:00Z,64.00,38.00
2025-10-07T04:20:00Z,64.00,38.00
2025-10-07T04:24:00Z,64.00,37.00
2025-10-07T04:25:00Z,64.00,37.00
2025-10-07T04:26:00Z,63.90,37.00
2025-10-07T04:27:00Z,65.00,37.00
2025-10-07T04:28:00Z,65.00,37.00
2025-10-07T04:29:00Z,65.00,37.00
2025-10-07T04:31:00Z,65.00,37.00
2025-10-07T04:32:00Z,65.00,37.94
2025-10-07T04:33:00Z,65.00,38.00
2025-10-07T04:34:00Z,65.00,36.79
2025-10-07T04:35:00Z,65.00,37.00
2025-10-07T04:36:00Z,65.00,37.00
2025-10-07T04:37:00Z,65.00,37.00
2025-10-07T04:38:00Z,65.13,37.00
2025-10-07T04:40:00Z,66.00,37.00
2025-10-07T04:41:00Z,66.00,36.96
2025-10-07T04:42:00Z,65.00,36.96
2025-10-07T04:44:00Z,67.13,34.00
2025-10-07T04:45:00Z,68.00,31.05
2025-10-07T04:46:00Z,68.00,30.21
2025-10-07T04:47:00Z,68.00,29.02
2025-10-07T04:48:00Z,76.27,24.77
2025-10-07T04:49:00Z,81.03,21.05
2025-10-07T04:50:00Z,83.89,17.68
2025-10-07T04:51:00Z,84.00,18.00
2025-10-07T04:52:00Z,84.00,17.26
2025-10-07T04:53:00Z,83.00,17.67
2025-10-07T04:54:00Z,83.00,19.58
2025-10-07T04:55:00Z,83.00,19.23
2025-10-07T04:56:00Z,83.00,19.85
2025-10-07T04:57:00Z,83.00,19.00
2025-10-07T04:58:00Z,81.10,20.61
2025-10-07T04:59:00Z,79.17,19.00
2025-10-07T05:00:00Z,79.64,19.79
2025-10-07T05:01:00Z,83.00,19.00
2025-10-07T05:02:00Z,84.19,18.69
2025-10-07T05:03:00Z,84.27,18.27
2025-10-07T05:04:00Z,82.45,19.00
2025-10-07T05:05:00Z,79.35,20.99
2025-10-07T05:06:00Z,75.36,24.71
2025-10-07T05:07:00Z,78.98,21.79
2025-10-07T05:08:00Z,78.98,20.01
2025-10-07T05:09:00Z,81.29,19.00
2025-10-07T05:10:00Z,83.00,18.00
2025-10-07T05:11:00Z,83.57,18.00
2025-10-07T05:13:00Z,83.57,18.00
2025-10-07T05:14:00Z,82.00,18.15
2025-10-07T05:15:00Z,82.41,19.00
2025-10-07T05:16:00Z,82.00,18.22
2025-10-07T05:17:00Z,82.00,16.58
2025-10-07T05:18:00Z,82.09,17.00
2025-10-07T05:19:00Z,83.14,16.41
2025-10-07T05:20:00Z,86.00,15.00
2025-10-07T05:21:00Z,86.00,16.00
2025-10-07T05:22:00Z,86.00,15.28
2025-10-07T05:23:00Z,86.00,15.92
2025-10-07T05:24:00Z,86.00,17.07
2025-10-07T05:25:00Z,86.00,18.00
2025-10-07T05:26:00Z,85.00,18.00
2025-10-07T05:27:00Z,85.00,18.16
2025-10-07T05:28:00Z,84.00,18.01
2025-10-07T05:29:00Z,84.00,18.45
2025-10-07T05:30:00Z,84.00,19.00
2025-10-07T05:31:00Z,84.69,16.84
2025-10-07T05:32:00Z,83.06,19.12
2025-10-07T05:33:00Z,83.18,19.61
2025-10-07T05:34:00Z,83.13,20.96
2025-10-07T05:35:00Z,83.00,21.33
2025-10-07T05:36:00Z,82.62,29.92
2025-10-07T05:37:00Z,70.54,30.32
2025-10-07T05:38:00Z,69.80,32.25
2025-10-07T05:39:00Z,69.67,29.00
2025-10-07T05:40:00Z,78.31,22.24
2025-10-07T05:41:00Z,78.95,22.41
2025-10-07T05:42:00Z,78.92,26.87
2025-10-07T05:43:00Z,83.66,19.55
2025-10-07T05:44:00Z,84.96,17.00
2025-10-07T05:45:00Z,84.96,17.41
2025-10-07T05:46:00Z,83.00,17.12
2025-10-07T05:47:00Z,85.56,16.10
2025-10-07T05:48:00Z,86.52,11.61
2025-10-07T05:49:00Z,87.88,12.65
2025-10-07T05:50:00Z,85.03,16.18
2025-10-07T05:51:00Z,85.73,17.60
2025-10-07T05:52:00Z,83.54,24.47
2025-10-07T05:53:00Z,82.84,19.77
2025-10-07T05:54:00Z,83.00,19.88
2025-10-07T05:55:00Z,82.87,21.17
2025-10-07T05:56:00Z,82.87,18.38
2025-10-07T05:57:00Z,83.04,18.06
2025-10-07T05:58:00Z,85.00,17.44
2025-10-07T05:59:00Z,83.46,18.52
2025-10-07T06:00:00Z,81.03,20.16
2025-10-07T06:01:00Z,81.99,19.72
2025-10-07T06:02:00Z,81.28,21.96
2025-10-07T06:03:00Z,82.00,20.64
2025-10-07T06:04:00Z,82.83,22.77
2025-10-07T06:05:00Z,81.97,22.63
2025-10-07T06:06:00Z,82.08,18.85
2025-10-07T06:07:00Z,82.08,20.40
2025-10-07T06:08:00Z,79.00,22.65
2025-10-07T06:09:00Z,79.00,21.58
2025-10-07T06:10:00Z,78.04,24.67
2025-10-07T06:11:00Z,75.85,26.57
2025-10-07T06:12:00Z,78.85,19.75
2025-10-07T06:13:00Z,80.13,19.93
2025-10-07T06:14:00Z,81.97,21.07
2025-10-07T06:15:00Z,84.00,18.99
2025-10-07T06:16:00Z,83.00,21.67
2025-10-07T06:17:00Z,77.46,28.19
2025-10-07T06:18:00Z,76.16,22.86
2025-10-07T06:19:00Z,75.01,30.89
2025-10-07T06:20:00Z,70.26,32.34
2025-10-07T06:21:00Z,69.80,31.15
2025-10-07T06:22:00Z,61.50,37.62
2025-10-07T06:23:00Z,55.38,41.60
2025-10-07T06:24:00Z,58.00,42.36
2025-10-07T06:25:00Z,58.00,43.58
2025-10-07T06:26:00Z,58.00,44.84
2025-10-07T06:27:00Z,57.72,40.43
2025-10-07T06:28:00Z,57.98,42.43
2025-10-07T06:29:00Z,57.03,46.02
2025-10-07T06:30:00Z,57.65,45.00
2025-10-07T06:31:00Z,55.00,46.89
2025-10-07T06:32:00Z,53.48,48.71
2025-10-07T06:33:00Z,49.95,53.48
2025-10-07T06:34:00Z,47.95,55.13
2025-10-07T06:35:00Z,40.27,62.55
2025-10-07T06:36:00Z,24.71,75.79
2025-10-07T06:37:00Z,20.41,75.79
2025-10-07T06:38:00Z,18.14,81.80
2025-10-07T06:39:00Z,17.21,83.74
2025-10-07T06:40:00Z,15.96,87.18
2025-10-07T06:41:00Z,12.63,88.31
2025-10-07T06:42:00Z,14.60,89.28
2025-10-07T06:43:00Z,17.15,85.41
2025-10-07T06:44:00Z,17.60,85.15
2025-10-07T06:45:00Z,17.60,87.84
2025-10-07T06:46:00Z,12.50,87.56
2025-10-07T06:47:00Z,9.77,90.61
2025-10-07T06:48:00Z,9.87,88.95
2025-10-07T06:49:00Z,11.53,91.00
2025-10-07T06:50:00Z,12.06,90.14
2025-10-07T06:51:00Z,12.00,87.37
2025-10-07T06:52:00Z,10.71,86.32
2025-10-07T06:53:00Z,18.87,73.33
2025-10-07T06:54:00Z,22.49,56.95
2025-10-07T06:55:00Z,46.17,56.55
2025-10-07T06:56:00Z,46.40,58.57
2025-10-07T06:57:00Z,48.97,53.83
2025-10-07T06:58:00Z,53.42,49.43
2025-10-07T06:59:00Z,48.51,56.01
2025-10-07T07:00:00Z,54.77,44.46
