# event_ticker=KXATPMATCH-26MAY08MUSMPE
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Lorenzo Musetti
# fav_player=Giovanni Mpetshi Perricard
# dog_player=Lorenzo Musetti
# kalshi_date=2026-05-08
timestamp,Lorenzo Musetti,Giovanni Mpetshi Perricard
2026-05-08T15:51:00Z,87.00,14.00
2026-05-08T15:52:00Z,86.00,14.00
2026-05-08T15:53:00Z,86.00,14.00
2026-05-08T15:54:00Z,87.00,14.00
2026-05-08T15:56:00Z,88.00,14.00
2026-05-08T16:01:00Z,88.00,14.00
2026-05-08T16:02:00Z,88.00,14.00
2026-05-08T16:11:00Z,88.00,14.00
2026-05-08T16:17:00Z,88.00,13.00
2026-05-08T16:18:00Z,88.00,14.00
2026-05-08T16:21:00Z,88.00,14.00
2026-05-08T16:23:00Z,88.00,14.00
2026-05-08T16:25:00Z,88.00,13.00
2026-05-08T16:26:00Z,88.00,13.00
2026-05-08T16:31:00Z,88.00,13.00
2026-05-08T16:32:00Z,88.00,14.00
2026-05-08T16:33:00Z,88.00,14.00
2026-05-08T16:38:00Z,88.00,14.00
2026-05-08T16:43:00Z,88.00,14.00
2026-05-08T16:44:00Z,88.00,14.00
2026-05-08T16:47:00Z,88.00,14.00
2026-05-08T16:49:00Z,88.00,14.00
2026-05-08T16:50:00Z,88.00,13.00
2026-05-08T16:52:00Z,88.00,13.00
2026-05-08T16:54:00Z,88.00,14.00
2026-05-08T17:01:00Z,88.00,14.00
2026-05-08T17:03:00Z,88.00,14.00
2026-05-08T17:05:00Z,88.00,14.00
2026-05-08T17:07:00Z,88.00,14.00
2026-05-08T17:08:00Z,88.00,14.00
2026-05-08T17:14:00Z,88.00,14.00
2026-05-08T17:17:00Z,88.00,14.00
2026-05-08T17:20:00Z,88.00,14.00
2026-05-08T17:25:00Z,88.00,14.00
2026-05-08T17:28:00Z,88.00,14.00
2026-05-08T17:31:00Z,88.00,14.00
2026-05-08T17:33:00Z,88.00,14.00
2026-05-08T17:35:00Z,88.00,14.00
2026-05-08T17:37:00Z,88.00,14.00
2026-05-08T17:39:00Z,88.00,14.00
2026-05-08T17:41:00Z,88.00,14.00
2026-05-08T17:51:00Z,88.00,14.00
2026-05-08T17:56:00Z,88.00,14.00
2026-05-08T17:58:00Z,88.00,14.00
2026-05-08T18:00:00Z,88.06,14.00
2026-05-08T18:01:00Z,89.00,14.00
2026-05-08T18:02:00Z,89.00,14.00
2026-05-08T18:03:00Z,89.00,14.00
2026-05-08T18:04:00Z,89.00,14.00
2026-05-08T18:05:00Z,89.00,14.00
2026-05-08T18:08:00Z,89.00,14.00
2026-05-08T18:09:00Z,89.00,14.00
2026-05-08T18:10:00Z,89.00,14.00
2026-05-08T18:12:00Z,89.00,14.00
2026-05-08T18:13:00Z,89.00,13.00
2026-05-08T18:15:00Z,89.00,13.00
2026-05-08T18:16:00Z,89.00,14.00
2026-05-08T18:17:00Z,89.00,14.00
2026-05-08T18:18:00Z,89.00,14.00
2026-05-08T18:19:00Z,89.00,14.00
2026-05-08T18:20:00Z,89.00,13.00
2026-05-08T18:22:00Z,89.00,13.00
2026-05-08T18:24:00Z,89.00,13.00
2026-05-08T18:25:00Z,89.00,13.00
2026-05-08T18:26:00Z,89.00,13.00
2026-05-08T18:27:00Z,89.00,13.00
2026-05-08T18:28:00Z,89.00,11.99
2026-05-08T18:29:00Z,89.00,11.91
2026-05-08T18:30:00Z,89.00,11.77
2026-05-08T18:31:00Z,89.00,11.50
2026-05-08T18:32:00Z,89.00,12.00
2026-05-08T18:33:00Z,89.00,12.00
2026-05-08T18:35:00Z,89.00,12.00
2026-05-08T18:36:00Z,89.00,12.00
2026-05-08T18:37:00Z,89.00,12.00
2026-05-08T18:38:00Z,89.00,12.00
2026-05-08T18:39:00Z,89.00,12.00
2026-05-08T18:40:00Z,89.00,11.00
2026-05-08T18:41:00Z,89.00,11.00
2026-05-08T18:42:00Z,89.00,11.31
2026-05-08T18:43:00Z,88.64,12.00
2026-05-08T18:44:00Z,89.00,12.00
2026-05-08T18:45:00Z,89.00,12.00
2026-05-08T18:46:00Z,89.00,12.00
2026-05-08T18:47:00Z,89.00,12.00
2026-05-08T18:51:00Z,89.00,12.00
2026-05-08T18:52:00Z,89.00,12.00
2026-05-08T18:53:00Z,89.00,12.00
2026-05-08T18:55:00Z,89.00,12.00
2026-05-08T18:59:00Z,89.00,12.00
2026-05-08T19:01:00Z,89.00,12.00
2026-05-08T19:02:00Z,89.00,12.00
2026-05-08T19:03:00Z,89.00,12.00
2026-05-08T19:04:00Z,89.00,12.00
2026-05-08T19:05:00Z,89.00,12.00
2026-05-08T19:06:00Z,89.00,12.00
2026-05-08T19:07:00Z,89.00,12.00
2026-05-08T19:09:00Z,89.00,12.00
2026-05-08T19:10:00Z,88.00,12.00
2026-05-08T19:11:00Z,88.00,12.00
2026-05-08T19:12:00Z,88.00,12.00
2026-05-08T19:13:00Z,88.00,12.00
2026-05-08T19:14:00Z,89.00,12.00
2026-05-08T19:15:00Z,89.00,12.00
2026-05-08T19:16:00Z,89.00,12.00
2026-05-08T19:17:00Z,89.00,12.00
2026-05-08T19:18:00Z,89.00,12.00
2026-05-08T19:19:00Z,89.00,12.00
2026-05-08T19:20:00Z,89.00,12.00
2026-05-08T19:22:00Z,89.00,12.00
2026-05-08T19:23:00Z,89.00,12.00
2026-05-08T19:25:00Z,88.00,12.00
2026-05-08T19:26:00Z,89.00,12.00
2026-05-08T19:27:00Z,89.00,12.80
2026-05-08T19:28:00Z,89.00,12.80
2026-05-08T19:29:00Z,89.00,12.80
2026-05-08T19:30:00Z,89.00,13.00
2026-05-08T19:31:00Z,88.98,12.75
2026-05-08T19:32:00Z,88.00,13.00
2026-05-08T19:33:00Z,88.00,13.00
2026-05-08T19:34:00Z,88.00,13.00
2026-05-08T19:35:00Z,88.00,13.00
2026-05-08T19:36:00Z,89.00,13.00
2026-05-08T19:37:00Z,89.00,13.00
2026-05-08T19:38:00Z,89.00,13.00
2026-05-08T19:39:00Z,89.00,13.00
2026-05-08T19:41:00Z,89.00,13.00
2026-05-08T19:42:00Z,89.00,13.00
2026-05-08T19:44:00Z,89.00,13.00
2026-05-08T19:45:00Z,89.00,13.00
2026-05-08T19:46:00Z,89.00,13.00
2026-05-08T19:47:00Z,89.00,13.00
2026-05-08T19:48:00Z,89.00,13.00
2026-05-08T19:49:00Z,89.00,13.00
2026-05-08T19:50:00Z,89.00,13.00
2026-05-08T19:51:00Z,89.00,13.00
2026-05-08T19:52:00Z,89.00,13.00
2026-05-08T19:53:00Z,89.00,13.00
2026-05-08T19:54:00Z,88.04,13.00
2026-05-08T19:55:00Z,89.00,13.00
2026-05-08T19:56:00Z,89.00,13.00
2026-05-08T19:57:00Z,89.00,13.00
2026-05-08T19:58:00Z,89.00,13.00
2026-05-08T19:59:00Z,89.00,12.99
2026-05-08T20:00:00Z,89.00,13.00
2026-05-08T20:01:00Z,88.00,13.00
2026-05-08T20:02:00Z,89.00,13.00
2026-05-08T20:03:00Z,89.00,13.00
2026-05-08T20:04:00Z,89.00,13.00
2026-05-08T20:05:00Z,89.00,13.00
2026-05-08T20:06:00Z,89.00,13.00
2026-05-08T20:07:00Z,89.00,13.00
2026-05-08T20:08:00Z,89.00,13.00
2026-05-08T20:10:00Z,89.00,13.00
2026-05-08T20:11:00Z,88.00,13.00
2026-05-08T20:13:00Z,88.00,13.00
2026-05-08T20:14:00Z,89.00,13.00
2026-05-08T20:15:00Z,89.00,13.00
2026-05-08T20:17:00Z,89.00,13.00
2026-05-08T20:18:00Z,89.00,13.00
2026-05-08T20:19:00Z,89.00,13.00
2026-05-08T20:20:00Z,89.00,13.00
2026-05-08T20:21:00Z,89.00,13.00
2026-05-08T20:22:00Z,89.00,13.00
2026-05-08T20:23:00Z,89.00,13.00
2026-05-08T20:24:00Z,89.00,12.32
2026-05-08T20:25:00Z,89.00,12.00
2026-05-08T20:26:00Z,89.00,13.00
2026-05-08T20:27:00Z,89.00,13.00
2026-05-08T20:28:00Z,89.00,12.93
2026-05-08T20:29:00Z,89.00,13.00
2026-05-08T20:30:00Z,89.00,13.00
2026-05-08T20:31:00Z,88.00,13.00
2026-05-08T20:32:00Z,89.00,13.00
2026-05-08T20:33:00Z,88.84,13.00
2026-05-08T20:34:00Z,89.00,13.00
2026-05-08T20:35:00Z,88.97,12.30
2026-05-08T20:36:00Z,89.00,13.00
2026-05-08T20:37:00Z,88.99,13.00
2026-05-08T20:38:00Z,89.00,12.99
2026-05-08T20:39:00Z,88.83,12.27
2026-05-08T20:40:00Z,88.43,13.28
2026-05-08T20:41:00Z,87.54,13.37
2026-05-08T20:42:00Z,87.13,13.81
2026-05-08T20:43:00Z,87.31,14.49
2026-05-08T20:44:00Z,87.89,14.60
2026-05-08T20:45:00Z,88.00,13.39
2026-05-08T20:46:00Z,86.84,14.77
2026-05-08T20:47:00Z,86.00,15.00
2026-05-08T20:48:00Z,85.53,15.63
2026-05-08T20:49:00Z,86.98,14.70
2026-05-08T20:50:00Z,87.15,13.98
2026-05-08T20:51:00Z,87.34,13.26
2026-05-08T20:52:00Z,88.25,13.08
2026-05-08T20:53:00Z,86.33,14.82
2026-05-08T20:54:00Z,85.72,13.10
2026-05-08T20:55:00Z,87.12,13.63
2026-05-08T20:56:00Z,90.11,6.92
2026-05-08T20:57:00Z,93.97,5.93
2026-05-08T20:58:00Z,94.92,6.74
2026-05-08T20:59:00Z,93.98,7.57
2026-05-08T21:00:00Z,92.53,10.06
2026-05-08T21:01:00Z,90.66,9.33
2026-05-08T21:02:00Z,93.48,7.80
2026-05-08T21:03:00Z,93.59,6.95
2026-05-08T21:04:00Z,93.92,7.80
2026-05-08T21:05:00Z,93.63,7.82
2026-05-08T21:06:00Z,92.92,7.09
2026-05-08T21:07:00Z,94.00,6.43
2026-05-08T21:08:00Z,94.01,7.00
2026-05-08T21:09:00Z,92.70,7.47
2026-05-08T21:10:00Z,93.00,7.97
2026-05-08T21:11:00Z,92.56,8.00
2026-05-08T21:12:00Z,93.96,6.50
2026-05-08T21:13:00Z,94.00,6.31
2026-05-08T21:14:00Z,94.00,8.00
2026-05-08T21:15:00Z,93.38,7.70
2026-05-08T21:16:00Z,94.00,6.10
2026-05-08T21:17:00Z,93.88,7.00
2026-05-08T21:18:00Z,94.00,7.03
2026-05-08T21:19:00Z,93.73,7.00
2026-05-08T21:20:00Z,93.12,7.74
2026-05-08T21:21:00Z,94.82,7.59
2026-05-08T21:22:00Z,95.00,5.69
2026-05-08T21:23:00Z,94.18,5.87
2026-05-08T21:24:00Z,95.00,5.48
2026-05-08T21:25:00Z,94.18,6.60
2026-05-08T21:26:00Z,96.14,3.94
2026-05-08T21:27:00Z,97.37,4.21
2026-05-08T21:28:00Z,95.01,5.92
2026-05-08T21:29:00Z,95.00,6.18
2026-05-08T21:30:00Z,94.00,6.53
2026-05-08T21:31:00Z,93.51,7.46
2026-05-08T21:32:00Z,92.97,7.64
2026-05-08T21:33:00Z,93.64,6.88
2026-05-08T21:34:00Z,95.50,6.11
2026-05-08T21:35:00Z,96.92,3.41
2026-05-08T21:36:00Z,98.87,2.26
2026-05-08T21:37:00Z,99.00,1.91
2026-05-08T21:38:00Z,98.37,2.32
2026-05-08T21:39:00Z,97.30,4.31
2026-05-08T21:40:00Z,95.96,4.93
2026-05-08T21:41:00Z,94.05,6.05
2026-05-08T21:42:00Z,95.74,6.01
2026-05-08T21:43:00Z,94.83,6.63
2026-05-08T21:44:00Z,94.22,5.37
2026-05-08T21:45:00Z,93.00,7.60
2026-05-08T21:46:00Z,93.00,7.46
2026-05-08T21:47:00Z,93.54,7.71
2026-05-08T21:48:00Z,93.68,6.46
2026-05-08T21:49:00Z,94.00,6.68
2026-05-08T21:50:00Z,94.16,6.42
2026-05-08T21:51:00Z,96.34,3.97
2026-05-08T21:52:00Z,97.00,2.69
2026-05-08T21:53:00Z,98.20,2.02
2026-05-08T21:54:00Z,99.00,1.03
2026-05-08T21:55:00Z,99.00,1.00
2026-05-08T21:56:00Z,98.84,1.02
2026-05-08T21:57:00Z,99.00,1.00
2026-05-08T21:58:00Z,99.00,1.00
2026-05-08T21:59:00Z,99.00,1.00
2026-05-08T22:00:00Z,99.00,1.00
2026-05-08T22:01:00Z,99.00,1.00
2026-05-08T22:02:00Z,99.00,1.00
2026-05-08T22:03:00Z,99.00,1.00
2026-05-08T22:04:00Z,99.00,1.19
2026-05-08T22:05:00Z,99.00,1.14
2026-05-08T22:06:00Z,99.00,1.00
