# event_ticker=KXATPMATCH-26MAR06KHAFON
# final_score=4-6 7-6(7) 6-4
# score_resolution=4-6 7-6 6-4
# match_winner=Joao Fonseca
# fav_player=Joao Fonseca
# dog_player=Karen Khachanov
# kalshi_date=2026-03-06
timestamp,Joao Fonseca,Karen Khachanov
2026-03-07T16:35:00Z,56.00,45.00
2026-03-07T16:37:00Z,56.00,45.00
2026-03-07T16:38:00Z,56.00,45.00
2026-03-07T16:40:00Z,56.00,45.00
2026-03-07T16:41:00Z,56.00,45.00
2026-03-07T16:42:00Z,56.00,45.00
2026-03-07T16:45:00Z,56.00,45.00
2026-03-07T16:46:00Z,56.00,46.00
2026-03-07T16:47:00Z,56.00,46.00
2026-03-07T16:50:00Z,56.00,46.00
2026-03-07T16:51:00Z,56.00,46.00
2026-03-07T16:52:00Z,56.00,46.00
2026-03-07T16:54:00Z,56.00,46.00
2026-03-07T16:55:00Z,56.00,46.00
2026-03-07T16:57:00Z,56.00,45.00
2026-03-07T17:00:00Z,56.00,45.00
2026-03-07T17:01:00Z,56.00,45.00
2026-03-07T17:02:00Z,56.00,45.00
2026-03-07T17:06:00Z,56.00,45.00
2026-03-07T17:08:00Z,56.00,45.00
2026-03-07T17:09:00Z,56.00,45.00
2026-03-07T17:14:00Z,56.00,45.00
2026-03-07T17:16:00Z,57.00,45.00
2026-03-07T17:17:00Z,57.00,45.00
2026-03-07T17:18:00Z,57.00,45.00
2026-03-07T17:19:00Z,57.00,45.00
2026-03-07T17:21:00Z,57.00,45.00
2026-03-07T17:22:00Z,57.00,45.00
2026-03-07T17:24:00Z,57.00,44.00
2026-03-07T17:25:00Z,57.00,45.00
2026-03-07T17:27:00Z,57.00,45.00
2026-03-07T17:28:00Z,57.00,45.00
2026-03-07T17:30:00Z,57.00,45.00
2026-03-07T17:31:00Z,57.00,45.00
2026-03-07T17:32:00Z,57.00,45.00
2026-03-07T17:33:00Z,57.00,45.00
2026-03-07T17:34:00Z,57.00,45.00
2026-03-07T17:36:00Z,57.00,45.00
2026-03-07T17:42:00Z,57.00,45.00
2026-03-07T17:43:00Z,57.00,45.00
2026-03-07T17:45:00Z,57.00,45.00
2026-03-07T17:46:00Z,57.00,45.00
2026-03-07T17:48:00Z,57.00,45.00
2026-03-07T17:49:00Z,57.00,45.00
2026-03-07T17:50:00Z,57.00,45.00
2026-03-07T17:51:00Z,57.00,45.00
2026-03-07T17:53:00Z,57.00,45.00
2026-03-07T17:55:00Z,57.00,45.00
2026-03-07T17:59:00Z,57.00,45.00
2026-03-07T18:01:00Z,57.00,45.00
2026-03-07T18:03:00Z,57.00,45.00
2026-03-07T18:05:00Z,57.00,45.00
2026-03-07T18:06:00Z,57.00,45.00
2026-03-07T18:07:00Z,57.00,45.00
2026-03-07T18:09:00Z,57.00,45.00
2026-03-07T18:10:00Z,57.00,45.00
2026-03-07T18:11:00Z,57.00,45.00
2026-03-07T18:12:00Z,57.00,45.00
2026-03-07T18:13:00Z,57.00,45.00
2026-03-07T18:14:00Z,57.00,45.00
2026-03-07T18:15:00Z,57.00,45.00
2026-03-07T18:16:00Z,57.00,45.00
2026-03-07T18:17:00Z,57.00,45.00
2026-03-07T18:18:00Z,57.00,45.00
2026-03-07T18:19:00Z,57.00,45.00
2026-03-07T18:20:00Z,57.00,45.00
2026-03-07T18:21:00Z,57.00,45.00
2026-03-07T18:22:00Z,57.00,44.28
2026-03-07T18:23:00Z,55.91,45.00
2026-03-07T18:24:00Z,57.00,45.00
2026-03-07T18:25:00Z,58.00,45.00
2026-03-07T18:26:00Z,58.00,45.00
2026-03-07T18:28:00Z,58.00,45.00
2026-03-07T18:29:00Z,58.00,45.00
2026-03-07T18:30:00Z,58.00,45.00
2026-03-07T18:34:00Z,58.00,45.00
2026-03-07T18:35:00Z,58.00,45.00
2026-03-07T18:36:00Z,58.00,45.00
2026-03-07T18:37:00Z,58.00,45.00
2026-03-07T18:38:00Z,57.00,45.00
2026-03-07T18:39:00Z,57.00,45.00
2026-03-07T18:40:00Z,57.00,45.00
2026-03-07T18:41:00Z,57.00,45.00
2026-03-07T18:42:00Z,57.00,45.00
2026-03-07T18:43:00Z,57.00,45.00
2026-03-07T18:44:00Z,57.00,45.00
2026-03-07T18:45:00Z,57.00,45.00
2026-03-07T18:46:00Z,57.00,45.00
2026-03-07T18:47:00Z,57.00,45.00
2026-03-07T18:48:00Z,57.00,45.00
2026-03-07T18:49:00Z,57.00,45.00
2026-03-07T18:50:00Z,57.00,45.00
2026-03-07T18:51:00Z,57.00,44.46
2026-03-07T18:52:00Z,57.00,45.00
2026-03-07T18:53:00Z,57.00,45.00
2026-03-07T18:54:00Z,57.00,45.00
2026-03-07T18:55:00Z,57.00,45.00
2026-03-07T18:56:00Z,57.00,45.00
2026-03-07T18:57:00Z,57.00,45.00
2026-03-07T18:58:00Z,57.00,45.00
2026-03-07T18:59:00Z,56.27,45.00
2026-03-07T19:00:00Z,56.27,45.00
2026-03-07T19:01:00Z,58.00,45.00
2026-03-07T19:02:00Z,57.00,45.00
2026-03-07T19:03:00Z,57.00,45.00
2026-03-07T19:04:00Z,57.00,45.00
2026-03-07T19:05:00Z,57.00,45.00
2026-03-07T19:06:00Z,56.97,45.00
2026-03-07T19:07:00Z,56.00,45.00
2026-03-07T19:08:00Z,56.00,45.00
2026-03-07T19:09:00Z,56.00,45.00
2026-03-07T19:10:00Z,56.00,45.00
2026-03-07T19:11:00Z,56.00,45.00
2026-03-07T19:12:00Z,56.00,45.00
2026-03-07T19:13:00Z,56.00,45.00
2026-03-07T19:14:00Z,56.00,45.00
2026-03-07T19:15:00Z,56.00,45.00
2026-03-07T19:16:00Z,57.00,45.00
2026-03-07T19:17:00Z,57.00,45.00
2026-03-07T19:18:00Z,57.00,45.00
2026-03-07T19:19:00Z,56.00,45.00
2026-03-07T19:20:00Z,56.00,45.00
2026-03-07T19:21:00Z,56.42,45.00
2026-03-07T19:22:00Z,56.42,45.00
2026-03-07T19:23:00Z,56.42,45.00
2026-03-07T19:24:00Z,57.00,45.00
2026-03-07T19:25:00Z,57.00,45.00
2026-03-07T19:26:00Z,57.00,45.00
2026-03-07T19:28:00Z,56.00,45.00
2026-03-07T19:29:00Z,56.89,45.00
2026-03-07T19:30:00Z,57.00,45.00
2026-03-07T19:31:00Z,57.00,45.00
2026-03-07T19:32:00Z,57.00,45.00
2026-03-07T19:33:00Z,57.00,45.00
2026-03-07T19:34:00Z,57.00,45.00
2026-03-07T19:35:00Z,57.00,45.00
2026-03-07T19:36:00Z,57.00,45.00
2026-03-07T19:37:00Z,57.00,45.00
2026-03-07T19:38:00Z,57.00,45.00
2026-03-07T19:40:00Z,57.00,45.00
2026-03-07T19:41:00Z,57.00,45.00
2026-03-07T19:42:00Z,57.00,45.00
2026-03-07T19:43:00Z,57.00,45.00
2026-03-07T19:45:00Z,57.00,45.00
2026-03-07T19:46:00Z,58.00,45.00
2026-03-07T19:47:00Z,58.00,45.00
2026-03-07T19:48:00Z,58.00,45.00
2026-03-07T19:49:00Z,58.00,45.00
2026-03-07T19:50:00Z,58.00,45.00
2026-03-07T19:51:00Z,58.00,45.00
2026-03-07T19:52:00Z,58.00,45.00
2026-03-07T19:53:00Z,58.00,45.00
2026-03-07T19:54:00Z,57.00,45.00
2026-03-07T19:55:00Z,57.00,45.00
2026-03-07T19:56:00Z,58.00,44.00
2026-03-07T19:57:00Z,58.00,44.00
2026-03-07T19:58:00Z,58.00,44.68
2026-03-07T19:59:00Z,58.00,45.00
2026-03-07T20:00:00Z,58.00,45.00
2026-03-07T20:01:00Z,57.78,45.00
2026-03-07T20:02:00Z,57.00,45.00
2026-03-07T20:03:00Z,57.00,45.00
2026-03-07T20:04:00Z,57.00,45.00
2026-03-07T20:05:00Z,56.00,45.00
2026-03-07T20:07:00Z,57.00,45.00
2026-03-07T20:08:00Z,57.00,45.00
2026-03-07T20:09:00Z,56.39,45.00
2026-03-07T20:10:00Z,56.39,45.00
2026-03-07T20:11:00Z,57.00,45.00
2026-03-07T20:12:00Z,57.00,45.00
2026-03-07T20:13:00Z,57.00,45.00
2026-03-07T20:14:00Z,57.00,45.00
2026-03-07T20:15:00Z,57.00,44.81
2026-03-07T20:16:00Z,57.00,45.00
2026-03-07T20:17:00Z,57.00,44.98
2026-03-07T20:18:00Z,57.00,45.00
2026-03-07T20:19:00Z,57.00,44.00
2026-03-07T20:20:00Z,57.00,45.00
2026-03-07T20:21:00Z,57.00,45.00
2026-03-07T20:22:00Z,55.00,45.00
2026-03-07T20:24:00Z,57.94,44.08
2026-03-07T20:25:00Z,57.94,45.00
2026-03-07T20:26:00Z,57.24,43.88
2026-03-07T20:27:00Z,58.00,43.88
2026-03-07T20:29:00Z,58.00,43.41
2026-03-07T20:30:00Z,58.00,44.00
2026-03-07T20:31:00Z,58.00,44.00
2026-03-07T20:32:00Z,58.00,43.00
2026-03-07T20:33:00Z,57.25,43.79
2026-03-07T20:34:00Z,58.00,43.79
2026-03-07T20:35:00Z,58.00,43.79
2026-03-07T20:36:00Z,58.00,43.40
2026-03-07T20:37:00Z,58.24,43.00
2026-03-07T20:38:00Z,58.00,43.00
2026-03-07T20:39:00Z,57.00,43.83
2026-03-07T20:40:00Z,57.00,43.83
2026-03-07T20:41:00Z,58.00,44.00
2026-03-07T20:42:00Z,58.00,43.00
2026-03-07T20:43:00Z,58.00,43.00
2026-03-07T20:44:00Z,57.67,44.00
2026-03-07T20:45:00Z,57.67,44.00
2026-03-07T20:46:00Z,57.29,44.29
2026-03-07T20:47:00Z,58.00,44.93
2026-03-07T20:48:00Z,58.00,44.95
2026-03-07T20:49:00Z,57.56,45.00
2026-03-07T20:50:00Z,58.00,45.00
2026-03-07T20:51:00Z,58.00,45.00
2026-03-07T20:52:00Z,58.00,45.00
2026-03-07T20:53:00Z,58.00,45.00
2026-03-07T20:54:00Z,58.00,45.00
2026-03-07T20:55:00Z,57.29,45.00
2026-03-07T20:56:00Z,57.00,45.00
2026-03-07T20:57:00Z,57.00,45.00
2026-03-07T20:58:00Z,58.00,44.95
2026-03-07T20:59:00Z,58.00,45.00
2026-03-07T21:00:00Z,58.00,44.96
2026-03-07T21:01:00Z,58.00,45.00
2026-03-07T21:02:00Z,58.01,45.08
2026-03-07T21:03:00Z,56.97,44.78
2026-03-07T21:04:00Z,58.13,44.69
2026-03-07T21:05:00Z,59.11,43.02
2026-03-07T21:06:00Z,58.00,42.98
2026-03-07T21:07:00Z,61.37,42.12
2026-03-07T21:08:00Z,60.72,41.46
2026-03-07T21:09:00Z,57.56,42.07
2026-03-07T21:10:00Z,60.04,41.38
2026-03-07T21:11:00Z,63.00,39.24
2026-03-07T21:12:00Z,63.00,38.00
2026-03-07T21:13:00Z,63.00,37.61
2026-03-07T21:14:00Z,64.20,37.50
2026-03-07T21:15:00Z,60.78,39.79
2026-03-07T21:16:00Z,58.59,46.58
2026-03-07T21:17:00Z,56.61,44.54
2026-03-07T21:18:00Z,45.52,54.52
2026-03-07T21:19:00Z,37.55,62.02
2026-03-07T21:20:00Z,37.96,62.47
2026-03-07T21:21:00Z,39.10,65.01
2026-03-07T21:22:00Z,40.78,58.18
2026-03-07T21:23:00Z,36.81,65.27
2026-03-07T21:24:00Z,34.47,66.18
2026-03-07T21:25:00Z,28.31,71.02
2026-03-07T21:26:00Z,24.36,74.67
2026-03-07T21:27:00Z,24.11,75.42
2026-03-07T21:28:00Z,27.47,75.00
2026-03-07T21:29:00Z,24.66,76.38
2026-03-07T21:30:00Z,25.52,76.21
2026-03-07T21:31:00Z,25.67,75.91
2026-03-07T21:32:00Z,28.82,72.20
2026-03-07T21:33:00Z,31.07,68.81
2026-03-07T21:34:00Z,34.61,67.61
2026-03-07T21:35:00Z,33.38,66.01
2026-03-07T21:36:00Z,34.24,67.00
2026-03-07T21:37:00Z,32.36,67.00
2026-03-07T21:38:00Z,33.00,68.14
2026-03-07T21:39:00Z,33.06,66.33
2026-03-07T21:40:00Z,31.38,69.57
2026-03-07T21:41:00Z,30.00,71.44
2026-03-07T21:42:00Z,31.08,70.85
2026-03-07T21:43:00Z,32.06,70.26
2026-03-07T21:44:00Z,32.57,69.17
2026-03-07T21:45:00Z,34.96,66.46
2026-03-07T21:46:00Z,36.07,67.96
2026-03-07T21:47:00Z,33.72,66.94
2026-03-07T21:48:00Z,34.35,66.39
2026-03-07T21:49:00Z,31.12,70.05
2026-03-07T21:50:00Z,31.98,75.71
2026-03-07T21:51:00Z,26.96,71.93
2026-03-07T21:52:00Z,33.09,68.91
2026-03-07T21:53:00Z,34.00,66.99
2026-03-07T21:54:00Z,33.11,67.33
2026-03-07T21:55:00Z,37.77,65.04
2026-03-07T21:56:00Z,35.14,67.01
2026-03-07T21:57:00Z,31.20,70.78
2026-03-07T21:58:00Z,30.22,71.16
2026-03-07T21:59:00Z,32.48,68.66
2026-03-07T22:00:00Z,34.70,67.24
2026-03-07T22:01:00Z,33.98,67.00
2026-03-07T22:02:00Z,34.00,66.91
2026-03-07T22:03:00Z,32.41,68.19
2026-03-07T22:04:00Z,30.50,70.84
2026-03-07T22:05:00Z,29.95,71.54
2026-03-07T22:06:00Z,28.40,74.33
2026-03-07T22:07:00Z,31.80,68.59
2026-03-07T22:08:00Z,33.99,67.78
2026-03-07T22:09:00Z,33.98,68.05
2026-03-07T22:10:00Z,37.05,65.81
2026-03-07T22:11:00Z,33.04,67.86
2026-03-07T22:12:00Z,29.33,71.18
2026-03-07T22:13:00Z,30.16,71.39
2026-03-07T22:14:00Z,32.96,69.74
2026-03-07T22:15:00Z,34.00,66.90
2026-03-07T22:16:00Z,34.46,66.79
2026-03-07T22:17:00Z,31.90,69.48
2026-03-07T22:18:00Z,29.70,71.88
2026-03-07T22:19:00Z,29.83,69.23
2026-03-07T22:20:00Z,33.41,69.69
2026-03-07T22:21:00Z,33.96,68.09
2026-03-07T22:22:00Z,33.94,66.27
2026-03-07T22:23:00Z,32.71,70.50
2026-03-07T22:24:00Z,28.92,71.88
2026-03-07T22:25:00Z,31.87,69.88
2026-03-07T22:26:00Z,31.37,70.76
2026-03-07T22:27:00Z,44.17,57.80
2026-03-07T22:28:00Z,46.79,52.83
2026-03-07T22:29:00Z,45.72,55.06
2026-03-07T22:30:00Z,33.71,68.38
2026-03-07T22:31:00Z,16.65,83.82
2026-03-07T22:32:00Z,11.26,88.64
2026-03-07T22:33:00Z,29.15,71.45
2026-03-07T22:34:00Z,39.67,61.60
2026-03-07T22:35:00Z,45.22,64.04
2026-03-07T22:36:00Z,55.45,43.55
2026-03-07T22:37:00Z,57.10,42.53
2026-03-07T22:38:00Z,56.80,43.79
2026-03-07T22:39:00Z,58.37,44.68
2026-03-07T22:40:00Z,62.81,34.67
2026-03-07T22:41:00Z,75.81,24.30
2026-03-07T22:42:00Z,83.33,17.71
2026-03-07T22:43:00Z,82.74,18.29
2026-03-07T22:44:00Z,70.44,28.35
2026-03-07T22:45:00Z,71.45,29.56
2026-03-07T22:46:00Z,64.97,32.07
2026-03-07T22:47:00Z,74.83,27.37
2026-03-07T22:48:00Z,74.26,22.06
2026-03-07T22:49:00Z,74.53,29.29
2026-03-07T22:50:00Z,83.34,16.94
2026-03-07T22:51:00Z,85.16,14.04
2026-03-07T22:52:00Z,83.32,17.86
2026-03-07T22:53:00Z,82.02,18.76
2026-03-07T22:54:00Z,82.04,19.17
2026-03-07T22:55:00Z,80.94,19.98
2026-03-07T22:56:00Z,84.85,18.65
2026-03-07T22:57:00Z,86.92,13.58
2026-03-07T22:58:00Z,86.22,13.59
2026-03-07T22:59:00Z,86.68,14.64
2026-03-07T23:00:00Z,91.92,9.10
2026-03-07T23:01:00Z,97.44,4.34
2026-03-07T23:02:00Z,97.85,2.52
2026-03-07T23:03:00Z,98.45,2.49
2026-03-07T23:04:00Z,97.88,2.11
2026-03-07T23:05:00Z,95.49,4.32
2026-03-07T23:06:00Z,88.76,10.71
2026-03-07T23:07:00Z,86.38,13.19
2026-03-07T23:08:00Z,85.86,14.25
2026-03-07T23:09:00Z,87.02,12.14
2026-03-07T23:10:00Z,92.25,10.69
2026-03-07T23:11:00Z,94.18,5.13
2026-03-07T23:12:00Z,94.79,6.49
2026-03-07T23:13:00Z,92.86,8.31
2026-03-07T23:14:00Z,92.61,8.22
2026-03-07T23:15:00Z,93.90,7.08
2026-03-07T23:16:00Z,92.18,5.77
2026-03-07T23:17:00Z,97.51,3.49
2026-03-07T23:18:00Z,98.49,1.04
2026-03-07T23:19:00Z,99.00,1.00
2026-03-07T23:20:00Z,99.00,1.00
2026-03-07T23:21:00Z,99.00,1.00
2026-03-07T23:22:00Z,99.00,1.00
2026-03-07T23:23:00Z,99.00,1.00
2026-03-07T23:24:00Z,99.00,1.00
2026-03-07T23:25:00Z,99.00,1.00
2026-03-07T23:26:00Z,99.00,1.00
