# event_ticker=KXATPCHALLENGERMATCH-26APR30NAVHUR
# final_score=6-4 6-1
# match_winner=Hubert Hurkacz
# fav_player=Hubert Hurkacz
# dog_player=Emilio Nava
# kalshi_date=2026-04-30
timestamp,Emilio Nava,Hubert Hurkacz
2026-04-30T13:58:00Z,38.23,64.00
2026-04-30T14:00:00Z,38.00,64.00
2026-04-30T14:01:00Z,38.00,64.00
2026-04-30T14:02:00Z,38.00,64.00
2026-04-30T14:03:00Z,38.00,64.00
2026-04-30T14:06:00Z,39.00,64.00
2026-04-30T14:09:00Z,38.00,64.00
2026-04-30T14:13:00Z,38.00,64.00
2026-04-30T14:18:00Z,38.00,64.00
2026-04-30T14:19:00Z,39.00,64.00
2026-04-30T14:26:00Z,38.00,64.00
2026-04-30T14:27:00Z,38.00,64.00
2026-04-30T14:29:00Z,38.00,64.00
2026-04-30T14:30:00Z,38.00,61.98
2026-04-30T14:32:00Z,38.00,61.98
2026-04-30T14:33:00Z,38.00,61.98
2026-04-30T14:35:00Z,38.00,61.98
2026-04-30T14:36:00Z,38.00,61.98
2026-04-30T14:37:00Z,38.00,61.98
2026-04-30T14:38:00Z,38.00,61.98
2026-04-30T14:39:00Z,38.00,61.98
2026-04-30T14:40:00Z,38.00,64.00
2026-04-30T14:42:00Z,38.00,64.00
2026-04-30T14:43:00Z,38.00,64.00
2026-04-30T14:45:00Z,38.00,64.00
2026-04-30T14:46:00Z,38.00,64.00
2026-04-30T14:47:00Z,38.00,64.00
2026-04-30T14:48:00Z,38.00,64.00
2026-04-30T14:49:00Z,38.55,64.00
2026-04-30T14:50:00Z,39.00,64.00
2026-04-30T14:51:00Z,39.00,64.00
2026-04-30T14:53:00Z,39.00,64.00
2026-04-30T14:54:00Z,39.00,64.00
2026-04-30T14:55:00Z,39.00,64.00
2026-04-30T14:56:00Z,39.00,64.00
2026-04-30T14:57:00Z,33.94,63.26
2026-04-30T14:58:00Z,33.00,67.99
2026-04-30T14:59:00Z,31.61,69.01
2026-04-30T15:00:00Z,28.03,71.08
2026-04-30T15:01:00Z,25.00,75.47
2026-04-30T15:02:00Z,26.89,77.62
2026-04-30T15:03:00Z,20.82,80.00
2026-04-30T15:04:00Z,18.26,81.00
2026-04-30T15:05:00Z,24.99,79.57
2026-04-30T15:06:00Z,29.96,74.18
2026-04-30T15:07:00Z,31.35,69.83
2026-04-30T15:08:00Z,30.69,69.45
2026-04-30T15:09:00Z,29.77,71.15
2026-04-30T15:10:00Z,29.39,72.61
2026-04-30T15:11:00Z,33.46,67.15
2026-04-30T15:12:00Z,35.03,63.75
2026-04-30T15:13:00Z,36.22,64.82
2026-04-30T15:14:00Z,38.62,65.60
2026-04-30T15:15:00Z,35.07,65.77
2026-04-30T15:16:00Z,37.51,63.25
2026-04-30T15:17:00Z,35.00,66.00
2026-04-30T15:18:00Z,34.58,66.11
2026-04-30T15:19:00Z,36.80,64.91
2026-04-30T15:20:00Z,38.27,61.52
2026-04-30T15:21:00Z,39.48,60.11
2026-04-30T15:22:00Z,36.41,63.85
2026-04-30T15:23:00Z,34.12,66.03
2026-04-30T15:24:00Z,35.30,65.58
2026-04-30T15:25:00Z,37.87,64.03
2026-04-30T15:26:00Z,39.52,61.66
2026-04-30T15:27:00Z,39.33,64.65
2026-04-30T15:28:00Z,34.10,64.47
2026-04-30T15:29:00Z,34.00,66.18
2026-04-30T15:30:00Z,28.78,71.36
2026-04-30T15:31:00Z,29.80,69.14
2026-04-30T15:32:00Z,33.15,68.86
2026-04-30T15:33:00Z,25.46,74.29
2026-04-30T15:34:00Z,14.40,86.00
2026-04-30T15:35:00Z,12.84,87.11
2026-04-30T15:36:00Z,12.97,87.13
2026-04-30T15:37:00Z,13.67,87.25
2026-04-30T15:38:00Z,10.97,89.41
2026-04-30T15:39:00Z,10.57,90.22
2026-04-30T15:40:00Z,10.01,89.00
2026-04-30T15:41:00Z,11.80,88.63
2026-04-30T15:42:00Z,11.85,88.86
2026-04-30T15:43:00Z,6.89,90.86
2026-04-30T15:44:00Z,11.90,90.11
2026-04-30T15:45:00Z,9.24,90.16
2026-04-30T15:46:00Z,11.96,89.07
2026-04-30T15:47:00Z,10.66,90.98
2026-04-30T15:48:00Z,9.57,90.80
2026-04-30T15:49:00Z,9.98,91.47
2026-04-30T15:50:00Z,8.67,94.70
2026-04-30T15:51:00Z,9.59,92.60
2026-04-30T15:52:00Z,8.57,92.00
2026-04-30T15:53:00Z,8.58,94.09
2026-04-30T15:54:00Z,6.50,94.18
2026-04-30T15:55:00Z,2.77,97.70
2026-04-30T15:56:00Z,1.12,98.97
2026-04-30T15:57:00Z,1.51,98.19
2026-04-30T15:58:00Z,1.14,98.78
2026-04-30T15:59:00Z,1.00,98.98
2026-04-30T16:00:00Z,1.00,99.00
2026-04-30T16:01:00Z,1.00,99.00
2026-04-30T16:02:00Z,1.22,99.00
2026-04-30T16:03:00Z,1.00,99.00
2026-04-30T16:04:00Z,1.00,99.00
2026-04-30T16:05:00Z,1.00,99.00
2026-04-30T16:06:00Z,1.00,99.00
