# event_ticker=KXATPCHALLENGERMATCH-26JUN02ECHTSE
# final_score=6-4 1-6 6-3
# match_winner=Chun-Hsin Tseng
# fav_player=Chun Hsin Tseng
# dog_player=Moez Echargui
# kalshi_date=2026-06-02
timestamp,Moez Echargui,Chun Hsin Tseng
2026-06-02T03:38:00Z,23.00,80.00
2026-06-02T03:40:00Z,23.00,80.00
2026-06-02T03:41:00Z,23.00,80.00
2026-06-02T03:43:00Z,23.00,80.00
2026-06-02T03:50:00Z,23.00,80.00
2026-06-02T03:59:00Z,23.00,80.00
2026-06-02T04:00:00Z,23.00,80.00
2026-06-02T04:01:00Z,23.00,80.00
2026-06-02T04:05:00Z,23.00,80.00
2026-06-02T04:07:00Z,23.00,80.00
2026-06-02T04:09:00Z,23.00,80.00
2026-06-02T04:12:00Z,23.00,80.00
2026-06-02T04:14:00Z,23.00,80.00
2026-06-02T04:16:00Z,23.00,79.00
2026-06-02T04:20:00Z,23.00,79.00
2026-06-02T04:21:00Z,23.00,79.00
2026-06-02T04:23:00Z,23.00,79.00
2026-06-02T04:24:00Z,23.00,79.00
2026-06-02T04:27:00Z,23.00,79.00
2026-06-02T04:28:00Z,23.00,79.00
2026-06-02T04:32:00Z,23.00,80.00
2026-06-02T04:34:00Z,23.00,80.00
2026-06-02T04:38:00Z,23.00,80.00
2026-06-02T04:39:00Z,23.00,80.00
2026-06-02T04:44:00Z,23.00,80.00
2026-06-02T04:45:00Z,23.00,80.00
2026-06-02T04:47:00Z,23.00,80.00
2026-06-02T04:48:00Z,23.00,80.00
2026-06-02T04:51:00Z,23.00,80.00
2026-06-02T04:52:00Z,23.00,80.00
2026-06-02T04:53:00Z,23.00,80.00
2026-06-02T04:54:00Z,23.00,80.00
2026-06-02T04:55:00Z,23.00,80.00
2026-06-02T04:56:00Z,23.00,80.00
2026-06-02T04:57:00Z,23.00,80.00
2026-06-02T04:59:00Z,23.00,80.00
2026-06-02T05:02:00Z,23.00,80.00
2026-06-02T05:03:00Z,23.00,80.00
2026-06-02T05:04:00Z,23.00,80.00
2026-06-02T05:05:00Z,23.88,80.00
2026-06-02T05:11:00Z,24.00,80.00
2026-06-02T05:21:00Z,24.00,80.00
2026-06-02T05:22:00Z,23.00,80.00
2026-06-02T05:28:00Z,22.00,80.00
2026-06-02T05:29:00Z,23.00,80.00
2026-06-02T05:30:00Z,24.00,77.00
2026-06-02T05:31:00Z,24.00,77.00
2026-06-02T05:35:00Z,24.00,77.00
2026-06-02T05:40:00Z,24.00,77.00
2026-06-02T05:42:00Z,24.00,77.00
2026-06-02T05:43:00Z,24.00,80.00
2026-06-02T05:44:00Z,24.00,80.00
2026-06-02T05:47:00Z,24.00,80.00
2026-06-02T05:50:00Z,24.00,80.00
2026-06-02T05:52:00Z,24.00,80.00
2026-06-02T05:57:00Z,24.00,80.00
2026-06-02T06:00:00Z,24.00,80.00
2026-06-02T06:05:00Z,24.00,80.00
2026-06-02T06:10:00Z,24.00,80.00
2026-06-02T06:11:00Z,24.00,80.00
2026-06-02T06:13:00Z,24.00,80.00
2026-06-02T06:15:00Z,24.00,79.00
2026-06-02T06:16:00Z,24.00,79.00
2026-06-02T06:18:00Z,24.00,79.00
2026-06-02T06:23:00Z,24.00,79.00
2026-06-02T06:28:00Z,24.00,79.00
2026-06-02T06:31:00Z,23.43,79.00
2026-06-02T06:32:00Z,23.43,79.00
2026-06-02T06:33:00Z,23.43,77.00
2026-06-02T06:36:00Z,23.00,79.00
2026-06-02T06:40:00Z,23.00,79.00
2026-06-02T06:46:00Z,23.00,79.00
2026-06-02T06:47:00Z,23.00,79.00
2026-06-02T06:51:00Z,23.00,79.00
2026-06-02T06:53:00Z,23.00,79.00
2026-06-02T06:55:00Z,23.00,79.00
2026-06-02T06:58:00Z,23.42,79.00
2026-06-02T06:59:00Z,23.42,79.00
2026-06-02T07:00:00Z,22.00,79.00
2026-06-02T07:05:00Z,23.00,79.00
2026-06-02T07:07:00Z,23.20,79.00
2026-06-02T07:10:00Z,24.00,79.00
2026-06-02T07:12:00Z,24.00,79.00
2026-06-02T07:13:00Z,25.00,79.00
2026-06-02T07:18:00Z,25.00,79.00
2026-06-02T07:22:00Z,25.00,79.00
2026-06-02T07:24:00Z,24.00,79.00
2026-06-02T07:26:00Z,23.00,79.00
2026-06-02T07:29:00Z,23.00,79.00
2026-06-02T07:34:00Z,23.00,79.00
2026-06-02T07:38:00Z,23.00,79.00
2026-06-02T07:44:00Z,23.00,79.00
2026-06-02T07:47:00Z,23.00,79.00
2026-06-02T07:50:00Z,22.00,79.00
2026-06-02T07:51:00Z,23.00,79.00
2026-06-02T07:52:00Z,23.00,79.00
2026-06-02T07:53:00Z,22.00,79.00
2026-06-02T07:54:00Z,22.50,79.00
2026-06-02T07:59:00Z,23.00,79.00
2026-06-02T08:02:00Z,23.00,79.00
2026-06-02T08:03:00Z,23.00,79.00
2026-06-02T08:04:00Z,23.00,79.00
2026-06-02T08:05:00Z,23.00,79.00
2026-06-02T08:06:00Z,23.00,80.00
2026-06-02T08:07:00Z,23.00,80.00
2026-06-02T08:09:00Z,23.00,80.00
2026-06-02T08:11:00Z,22.98,80.00
2026-06-02T08:13:00Z,20.00,81.14
2026-06-02T08:14:00Z,18.00,80.00
2026-06-02T08:15:00Z,22.00,80.00
2026-06-02T08:16:00Z,22.00,81.88
2026-06-02T08:17:00Z,13.89,85.54
2026-06-02T08:18:00Z,13.89,87.67
2026-06-02T08:19:00Z,13.00,87.67
2026-06-02T08:20:00Z,14.62,87.67
2026-06-02T08:21:00Z,12.00,87.67
2026-06-02T08:22:00Z,10.49,90.00
2026-06-02T08:23:00Z,11.81,90.14
2026-06-02T08:24:00Z,14.00,87.85
2026-06-02T08:25:00Z,14.00,87.85
2026-06-02T08:26:00Z,12.31,88.83
2026-06-02T08:27:00Z,11.00,88.83
2026-06-02T08:28:00Z,11.23,90.00
2026-06-02T08:29:00Z,10.00,90.00
2026-06-02T08:30:00Z,12.00,90.00
2026-06-02T08:31:00Z,13.00,90.00
2026-06-02T08:32:00Z,13.00,88.00
2026-06-02T08:33:00Z,15.00,86.00
2026-06-02T08:34:00Z,13.91,86.50
2026-06-02T08:35:00Z,13.00,88.00
2026-06-02T08:36:00Z,11.00,88.00
2026-06-02T08:37:00Z,9.00,90.03
2026-06-02T08:38:00Z,8.13,92.32
2026-06-02T08:39:00Z,7.00,93.00
2026-06-02T08:40:00Z,7.00,94.00
2026-06-02T08:41:00Z,8.00,93.00
2026-06-02T08:42:00Z,8.00,92.09
2026-06-02T08:43:00Z,10.83,90.00
2026-06-02T08:44:00Z,10.43,90.00
2026-06-02T08:45:00Z,11.86,87.00
2026-06-02T08:46:00Z,11.23,88.00
2026-06-02T08:47:00Z,12.00,88.00
2026-06-02T08:48:00Z,9.00,91.37
2026-06-02T08:49:00Z,9.01,91.00
2026-06-02T08:50:00Z,9.98,92.00
2026-06-02T08:51:00Z,10.64,90.00
2026-06-02T08:52:00Z,12.00,90.00
2026-06-02T08:53:00Z,12.00,90.00
2026-06-02T08:54:00Z,12.87,87.57
2026-06-02T08:55:00Z,11.69,89.00
2026-06-02T08:56:00Z,10.05,89.00
2026-06-02T08:57:00Z,9.00,91.72
2026-06-02T08:58:00Z,9.00,91.00
2026-06-02T08:59:00Z,8.81,91.00
2026-06-02T09:00:00Z,9.00,92.00
2026-06-02T09:02:00Z,9.65,92.00
2026-06-02T09:03:00Z,12.03,92.00
2026-06-02T09:04:00Z,12.00,89.00
2026-06-02T09:05:00Z,10.00,89.00
2026-06-02T09:06:00Z,9.00,89.00
2026-06-02T09:07:00Z,9.00,92.57
2026-06-02T09:08:00Z,9.10,90.98
2026-06-02T09:09:00Z,12.11,89.50
2026-06-02T09:10:00Z,12.00,88.00
2026-06-02T09:11:00Z,13.00,88.00
2026-06-02T09:12:00Z,12.88,88.00
2026-06-02T09:13:00Z,12.25,87.00
2026-06-02T09:14:00Z,15.46,84.50
2026-06-02T09:15:00Z,18.19,81.36
2026-06-02T09:16:00Z,24.26,75.79
2026-06-02T09:17:00Z,25.08,77.76
2026-06-02T09:18:00Z,24.51,77.60
2026-06-02T09:19:00Z,23.00,76.09
2026-06-02T09:20:00Z,24.66,74.71
2026-06-02T09:21:00Z,26.95,73.85
2026-06-02T09:22:00Z,27.01,73.00
2026-06-02T09:23:00Z,29.30,70.65
2026-06-02T09:24:00Z,33.43,66.27
2026-06-02T09:25:00Z,36.00,65.00
2026-06-02T09:26:00Z,36.00,64.04
2026-06-02T09:27:00Z,37.73,63.90
2026-06-02T09:28:00Z,38.12,62.97
2026-06-02T09:29:00Z,38.99,62.00
2026-06-02T09:30:00Z,39.16,60.61
2026-06-02T09:31:00Z,38.09,62.66
2026-06-02T09:32:00Z,37.73,62.00
2026-06-02T09:33:00Z,40.00,62.00
2026-06-02T09:34:00Z,38.25,61.17
2026-06-02T09:35:00Z,37.79,63.69
2026-06-02T09:36:00Z,35.72,64.25
2026-06-02T09:37:00Z,32.27,67.75
2026-06-02T09:38:00Z,30.82,68.68
2026-06-02T09:39:00Z,28.64,71.91
2026-06-02T09:40:00Z,24.42,74.00
2026-06-02T09:41:00Z,28.57,71.13
2026-06-02T09:42:00Z,34.22,66.02
2026-06-02T09:43:00Z,37.45,64.00
2026-06-02T09:44:00Z,35.85,61.13
2026-06-02T09:45:00Z,35.96,62.80
2026-06-02T09:46:00Z,46.32,55.10
2026-06-02T09:47:00Z,42.57,56.40
2026-06-02T09:48:00Z,57.79,47.24
2026-06-02T09:49:00Z,62.50,37.21
2026-06-02T09:50:00Z,63.04,37.98
2026-06-02T09:51:00Z,66.16,36.68
2026-06-02T09:52:00Z,53.39,46.81
2026-06-02T09:53:00Z,45.33,54.05
2026-06-02T09:54:00Z,39.23,59.93
2026-06-02T09:55:00Z,39.11,62.88
2026-06-02T09:56:00Z,43.14,56.81
2026-06-02T09:57:00Z,35.94,64.23
2026-06-02T09:58:00Z,30.00,69.26
2026-06-02T09:59:00Z,30.47,69.39
2026-06-02T10:00:00Z,24.46,75.30
2026-06-02T10:01:00Z,17.85,84.76
2026-06-02T10:02:00Z,12.06,91.43
2026-06-02T10:03:00Z,7.76,92.28
2026-06-02T10:04:00Z,5.01,95.15
2026-06-02T10:05:00Z,3.21,96.01
2026-06-02T10:06:00Z,3.72,96.01
2026-06-02T10:07:00Z,4.35,96.83
2026-06-02T10:08:00Z,4.20,95.98
2026-06-02T10:09:00Z,4.04,95.15
2026-06-02T10:10:00Z,5.00,95.69
2026-06-02T10:11:00Z,5.94,94.75
2026-06-02T10:12:00Z,2.81,97.46
2026-06-02T10:13:00Z,1.08,98.99
2026-06-02T10:14:00Z,1.08,99.00
2026-06-02T10:15:00Z,1.00,99.00
