# event_ticker=KXATPCHALLENGERMATCH-26MAR16GIUFOR
# final_score=6-2 6-4
# match_winner=Jonas Forejtek
# fav_player=Jonas Forejtek
# dog_player=Lorenzo Giustino
# kalshi_date=2026-03-16
timestamp,Jonas Forejtek,Lorenzo Giustino
2026-03-17T06:33:00Z,52.00,50.00
2026-03-17T06:42:00Z,52.00,50.00
2026-03-17T06:51:00Z,52.00,50.00
2026-03-17T06:52:00Z,52.00,50.00
2026-03-17T06:54:00Z,49.00,50.00
2026-03-17T06:55:00Z,49.00,50.00
2026-03-17T06:58:00Z,52.00,50.00
2026-03-17T06:59:00Z,52.00,50.00
2026-03-17T07:10:00Z,52.00,50.00
2026-03-17T07:11:00Z,52.00,50.00
2026-03-17T07:13:00Z,52.00,50.00
2026-03-17T07:18:00Z,49.00,50.00
2026-03-17T07:27:00Z,52.00,50.00
2026-03-17T07:48:00Z,52.00,50.00
2026-03-17T07:49:00Z,52.35,50.00
2026-03-17T08:00:00Z,52.00,50.00
2026-03-17T08:01:00Z,53.00,50.00
2026-03-17T08:15:00Z,53.00,50.00
2026-03-17T08:18:00Z,53.00,48.00
2026-03-17T08:27:00Z,53.00,48.00
2026-03-17T08:30:00Z,53.00,50.00
2026-03-17T08:42:00Z,53.00,50.00
2026-03-17T08:46:00Z,51.00,50.00
2026-03-17T08:47:00Z,51.00,50.00
2026-03-17T08:59:00Z,51.00,50.00
2026-03-17T09:00:00Z,51.00,50.00
2026-03-17T09:01:00Z,51.00,50.00
2026-03-17T09:06:00Z,51.00,50.00
2026-03-17T09:10:00Z,51.00,50.00
2026-03-17T09:11:00Z,51.00,50.00
2026-03-17T09:16:00Z,51.00,51.00
2026-03-17T09:18:00Z,51.00,48.00
2026-03-17T09:19:00Z,53.00,48.00
2026-03-17T09:21:00Z,52.00,50.00
2026-03-17T09:24:00Z,53.00,47.00
2026-03-17T09:27:00Z,53.00,47.00
2026-03-17T09:29:00Z,52.00,50.00
2026-03-17T09:30:00Z,53.00,50.00
2026-03-17T09:31:00Z,53.00,50.00
2026-03-17T09:33:00Z,53.00,50.00
2026-03-17T09:34:00Z,53.00,50.00
2026-03-17T09:36:00Z,53.00,50.00
2026-03-17T09:37:00Z,53.00,50.00
2026-03-17T09:40:00Z,53.00,50.00
2026-03-17T09:43:00Z,53.00,50.63
2026-03-17T09:44:00Z,53.00,50.63
2026-03-17T09:45:00Z,53.00,50.00
2026-03-17T09:46:00Z,53.00,50.00
2026-03-17T09:47:00Z,53.00,50.00
2026-03-17T09:49:00Z,53.00,50.00
2026-03-17T09:53:00Z,53.00,50.00
2026-03-17T09:56:00Z,53.00,50.00
2026-03-17T09:57:00Z,53.00,50.00
2026-03-17T09:59:00Z,53.00,50.00
2026-03-17T10:00:00Z,53.00,50.00
2026-03-17T10:01:00Z,53.00,50.55
2026-03-17T10:02:00Z,53.00,51.00
2026-03-17T10:04:00Z,53.00,51.00
2026-03-17T10:05:00Z,53.00,48.00
2026-03-17T10:06:00Z,53.00,51.26
2026-03-17T10:08:00Z,53.00,51.00
2026-03-17T10:09:00Z,52.00,51.00
2026-03-17T10:13:00Z,49.00,51.00
2026-03-17T10:14:00Z,52.00,51.00
2026-03-17T10:16:00Z,52.00,51.00
2026-03-17T10:17:00Z,52.00,51.00
2026-03-17T10:18:00Z,49.00,51.00
2026-03-17T10:20:00Z,49.00,51.00
2026-03-17T10:21:00Z,49.00,51.00
2026-03-17T10:23:00Z,49.00,48.15
2026-03-17T10:24:00Z,49.00,51.00
2026-03-17T10:27:00Z,52.00,51.00
2026-03-17T10:28:00Z,52.00,51.00
2026-03-17T10:29:00Z,52.00,51.00
2026-03-17T10:31:00Z,52.00,51.00
2026-03-17T10:34:00Z,52.00,51.00
2026-03-17T10:40:00Z,52.00,51.00
2026-03-17T10:42:00Z,52.92,51.00
2026-03-17T10:43:00Z,52.92,47.00
2026-03-17T10:47:00Z,52.92,50.00
2026-03-17T10:48:00Z,52.92,47.00
2026-03-17T10:49:00Z,53.00,47.00
2026-03-17T10:51:00Z,53.00,51.13
2026-03-17T10:52:00Z,53.00,51.00
2026-03-17T10:53:00Z,51.97,51.00
2026-03-17T10:54:00Z,52.00,51.00
2026-03-17T10:55:00Z,52.00,51.00
2026-03-17T10:56:00Z,53.00,50.00
2026-03-17T10:57:00Z,52.86,50.00
2026-03-17T10:58:00Z,52.86,50.18
2026-03-17T10:59:00Z,55.14,46.40
2026-03-17T11:00:00Z,56.00,46.00
2026-03-17T11:01:00Z,52.52,47.70
2026-03-17T11:02:00Z,55.07,48.28
2026-03-17T11:03:00Z,54.06,47.00
2026-03-17T11:04:00Z,54.00,48.06
2026-03-17T11:05:00Z,56.05,45.00
2026-03-17T11:06:00Z,52.00,49.40
2026-03-17T11:07:00Z,50.00,51.00
2026-03-17T11:08:00Z,51.00,51.92
2026-03-17T11:09:00Z,55.00,47.82
2026-03-17T11:10:00Z,55.82,47.00
2026-03-17T11:11:00Z,55.10,42.16
2026-03-17T11:12:00Z,61.00,42.16
2026-03-17T11:13:00Z,63.04,44.72
2026-03-17T11:14:00Z,52.91,47.98
2026-03-17T11:15:00Z,50.79,53.00
2026-03-17T11:16:00Z,51.18,49.06
2026-03-17T11:17:00Z,47.30,55.00
2026-03-17T11:18:00Z,49.50,56.15
2026-03-17T11:19:00Z,54.11,46.01
2026-03-17T11:20:00Z,55.00,46.08
2026-03-17T11:21:00Z,54.45,51.36
2026-03-17T11:22:00Z,49.00,51.51
2026-03-17T11:23:00Z,49.00,50.07
2026-03-17T11:24:00Z,57.89,44.45
2026-03-17T11:25:00Z,66.23,33.90
2026-03-17T11:26:00Z,67.55,37.16
2026-03-17T11:27:00Z,64.20,34.50
2026-03-17T11:28:00Z,72.00,34.50
2026-03-17T11:29:00Z,71.00,31.18
2026-03-17T11:30:00Z,72.09,26.96
2026-03-17T11:31:00Z,74.94,24.98
2026-03-17T11:32:00Z,75.48,24.91
2026-03-17T11:33:00Z,76.27,23.47
2026-03-17T11:34:00Z,73.82,27.19
2026-03-17T11:35:00Z,71.34,29.55
2026-03-17T11:36:00Z,71.00,30.00
2026-03-17T11:37:00Z,74.85,26.96
2026-03-17T11:38:00Z,79.20,20.29
2026-03-17T11:39:00Z,80.00,21.00
2026-03-17T11:40:00Z,80.00,21.15
2026-03-17T11:41:00Z,80.72,20.75
2026-03-17T11:42:00Z,80.41,21.77
2026-03-17T11:43:00Z,80.37,19.98
2026-03-17T11:44:00Z,81.64,18.90
2026-03-17T11:45:00Z,80.33,20.47
2026-03-17T11:46:00Z,76.47,25.33
2026-03-17T11:47:00Z,76.00,26.00
2026-03-17T11:48:00Z,68.45,34.40
2026-03-17T11:49:00Z,76.67,26.36
2026-03-17T11:50:00Z,76.35,24.99
2026-03-17T11:51:00Z,75.05,25.51
2026-03-17T11:52:00Z,78.21,24.08
2026-03-17T11:53:00Z,78.95,22.97
2026-03-17T11:54:00Z,81.58,20.92
2026-03-17T11:55:00Z,83.35,19.80
2026-03-17T11:56:00Z,82.85,18.97
2026-03-17T11:57:00Z,80.60,20.65
2026-03-17T11:58:00Z,84.39,17.71
2026-03-17T11:59:00Z,79.22,20.98
2026-03-17T12:00:00Z,80.49,20.10
2026-03-17T12:01:00Z,78.88,23.38
2026-03-17T12:02:00Z,80.73,24.93
2026-03-17T12:03:00Z,78.35,25.45
2026-03-17T12:04:00Z,79.09,20.24
2026-03-17T12:05:00Z,81.00,20.78
2026-03-17T12:06:00Z,82.86,19.91
2026-03-17T12:07:00Z,84.82,19.50
2026-03-17T12:08:00Z,82.63,16.98
2026-03-17T12:09:00Z,79.61,22.12
2026-03-17T12:10:00Z,81.81,23.11
2026-03-17T12:11:00Z,87.30,14.28
2026-03-17T12:12:00Z,84.08,16.61
2026-03-17T12:13:00Z,77.48,21.93
2026-03-17T12:14:00Z,77.12,22.59
2026-03-17T12:15:00Z,76.49,24.18
2026-03-17T12:16:00Z,80.53,21.13
2026-03-17T12:17:00Z,75.25,24.03
2026-03-17T12:18:00Z,69.88,32.60
2026-03-17T12:19:00Z,57.60,41.89
2026-03-17T12:20:00Z,56.89,42.95
2026-03-17T12:21:00Z,61.39,38.02
2026-03-17T12:22:00Z,66.36,34.90
2026-03-17T12:23:00Z,74.14,25.48
2026-03-17T12:24:00Z,70.95,28.32
2026-03-17T12:25:00Z,63.67,36.34
2026-03-17T12:26:00Z,71.35,28.44
2026-03-17T12:27:00Z,77.81,21.49
2026-03-17T12:28:00Z,79.03,25.77
2026-03-17T12:29:00Z,81.12,19.54
2026-03-17T12:30:00Z,82.40,17.82
2026-03-17T12:31:00Z,84.86,17.44
2026-03-17T12:32:00Z,91.49,7.27
2026-03-17T12:33:00Z,93.00,7.71
2026-03-17T12:34:00Z,98.90,1.30
2026-03-17T12:35:00Z,99.00,1.30
2026-03-17T12:36:00Z,99.00,1.30
2026-03-17T12:37:00Z,99.00,1.00
2026-03-17T12:38:00Z,99.00,1.00
2026-03-17T12:39:00Z,99.00,1.00
2026-03-17T12:40:00Z,99.00,1.00
2026-03-17T12:41:00Z,99.00,1.00
2026-03-17T12:43:00Z,99.00,1.00
