# event_ticker=KXATPMATCH-26APR13FILATM
# final_score=4-6 6-4 7-6(7)
# score_resolution=6-4 4-6 6-7
# match_winner=Arthur Fils
# fav_player=Terence Atmane
# dog_player=Arthur Fils
# kalshi_date=2026-04-13
timestamp,Terence Atmane,Arthur Fils
2026-04-14T15:20:00Z,19.00,83.00
2026-04-14T15:21:00Z,19.00,83.00
2026-04-14T15:23:00Z,19.00,83.00
2026-04-14T15:25:00Z,19.00,83.00
2026-04-14T15:26:00Z,19.00,83.00
2026-04-14T15:28:00Z,19.00,83.00
2026-04-14T15:32:00Z,18.00,83.00
2026-04-14T15:33:00Z,18.00,83.00
2026-04-14T15:34:00Z,18.00,83.00
2026-04-14T15:35:00Z,18.11,83.00
2026-04-14T15:36:00Z,19.00,83.00
2026-04-14T15:37:00Z,18.00,83.00
2026-04-14T15:38:00Z,19.00,83.00
2026-04-14T15:39:00Z,18.94,83.00
2026-04-14T15:41:00Z,18.94,83.00
2026-04-14T15:43:00Z,18.94,83.00
2026-04-14T15:44:00Z,18.94,83.00
2026-04-14T15:45:00Z,19.00,83.00
2026-04-14T15:47:00Z,19.00,83.00
2026-04-14T15:48:00Z,19.00,83.00
2026-04-14T15:51:00Z,19.00,83.00
2026-04-14T15:53:00Z,19.00,83.00
2026-04-14T15:54:00Z,19.00,83.00
2026-04-14T15:55:00Z,19.00,83.00
2026-04-14T15:56:00Z,19.00,83.00
2026-04-14T15:57:00Z,18.20,83.00
2026-04-14T15:59:00Z,18.20,83.00
2026-04-14T16:01:00Z,19.00,83.00
2026-04-14T16:02:00Z,19.00,83.00
2026-04-14T16:03:00Z,19.00,83.00
2026-04-14T16:04:00Z,19.00,83.00
2026-04-14T16:05:00Z,19.00,83.00
2026-04-14T16:07:00Z,19.00,83.00
2026-04-14T16:09:00Z,19.00,84.00
2026-04-14T16:13:00Z,19.00,84.00
2026-04-14T16:17:00Z,19.00,83.00
2026-04-14T16:18:00Z,19.00,83.93
2026-04-14T16:19:00Z,18.00,83.93
2026-04-14T16:20:00Z,18.00,84.00
2026-04-14T16:24:00Z,18.00,84.00
2026-04-14T16:27:00Z,18.00,84.00
2026-04-14T16:28:00Z,18.00,84.00
2026-04-14T16:29:00Z,18.00,84.00
2026-04-14T16:30:00Z,18.00,84.00
2026-04-14T16:32:00Z,18.00,84.00
2026-04-14T16:33:00Z,18.00,84.00
2026-04-14T16:36:00Z,17.00,84.00
2026-04-14T16:37:00Z,17.00,84.00
2026-04-14T16:38:00Z,17.00,84.00
2026-04-14T16:40:00Z,17.00,84.00
2026-04-14T16:41:00Z,17.00,84.00
2026-04-14T16:42:00Z,17.00,84.00
2026-04-14T16:48:00Z,17.00,84.00
2026-04-14T16:49:00Z,17.00,84.00
2026-04-14T16:54:00Z,17.00,84.00
2026-04-14T16:55:00Z,17.00,84.00
2026-04-14T16:56:00Z,17.00,84.00
2026-04-14T16:58:00Z,17.00,84.00
2026-04-14T16:59:00Z,17.00,84.00
2026-04-14T17:01:00Z,17.00,84.00
2026-04-14T17:02:00Z,17.79,84.00
2026-04-14T17:03:00Z,18.00,84.00
2026-04-14T17:04:00Z,18.00,84.00
2026-04-14T17:05:00Z,17.00,84.00
2026-04-14T17:06:00Z,18.00,84.00
2026-04-14T17:08:00Z,18.00,84.00
2026-04-14T17:09:00Z,18.00,84.00
2026-04-14T17:11:00Z,18.00,84.00
2026-04-14T17:13:00Z,18.00,84.00
2026-04-14T17:14:00Z,18.00,84.00
2026-04-14T17:17:00Z,18.00,84.00
2026-04-14T17:18:00Z,18.00,84.00
2026-04-14T17:20:00Z,18.00,84.00
2026-04-14T17:23:00Z,17.00,84.00
2026-04-14T17:26:00Z,17.71,84.00
2026-04-14T17:29:00Z,17.46,83.62
2026-04-14T17:30:00Z,18.00,84.00
2026-04-14T17:31:00Z,17.00,84.00
2026-04-14T17:32:00Z,17.00,84.00
2026-04-14T17:33:00Z,17.73,84.00
2026-04-14T17:34:00Z,17.76,84.00
2026-04-14T17:35:00Z,17.98,84.21
2026-04-14T17:36:00Z,17.97,84.00
2026-04-14T17:37:00Z,17.97,83.82
2026-04-14T17:38:00Z,18.00,84.33
2026-04-14T17:39:00Z,18.00,84.00
2026-04-14T17:40:00Z,18.00,84.92
2026-04-14T17:41:00Z,17.79,84.01
2026-04-14T17:42:00Z,17.98,82.39
2026-04-14T17:43:00Z,16.97,85.00
2026-04-14T17:44:00Z,15.00,86.00
2026-04-14T17:45:00Z,15.94,85.72
2026-04-14T17:46:00Z,18.30,83.00
2026-04-14T17:47:00Z,18.95,83.00
2026-04-14T17:48:00Z,16.91,84.02
2026-04-14T17:49:00Z,16.00,85.00
2026-04-14T17:50:00Z,17.38,84.03
2026-04-14T17:51:00Z,15.44,85.04
2026-04-14T17:52:00Z,18.23,83.36
2026-04-14T17:53:00Z,19.92,82.26
2026-04-14T17:54:00Z,19.86,80.67
2026-04-14T17:55:00Z,17.23,83.67
2026-04-14T17:56:00Z,16.00,85.00
2026-04-14T17:57:00Z,17.00,85.00
2026-04-14T17:58:00Z,14.82,85.94
2026-04-14T17:59:00Z,18.11,84.97
2026-04-14T18:00:00Z,19.96,79.29
2026-04-14T18:01:00Z,24.61,77.61
2026-04-14T18:02:00Z,21.00,80.96
2026-04-14T18:03:00Z,19.00,83.00
2026-04-14T18:04:00Z,19.00,82.95
2026-04-14T18:05:00Z,17.06,81.97
2026-04-14T18:06:00Z,20.89,80.43
2026-04-14T18:07:00Z,21.46,79.52
2026-04-14T18:08:00Z,20.37,79.12
2026-04-14T18:09:00Z,25.44,76.59
2026-04-14T18:10:00Z,38.19,63.93
2026-04-14T18:11:00Z,32.72,66.22
2026-04-14T18:12:00Z,27.06,71.30
2026-04-14T18:13:00Z,44.09,53.58
2026-04-14T18:14:00Z,46.60,53.92
2026-04-14T18:15:00Z,48.95,52.59
2026-04-14T18:16:00Z,48.47,51.99
2026-04-14T18:17:00Z,47.82,55.81
2026-04-14T18:18:00Z,45.06,55.59
2026-04-14T18:19:00Z,39.90,57.94
2026-04-14T18:20:00Z,41.01,59.01
2026-04-14T18:21:00Z,46.40,54.29
2026-04-14T18:22:00Z,44.79,55.83
2026-04-14T18:23:00Z,43.90,57.20
2026-04-14T18:24:00Z,49.86,50.01
2026-04-14T18:25:00Z,57.83,42.07
2026-04-14T18:26:00Z,49.83,49.04
2026-04-14T18:27:00Z,48.78,52.74
2026-04-14T18:28:00Z,46.58,55.13
2026-04-14T18:29:00Z,41.67,59.13
2026-04-14T18:30:00Z,42.07,58.97
2026-04-14T18:31:00Z,42.60,59.02
2026-04-14T18:32:00Z,33.11,66.63
2026-04-14T18:33:00Z,37.79,63.57
2026-04-14T18:34:00Z,44.50,58.69
2026-04-14T18:35:00Z,44.36,56.24
2026-04-14T18:36:00Z,47.61,53.31
2026-04-14T18:37:00Z,44.82,55.32
2026-04-14T18:38:00Z,42.70,57.56
2026-04-14T18:39:00Z,42.33,58.25
2026-04-14T18:40:00Z,41.96,59.21
2026-04-14T18:41:00Z,41.56,60.65
2026-04-14T18:42:00Z,43.83,56.62
2026-04-14T18:43:00Z,40.54,60.11
2026-04-14T18:44:00Z,34.72,65.27
2026-04-14T18:45:00Z,38.98,62.11
2026-04-14T18:46:00Z,41.17,58.64
2026-04-14T18:47:00Z,40.62,58.30
2026-04-14T18:48:00Z,44.57,56.83
2026-04-14T18:49:00Z,45.17,55.98
2026-04-14T18:50:00Z,41.51,59.44
2026-04-14T18:51:00Z,40.98,59.98
2026-04-14T18:52:00Z,40.29,60.82
2026-04-14T18:53:00Z,37.91,63.89
2026-04-14T18:54:00Z,39.89,60.13
2026-04-14T18:55:00Z,39.45,63.27
2026-04-14T18:56:00Z,39.64,59.98
2026-04-14T18:57:00Z,42.46,57.14
2026-04-14T18:58:00Z,38.82,62.13
2026-04-14T18:59:00Z,38.03,62.31
2026-04-14T19:00:00Z,38.75,62.86
2026-04-14T19:01:00Z,40.33,60.49
2026-04-14T19:02:00Z,45.48,54.56
2026-04-14T19:03:00Z,45.76,54.39
2026-04-14T19:04:00Z,45.91,51.94
2026-04-14T19:05:00Z,44.28,54.86
2026-04-14T19:06:00Z,42.52,57.91
2026-04-14T19:07:00Z,42.65,59.01
2026-04-14T19:08:00Z,40.91,63.09
2026-04-14T19:09:00Z,36.21,62.55
2026-04-14T19:10:00Z,29.02,74.10
2026-04-14T19:11:00Z,21.27,79.17
2026-04-14T19:12:00Z,21.44,78.51
2026-04-14T19:13:00Z,19.76,80.18
2026-04-14T19:14:00Z,18.67,82.67
2026-04-14T19:15:00Z,21.23,79.58
2026-04-14T19:16:00Z,24.50,75.79
2026-04-14T19:17:00Z,25.08,74.70
2026-04-14T19:18:00Z,20.99,80.24
2026-04-14T19:19:00Z,20.90,80.85
2026-04-14T19:20:00Z,21.94,79.88
2026-04-14T19:21:00Z,25.83,75.61
2026-04-14T19:22:00Z,27.50,73.88
2026-04-14T19:23:00Z,32.58,68.69
2026-04-14T19:24:00Z,27.01,75.82
2026-04-14T19:25:00Z,25.97,74.11
2026-04-14T19:26:00Z,29.27,74.62
2026-04-14T19:27:00Z,31.00,70.79
2026-04-14T19:28:00Z,27.46,73.60
2026-04-14T19:29:00Z,25.99,75.23
2026-04-14T19:30:00Z,26.00,74.10
2026-04-14T19:31:00Z,30.69,70.42
2026-04-14T19:32:00Z,35.33,64.11
2026-04-14T19:33:00Z,35.87,64.78
2026-04-14T19:34:00Z,46.65,58.86
2026-04-14T19:35:00Z,74.83,22.40
2026-04-14T19:36:00Z,76.93,20.54
2026-04-14T19:37:00Z,77.14,20.82
2026-04-14T19:38:00Z,79.71,22.60
2026-04-14T19:39:00Z,61.96,40.16
2026-04-14T19:40:00Z,31.50,66.32
2026-04-14T19:41:00Z,30.97,69.25
2026-04-14T19:42:00Z,33.54,69.23
2026-04-14T19:43:00Z,31.00,70.09
2026-04-14T19:44:00Z,26.39,73.42
2026-04-14T19:45:00Z,28.17,74.70
2026-04-14T19:46:00Z,29.54,74.44
2026-04-14T19:47:00Z,21.14,77.68
2026-04-14T19:48:00Z,31.40,69.12
2026-04-14T19:49:00Z,31.54,67.88
2026-04-14T19:50:00Z,27.84,73.16
2026-04-14T19:51:00Z,28.26,72.00
2026-04-14T19:52:00Z,26.56,73.46
2026-04-14T19:53:00Z,27.79,73.69
2026-04-14T19:54:00Z,24.06,76.25
2026-04-14T19:55:00Z,29.26,72.02
2026-04-14T19:56:00Z,33.83,66.50
2026-04-14T19:57:00Z,46.76,55.19
2026-04-14T19:58:00Z,22.59,78.37
2026-04-14T19:59:00Z,11.19,88.94
2026-04-14T20:00:00Z,12.06,87.72
2026-04-14T20:01:00Z,17.24,90.67
2026-04-14T20:02:00Z,31.75,65.80
2026-04-14T20:03:00Z,44.64,50.71
2026-04-14T20:04:00Z,65.46,28.33
2026-04-14T20:05:00Z,50.87,48.86
2026-04-14T20:06:00Z,9.69,94.17
2026-04-14T20:07:00Z,1.00,99.00
2026-04-14T20:08:00Z,1.00,99.00
2026-04-14T20:09:00Z,1.00,99.00
2026-04-14T20:10:00Z,1.00,99.00
2026-04-14T20:11:00Z,1.00,99.00
2026-04-14T20:12:00Z,1.00,99.00
