# event_ticker=KXATPCHALLENGERMATCH-26JUN06BAESAI
# final_score=6-2 7-6(2)
# score_resolution=6-2 7-6
# match_winner=Sebastian Baez
# fav_player=Sebastian Baez
# dog_player=Nikolas Sanchez Izquierdo
# kalshi_date=2026-06-06
timestamp,Sebastian Baez,Nikolas Sanchez Izquierdo
2026-06-06T08:23:00Z,78.00,23.00
2026-06-06T08:24:00Z,78.00,23.00
2026-06-06T08:30:00Z,78.00,23.00
2026-06-06T08:31:00Z,78.00,23.00
2026-06-06T08:53:00Z,78.00,23.00
2026-06-06T08:54:00Z,78.00,23.00
2026-06-06T09:01:00Z,78.00,23.00
2026-06-06T09:06:00Z,78.00,23.00
2026-06-06T09:08:00Z,78.00,23.00
2026-06-06T09:17:00Z,78.00,23.00
2026-06-06T09:29:00Z,78.00,23.00
2026-06-06T09:38:00Z,78.00,23.00
2026-06-06T09:41:00Z,78.00,23.00
2026-06-06T09:53:00Z,78.00,23.00
2026-06-06T09:58:00Z,78.00,23.00
2026-06-06T10:00:00Z,78.00,23.64
2026-06-06T10:10:00Z,78.00,23.64
2026-06-06T10:11:00Z,78.00,23.64
2026-06-06T10:12:00Z,78.00,23.64
2026-06-06T10:16:00Z,78.00,24.00
2026-06-06T10:17:00Z,78.00,24.00
2026-06-06T10:19:00Z,78.00,24.00
2026-06-06T10:20:00Z,78.00,24.00
2026-06-06T10:22:00Z,78.00,24.00
2026-06-06T10:23:00Z,78.00,24.00
2026-06-06T10:25:00Z,78.00,24.00
2026-06-06T10:28:00Z,78.00,22.00
2026-06-06T10:31:00Z,78.00,24.00
2026-06-06T10:33:00Z,78.00,24.00
2026-06-06T10:34:00Z,78.00,24.00
2026-06-06T10:35:00Z,78.00,24.00
2026-06-06T10:36:00Z,78.00,24.00
2026-06-06T10:38:00Z,78.47,22.00
2026-06-06T10:39:00Z,79.00,22.00
2026-06-06T10:41:00Z,79.00,24.00
2026-06-06T10:44:00Z,79.00,20.32
2026-06-06T10:45:00Z,79.00,20.32
2026-06-06T10:46:00Z,79.00,20.32
2026-06-06T10:48:00Z,79.00,20.32
2026-06-06T10:49:00Z,79.00,23.00
2026-06-06T10:50:00Z,79.00,23.00
2026-06-06T10:51:00Z,79.00,24.33
2026-06-06T10:52:00Z,76.67,25.00
2026-06-06T10:53:00Z,77.58,25.55
2026-06-06T10:54:00Z,81.00,21.81
2026-06-06T10:55:00Z,81.25,20.00
2026-06-06T10:56:00Z,79.16,19.00
2026-06-06T10:57:00Z,79.86,22.75
2026-06-06T10:58:00Z,76.00,24.31
2026-06-06T10:59:00Z,76.41,24.11
2026-06-06T11:00:00Z,76.00,24.10
2026-06-06T11:01:00Z,76.24,24.00
2026-06-06T11:02:00Z,79.00,22.00
2026-06-06T11:03:00Z,78.43,21.90
2026-06-06T11:04:00Z,82.00,17.42
2026-06-06T11:05:00Z,85.00,17.43
2026-06-06T11:06:00Z,81.00,22.23
2026-06-06T11:07:00Z,84.07,17.35
2026-06-06T11:08:00Z,86.84,16.00
2026-06-06T11:09:00Z,86.00,15.72
2026-06-06T11:10:00Z,88.00,13.17
2026-06-06T11:11:00Z,88.01,12.00
2026-06-06T11:12:00Z,89.00,13.00
2026-06-06T11:13:00Z,87.92,12.09
2026-06-06T11:14:00Z,89.00,13.00
2026-06-06T11:15:00Z,89.00,12.91
2026-06-06T11:16:00Z,89.00,13.00
2026-06-06T11:17:00Z,88.90,12.00
2026-06-06T11:18:00Z,87.14,14.00
2026-06-06T11:19:00Z,89.00,13.00
2026-06-06T11:21:00Z,89.00,11.00
2026-06-06T11:22:00Z,91.00,11.00
2026-06-06T11:23:00Z,91.00,10.00
2026-06-06T11:24:00Z,91.32,10.00
2026-06-06T11:25:00Z,91.00,10.00
2026-06-06T11:26:00Z,91.00,9.80
2026-06-06T11:27:00Z,92.07,8.94
2026-06-06T11:28:00Z,90.03,6.00
2026-06-06T11:29:00Z,90.79,9.00
2026-06-06T11:30:00Z,93.00,9.00
2026-06-06T11:31:00Z,93.00,9.00
2026-06-06T11:32:00Z,93.58,7.30
2026-06-06T11:33:00Z,94.00,7.71
2026-06-06T11:34:00Z,94.04,5.27
2026-06-06T11:35:00Z,95.00,7.00
2026-06-06T11:36:00Z,93.54,8.00
2026-06-06T11:37:00Z,91.42,9.00
2026-06-06T11:38:00Z,92.35,8.90
2026-06-06T11:39:00Z,93.67,7.00
2026-06-06T11:40:00Z,95.00,7.00
2026-06-06T11:41:00Z,94.97,6.24
2026-06-06T11:42:00Z,96.00,5.00
2026-06-06T11:43:00Z,96.00,6.28
2026-06-06T11:44:00Z,94.00,7.00
2026-06-06T11:45:00Z,92.00,8.19
2026-06-06T11:46:00Z,91.00,9.27
2026-06-06T11:47:00Z,92.79,8.90
2026-06-06T11:48:00Z,92.00,8.69
2026-06-06T11:49:00Z,93.79,7.02
2026-06-06T11:50:00Z,94.00,8.00
2026-06-06T11:51:00Z,94.00,6.00
2026-06-06T11:52:00Z,94.08,5.05
2026-06-06T11:53:00Z,96.00,4.15
2026-06-06T11:54:00Z,96.80,4.50
2026-06-06T11:55:00Z,95.04,5.57
2026-06-06T11:56:00Z,94.00,5.57
2026-06-06T11:57:00Z,94.66,7.00
2026-06-06T11:58:00Z,95.99,5.00
2026-06-06T11:59:00Z,93.72,7.10
2026-06-06T12:00:00Z,92.00,8.00
2026-06-06T12:01:00Z,93.00,8.00
2026-06-06T12:02:00Z,92.67,8.00
2026-06-06T12:03:00Z,89.95,10.76
2026-06-06T12:04:00Z,91.00,9.99
2026-06-06T12:05:00Z,91.29,10.57
2026-06-06T12:06:00Z,88.86,11.90
2026-06-06T12:07:00Z,89.71,9.33
2026-06-06T12:08:00Z,90.00,9.17
2026-06-06T12:09:00Z,92.39,8.66
2026-06-06T12:10:00Z,91.09,9.00
2026-06-06T12:11:00Z,93.00,9.00
2026-06-06T12:12:00Z,92.72,9.01
2026-06-06T12:13:00Z,90.13,10.75
2026-06-06T12:14:00Z,89.98,10.54
2026-06-06T12:15:00Z,89.00,10.00
2026-06-06T12:16:00Z,89.56,11.23
2026-06-06T12:17:00Z,89.18,10.84
2026-06-06T12:18:00Z,92.00,10.84
2026-06-06T12:19:00Z,92.51,8.00
2026-06-06T12:20:00Z,94.34,7.00
2026-06-06T12:21:00Z,92.86,7.71
2026-06-06T12:22:00Z,89.77,10.06
2026-06-06T12:23:00Z,89.00,11.83
2026-06-06T12:24:00Z,88.78,11.94
2026-06-06T12:25:00Z,89.52,12.00
2026-06-06T12:26:00Z,91.24,8.04
2026-06-06T12:27:00Z,91.24,8.40
2026-06-06T12:28:00Z,91.21,9.69
2026-06-06T12:29:00Z,91.23,8.88
2026-06-06T12:30:00Z,87.99,13.57
2026-06-06T12:31:00Z,84.39,17.62
2026-06-06T12:32:00Z,80.91,21.46
2026-06-06T12:33:00Z,82.14,19.23
2026-06-06T12:34:00Z,89.31,10.96
2026-06-06T12:35:00Z,89.19,13.00
2026-06-06T12:36:00Z,90.58,8.67
2026-06-06T12:37:00Z,91.38,9.13
2026-06-06T12:38:00Z,89.44,11.69
2026-06-06T12:39:00Z,89.07,13.00
2026-06-06T12:40:00Z,87.78,13.82
2026-06-06T12:41:00Z,87.60,13.37
2026-06-06T12:42:00Z,90.43,12.77
2026-06-06T12:43:00Z,94.54,7.88
2026-06-06T12:44:00Z,95.10,3.70
2026-06-06T12:45:00Z,95.00,7.00
2026-06-06T12:46:00Z,97.58,2.68
2026-06-06T12:47:00Z,99.00,1.00
2026-06-06T12:48:00Z,99.00,1.00
2026-06-06T12:49:00Z,99.00,1.00
2026-06-06T12:50:00Z,99.00,1.00
2026-06-06T12:51:00Z,99.00,1.00
