# event_ticker=KXATPMATCH-26FEB23ECHMPE
# final_score=7-6(3) 6-7(3) 7-6(4)
# score_resolution=7-6 6-7 7-6
# match_winner=Giovanni Mpetshi Perricard
# fav_player=Giovanni Mpetshi Perricard
# dog_player=Moez Echargui
# kalshi_date=2026-02-23
timestamp,Giovanni Mpetshi Perricard,Moez Echargui
2026-02-23T06:58:00Z,81.00,21.00
2026-02-23T06:59:00Z,81.00,21.00
2026-02-23T07:01:00Z,81.00,21.00
2026-02-23T07:12:00Z,81.00,21.00
2026-02-23T07:13:00Z,81.00,21.00
2026-02-23T07:19:00Z,81.00,21.00
2026-02-23T07:21:00Z,81.00,21.00
2026-02-23T07:36:00Z,81.00,21.00
2026-02-23T07:51:00Z,81.00,21.00
2026-02-23T07:54:00Z,81.00,21.00
2026-02-23T07:59:00Z,81.00,21.00
2026-02-23T08:01:00Z,82.00,21.00
2026-02-23T08:02:00Z,82.00,21.00
2026-02-23T08:03:00Z,82.00,20.00
2026-02-23T08:13:00Z,82.00,20.00
2026-02-23T08:15:00Z,82.00,20.00
2026-02-23T08:37:00Z,82.00,20.00
2026-02-23T08:38:00Z,82.00,20.00
2026-02-23T08:44:00Z,82.00,20.00
2026-02-23T08:52:00Z,81.00,20.00
2026-02-23T08:55:00Z,81.00,20.00
2026-02-23T08:56:00Z,81.00,19.00
2026-02-23T08:59:00Z,81.00,20.00
2026-02-23T09:00:00Z,81.00,20.00
2026-02-23T09:02:00Z,81.00,20.00
2026-02-23T09:05:00Z,81.00,20.00
2026-02-23T09:06:00Z,81.00,20.00
2026-02-23T09:08:00Z,80.68,20.00
2026-02-23T09:13:00Z,81.00,20.76
2026-02-23T09:14:00Z,81.00,21.00
2026-02-23T09:15:00Z,81.00,20.00
2026-02-23T09:18:00Z,81.00,20.00
2026-02-23T09:25:00Z,81.00,20.00
2026-02-23T09:30:00Z,80.00,20.00
2026-02-23T09:32:00Z,80.00,21.00
2026-02-23T09:37:00Z,80.00,21.00
2026-02-23T09:38:00Z,80.00,21.00
2026-02-23T09:43:00Z,80.00,21.00
2026-02-23T09:44:00Z,80.00,21.00
2026-02-23T09:51:00Z,80.00,21.00
2026-02-23T09:53:00Z,80.00,21.00
2026-02-23T09:59:00Z,80.00,20.00
2026-02-23T10:00:00Z,80.00,20.00
2026-02-23T10:01:00Z,79.00,20.00
2026-02-23T10:03:00Z,80.40,22.00
2026-02-23T10:07:00Z,80.00,22.00
2026-02-23T10:09:00Z,80.00,22.00
2026-02-23T10:10:00Z,80.00,22.00
2026-02-23T10:13:00Z,77.00,24.71
2026-02-23T10:14:00Z,77.00,24.09
2026-02-23T10:15:00Z,77.00,23.18
2026-02-23T10:16:00Z,77.04,24.70
2026-02-23T10:17:00Z,80.00,26.00
2026-02-23T10:18:00Z,75.03,27.92
2026-02-23T10:19:00Z,76.96,24.81
2026-02-23T10:20:00Z,76.96,25.00
2026-02-23T10:21:00Z,76.96,27.42
2026-02-23T10:22:00Z,76.96,27.30
2026-02-23T10:23:00Z,75.00,26.44
2026-02-23T10:24:00Z,75.00,26.97
2026-02-23T10:25:00Z,71.89,29.13
2026-02-23T10:26:00Z,74.96,27.93
2026-02-23T10:27:00Z,76.10,26.00
2026-02-23T10:28:00Z,76.40,28.31
2026-02-23T10:29:00Z,72.00,29.47
2026-02-23T10:30:00Z,72.00,29.00
2026-02-23T10:31:00Z,72.00,25.13
2026-02-23T10:32:00Z,71.00,30.21
2026-02-23T10:33:00Z,71.00,28.11
2026-02-23T10:34:00Z,74.00,28.68
2026-02-23T10:35:00Z,68.36,31.03
2026-02-23T10:36:00Z,68.36,31.23
2026-02-23T10:37:00Z,70.00,32.00
2026-02-23T10:38:00Z,70.79,30.00
2026-02-23T10:39:00Z,70.79,30.97
2026-02-23T10:40:00Z,71.73,33.69
2026-02-23T10:41:00Z,70.00,34.27
2026-02-23T10:42:00Z,70.00,32.95
2026-02-23T10:43:00Z,67.00,33.31
2026-02-23T10:44:00Z,64.00,40.62
2026-02-23T10:45:00Z,56.29,42.28
2026-02-23T10:46:00Z,55.74,39.64
2026-02-23T10:47:00Z,57.19,45.04
2026-02-23T10:48:00Z,64.90,36.16
2026-02-23T10:49:00Z,70.05,34.74
2026-02-23T10:50:00Z,64.21,35.80
2026-02-23T10:51:00Z,67.66,34.39
2026-02-23T10:52:00Z,66.15,39.98
2026-02-23T10:53:00Z,68.68,32.98
2026-02-23T10:54:00Z,72.40,32.11
2026-02-23T10:55:00Z,65.60,34.22
2026-02-23T10:56:00Z,66.00,34.93
2026-02-23T10:57:00Z,66.02,34.35
2026-02-23T10:58:00Z,67.77,33.37
2026-02-23T10:59:00Z,68.00,31.88
2026-02-23T11:00:00Z,72.28,28.75
2026-02-23T11:01:00Z,76.86,18.54
2026-02-23T11:02:00Z,84.05,16.94
2026-02-23T11:03:00Z,85.81,14.81
2026-02-23T11:04:00Z,85.20,14.91
2026-02-23T11:05:00Z,87.69,11.04
2026-02-23T11:06:00Z,88.92,12.85
2026-02-23T11:07:00Z,87.09,12.90
2026-02-23T11:08:00Z,87.20,13.00
2026-02-23T11:09:00Z,88.00,12.25
2026-02-23T11:10:00Z,88.83,11.98
2026-02-23T11:11:00Z,90.00,10.99
2026-02-23T11:12:00Z,91.34,7.92
2026-02-23T11:13:00Z,95.21,5.64
2026-02-23T11:14:00Z,97.81,2.52
2026-02-23T11:15:00Z,97.00,2.00
2026-02-23T11:16:00Z,96.77,4.81
2026-02-23T11:17:00Z,91.67,8.09
2026-02-23T11:18:00Z,88.46,13.08
2026-02-23T11:19:00Z,88.98,13.00
2026-02-23T11:20:00Z,86.14,15.52
2026-02-23T11:21:00Z,84.00,16.89
2026-02-23T11:22:00Z,81.22,22.14
2026-02-23T11:23:00Z,79.92,20.05
2026-02-23T11:24:00Z,82.96,19.85
2026-02-23T11:25:00Z,86.24,17.53
2026-02-23T11:26:00Z,85.90,19.00
2026-02-23T11:27:00Z,82.45,18.98
2026-02-23T11:28:00Z,84.00,16.00
2026-02-23T11:29:00Z,81.38,18.92
2026-02-23T11:30:00Z,78.77,17.63
2026-02-23T11:31:00Z,82.00,18.15
2026-02-23T11:32:00Z,82.04,18.93
2026-02-23T11:33:00Z,80.06,18.83
2026-02-23T11:34:00Z,84.76,18.43
2026-02-23T11:35:00Z,83.92,14.99
2026-02-23T11:36:00Z,84.31,17.64
2026-02-23T11:37:00Z,85.63,15.01
2026-02-23T11:38:00Z,83.46,17.75
2026-02-23T11:39:00Z,85.01,15.69
2026-02-23T11:40:00Z,86.00,14.12
2026-02-23T11:41:00Z,86.00,14.95
2026-02-23T11:42:00Z,86.53,17.56
2026-02-23T11:43:00Z,83.41,19.19
2026-02-23T11:44:00Z,81.03,20.15
2026-02-23T11:45:00Z,84.55,17.18
2026-02-23T11:46:00Z,85.87,15.96
2026-02-23T11:47:00Z,85.90,14.97
2026-02-23T11:48:00Z,86.19,13.21
2026-02-23T11:49:00Z,87.50,14.37
2026-02-23T11:50:00Z,83.47,17.47
2026-02-23T11:51:00Z,83.98,16.57
2026-02-23T11:52:00Z,81.23,19.32
2026-02-23T11:53:00Z,79.62,22.20
2026-02-23T11:54:00Z,70.87,28.94
2026-02-23T11:55:00Z,66.72,34.23
2026-02-23T11:56:00Z,60.86,40.07
2026-02-23T11:57:00Z,60.11,40.34
2026-02-23T11:58:00Z,60.55,38.91
2026-02-23T11:59:00Z,61.11,41.31
2026-02-23T12:00:00Z,60.65,41.03
2026-02-23T12:01:00Z,61.41,40.92
2026-02-23T12:02:00Z,60.95,41.66
2026-02-23T12:03:00Z,60.90,39.50
2026-02-23T12:04:00Z,59.92,41.80
2026-02-23T12:05:00Z,55.40,45.77
2026-02-23T12:06:00Z,57.67,42.61
2026-02-23T12:07:00Z,61.75,40.65
2026-02-23T12:08:00Z,68.53,34.82
2026-02-23T12:09:00Z,61.77,38.83
2026-02-23T12:10:00Z,58.63,43.04
2026-02-23T12:11:00Z,57.95,43.68
2026-02-23T12:12:00Z,59.05,42.70
2026-02-23T12:13:00Z,58.77,41.83
2026-02-23T12:14:00Z,54.90,44.14
2026-02-23T12:15:00Z,57.26,45.87
2026-02-23T12:16:00Z,57.45,44.27
2026-02-23T12:17:00Z,55.59,46.11
2026-02-23T12:18:00Z,54.03,47.07
2026-02-23T12:19:00Z,54.11,46.78
2026-02-23T12:20:00Z,54.52,47.32
2026-02-23T12:21:00Z,56.34,44.69
2026-02-23T12:22:00Z,53.93,49.79
2026-02-23T12:23:00Z,52.36,49.77
2026-02-23T12:24:00Z,51.53,49.44
2026-02-23T12:25:00Z,51.02,48.83
2026-02-23T12:26:00Z,46.96,54.73
2026-02-23T12:27:00Z,54.98,54.05
2026-02-23T12:28:00Z,56.05,46.49
2026-02-23T12:29:00Z,57.41,43.89
2026-02-23T12:30:00Z,59.90,44.16
2026-02-23T12:31:00Z,58.39,44.89
2026-02-23T12:32:00Z,53.47,46.42
2026-02-23T12:33:00Z,53.66,47.95
2026-02-23T12:34:00Z,56.32,46.00
2026-02-23T12:35:00Z,58.99,42.07
2026-02-23T12:36:00Z,60.14,39.49
2026-02-23T12:37:00Z,63.00,34.99
2026-02-23T12:38:00Z,59.70,41.10
2026-02-23T12:39:00Z,54.89,46.90
2026-02-23T12:40:00Z,55.62,45.82
2026-02-23T12:41:00Z,59.22,42.74
2026-02-23T12:42:00Z,66.77,34.10
2026-02-23T12:43:00Z,76.39,26.04
2026-02-23T12:44:00Z,79.52,18.72
2026-02-23T12:45:00Z,84.07,15.34
2026-02-23T12:46:00Z,76.44,30.86
2026-02-23T12:47:00Z,84.26,14.04
2026-02-23T12:48:00Z,91.08,8.10
2026-02-23T12:49:00Z,99.00,1.00
2026-02-23T12:50:00Z,99.00,1.00
2026-02-23T12:51:00Z,99.00,1.00
2026-02-23T12:52:00Z,99.00,1.00
